dates,satname,nzd0499-0000,nzd0499-0001,nzd0499-0002,nzd0499-0003,nzd0499-0004,nzd0499-0005,nzd0499-0006,nzd0499-0007,nzd0499-0008,nzd0499-0009,nzd0499-0010,nzd0499-0011,nzd0499-0012,nzd0499-0013,nzd0499-0014,nzd0499-0015,nzd0499-0016,nzd0499-0017,nzd0499-0018,nzd0499-0019,nzd0499-0020,nzd0499-0021,nzd0499-0022,nzd0499-0023,nzd0499-0024,nzd0499-0025,nzd0499-0026,nzd0499-0027,nzd0499-0028,nzd0499-0029,nzd0499-0030,nzd0499-0031,nzd0499-0032,nzd0499-0033
2014-08-11 22:14:39.696000,L8,262.90,266.07,267.42,263.54,266.56,264.07,264.04,262.67,262.95,265.26,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-18 22:20:51.886000,L8,404.56,287.93,276.53,276.89,279.26,278.24,284.34,277.48,278.02,276.15,273.26,280.37,284.29,288.68,289.95,296.09,262.53,297.82,298.23,298.63,294.78,295.59,294.51,296.00,300.36,306.04,307.74,301.88,298.87,292.51,,275.81,270.36,304.94
2014-09-19 22:20:54.477000,L8,264.55,265.16,265.60,264.19,263.60,261.55,260.46,260.57,259.98,263.93,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-28 22:14:44.621000,L8,264.08,259.99,264.11,262.75,261.43,257.76,256.21,258.36,258.10,257.74,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-06 22:21:01.126000,L8,272.87,271.79,273.88,275.23,273.98,272.28,269.94,267.30,271.70,272.95,274.33,279.44,283.32,287.70,290.12,293.13,252.72,293.95,298.32,294.20,291.50,289.02,,,,,,,,,,,,
2014-11-15 22:14:49.314000,L8,379.78,263.52,267.69,269.87,266.35,264.47,262.31,261.92,264.46,267.07,267.11,274.74,275.42,282.50,284.05,286.65,228.69,185.93,,,,,,,,,,,,,,,,
2015-01-02 22:14:38.674000,L8,,324.33,320.28,323.77,318.07,317.42,315.75,327.52,299.14,321.57,324.67,330.06,334.91,339.52,346.73,347.01,344.43,349.46,349.43,345.41,344.10,342.03,342.48,341.24,350.05,357.94,356.31,349.27,341.38,339.78,335.59,331.00,329.94,436.26
2015-02-10 22:20:38.674000,L8,267.20,269.44,269.53,271.29,269.92,268.60,267.01,265.23,270.28,270.92,273.73,277.31,282.24,285.95,291.97,293.70,173.63,177.30,,292.43,291.82,292.31,290.61,293.47,296.47,303.92,304.61,299.58,294.76,291.19,,273.00,269.02,279.45
2015-03-14 22:20:23.206000,L8,272.32,273.10,273.98,275.09,275.31,275.55,271.03,272.08,273.47,275.47,277.35,281.21,286.49,290.46,294.02,297.89,252.64,297.38,300.77,296.43,294.94,294.92,294.00,295.93,298.74,305.20,308.32,301.59,300.07,293.60,,276.46,272.11,287.93
2015-04-15 22:20:10.505000,L8,396.44,275.96,274.86,275.85,276.38,275.78,278.73,273.53,275.40,277.09,277.13,281.81,287.20,290.05,325.65,370.99,318.49,324.44,312.55,297.61,296.47,295.54,294.19,297.52,300.22,307.97,309.30,303.50,299.31,294.84,,278.08,271.12,286.92
2015-05-01 22:20:00.344000,L8,268.95,278.91,274.07,279.39,277.41,277.80,280.95,274.35,278.67,276.00,277.52,282.28,287.92,292.39,296.81,299.33,264.30,301.00,302.80,298.62,296.63,297.38,296.38,299.72,299.92,307.57,308.83,304.46,298.94,294.35,,277.75,273.10,291.58
2015-06-11 22:13:52.284000,L8,262.89,269.40,266.75,268.78,268.64,267.97,263.61,268.06,266.80,268.71,261.55,,,,,,,,,,,,,,,,,,,,,,,
2015-07-04 22:20:14.053000,L8,396.00,329.07,339.26,325.44,330.58,330.25,324.26,335.42,331.70,335.97,326.83,338.02,334.56,340.32,346.83,356.55,326.80,349.68,346.23,344.80,345.89,341.10,345.66,335.76,351.02,344.32,346.63,343.60,355.98,336.00,325.51,327.05,316.91,338.32
2015-07-29 22:14:13.585000,L8,263.47,270.26,266.59,268.83,269.59,268.19,262.59,267.23,267.87,267.26,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21 22:20:33.210000,L8,263.78,266.85,265.45,266.50,264.44,265.74,259.31,261.93,262.11,265.84,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08 22:20:48.527000,L8,402.21,281.83,285.68,287.65,286.31,285.71,284.42,280.97,280.34,283.47,281.75,280.34,290.07,294.69,298.00,304.48,277.60,302.87,304.80,302.12,297.80,298.13,296.99,305.87,304.52,314.60,312.20,306.40,305.05,298.90,278.72,284.73,278.93,300.08
2015-10-17 22:14:38.194000,L8,273.76,272.44,273.09,275.25,273.48,274.04,271.03,271.00,273.41,275.09,274.12,278.15,282.85,288.83,283.51,294.92,262.38,241.59,,284.73,290.75,291.08,291.07,292.68,296.16,303.04,305.32,296.37,297.20,288.99,272.77,274.76,267.15,
2015-10-24 22:20:52.499000,L8,407.20,284.77,285.74,289.27,291.31,289.56,286.07,280.72,282.48,283.94,283.73,289.88,292.04,297.92,300.00,306.84,279.76,305.98,307.44,303.03,299.61,299.00,299.57,306.02,304.83,312.69,314.55,308.45,304.24,298.22,270.97,278.64,275.28,289.89
2015-11-18 22:14:44.822000,L8,283.96,282.23,280.27,285.18,281.85,282.52,280.35,276.84,279.38,280.60,280.86,287.19,292.96,292.88,299.79,306.10,271.28,300.04,307.67,299.23,299.55,298.07,295.30,302.42,300.51,312.52,311.73,305.52,304.36,296.43,284.59,279.22,278.19,290.92
2015-12-20 22:14:45.217000,L8,,,,,,,,,,264.30,263.76,271.48,273.68,280.46,282.66,287.79,225.25,166.96,,,,,,,,,,,,,,,,
2016-01-05 22:14:40.992000,L8,276.07,280.00,279.26,281.02,279.42,279.50,284.31,275.36,277.72,280.72,281.13,285.70,291.65,294.82,298.70,303.36,263.52,301.55,307.94,302.46,298.31,298.54,296.04,303.56,303.13,308.42,311.63,305.36,305.49,298.30,,280.67,276.07,290.91
2016-03-16 22:20:36.438000,L8,404.62,279.35,280.30,281.71,281.08,282.47,281.82,276.55,279.53,280.19,281.24,284.53,289.74,291.31,298.61,301.50,264.22,301.05,304.63,301.84,297.46,297.86,295.39,299.96,300.89,307.68,309.80,305.78,302.44,300.10,,280.66,277.58,290.11
2016-05-03 22:20:25.006000,L8,376.01,281.29,279.31,283.31,284.74,283.98,279.35,277.06,278.65,279.28,280.12,282.49,287.58,291.58,295.84,299.98,250.79,298.47,303.49,300.37,296.24,298.21,299.64,301.30,301.51,307.23,309.51,303.88,299.95,295.24,,276.62,270.19,285.14
2016-05-12 22:14:08.416000,L8,273.53,286.65,282.64,293.31,289.92,291.09,296.93,287.11,284.12,284.82,285.73,287.60,293.37,295.60,305.24,303.27,268.82,306.06,309.27,307.28,301.71,307.25,311.45,307.15,304.95,311.68,314.13,308.78,304.91,302.20,283.94,283.21,275.79,314.16
2016-06-04 22:20:28.125000,L8,,,,,,,,,,,,,,,,,,,,288.20,285.43,285.80,284.48,286.94,288.66,290.95,,,,,,,,
2016-07-06 22:20:41.229000,L8,261.04,269.42,271.05,270.56,272.15,270.21,261.19,267.22,268.46,270.49,266.26,271.63,272.07,278.80,280.10,287.44,192.17,155.16,289.13,292.51,288.22,289.90,287.57,290.31,293.33,296.15,299.51,,,,,,,
2016-07-15 22:14:34.059000,L8,,,,,,,,,,,,,,279.87,277.70,286.64,191.89,160.38,287.99,293.75,286.59,291.45,290.17,291.94,291.81,,,,,,,,,
2016-07-31 22:14:37.742000,L8,272.65,285.59,288.34,296.88,295.98,293.27,288.79,289.75,284.09,284.55,284.99,288.00,288.44,294.25,298.45,302.31,249.65,302.28,303.32,308.26,301.53,301.58,304.71,305.25,305.25,311.19,313.02,306.29,299.88,298.82,271.13,280.41,276.43,294.87
2016-08-16 22:14:41.427000,L8,267.80,269.76,270.81,269.45,270.01,269.22,262.58,265.23,268.65,268.26,263.83,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08 22:21:00.541000,L8,274.04,278.04,279.51,284.42,278.46,276.42,275.67,276.31,278.22,277.92,276.80,279.22,282.84,286.81,290.59,296.86,242.57,294.05,,,,,,,,,,,,,,,,
2016-11-27 22:21:07.723000,L8,410.25,327.81,280.06,282.46,291.36,309.73,281.39,278.97,281.28,317.46,287.79,289.76,293.49,295.14,302.27,302.66,270.58,302.15,309.87,303.78,300.82,297.69,299.53,302.84,304.21,315.03,317.89,357.02,,,,,,
2016-12-29 22:21:01.343000,L8,339.16,279.17,283.43,282.83,282.26,282.52,280.21,278.03,280.88,284.65,285.94,289.47,292.65,297.78,301.99,305.84,266.71,301.82,310.68,305.33,301.41,298.38,301.01,303.12,304.36,311.69,314.15,308.42,307.64,303.27,274.46,288.15,279.37,292.79
2017-01-23 22:14:43.048000,L8,277.76,279.01,281.03,279.66,279.73,279.97,283.00,275.56,278.04,281.29,282.04,285.89,290.86,294.54,299.37,303.19,265.97,297.63,308.41,302.19,299.27,298.33,296.63,302.24,302.95,309.11,312.51,306.13,306.34,300.24,280.67,284.74,277.07,290.45
2017-01-30 22:20:50.623000,L8,276.45,276.86,280.08,280.40,277.89,278.38,270.95,275.57,276.73,279.83,280.99,285.12,289.65,293.61,300.08,301.04,265.28,299.02,310.02,304.45,300.81,298.22,298.33,303.42,302.96,311.31,312.96,307.73,305.83,302.04,282.62,283.90,276.91,294.64
2017-02-08 22:14:34.654000,L8,349.61,276.48,280.50,280.77,276.82,275.83,281.08,276.30,276.80,278.87,281.89,284.61,288.80,292.85,299.88,300.93,265.50,299.61,306.58,300.91,299.98,296.94,298.51,299.46,300.49,310.40,309.43,307.24,302.25,302.48,278.07,286.33,279.12,298.67
2017-02-15 22:20:43.526000,L8,276.90,275.28,277.52,276.72,276.29,274.26,271.10,272.68,274.74,276.96,278.82,285.97,284.27,286.01,296.20,301.17,266.96,299.08,282.85,,,,,,,,,,,,,,,
2017-04-20 22:20:11.117000,L8,392.98,279.51,280.84,279.43,280.17,279.21,283.91,276.64,277.54,280.16,282.39,287.23,290.22,295.32,300.00,300.70,270.27,296.32,308.22,303.95,298.44,299.15,300.13,302.02,302.40,309.08,311.36,307.01,305.91,301.08,278.79,285.97,279.47,303.10
2017-05-06 22:20:07.089000,L8,258.94,252.87,,,,,,,259.20,264.66,262.52,268.20,270.04,275.60,278.75,281.85,220.18,277.95,292.93,287.52,282.44,283.63,282.22,284.27,286.34,,,,,,,,,
2017-06-07 22:20:26.915000,L8,415.22,364.13,360.94,353.35,355.67,346.23,339.24,343.14,354.08,338.71,342.74,343.37,341.14,342.55,305.66,303.02,284.49,306.07,312.82,312.52,303.79,311.94,318.96,345.04,356.04,362.13,359.60,353.93,353.65,348.10,353.04,353.71,350.08,362.08
2017-07-02 22:14:23.696000,L8,,272.83,280.75,274.49,273.66,269.71,257.26,257.56,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09 22:20:35.589000,L8,260.79,262.48,265.59,261.31,256.07,262.49,253.45,260.94,259.20,261.36,,,,,,,,268.29,285.33,287.91,279.81,285.49,283.75,284.46,286.79,,,,,,,,,
2017-08-03 22:14:35.682000,L8,263.24,267.71,270.30,266.04,268.56,267.75,262.64,265.89,267.21,267.41,260.52,,,278.81,275.44,275.93,195.67,160.12,292.14,292.07,284.28,288.74,287.15,287.97,290.80,,,,,,,,,
2017-09-27 22:21:00.343000,L8,276.50,281.04,281.06,280.84,281.04,280.25,279.55,273.54,278.68,278.65,280.53,285.03,287.87,291.37,296.54,298.77,265.21,297.99,304.57,301.76,296.08,294.93,294.78,297.69,300.61,307.00,310.68,305.12,303.43,297.02,273.02,281.44,275.57,292.71
2017-10-29 22:21:05.518000,L8,282.41,281.40,284.92,284.82,283.77,282.65,279.96,277.31,280.62,284.77,286.20,292.26,294.55,297.19,302.76,304.48,272.11,303.56,312.04,305.19,301.56,296.70,297.46,303.85,303.59,313.58,312.60,309.66,308.03,302.52,282.49,289.07,282.34,301.67
2017-11-30 22:20:56.190000,L8,370.65,287.61,287.83,290.35,290.83,287.14,286.25,280.80,285.28,290.03,291.30,297.04,299.54,302.75,309.72,309.46,285.92,309.38,316.54,311.28,307.54,301.98,304.27,307.84,308.83,316.51,317.74,315.20,314.39,309.06,287.07,295.78,290.69,304.05
2017-12-25 22:14:47.702000,L8,365.97,282.34,,,,327.49,344.95,294.59,280.84,,332.85,297.85,290.67,298.70,301.29,301.05,363.22,345.78,309.59,309.46,302.60,296.12,298.30,304.69,305.14,313.54,318.16,312.38,311.79,305.39,284.02,290.23,285.81,296.98
2018-01-01 22:20:56.342000,L8,403.84,337.92,284.01,316.16,263.44,295.15,300.46,299.55,353.25,355.08,337.80,332.61,341.41,353.52,344.22,376.56,345.54,351.13,322.41,340.38,310.08,325.40,303.97,348.56,346.36,355.81,357.66,351.24,329.19,320.95,303.26,342.89,343.88,362.50
2018-02-27 22:14:19.470000,L8,275.04,278.28,279.60,281.71,278.76,278.46,279.90,275.07,277.27,280.34,283.85,288.89,293.01,296.05,300.30,301.41,277.75,300.81,308.22,302.77,298.28,298.75,298.34,301.18,303.07,307.36,307.49,301.79,302.65,299.25,343.06,370.27,316.53,300.00
2018-03-06 22:20:26.446000,L8,273.38,278.19,280.73,282.35,281.02,278.33,274.66,276.03,278.88,281.18,284.10,291.68,293.23,296.05,301.20,301.11,269.83,301.92,307.48,301.97,298.15,296.56,297.48,301.21,303.45,309.67,311.91,307.06,306.29,301.69,277.89,287.07,281.84,291.44
2018-03-15 22:14:10.086000,L8,273.88,276.10,279.08,278.48,278.66,276.83,278.54,274.62,276.74,278.82,283.52,290.43,292.19,295.07,298.92,300.92,265.19,297.17,307.27,301.35,297.28,295.89,294.62,300.75,301.12,308.38,310.11,305.38,305.03,300.29,269.88,284.82,277.76,291.45
2018-04-16 22:13:54.370000,L8,258.90,,,,,261.55,256.12,261.81,258.18,263.66,261.22,271.49,270.27,274.95,283.95,282.39,214.81,277.17,293.40,288.72,283.45,285.04,283.11,286.34,286.42,,,,,,,,,
2018-05-18 22:13:34.690000,L8,258.33,,,,,,,,,,,,266.24,275.43,276.44,281.28,210.64,272.84,286.61,288.24,281.12,285.49,284.03,285.37,288.14,293.89,,,,,,,,
2018-07-12 22:19:56.652000,L8,262.72,267.96,268.44,267.29,268.72,266.49,261.52,265.89,266.75,266.39,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-21 22:13:49.390000,L8,260.59,269.29,270.14,267.36,270.10,268.76,266.64,268.04,267.24,268.23,,,,,,,,,,290.73,285.35,290.53,285.06,288.43,290.93,292.68,,,,,,,,
2018-08-29 22:20:19.957000,L8,266.04,268.78,270.17,270.73,269.62,268.12,261.09,265.90,267.98,267.15,262.55,272.52,,,,,,,,,,,,,,,,,,,,,,
2018-09-07 22:14:12.130000,L8,266.76,267.51,267.66,268.81,268.02,265.20,255.81,262.21,260.78,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30 22:20:31.646000,L8,402.20,284.55,283.81,286.47,283.81,282.21,281.52,278.71,280.92,290.65,287.22,290.05,293.70,299.21,301.01,302.56,267.37,305.53,307.78,304.23,298.79,298.58,297.82,301.97,301.90,311.18,312.65,308.57,310.75,377.56,,,,
2018-11-10 22:14:32.733000,L8,269.15,269.36,266.66,271.87,271.33,266.83,258.64,263.61,268.27,266.68,270.02,,,,,,,,,,,,,,,,,,,,,,,
2018-12-28 22:14:29.227000,L8,351.39,281.78,286.42,288.83,285.16,283.93,280.89,279.25,280.60,287.05,288.21,292.09,296.47,298.77,304.71,306.38,271.95,303.90,312.73,306.85,302.49,298.30,298.86,303.47,306.79,313.27,314.61,309.30,309.14,304.72,280.40,291.01,282.77,308.08
2019-01-13 22:14:27.136000,L8,,,281.64,285.53,281.92,279.86,275.50,276.77,278.64,280.88,283.54,288.15,300.05,281.45,307.15,302.76,273.91,299.90,308.42,304.62,302.44,298.78,296.19,282.17,,,,312.53,305.48,299.92,280.36,285.79,280.77,293.05
2019-02-05 22:20:33.244000,L8,382.78,280.27,288.08,288.66,281.88,281.96,278.28,274.83,277.72,280.20,284.22,288.66,293.50,296.53,301.18,298.23,262.34,300.15,310.28,305.51,304.20,299.41,300.13,305.67,305.30,314.88,314.58,312.36,309.46,305.77,280.42,290.88,285.07,299.66
2019-02-14 22:14:21.185000,L8,280.99,279.16,284.26,286.78,283.93,281.51,279.48,278.67,278.55,284.16,286.18,289.97,294.53,297.17,304.63,304.64,270.22,302.44,310.13,304.01,303.96,298.12,297.55,302.34,304.75,313.91,312.92,309.15,307.11,304.69,276.73,288.19,281.28,295.19
2019-02-21 22:20:30.485000,L8,387.55,278.30,340.87,284.68,272.10,272.95,267.09,278.66,286.00,280.77,281.85,290.06,294.63,303.42,304.55,307.27,267.52,303.53,312.59,306.80,304.71,299.67,300.73,305.62,304.92,314.63,314.22,310.04,308.40,303.91,282.76,289.22,283.33,306.34
2019-03-02 22:14:17.011000,L8,277.36,277.84,283.64,286.10,284.03,285.27,278.13,280.11,281.77,286.35,285.93,293.01,293.45,299.41,304.23,305.82,268.63,301.98,311.80,305.10,302.69,298.17,296.78,304.86,304.14,313.08,312.39,307.83,307.88,302.45,,288.53,281.57,291.71
2019-03-18 22:14:11.817000,L8,360.24,293.42,261.83,291.54,288.09,340.54,287.48,358.91,335.64,326.34,285.84,323.95,325.40,348.11,346.38,310.52,269.86,306.49,314.84,308.97,307.87,301.58,301.60,309.58,307.06,317.82,348.49,347.26,316.37,314.75,275.92,299.90,287.59,310.07
2019-05-28 22:20:29.609000,L8,375.19,291.91,304.11,309.23,329.28,307.98,335.73,289.74,285.40,289.13,285.74,289.03,295.05,297.79,,313.20,249.15,291.01,301.05,342.21,304.20,,,,,,,,,,,,,
2019-06-22 22:14:28.716000,L8,258.58,269.16,273.26,273.09,273.33,270.48,264.04,272.37,268.08,272.14,,,,,,,,,,292.97,288.89,289.86,289.63,289.95,294.87,297.51,,,,,,,,
2019-09-10 22:14:51.565000,L8,377.50,289.34,291.42,293.58,294.77,289.43,288.69,288.29,287.71,287.38,287.86,291.53,290.91,299.09,303.87,301.29,260.76,303.47,306.93,305.98,302.98,299.24,302.98,304.10,304.96,314.57,313.07,312.52,305.65,302.77,279.49,288.84,283.50,306.47
2019-09-26 22:14:56.917000,L8,,,,,,,,,,,,,,,,214.71,224.03,286.27,295.39,293.91,289.78,285.93,282.89,,,,,,,,,,,
2019-11-13 22:14:57.837000,L8,364.86,290.08,295.68,297.47,294.95,290.91,284.33,286.29,289.45,291.00,293.00,297.18,298.04,302.86,310.60,308.59,269.73,304.25,314.93,309.28,306.93,298.44,303.01,308.37,306.22,317.40,315.43,316.24,308.90,307.59,286.62,290.59,283.83,303.63
2019-11-29 22:14:55.870000,L8,363.66,285.98,289.26,292.23,292.63,289.50,284.65,281.20,284.37,288.74,288.84,294.79,295.91,301.14,305.82,307.22,267.35,301.49,313.48,305.71,302.55,297.64,297.82,307.86,303.82,314.43,314.32,309.33,309.97,302.27,283.29,288.12,284.33,292.92
2019-12-22 22:21:03.498000,L8,346.41,285.68,292.63,294.05,291.09,287.61,285.95,283.02,286.31,292.40,292.53,296.55,299.74,304.04,312.18,309.46,272.22,308.04,318.30,311.44,307.49,301.52,302.25,308.60,308.93,317.45,317.46,314.94,312.56,310.03,289.27,295.40,289.93,297.67
2020-01-23 22:20:55.593000,L8,281.86,283.12,290.13,292.31,289.74,286.62,278.06,281.36,284.66,288.91,291.54,294.56,297.84,303.63,307.93,307.89,270.06,307.42,316.16,308.34,306.37,300.11,301.48,307.62,306.74,316.13,316.39,313.93,311.59,308.38,285.37,294.33,287.83,293.13
2020-03-04 22:14:32.767000,L8,277.52,282.25,287.60,289.64,287.56,284.57,278.75,280.51,283.08,287.51,286.91,292.13,294.97,298.59,305.91,304.39,266.31,301.79,311.37,305.71,302.91,298.11,298.50,304.64,304.50,312.22,312.63,308.67,306.88,303.19,269.69,289.55,285.33,291.99
2020-03-11 22:20:40.527000,L8,274.48,279.41,287.75,287.22,286.13,282.68,278.48,278.65,281.13,285.49,286.10,290.50,293.32,297.73,303.82,304.09,268.08,300.77,309.90,305.26,301.06,297.95,298.22,303.17,304.78,313.81,313.61,307.90,307.10,303.44,277.65,290.38,281.33,291.63
2020-05-30 22:20:16.612000,L8,260.18,271.14,277.00,276.08,275.48,272.58,259.23,270.23,270.16,274.88,273.96,,,275.74,287.11,276.34,218.01,267.78,294.01,293.85,288.90,290.12,288.07,290.68,292.68,298.27,298.87,282.20,,,,,,
2020-06-08 22:14:11.756000,L8,261.70,271.18,279.19,280.07,278.77,276.89,268.93,275.47,271.99,278.40,276.88,276.23,264.85,,,,,,,297.89,290.49,292.87,294.00,294.59,298.19,301.49,304.44,299.34,,,,,,
2020-07-10 22:14:27.456000,L8,,276.43,283.79,282.83,282.63,278.65,276.29,283.38,279.38,281.56,277.09,,,284.66,296.06,288.18,216.75,289.35,299.85,303.12,299.22,299.45,300.35,300.70,303.72,309.65,310.54,305.61,301.02,299.39,,,,
2020-07-17 22:20:40.662000,L8,272.00,304.51,308.68,298.25,300.83,297.06,302.96,307.81,300.88,295.15,290.94,291.58,293.26,299.80,306.16,305.64,249.77,305.23,316.31,313.99,304.91,319.26,319.93,314.84,316.80,324.07,339.04,336.06,338.01,313.10,,300.76,284.90,301.65
2020-07-26 22:14:32.385000,L8,260.64,271.47,277.17,274.70,275.63,273.33,262.37,271.29,269.24,274.49,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27 22:14:44.105000,L8,269.01,272.40,277.12,277.36,276.26,273.63,261.67,271.52,270.15,273.98,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-14 22:14:56.808000,L8,289.00,288.92,293.16,295.50,293.38,289.78,283.95,282.98,286.34,289.10,289.35,294.19,293.59,299.81,306.34,305.12,250.11,301.94,308.88,305.61,302.45,296.37,300.18,304.61,305.16,314.53,312.88,310.91,307.69,305.55,,291.40,283.30,296.89
2021-05-01 22:20:19.495000,L8,263.32,270.47,274.03,,,,,,,,,283.80,283.15,282.62,295.77,296.29,231.25,167.47,302.95,296.77,292.75,290.22,284.16,292.51,290.60,305.73,309.32,306.30,303.95,302.31,,,,
2021-05-17 22:20:24.395000,L8,257.87,269.39,275.02,276.11,275.14,271.67,257.36,270.56,269.79,276.26,276.64,276.45,264.28,281.86,291.31,287.33,210.40,281.69,294.43,291.24,286.95,286.65,285.40,287.17,289.36,295.87,297.89,,,,,,,
2021-05-26 22:14:18.793000,L8,,,,,,,,,,,,,,,,,,,,294.97,289.40,292.36,291.14,296.25,295.99,301.97,299.90,297.65,,,,,,
2021-06-11 22:14:25.766000,L8,257.24,,278.24,279.35,276.04,275.70,261.16,274.55,271.40,278.17,276.47,,,,,,,,,,,,,,,,,,,,,,,
2021-06-18 22:20:38.709000,L8,283.12,322.73,323.91,324.17,318.37,317.27,315.58,324.82,323.90,321.71,322.11,333.01,342.50,350.46,350.81,350.37,345.17,337.64,339.71,333.46,334.28,332.22,320.23,328.95,339.33,343.03,342.04,344.86,346.40,344.15,345.45,336.39,328.64,327.85
2021-06-27 22:14:29.908000,L8,274.84,295.22,303.44,298.29,294.34,294.19,293.44,293.44,290.47,299.20,293.37,296.38,298.08,303.15,306.34,311.45,255.27,304.88,312.96,311.11,305.19,307.77,306.63,307.70,311.73,314.96,315.84,310.59,309.47,307.40,,299.30,287.94,296.27
2021-07-13 22:14:31.246000,L8,263.87,279.86,282.50,284.78,281.54,279.43,270.98,279.20,278.34,282.63,282.92,283.96,,,,,,,,298.22,292.50,293.90,295.29,296.18,299.68,304.79,,,,,,,,
2021-08-05 22:20:52.997000,L8,260.82,270.70,275.44,275.21,274.79,271.29,260.79,269.09,269.82,275.12,272.96,,,,,,,,,,,,,,,,,,,,,,,
2021-08-14 22:14:45.391000,L8,274.64,298.20,304.06,296.48,297.05,293.62,289.90,285.69,285.01,294.69,291.23,292.68,295.31,296.86,305.66,308.00,238.98,304.60,311.20,304.18,299.59,305.79,298.63,303.10,304.14,313.77,313.25,306.77,309.13,304.70,,290.36,284.77,304.19
2021-08-30 22:14:49.951000,L8,280.97,299.89,302.75,294.61,293.24,295.42,293.50,286.39,287.34,301.44,293.04,293.61,294.84,303.61,304.93,307.71,242.84,303.37,308.53,306.00,297.47,298.96,298.82,303.09,305.77,308.79,314.01,305.48,309.08,300.89,,296.17,282.63,303.82
2021-09-22 22:21:05.391000,L8,280.56,285.38,291.35,290.52,292.14,290.23,285.35,281.47,285.75,292.59,290.13,294.45,291.97,296.43,304.97,304.94,234.48,302.76,306.46,304.72,297.00,296.11,294.90,300.59,303.24,308.14,310.67,305.95,307.43,302.31,,289.74,281.92,293.06
2021-11-18 22:14:56.496000,L8,376.82,285.44,293.63,294.39,291.67,289.98,283.03,280.90,285.84,292.13,292.89,296.10,295.41,302.77,308.72,307.74,266.35,305.25,311.92,306.93,301.54,296.83,299.72,302.38,305.81,312.25,314.35,309.33,309.70,309.62,271.05,296.18,281.18,296.94
2021-12-12 22:14:55.412000,L9,288.43,288.76,297.27,296.55,292.79,292.38,283.84,282.80,285.69,294.55,297.73,298.00,300.39,318.83,332.48,314.73,272.71,321.72,321.14,308.17,303.83,298.55,301.04,303.89,306.25,313.04,315.18,313.60,310.56,311.05,283.49,301.57,287.86,297.84
2022-01-13 22:14:50.477000,L9,383.18,284.58,290.53,291.36,288.82,284.56,275.07,280.71,287.04,287.90,290.21,294.51,294.72,300.10,306.76,305.63,267.80,303.66,313.23,304.62,303.41,297.75,297.26,305.47,305.12,314.57,313.72,312.71,308.34,307.18,,293.52,287.03,292.98
2022-01-28 22:20:55.692000,L8,419.32,299.59,300.07,297.92,297.97,291.70,289.37,288.04,294.83,296.79,298.72,300.87,307.70,307.25,316.39,315.85,298.03,317.62,323.84,314.21,311.82,303.91,303.90,308.61,311.31,320.37,319.38,319.49,315.60,313.65,297.80,304.30,295.16,301.80
2022-02-06 22:14:44.088000,L8,282.31,286.14,291.99,293.94,288.87,284.95,280.73,282.93,287.77,289.09,291.06,295.14,296.33,299.29,307.25,306.46,270.10,306.74,313.55,306.05,305.39,298.76,301.13,306.57,305.97,317.10,314.74,316.19,308.54,311.07,,298.31,286.62,292.67
2022-02-13 22:20:52.491000,L8,278.20,285.03,291.48,291.08,287.68,284.34,273.95,280.32,287.02,287.90,290.09,293.34,296.71,300.02,306.36,307.11,269.23,306.80,313.56,305.92,304.16,298.75,301.16,304.73,306.47,313.86,315.45,312.69,309.48,308.28,,293.82,286.19,291.63
2022-02-22 22:14:38.338000,L8,357.80,298.61,305.06,300.11,294.69,293.91,291.19,289.77,291.09,292.81,292.84,298.50,298.93,303.96,308.99,310.16,272.79,309.07,314.45,308.08,305.23,299.75,302.71,305.16,306.55,316.43,315.78,316.30,310.03,311.06,,299.26,287.48,302.25
2022-03-02 22:14:37.725000,L9,368.12,281.31,285.73,288.65,288.39,283.70,274.02,279.62,284.76,286.78,287.03,293.49,293.57,297.96,305.61,305.47,265.51,301.81,313.21,304.86,300.90,298.34,300.10,303.83,304.95,309.45,313.87,306.63,308.28,305.16,,292.59,280.01,292.75
2022-04-02 22:20:31.499000,L8,278.62,285.67,289.39,296.88,288.89,285.36,278.92,282.61,285.04,290.65,289.15,292.22,294.04,299.24,304.47,306.46,260.74,302.82,309.39,305.57,301.88,298.69,298.28,302.32,304.29,310.65,312.76,309.05,307.58,305.79,,292.50,284.53,284.13
2022-04-10 22:20:41.030000,L9,260.82,267.06,,,,,,,270.39,273.94,273.84,274.85,274.63,281.45,289.50,284.39,218.41,173.48,294.48,290.95,288.19,288.30,284.33,285.51,288.94,296.62,298.83,292.14,,,,,,
2022-05-21 22:14:07.318000,L9,,,,,,,,,,,,,265.62,286.23,292.40,287.39,218.78,287.06,296.95,296.07,290.92,294.13,293.03,294.89,296.13,300.69,301.44,294.25,,,,,,
