dates,nzd0488-0000,nzd0488-0001,nzd0488-0002,nzd0488-0003,nzd0488-0004,satname
2000-12-18 22:05:01+00:00,272.17,,298.86,289.6,280.1,L7
2001-01-03 22:05:00+00:00,262.275,244.97,283.57,285.31,264.805,L7
2002-03-11 22:03:31+00:00,,261.94,280.15,287.93,,L7
2002-11-22 22:02:45+00:00,261.15,287.33,285.49,285.83,,L7
2002-12-24 22:02:57+00:00,258.755,287.54999999999995,285.66499999999996,282.03499999999997,,L7
2003-11-17 21:52:57+00:00,255.61,277.36,278.75,271.32,248.1,L5
2004-10-18 21:59:11+00:00,266.04,279.88,287.65,281.06,264.23,L5
2005-03-11 22:01:31+00:00,262.815,284.76,290.145,284.255,251.33,L5
2005-09-19 22:02:44+00:00,,279.13,,,228.76,L5
2005-10-05 22:02:41+00:00,266.85,279.13,,,228.76,L5
2005-11-06 22:02:46+00:00,277.54,279.13,,,228.76,L5
2006-12-11 22:09:16+00:00,,286.39,289.23,283.88,276.01,L5
2007-09-16 22:13:28+00:00,265.63,286.54,,,238.17,L5
2008-11-14 21:57:52+00:00,260.52,274.11,282.5,271.88,265.41,L5
2009-01-17 21:59:44+00:00,265.885,280.9,285.255,275.58500000000004,270.01,L5
2010-02-05 22:05:29+00:00,247.73,287.37,284.67,273.28,257.93,L5
2011-03-12 22:04:31+00:00,246.12,275.39,282.2,269.05,220.42,L5
2013-11-19 22:22:25+00:00,262.52,267.45,267.69,279.36,251.32,L8
2014-02-07 22:21:21+00:00,270.98,267.45,267.69,279.36,234.2,L8
2014-11-22 22:20:33+00:00,296.57,,,,,L8
2014-12-01 22:14:24+00:00,292.515,297.04,299.02,294.8,282.55,L8
2015-01-02 22:14:38+00:00,286.4066666666667,295.095,292.625,294.485,277.295,L8
2015-02-19 22:14:01+00:00,286.4066666666667,295.095,292.625,294.485,268.53000000000003,L8
2015-03-14 22:20:23+00:00,280.2925,288.72333333333336,286.1766666666667,290.37,262.3675,L8
2015-10-17 22:14:38+00:00,261.84,265.58,272.68,287.83,247.75,L8
2015-11-18 22:14:20+00:00,263.67999999999995,271.54499999999996,277.57500000000005,283.345,256.375,L8
2016-01-05 22:14:40+00:00,266.7333333333333,271.54499999999996,284.18333333333334,287.93333333333334,256.375,L8
2017-01-14 22:20:33+00:00,,,,,251.66,L8
2017-11-30 22:20:32+00:00,,,314.66,302.77,,L8
2018-03-06 22:20:26+00:00,269.19,286.96,300.21500000000003,297.54499999999996,259.89,L8
2018-03-31 22:13:39+00:00,264.325,273.235,288.3666666666667,291.3533333333333,259.89,L8
2018-09-07 22:13:48+00:00,257.705,259.075,265.235,279.23,,L8
2018-11-10 22:14:08+00:00,260.605,264.335,268.6,281.815,260.65,L8
2018-12-28 22:14:29+00:00,263.1033333333333,269.7033333333333,272.75666666666666,283.75333333333333,262.385,L8
2019-02-14 22:13:57+00:00,263.21,270.46999999999997,272.1775,282.5075,260.2033333333333,L8
2019-11-13 22:14:57+00:00,264.8,269.63,270.58,282.85,255.81,L8
2020-01-16 22:14:22+00:00,265.81,278.475,277.41499999999996,285.78,260.025,L8
2021-08-30 22:14:49+00:00,,258.65,268.5,,,L8
2021-11-06 22:15:11+00:00,279.9,278.875,282.21500000000003,298.9,276.11,L9
2021-11-18 22:14:32+00:00,276.6,286.2633333333333,284.91,297.475,273.3,L8
2021-12-12 22:14:55+00:00,271.84999999999997,281.85,280.945,290.42333333333335,268.44,L9
2021-12-20 22:14:31+00:00,271.7175,281.17600000000004,280.382,290.3725,267.88750000000005,L8
2022-01-13 22:14:50+00:00,271.572,281.53833333333336,280.63,290.76599999999996,267.62800000000004,L9
2022-03-02 22:14:37+00:00,272.43666666666667,288.85833333333335,284.6016666666667,292.02666666666664,267.3516666666667,L9
2022-09-10 22:14:51+00:00,258.97,263.65,272.22,288.32,230.5,L9
2022-11-21 22:14:44+00:00,268.41,275.07,277.53,291.02,250.105,L8
2023-03-05 22:14:49+00:00,265.77000000000004,272.33666666666664,273.57,285.77,249.63,L9
2023-09-29 22:14:38+00:00,264.09,271.85,273.46,283.24,250.38,L9
2023-11-24 22:14:27+00:00,274.05499999999995,283.83500000000004,285.06,291.01,264.26,L8
2024-03-06 22:20:15+00:00,271.07,284.22333333333336,283.83666666666664,290.23333333333335,259.2866666666667,L8
2024-10-09 22:14:33+00:00,264.63,266.21,269.59,276.13,,L8
2025-09-02 22:14:23+00:00,261.3,273.62,272.77,286.53,,L9
2025-10-28 22:14:53+00:00,267.135,276.39,277.485,288.765,266.59,L8
2025-11-13 22:14:52+00:00,267.09,274.87,277.93666666666667,288.2033333333333,264.98,L8
