dates,satname,nzd0488-0000,nzd0488-0001,nzd0488-0002,nzd0488-0003,nzd0488-0004
2020-01-16 22:14:22.794000,L8,266.82,287.32,284.25,288.71,264.24
2020-01-23 22:20:31.626000,L8,269.85,322.11,313.30,295.90,264.33
2020-09-28 22:14:31.097000,L8,262.82,269.82,272.63,277.31,252.39
2020-10-14 22:14:56.808000,L8,264.29,271.49,273.37,283.86,
2020-10-30 22:14:31.894000,L8,263.96,267.75,270.67,280.44,256.29
2021-05-26 22:14:18.793000,L8,287.48,296.05,,349.81,272.75
2021-08-30 22:14:49.951000,L8,252.76,258.65,268.50,286.45,
2021-11-06 22:15:11.708000,L9,279.90,299.10,295.93,298.90,276.11
2021-11-18 22:14:32.533000,L8,273.30,301.04,290.30,296.05,270.49
2021-11-18 22:14:56.496000,L8,274.93,300.90,290.85,296.53,270.60
2021-12-12 22:14:55.412000,L9,262.35,268.61,269.05,276.32,258.72
2021-12-20 22:14:31.987000,L8,271.32,278.48,278.13,290.22,266.23
2021-12-20 22:14:55.954000,L8,277.04,287.87,286.26,294.36,270.94
2022-01-13 22:14:26.510000,L9,271.34,283.48,282.06,292.77,267.26
2022-01-13 22:14:50.477000,L9,270.99,283.35,281.87,292.34,266.59
2022-03-02 22:14:37.725000,L9,276.76,302.57,292.33,298.33,265.97
2022-04-27 22:13:58.302000,L8,463.86,317.63,318.68,334.18,314.65
2022-09-10 22:14:27.430000,L9,258.30,262.80,271.71,288.19,
2022-09-10 22:14:51.402000,L9,258.97,263.65,272.22,288.32,230.50
2022-11-21 22:14:44.924000,L8,277.85,286.49,282.84,293.72,269.71
2023-01-08 22:15:00.142000,L8,270.04,306.66,290.68,293.96,268.65
2023-03-05 22:14:49.135000,L9,260.49,266.87,265.65,275.27,248.68
2023-09-29 22:14:14.607000,L9,264.29,272.03,272.98,283.12,250.91
2023-09-29 22:14:38.579000,L9,264.09,271.85,273.46,283.24,250.38
2023-11-24 22:14:27.756000,L8,284.02,295.82,296.66,298.78,278.14
2023-11-24 22:14:51.719000,L8,281.13,290.01,291.74,296.99,272.14
2023-12-10 22:14:45.117000,L8,271.06,287.44,287.01,291.72,269.53
2024-01-27 22:14:37.376000,L8,271.56,308.48,290.85,295.10,267.86
2024-02-04 22:14:31.487000,L9,263.49,274.54,273.11,283.49,257.97
2024-03-06 22:20:15.177000,L8,265.10,285.00,281.39,288.68,249.34
2024-10-09 22:14:33.271000,L8,264.63,266.21,269.59,276.13,
2024-10-17 22:14:18.028000,L9,260.67,260.86,264.88,271.99,
2024-12-04 22:14:48.196000,L9,272.35,285.44,282.43,292.53,269.58
2025-09-02 22:14:23.256000,L9,261.30,273.62,272.77,286.53,
2025-09-18 22:14:49.542000,L9,265.07,272.73,270.60,285.97,
2025-10-28 22:14:29.416000,L8,263.50,263.39,267.80,275.20,
2025-10-28 22:14:53.375000,L8,272.97,279.16,282.20,291.00,266.59
2025-11-13 22:14:28.355000,L8,266.86,271.75,278.39,286.95,263.07
2025-11-13 22:14:52.318000,L8,267.00,271.83,278.84,287.08,263.37
