dates,satname,nzd0440-0000,nzd0440-0001,nzd0440-0002,nzd0440-0003,nzd0440-0004,nzd0440-0005,nzd0440-0006
2020-03-04 22:13:44.849000,L8,353.06,326.35,326.63,289.92,249.43,283.48,
2020-04-21 22:13:21.609000,L8,345.50,322.90,331.73,291.61,253.73,276.44,
2020-05-07 22:13:12.399000,L8,338.49,320.83,317.40,276.67,,,
2020-05-16 22:07:03.451000,L8,,356.86,362.62,316.89,307.41,302.86,298.25
2020-06-08 22:13:23.822000,L8,357.57,323.82,323.30,282.04,245.70,263.04,
2020-07-26 22:13:44.447000,L8,339.24,,,,,,
2020-08-04 22:07:35.564000,L8,346.89,316.75,321.56,275.42,,,
2020-08-27 22:13:56.166000,L8,341.69,312.72,309.90,,,,
2020-09-21 22:07:54.687000,L8,343.43,317.83,316.66,259.61,,,
2020-09-28 22:14:07.130000,L8,341.28,316.38,315.25,270.19,,,
2020-10-23 22:07:57.902000,L8,353.65,319.21,323.10,276.95,,,
2021-02-19 22:13:51.730000,L8,352.39,322.40,318.98,288.60,267.46,281.12,
2021-03-07 22:13:44.194000,L8,369.09,344.05,360.23,297.42,279.18,292.01,278.61
2021-03-16 22:07:27.743000,L8,370.51,349.45,360.33,312.11,299.99,308.95,294.91
2021-04-08 22:13:32.676000,L8,323.63,314.55,317.24,275.06,245.95,276.28,
2021-04-17 22:07:18.077000,L8,353.29,322.36,325.29,284.69,,,
2021-05-03 22:07:08.587000,L8,339.34,317.63,317.59,278.17,,,
2021-05-19 22:07:16.079000,L8,348.55,318.66,321.10,280.47,241.62,,
2021-07-13 22:13:43.316000,L8,323.94,319.43,310.68,,,,
2021-07-22 22:07:36.760000,L8,343.70,317.63,316.16,,,,
2021-08-14 22:13:57.461000,L8,336.57,316.64,318.11,246.87,,,
2021-09-24 22:07:56.691000,L8,344.09,313.82,312.70,,,,
2021-10-17 22:14:14.411000,L8,340.46,315.71,308.36,,,,
2021-11-11 22:08:00.312000,L8,340.88,316.56,307.12,,,,
2021-11-18 22:14:08.574000,L8,342.47,319.18,308.37,,,,
2021-12-20 22:14:08.024000,L8,350.89,317.99,309.36,268.12,,,
2021-12-21 22:07:55.088000,L9,352.04,332.67,323.03,284.46,,,
2021-12-29 22:07:53.106000,L8,349.79,312.77,311.60,254.37,,,
2022-01-13 22:14:02.543000,L9,345.53,313.80,316.67,282.16,,,
2022-01-29 22:14:05.337000,L9,385.80,362.13,370.74,354.90,360.30,345.94,340.15
2022-01-30 22:07:46.196000,L8,350.40,314.46,324.17,281.59,,,
2022-03-02 22:13:49.799000,L9,344.21,312.58,311.82,276.75,,,
2022-03-11 22:07:39.629000,L9,340.33,306.87,308.76,,,,
2022-03-26 22:13:35.624000,L8,331.54,305.38,,,,,
2022-04-12 22:07:30.258000,L9,347.41,316.02,320.70,251.49,,,
2022-04-28 22:07:22.893000,L9,352.63,315.50,330.69,281.74,,,
2022-05-05 22:13:30.904000,L9,380.16,347.18,352.67,313.48,309.47,321.76,327.02
2022-05-06 22:07:29.527000,L8,346.78,314.14,320.80,,,,
2022-05-21 22:13:19.392000,L9,347.35,308.91,324.65,277.26,,,
2022-05-22 22:07:34.435000,L8,360.04,313.82,323.66,263.31,,,
2022-06-14 22:13:58.959000,L8,354.78,312.19,329.32,282.98,,,
2022-06-22 22:13:38.509000,L9,349.06,313.24,323.87,284.06,,,
2022-06-30 22:14:03.422000,L8,350.85,311.43,321.49,286.06,,,
2022-07-17 22:07:29.165000,L9,347.84,312.84,319.00,278.77,,,
2022-08-02 22:07:43.151000,L9,348.88,315.12,322.82,280.76,,,
2022-08-09 22:13:58.278000,L9,345.97,311.62,321.89,273.94,,,
2022-08-26 22:08:10.171000,L8,342.84,308.58,,,,,
2022-09-03 22:07:51.912000,L9,343.90,313.66,324.26,273.23,,,
2022-10-21 22:08:05.375000,L9,352.62,317.10,331.38,281.38,265.10,277.59,
2022-10-29 22:08:16.390000,L8,348.25,312.30,314.78,,,,
2022-11-06 22:08:03.924000,L9,356.76,325.68,325.04,284.46,270.24,279.12,
2022-11-22 22:08:05.589000,L9,343.04,311.00,309.11,,,,
2022-11-30 22:08:11.751000,L8,355.98,315.64,319.79,273.80,,,
2023-01-01 22:08:03.014000,L8,,,340.37,285.45,274.72,285.74,
2023-01-25 22:08:01.087000,L9,367.17,337.89,344.43,301.49,286.64,293.83,279.66
2023-02-17 22:14:13.328000,L9,332.33,308.30,301.23,,,,
2023-02-18 22:07:49.813000,L8,369.87,348.14,363.84,304.37,292.18,297.12,279.84
2023-03-05 22:14:01.213000,L9,340.58,312.37,312.02,272.36,,,
2023-03-13 22:13:46.937000,L8,345.86,313.31,318.95,281.53,272.73,,
2023-03-14 22:07:47.070000,L9,350.47,315.92,322.33,282.87,271.32,,
2023-03-22 22:07:28.676000,L8,345.82,315.43,318.24,269.12,,,
2023-04-22 22:13:38.957000,L9,324.83,307.04,322.82,279.73,265.95,,
2023-04-23 22:07:09.009000,L8,340.84,312.09,313.71,,,,
2023-04-30 22:13:17.312000,L8,340.71,310.24,316.20,270.36,,,
2023-05-16 22:13:04.149000,L8,343.79,311.16,314.95,250.32,,,
2023-05-24 22:13:16.990000,L9,342.70,312.25,322.21,277.35,266.12,,
2023-06-01 22:13:07.090000,L8,350.42,312.37,326.90,278.08,,,
2023-06-02 22:07:05.702000,L9,351.56,314.27,328.67,270.61,,,
2023-07-03 22:13:27.236000,L8,346.64,311.88,315.74,,,,
2023-07-04 22:07:09.507000,L9,354.86,317.22,320.69,277.09,,,
2023-08-12 22:13:35.189000,L9,339.63,309.05,316.02,252.68,,,
2023-08-21 22:07:27.968000,L9,,,,,310.38,300.41,284.99
2023-08-29 22:07:37.978000,L8,346.23,314.03,320.61,272.44,,,
2023-09-06 22:07:38.576000,L9,341.67,309.72,313.43,,,,
2023-09-29 22:13:50.644000,L9,337.82,308.78,313.12,,,,
2023-09-30 22:07:45.506000,L8,,,,,363.15,325.70,347.17
2023-10-07 22:13:56.949000,L8,344.54,309.81,308.52,,,,
2023-10-08 22:07:46.156000,L9,,,,,286.77,291.06,279.34
2023-10-24 22:07:51.936000,L9,345.76,314.79,316.25,,,,
2023-10-31 22:13:57.624000,L9,339.89,313.45,309.57,,,,
2023-11-09 22:07:48.684000,L9,354.49,319.73,326.43,285.60,,,
2023-11-17 22:07:51.092000,L8,,,277.84,299.05,281.58,290.70,277.90
2023-11-25 22:07:56.439000,L9,352.48,317.36,324.93,280.69,,,
2023-12-10 22:13:57.195000,L8,332.60,306.50,301.12,,,,
2023-12-19 22:07:51.036000,L8,344.02,311.56,306.72,,,,
2024-01-12 22:07:54.756000,L9,364.66,336.48,329.68,283.24,258.50,284.48,
2024-01-19 22:14:04.126000,L9,,354.97,355.74,329.79,341.67,338.30,341.46
2024-01-20 22:07:43.131000,L8,367.27,339.91,357.73,301.69,291.66,300.09,288.51
2024-02-04 22:14:07.520000,L9,349.10,317.91,322.53,282.80,,,
2024-02-13 22:07:53.770000,L9,348.30,326.03,321.32,283.66,254.69,278.36,
2024-02-20 22:13:55.876000,L9,351.06,324.57,326.09,286.38,269.80,282.22,
2024-03-15 22:13:37.754000,L8,358.88,335.11,324.54,289.33,277.71,282.70,269.69
2024-04-17 22:07:27.643000,L9,353.54,329.40,336.54,291.22,277.69,283.17,262.74
2024-04-25 22:07:04.127000,L8,346.64,317.89,325.47,281.37,,,
2024-05-02 22:13:08.296000,L8,336.31,314.04,322.91,277.35,,,
2024-05-10 22:13:24.566000,L9,482.86,347.84,367.00,315.06,333.03,339.46,291.40
2024-05-11 22:06:51.721000,L8,388.41,365.36,376.37,326.09,320.81,321.56,327.45
2024-05-26 22:13:12.000000,L9,354.27,314.61,323.80,286.13,275.91,258.07,
2024-05-27 22:06:40.812000,L8,359.16,322.85,328.65,291.33,279.50,278.55,
2024-06-03 22:12:53.454000,L8,352.44,312.92,324.01,282.03,,,
2024-06-11 22:13:06.058000,L9,356.57,316.65,323.26,288.20,280.32,256.65,
2024-07-06 22:06:56.889000,L9,354.73,315.77,327.12,282.53,273.01,,
2024-08-06 22:13:21.243000,L8,338.22,311.18,317.91,276.06,,,
2024-08-23 22:07:23.350000,L9,329.96,309.80,302.05,,,,
2024-08-31 22:07:27.249000,L8,341.06,310.03,313.67,,,,
2024-09-07 22:13:42.876000,L8,343.49,312.70,321.82,278.04,265.45,,
2024-09-08 22:07:23.874000,L9,349.49,313.64,324.17,281.56,264.97,,
2024-09-24 22:07:25.318000,L9,349.46,313.48,320.77,279.10,,,
2024-10-10 22:07:34.230000,L9,346.99,316.28,321.91,278.47,,,
2024-10-26 22:07:48.055000,L9,349.54,318.16,320.29,253.69,,,
2024-11-03 22:07:36.412000,L8,348.29,314.41,319.41,273.87,,,
2024-11-10 22:13:49.465000,L8,348.43,319.44,329.27,279.10,251.60,273.63,
2024-11-11 22:07:39.523000,L9,350.28,316.77,321.57,283.07,,,
2024-12-04 22:14:00.270000,L9,350.12,318.36,323.18,286.05,260.88,281.96,
2024-12-05 22:07:45.197000,L8,,,,,,277.95,241.92
2024-12-20 22:13:58.906000,L9,327.46,305.01,307.67,243.84,,,
2024-12-21 22:07:40.724000,L8,339.86,314.82,312.17,268.72,,,
2025-01-13 22:13:54.302000,L8,355.97,318.30,320.88,280.62,249.02,276.24,
2025-02-23 22:07:31.324000,L8,352.29,317.63,324.68,287.91,266.00,283.41,
2025-03-27 22:07:16.784000,L8,343.87,312.37,317.30,254.68,,,
2025-04-11 22:13:41.465000,L9,343.76,314.14,321.45,280.49,269.74,273.52,
2025-04-12 22:07:12.262000,L8,345.08,312.89,320.32,276.40,,,
2025-05-14 22:07:02.437000,L8,354.96,318.17,325.68,278.22,272.20,,
2025-05-21 22:13:15.852000,L8,341.87,308.61,,,,,
2025-05-29 22:13:15.546000,L9,345.00,311.29,,,,,
2025-07-09 22:07:21.145000,L9,354.43,317.03,314.72,272.90,,,
2025-07-25 22:07:30.261000,L9,350.84,322.73,318.69,274.17,,,
2025-08-01 22:13:42.728000,L9,329.55,309.70,314.05,252.27,,,
2025-08-26 22:07:45.199000,L9,342.77,310.73,319.88,248.17,,,
2025-09-02 22:13:59.297000,L9,350.49,313.71,323.36,281.68,,,
2025-09-10 22:13:56.123000,L8,351.37,314.86,329.88,284.78,247.58,,
2025-09-11 22:07:51.215000,L9,387.93,359.95,373.72,312.28,310.43,311.74,294.96
2025-09-19 22:07:51.167000,L8,346.63,316.95,321.23,251.87,265.91,,
2025-10-05 22:07:52.590000,L8,351.56,316.12,320.85,263.13,,,
2025-10-21 22:07:51.194000,L8,346.79,314.58,320.73,274.04,,,
2025-10-28 22:14:05.445000,L8,342.68,313.11,314.58,,,,
2025-10-29 22:07:53.149000,L9,354.77,316.21,323.66,283.00,,,
2025-11-06 22:07:55.742000,L8,340.91,312.59,311.07,,,,
2025-11-13 22:14:04.388000,L8,333.62,307.63,305.06,,,,
