dates,nzd0080-0000,nzd0080-0001,nzd0080-0002,nzd0080-0003,satname
2002-01-06 22:00:31+00:00,,300.72,,,L7
2002-01-22 22:00:40+00:00,,308.63,,,L7
2002-08-18 21:59:57+00:00,,,253.43,265.78,L7
2004-02-21 21:50:47+00:00,277.77,245.14,239.5,257.51,L5
2004-07-30 21:54:28+00:00,268.24,244.065,243.43,257.255,L5
2004-11-19 21:56:55+00:00,266.4,248.135,249.41500000000002,261.825,L5
2005-03-11 21:58:44+00:00,269.37,247.215,247.1,255.92499999999998,L5
2005-05-30 21:59:15+00:00,264.65,256.02,258.56,263.73,L5
2005-07-17 21:59:35+00:00,258.705,250.49333333333334,253.71,260.44666666666666,L5
2006-05-17 22:03:57+00:00,258.16,244.87,249.4,258.98,L5
2006-07-04 22:04:41+00:00,260.615,243.10000000000002,246.62,255.565,L5
2011-03-12 22:01:43+00:00,273.48,248.16,246.45,259.52,L5
2013-05-20 22:13:50+00:00,280.59,270.37,274.52,285.36,L8
2013-06-21 22:13:43+00:00,283.43499999999995,271.485,275.78499999999997,284.995,L8
2013-09-09 22:13:25+00:00,277.82,264.56333333333333,269.16333333333336,276.0366666666667,L8
2013-11-28 22:13:25+00:00,273.39333333333326,252.16,266.485,271.375,L8
2014-10-14 22:11:38+00:00,277.76,262.16,263.64,273.41,L8
2014-12-01 22:11:36+00:00,279.345,263.655,264.53,274.485,L8
2015-03-07 22:11:06+00:00,273.08666666666664,253.78333333333333,264.53,274.485,L8
2015-06-11 22:10:40+00:00,272.09000000000003,250.405,268.47,278.59,L8
2015-12-20 22:11:57+00:00,276.53,262.48,261.93,272.0,L8
2016-02-22 22:11:18+00:00,277.225,263.105,262.125,272.0,L8
2016-05-12 22:11:20+00:00,276.3333333333333,261.96000000000004,261.6033333333333,271.995,L8
2016-07-15 22:11:22+00:00,272.8766666666667,260.4866666666667,260.93,271.77,L8
2016-08-16 22:11:53+00:00,274.265,262.165,262.65749999999997,274.0733333333333,L8
2016-10-19 22:11:45+00:00,270.82,258.4225,259.115,270.7175,L8
2016-11-20 22:12:09+00:00,272.4175,260.3225,261.07500000000005,272.065,L8
2017-08-19 22:11:53+00:00,261.08,246.11,242.37,253.55,L8
2018-09-07 22:11:24+00:00,264.05,247.69,246.03,258.34,L8
2019-03-02 22:11:29+00:00,265.655,252.54,248.285,263.43499999999995,L8
2019-05-21 22:11:27+00:00,277.305,264.145,260.83,275.71,L8
2019-06-06 22:11:35+00:00,278.78333333333336,264.5733333333333,262.67333333333335,276.52,L8
