dates,satname,nzd0080-0000,nzd0080-0001,nzd0080-0002,nzd0080-0003
2019-08-25 22:11:35.797000,L8,271.29,261.42,263.37,274.15
2019-09-26 22:11:45.238000,L8,279.64,269.22,271.05,279.07
2019-11-29 22:11:44.191000,L8,281.28,269.40,268.03,279.77
2019-12-31 22:11:38.231000,L8,278.76,266.92,267.30,275.37
2020-01-16 22:11:59.041000,L8,262.26,228.67,,
2020-02-01 22:11:29.826000,L8,272.45,266.75,262.11,274.00
2020-06-08 22:11:24.028000,L8,291.72,274.85,277.44,294.31
2020-07-10 22:11:15.773000,L8,291.15,275.66,275.98,287.88
2020-07-10 22:11:39.723000,L8,284.32,270.62,271.71,282.42
2020-07-26 22:11:44.648000,L8,272.98,261.27,265.24,278.53
2020-08-27 22:11:32.405000,L8,277.90,268.25,269.94,279.91
2020-08-27 22:11:56.368000,L8,266.09,253.98,256.74,265.79
2020-09-12 22:11:38.984000,L8,284.02,263.65,265.98,277.53
2020-09-28 22:11:43.377000,L8,284.39,270.87,270.92,280.40
2020-10-30 22:11:44.191000,L8,275.20,257.87,239.32,261.59
2020-12-17 22:11:45.420000,L8,269.38,256.90,238.92,257.52
2021-01-18 22:11:57.463000,L8,261.25,227.05,,
2021-02-03 22:11:56.237000,L8,268.73,262.27,260.45,271.51
2021-02-19 22:11:51.945000,L8,274.47,263.75,263.50,275.33
2021-04-24 22:11:25.382000,L8,279.50,265.55,264.15,276.66
2021-06-11 22:11:14.087000,L8,274.13,260.88,261.88,272.94
2021-07-13 22:11:19.559000,L8,270.30,257.84,260.12,268.44
2021-07-13 22:11:43.513000,L8,264.86,248.49,250.76,257.43
2021-07-29 22:11:27.417000,L8,272.54,259.24,261.72,271.49
2021-10-01 22:12:10.732000,L8,279.09,266.90,268.22,277.12
2021-10-17 22:11:50.671000,L8,300.54,284.55,291.14,300.96
2021-10-17 22:12:14.625000,L8,282.30,269.98,272.88,281.80
2021-11-18 22:11:44.821000,L8,268.53,255.99,241.92,258.88
2021-11-18 22:12:08.776000,L8,280.10,267.24,268.95,280.80
2022-01-21 22:11:35.958000,L8,239.79,,,
2022-01-21 22:11:59.917000,L8,242.33,,,
2022-02-14 22:11:37.090000,L9,281.02,267.07,268.00,277.90
2022-02-14 22:12:01.049000,L9,276.58,264.33,264.24,273.89
2022-02-22 22:11:26.680000,L8,275.62,261.82,263.80,275.55
2022-02-22 22:11:50.626000,L8,278.28,264.91,266.83,278.70
2022-03-26 22:11:11.888000,L8,274.39,266.20,265.39,272.54
2022-07-16 22:11:39.057000,L8,285.64,272.19,278.75,286.29
2022-07-16 22:12:03.012000,L8,289.05,273.74,280.47,287.54
2022-08-09 22:11:34.517000,L9,279.10,269.71,274.26,282.89
2022-08-09 22:11:58.475000,L9,265.35,253.96,259.55,266.33
2022-10-20 22:11:59.771000,L8,265.79,252.74,254.64,264.00
2023-02-09 22:12:09.040000,L8,280.51,269.25,272.52,283.68
2023-03-21 22:11:31.242000,L9,279.71,267.13,267.84,280.07
2023-03-21 22:11:55.188000,L9,269.60,245.62,245.11,261.35
2023-03-29 22:11:37.049000,L8,299.00,279.66,274.65,288.43
2023-05-16 22:10:40.417000,L8,285.26,272.85,273.10,284.49
2023-05-16 22:11:04.371000,L8,266.61,251.51,254.85,267.06
2023-05-24 22:10:53.254000,L9,287.35,278.16,275.45,288.89
2023-05-24 22:11:17.213000,L9,281.53,273.08,271.08,282.21
2023-06-17 22:10:53.102000,L8,265.99,247.53,254.04,264.26
2023-06-17 22:11:17.056000,L8,290.96,284.72,283.74,294.70
2023-07-11 22:11:00.406000,L9,275.91,266.47,268.62,278.23
2023-07-11 22:11:24.365000,L9,299.08,281.94,282.78,296.59
2023-07-27 22:11:03.005000,L9,265.57,254.94,257.30,267.88
2023-07-27 22:11:26.959000,L9,286.74,272.89,275.18,285.90
2023-08-28 22:11:20.303000,L9,280.26,268.95,271.29,281.70
2023-08-28 22:11:44.258000,L9,260.97,243.62,248.71,257.59
2023-09-05 22:11:22.812000,L8,264.76,252.10,251.20,254.75
2023-09-13 22:11:29.496000,L9,268.97,255.42,252.14,258.31
2023-09-13 22:11:53.459000,L9,305.27,273.04,270.15,280.09
2023-09-29 22:11:26.883000,L9,266.25,248.44,251.11,262.71
2023-10-15 22:11:39.127000,L9,286.46,273.16,272.66,285.32
2023-10-15 22:12:03.081000,L9,277.44,265.69,266.08,278.77
2023-11-16 22:11:36.245000,L9,293.83,280.38,293.03,296.49
2024-01-11 22:11:56.446000,L8,298.90,284.94,282.60,301.84
2024-02-04 22:11:43.788000,L9,265.09,255.94,242.09,268.73
2024-02-04 22:12:07.739000,L9,264.73,255.73,241.93,268.63
2024-03-07 22:12:00.069000,L9,265.03,258.24,252.34,271.49
2024-04-16 22:10:55.356000,L8,270.07,246.68,245.70,267.92
2024-04-16 22:11:19.307000,L8,276.34,259.82,261.88,274.16
2024-05-02 22:10:44.568000,L8,267.11,253.82,,
2024-05-10 22:11:24.784000,L9,268.48,252.90,252.67,270.01
2024-05-26 22:10:48.268000,L9,281.97,275.17,271.92,282.56
2024-05-26 22:11:12.218000,L9,279.57,272.99,269.87,281.00
2024-06-11 22:10:42.335000,L9,259.30,246.25,249.90,264.34
2024-06-11 22:11:06.286000,L9,264.08,249.80,253.82,267.20
2024-06-27 22:10:29.087000,L9,284.11,261.25,279.01,282.14
2024-08-06 22:10:57.495000,L8,265.26,247.72,255.00,260.73
2024-08-22 22:11:10.580000,L8,290.62,270.98,273.24,284.75
2024-08-22 22:11:34.534000,L8,264.73,246.52,252.14,252.12
2024-09-07 22:11:43.073000,L8,279.98,270.27,272.73,281.25
2024-12-04 22:12:00.480000,L9,279.65,268.77,267.69,279.60
2025-01-29 22:11:28.545000,L8,283.12,273.17,269.50,283.68
2025-01-29 22:11:52.495000,L8,276.15,267.27,263.93,277.86
2025-02-06 22:11:31.478000,L9,275.55,265.73,264.37,279.90
2025-03-10 22:11:28.326000,L9,263.63,230.18,,
2025-03-26 22:11:41.456000,L9,270.90,262.17,269.04,
2025-04-27 22:11:08.866000,L9,291.37,277.10,281.77,298.89
2025-05-05 22:10:48.680000,L8,267.39,249.81,252.01,263.39
2025-05-05 22:11:12.639000,L8,271.34,258.87,259.44,270.34
2025-05-13 22:10:58.639000,L9,260.57,235.72,241.46,257.30
2025-05-21 22:10:52.095000,L8,265.63,248.44,254.98,266.95
2025-05-21 22:11:16.046000,L8,282.83,270.70,273.27,287.36
2025-06-22 22:11:07.771000,L8,282.54,270.78,273.47,286.81
2025-06-22 22:11:31.725000,L8,263.15,247.88,253.04,261.94
2025-07-16 22:11:36.965000,L9,260.84,243.35,245.47,243.80
2025-08-01 22:11:18.967000,L9,321.30,298.42,305.44,315.43
2025-08-09 22:11:25.572000,L8,264.10,247.33,251.03,258.30
2025-08-09 22:11:49.526000,L8,264.16,248.33,252.19,260.31
2025-08-17 22:11:54.672000,L9,261.23,243.81,246.54,248.69
2025-09-18 22:11:37.859000,L9,274.60,265.89,266.02,277.59
2025-10-04 22:12:06.102000,L9,267.87,256.78,257.42,266.01
2025-11-13 22:11:40.635000,L8,276.38,266.31,264.64,277.09
