dates,satname,nzd0126-0000,nzd0126-0001,nzd0126-0002,nzd0126-0003,nzd0126-0004,nzd0126-0005,nzd0126-0006,nzd0126-0007,nzd0126-0008,nzd0126-0009,nzd0126-0010,nzd0126-0011,nzd0126-0012,nzd0126-0013,nzd0126-0014,nzd0126-0015,nzd0126-0016,nzd0126-0017,nzd0126-0018,nzd0126-0019,nzd0126-0020,nzd0126-0026,nzd0126-0027,nzd0126-0028,nzd0126-0029,nzd0126-0030,nzd0126-0031,nzd0126-0032,nzd0126-0033,nzd0126-0034,nzd0126-0035,nzd0126-0036,nzd0126-0037,nzd0126-0038,nzd0126-0039,nzd0126-0040,nzd0126-0041,nzd0126-0043,nzd0126-0044,nzd0126-0045,nzd0126-0046,nzd0126-0047,nzd0126-0048,nzd0126-0049,nzd0126-0050,nzd0126-0051,nzd0126-0052,nzd0126-0057,nzd0126-0058,nzd0126-0059,nzd0126-0060,nzd0126-0070,nzd0126-0071,nzd0126-0073,nzd0126-0074,nzd0126-0077,nzd0126-0078,nzd0126-0079,nzd0126-0080,nzd0126-0081,nzd0126-0082,nzd0126-0083,nzd0126-0084,nzd0126-0085,nzd0126-0086,nzd0126-0087,nzd0126-0088,nzd0126-0089,nzd0126-0090,nzd0126-0091,nzd0126-0092,nzd0126-0093,nzd0126-0094,nzd0126-0095,nzd0126-0101,nzd0126-0102,nzd0126-0103,nzd0126-0104,nzd0126-0105,nzd0126-0106,nzd0126-0107,nzd0126-0108,nzd0126-0109,nzd0126-0110,nzd0126-0111,nzd0126-0112,nzd0126-0113,nzd0126-0114,nzd0126-0115,nzd0126-0116,nzd0126-0117,nzd0126-0118,nzd0126-0119,nzd0126-0120,nzd0126-0121,nzd0126-0122,nzd0126-0123,nzd0126-0124,nzd0126-0125,nzd0126-0126,nzd0126-0127,nzd0126-0128,nzd0126-0129,nzd0126-0130,nzd0126-0132,nzd0126-0133,nzd0126-0134,nzd0126-0135,nzd0126-0136,nzd0126-0137,nzd0126-0138,nzd0126-0139,nzd0126-0140,nzd0126-0141,nzd0126-0142,nzd0126-0143,nzd0126-0146,nzd0126-0147,nzd0126-0148,nzd0126-0149,nzd0126-0150,nzd0126-0151,nzd0126-0152,nzd0126-0153,nzd0126-0154,nzd0126-0155,nzd0126-0156,nzd0126-0157,nzd0126-0158,nzd0126-0159,nzd0126-0160,nzd0126-0161,nzd0126-0162,nzd0126-0163,nzd0126-0164,nzd0126-0165,nzd0126-0166,nzd0126-0167,nzd0126-0168,nzd0126-0169,nzd0126-0170,nzd0126-0171,nzd0126-0172,nzd0126-0173,nzd0126-0174,nzd0126-0175,nzd0126-0176,nzd0126-0177,nzd0126-0178,nzd0126-0179,nzd0126-0021,nzd0126-0022,nzd0126-0023,nzd0126-0024,nzd0126-0025,nzd0126-0042,nzd0126-0053,nzd0126-0054,nzd0126-0055,nzd0126-0056,nzd0126-0075,nzd0126-0076,nzd0126-0096,nzd0126-0097,nzd0126-0098,nzd0126-0099,nzd0126-0100,nzd0126-0131,nzd0126-0144,nzd0126-0145,nzd0126-0061,nzd0126-0063,nzd0126-0065,nzd0126-0066,nzd0126-0067,nzd0126-0069,nzd0126-0072,nzd0126-0062,nzd0126-0064,nzd0126-0068
2001-03-24 22:01:59.719000,L7,887.45,,,,,,,756.33,690.54,757.25,794.08,742.43,731.66,620.47,444.17,436.89,386.85,,,,,288.65,291.09,301.19,304.15,333.63,365.40,367.79,389.37,286.64,,,,,430.73,389.16,349.05,,,,,648.83,706.28,729.40,593.09,766.30,680.53,,,,,891.05,901.41,867.95,825.96,657.60,794.38,,,821.78,714.19,675.22,612.70,628.63,653.83,640.79,612.15,917.80,900.23,921.69,,,,,1147.12,1098.76,1099.18,1113.85,1104.67,1058.29,1110.31,1080.26,1091.20,1078.12,1016.98,1003.39,951.23,947.91,952.52,953.16,895.84,769.54,905.44,896.59,767.42,773.96,776.45,792.38,931.68,1062.00,1021.32,1055.42,1128.37,1062.53,1119.86,1224.80,1185.15,1252.91,,,1266.91,1210.00,1260.02,1286.18,1286.05,1123.34,956.25,1041.15,1155.19,1213.26,1204.49,1171.53,1120.37,1089.85,1242.78,1219.76,1199.70,1199.16,1154.07,1090.05,958.13,1040.04,1125.48,1145.36,1119.76,1152.26,1119.53,1116.07,1094.01,,,,,,,741.81,785.56,691.33,823.85,903.33,,,,,,,,,,,653.00,,,,,1079.59,1041.29,1116.68,1170.59,1109.82,,915.47,946.92,998.62,905.63,944.18,888.63,984.97,924.37,951.32
2001-06-12 22:01:24.980000,L7,,,,,,,,,,,,,,,,,,,,,,,,,261.53,297.35,321.52,331.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.31,1199.02,,1211.31,1193.43,1196.88,1189.60,1187.75,1160.13,1164.34,1128.70,,1065.48,1088.00,1059.17,1050.66,1039.41,1016.83,,897.03,866.21,823.36,827.74,822.60,936.00,960.24,982.24,955.28,925.61,943.98,921.78,,,,,,,,,,,,,,,,,,,,,,,1249.02,,,,,,,,,,
2001-10-02 22:00:04.650000,L7,,,830.08,846.89,800.61,751.79,757.26,754.29,614.12,768.83,634.19,449.81,490.89,549.95,588.58,452.55,398.83,,,,,581.60,607.24,546.28,473.40,527.18,625.89,542.53,431.39,564.15,637.95,418.69,379.53,429.46,398.66,391.63,343.43,694.74,613.84,616.51,,,500.72,645.63,,338.12,757.64,1015.10,,862.09,814.19,924.62,,885.21,867.61,,629.91,711.79,713.76,710.91,785.65,802.95,728.35,887.00,881.84,889.10,871.83,870.93,871.81,873.95,923.60,914.55,868.98,855.59,915.17,913.66,894.49,,,1058.97,,,,,,913.94,954.13,1004.91,993.78,1028.47,1066.72,823.79,1042.44,862.30,844.44,714.94,754.34,763.29,828.65,855.35,869.68,882.09,921.12,944.33,961.59,970.21,977.04,986.24,992.26,993.31,1004.95,1162.25,1011.51,1165.38,1272.51,1275.61,1292.59,1050.77,1076.34,1022.54,1060.17,1166.93,1152.61,1128.66,995.70,991.94,,1157.09,1203.50,1183.12,1212.32,1141.23,1195.43,874.50,862.66,854.41,824.27,854.17,797.80,775.00,783.65,789.37,776.60,767.08,715.37,771.84,785.66,759.64,760.92,708.77,,,,,,630.34,602.46,,,803.94,852.81,,844.43,828.70,822.23,820.86,824.24,944.41,1232.27,1293.37,,984.89,966.86,906.45,708.69,975.52,850.99,,996.01,937.02
2001-11-03 22:00:10.954000,L7,,,,511.58,818.10,742.74,559.30,490.61,794.08,,,,,543.82,507.66,466.89,398.84,,,,617.19,339.79,577.95,514.21,367.00,624.68,620.83,545.10,432.78,441.47,633.78,,466.29,494.33,300.35,405.15,465.75,572.99,684.19,637.96,659.82,612.14,621.43,,428.12,490.14,888.93,960.90,848.70,848.99,830.06,,,,,,,675.44,716.36,711.93,712.03,712.77,694.72,681.37,676.45,669.92,655.80,640.79,634.67,628.37,651.15,644.03,892.52,884.51,1124.40,1102.05,1096.30,1135.85,1142.55,1176.24,1200.62,1155.38,1139.62,1140.67,1079.90,1072.75,1043.91,1038.24,795.81,774.27,790.28,800.05,737.64,748.42,771.76,790.97,807.90,824.07,852.54,891.11,918.36,857.59,897.85,921.11,1154.17,1141.65,1155.06,978.16,972.80,1125.65,1050.39,1267.77,1234.50,922.01,955.02,933.29,1245.90,1238.56,1216.28,1194.69,1201.45,1217.64,1182.11,1001.97,976.84,1150.78,1151.64,1122.17,1174.81,932.28,1081.73,1134.65,862.77,901.25,913.08,908.15,866.91,862.01,836.14,775.68,1039.88,1095.98,1034.14,836.34,837.14,1019.47,863.63,1057.22,894.49,887.04,540.40,532.32,561.79,478.70,531.67,476.01,853.97,,874.59,899.37,,,919.34,857.02,844.09,1167.21,1097.06,914.39,1218.23,1208.57,729.79,933.98,960.01,964.58,,,,932.57,,
2001-12-05 22:00:18.987000,L7,847.41,,,,836.88,859.69,792.57,772.83,,,,735.52,,,,744.07,635.20,411.32,,563.82,,,,596.25,490.37,,593.59,393.12,412.00,556.00,658.90,656.02,317.21,,508.71,440.63,677.65,383.10,,667.27,402.76,392.84,526.62,522.78,496.07,743.63,762.47,827.66,,,,951.20,,877.10,806.78,,828.28,795.29,795.22,770.72,631.98,,,,912.15,894.03,845.04,879.06,877.54,868.40,889.42,896.36,884.24,858.90,956.84,1066.10,1069.07,1041.04,,,,,1084.74,1263.16,1232.19,1231.31,1006.08,931.67,962.13,,899.77,942.82,923.28,950.73,742.70,1042.39,783.83,807.93,1090.93,1070.15,1089.26,1046.48,1001.57,989.35,1075.99,1027.44,897.00,1255.04,1003.05,1011.77,1028.94,1010.01,990.52,966.62,1002.91,983.10,1178.64,1085.98,,1110.64,1095.04,1078.46,1102.14,1093.98,,1270.01,1237.02,920.23,977.58,1017.54,975.95,963.91,1107.42,1072.27,1159.31,970.66,951.45,906.23,837.73,807.21,814.68,836.22,831.62,1020.28,972.85,961.80,,,,,,,,,,468.85,794.13,679.82,709.02,655.58,871.37,,865.27,851.54,841.36,850.54,839.19,844.67,988.17,955.80,,929.10,956.01,914.61,944.37,964.09,903.29,931.33,958.21,937.11
2001-12-21 22:00:29.925000,L7,,,,,836.63,736.17,,763.33,649.99,651.10,815.41,440.95,693.19,616.18,459.32,455.03,399.75,,,,,527.48,563.66,522.28,426.48,605.80,447.20,541.85,424.79,408.84,591.78,646.85,451.33,434.59,445.89,318.48,353.71,583.19,613.94,655.18,,,568.49,643.20,444.59,513.91,702.39,952.20,982.79,861.90,829.92,647.16,677.43,882.38,867.42,729.83,703.27,796.50,763.81,753.03,712.04,752.39,732.06,722.73,720.63,700.50,694.80,695.57,673.93,670.45,893.24,895.66,894.83,888.57,840.96,1003.20,1003.27,1007.55,1019.48,1013.34,996.84,1121.18,1110.09,1286.54,1142.86,1240.02,1073.39,1100.81,1109.25,1052.83,1035.11,902.87,904.18,894.41,913.60,1038.58,1056.98,1084.27,861.27,,1034.48,916.14,958.00,965.66,1114.05,1019.54,1061.83,1103.49,1100.84,1003.88,1014.95,1000.41,1153.10,1166.39,1170.77,1188.48,960.62,1166.52,1208.30,1131.83,1017.99,1008.85,1014.33,994.54,978.51,958.26,936.10,920.37,1259.88,1137.77,1117.26,1131.03,1150.00,1088.88,1103.70,1048.89,1043.06,804.82,951.87,1036.32,904.77,892.62,935.87,891.05,956.63,943.78,767.69,765.24,926.95,746.56,,,,,,,619.19,,,775.70,860.31,859.71,872.93,863.03,855.10,852.84,843.67,984.32,1209.05,994.77,788.77,941.58,855.81,916.70,958.00,976.34,923.92,903.03,992.08,936.72
2002-01-22 22:00:40.906000,L7,,,,,806.46,759.34,825.93,756.68,627.34,650.98,439.66,441.55,504.65,457.86,459.04,449.06,402.27,,,,,575.68,618.95,312.66,297.46,338.26,366.42,364.61,548.47,560.30,585.10,541.41,558.26,432.42,449.23,399.23,356.00,,605.93,633.40,,,515.11,640.01,,,690.80,986.14,,,813.32,960.03,929.53,872.47,870.91,818.08,817.85,793.31,741.33,748.85,741.73,748.66,732.09,679.46,679.89,672.97,657.78,618.72,632.64,628.23,617.30,637.27,804.36,814.60,847.42,1098.10,1077.40,1218.22,1163.74,1156.38,1185.72,1114.61,1148.66,1114.21,1065.29,1057.19,1045.21,1011.11,1005.70,1022.51,1031.73,1023.55,1029.82,933.79,982.90,1014.95,1046.40,1008.93,1102.46,1102.25,1082.01,827.56,862.38,890.43,1017.26,1021.44,1045.43,901.60,938.42,952.60,974.19,942.80,1027.91,1005.69,1037.78,1027.02,991.32,,,,,1272.53,1268.71,1294.56,,1280.97,1182.09,1269.61,,,1114.15,1114.31,1113.44,1084.02,1057.52,1041.77,1016.30,992.28,,918.67,901.39,905.54,934.65,970.87,1028.45,920.62,924.13,914.26,901.55,837.68,,,498.23,,,,611.92,,,930.38,616.73,773.68,804.55,785.68,1136.95,1092.20,1050.92,817.03,1028.08,1009.72,773.49,981.74,961.61,909.53,956.09,972.73,898.99,,992.21,939.60
2002-02-23 22:00:43.620000,L7,898.01,702.48,769.52,759.39,,,704.81,,,773.52,666.31,476.52,762.17,490.82,524.54,452.11,470.03,512.92,,435.88,439.21,,,,388.07,501.93,420.06,,,428.18,362.59,591.83,,652.18,504.25,377.49,335.71,,,568.45,594.97,473.85,708.11,642.18,,,,872.80,988.47,960.48,,973.47,,881.55,872.19,701.79,,,,,,,782.48,683.45,707.91,780.00,,,,,,,,,1142.75,1084.77,927.26,947.89,,1311.78,1295.68,1028.72,1012.46,,919.93,973.55,932.55,949.24,930.85,866.16,876.15,874.32,899.22,848.91,690.53,703.43,735.67,747.66,764.91,912.01,914.18,1145.99,1164.55,1192.30,1149.25,924.00,1027.55,1179.20,1202.14,1241.93,1270.27,913.58,1035.65,988.98,1102.99,1016.27,1215.62,1210.15,1194.66,1164.23,1053.20,1020.62,997.28,975.83,952.75,929.18,1254.47,1259.47,1248.83,1249.57,1240.99,1210.13,1115.68,1134.07,984.95,1011.73,972.56,861.52,830.57,,991.65,1005.57,990.99,1062.79,1019.38,753.09,737.04,738.10,736.51,696.57,475.23,303.13,540.62,471.64,648.38,,654.97,942.72,935.09,931.66,830.17,817.79,1020.79,1075.86,978.21,1058.04,1094.94,935.77,1018.90,966.98,,918.91,937.85,907.45,900.29,961.69,897.88,883.88,,647.21
2002-04-12 22:00:37.812000,L7,,,,,815.35,820.01,,,,,,431.77,474.73,448.89,445.15,437.65,385.71,,,,,286.42,287.92,298.95,294.18,327.51,358.54,353.70,336.69,,,,,620.05,520.80,370.02,334.37,,,,,,,,,,,,,,,962.04,,,,758.90,775.34,755.31,697.72,700.21,674.80,702.07,680.82,667.87,824.43,711.34,918.02,786.94,954.94,844.59,866.32,858.58,861.96,835.98,1128.74,1064.03,1031.52,1064.10,991.30,948.51,1095.59,1136.02,1103.00,1105.51,1086.38,1051.29,1046.43,1028.03,1010.47,721.93,714.28,709.92,727.27,730.77,737.36,751.63,762.68,773.95,808.21,815.31,818.95,867.56,923.17,952.71,973.87,992.38,1007.03,993.64,997.59,990.09,1012.06,1008.97,996.92,969.93,983.02,964.79,980.56,1165.73,1161.29,1155.01,1290.56,1147.12,1183.16,1148.50,1147.76,1125.74,1086.01,1085.30,968.87,963.76,968.18,970.01,952.14,956.28,960.34,968.74,993.87,972.87,926.76,934.25,926.37,918.89,966.53,942.84,941.03,974.43,966.75,918.53,894.35,868.13,,,,,,,,,,,,,885.01,1099.45,1063.03,1130.97,1123.76,961.08,971.53,974.05,,,956.24,887.32,,963.07,,,978.57,921.58
2002-07-17 22:00:08.747000,L7,873.58,779.66,793.14,860.68,695.77,534.05,506.10,606.04,,635.38,644.93,617.82,537.21,473.29,477.20,663.79,680.74,354.46,417.60,445.66,525.37,,,,,505.44,596.71,510.12,412.38,545.39,574.81,485.07,460.12,516.14,624.01,531.04,639.12,539.87,431.41,,655.34,536.57,580.36,637.03,,770.83,666.03,982.31,984.67,1029.42,822.55,931.47,,845.26,845.93,764.46,754.38,654.12,652.52,692.02,850.66,838.13,871.93,859.48,889.53,885.29,885.83,887.86,879.23,889.34,873.18,879.38,868.68,1035.06,1052.47,1004.16,1064.95,1054.38,1031.70,1040.00,1042.01,1029.20,1032.58,969.87,981.16,936.04,928.72,917.79,910.37,908.26,893.51,897.85,911.67,919.84,903.90,942.56,974.51,986.97,1009.97,1036.81,1046.93,1123.47,1096.70,1155.80,1029.43,1024.46,1067.78,1048.50,1042.83,1040.64,1045.41,1048.71,1039.25,1022.76,1151.38,1018.07,955.75,984.93,1072.49,1275.61,1282.05,1291.45,1239.85,1078.77,1046.05,1005.48,1135.79,1048.58,1099.60,982.50,969.50,926.49,1072.71,1061.52,1100.29,1025.66,1133.16,1003.68,980.93,948.52,1075.79,1063.09,1048.37,1043.99,1047.50,1031.85,1070.05,1063.92,1023.70,822.52,535.77,560.46,,,,583.49,553.58,858.27,907.69,891.64,822.67,702.52,1015.54,1042.14,1037.08,1046.07,1061.04,1001.59,1025.36,1005.00,679.19,956.44,950.76,928.51,918.29,952.79,896.26,812.08,952.75,836.22
2002-08-02 22:00:01.321000,L7,,,740.00,841.53,752.60,689.72,,770.31,683.20,745.81,,432.46,469.34,439.78,435.95,432.59,380.74,,,,,365.93,638.45,504.03,441.64,508.01,613.63,572.78,432.43,439.78,398.94,647.57,582.72,483.22,498.52,566.90,,597.57,685.29,,,,592.59,614.86,,772.74,637.43,746.98,677.68,785.92,822.43,921.38,,849.94,845.36,762.10,753.46,743.97,691.54,686.35,680.71,,,578.33,648.19,649.00,635.91,617.18,608.60,908.48,901.57,895.01,899.40,881.36,1126.89,1084.17,1124.75,1084.22,1123.39,1088.98,1114.07,1115.00,1076.95,1043.36,983.91,982.22,964.44,946.71,934.81,946.21,870.94,917.24,947.05,953.15,990.33,1006.10,1034.32,1065.28,1063.13,1125.16,1099.02,1111.27,1160.14,1169.91,1153.89,1212.49,1203.66,1083.67,1058.96,1065.73,1232.25,1251.45,1222.18,1059.49,,1046.01,1196.72,1168.79,964.63,961.34,937.75,1213.79,1215.64,1188.41,1072.62,1059.52,980.35,998.64,1142.79,1161.91,1075.54,1205.18,1164.24,989.43,987.09,967.77,987.61,1004.81,998.46,1057.04,993.99,812.31,809.29,807.02,801.21,952.83,815.17,849.12,719.41,731.16,,,,,358.92,,554.28,,,845.73,824.55,,870.83,860.21,1101.22,1141.05,1118.92,1170.36,1034.93,1166.83,725.31,920.95,950.52,904.51,910.84,947.36,894.02,908.79,876.63,907.56
2002-10-21 21:59:36.443000,L7,570.69,622.23,,,557.21,666.31,774.66,600.88,629.51,631.20,665.98,765.43,471.23,441.98,440.20,431.15,382.00,,,,438.02,296.64,646.29,537.59,616.61,504.85,620.70,547.98,437.50,590.48,642.17,430.57,545.91,549.99,601.46,515.82,,581.18,603.33,,,,,,,,,,,,,,,,,,,,811.52,,,,,,,,,,,,,,966.46,942.88,1104.79,1181.20,1230.72,1194.14,1143.38,1181.19,1292.80,,1204.31,1221.46,1229.81,1226.83,1238.41,1180.81,996.10,1070.76,1043.06,946.58,978.00,955.05,,740.75,738.94,739.47,779.14,1112.67,1133.25,1058.59,1121.23,1106.98,924.91,941.30,1202.53,1153.40,1237.13,1153.76,1126.50,1178.17,1128.01,986.36,989.06,983.70,1106.55,1130.61,1093.75,,,,,959.55,950.59,1008.02,1010.29,,,,,,,931.23,926.12,912.40,906.90,908.83,895.91,,,,,,,902.13,915.28,949.86,938.39,,490.95,429.97,,,,,,,,,,,922.31,912.66,924.72,915.97,1183.64,901.46,1147.78,1155.92,,851.13,,,,,,873.08,,
2002-12-24 22:00:09.147000,L7,,,,,,,,,,600.76,778.76,435.09,472.82,455.00,446.61,443.75,394.20,,,,,293.04,298.32,305.92,294.86,336.12,364.16,560.31,438.23,306.66,,,,669.56,606.95,550.58,,,,,,,,,,,,,,,,,,,872.46,730.89,719.37,789.33,800.74,778.30,600.47,845.80,,661.21,654.81,647.01,885.88,876.74,887.52,878.14,854.59,967.04,1027.58,1021.71,1021.60,1051.91,1058.19,1038.67,1171.13,1162.17,1085.49,1096.30,1081.03,1213.62,1221.46,905.68,890.14,865.49,859.99,837.81,820.13,817.77,819.06,845.23,887.48,891.42,940.14,1036.34,1079.80,1109.59,1107.70,1128.60,1170.88,1041.08,1078.40,1079.37,1079.01,1022.22,1090.73,1093.12,1095.95,1089.63,1068.22,1137.77,1270.34,1245.50,1237.67,1236.68,1229.80,1223.54,1289.56,1215.69,1220.11,1239.97,1177.66,1178.02,1225.78,1233.28,1245.30,1039.22,1031.82,903.88,880.05,898.85,885.16,895.57,844.32,867.80,971.44,956.97,1088.29,1087.60,1041.98,771.74,921.32,878.09,954.55,970.77,975.47,970.30,,,,,,,,,,,851.59,,979.58,1025.53,1089.29,1065.14,1051.57,1062.42,1242.33,1243.52,,,,,,,,,,
2003-01-25 22:00:18.779000,L7,,,,885.06,750.00,852.07,838.49,760.43,762.47,803.65,805.62,790.16,694.34,727.71,458.95,447.26,402.53,,,,,303.20,305.70,314.57,308.23,346.70,373.69,363.39,332.25,278.06,,,,551.01,593.56,,,604.87,538.82,,,,608.67,481.84,,702.06,663.05,979.72,910.69,,938.13,933.25,,846.95,841.16,705.26,761.51,743.94,690.74,681.64,687.74,686.00,663.36,882.08,882.95,879.79,850.87,868.66,875.44,877.11,858.82,868.01,859.64,853.37,1047.14,1106.91,1186.72,1178.11,1184.36,1186.80,1199.34,1189.67,1206.68,1238.89,1152.95,1147.94,1119.43,1119.43,1096.83,1082.72,1009.85,1051.42,929.44,949.81,1009.85,983.64,1036.10,1036.91,840.52,859.53,877.05,903.51,957.61,953.59,967.52,991.75,1007.90,1040.14,1048.24,977.95,1000.99,1042.35,950.97,984.09,,,1257.79,1227.55,1201.39,1286.72,1291.03,1244.22,1287.51,1273.97,1281.36,1273.16,1261.14,1178.42,1158.54,1154.54,1107.42,1142.03,1146.26,1157.59,1155.44,1135.42,1090.69,1013.72,984.94,1040.60,1071.22,1048.64,1033.12,1011.45,990.78,991.30,992.62,1030.62,1037.69,1063.22,,,,,,,,,948.08,792.71,834.25,,848.87,829.08,793.48,800.93,1067.09,969.56,1310.13,1219.93,901.55,967.22,958.27,928.07,912.39,961.31,904.66,949.26,957.07,938.94
2003-08-13 21:48:45.123000,L5,,,,,,,,,,,,464.51,486.44,457.45,466.15,445.94,397.49,,,,,335.96,317.72,324.12,348.52,382.08,395.99,363.90,311.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.24,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-14 21:49:18.766000,L5,,,,,,,,,,,,,,,,,,,,,,287.48,288.54,310.57,356.48,379.61,393.29,371.31,314.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30 21:49:30.432000,L5,,,,,,,,,,,447.44,467.66,493.29,467.85,472.03,458.85,403.68,,,,,329.37,324.46,330.92,332.69,369.74,378.31,374.24,321.01,273.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.25,876.54,866.30,859.53,843.67,841.17,846.86,838.55,843.97,832.03,819.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.00,,,,,,,,825.97,807.89,794.40,852.78,860.96,,,,,,,,,,,,,
2003-11-17 21:50:09.452000,L5,,,,,,,,,,,452.07,479.13,498.23,470.00,476.24,455.55,412.71,,,,,322.85,326.29,334.78,329.83,366.51,389.10,371.43,333.80,279.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.64,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-03 21:50:19.675000,L5,,,,,,,,,,,444.63,468.39,486.60,457.65,463.37,446.55,391.54,,,,,320.27,309.88,324.28,338.63,359.50,376.14,355.93,311.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.83,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-14 21:54:07.355000,L5,,,,,,,,,,456.05,437.29,478.91,490.14,445.38,482.49,441.04,373.65,,,,,339.81,326.78,332.02,569.17,554.70,587.44,403.74,299.89,,,390.93,453.04,463.45,358.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.91,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-30 21:54:28.143000,L5,,,,,,,,,,,,475.87,496.32,455.37,471.50,446.05,397.60,,,,,324.29,311.40,314.05,311.78,345.69,369.68,317.91,302.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.78,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-16 21:55:41.721000,L5,,,,,,,,,,,,463.30,482.99,450.60,466.09,441.68,389.22,,,,,324.86,323.41,328.41,344.72,359.31,364.31,351.87,300.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.55,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-18 21:56:23.891000,L5,,,,,,,,,,,442.74,467.96,481.80,457.02,467.90,440.37,380.70,,,,,327.92,318.28,328.17,337.78,363.11,357.59,343.84,300.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.77,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-03 21:56:42.977000,L5,,,,,,,,,,,439.10,468.16,482.98,453.31,470.72,442.96,388.54,,,,,333.52,323.56,330.24,356.92,368.39,363.80,350.49,302.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.35,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-19 21:56:55.269000,L5,,,,,,,,,,,,461.03,481.06,450.02,463.01,441.02,389.96,,,,,334.43,323.66,319.23,357.52,367.15,357.69,343.99,293.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.08,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-07 21:58:15.209000,L5,,,,,,,,,,,,,,,,,,,,,,311.23,306.55,311.32,335.27,346.09,351.59,324.53,283.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-11 21:58:44.158000,L5,,,,,,,,,,,436.78,457.43,473.42,410.61,455.93,438.79,,,,,,327.70,321.27,326.04,346.83,363.98,369.42,348.71,299.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.10,,,,,,,,,,,,,,,,,,,,,,,,,
