dates,nzd0383-0001,nzd0383-0002,nzd0383-0003,nzd0383-0004,nzd0383-0005,nzd0383-0006,nzd0383-0007,nzd0383-0008,satname
2001-12-21 22:02:05+00:00,,,,,,173.2,,,L7
2005-02-23 22:00:07+00:00,,249.23,249.66,253.51,,,,,L5
2005-03-18 22:06:34+00:00,,256.71,260.05,260.755,,,,,L5
2006-01-25 22:03:29+00:00,,,259.23,255.68,,,,,L5
2006-02-17 22:10:10+00:00,,253.93,258.915,256.56,,,,,L5
2007-10-02 22:12:30+00:00,,256.5,245.47,240.79,,,,,L5
2013-09-16 22:21:33+00:00,,281.27,289.58,286.88,,,169.61,,L8
2013-10-18 22:21:25+00:00,,275.73,270.525,282.375,,,166.04000000000002,223.08,L8
2013-11-12 22:15:08+00:00,,275.73,276.10999999999996,282.08666666666664,,,168.58,232.35000000000002,L8
2013-12-14 22:14:57+00:00,,275.6166666666666,278.8425,281.5775,,,170.1875,235.30333333333337,L8
2013-12-21 22:21:03+00:00,,276.53249999999997,280.78,282.368,,,171.478,235.30333333333337,L8
2014-02-07 22:20:33+00:00,,276.31,281.84499999999997,282.4216666666667,,,171.25666666666666,235.30333333333337,L8
2014-03-20 22:13:49+00:00,,275.07,280.298,281.53000000000003,,,170.84333333333333,236.2725,L8
2014-05-14 22:19:08+00:00,,275.9425,288.27250000000004,282.7075,,,172.2325,240.195,L8
2014-08-27 22:13:29+00:00,,273.68,290.35,282.56,,,164.95,242.075,L8
2014-09-03 22:19:42+00:00,,273.68,290.35,282.56,,,164.8166666666667,244.04333333333332,L8
2014-09-28 22:13:32+00:00,,273.68,290.35,282.56,,,163.96,241.60333333333332,L8
2014-10-14 22:13:38+00:00,,273.68,290.35,282.56,,,163.7525,239.2775,L8
2015-02-19 22:13:13+00:00,,,,,,,165.39600000000002,239.2775,L8
2015-02-26 22:19:22+00:00,,,,,,,166.0525,234.6,L8
2015-03-14 22:19:11+00:00,,,287.26,284.27,,,166.1175,241.995,L8
2015-04-15 22:18:58+00:00,,249.45,275.385,281.315,,,166.99333333333334,252.38,L8
2015-09-06 22:19:26+00:00,,260.08,273.92333333333335,277.22333333333336,,,165.21666666666667,261.04,L8
2016-02-13 22:19:32+00:00,,270.71,271.0,269.04,,,168.755,251.625,L8
2016-08-07 22:19:37+00:00,,,,,,,170.87,245.885,L8
2016-09-08 22:19:48+00:00,,,,,,,167.36,246.96499999999997,L8
2017-01-23 22:13:31+00:00,,,,,,,169.60000000000002,261.1566666666667,L8
2017-02-08 22:13:22+00:00,,240.95,270.19,276.09,,,172.03666666666666,277.3833333333334,L8
2017-02-15 22:19:31+00:00,,240.95,270.19,276.09,,,171.3,277.90250000000003,L8
2017-03-28 22:13:00+00:00,,247.64999999999998,273.08000000000004,278.065,,,171.91750000000002,281.8225,L8
2017-08-03 22:13:23+00:00,,253.1966666666667,274.02333333333337,277.65000000000003,,,170.8475,274.72,L8
2018-02-02 22:19:27+00:00,,,,,,,168.6,283.07,L8
2018-02-11 22:13:14+00:00,,248.01,276.41,279.36,,,175.35500000000002,286.445,L8
2018-08-22 22:12:54+00:00,,,,,,,,250.31,L8
2018-08-29 22:19:08+00:00,,,249.9,271.62,,,168.31,256.77,L8
2018-09-07 22:13:00+00:00,,,249.9,271.62,,,166.445,253.62,L8
2018-09-14 22:19:12+00:00,,,249.9,271.62,,,166.77333333333334,254.3675,L8
2018-11-10 22:13:20+00:00,,,249.9,271.62,,,168.26500000000001,261.684,L8
2019-01-04 22:19:27+00:00,,,249.9,271.62,,,168.88000000000002,255.85666666666668,L8
2019-03-02 22:13:05+00:00,,,,,,,168.76000000000002,256.814,L8
2019-05-05 22:12:52+00:00,,,,,,,170.59666666666666,255.81,L8
2019-07-24 22:13:24+00:00,,237.91,270.58,271.45,234.09,201.65,167.71,252.78500000000003,L8
2019-09-17 22:19:53+00:00,,237.91,270.58,271.45,234.09,201.65,167.6,246.715,L8
2020-02-24 22:19:34+00:00,,,,,,,167.6,239.315,L8
2020-03-27 22:19:19+00:00,,233.37,268.62,267.93,,,,242.365,L8
2020-10-21 22:19:55+00:00,,225.95,256.22,256.25,,,,,L8
2020-12-24 22:19:54+00:00,,228.015,254.07500000000002,255.97,,,170.7,292.67,L8
2021-01-25 22:19:43+00:00,,228.015,254.07500000000002,255.97,,,167.69,291.01,L8
2021-02-19 22:13:27+00:00,,228.73000000000002,254.07500000000002,260.54333333333335,,,170.95333333333335,291.8766666666667,L8
2021-08-30 22:13:38+00:00,,,256.59,249.37,,,165.81,254.22,L8
2021-11-02 22:13:50+00:00,,232.67,266.30999999999995,260.885,,,172.175,274.39,L8
2021-11-06 22:14:23+00:00,,227.315,259.71,263.84,,,171.63666666666666,281.3933333333334,L9
2022-01-04 22:19:51+00:00,,228.38333333333333,262.645,265.01,,,172.4375,284.1725,L9
2022-01-12 22:19:49+00:00,,228.23250000000002,260.51599999999996,265.58599999999996,,,172.77,285.62,L8
2022-01-13 22:13:38+00:00,,229.952,263.4683333333333,267.0683333333333,,,175.7733333333333,287.1666666666667,L9
2022-01-21 22:13:35+00:00,,229.952,263.4683333333333,267.0683333333333,,,175.1157142857143,285.8285714285714,L8
2022-01-28 22:19:43+00:00,,231.42333333333332,263.4683333333333,267.86857142857144,,,174.89124999999999,286.7425,L8
2022-01-29 22:13:41+00:00,,229.37428571428572,264.5414285714286,267.93375,,,174.16333333333333,286.7425,L9
2022-02-13 22:19:40+00:00,,223.35500000000002,265.4825,268.01444444444445,,,173.38899999999998,286.39444444444445,L8
2022-03-01 22:19:36+00:00,,223.88777777777779,267.4575,269.8966666666667,,,173.568,289.16555555555556,L8
2022-03-02 22:13:25+00:00,,223.88777777777779,267.4575,269.8966666666667,,,173.568,283.15500000000003,L9
2022-03-09 22:19:37+00:00,,223.88777777777779,267.4575,269.8966666666667,,,172.5981818181818,278.9009090909091,L9
2022-03-17 22:19:29+00:00,,223.88777777777779,267.8755555555556,267.75,,,172.5981818181818,276.67083333333335,L8
2022-03-25 22:19:32+00:00,,223.766,268.158,267.21,,,171.72583333333333,275.0492307692308,L9
2022-04-02 22:19:19+00:00,,223.9881818181818,268.158,267.4325,,,171.38384615384615,273.65214285714285,L8
2022-04-03 22:13:21+00:00,,225.63833333333332,268.98454545454547,268.1115384615385,,,171.32642857142858,273.11733333333336,L9
2022-04-27 22:13:10+00:00,,226.70846153846153,269.4891666666667,268.75357142857143,238.04,178.25,171.32642857142858,273.11733333333336,L8
2022-05-05 22:13:06+00:00,,226.21166666666667,268.89454545454544,268.4730769230769,238.04,178.25,170.77153846153848,269.34066666666666,L9
2022-08-09 22:13:34+00:00,,225.77285714285713,272.93571428571425,267.415,231.32999999999998,182.5,166.15166666666667,254.31599999999997,L9
2022-09-09 22:20:11+00:00,,235.57666666666668,273.9816666666666,268.56142857142856,233.10666666666665,176.42999999999998,168.26999999999998,256.1657142857143,L8
2022-11-13 22:13:53+00:00,,236.44666666666663,274.51,272.8033333333333,230.64,175.51999999999998,173.445,272.8966666666667,L9
2023-01-08 22:13:48+00:00,229.71,236.44666666666663,278.49,276.085,230.64,183.36666666666667,186.26,281.915,L8
2023-01-15 22:19:53+00:00,229.71,236.44666666666663,278.49,276.085,230.64,183.36666666666667,183.91,284.06000000000006,L8
2023-01-23 22:19:56+00:00,229.71,236.44666666666663,278.49,276.085,230.64,183.36666666666667,181.488,284.4016666666667,L9
2023-02-08 22:20:06+00:00,229.71,235.25999999999996,280.6933333333334,277.8233333333333,236.66,181.675,178.73333333333335,281.08,L9
2023-02-16 22:19:49+00:00,229.71,235.25999999999996,280.6933333333334,277.8233333333333,236.66,181.675,176.6614285714286,273.7157142857143,L8
2023-02-24 22:19:51+00:00,229.71,225.77999999999997,271.70500000000004,266.535,236.66,181.675,176.6614285714286,268.50125,L9
2023-03-05 22:13:37+00:00,229.71,222.98,266.58000000000004,265.07399999999996,236.66,181.675,174.99375,268.25333333333333,L9
2023-03-13 22:13:22+00:00,229.71,216.5,263.775,262.4475,,199.06,173.65125,264.53666666666663,L8
2023-03-21 22:13:31+00:00,229.71,213.91,263.008,259.92,,199.06,173.65125,263.491,L9
2023-03-29 22:13:12+00:00,229.71,214.61999999999998,261.19166666666666,261.45666666666665,,199.06,172.76666666666668,262.6309090909091,L8
2023-04-06 22:13:21+00:00,229.71,214.61999999999998,261.19166666666666,261.45666666666665,,199.06,172.76666666666668,261.3,L9
2023-04-13 22:19:26+00:00,229.71,215.42,261.5214285714286,262.7085714285714,,199.06,171.70300000000003,260.7584615384616,L9
2023-04-14 22:12:57+00:00,229.71,215.42,262.67375,263.47,,199.06,170.86636363636364,260.3771428571428,L8
2023-08-27 22:19:35+00:00,,214.39999999999998,258.474,263.44,,,163.52666666666667,253.25625,L8
2023-09-29 22:13:26+00:00,,222.27499999999998,260.96666666666664,265.60666666666674,,,165.6625,253.56,L9
2023-10-07 22:13:32+00:00,,222.47,256.1575,265.60666666666674,,,165.102,259.96999999999997,L8
2023-10-31 22:13:33+00:00,,223.995,245.19500000000005,257.8,,,166.96,265.7425,L9
2023-11-24 22:13:39+00:00,,224.39666666666668,244.40666666666667,258.20500000000004,,,168.715,270.95799999999997,L8
2023-12-18 22:13:44+00:00,,223.79000000000002,245.0675,256.81,,,169.408,273.95166666666665,L9
2024-02-12 22:13:30+00:00,,223.192,245.96599999999998,256.81,,,169.408,273.95166666666665,L8
2024-02-19 22:19:39+00:00,,223.65666666666667,247.71166666666667,258.70000000000005,,,169.52,274.90857142857146,L8
2024-02-20 22:13:31+00:00,,224.60714285714286,249.23,258.36400000000003,,,170.11285714285714,276.3175,L9
2024-02-27 22:19:43+00:00,,225.9075,251.97875,259.995,,,170.3942857142857,281.21250000000003,L9
