dates,satname,nzd0065-0000,nzd0065-0001,nzd0065-0002,nzd0065-0003,nzd0065-0004,nzd0065-0005,nzd0065-0006,nzd0065-0007,nzd0065-0008,nzd0065-0010,nzd0065-0011,nzd0065-0012,nzd0065-0013,nzd0065-0014,nzd0065-0015,nzd0065-0019,nzd0065-0020,nzd0065-0021,nzd0065-0022,nzd0065-0016,nzd0065-0017,nzd0065-0018,nzd0065-0023,nzd0065-0024,nzd0065-0025,nzd0065-0026,nzd0065-0009
2008-11-21 22:01:05.982000,L5,,,,,,,,,,,,225.45,246.09,249.04,261.61,264.71,269.72,271.85,268.64,262.82,248.30,255.65,,,,,
2010-01-27 22:08:26.527000,L5,,,,,,,,,,,,,229.84,238.03,251.81,259.95,256.70,252.66,255.98,255.07,240.17,246.13,,,,,
2010-02-12 22:08:30.110000,L5,,,,,,,,,,,,,234.49,243.70,251.71,252.82,257.12,257.53,255.81,253.16,234.71,247.84,,,,277.32,
2010-10-10 22:07:36.102000,L5,,,,,,,,170.28,142.57,259.66,,262.13,269.14,284.83,290.28,297.55,301.49,295.82,301.21,284.79,280.60,294.94,,,,,227.85
2010-11-27 22:07:24.215000,L5,,,,,,,,,,,,,241.83,250.26,260.31,256.60,257.93,260.73,260.57,267.25,239.47,246.27,,,,,
2013-11-03 22:19:20.378000,L8,,,,,,,,,,,,,,226.08,238.93,246.76,251.31,248.28,239.53,242.71,231.79,235.77,,,,,
2013-11-03 22:19:44.337000,L8,,,,,,,,,,,,,,227.39,240.26,247.82,252.88,249.69,240.90,243.88,234.08,237.80,,,,,
2014-02-23 22:18:20.398000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,323.06,
2014-03-27 22:17:50.001000,L8,,280.17,278.88,281.03,273.02,259.57,262.58,230.59,,198.84,225.58,237.81,,,,,,,,,,,,,,,170.72
2014-04-12 22:17:37.464000,L8,,,,,,,,,,206.16,218.83,238.29,,,,,,,,,,,,,,,123.08
2014-04-12 22:18:01.415000,L8,,,,,,,,,,205.47,218.68,238.70,,,,,,,,,,,,,,,123.39
2015-02-26 22:17:23.009000,L8,,,,,,,,,,210.70,225.14,237.20,,225.56,240.49,247.12,251.19,240.28,240.24,242.55,228.74,235.25,240.95,,,,114.54
2015-02-26 22:17:46.964000,L8,,,,,,,,,,211.76,225.92,240.32,,226.34,240.70,247.55,251.88,241.11,240.74,242.90,229.15,235.92,245.18,,,,156.72
2016-09-08 22:17:48.858000,L8,,,,,,,,,,,,,,,244.46,249.05,259.00,234.92,252.36,246.84,235.77,252.63,,,,,
2017-01-30 22:17:38.957000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,267.04,
2017-01-30 22:18:02.915000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,266.61,
2017-03-03 22:17:25.727000,L8,,,,,,,,,,,,,,,,243.89,249.59,233.04,336.99,,,226.30,,,,,
2017-12-16 22:17:46.727000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,273.55,
2018-02-02 22:17:27.894000,L8,,,,,,,,,,,,,,,244.94,253.74,248.60,238.91,243.99,248.56,228.96,237.00,,,,,
2018-02-02 22:17:51.844000,L8,,,,,,,,,,,,,,,245.03,253.67,247.84,239.18,244.24,247.61,228.94,236.97,,,,,
2018-11-17 22:17:31.986000,L8,,,,,,,,,,227.61,227.73,222.88,222.94,232.36,265.24,249.49,244.53,238.76,242.15,283.68,269.20,235.73,,,,,163.69
2018-11-17 22:17:55.945000,L8,,,,,,,,,,228.53,229.04,225.56,223.93,233.71,266.40,249.55,245.61,239.42,358.17,284.77,273.02,236.69,,,,,165.35
2019-01-04 22:17:51.761000,L8,,,,,,,,,,,,,,,243.24,247.95,244.87,236.88,244.57,244.49,229.98,231.18,,,,258.11,
2019-04-10 22:17:29.163000,L8,,,,,,,,,,,,,235.62,234.48,253.85,291.39,299.22,318.54,266.51,321.76,288.62,304.94,357.06,,,,
2019-11-04 22:18:22.648000,L8,,,,,,,,,,,,,,226.98,235.91,245.66,244.22,237.84,287.56,241.03,226.90,232.91,,,,,
2020-01-07 22:18:11.694000,L8,,,,,,,,,,,,,,,,243.52,235.25,238.99,236.70,,,225.42,,,,,
2020-02-08 22:17:38.924000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,250.47,
2020-02-24 22:17:59.139000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,249.53,
2021-02-26 22:17:59.903000,L8,343.92,321.68,326.54,354.12,354.04,,,,,279.76,279.00,318.70,,,356.66,279.60,262.97,295.58,369.11,292.35,284.17,285.58,309.37,249.67,283.01,346.58,
2021-10-24 22:18:25.800000,L8,,,,,,,,,,,,,,,,235.41,237.78,230.86,241.50,,,233.41,,,,,
2022-01-04 22:17:52.138000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,264.93,
2022-01-20 22:17:51.591000,L9,,,,,,,,,,,,,,,,233.93,234.59,225.06,288.60,,,223.74,,,,276.90,
2022-02-13 22:17:40.833000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,278.30,
2022-11-04 22:18:00.514000,L9,,,,,,,,,,,,,,,,238.58,244.70,231.18,235.22,,,252.21,,,,,
2023-01-07 22:18:26.727000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,288.89,
2023-03-04 22:17:37.574000,L8,,,,,,,,,,,,,,,,248.08,242.99,231.44,239.94,,226.95,230.58,,,,287.50,
2023-03-04 22:18:01.525000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,273.92,
2023-04-13 22:17:51.001000,L9,,,,,,,,,,,,,,,,235.08,240.53,231.25,280.66,,223.09,243.68,,,,,
2023-11-15 22:18:11.814000,L8,,,,,,,,,,,,,,,,240.71,240.02,233.88,226.04,235.91,230.34,244.34,,,,,
2023-12-01 22:17:46.993000,L8,,,,,,,,,,,,,,,,235.30,236.79,230.91,274.49,,,234.46,,,,,
2023-12-01 22:18:10.947000,L8,,,,,,,,,,,,,,,,236.23,237.89,231.55,325.83,,,237.13,,,,,
2024-11-01 22:17:31.195000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,266.47,
2025-01-12 22:17:45.559000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,267.66,
2025-10-11 22:18:21.709000,L9,,,,,,,,,,,,,,,,237.42,241.14,232.23,,234.30,225.93,238.57,,,,,
