dates,satname,nzd0280-0000,nzd0280-0001,nzd0280-0002,nzd0280-0003,nzd0280-0004,nzd0280-0005,nzd0280-0006,nzd0280-0007,nzd0280-0008,nzd0280-0009,nzd0280-0010,nzd0280-0011,nzd0280-0012,nzd0280-0013,nzd0280-0014,nzd0280-0015,nzd0280-0016,nzd0280-0017,nzd0280-0018,nzd0280-0019,nzd0280-0020,nzd0280-0021,nzd0280-0022,nzd0280-0023,nzd0280-0024,nzd0280-0025,nzd0280-0026,nzd0280-0027,nzd0280-0028,nzd0280-0029,nzd0280-0030,nzd0280-0031,nzd0280-0032,nzd0280-0033,nzd0280-0034,nzd0280-0035,nzd0280-0036,nzd0280-0037,nzd0280-0039,nzd0280-0040,nzd0280-0041,nzd0280-0042,nzd0280-0043,nzd0280-0044,nzd0280-0045,nzd0280-0057,nzd0280-0058,nzd0280-0059,nzd0280-0060,nzd0280-0061,nzd0280-0073,nzd0280-0074,nzd0280-0075,nzd0280-0076,nzd0280-0077,nzd0280-0078,nzd0280-0079,nzd0280-0080,nzd0280-0081,nzd0280-0082,nzd0280-0083,nzd0280-0084,nzd0280-0085,nzd0280-0086,nzd0280-0087,nzd0280-0088,nzd0280-0089,nzd0280-0090,nzd0280-0091,nzd0280-0092,nzd0280-0093,nzd0280-0094,nzd0280-0095,nzd0280-0096,nzd0280-0097,nzd0280-0098,nzd0280-0099,nzd0280-0100,nzd0280-0101,nzd0280-0102,nzd0280-0103,nzd0280-0104,nzd0280-0105,nzd0280-0106,nzd0280-0107,nzd0280-0108,nzd0280-0109,nzd0280-0110,nzd0280-0111,nzd0280-0112,nzd0280-0113,nzd0280-0114,nzd0280-0115,nzd0280-0116,nzd0280-0117,nzd0280-0118,nzd0280-0119,nzd0280-0123,nzd0280-0124,nzd0280-0125,nzd0280-0126,nzd0280-0127,nzd0280-0128,nzd0280-0129,nzd0280-0130,nzd0280-0131,nzd0280-0132,nzd0280-0133,nzd0280-0134,nzd0280-0135,nzd0280-0137,nzd0280-0138,nzd0280-0139,nzd0280-0140,nzd0280-0141,nzd0280-0142,nzd0280-0143,nzd0280-0144,nzd0280-0145,nzd0280-0146,nzd0280-0147,nzd0280-0148,nzd0280-0149,nzd0280-0150,nzd0280-0151,nzd0280-0152,nzd0280-0153,nzd0280-0154,nzd0280-0155,nzd0280-0156,nzd0280-0157,nzd0280-0158,nzd0280-0159,nzd0280-0160,nzd0280-0161,nzd0280-0162,nzd0280-0163,nzd0280-0164,nzd0280-0165,nzd0280-0166,nzd0280-0167,nzd0280-0168,nzd0280-0055,nzd0280-0056,nzd0280-0070,nzd0280-0071,nzd0280-0072,nzd0280-0038,nzd0280-0068,nzd0280-0069,nzd0280-0136,nzd0280-0046,nzd0280-0047,nzd0280-0049,nzd0280-0050,nzd0280-0051,nzd0280-0052,nzd0280-0053,nzd0280-0054,nzd0280-0062,nzd0280-0063,nzd0280-0064,nzd0280-0065,nzd0280-0066,nzd0280-0067,nzd0280-0120,nzd0280-0121,nzd0280-0122,nzd0280-0048
2006-12-06 21:48:41.029000,L5,,325.66,314.04,320.60,325.77,323.15,325.13,320.62,322.50,317.67,311.98,,302.26,298.99,297.15,286.60,330.10,329.79,327.28,317.47,317.25,319.01,320.45,319.91,320.26,319.21,315.13,314.56,306.93,298.57,300.93,304.23,286.49,287.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.07,312.80,306.86,310.16,292.16,247.68,291.78,297.27,293.35,,,,,,,,,,,,,,,,,,,,,,,,,,269.98,296.61,284.02,294.49,293.94,273.42,262.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-07 21:48:55.368000,L5,,,,,,,,,,,,,,,,301.39,315.20,309.36,299.37,294.61,298.01,309.89,304.81,290.67,293.49,290.57,288.67,291.23,282.58,285.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.00,268.09,274.78,269.65,279.83,266.86,256.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-08 21:49:02.527000,L5,284.53,324.20,330.37,331.45,327.77,330.29,326.14,336.59,326.00,318.39,304.00,307.33,310.38,307.94,299.05,324.09,346.36,342.73,328.41,325.92,329.55,339.10,332.23,335.31,326.75,328.12,327.90,326.19,316.82,313.58,304.60,292.66,288.92,273.22,,,,,,,,,,,,,,,,,276.18,287.76,292.55,287.97,293.08,305.55,307.67,294.49,327.52,310.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.96,288.42,302.75,291.92,304.28,276.99,266.28,286.55,276.50,285.66,,,292.25,291.74,259.82,,284.92,270.80,,,,,,,,,,,289.97,302.40,300.50,300.07,286.92,,,,
2011-01-02 21:43:59.020000,L5,,330.61,332.16,336.71,334.43,338.01,332.54,345.79,332.64,326.73,311.42,310.38,309.28,306.16,306.48,328.25,340.34,336.28,326.54,323.20,328.88,332.85,331.12,325.95,323.99,323.39,322.10,322.90,317.37,312.75,307.94,293.86,300.49,288.58,,,,,,,,,,,,314.99,324.95,295.32,309.34,302.87,294.40,304.16,296.90,292.99,296.85,317.36,320.61,309.74,331.94,325.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.23,285.87,305.16,300.67,304.94,281.34,263.23,287.03,,,334.60,333.99,297.81,300.66,282.00,,291.99,278.95,,,,280.51,286.49,325.61,321.92,327.44,331.17,279.13,297.45,303.28,311.50,313.30,293.63,,,,
2011-10-24 21:48:11.730000,L5,281.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.04,314.69,285.97,301.81,305.33,308.19,263.39,,,,,,,,,,,,,,,,,,,,,,,,,273.60,318.02,320.59,318.87,315.24,314.55,295.63,280.52,295.32,286.57,286.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-29 21:55:51.104000,L8,292.55,329.80,335.19,334.95,340.36,342.24,333.87,344.57,333.80,324.27,311.10,308.02,311.55,299.48,301.21,321.41,347.28,345.25,341.64,336.50,335.95,339.33,338.49,332.94,334.76,331.57,325.06,333.17,333.49,329.92,318.15,316.45,308.04,,,,,,,,,,,,,304.71,311.02,295.88,300.51,302.99,284.64,295.34,,,298.20,317.40,310.85,284.71,324.08,317.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.66,296.08,291.42,295.07,303.51,265.34,291.90,281.09,273.14,,,,,,,,,,,,,,,,,298.00,323.03,324.81,358.15,301.89,284.67,269.75,,,264.35,330.29,338.33,330.72,303.57,318.65,293.09,284.55,297.42,289.16,291.13,354.71,339.54,283.12,295.76,255.26,,289.71,268.96,,,,,,324.98,318.82,338.66,344.35,292.17,287.78,303.67,301.88,311.37,291.36,,,,
2013-05-31 21:56:07.688000,L8,272.25,343.55,346.03,343.86,353.14,351.53,345.92,353.41,340.72,332.22,313.37,304.98,311.41,296.58,297.31,346.09,357.47,344.23,334.58,334.57,331.84,339.77,340.26,335.22,337.09,341.23,327.31,333.11,333.41,331.01,329.62,321.74,325.20,,,,,,,,,,,,,294.88,347.47,347.57,341.22,303.24,,,,,341.24,339.20,336.20,334.02,335.41,334.62,,,345.26,344.24,347.13,357.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.64,300.63,280.82,264.65,,,,,,,,,,,,,,,,,299.61,350.07,318.64,346.85,339.43,276.31,,,,338.55,326.55,327.18,335.57,326.14,324.87,292.70,261.85,326.05,286.21,289.84,344.66,344.11,285.33,306.26,,,286.67,268.48,,,,,,334.62,325.87,344.74,356.97,297.44,285.48,300.39,313.62,316.87,293.97,,,,
2013-07-18 21:56:02.364000,L8,296.97,356.69,344.50,338.70,339.80,343.17,335.59,345.65,337.87,330.18,318.16,304.50,309.25,304.44,303.37,322.25,349.41,349.13,347.46,336.28,334.63,342.41,333.42,334.16,340.79,324.85,335.50,333.10,334.40,336.78,317.05,313.29,330.39,,,,,,,,,,,,,304.81,335.71,297.04,305.90,311.90,321.87,312.99,293.46,286.54,311.60,320.35,350.19,294.76,339.10,334.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.92,337.82,319.44,348.51,325.28,285.61,272.14,,,269.18,324.16,335.86,328.51,343.21,329.39,292.27,278.37,302.14,289.99,292.91,352.39,341.66,289.65,309.06,295.98,,300.07,284.16,,,,,,327.45,324.83,330.52,360.97,317.80,296.21,308.34,312.94,315.13,301.72,,,,
2013-10-06 21:55:57.648000,L8,298.54,329.19,333.94,336.28,337.00,337.98,333.89,349.23,332.84,335.88,313.25,312.91,319.39,318.19,314.75,326.12,340.10,340.30,332.40,323.08,329.37,335.20,340.13,343.90,344.59,333.44,336.39,332.18,335.70,321.18,314.64,312.36,318.07,,,,,,,,,,,,,323.82,333.31,307.20,308.98,313.74,297.71,307.68,302.04,301.58,310.05,328.75,331.99,307.87,337.93,333.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.99,324.89,336.90,317.90,319.69,284.99,307.77,304.11,304.87,,,,,,,,,,,,,,,,,306.50,344.88,338.91,360.04,312.65,297.77,275.04,,,269.98,326.05,332.02,326.22,314.11,325.00,298.17,287.52,303.51,299.93,301.16,334.94,343.83,292.72,307.76,294.88,,302.94,289.71,,,,,,324.13,319.67,335.87,333.24,306.22,300.99,311.38,311.05,313.40,301.04,,,,
2013-10-29 22:01:58.276000,L8,297.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.12,325.46,326.09,321.71,312.96,320.76,296.82,268.89,291.13,301.84,299.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-11 21:54:56.823000,L8,300.21,320.57,352.17,354.37,351.20,360.08,340.91,350.78,338.31,332.71,312.02,315.84,311.95,308.74,309.78,320.40,359.30,352.72,328.97,331.86,341.64,341.48,333.94,340.91,341.75,332.93,338.49,340.20,346.10,338.61,320.19,336.38,315.07,,,,,,341.70,336.82,,,,,,316.85,330.80,305.42,310.13,310.83,298.23,348.68,300.53,336.77,316.00,340.54,352.43,313.84,335.86,333.60,283.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.66,336.25,329.14,336.99,333.01,274.73,308.45,312.43,296.41,332.94,335.48,327.56,,,,,,,,,,,,,,305.78,339.59,362.13,361.38,,,,,,256.51,344.27,330.06,340.26,292.85,328.92,295.13,282.66,298.39,293.08,304.43,354.53,358.97,296.12,306.93,304.13,345.81,301.17,294.36,,,,297.73,289.37,333.56,320.12,354.16,357.55,309.77,306.44,309.97,349.55,320.23,302.48,,,,
2014-02-27 21:54:44.238000,L8,,332.78,333.35,343.08,341.22,342.86,339.02,348.98,338.30,327.37,310.90,311.09,309.01,304.00,304.97,320.55,356.52,351.72,336.33,330.07,332.80,340.73,333.57,333.28,331.00,337.81,336.58,347.60,333.16,324.92,315.32,302.62,304.81,,,,,,,,,,,,,305.91,,,,291.83,291.55,310.14,300.48,308.69,313.65,316.49,323.87,314.58,343.76,359.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.10,298.78,296.28,291.15,298.66,280.99,260.34,290.06,280.90,,326.65,319.71,298.24,308.01,310.28,,305.41,291.51,,,,,,330.51,322.74,358.02,336.82,357.75,309.26,311.77,314.25,315.85,307.70,,,,
2014-03-06 22:00:49.280000,L8,300.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.05,351.87,348.86,345.23,345.64,296.11,273.10,,334.82,341.34,327.37,327.01,321.63,329.58,327.76,328.28,289.10,341.74,314.78,317.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-15 21:54:34.241000,L8,292.44,326.94,331.64,341.61,340.12,335.50,333.88,343.44,332.09,331.47,311.51,306.71,312.71,310.33,312.26,325.09,342.89,345.70,330.43,324.76,334.79,335.09,332.70,333.17,326.28,328.72,327.45,323.68,329.26,326.72,313.74,304.91,309.48,283.10,,,,,,,,,,,,307.79,322.53,297.27,301.72,303.77,281.56,302.26,296.54,292.00,302.88,317.91,322.45,303.49,333.92,328.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.65,317.33,318.02,321.18,314.95,270.59,305.89,305.95,305.91,,,,,,,,,,,,,,,,,299.60,336.67,331.98,332.80,303.80,287.69,267.92,,,259.49,317.60,320.04,326.62,306.84,319.97,291.38,283.30,298.47,287.08,291.66,330.30,335.42,292.58,302.38,285.68,,292.69,278.78,,,,,,329.47,315.18,333.06,330.11,300.05,295.46,305.80,306.36,306.82,296.01,,,,
2014-05-02 21:53:46.331000,L8,278.55,331.81,327.29,340.83,331.90,330.65,324.37,336.38,315.65,319.69,312.77,307.10,309.98,299.14,300.99,313.62,355.45,341.25,332.75,330.53,330.10,332.31,334.72,331.19,332.90,325.34,324.23,326.99,326.53,305.96,320.67,314.67,315.54,,,,,,,,,,,,,305.37,324.92,294.21,302.25,305.29,,,,,294.39,315.79,317.64,295.24,329.07,323.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.52,304.22,294.55,309.12,317.65,279.49,308.11,294.12,285.01,,,,,,,,,,,,,,,,,305.41,341.46,322.76,341.15,326.64,325.27,272.07,,,265.57,317.54,324.55,328.44,308.44,326.52,295.14,278.83,295.17,285.02,285.39,334.10,339.13,288.44,298.11,,,292.25,276.54,,,,,,323.02,319.90,333.05,330.75,302.53,292.04,301.55,307.13,326.09,295.84,,,,
2014-05-09 21:59:51.499000,L8,299.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.06,334.42,325.65,334.64,322.16,281.09,272.12,,,262.96,321.12,327.11,333.28,326.49,323.40,296.22,279.85,301.38,293.11,297.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-18 21:53:35.635000,L8,,334.34,345.20,341.23,357.26,345.89,339.01,355.54,344.65,337.87,318.31,308.35,308.87,302.96,306.20,320.61,349.71,353.47,349.70,339.21,336.82,340.60,331.36,335.37,328.84,327.68,327.74,334.98,344.16,335.02,326.35,325.39,333.49,328.32,,,,,,,,,,,,326.55,357.35,360.67,353.73,346.48,,270.45,323.99,326.36,343.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.39,353.46,295.06,310.42,360.09,,300.98,286.44,,,,,,337.62,327.82,336.71,350.51,343.70,311.46,316.08,321.55,321.38,304.24,,,,
2014-06-19 21:53:47.342000,L8,,325.25,353.88,353.47,351.92,351.15,341.96,353.05,348.86,323.91,316.54,,,,289.29,297.38,341.98,342.42,339.34,346.17,335.40,339.39,340.22,327.60,326.45,326.10,313.31,346.37,331.13,326.81,326.21,321.68,319.30,,,,,,,,,,,,,,,,,,,,,,285.10,307.10,310.03,282.24,322.46,319.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.21,293.26,274.34,266.47,259.76,272.62,302.96,281.93,271.90,,,,,,,,,,,,,,,,,296.45,308.61,314.88,341.32,324.44,333.00,,,,264.42,341.51,326.29,322.13,323.55,323.75,290.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-05 21:53:53.692000,L8,,,,,,,,,,,,,,,,,,,,,,296.84,319.65,317.63,318.84,310.18,283.55,303.83,285.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-06 21:54:05.764000,L8,292.32,333.17,354.42,356.65,343.09,352.00,350.67,349.80,343.36,338.87,310.69,301.76,306.96,300.75,299.10,324.10,351.54,352.63,337.10,339.61,342.94,337.83,336.91,331.96,328.67,333.11,321.18,329.32,334.81,328.22,331.53,320.89,315.81,,,,,,,,,,,,,298.68,316.44,292.43,297.08,301.13,,,,,292.19,311.97,316.06,292.98,331.98,325.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.46,297.19,284.92,266.85,300.22,282.94,316.16,315.99,276.86,,,,,,,,,,,,,,,,,299.91,338.88,318.38,356.21,328.78,280.54,,,,265.30,330.71,338.03,332.84,297.63,334.70,294.13,280.78,298.88,288.81,294.27,341.54,350.63,286.66,303.27,,,287.46,272.12,,,,,,326.96,317.49,322.90,333.99,298.46,287.27,330.88,302.74,317.89,295.22,,,,
2014-09-07 21:54:12.743000,L8,290.64,355.04,340.30,351.73,344.56,341.36,335.99,349.24,332.94,326.56,315.22,304.99,310.66,310.72,294.32,359.99,358.39,372.16,345.23,334.54,331.69,335.00,336.03,350.50,341.63,334.14,331.43,343.42,347.29,342.52,330.33,313.76,324.09,,,,,,,,,,,,,292.76,,,,,274.17,297.24,288.32,282.36,293.99,316.25,317.74,295.26,325.92,328.60,,,,,,,,,,,,,,,,,364.10,360.79,343.47,335.23,,,,,,,,,,,,,,,,,,291.70,310.17,308.27,338.16,310.19,339.50,313.22,334.62,311.28,258.89,,,,,,,,,,,,,,,,300.65,364.22,358.25,344.03,323.84,,,,,262.89,308.02,320.94,323.47,290.15,339.36,337.70,329.94,296.61,286.39,291.36,329.00,336.08,285.42,303.30,252.68,,290.30,273.10,,,,,,326.06,309.03,329.31,341.19,,278.19,288.55,306.83,306.90,295.90,,,,
2014-09-23 21:54:09.418000,L8,287.97,347.54,336.72,343.45,345.81,350.43,332.48,343.89,331.87,318.70,318.02,307.15,307.43,303.56,298.04,323.13,361.45,343.48,337.41,331.20,335.10,330.74,339.64,327.89,345.51,336.05,319.73,351.41,329.93,307.38,307.36,295.73,302.96,,,,,,,,,,,,,,,,,,278.02,319.31,294.32,282.80,293.65,313.87,313.88,299.18,332.75,324.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.09,320.88,313.37,329.87,339.09,283.42,312.98,308.73,308.01,257.33,,,,,,,,,,,,,,,,296.68,336.50,343.04,342.91,,,,,,,293.80,317.69,308.25,346.99,340.40,288.00,273.70,292.78,284.73,288.60,,,285.49,291.79,250.32,,284.26,273.31,,,,,,,,,,,283.04,290.98,295.60,293.70,288.60,,,,
2014-10-25 21:54:16.772000,L8,291.48,355.98,339.17,355.14,355.92,367.21,335.50,359.29,333.46,321.79,311.71,308.52,313.15,305.11,298.68,358.67,339.97,353.53,340.78,334.72,333.21,339.00,354.65,350.08,338.30,338.77,339.39,333.22,345.71,342.89,320.92,319.45,334.81,,,,,,,,,,,,,311.46,325.32,299.02,306.67,310.18,315.14,307.23,297.74,294.75,304.77,320.72,352.77,309.10,358.79,351.02,279.03,,,,,,,,,,,,,,,,,,,,,,,,,284.56,284.47,295.48,319.01,325.64,,,,,,,,326.48,337.33,339.56,335.18,334.21,283.53,332.13,321.66,322.80,,,,,341.99,333.32,334.32,,,,,,,,,,361.74,349.71,334.18,345.31,,,,,,262.41,314.27,336.86,348.13,293.96,331.74,291.91,278.76,296.78,290.23,293.93,331.54,334.34,292.01,313.09,312.98,,298.25,285.53,352.32,,,,,339.20,322.76,353.79,342.98,297.58,290.54,306.30,305.18,306.93,295.85,,,,
2014-11-10 21:54:18.528000,L8,342.78,371.88,369.50,359.92,370.17,370.42,357.29,355.45,347.25,328.49,338.59,328.47,335.99,332.85,332.60,358.81,358.40,349.89,350.62,357.71,376.72,363.60,354.03,361.51,344.25,351.02,344.62,354.04,343.35,335.69,354.03,344.79,344.81,350.15,342.31,301.03,339.12,349.04,356.71,324.30,311.61,297.24,358.64,357.57,354.58,378.44,371.35,344.66,335.22,351.30,343.16,338.47,325.99,324.24,371.83,351.26,364.66,341.26,353.28,371.12,364.95,306.82,,347.90,354.98,331.69,314.11,349.06,350.96,343.22,338.30,377.90,370.83,347.29,351.05,350.22,346.21,346.41,336.43,329.01,364.42,334.47,342.90,307.39,308.84,315.40,328.39,334.39,351.15,349.61,323.51,364.63,333.19,299.82,327.26,287.79,293.34,332.86,343.46,344.91,335.23,337.43,325.11,334.39,328.13,354.65,334.85,347.10,340.24,335.91,350.14,338.35,338.39,350.66,349.01,362.02,352.05,349.59,346.77,345.29,365.34,338.76,358.83,362.56,355.32,386.18,370.53,350.03,349.05,342.26,348.91,348.03,351.46,351.07,351.12,344.02,332.94,337.42,346.82,343.96,337.89,335.13,376.15,366.39,349.37,344.50,340.80,345.71,345.16,340.06,338.35,355.66,367.19,322.89,357.75,359.12,366.28,358.98,377.17,359.64,348.83,355.40,348.27,362.03,351.97,,357.02,361.34,
2015-04-03 21:53:26.876000,L8,285.94,330.36,333.13,341.73,338.62,340.61,337.68,350.28,337.68,320.69,310.57,303.58,305.01,296.16,299.56,330.23,359.50,348.46,339.59,335.91,344.63,333.22,331.48,328.58,329.55,330.50,328.22,328.62,342.77,335.22,318.38,323.27,317.43,343.91,,,,,,,,,,,,298.93,316.58,298.44,298.72,301.86,281.40,294.21,297.62,283.34,298.13,319.50,314.41,290.51,331.32,321.10,,,,,,,,408.60,400.12,403.26,418.91,413.10,421.34,,,,,,,,,410.99,403.43,411.59,408.80,390.49,387.49,,,,,,,,,,,292.77,303.98,302.48,306.76,311.24,267.51,304.92,284.45,280.64,,,,,,,,,,,,,,,,,,,,,,,,,,,326.96,326.07,349.44,286.73,342.68,336.68,273.76,291.08,279.30,283.36,328.55,342.99,291.84,305.45,266.92,,289.63,282.66,,,,,,326.43,345.06,359.79,330.24,291.74,283.57,311.08,301.31,303.70,295.77,,,,
2015-04-19 21:53:26.711000,L8,286.40,329.78,337.61,333.28,338.61,339.95,329.91,343.60,334.21,321.82,306.41,304.34,311.95,303.13,308.74,320.32,342.09,340.04,334.91,332.32,330.43,334.24,330.91,330.65,330.39,323.82,325.95,325.68,318.61,323.21,314.75,301.34,317.54,,,,,,,,,,,,,300.96,317.61,301.44,297.92,297.25,283.99,298.35,297.85,283.48,300.21,319.41,320.60,294.64,330.70,327.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.27,301.43,298.88,310.37,307.13,267.13,302.89,298.06,276.91,,,,,,,,,,,,,,,,,297.60,338.21,330.83,329.96,291.56,276.13,,,,,307.28,319.00,319.51,295.14,313.54,287.74,276.45,295.58,282.20,284.84,330.44,322.04,289.82,301.95,264.93,,287.52,279.62,,,,,,303.74,319.11,329.24,330.11,299.19,293.43,302.27,300.05,304.48,294.94,,,,
2015-05-05 21:53:12.716000,L8,290.06,329.25,333.61,339.28,339.70,340.25,336.96,343.70,336.31,323.41,307.30,306.09,309.19,301.49,305.24,316.48,340.19,343.22,338.29,334.60,335.91,336.00,329.53,328.36,328.67,319.65,323.27,325.94,338.61,339.51,316.15,337.64,321.59,,,,,,,,,,,,,293.71,313.96,297.85,295.75,295.41,281.72,293.65,294.11,,296.15,321.30,312.71,292.42,335.33,323.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.92,298.38,281.82,270.49,292.51,269.23,308.48,280.43,275.95,,,,,,,,,,,,,,,,,301.43,333.92,317.21,338.90,295.20,281.50,,,,258.26,311.99,323.13,311.38,306.83,316.93,286.45,277.11,295.77,285.10,290.84,328.22,340.30,287.26,300.70,268.96,,281.57,274.47,,,,,,328.57,319.50,334.05,332.63,292.68,288.69,299.34,302.97,304.30,295.43,,,,
2015-06-06 21:53:16.624000,L8,275.08,342.31,342.38,344.21,352.18,345.79,344.39,352.28,349.98,322.33,307.96,305.26,311.96,300.77,301.12,331.75,333.12,331.51,336.85,342.99,331.64,329.67,335.80,328.32,319.81,317.39,324.88,324.17,314.96,314.42,321.26,309.11,323.40,,,,,333.57,330.08,332.20,,,,,,286.49,337.52,290.48,292.93,289.11,308.31,320.83,295.07,,294.85,336.08,333.36,332.42,331.66,325.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.83,310.86,289.62,286.08,283.76,259.97,,,,,,,,,,,,,,,,,326.39,320.63,323.27,344.20,335.78,319.32,,,,260.52,318.32,315.50,306.28,314.97,320.01,320.30,317.66,314.42,281.42,323.48,354.79,341.02,284.05,318.80,260.45,332.40,276.26,270.31,,,,,326.83,329.39,327.48,344.06,333.57,290.97,284.74,293.65,305.01,312.79,297.37,,,,
2015-08-25 21:53:51.592000,L8,285.43,338.04,352.92,367.53,344.03,342.46,340.36,365.26,336.42,326.71,315.56,298.53,311.97,307.98,304.24,325.03,361.90,359.26,336.58,334.40,339.15,339.05,341.36,340.40,341.38,339.93,327.67,328.74,348.31,328.96,317.27,322.72,318.10,,,405.73,399.94,383.62,407.99,405.02,413.38,414.27,,405.93,405.82,313.78,318.37,292.71,300.77,295.89,285.76,308.09,311.20,290.83,309.89,325.44,326.32,294.00,335.90,325.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.00,303.50,300.23,310.09,309.02,273.71,300.69,299.48,303.64,386.13,382.19,396.78,399.96,,,,,,,,,,,,,,,,,,,,,,264.13,310.91,325.58,318.44,299.24,317.15,294.46,277.08,300.29,288.21,290.99,332.88,335.39,326.58,302.23,265.66,405.45,288.97,287.15,402.70,394.77,396.32,420.83,424.17,324.30,318.11,329.93,332.42,295.21,299.96,306.16,308.44,312.87,300.69,,,,398.77
2015-10-12 21:54:05.008000,L8,286.45,326.13,340.17,336.65,337.26,342.71,328.39,344.51,330.94,317.82,305.93,301.64,310.66,304.54,298.55,316.31,351.47,337.37,331.82,334.67,331.23,355.09,342.28,336.04,344.92,321.32,316.57,328.87,323.19,313.27,311.77,309.94,321.08,,,,,,,,,,,,,308.44,319.10,294.91,304.10,310.05,293.09,307.73,304.96,297.18,309.10,323.00,319.17,307.49,331.31,324.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.57,328.45,324.54,325.21,335.04,272.53,307.27,310.41,309.36,258.03,,,,,,,,,,,,,,,,,,,,,,,,,,304.93,326.89,317.35,302.08,312.52,286.02,272.57,291.58,283.91,289.53,330.16,327.00,292.95,299.36,294.84,,290.36,287.38,,,,,,300.26,316.62,328.31,326.31,306.39,301.37,301.67,307.10,307.66,296.43,,,,
