dates,nzd0280-0000,nzd0280-0001,nzd0280-0002,nzd0280-0003,nzd0280-0004,nzd0280-0005,nzd0280-0006,nzd0280-0007,nzd0280-0008,nzd0280-0009,nzd0280-0010,nzd0280-0011,nzd0280-0012,nzd0280-0013,nzd0280-0014,nzd0280-0015,nzd0280-0016,nzd0280-0017,nzd0280-0018,nzd0280-0019,nzd0280-0020,nzd0280-0021,nzd0280-0022,nzd0280-0023,nzd0280-0024,nzd0280-0025,nzd0280-0026,nzd0280-0027,nzd0280-0028,nzd0280-0029,nzd0280-0030,nzd0280-0031,nzd0280-0032,nzd0280-0033,nzd0280-0034,nzd0280-0035,nzd0280-0036,nzd0280-0037,nzd0280-0039,nzd0280-0040,nzd0280-0041,nzd0280-0042,nzd0280-0043,nzd0280-0044,nzd0280-0045,nzd0280-0057,nzd0280-0058,nzd0280-0059,nzd0280-0060,nzd0280-0061,nzd0280-0073,nzd0280-0074,nzd0280-0075,nzd0280-0076,nzd0280-0077,nzd0280-0078,nzd0280-0079,nzd0280-0080,nzd0280-0081,nzd0280-0082,nzd0280-0083,nzd0280-0084,nzd0280-0085,nzd0280-0086,nzd0280-0087,nzd0280-0088,nzd0280-0089,nzd0280-0090,nzd0280-0091,nzd0280-0092,nzd0280-0093,nzd0280-0094,nzd0280-0095,nzd0280-0096,nzd0280-0097,nzd0280-0098,nzd0280-0099,nzd0280-0100,nzd0280-0101,nzd0280-0102,nzd0280-0103,nzd0280-0104,nzd0280-0105,nzd0280-0106,nzd0280-0107,nzd0280-0108,nzd0280-0109,nzd0280-0110,nzd0280-0111,nzd0280-0112,nzd0280-0113,nzd0280-0114,nzd0280-0115,nzd0280-0116,nzd0280-0117,nzd0280-0118,nzd0280-0119,nzd0280-0123,nzd0280-0124,nzd0280-0125,nzd0280-0126,nzd0280-0127,nzd0280-0128,nzd0280-0129,nzd0280-0130,nzd0280-0131,nzd0280-0132,nzd0280-0133,nzd0280-0134,nzd0280-0135,nzd0280-0137,nzd0280-0138,nzd0280-0139,nzd0280-0140,nzd0280-0141,nzd0280-0142,nzd0280-0143,nzd0280-0144,nzd0280-0145,nzd0280-0146,nzd0280-0147,nzd0280-0148,nzd0280-0149,nzd0280-0150,nzd0280-0151,nzd0280-0152,nzd0280-0153,nzd0280-0154,nzd0280-0155,nzd0280-0156,nzd0280-0157,nzd0280-0158,nzd0280-0159,nzd0280-0160,nzd0280-0161,nzd0280-0162,nzd0280-0163,nzd0280-0164,nzd0280-0165,nzd0280-0166,nzd0280-0167,nzd0280-0168,nzd0280-0055,nzd0280-0056,nzd0280-0070,nzd0280-0071,nzd0280-0072,nzd0280-0038,nzd0280-0068,nzd0280-0069,nzd0280-0136,nzd0280-0046,nzd0280-0047,nzd0280-0049,nzd0280-0050,nzd0280-0051,nzd0280-0052,nzd0280-0053,nzd0280-0054,nzd0280-0062,nzd0280-0063,nzd0280-0064,nzd0280-0065,nzd0280-0066,nzd0280-0067,nzd0280-0120,nzd0280-0121,nzd0280-0122,nzd0280-0048,satname
2014-08-06 21:54:05+00:00,293.82,326.4825,345.8966666666667,347.54,346.5825,349.6825,341.855,349.2675,340.65500000000003,331.74,312.69,308.1033333333333,310.53999999999996,306.6066666666666,302.6075,316.7425,345.47,346.9466666666667,333.718,334.586,336.974,337.21999999999997,335.395,332.966,328.575,328.3175,321.5425,331.59000000000003,331.73333333333335,330.09000000000003,322.9175,320.96500000000003,314.91499999999996,283.1,,,,,,,,,,,,307.1725,323.6725,297.3325,302.795,305.255,289.895,302.26,298.53499999999997,292.0,298.11199999999997,313.1925,316.54499999999996,297.558,330.658,326.238,283.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.1,306.24666666666667,306.6575,315.15,310.94,276.07399999999996,308.31399999999996,302.084,287.218,332.94,,327.56,,,,,,,,,,,,,,301.20166666666665,335.92857142857144,327.085,339.028,325.24333333333334,304.52200000000005,271.3025,,334.82,262.375,322.86800000000005,327.5842857142857,329.3142857142857,312.19714285714286,326.43142857142857,298.63428571428574,282.42,298.45799999999997,293.64666666666665,298.45,340.1175,346.0375,290.95,302.6725,294.90500000000003,,293.3925,280.45,,,,297.73,289.37,328.2525,318.1725,335.7925,331.6166666666667,302.7025,295.3025,312.05,305.41,317.7575,297.38750000000005,,,,,L8
2014-09-07 21:54:12+00:00,290.654,328.4533333333334,341.94,348.93666666666667,344.9225,345.0025,340.625,348.8825,339.3125,330.2025,313.49,304.4866666666667,310.10999999999996,307.26666666666665,298.7425,326.64,345.47,344.06000000000006,336.96999999999997,335.12199999999996,334.98400000000004,335.924,335.87999999999994,330.97999999999996,331.186,329.482,323.52,331.59000000000003,331.73333333333335,327.25000000000006,323.82666666666665,315.31,317.17,283.1,,,,,,,,,,,,301.15,321.2966666666667,294.6366666666666,300.35,303.3966666666667,277.865,299.75,292.43,287.18,293.71000000000004,313.804,316.784,293.842,328.67,325.238,,,,,,,,,,,,,,,,,,,,335.23,,,,,,,,,,,,,,,,,,302.508,307.2275,301.44,315.15,310.7525,276.40999999999997,309.268,299.4975,290.192,,,,,,,,,,,,,,,,,300.34666666666664,332.008,322.73,337.4775,321.61,306.625,270.7033333333334,,,263.43833333333333,318.99800000000005,326.16,327.7966666666667,308.84999999999997,327.95,293.40600000000006,280.69,298.102,288.082,291.964,333.735,340.315,288.275,301.765,269.18,,290.675,275.135,,,,,,326.3775,315.4,329.58,334.01,300.34666666666664,288.24,306.695,305.765,314.42499999999995,295.7425,,,,,L8
2014-09-23 21:54:09+00:00,289.76,335.32,343.6333333333334,349.55,346.345,348.735,340.27500000000003,348.995,339.2575,327.01,315.1175,304.63333333333327,308.34999999999997,305.01,295.1875,326.15000000000003,346.76000000000005,342.95000000000005,338.366,336.40999999999997,335.046,335.054,338.1933333333333,329.65999999999997,335.032,330.948,321.976,334.2266666666667,331.95666666666665,320.80333333333334,321.7,313.015,315.53999999999996,,,,,,,,,,,,,298.93666666666667,320.68000000000006,293.31999999999994,299.665,303.21000000000004,276.095,308.275,291.32,282.58000000000004,291.864,312.996,315.07,292.98,328.43600000000004,324.298,,,,,,,,,,,,,,,,,,,,335.23,,,,,,,,,,,,,,,,,,300.996,308.115,300.27750000000003,319.495,309.3533333333333,279.6175,310.68600000000004,300.1925,290.61199999999997,,,,,,,,,,,,,,,,,299.86,331.974,324.942,340.005,325.17199999999997,312.9366666666667,272.095,,,264.228,314.238,325.7683333333334,324.73499999999996,309.252,331.35499999999996,292.73,278.28999999999996,296.964,287.61199999999997,291.352,334.88000000000005,341.94666666666666,286.50250000000005,299.1175,251.5,,288.5675,273.76750000000004,,,,,,325.34666666666664,315.4733333333333,328.42,335.31,300.495,285.135,302.99,303.075,311.145,293.89,,,,,L8
2014-10-25 21:54:16+00:00,290.0466666666667,340.485,342.51750000000004,350.9475,348.26000000000005,352.43,339.32000000000005,351.054,338.098,325.966,314.43600000000004,305.60499999999996,309.55,305.035,295.886,332.654,344.49666666666667,346.4766666666667,338.7683333333333,336.12833333333333,334.74,335.71166666666664,342.3075,333.744,335.57666666666665,332.25166666666667,324.87833333333333,333.975,335.395,326.32500000000005,321.505,314.302,319.394,,,,,,,,,,,,,302.0675,322.2266666666667,295.21999999999997,302.0,305.53333333333336,289.10999999999996,307.9266666666667,293.46,286.6366666666667,294.015,314.28333333333336,321.3533333333333,295.6666666666667,333.495,328.75166666666667,279.03,,,,,,,,,,,,,,,,,,,335.23,,,,,,284.56,284.47,295.48,319.01,325.64,,,,,,,,305.24333333333334,313.95799999999997,308.134,324.72333333333336,315.5675,280.4,314.26000000000005,304.486,295.9766666666667,,,,,341.99,333.32,334.32,,,,,,,,,,299.86,334.93,326.4816666666667,341.066,325.17199999999997,312.9366666666667,272.095,,,263.925,314.24333333333334,327.3528571428572,328.07714285714286,306.7033333333333,331.40999999999997,292.5933333333333,278.384,296.93333333333334,288.04833333333335,291.7816666666667,334.045,340.04499999999996,287.604,301.912,251.5,,290.504,276.12,352.32,,,,,328.81,317.29499999999996,334.7625,337.2275,299.5233333333333,286.216,303.65200000000004,303.496,310.302,294.28200000000004,,,,,L8
2015-04-03 21:53:26+00:00,288.71000000000004,343.17,336.15,348.435,347.27,353.90999999999997,336.59000000000003,354.78499999999997,335.57,321.24,311.14,306.04999999999995,309.08,300.635,299.12,344.45000000000005,339.97,350.995,340.18499999999995,335.31500000000005,338.91999999999996,336.11,343.065,339.33,333.925,334.635,333.805,330.92,344.24,339.055,319.65,321.36,326.12,,,,,,,,,,,,,305.195,320.95,298.73,302.69500000000005,306.02,298.27,300.72,297.68,289.04499999999996,301.45,320.11,333.59000000000003,299.805,345.055,336.06,279.03,,,,,,,,,,,,,,,,,,,,,,,,,284.56,284.47,295.48,319.01,325.64,,,,,,,,309.625,320.655,321.02,320.97,322.725,275.52,318.525,303.055,301.72,,,,,341.99,333.32,334.32,,,,,,,,,,,349.71,334.18,345.31,,,,,,262.41,320.615,331.46500000000003,348.13,290.345,331.74,291.91,276.26,293.92999999999995,284.765,288.645,330.045,338.66499999999996,291.92499999999995,309.27,266.92,,293.94,284.095,352.32,,,,,332.815,333.90999999999997,356.79,336.61,294.65999999999997,287.055,308.69,303.245,305.315,295.81,,,,,L8
2015-04-19 21:53:26+00:00,287.94,338.70666666666665,336.6366666666667,343.3833333333334,344.3833333333334,349.25666666666666,334.36333333333334,351.0566666666667,335.1166666666666,321.43333333333334,309.56333333333333,305.47999999999996,310.03666666666663,301.4666666666667,302.32666666666665,336.4066666666667,341.03,347.3433333333333,338.4266666666667,334.31666666666666,336.09,335.4866666666667,339.0133333333333,336.43666666666667,332.74666666666667,331.03,331.18666666666667,329.17333333333335,335.69666666666666,333.7733333333333,318.01666666666665,314.68666666666667,323.26,,,,,,,,,,,,,303.7833333333333,319.83666666666664,299.6333333333333,301.10333333333335,303.09666666666664,293.51,299.93,297.7366666666667,287.19,301.03666666666663,319.8766666666667,329.26,298.0833333333333,340.27,333.27666666666664,279.03,,,,,,,,,,,,,,,,,,,,,,,,,284.56,284.47,295.48,319.01,325.64,,,,,,,,306.17333333333335,314.24666666666667,313.64000000000004,317.43666666666667,317.52666666666664,272.7233333333333,313.31333333333333,301.39000000000004,293.45,,,,,341.99,333.32,334.32,,,,,,,,,,297.6,343.96,332.505,337.635,291.56,276.13,,,,262.41,316.17,327.31,333.82,291.9433333333333,322.64,289.82500000000005,276.3233333333333,294.47999999999996,283.91,287.37666666666667,330.1766666666667,333.12333333333333,291.2233333333333,306.83,265.925,,291.8,282.6033333333333,352.32,,,,,323.12333333333333,328.9766666666667,347.60666666666674,334.4433333333333,296.17,289.18,306.55,302.18,305.0366666666667,295.52,,,,,L8
2015-05-05 21:53:12+00:00,287.46666666666664,329.7966666666667,334.7833333333333,338.09666666666664,338.97666666666663,340.27,334.84999999999997,345.85999999999996,336.06666666666666,321.97333333333336,308.0933333333333,304.67,308.71666666666664,300.26,304.5133333333333,322.3433333333333,341.14,343.9066666666667,337.59666666666664,334.2766666666667,336.99,334.4866666666667,330.64000000000004,329.19666666666666,329.5366666666667,324.6566666666667,325.81333333333333,326.74666666666667,333.33,332.6466666666667,316.4266666666667,320.74999999999994,318.85333333333335,,,,,,,,,,,,,297.8666666666666,316.05,299.24333333333334,297.46333333333337,298.17333333333335,282.37,295.40333333333336,296.5266666666667,283.40999999999997,298.16333333333336,320.07,315.9066666666667,292.5233333333333,332.45,324.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.65333333333336,301.2633333333334,294.3933333333334,295.8733333333333,303.6266666666666,267.95666666666665,305.43,287.64666666666665,277.8333333333333,,,,,,,,,,,,,,,,,299.515,336.065,324.02,334.42999999999995,293.38,278.815,,,,258.26,315.41,322.73333333333335,315.445,296.2333333333333,315.235,287.095,275.7733333333333,294.1433333333333,282.2,286.34666666666664,329.07,335.10999999999996,289.64,302.7,266.93666666666667,,286.24,278.9166666666667,,,,,,319.58,327.89000000000004,341.0266666666667,330.99333333333334,294.5366666666667,288.56333333333333,304.22999999999996,301.4433333333333,304.16,295.38,,,,,L8
2015-06-06 21:53:16+00:00,284.37,332.925,336.6825,339.625,342.2775,341.65,337.235,345.85999999999996,339.54499999999996,322.0625,308.06,304.8175,309.5275,300.3875,303.66499999999996,324.695,338.46666666666664,340.8075,337.41,336.45500000000004,335.6525,333.2825,331.93,328.9775,327.105,322.84,325.58,326.1025,328.73749999999995,328.09000000000003,317.635,317.84,318.85333333333335,,,,,333.57,330.08,332.2,,,,,,295.0225,321.4175,297.0525,296.33000000000004,295.9075,288.855,301.76,296.1625,283.40999999999997,297.335,324.0725,320.27,302.4975,332.2525,324.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.65333333333336,301.2633333333334,294.3933333333334,295.8733333333333,303.6266666666666,273.3725,300.5925,286.67499999999995,273.3675,,,,,,,,,,,,,,,,,308.47333333333336,330.92,323.77,337.68666666666667,307.5133333333333,292.31666666666666,,,,259.39,316.1375,320.925,312.39,300.9175,316.82666666666665,298.16333333333336,275.7733333333333,299.2125,282.005,295.63,335.5,336.5875,288.2425,302.7,265.315,332.4,283.745,276.765,,,,,326.83,322.0325,327.7875,341.785,331.6375,293.64500000000004,287.6075,301.585,302.335,306.3175,295.8775,,,,,L8
2015-08-25 21:53:51+00:00,284.582,333.948,339.93,339.625,342.628,341.812,337.86,350.71000000000004,338.91999999999996,322.0625,309.56,303.56,310.01599999999996,301.906,303.78000000000003,324.762,338.46666666666664,340.8075,337.244,336.044,336.352,334.43600000000004,333.816,331.262,329.96000000000004,326.258,325.998,326.63,332.652,328.264,317.562,318.816,318.665,,,,,333.57,330.08,332.2,,,,,,298.774,320.808,296.184,297.218,295.904,288.236,303.02599999999995,299.16999999999996,285.8833333333333,299.846,324.346,321.48,300.798,332.982,324.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.49,301.8225,295.8525,299.4275,304.97499999999997,273.44,300.61199999999997,289.236,279.42199999999997,,,,,,,,,,,,,,,,,308.47333333333336,330.92,323.77,337.68666666666667,307.5133333333333,292.31666666666666,,,,260.96999999999997,315.092,321.856,313.9025,300.582,316.9075,297.2375,276.1,299.428,283.246,294.702,335.5,336.348,295.90999999999997,302.5825,265.384,332.4,284.79,278.842,,,,,326.83,322.486,325.852,339.41400000000004,331.794,293.95799999999997,290.07800000000003,302.5,303.556,307.62800000000004,296.84000000000003,,,,,L8
2015-10-12 21:54:05+00:00,284.68399999999997,333.10200000000003,341.338,338.35499999999996,342.356,342.232,336.002,349.26750000000004,337.572,321.345,308.632,303.17199999999997,311.146,303.582,303.57800000000003,321.97799999999995,341.7175,338.03499999999997,335.69,335.796,333.672,334.74,335.976,332.754,330.0625,324.42199999999997,323.668,326.68,328.736,323.87399999999997,316.24,316.15,319.5775,,,,,333.57,330.08,332.2,,,,,,300.67600000000004,321.312,295.47799999999995,298.294,297.54200000000003,290.574,305.72999999999996,300.63800000000003,290.49666666666667,302.03999999999996,325.046,322.43199999999996,304.194,332.98,325.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.69,307.94,301.3675,304.03999999999996,302.8866666666666,274.444,301.082,294.428,285.16600000000005,,,,,,,,,,,,,,,,,308.47333333333336,330.92,323.77,337.68666666666667,307.5133333333333,292.31666666666666,,,,260.96999999999997,310.686,322.02,314.592,303.652,316.03000000000003,294.994,275.8025,299.528,284.168,295.936,335.90250000000003,333.15,296.132,301.06,270.96799999999996,332.4,284.93600000000004,279.78599999999994,,,,,326.83,317.252,320.16400000000004,333.11800000000005,331.008,296.88800000000003,293.63800000000003,300.618,304.71400000000006,308.42,296.97200000000004,,,,,L8
2015-11-13 21:54:10+00:00,282.7825,335.785,348.50250000000005,344.52666666666664,347.1975,347.1875,338.81,356.03999999999996,341.825,324.37333333333333,309.3825,303.5225,313.3275,306.38750000000005,301.7825,323.83,344.1466666666667,339.0466666666667,336.355,339.77,333.5925,336.40333333333336,343.0,338.63,335.7633333333333,330.215,328.0025,332.3125,333.38,321.35499999999996,323.35749999999996,316.82,323.1466666666667,,,,,333.57,330.08,332.2,,,,,,307.5225,332.6425,295.445,302.3675,302.525,298.235,313.645,303.8375,297.0833333333333,305.1275,329.115,331.8475,311.30333333333334,335.49,330.4,,,,,,,,,,,,,,,,,285.3,296.07,306.64,288.81,297.74,285.73,312.28,,,,,,,,,349.77,,348.15,345.48,,,306.78499999999997,327.18333333333334,312.385,320.17333333333335,317.90999999999997,277.775,302.695,307.395,302.1225,334.52,337.08,,,,,,,,,,,,,,,311.635,335.565,323.27,344.59000000000003,335.78,335.16999999999996,,345.73,,262.325,312.375,325.315,322.7125,305.43,314.465,296.495,272.83,299.02,284.345,297.68,346.5133333333333,342.5475,301.97749999999996,304.45666666666665,285.0525,332.4,287.47,286.9875,,,,,316.16999999999996,319.01,321.37,339.155,334.6025,302.115,298.755,301.9475,308.95500000000004,310.32500000000005,298.845,,,,,L8
2015-11-29 21:54:13+00:00,282.754,332.81000000000006,344.946,341.705,344.01599999999996,343.808,341.06800000000004,353.3,342.578,327.76,314.33599999999996,307.666,314.54,307.87600000000003,302.706,322.618,342.8125,337.9925,333.27000000000004,335.274,331.938,334.91,340.034,337.056,333.235,328.38,326.998,329.838,330.496,320.388,321.616,320.59000000000003,320.97249999999997,,,,,333.57,330.08,332.2,,,,,,308.798,331.38599999999997,295.536,302.026,304.652,294.62,313.108,302.798,295.3425,304.912,328.08000000000004,332.008,309.74,336.81,330.256,,,,,,,,,,,,,,,,,285.3,296.07,306.64,288.81,297.74,285.73,312.28,,,,,,,,,349.77,,348.15,345.48,,,306.4,326.02750000000003,318.05333333333334,321.90500000000003,318.74333333333334,277.442,302.248,306.54,304.032,334.52,337.08,,,,,,,,,,,,,,,311.635,335.565,323.27,344.59000000000003,335.78,335.16999999999996,,345.73,,262.325,310.21999999999997,328.73400000000004,320.258,301.6925,313.164,293.864,271.7125,296.27200000000005,283.6,295.132,341.875,344.6,299.964,304.7425,288.38,332.4,295.46,287.01599999999996,,,,,311.79333333333335,317.084,318.78000000000003,338.474,334.76,304.81,300.052,302.896,309.836,311.832,298.845,,,,,L8
2015-12-15 21:54:12+00:00,284.6725,328.64400000000006,342.594,342.695,344.082,344.334,342.404,352.78000000000003,338.592,327.0325,313.99399999999997,308.164,313.884,308.72,301.96999999999997,325.356,344.975,339.2175,332.916,331.65999999999997,331.322,336.485,339.726,336.528,335.48,332.99,326.68600000000004,331.608,329.768,319.832,320.39199999999994,323.71400000000006,323.066,,,,,,,,,,,,,313.342,328.642,297.43,304.526,308.76200000000006,291.08000000000004,310.196,303.666,295.216,306.076,325.286,334.984,301.795,336.74399999999997,331.524,,,,,,,,,,,,,,,,,285.3,296.07,306.64,288.81,297.74,285.73,312.28,,,,,,,,,349.77,,348.15,345.48,,,305.525,327.908,321.9125,322.88800000000003,320.2525,274.232,306.02799999999996,310.87600000000003,318.37,334.52,337.08,,,,,,,,,,,,,,,296.88,350.5,,344.98,,351.02,,345.73,,264.13,312.064,332.896,320.92600000000004,292.9575,311.162,285.95799999999997,270.61199999999997,291.13800000000003,282.652,286.28000000000003,335.4825,342.644,300.37,304.262,294.782,,298.15999999999997,291.324,,,,,304.275,314.21799999999996,316.716,335.684,333.61400000000003,308.722,303.70799999999997,304.914,310.192,310.518,298.3225,,,,,L8
2016-01-16 21:54:09+00:00,283.42400000000004,327.7916666666667,341.3633333333333,341.166,342.0566666666667,343.875,340.31333333333333,351.7683333333334,337.67833333333334,325.632,313.11833333333334,307.68333333333334,313.18333333333334,308.3433333333333,302.3433333333333,324.43833333333333,344.70000000000005,339.678,332.40166666666664,331.07166666666666,331.205,339.962,339.726,334.7033333333333,337.694,334.8516666666667,329.6366666666667,331.495,327.06333333333333,319.5516666666667,319.66166666666663,321.45500000000004,321.65000000000003,285.52,,,,,,,,,,,,314.2783333333333,328.642,298.6033333333333,305.56333333333333,309.09833333333336,292.22499999999997,309.84,303.5933333333333,295.9,305.84000000000003,329.58166666666665,337.47999999999996,309.672,338.27,333.28333333333336,,,,,,,,,,,,,,,,,285.3,296.07,306.64,288.81,297.74,285.73,312.28,,,,,,,,,349.77,,348.15,345.48,,,311.39399999999995,327.11833333333334,321.9125,322.7683333333334,320.02,273.55,305.4966666666666,309.4316666666667,314.955,334.52,337.08,,,,,339.54,337.77,341.06,334.54,,,,,,,297.49,357.385,340.42,344.98,,351.02,,345.73,,264.13,312.09999999999997,333.54833333333335,320.92600000000004,291.048,311.162,285.4883333333333,270.30833333333334,290.84999999999997,282.17833333333334,286.2166666666667,334.04,342.0466666666667,298.4766666666667,303.7916666666667,295.24833333333333,,296.895,291.28833333333336,,,,288.82,300.3666666666666,314.835,317.0566666666667,334.41333333333336,331.99333333333334,309.3733333333333,304.40333333333336,304.9116666666667,309.72,310.04333333333335,297.748,,,,,L8
2016-02-01 21:54:07+00:00,281.925,326.7871428571429,339.9771428571429,339.03000000000003,340.6028571428572,343.0857142857143,337.87142857142857,350.25142857142856,337.07142857142856,324.7966666666667,312.37,307.50999999999993,312.7042857142857,307.78000000000003,303.50857142857143,323.90857142857146,344.865,338.90833333333336,331.79857142857145,331.0128571428572,330.98428571428576,341.2233333333333,338.52500000000003,333.48,338.97,332.8914285714286,328.0214285714286,331.3885714285714,326.6171428571428,320.00857142857143,319.1114285714285,319.33000000000004,320.18857142857144,285.65999999999997,,,,,,,,,,,,314.74571428571426,328.58,299.07428571428574,305.9971428571429,309.4071428571429,292.8285714285715,309.34999999999997,303.1842857142857,295.9971428571429,305.6257142857143,328.14,335.25142857142856,309.52500000000003,337.1342857142857,332.23,,,,,,,,,,,,,,,,,285.3,296.07,306.64,288.81,297.74,285.73,312.28,,,,,,,,,349.77,,348.15,345.48,,,309.43333333333334,326.2471428571429,322.71400000000006,323.06714285714287,319.12666666666667,272.10714285714283,304.2742857142857,308.0357142857143,312.54857142857145,334.52,337.08,,,,,339.54,337.77,341.06,334.54,,,,,,,297.49,357.385,340.42,344.98,,351.02,,345.73,,264.13,311.6042857142857,331.55571428571426,319.9583333333333,289.97499999999997,312.06166666666667,285.1085714285714,270.15142857142854,290.90714285714284,281.9542857142857,285.3828571428572,333.7966666666667,340.46000000000004,297.0414285714286,303.2471428571429,294.9171428571429,,296.0571428571429,290.89428571428573,,,,288.82,300.3666666666666,315.15142857142854,316.98999999999995,333.60714285714283,330.9614285714286,309.50142857142856,304.3971428571428,305.27714285714285,309.1771428571429,309.56857142857143,297.46666666666664,,,,,L8
2016-02-17 21:53:58+00:00,283.4957142857143,327.22,340.5975,339.46000000000004,340.93,343.225,337.92625,349.835,337.235,324.92142857142863,312.065,307.65749999999997,312.8625,307.99375,304.78999999999996,324.34875,344.6357142857143,339.1985714285714,332.55875,331.8325,331.72875,340.96999999999997,337.5442857142857,333.22125,338.17571428571426,332.545,328.02375,331.40875,327.62,320.91875,319.51,319.12,319.6725,286.04,,,,,,,,,,,,315.1175,328.95714285714286,299.585,306.88,309.86875000000003,292.87625,309.4375,303.3175,296.68,305.66875000000005,327.805,332.985,309.21857142857147,336.63624999999996,331.8475,,,,,,,,,,,,,,,,,285.3,296.07,306.64,288.81,297.74,285.73,312.28,,,,,,,,,349.77,,348.15,345.48,,,309.1885714285714,325.23875,322.79,322.81375,318.5957142857143,272.09375,303.70124999999996,307.04125,310.72,334.52,337.08,,,,,339.54,337.77,341.06,334.54,,,,,,,300.18333333333334,351.4666666666667,337.595,343.265,305.23,319.62,269.49,345.73,,260.065,313.3375,330.76,319.81,291.17,313.0514285714286,285.7175,271.855,291.87874999999997,282.725,286.86375,333.8314285714286,340.47625,296.5625,303.05375,295.0775,,295.59125,291.00375,,,,288.83500000000004,298.39,315.81624999999997,317.39875,334.16125,331.0975,310.22375,304.40625,305.81125,309.62125000000003,310.27625,297.53142857142853,,,,,L8
2016-02-24 22:00:08+00:00,284.92857142857144,325.67428571428576,338.83714285714285,339.46000000000004,340.4871428571428,343.3342857142857,337.57857142857137,347.63142857142856,337.3514285714286,324.92142857142863,311.5657142857143,308.9614285714286,312.99000000000007,307.99571428571426,304.86857142857144,324.2514285714286,344.6357142857143,339.1985714285714,331.9842857142857,331.4657142857142,330.6685714285714,341.29,336.9083333333333,332.19571428571425,337.64166666666665,331.49000000000007,328.07428571428574,331.79,324.6642857142857,319.77,319.83,318.60571428571427,319.8971428571429,286.04,,,,,,,,,,,,315.3085714285714,330.72166666666664,300.5671428571428,307.7528571428571,311.8657142857143,293.89285714285717,309.63,302.1914285714286,297.5157142857143,305.06571428571436,328.14285714285717,333.93714285714293,311.75500000000005,336.7414285714285,332.7642857142858,,,,,,,,,,,,,,,,,285.3,296.07,306.64,288.81,297.74,285.73,312.28,,,,,,,,,349.77,,348.15,345.48,,,309.3866666666666,328.3442857142857,327.302,324.63142857142856,320.19166666666666,271.86285714285714,304.1314285714285,308.12142857142857,311.73142857142864,334.52,337.08,,,,,339.54,337.77,341.06,334.54,,,,,,,300.18333333333334,351.4666666666667,337.595,343.265,305.23,319.62,269.49,345.73,,256.0,315.29875000000004,330.52250000000004,320.95142857142855,292.06428571428575,313.4114285714286,285.37,272.525,291.7175,282.9975,288.07,333.8314285714286,341.20285714285717,292.2742857142857,303.1714285714285,299.28000000000003,,296.5371428571429,291.55428571428575,,,,288.83500000000004,298.39,314.60428571428565,317.29714285714283,334.7657142857143,330.90857142857146,312.36857142857144,305.0414285714286,305.76142857142855,309.79,309.9057142857143,297.00499999999994,,,,,L8
2016-03-04 21:53:57+00:00,284.69,324.75875,338.10125,338.23375,339.91999999999996,342.81125,336.15875,347.4175,336.3025,324.39125,310.81,308.44125,312.125,307.21875,304.59625,323.68500000000006,344.50125,339.275,333.89625,331.15625,330.745,341.2657142857143,335.7285714285714,331.505,337.8442857142857,330.18000000000006,327.08,331.0975,323.42625,319.24625,319.0125,316.2075,318.19875,286.04,,,,,,,,,,,,314.54249999999996,329.61428571428576,300.2925,307.21625,311.33875,293.29375,308.54375,302.05375000000004,297.09,304.63125,326.8825,331.5325,309.93,335.76,331.84375,,,,,,,,,,,,,,,,,285.3,296.07,306.64,288.81,297.74,285.73,312.28,,,,,,,,,349.77,,348.15,345.48,,,309.3866666666666,328.3442857142857,327.302,324.63142857142856,320.19166666666666,271.86285714285714,304.1314285714285,308.12142857142857,311.73142857142864,334.52,337.08,,,,,339.54,337.77,341.06,334.54,,,,,,,300.18333333333334,351.4666666666667,337.595,343.265,305.23,319.62,269.49,345.73,,256.0,314.9377777777778,329.34222222222223,319.87874999999997,291.5875,312.91125,285.3733333333333,272.6388888888889,291.43888888888887,283.00777777777773,288.1911111111111,332.8925,339.31875,291.4375,302.56375,298.0475,,295.41,290.645,,,,288.83500000000004,298.39,314.61875,317.41999999999996,333.82500000000005,329.89625,311.38124999999997,302.94124999999997,305.425,309.08500000000004,309.435,296.4371428571429,,,,,L8
