dates,nzd0103-0000,nzd0103-0001,nzd0103-0002,satname
1999-08-26 22:04:44+00:00,,313.69,319.2,L7
2000-02-18 22:04:29+00:00,273.72,315.105,322.405,L7
2000-05-24 22:03:46+00:00,273.72,316.52,331.29,L7
2002-01-22 22:00:40+00:00,,,312.1,L7
2002-07-17 22:00:08+00:00,,,324.3,L7
2003-12-03 21:50:19+00:00,276.91,254.12,294.84,L5
2004-09-16 21:55:41+00:00,285.14,264.47,301.31,L5
2005-03-11 21:58:44+00:00,280.1,261.82000000000005,299.7,L5
2005-07-17 21:59:35+00:00,279.58500000000004,258.675,300.575,L5
2006-05-17 22:03:57+00:00,287.1,266.9,305.2,L5
2006-07-04 22:04:41+00:00,287.1,264.66999999999996,304.49,L5
2011-01-07 22:01:44+00:00,274.96,252.15,291.28,L5
2013-04-11 22:07:51+00:00,,313.1,323.9,L8
2013-06-05 22:13:51+00:00,276.13,295.545,318.505,L8
2013-07-07 22:13:48+00:00,276.13,295.545,326.46999999999997,L8
2013-10-27 22:13:31+00:00,276.14,280.58500000000004,325.59,L8
2013-11-12 22:13:32+00:00,273.67333333333335,277.23333333333335,319.835,L8
2014-02-16 22:12:38+00:00,270.68666666666667,274.4433333333333,311.4433333333333,L8
2014-07-26 22:11:43+00:00,267.17,270.96000000000004,318.095,L8
2014-12-01 22:12:00+00:00,272.79,272.03499999999997,326.7,L8
2015-03-07 22:11:30+00:00,276.44500000000005,276.56,334.67499999999995,L8
2015-04-24 22:11:08+00:00,279.13000000000005,281.05,327.51,L8
2015-05-10 22:10:52+00:00,280.46000000000004,288.6475,325.41999999999996,L8
2015-07-29 22:11:25+00:00,282.38750000000005,290.63,325.99249999999995,L8
2016-02-22 22:11:42+00:00,275.6,275.61,312.47,L8
2016-03-09 22:11:40+00:00,283.625,291.85,317.89,L8
2016-04-26 22:11:21+00:00,281.72,287.53,318.5366666666667,L8
2016-05-12 22:11:20+00:00,279.95,283.8025,318.3375,L8
2016-07-15 22:11:46+00:00,280.996,281.864,319.46999999999997,L8
2016-08-16 22:11:53+00:00,280.996,279.705,317.945,L8
2016-11-20 22:12:09+00:00,276.28,269.3933333333334,310.42,L8
2018-07-05 22:10:54+00:00,284.01,280.6,320.78,L8
2018-09-07 22:11:24+00:00,277.65999999999997,273.135,311.475,L8
2019-06-22 22:11:40+00:00,279.97,290.22,335.47,L8
2019-08-09 22:11:55+00:00,278.14,285.07500000000005,324.64,L8
2020-07-10 22:11:39+00:00,271.2,272.96,300.69,L8
2020-07-26 22:11:44+00:00,273.54499999999996,279.16999999999996,310.08000000000004,L8
2020-08-27 22:11:56+00:00,273.81333333333333,277.75666666666666,310.56666666666666,L8
2021-01-18 22:11:57+00:00,280.26,288.15,317.7866666666667,L8
2021-05-26 22:11:31+00:00,291.475,297.41999999999996,323.935,L8
2021-06-11 22:11:38+00:00,289.98333333333335,294.8733333333333,328.6166666666667,L8
2021-07-13 22:11:43+00:00,289.6025,297.79999999999995,331.3,L8
2021-11-06 22:12:48+00:00,284.3275,288.7,326.7475,L9
2021-11-18 22:12:08+00:00,281.278,284.75,321.904,L8
2022-01-13 22:12:02+00:00,269.45,267.8833333333333,303.6233333333333,L9
2022-01-21 22:11:59+00:00,269.45,267.3075,303.0,L8
2022-01-29 22:12:05+00:00,269.4475,266.87399999999997,303.046,L9
2022-02-14 22:12:01+00:00,269.4475,266.765,302.52,L9
2022-02-22 22:11:50+00:00,272.896,271.46999999999997,305.66285714285715,L8
2022-05-05 22:11:31+00:00,273.61833333333334,272.175,305.55625,L9
2022-06-14 22:11:59+00:00,276.808,276.16714285714284,308.4385714285714,L8
2022-07-16 22:12:03+00:00,277.89,278.29,309.65857142857146,L8
2022-09-10 22:12:03+00:00,278.67,286.40999999999997,315.84000000000003,L9
2023-02-09 22:12:09+00:00,280.355,290.86,325.25,L8
2023-03-13 22:11:47+00:00,280.03,284.285,331.43,L8
2023-03-29 22:11:37+00:00,278.67,280.33666666666664,325.09999999999997,L8
2023-05-16 22:11:04+00:00,282.095,281.005,325.72,L8
2023-05-24 22:11:17+00:00,282.294,280.62600000000003,327.448,L9
2023-06-09 22:11:12+00:00,285.0683333333333,283.6116666666667,326.885,L9
2023-07-27 22:11:26+00:00,285.0683333333333,282.9814285714286,327.39142857142855,L9
2023-08-28 22:11:44+00:00,285.56,281.2214285714286,326.65285714285716,L9
2023-10-07 22:11:57+00:00,286.416,281.25,323.03000000000003,L8
2024-01-11 22:11:56+00:00,274.99666666666667,273.695,314.37,L8
2024-02-04 22:12:07+00:00,275.1125,271.775,308.62,L9
2024-02-20 22:11:56+00:00,277.356,270.014,307.88800000000003,L9
2024-02-28 22:11:48+00:00,276.06800000000004,269.97,305.278,L8
2024-03-07 22:12:00+00:00,276.75,271.6433333333334,307.96,L9
2024-05-02 22:11:08+00:00,277.28,271.9816666666667,309.695,L8
2024-05-10 22:11:24+00:00,277.35285714285715,273.2185714285714,310.64,L9
2024-05-18 22:10:55+00:00,277.04125,273.09875,310.27,L8
2024-06-27 22:10:53+00:00,277.04125,274.0133333333333,310.9133333333333,L9
2024-08-06 22:11:21+00:00,279.21,278.81,312.85625,L8
2024-08-22 22:11:34+00:00,279.73285714285714,286.30375,317.795,L8
2024-09-23 22:11:42+00:00,280.3933333333334,288.79571428571427,318.6457142857143,L8
2024-11-18 22:11:59+00:00,281.7325,293.574,320.85600000000005,L9
2024-12-04 22:12:00+00:00,281.7325,297.77833333333336,324.92333333333335,L9
2024-12-28 22:11:50+00:00,281.7325,298.685,325.7233333333333,L8
2025-01-05 22:11:55+00:00,278.70799999999997,294.5128571428572,322.15142857142854,L9
2025-05-13 22:11:22+00:00,273.5466666666667,285.328,318.044,L9
2025-05-21 22:11:16+00:00,272.6566666666667,284.294,316.306,L8
2025-05-29 22:11:15+00:00,277.6225,286.0933333333333,319.545,L9
2025-06-06 22:11:18+00:00,277.148,277.5233333333333,313.9166666666667,L8
2025-07-16 22:11:36+00:00,279.7825,275.456,313.32800000000003,L9
2025-08-09 22:11:49+00:00,284.46400000000006,275.456,317.1616666666667,L8
2025-10-04 22:12:06+00:00,284.46400000000006,273.905,314.8514285714286,L9
2025-11-05 22:12:10+00:00,282.5166666666667,273.17285714285714,314.26750000000004,L9
