dates,nzd0022-0000,nzd0022-0001,nzd0022-0006,nzd0022-0002,nzd0022-0003,nzd0022-0004,nzd0022-0005,satname
1999-08-17 22:10:26+00:00,,79.05,301.0,,,,,L7
2000-02-09 22:10:19+00:00,,79.05,303.555,,,,,L7
2000-10-06 22:07:59+00:00,263.96,,,,,,,L7
2002-02-14 22:06:29+00:00,,,311.14,317.92,321.82,322.45,314.74,L7
2002-10-28 22:05:22+00:00,270.66,,,,,,,L7
2002-12-31 22:05:56+00:00,270.66,,317.66,319.05,323.34,326.17,318.3,L7
2003-03-21 22:06:15+00:00,263.94500000000005,110.66,317.66,319.05,323.34,326.17,318.3,L7
2003-12-26 21:56:18+00:00,,,305.37,,,,,L5
2005-02-23 21:58:07+00:00,,,323.09,,,310.96,312.64,L5
2013-08-31 22:19:38+00:00,,,328.13,324.07,327.21,332.46,326.13,L8
2013-10-02 22:19:28+00:00,,314.43,332.69,327.235,331.075,337.87,333.03,L8
2013-10-18 22:19:25+00:00,,312.3,332.9533333333333,327.3566666666666,331.09666666666664,336.93,333.1433333333334,L8
2013-11-03 22:19:20+00:00,,316.9766666666667,341.325,331.2675,333.975,340.6125,340.225,L8
2013-12-05 22:19:13+00:00,,317.57,342.008,332.696,335.052,340.498,342.438,L8
2014-01-06 22:18:54+00:00,,316.276,340.40833333333336,331.7183333333333,333.85999999999996,339.535,340.85,L8
2014-02-07 22:18:33+00:00,,314.72333333333336,339.12857142857143,330.8257142857143,333.03999999999996,338.3542857142857,338.83714285714285,L8
2014-02-23 22:18:20+00:00,,314.72333333333336,337.06,329.42,331.72375,336.6225,336.90500000000003,L8
2014-03-27 22:17:50+00:00,328.43,315.14285714285717,338.43375,330.40625,332.71625,338.07875,338.69375,L8
2014-04-12 22:17:37+00:00,327.805,315.3971428571428,338.46999999999997,330.62375000000003,332.655,337.9325,338.69,L8
2014-04-28 22:17:22+00:00,327.805,316.26833333333326,336.64625,329.66875,331.7975,337.37875,337.055,L8
2014-05-14 22:17:08+00:00,327.805,314.256,330.22249999999997,326.62874999999997,329.25874999999996,333.84000000000003,331.7375,L8
2015-01-25 22:17:32+00:00,322.04,310.92,332.28,323.83,325.47,334.14,332.34,L8
2015-09-06 22:17:26+00:00,329.8,323.45,342.45,338.38,338.61,345.63,345.08,L8
2015-10-24 22:17:40+00:00,329.8,323.45,336.115,331.27,333.685,340.705,335.905,L8
2015-12-11 22:17:42+00:00,330.45500000000004,319.65999999999997,339.06666666666666,332.37,335.59666666666664,341.35999999999996,339.83666666666664,L8
2015-12-27 22:17:43+00:00,326.55,315.9866666666667,337.3075,329.855,333.29,338.7725,337.4175,L8
2016-01-12 22:17:40+00:00,325.6125,314.5675,336.148,329.106,332.264,338.32,336.04200000000003,L8
2016-09-08 22:17:48+00:00,321.68,312.55,331.49,326.45,331.67,335.43,331.06,L8
2016-09-24 22:17:49+00:00,322.765,315.77,333.26,329.815,333.78499999999997,338.475,335.315,L8
2016-10-10 22:17:54+00:00,322.765,321.42333333333335,342.8866666666666,335.5366666666667,338.31666666666666,343.97333333333336,345.09,L8
2016-10-26 22:17:56+00:00,321.61,318.675,340.0625,332.89,336.31,342.155,341.355,L8
2017-01-30 22:17:38+00:00,322.33000000000004,317.598,339.86199999999997,331.83000000000004,334.996,341.212,341.196,L8
2017-03-19 22:17:15+00:00,322.6925,317.92,340.37,332.11199999999997,335.13800000000003,342.072,341.778,L8
2017-05-06 22:16:55+00:00,326.37,315.57,337.81666666666666,330.68666666666667,332.91333333333336,340.47333333333336,339.4066666666667,L8
2017-07-09 22:17:23+00:00,326.37,315.57,332.58,327.7425,330.145,335.68,334.1325,L8
2018-04-07 22:16:59+00:00,330.58,318.0,338.17,335.41,336.41,342.73,341.24,L8
2018-05-09 22:16:40+00:00,330.58,318.0,328.425,328.01,329.595,334.46000000000004,329.45500000000004,L8
2018-05-25 22:16:28+00:00,330.58,318.0,328.39000000000004,327.7966666666667,329.41,334.64000000000004,328.3433333333333,L8
2018-11-01 22:17:30+00:00,330.46,322.29,334.56666666666666,328.28666666666663,331.4033333333333,337.0566666666667,331.93,L8
2018-12-19 22:17:28+00:00,328.38,319.185,346.9,334.225,338.34000000000003,345.745,344.84000000000003,L8
2019-01-04 22:17:27+00:00,330.04,320.2966666666667,347.5833333333333,333.9066666666667,338.99666666666667,346.4666666666667,346.74333333333334,L8
2019-02-05 22:17:21+00:00,328.28499999999997,318.155,344.685,332.29499999999996,336.885,344.20500000000004,344.285,L8
2019-03-25 22:17:09+00:00,328.668,318.024,343.68600000000004,333.012,336.432,343.978,344.756,L8
2019-04-26 22:16:59+00:00,327.21,316.645,341.72333333333336,331.685,335.2133333333333,342.925,342.10999999999996,L8
2019-05-28 22:17:17+00:00,326.7683333333333,315.83666666666664,338.22166666666664,331.12,334.21999999999997,341.8983333333333,340.4166666666667,L8
2019-11-04 22:17:58+00:00,327.81,319.78,349.19,334.73,338.66499999999996,346.82,349.815,L8
2019-12-22 22:17:51+00:00,331.21,321.99,361.865,336.32500000000005,340.745,349.405,356.65999999999997,L8
2020-01-23 22:17:43+00:00,324.655,317.64000000000004,353.35999999999996,331.42333333333335,336.07666666666665,345.3633333333333,350.24666666666667,L8
