dates,nzd0070-0000,nzd0070-0001,nzd0070-0002,nzd0070-0003,nzd0070-0004,nzd0070-0005,nzd0070-0011,nzd0070-0012,nzd0070-0013,nzd0070-0014,nzd0070-0015,nzd0070-0016,nzd0070-0017,nzd0070-0023,nzd0070-0024,nzd0070-0025,nzd0070-0026,nzd0070-0027,nzd0070-0028,nzd0070-0029,nzd0070-0030,nzd0070-0032,nzd0070-0033,nzd0070-0034,nzd0070-0035,nzd0070-0036,nzd0070-0006,nzd0070-0007,nzd0070-0008,nzd0070-0009,nzd0070-0010,nzd0070-0018,nzd0070-0019,nzd0070-0020,nzd0070-0021,nzd0070-0022,nzd0070-0031
2023-06-16 22:17:18+00:00,,276.82,253.78333333333333,277.315,289.8725,274.2675,224.946,247.75428571428571,259.23333333333335,260.834,243.65124999999998,232.63142857142856,202.275,224.97,230.10714285714286,257.8328571428571,256.99666666666667,216.32600000000002,204.1375,213.26,209.75749999999996,258.488,251.785,261.3666666666666,310.72166666666664,290.514,246.93000000000004,,,,187.15,,,,194.78666666666666,203.77666666666667,229.76666666666665
2023-06-17 22:11:17+00:00,,276.82,253.78333333333333,277.315,289.8725,274.2675,224.946,247.75428571428571,259.23333333333335,260.834,243.65124999999998,232.63142857142856,202.275,224.97,230.10714285714286,257.8328571428571,256.99666666666667,216.32600000000002,204.1375,213.26,209.75749999999996,258.488,251.785,261.3666666666666,310.4971428571428,292.985,246.93000000000004,,,,187.15,,,,194.78666666666666,203.77666666666667,229.76666666666665
2023-07-18 22:17:12+00:00,,276.82,273.5566666666667,277.9475,289.87249999999995,274.02,224.82200000000003,246.05857142857144,258.50666666666666,259.65400000000005,242.46875,232.51,203.1025,228.658,231.41428571428568,258.9,256.42333333333335,216.30599999999998,204.1375,213.26,209.75749999999996,248.255,249.54666666666665,266.96,319.6566666666666,294.286,246.55750000000003,,,,187.65000000000003,,,,194.78666666666666,203.77666666666667,229.76666666666665
2023-07-27 22:11:26+00:00,,276.82,273.5566666666667,277.9475,289.87249999999995,274.02,222.512,243.45142857142855,263.174,259.65400000000005,244.79714285714286,235.01833333333335,203.1025,228.658,230.93666666666664,258.6066666666666,257.01599999999996,223.07,207.73999999999998,214.99999999999997,218.83999999999995,243.39000000000001,249.54666666666665,265.4425,319.6566666666666,294.286,246.55750000000003,,,,187.65000000000003,,,,194.78666666666666,203.77666666666667,229.42200000000003
2023-08-28 22:11:44+00:00,,276.82,280.115,277.24999999999994,289.7433333333333,275.4,217.10666666666665,241.504,269.59999999999997,266.82,244.664,236.49,206.96333333333334,236.64999999999998,233.0125,260.27,254.24666666666667,223.08333333333334,210.92999999999995,213.14999999999998,232.65999999999997,236.835,254.584,259.0833333333333,319.9214285714285,295.535,249.02000000000007,,,,187.65000000000003,,,,197.93,202.39000000000001,228.325
2023-09-05 22:11:46+00:00,,276.82,280.115,286.4933333333333,288.88499999999993,270.76,219.92,234.99,257.48999999999995,254.20333333333335,243.34749999999997,238.67,195.46333333333334,230.78,235.65,269.96666666666664,256.83666666666664,230.09333333333333,215.97,220.745,,226.66333333333333,241.9466666666667,258.6733333333333,326.61999999999995,297.53333333333336,245.34500000000006,,,,193.21,,,,189.33499999999998,201.385,221.83666666666667
2023-09-13 22:11:53+00:00,,276.82,270.04,278.16249999999997,277.2733333333333,264.2866666666667,224.94,240.712,261.33,254.20333333333335,243.34749999999997,246.2775,204.65,230.78,235.65,269.96666666666664,256.83666666666664,230.09333333333333,215.97,220.745,,226.66333333333333,241.9466666666667,258.6733333333333,326.61999999999995,297.53333333333336,243.99333333333337,225.32,,,198.63,,278.7,,189.33499999999998,201.385,221.83666666666667
2023-09-20 22:17:40+00:00,,276.82,256.5675,276.64399999999995,279.7,264.2175,230.26,243.84333333333333,262.20799999999997,256.015,246.01,245.98600000000002,203.152,230.78,235.65,269.96666666666664,256.83666666666664,230.09333333333333,215.97,220.745,,209.12,224.60666666666668,259.9749999999999,323.2874999999999,295.5625,240.60750000000002,225.32,,,198.63,,278.7,,189.33499999999998,201.385,206.36666666666667
2023-10-14 22:17:45+00:00,,276.82,256.5675,276.64399999999995,285.24,272.01599999999996,234.86333333333332,248.3757142857143,265.51,259.11,249.42999999999998,247.005,204.2733333333333,231.85500000000002,237.615,268.5525,254.9425,230.8325,220.87333333333333,220.745,,215.7875,226.155,248.90999999999994,323.2874999999999,297.88,244.324,219.82999999999998,,,198.63,,278.7,,192.33,202.84333333333333,207.23
2023-11-08 22:11:57+00:00,,276.82,256.5675,276.64399999999995,285.24,272.01599999999996,231.92142857142858,245.97375,261.4542857142857,254.77166666666668,246.85857142857142,243.54,204.2733333333333,228.82000000000002,237.13600000000002,268.996,256.614,233.798,214.47,221.97,177.23,227.002,226.155,248.90999999999994,326.5199999999999,297.88,244.324,219.82999999999998,,,198.63,,278.7,,188.35,198.72,212.914
2024-02-04 22:12:07+00:00,,,233.01999999999998,272.6733333333333,282.81,272.8533333333333,231.67,246.85833333333335,254.57666666666668,244.66199999999998,242.47799999999998,238.45833333333334,203.86499999999998,221.865,239.3125,274.8666666666666,259.5525,242.09,203.0625,219.01333333333332,180.57999999999998,245.325,225.69,245.41999999999993,335.21333333333325,298.4,243.64333333333335,219.82999999999998,,,204.05,,278.7,,187.10999999999999,194.81,218.2
2024-02-11 22:17:53+00:00,,,227.01,271.5375,283.1675,269.885,232.54714285714286,248.7657142857143,255.93142857142857,246.745,243.975,238.34428571428572,200.754,221.865,239.3125,274.8666666666666,259.5525,242.09,203.0625,219.01333333333332,180.57999999999998,245.325,232.9466666666667,232.6,335.21333333333325,293.81666666666666,239.59500000000003,219.82999999999998,,,188.145,,278.7,,187.10999999999999,194.81,218.2
2024-02-12 22:11:54+00:00,,,227.01,271.5375,283.1675,269.885,229.75375,245.8075,252.9075,243.81,241.5242857142857,235.89125,200.754,220.57000000000002,237.704,271.78,259.082,242.4975,200.298,215.405,182.90333333333334,249.802,247.5025,242.49249999999998,336.5274999999999,293.81666666666666,239.59500000000003,219.82999999999998,,,188.145,,278.7,,187.10999999999999,191.26399999999998,220.54833333333332
2024-02-20 22:11:56+00:00,,,227.01,271.5375,283.1675,269.885,227.11111111111111,243.40888888888887,250.46555555555557,241.28875,239.355,233.81666666666666,200.754,220.57000000000002,236.25,267.628,257.26166666666666,241.942,197.96666666666667,212.064,182.1,252.3983333333333,253.46999999999997,247.346,336.938,293.81666666666666,239.59500000000003,219.82999999999998,,,188.145,,278.7,,187.10999999999999,191.26399999999998,221.58571428571426
2024-02-28 22:11:48+00:00,,,227.01,271.5375,283.1675,269.885,225.25,241.77800000000002,248.83,239.60666666666668,237.9911111111111,232.527,200.754,220.57000000000002,235.44,267.2616666666666,256.9057142857143,238.865,196.99,210.81166666666664,182.178,254.69285714285712,257.74333333333334,251.32166666666663,340.98199999999997,293.81666666666666,239.59500000000003,219.82999999999998,,,188.145,,278.7,,187.10999999999999,191.26399999999998,222.61625
2024-03-30 22:17:36+00:00,,,214.99,268.13,292.66333333333336,276.09999999999997,224.1275,241.20624999999998,247.885,240.69875,238.90999999999997,229.0675,200.13333333333333,216.51399999999998,228.9485714285714,260.6266666666666,251.52428571428572,234.4366666666667,196.84833333333336,207.73999999999995,182.178,263.06333333333333,265.17600000000004,248.77399999999997,340.98199999999997,292.58,238.1666666666667,214.34,,,172.24,,,,187.365,187.5675,227.955
2024-04-23 22:17:03+00:00,323.76,,214.99,286.935,291.31333333333333,276.07,219.30571428571426,240.09125,247.8,243.935,234.9642857142857,225.77714285714288,195.26,211.87249999999997,226.52166666666665,259.89,251.90166666666667,240.13000000000002,190.08200000000002,207.73999999999995,182.178,268.518,282.65,258.68399999999997,340.98199999999997,285.29499999999996,243.09666666666672,,286.69,,172.24,285.96,,258.13,176.41,181.50333333333333,231.58200000000002
2024-05-02 22:11:08+00:00,323.76,,214.99,286.935,291.31333333333333,276.07,218.04749999999999,240.09125,247.8,243.935,234.48999999999998,225.47375,187.60666666666668,214.07599999999996,228.58714285714285,259.89,251.90166666666667,240.13000000000002,190.08200000000002,207.73999999999995,182.178,268.33166666666665,283.015,259.8233333333333,340.98199999999997,285.29499999999996,243.09666666666672,,286.69,,172.24,285.96,,258.13,185.925,188.57250000000002,231.58200000000002
2024-05-10 22:11:24+00:00,323.76,,214.99,286.935,291.31333333333333,276.07,217.08249999999998,241.65285714285716,249.32571428571433,245.4857142857143,233.42874999999998,224.62,187.60666666666668,213.55599999999998,226.81714285714284,259.32,251.23333333333335,240.1,188.78750000000002,203.57,183.415,266.3833333333334,282.3171428571428,258.6142857142857,341.365,285.29499999999996,243.09666666666672,,286.69,,172.24,285.96,,258.13,195.44,189.31333333333336,230.262
2024-08-29 22:17:21+00:00,323.76,175.46,221.14,290.195,294.48333333333335,278.57,227.955,263.66,274.25,274.93,242.73999999999995,232.52499999999998,190.79333333333332,210.58750000000003,219.4675,255.14999999999995,241.12,238.52249999999998,,,,263.7850000000001,293.7133333333333,251.49749999999997,,287.51,245.4333333333334,,286.69,,,285.96,,258.13,195.44,209.78,229.05
2024-11-18 22:11:59+00:00,,175.46,221.14,274.65,293.75,268.48,228.985,246.77499999999998,253.93,248.575,244.6599999999999,232.065,197.87,212.015,223.505,258.7299999999999,245.29500000000002,238.79500000000002,198.31,205.52,183.36,270.92,295.23,212.78,341.46,289.08,234.46,,,,,,,,185.9,191.94,235.56
2025-01-05 22:11:55+00:00,,175.46,221.14,274.65,293.75,268.48,222.55666666666664,241.58,248.23333333333335,242.41333333333333,239.98999999999992,227.84,197.87,214.82000000000002,228.03666666666666,261.3266666666666,249.73333333333335,244.84333333333333,196.325,205.57999999999998,185.60000000000002,271.175,292.635,212.78,342.5799999999999,289.08,234.46,,,,,,,,190.07,194.445,235.89
2025-01-12 22:17:45+00:00,,175.46,222.445,272.17499999999995,289.65999999999997,265.09000000000003,227.5975,246.59,252.71,246.64499999999998,243.70249999999996,230.83249999999998,191.595,214.82000000000002,228.03666666666666,261.3266666666666,249.73333333333335,244.84333333333333,196.325,205.57999999999998,185.60000000000002,271.175,292.635,217.37999999999994,342.5799999999999,285.845,229.73500000000007,,,,,,,,190.07,194.445,235.89
2025-01-13 22:11:54+00:00,,175.46,222.445,272.17499999999995,289.65999999999997,265.09000000000003,222.762,242.67399999999998,248.92,242.246,240.03199999999998,227.21999999999997,191.595,215.3275,228.1725,261.5775,250.72000000000003,247.3725,195.36,204.15,185.66,269.61333333333334,288.1366666666667,235.30999999999995,341.29999999999995,317.7033333333333,229.73500000000007,,,,,,,,190.07,191.8033333333333,233.31333333333336
2025-01-29 22:11:52+00:00,,175.46,222.445,272.17499999999995,289.65999999999997,265.09000000000003,222.762,236.94000000000003,243.41666666666666,237.725,236.00166666666664,223.21833333333333,191.595,215.01,228.03400000000002,261.034,245.87800000000001,248.314,195.4025,203.7125,183.9275,268.54,285.4225,243.56249999999997,339.34749999999997,331.1125,229.73500000000007,,,,,,,,190.07,189.98250000000002,232.0
2025-02-22 22:11:57+00:00,,175.46,222.445,272.17499999999995,289.65999999999997,265.09000000000003,220.23166666666665,235.3685714285714,242.02,235.8557142857143,234.07142857142853,221.79999999999998,191.595,215.11166666666668,228.55499999999998,261.4216666666666,247.13833333333332,249.20166666666668,195.004,203.56199999999998,183.734,267.81800000000004,283.846,248.44799999999995,338.83599999999996,340.328,229.73500000000007,,,,,,,,190.07,188.594,231.352
2025-03-10 22:11:52+00:00,,,223.75,269.7,285.57,261.7,213.93666666666664,230.16428571428574,237.13857142857142,230.31714285714287,229.18571428571428,218.27857142857144,185.32,218.02666666666664,232.3116666666667,265.24666666666667,251.57000000000002,255.71333333333334,196.84,204.28333333333333,183.734,267.72333333333336,282.76,259.68999999999994,339.2383333333333,358.62600000000003,225.01,,,,,,,,193.29333333333332,190.12833333333333,231.17499999999998
2025-04-11 22:11:41+00:00,,,223.75,269.7,285.57,261.7,213.79714285714286,229.3675,236.785,229.7475,228.5725,217.71,185.32,218.5442857142857,232.37428571428572,265.9042857142857,252.23714285714283,256.2485714285714,198.35,204.6757142857143,189.17999999999998,267.02285714285716,282.13428571428574,260.365,339.8428571428571,363.0683333333333,225.01,,,,,,,,195.6425,192.21857142857144,230.91
2025-04-27 22:11:32+00:00,,,223.75,269.7,285.57,261.7,213.79714285714286,227.34444444444446,234.54222222222222,227.09555555555556,226.54333333333332,215.41222222222223,185.32,218.5442857142857,232.37428571428572,265.9042857142857,252.23714285714283,256.2485714285714,198.35,204.6757142857143,189.17999999999998,265.0025,279.75125,257.5514285714286,338.9925,363.0683333333333,225.01,,,,,,,,195.6425,192.21857142857144,229.15375
