dates,satname,nzd0196-0000,nzd0196-0001,nzd0196-0002,nzd0196-0003,nzd0196-0004,nzd0196-0005,nzd0196-0006,nzd0196-0007,nzd0196-0008,nzd0196-0009,nzd0196-0010,nzd0196-0011,nzd0196-0012
2004-06-12 21:53:35.734000,L5,,345.03,351.57,337.82,340.48,255.68,303.38,287.44,280.89,,,,
2004-07-14 21:54:31.185000,L5,,335.05,336.27,319.96,315.92,226.19,283.05,271.48,,,,,
2004-07-23 21:48:33.165000,L5,,291.52,317.66,301.16,308.03,251.74,268.11,272.99,275.77,,,,
2004-07-30 21:54:52.116000,L5,,321.93,328.70,306.45,311.88,216.14,285.87,283.74,,,,,
2004-08-15 21:55:13.826000,L5,,325.48,329.32,309.36,308.01,210.33,274.11,269.61,,,,,
2004-08-24 21:49:18.016000,L5,,268.50,312.88,292.89,292.87,217.18,263.36,272.56,270.97,,,,
2004-09-16 21:56:05.694000,L5,356.13,335.33,335.35,311.63,299.76,221.27,267.84,289.52,,,,,
2004-10-02 21:56:26.934000,L5,352.69,330.22,344.80,322.08,314.09,238.51,297.34,290.87,,,,,
2004-10-18 21:56:47.864000,L5,381.20,363.83,381.86,366.01,363.90,310.72,333.58,327.69,333.47,,,,
2004-10-27 21:50:47.740000,L5,314.36,288.80,312.54,298.93,301.50,218.15,261.68,277.69,276.47,,,,
2004-11-03 21:57:06.950000,L5,348.84,327.37,341.53,318.79,314.27,209.20,278.22,273.56,,,,,
2005-01-15 21:52:09.437000,L5,324.35,299.03,316.76,308.48,311.40,255.43,284.28,279.13,295.49,,,,
2005-01-22 21:58:26.454000,L5,347.08,319.91,299.40,287.86,287.65,,,,,,,,
2005-02-23 21:58:55.594000,L5,375.77,358.99,357.30,348.98,347.27,311.27,321.86,312.18,309.69,,,,
2005-03-11 21:59:07.988000,L5,347.28,318.96,333.48,320.92,315.91,235.61,280.28,264.44,,,,,
2005-04-12 21:59:19.166000,L5,,294.50,326.24,312.31,310.50,233.05,277.05,270.81,,,,,
2005-06-08 21:53:33.007000,L5,,269.23,314.44,295.92,293.28,236.37,258.14,270.33,,,,,
2005-06-15 21:59:46.511000,L5,,331.42,335.53,315.57,308.96,215.62,275.67,,,,,,
2005-07-01 21:59:50.380000,L5,328.88,349.21,363.69,340.92,359.46,299.74,318.39,311.96,305.29,,,,
2005-09-19 22:00:20.901000,L5,331.83,306.53,314.80,303.79,297.28,215.63,272.56,273.09,,,,,
2005-10-30 21:54:03.531000,L5,319.68,294.07,318.57,306.44,294.44,174.60,250.85,266.77,,,,,
2005-11-15 21:54:26.309000,L5,338.41,321.85,326.88,317.42,317.27,293.49,287.32,302.27,307.00,,,,
2005-11-22 22:00:47.086000,L5,340.18,330.17,345.18,326.60,330.36,234.93,290.24,284.94,,,,,
2006-02-03 21:56:19.035000,L5,337.32,319.27,332.13,324.55,328.61,278.04,304.83,312.43,320.90,,,,
2006-04-08 21:57:36.601000,L5,,275.63,303.05,300.05,305.53,218.41,249.63,,,,,,
2006-04-15 22:03:54.771000,L5,296.31,319.65,332.28,314.86,310.78,214.67,269.01,247.49,,,,,
2006-06-02 22:04:36.388000,L5,,311.87,323.87,309.03,299.37,213.39,279.94,,,,,,
2006-06-27 21:58:48.654000,L5,,,301.82,292.69,290.97,214.43,238.98,,,,,,
2006-07-13 21:59:02.335000,L5,,,308.80,294.92,295.03,210.53,224.02,,,,,,
2006-11-25 22:06:43.926000,L5,348.41,338.98,340.96,310.77,307.93,238.87,,,,,,,
2006-12-11 22:06:52.177000,L5,394.21,362.55,382.61,365.59,348.07,266.15,295.00,313.32,276.74,,,,
2007-02-13 22:07:11.341000,L5,347.94,329.83,346.53,323.69,321.01,224.34,282.60,,,,,,
2007-09-25 22:05:12.918000,L5,381.99,365.94,378.82,341.94,347.42,289.39,324.50,324.74,318.55,283.13,,,
2008-11-14 21:55:28.444000,L5,335.91,326.60,337.89,322.66,311.83,234.85,293.60,293.92,,,,,
2008-12-25 21:50:34.359000,L5,320.50,298.34,318.98,312.97,314.07,255.33,278.05,287.67,303.14,,,,
2009-02-02 21:57:46.384000,L5,373.89,353.66,365.54,344.12,349.98,283.25,317.76,319.88,318.27,,,,
2009-11-26 21:56:28.873000,L5,355.59,333.44,354.92,361.73,371.82,,,,,,,,
2010-01-13 21:56:49.389000,L5,337.36,318.41,330.33,328.46,326.75,288.40,299.34,314.58,322.44,,,,
2010-01-29 21:56:53.427000,L5,319.45,296.09,315.07,308.39,311.76,249.06,268.02,261.72,281.98,,,,
2010-12-22 22:02:05.586000,L5,342.02,331.26,346.74,324.39,322.58,232.78,168.60,,,,,,
2011-01-07 22:02:08.379000,L5,346.02,336.56,346.45,322.94,312.68,249.25,285.44,281.86,,,,,
2011-01-16 21:55:58.174000,L5,339.80,320.49,333.78,329.08,327.06,292.40,302.41,317.83,327.13,,,,
2011-02-17 21:56:00.979000,L5,331.37,313.98,329.17,321.95,322.31,256.12,295.38,298.62,302.77,,,,
2011-03-12 22:02:07.527000,L5,325.09,341.35,340.24,320.98,309.71,230.63,282.43,263.31,,,,,
2013-04-11 22:08:15.067000,L8,,,319.38,309.05,303.67,245.61,254.65,281.58,294.81,,,,
2013-05-13 22:07:59.284000,L8,,,299.06,308.74,308.11,260.99,265.09,290.07,287.07,,,,
2013-06-05 22:14:15.215000,L8,,277.86,315.02,310.76,318.21,215.50,281.45,280.11,,,,,
2013-06-21 22:14:07.263000,L8,,,303.25,296.45,304.53,212.45,234.48,,,,,,
2013-06-30 22:08:00.117000,L8,,,304.10,308.60,313.29,284.30,262.30,291.68,,,,,
2013-07-07 22:14:12.167000,L8,,314.92,322.82,311.90,328.88,223.26,279.63,284.59,264.68,,,,
2013-08-08 22:14:13.655000,L8,,285.31,321.52,299.85,305.92,194.09,262.38,267.61,,,,,
2013-08-17 22:08:03.120000,L8,,,289.60,295.78,295.34,216.48,246.47,285.79,289.49,,,,
2013-09-02 22:08:04.598000,L8,,,313.98,304.15,312.20,246.72,260.46,294.42,298.48,,,,
2013-10-27 22:13:55.805000,L8,341.21,300.76,321.84,309.51,310.20,208.30,268.16,275.33,,,,,
2013-11-12 22:13:56.157000,L8,338.94,321.83,329.67,313.48,320.87,224.14,275.92,283.14,270.10,,,,
2013-11-21 22:07:37.752000,L8,351.78,324.71,339.59,336.40,334.39,319.50,303.47,325.77,343.55,,,,
2013-12-14 22:13:45.545000,L8,344.64,332.29,336.14,318.41,321.48,226.21,281.76,280.00,277.19,,,,
2013-12-30 22:13:37.297000,L8,,,,,,,,373.04,362.69,363.92,364.36,346.38,342.14
2014-01-24 22:07:09.509000,L8,353.43,330.54,342.24,339.44,332.89,326.38,308.13,325.01,343.76,,,,
2014-01-31 22:13:16.756000,L8,343.79,330.90,346.43,318.73,328.19,224.90,282.86,283.62,280.16,,,,
2014-02-09 22:06:57.254000,L8,,,318.54,317.81,312.79,252.51,268.20,288.97,301.50,,,,
2014-02-16 22:13:02.774000,L8,,286.99,315.36,316.15,323.39,221.18,276.91,279.27,280.38,,,,
2014-02-25 22:06:44.447000,L8,,,306.55,319.75,314.45,260.70,275.64,295.22,305.95,,,,
2014-03-20 22:12:37.744000,L8,378.21,327.13,345.97,333.81,336.05,265.71,299.74,305.44,302.27,,,,
2014-04-05 22:12:22.648000,L8,332.47,287.23,312.84,313.19,327.69,223.40,281.13,283.31,280.95,,,,
2014-04-21 22:12:06.129000,L8,326.95,281.69,316.76,314.67,314.73,213.78,280.04,283.57,270.20,,,,
2014-04-30 22:05:46.536000,L8,,,282.45,295.05,290.19,242.19,247.67,283.94,,,,,
2014-05-23 22:11:42.648000,L8,,308.24,324.72,312.90,310.62,206.71,270.10,269.24,,,,,
2014-07-03 22:05:50.119000,L8,,299.17,328.23,318.80,321.70,296.78,284.41,313.14,298.36,,,,
2014-07-10 22:12:04.328000,L8,,299.40,333.09,316.62,318.53,214.91,286.29,287.68,266.04,,,,
2014-08-11 22:12:15.935000,L8,348.31,366.42,356.61,346.76,342.06,321.70,191.76,,,,,,
2014-08-20 22:06:06.726000,L8,,,315.99,302.86,301.71,250.19,254.83,294.45,284.45,,,,
2014-11-08 22:06:16.124000,L8,349.57,322.24,339.51,327.82,329.27,327.00,301.60,323.07,322.05,,,,
2014-11-15 22:12:25.553000,L8,329.39,308.42,324.96,305.57,310.14,209.48,276.90,278.42,,,,,
2014-12-01 22:12:24.268000,L8,379.20,345.64,359.62,349.93,347.00,294.59,314.13,322.60,307.52,,,,
2015-01-18 22:12:12.651000,L8,,,296.70,311.50,309.78,221.39,267.59,279.89,265.53,,,,
2015-02-12 22:05:51.250000,L8,332.00,306.43,318.07,317.25,312.46,271.49,276.51,299.04,302.06,,,,
2015-02-28 22:05:48.437000,L8,,,296.01,315.71,311.73,256.89,266.46,296.90,300.67,,,,
2015-04-24 22:11:32.351000,L8,,309.00,319.82,315.02,315.68,223.28,281.05,285.82,267.44,,,,
2015-05-26 22:11:17.085000,L8,347.43,335.45,346.70,336.62,342.01,291.67,304.26,314.81,295.03,,,,
2015-06-20 22:05:20.970000,L8,,,285.31,283.79,267.53,213.64,235.00,281.13,,,,,
2015-07-22 22:05:37.569000,L8,,,305.80,299.75,294.29,260.29,256.64,287.80,,,,,
2015-08-07 22:05:40.232000,L8,,,311.39,305.74,302.86,262.99,257.67,290.36,287.99,,,,
2015-08-23 22:05:48.569000,L8,362.30,343.42,343.16,340.35,336.81,319.80,303.92,324.19,322.36,,,,
2015-09-24 22:06:01.750000,L8,,,314.26,306.13,305.90,246.51,261.55,296.15,294.52,,,,
2015-10-26 22:06:07.756000,L8,,,288.84,305.96,299.75,257.10,265.69,293.12,286.68,,,,
2016-01-05 22:12:17.235000,L8,,,307.23,310.52,308.41,217.64,261.75,254.49,,,,,
2016-02-06 22:12:13.870000,L8,,,325.64,314.39,311.14,224.71,279.64,287.38,279.08,,,,
2016-03-02 22:05:55.525000,L8,352.21,331.85,339.77,336.58,335.90,323.97,305.78,327.65,343.36,,,,
2016-03-25 22:11:56.307000,L8,338.31,324.09,324.87,319.71,326.57,,,,,,,,
2016-05-12 22:11:44.638000,L8,,322.31,355.22,338.11,354.26,332.46,324.00,317.68,307.25,,,,
2016-06-13 22:11:54.624000,L8,,273.80,317.04,299.75,293.78,190.36,258.37,,,,,,
2016-07-31 22:12:13.964000,L8,,316.45,316.39,308.41,309.32,206.09,270.10,266.91,,,,,
2016-08-16 22:12:17.658000,L8,,316.64,319.51,307.15,309.17,200.95,272.01,275.04,,,,,
2016-09-10 22:06:15.488000,L8,351.33,333.59,331.70,329.10,326.94,306.60,294.84,317.63,317.31,,,,
2016-10-12 22:06:21.213000,L8,359.46,327.91,336.14,337.73,336.88,325.38,311.80,332.75,341.55,279.98,,,
2016-10-28 22:06:23.178000,L8,337.09,299.14,294.81,308.66,308.77,242.34,270.93,296.67,291.88,,,,
2016-11-04 22:12:33.369000,L8,363.51,311.10,321.54,313.47,317.00,216.16,278.45,287.57,,,,,
2016-12-15 22:06:18.115000,L8,324.90,279.51,281.59,274.24,306.40,245.95,274.23,290.08,,,,,
2016-12-22 22:12:27.069000,L8,340.99,314.72,329.42,315.79,318.08,223.37,282.50,285.80,267.67,,,,
2017-01-16 22:06:11.085000,L8,348.28,314.37,335.87,332.93,360.17,301.24,295.65,316.00,312.20,,,,
2017-02-08 22:12:10.910000,L8,338.57,292.23,324.05,317.17,318.60,225.87,285.83,284.53,274.57,,,,
2017-02-24 22:12:05.979000,L8,354.90,305.66,346.61,318.44,319.07,217.25,280.76,282.75,,,,,
2017-05-08 22:05:23.284000,L8,,283.58,318.54,300.59,262.78,228.39,258.47,289.53,287.67,,,,
2017-06-16 22:11:55.802000,L8,,273.32,314.12,293.29,290.59,192.03,252.46,,,,,,
2017-07-11 22:05:50.423000,L8,,301.90,333.79,324.30,326.17,302.61,285.05,315.60,298.83,,,,
2017-08-03 22:12:11.903000,L8,,281.66,314.55,298.52,307.25,204.05,272.92,278.87,,,,,
2017-08-12 22:06:04.307000,L8,,,305.15,302.16,295.57,251.61,259.19,291.37,282.06,,,,
2017-09-04 22:12:19.532000,L8,355.57,381.78,350.61,374.50,354.31,287.40,321.36,326.94,360.36,,,,
2017-11-16 22:06:16.377000,L8,345.66,313.15,331.09,327.66,325.00,298.54,272.05,362.28,,,,,
2017-11-23 22:12:24.377000,L8,381.15,342.51,352.84,340.34,346.86,301.58,313.74,325.98,343.30,,,,
2018-01-19 22:06:02.658000,L8,349.73,323.76,338.49,332.73,329.04,314.98,298.10,320.47,322.16,,,,
2018-02-27 22:11:55.717000,L8,386.05,342.76,346.23,334.53,340.32,289.22,301.98,316.32,305.00,,,,
2018-03-08 22:05:39.901000,L8,,,325.87,317.17,319.46,289.79,282.30,300.31,297.57,,,,
2018-04-16 22:11:30.626000,L8,,289.07,317.95,309.05,304.64,202.90,253.44,275.98,,,,,
2018-05-02 22:11:21.824000,L8,,308.55,320.69,308.31,310.47,207.35,269.22,269.77,,,,,
2018-07-05 22:11:18.754000,L8,,275.86,310.98,297.43,307.20,195.56,262.12,,,,,,
2018-09-07 22:11:48.356000,L8,386.18,337.85,355.78,339.95,345.16,297.45,316.30,340.83,356.03,345.45,355.15,,
2018-09-16 22:05:39.825000,L8,338.94,305.67,322.20,315.74,318.93,284.52,231.09,,,,,,
2018-10-02 22:05:47.245000,L8,,,,271.74,273.61,225.58,245.70,287.19,294.12,,,,
2018-10-18 22:05:53.709000,L8,354.95,317.82,340.19,336.00,334.15,320.14,306.03,328.58,344.03,,,,
2018-12-05 22:05:56.093000,L8,334.62,294.15,309.93,310.28,305.82,250.89,270.76,295.25,294.18,,,,
2019-01-06 22:05:53.844000,L8,352.73,368.45,363.17,354.10,351.34,352.81,353.00,350.23,354.70,359.36,359.62,373.16,370.91
2019-01-22 22:05:50.255000,L8,334.17,297.63,307.67,308.23,304.29,259.16,272.18,290.19,293.40,,,,
2019-01-29 22:11:59.392000,L8,378.00,342.02,358.24,347.63,349.23,308.66,317.85,326.25,330.90,,313.96,297.41,327.08
2019-02-07 22:05:47.667000,L8,377.59,376.89,382.83,362.42,343.90,327.55,336.65,362.72,366.94,350.03,320.48,382.62,378.43
2019-03-02 22:11:53.254000,L8,344.96,280.00,309.95,309.56,309.39,213.74,254.14,,,,,,
2019-04-12 22:05:30.743000,L8,,,319.16,308.05,305.97,265.45,258.74,290.20,293.16,,,,
2019-04-19 22:11:38.574000,L8,,282.75,311.45,316.33,314.34,218.60,276.72,281.78,274.44,,,,
2019-05-14 22:05:36.265000,L8,,,289.15,301.88,290.63,263.36,248.64,281.65,,,,,
2019-05-21 22:11:51.277000,L8,341.97,317.62,340.74,334.20,343.31,287.76,356.15,,,,,,
2019-06-15 22:05:51.895000,L8,,,316.97,310.64,315.22,289.96,274.17,301.27,285.83,,,,
2019-08-18 22:06:11.235000,L8,,,315.71,309.92,314.42,271.20,258.17,296.01,297.92,,,,
2019-10-12 22:12:36.150000,L8,359.79,299.03,327.44,313.53,316.29,216.66,279.15,291.03,,,,,
2019-11-06 22:06:24.678000,L8,357.01,319.81,340.47,337.30,332.58,320.40,306.21,327.94,330.11,,,,
2019-11-13 22:12:34.076000,L8,361.68,323.15,328.00,312.90,318.41,222.28,282.80,290.30,263.42,,,,
2019-11-22 22:06:21.092000,L8,353.74,318.15,340.19,335.45,331.96,323.93,304.91,328.71,326.48,,,,
2019-11-29 22:12:32.100000,L8,376.88,323.66,332.46,319.07,325.09,231.69,289.30,299.64,285.20,,,,
2019-12-08 22:06:20.730000,L8,350.09,312.65,335.35,332.67,330.55,311.87,299.37,322.78,320.27,,,,
2020-01-09 22:06:13.711000,L8,326.03,344.65,350.60,354.85,336.88,322.98,313.79,327.67,342.77,277.44,343.77,337.26,331.63
2020-01-16 22:12:23.000000,L8,369.37,293.61,329.03,313.86,321.09,223.89,278.79,287.36,276.61,,,,
2020-02-10 22:06:04.888000,L8,,,326.99,316.06,316.89,282.18,285.06,306.78,308.41,,,,
2020-03-13 22:05:54.202000,L8,,,325.59,320.33,321.88,296.22,285.79,311.12,311.45,,,,
2020-04-21 22:11:45.778000,L8,,297.17,337.64,323.90,333.21,238.25,289.85,294.44,286.14,,,,
2020-05-16 22:05:27.607000,L8,,,315.47,308.21,303.19,273.34,272.88,297.05,281.20,,,,
2020-06-01 22:05:32.600000,L8,,,320.86,308.25,310.15,286.90,279.80,303.26,285.85,,,,
2020-07-19 22:05:55.897000,L8,,,314.91,307.00,303.58,284.19,271.51,300.34,288.63,,,,
2020-08-04 22:05:59.720000,L8,,,288.27,288.49,277.29,221.24,243.51,285.31,276.76,,,,
2020-08-20 22:06:05.973000,L8,,,312.63,301.20,288.04,238.05,251.70,288.46,275.91,,,,
2020-08-27 22:12:20.322000,L8,379.35,346.89,358.65,337.71,353.48,294.71,309.61,315.99,303.20,,,,
2020-12-01 22:12:33.941000,L8,331.98,320.23,326.02,307.78,312.82,222.03,280.42,288.23,265.88,,,,
2020-12-26 22:06:20.557000,L8,354.91,320.58,339.76,333.22,329.67,299.03,299.80,324.09,322.71,,,,
2021-01-11 22:06:14.248000,L8,,305.67,340.24,335.16,324.96,298.14,295.25,319.36,316.76,,,,
2021-01-18 22:12:21.414000,L8,332.28,290.98,328.17,296.96,306.11,212.23,271.85,282.14,266.07,,,,
2021-02-03 22:12:20.196000,L8,341.41,282.22,309.94,303.10,315.30,221.88,283.55,287.43,272.91,,,,
2021-02-12 22:06:07.348000,L8,347.96,338.60,337.10,344.64,332.25,314.54,299.63,323.27,320.96,,,,
2021-03-23 22:12:01.286000,L8,330.33,319.16,332.82,320.80,329.82,236.46,287.24,289.00,272.73,,,,
2021-04-01 22:05:48.357000,L8,,,,296.64,308.54,277.34,260.48,293.53,294.29,,,,
2021-05-03 22:05:32.764000,L8,,,326.61,314.21,318.11,287.33,268.75,300.32,296.26,,,,
2021-05-26 22:11:55.028000,L8,,318.56,324.73,315.63,339.92,227.13,284.68,289.99,270.26,,,,
2021-06-11 22:12:02.001000,L8,,272.61,318.43,310.59,308.36,220.55,274.12,276.72,,,,,
2021-06-20 22:05:53.843000,L8,,,286.75,303.07,308.97,283.21,266.21,286.21,,,,,
2021-07-13 22:12:07.472000,L8,,321.37,329.13,317.30,328.68,228.95,284.97,293.65,270.00,,,,
2021-08-14 22:12:21.613000,L8,,284.44,315.01,298.70,309.43,203.44,270.79,278.27,,,,,
2021-09-08 22:06:17.997000,L8,,,315.50,294.07,302.25,273.24,249.06,287.74,289.73,,,,
2021-09-24 22:06:20.847000,L8,327.10,295.89,319.40,305.20,315.44,284.79,267.64,299.42,300.81,,,,
2021-11-18 22:12:32.734000,L8,382.23,370.20,376.80,384.42,365.11,302.97,,353.76,346.01,353.59,343.24,345.02,334.93
2021-12-20 22:12:32.197000,L8,375.11,354.98,370.32,367.88,364.16,359.83,355.03,341.04,336.95,336.60,343.01,332.62,323.60
2022-01-13 22:12:26.699000,L9,373.04,343.48,349.23,333.77,343.08,291.20,306.15,315.70,302.56,,,,
2022-01-21 22:12:23.867000,L8,340.55,293.53,321.19,312.72,312.98,236.91,280.01,289.71,282.24,,,,
2022-01-22 22:06:18.213000,L9,339.40,300.14,296.86,306.35,299.59,256.00,253.09,,,,,,
2022-01-29 22:12:29.484000,L9,375.31,343.07,354.19,338.99,342.58,287.63,309.15,319.92,308.95,,,,
2022-01-30 22:06:10.369000,L8,357.24,323.84,335.24,331.74,325.16,314.57,297.94,347.29,344.04,344.74,,,
2022-02-14 22:12:25.004000,L9,330.16,324.56,329.25,308.88,313.78,224.04,264.07,278.82,268.43,,,,
2022-02-22 22:12:14.581000,L8,378.47,346.12,357.66,340.48,350.14,298.70,313.89,323.56,328.12,,,,
2022-02-23 22:06:08.091000,L9,338.00,304.60,317.19,307.26,294.81,229.25,204.26,,,,,,
2022-03-02 22:12:13.972000,L9,323.69,290.29,329.38,311.03,309.24,220.68,259.28,270.75,,,,,
2022-03-27 22:05:58.509000,L9,,,315.46,293.26,290.51,251.23,249.20,285.43,289.45,,,,
2022-04-03 22:12:09.317000,L9,,,314.76,307.25,309.99,218.01,267.92,277.83,260.85,,,,
2022-04-27 22:11:58.499000,L8,,303.65,318.99,303.03,309.66,219.92,272.26,281.53,,,,,
2022-05-05 22:11:55.073000,L9,,276.42,316.83,305.22,304.77,210.03,271.56,277.33,,,,,
2022-05-06 22:05:53.688000,L8,,,313.69,297.97,293.27,268.57,247.64,289.44,280.58,,,,
2022-05-21 22:11:43.552000,L9,,297.68,321.22,309.54,312.45,219.20,275.70,282.86,261.96,,,,
2022-06-07 22:06:07.543000,L8,,285.64,317.80,307.82,310.68,288.86,267.22,301.20,287.25,,,,
2022-06-22 22:12:02.661000,L9,,311.05,319.73,315.04,319.90,219.17,276.23,281.98,,,,,
2022-07-08 22:12:03.189000,L9,,278.01,307.33,291.64,299.36,192.65,256.11,246.28,,,,,
2022-07-09 22:06:16.329000,L8,,,290.49,279.01,289.61,262.33,226.75,274.97,,,,,
2022-08-02 22:06:07.308000,L9,357.06,310.76,333.82,329.28,328.67,320.67,298.28,321.80,317.35,,,,
2022-08-10 22:06:32.253000,L8,,,,306.69,316.28,277.97,258.42,291.18,286.63,,,,
2022-11-05 22:12:51.122000,L8,382.49,339.42,367.43,336.64,360.72,339.66,,,,,,,
2022-11-22 22:06:29.758000,L9,,,309.74,309.70,300.79,273.41,259.24,293.80,292.35,,,,
2022-11-30 22:06:35.920000,L8,,,,286.47,298.75,256.17,259.76,288.41,,,,,
2022-12-24 22:06:26.081000,L9,350.28,309.18,335.34,324.45,325.27,313.20,289.79,337.57,,,,,
2023-01-16 22:12:34.167000,L9,331.14,302.67,325.69,,,,,,,,,,
2023-01-17 22:06:18.381000,L8,338.50,298.30,313.21,308.08,305.97,263.81,257.73,295.59,297.12,,,,
2023-02-17 22:12:37.497000,L9,327.74,285.18,313.58,299.15,308.58,201.72,269.95,281.80,260.83,,,,
2023-02-18 22:06:13.995000,L8,,,298.88,300.14,302.45,271.07,252.77,295.72,298.33,,,,
2023-02-25 22:12:16.217000,L8,342.19,323.40,330.01,315.79,324.83,220.56,279.32,295.18,274.52,,,,
2023-03-05 22:12:25.382000,L9,335.16,319.22,331.20,315.22,321.58,229.35,279.24,294.12,279.70,,,,
2023-03-06 22:06:02.229000,L8,,,301.81,306.40,290.49,265.77,253.48,290.52,301.51,,,,
2023-03-13 22:12:11.106000,L8,379.50,345.40,357.84,339.69,346.86,303.70,316.43,325.08,325.16,,,395.25,377.38
2023-03-14 22:06:11.235000,L9,338.15,299.32,319.88,307.88,314.08,285.31,267.38,301.36,301.68,,,,
2023-03-21 22:12:19.147000,L9,390.53,372.44,355.15,339.76,336.71,301.40,321.67,319.52,321.80,326.86,306.70,,
2023-03-22 22:05:52.850000,L8,353.94,346.50,343.44,352.45,336.67,354.22,326.80,335.05,348.81,354.72,356.42,353.93,357.27
2023-03-29 22:12:01.003000,L8,337.21,300.58,333.97,321.19,312.26,,,,,,,,
2023-03-30 22:05:59.281000,L9,,,301.30,294.42,296.43,249.62,269.82,302.38,297.40,,,,
2023-04-07 22:05:40.262000,L8,361.44,349.10,352.81,344.74,342.70,329.11,314.62,337.29,346.46,354.11,360.97,357.70,358.80
2023-04-23 22:05:33.182000,L8,,,307.93,296.68,297.89,269.19,256.12,289.07,279.24,,,,
2023-06-02 22:05:29.872000,L9,,290.96,318.44,307.70,308.86,277.85,262.24,307.35,286.28,,,,
2023-06-25 22:11:32.179000,L9,337.60,331.27,352.33,335.23,343.21,297.54,304.01,317.25,298.51,,,,
2023-07-27 22:11:50.922000,L9,,310.24,316.82,292.70,306.62,206.85,264.67,265.09,,,,,
2023-08-04 22:12:04.441000,L8,,309.11,317.39,293.38,301.02,201.97,267.26,272.72,,,,,
2023-08-05 22:05:47.142000,L9,,,316.61,297.66,293.18,276.82,245.55,293.08,281.10,,,,
2023-08-21 22:05:52.129000,L9,,294.36,316.21,302.21,318.00,279.32,250.38,292.90,285.66,,,,
2023-08-28 22:12:08.221000,L9,339.56,329.26,338.13,379.82,371.76,268.16,288.95,301.69,290.24,,,,
2023-10-08 22:06:10.308000,L9,335.93,301.33,317.46,310.91,304.20,268.74,260.49,271.11,297.06,,,,
2023-10-15 22:12:27.040000,L9,,284.28,316.98,300.02,306.69,200.23,258.39,279.78,,,,,
2023-10-23 22:12:23.914000,L8,330.41,298.92,325.89,303.87,307.17,206.76,266.81,282.82,,,,,
2023-11-08 22:12:20.984000,L8,373.69,340.05,350.95,336.40,340.74,294.67,307.09,321.12,309.15,,,,
2024-01-11 22:12:20.397000,L8,,,314.64,311.81,312.55,224.70,272.18,283.73,270.14,,,,
