dates,nzd0196-0000,nzd0196-0001,nzd0196-0002,nzd0196-0003,nzd0196-0004,nzd0196-0005,nzd0196-0006,nzd0196-0007,nzd0196-0008,nzd0196-0009,nzd0196-0010,nzd0196-0011,nzd0196-0012,satname
1999-11-14 22:05:06+00:00,,362.0,,,,,,,,,,,,L7
2000-02-18 22:04:53+00:00,,362.0,,342.68,341.23,284.48,298.61,298.68,306.05,,,,,L7
2000-07-11 22:03:41+00:00,,329.04,360.68,341.28499999999997,343.9,298.24,303.52,301.68,305.17,,,,,L7
2000-09-22 21:56:29+00:00,,329.04,355.4,341.085,344.815,324.15999999999997,306.53999999999996,318.35,314.165,,,,,L7
2000-10-15 22:02:20+00:00,,329.04,346.52,341.085,344.815,324.15999999999997,302.68,311.56,307.35,201.81,,,,L7
2001-02-20 22:02:36+00:00,,322.96,339.31333333333333,337.09,336.21000000000004,336.32,299.80499999999995,300.89666666666665,300.12,195.91500000000002,,,,L7
2001-03-01 21:56:21+00:00,,303.135,339.31333333333333,337.09,336.21000000000004,336.32,299.80499999999995,300.89666666666665,300.12,195.91500000000002,,,,L7
2001-03-24 22:02:23+00:00,,303.135,340.21999999999997,336.395,334.525,,294.095,288.81,292.06333333333333,202.4,,,,L7
2001-09-09 21:54:36+00:00,,260.34,352.84,340.89,339.69,,293.23,295.76,299.87,215.37,,,,L7
2001-09-25 21:54:28+00:00,366.47,301.025,343.83,343.08,339.2,328.05,300.17,323.61,326.01,270.5,228.89,,307.76,L7
2001-10-11 21:54:09+00:00,356.72,304.9,343.83,313.495,326.305,305.37,290.47,307.165,312.615,251.525,228.89,,307.76,L7
2001-12-30 21:54:37+00:00,352.35666666666674,303.775,343.83,313.495,326.305,305.37,290.47,307.165,312.615,251.525,228.89,,307.76,L7
2002-01-22 22:01:04+00:00,348.8125,307.74799999999993,333.89,316.6933333333333,326.305,305.37,290.47,307.165,312.615,251.525,228.89,,307.76,L7
2002-02-16 21:54:54+00:00,340.17600000000004,305.09166666666664,321.72666666666663,313.7,318.99,305.37,290.47,307.165,312.615,251.525,228.89,,307.76,L7
2002-10-05 21:59:55+00:00,326.85,,,,,,,,,,,,,L7
2002-10-14 21:53:43+00:00,336.43,294.23,284.27,,,,,,,,,,,L7
2003-01-18 21:54:30+00:00,340.29333333333335,316.435,310.95,342.56,,301.34,283.62,305.13,312.36,251.08,207.43,292.34,297.04,L7
2003-07-21 21:42:33+00:00,,,,303.06,306.64,255.29,273.71,293.03,,,,,,L5
2003-08-06 21:42:51+00:00,327.92,,,309.815,317.815,267.055,285.375,301.615,309.71,254.65,218.06,,303.42,L5
2003-08-13 21:49:09+00:00,327.92,,330.55,309.5733333333333,311.54,267.055,277.6433333333334,301.615,309.71,254.65,218.06,,303.42,L5
2003-09-14 21:49:42+00:00,327.92,,326.435,307.52,307.6275,267.055,276.40250000000003,292.1033333333333,309.71,254.65,218.06,,303.42,L5
2003-10-25 21:44:04+00:00,334.185,329.43,329.43333333333334,311.168,311.27,273.5466666666666,281.742,292.1033333333333,314.565,254.65,250.805,328.27,318.52,L5
2003-11-17 21:50:33+00:00,345.2166666666667,340.745,338.98,317.9533333333333,311.27,281.77,281.742,292.1033333333333,320.6466666666667,271.46,263.15333333333336,313.635,303.41333333333336,L5
2004-01-04 21:50:58+00:00,338.5025,340.745,334.76599999999996,317.9533333333333,307.44166666666666,261.034,273.7266666666667,292.1033333333333,320.6466666666667,271.46,263.15333333333336,313.635,303.41333333333336,L5
2004-02-14 21:44:57+00:00,331.0025,340.745,323.544,326.3333333333333,303.34333333333336,245.98749999999998,269.81,269.37,326.115,288.27,285.70000000000005,313.635,303.40999999999997,L5
2004-03-01 21:45:02+00:00,327.28999999999996,313.24,318.93333333333334,318.90749999999997,298.6125,236.06599999999997,269.81,269.37,326.115,288.27,285.70000000000005,313.635,303.40999999999997,L5
2004-04-18 21:45:49+00:00,327.28999999999996,303.995,315.1416666666667,316.17,297.4875,234.35,261.09666666666664,257.47,326.115,288.27,285.70000000000005,313.635,303.40999999999997,L5
2004-05-20 21:46:44+00:00,309.5733333333333,267.245,295.504,289.9633333333333,287.14500000000004,202.14999999999998,240.09499999999997,257.47,,,,,,L5
2004-07-14 21:54:31+00:00,305.17999999999995,263.6333333333334,294.79400000000004,291.2875,286.065,201.834,246.54,257.47,,,,,,L5
