dates,satname,nzd0386-0000,nzd0386-0001,nzd0386-0002,nzd0386-0003,nzd0386-0004,nzd0386-0005,nzd0386-0006,nzd0386-0007,nzd0386-0008
2019-08-02 22:07:17.867000,L8,370.60,368.31,379.03,373.67,360.08,401.22,401.17,410.52,
2020-01-09 22:07:25.588000,L8,356.42,355.86,373.45,344.69,376.87,399.50,400.25,391.00,417.58
2020-04-14 22:06:50.036000,L8,350.95,347.58,334.78,332.15,,305.85,396.76,348.92,410.11
2020-08-04 22:07:11.601000,L8,358.58,359.65,373.83,357.31,,,,,
2020-09-21 22:07:30.724000,L8,320.12,315.63,302.54,310.64,,,,,
2021-02-12 22:07:19.216000,L8,363.93,363.43,384.45,394.34,388.50,,,399.03,417.87
2021-07-22 22:07:12.797000,L8,377.62,382.17,405.19,,,,,,
2021-08-23 22:07:25.117000,L8,330.09,344.00,318.01,321.12,,,,,
2021-09-08 22:07:29.873000,L8,277.30,350.95,324.25,325.22,,,,,
2021-09-24 22:07:32.728000,L8,334.32,352.52,324.57,324.00,,,336.49,363.87,340.67
2021-12-21 22:07:31.120000,L9,356.97,364.43,342.92,348.53,360.07,301.69,392.01,395.82,410.35
2022-01-06 22:07:29.828000,L9,354.07,360.30,345.99,348.26,361.48,299.59,389.67,398.09,409.76
2022-01-14 22:07:27.312000,L8,,,,,,,330.97,342.67,331.23
2022-02-15 22:07:18.025000,L8,,,,,,,333.48,345.23,331.78
2022-04-28 22:06:58.925000,L9,328.57,344.95,321.52,323.71,,,,,
2022-07-01 22:07:06.314000,L9,,,,,,,,,285.93
2022-09-03 22:07:27.941000,L9,329.51,351.65,324.51,323.21,,,,,
2022-09-19 22:07:33.648000,L9,350.03,361.92,386.48,391.20,,,390.57,387.74,409.33
2022-10-05 22:07:34.692000,L9,344.98,358.78,385.53,387.41,,,384.47,385.51,406.61
2022-10-29 22:07:52.427000,L8,328.41,348.98,320.95,322.78,,,,,
2022-11-14 22:07:47.062000,L8,336.58,355.53,379.79,389.61,,,335.11,351.52,341.61
2022-12-24 22:07:37.966000,L9,361.26,364.78,323.63,335.81,359.99,305.66,363.10,393.76,411.50
2023-02-18 22:07:25.855000,L8,324.54,334.39,321.35,323.64,,,,,
2023-03-14 22:07:23.107000,L9,322.64,334.63,322.02,322.73,,,333.20,343.74,321.13
2023-04-15 22:07:04.808000,L9,323.85,332.96,319.13,320.22,,,334.70,350.40,346.05
2023-04-23 22:06:45.046000,L8,280.96,338.74,321.16,321.85,,,,,
2023-07-28 22:07:02.846000,L8,,,,,,,,,305.52
2023-08-29 22:07:14.014000,L8,354.81,360.12,389.92,388.67,,,393.22,389.80,411.67
2023-10-24 22:07:27.973000,L9,334.56,355.62,354.77,354.40,,,389.37,383.94,410.61
2024-01-28 22:07:30.090000,L9,337.81,356.00,379.11,397.72,366.50,,,,
2024-02-13 22:07:29.811000,L9,330.20,352.40,390.96,395.08,386.50,,398.77,361.45,403.56
2024-02-29 22:07:23.348000,L9,329.42,350.36,331.50,335.55,,,390.23,369.78,396.90
2024-05-03 22:06:49.872000,L9,,,,,,,368.29,367.31,375.91
2024-06-28 22:06:31.354000,L8,,,,,,,375.92,373.83,387.11
2024-07-06 22:06:32.918000,L9,,,,,,,390.07,387.34,400.78
2024-08-23 22:06:59.383000,L9,352.11,361.16,374.98,369.50,354.52,380.78,402.76,396.07,413.24
2024-09-24 22:07:01.359000,L9,,,,,,,382.20,382.03,396.65
2024-10-10 22:07:10.262000,L9,337.17,264.17,338.94,343.81,,,387.86,383.69,400.29
2025-01-06 22:07:18.443000,L8,,,,,,,,382.34,403.47
2025-01-22 22:07:13.469000,L8,356.56,355.14,392.62,399.15,396.42,388.75,,397.60,409.21
2025-01-30 22:07:20.065000,L9,362.84,356.55,396.52,401.78,,,,,
2025-02-23 22:07:07.365000,L8,348.27,353.50,394.47,396.52,402.31,390.05,,,
2025-05-06 22:06:54.456000,L9,,,,,,,385.08,364.58,378.99
2025-05-30 22:06:42.533000,L8,,361.31,386.83,353.42,390.67,390.69,,,
2025-08-26 22:07:21.236000,L9,330.48,342.78,353.08,271.84,,376.18,394.67,385.84,402.42
2025-10-29 22:07:29.182000,L9,332.11,345.63,356.73,337.78,,379.01,401.74,386.07,400.87
