dates,nzd0189-0000,nzd0189-0001,nzd0189-0002,nzd0189-0003,nzd0189-0004,nzd0189-0005,nzd0189-0006,nzd0189-0007,nzd0189-0008,nzd0189-0009,nzd0189-0010,nzd0189-0011,nzd0189-0012,nzd0189-0013,nzd0189-0014,nzd0189-0015,nzd0189-0016,nzd0189-0017,nzd0189-0018,nzd0189-0019,nzd0189-0020,nzd0189-0021,nzd0189-0022,nzd0189-0023,nzd0189-0024,nzd0189-0025,nzd0189-0026,nzd0189-0027,nzd0189-0028,nzd0189-0029,nzd0189-0030,nzd0189-0031,satname
2000-10-17 21:50:01+00:00,296.69,225.445,252.58499999999998,226.34,252.31,,234.86,220.54500000000002,327.27,221.405,189.01999999999998,187.91333333333333,181.04999999999998,243.82,214.18666666666664,205.245,251.15,205.49,326.18,330.06,233.56,289.675,,341.3,332.815,329.315,328.69,226.26999999999998,240.95499999999998,249.615,,244.55,L7
2000-12-20 21:50:16+00:00,296.69,210.62,214.52,226.34,234.15333333333334,,234.86,220.54500000000002,327.27,221.405,189.01999999999998,187.91333333333333,181.04999999999998,243.82,214.18666666666664,204.42333333333332,251.15,205.49,,,233.56,289.675,312.19,345.49,334.76,324.75,320.46,221.04499999999996,247.645,251.765,,,L7
2001-01-05 21:50:16+00:00,296.69,210.62,214.52,226.34,234.15333333333334,302.75,234.86,220.54500000000002,327.27,221.405,189.01999999999998,187.91333333333333,181.04999999999998,243.82,214.18666666666664,204.42333333333332,251.15,205.49,306.25,,233.56,289.675,312.19,345.49,334.76,324.75,320.46,221.04499999999996,247.645,251.765,312.39,,L7
2001-01-12 21:56:30+00:00,296.69,210.62,214.52,226.34,234.15333333333334,287.675,234.86,231.01,302.02,204.67999999999998,189.01999999999998,187.91333333333333,181.04999999999998,243.82,214.18666666666664,204.42333333333332,251.15,205.49,306.245,302.94,249.54,289.675,312.19,345.49,334.76,324.75,320.46,221.04499999999996,247.645,251.765,312.39,237.57,L7
2001-06-05 21:55:40+00:00,,,203.71,223.44,242.4,287.675,,251.94,276.77,171.23,,,,209.12,,,,,306.245,300.73,281.5,,312.19,,,,,,255.05,258.18,312.39,238.425,L7
2001-06-21 21:55:29+00:00,,,203.71,219.89499999999998,240.82,287.675,265.14,233.65,244.99,171.23,205.86,218.37,162.17,200.515,210.4,200.13,,,306.245,300.73,266.265,237.14,,,245.75,,234.28,216.66,245.92,,312.39,238.425,L7
2001-09-09 21:54:36+00:00,,203.99,207.005,221.91,241.0,,261.42499999999995,222.26,216.01,210.43,199.28,204.62,178.755,200.22333333333333,212.70499999999998,203.29500000000002,244.64,207.26,,298.52,244.79000000000002,237.89999999999998,,,243.425,,233.275,217.885,242.265,,,233.43,L7
2001-09-25 21:54:28+00:00,,203.99,207.005,221.91,241.0,304.85,261.42499999999995,222.26,215.92333333333332,220.245,197.58333333333334,204.62,184.28666666666666,213.4725,220.66,204.15666666666667,246.08999999999997,209.635,,298.52,248.11666666666667,240.32000000000002,,,242.73000000000002,,235.93666666666664,222.79333333333332,242.21666666666667,248.17,,234.17666666666665,L7
2001-10-11 21:54:09+00:00,,203.99,207.005,221.91,241.0,304.675,261.42499999999995,222.26,215.92333333333332,220.245,197.58333333333334,204.62,184.28666666666666,213.4725,220.66,204.15666666666667,246.08999999999997,209.635,300.83,298.52,248.11666666666667,240.32000000000002,307.16,,242.73000000000002,302.99,235.93666666666664,222.79333333333332,242.21666666666667,273.265,293.31,234.17666666666665,L7
2001-12-30 21:54:37+00:00,,203.99,210.3,225.94,241.36,304.675,257.71,229.16,217.27999999999997,220.245,193.445,190.87,195.34500000000003,226.43,225.79000000000002,206.17000000000002,246.08999999999997,209.635,300.83,334.97,246.66000000000003,241.91000000000003,307.16,,242.41666666666666,302.99,238.6866666666667,224.83,242.20000000000002,268.7966666666667,293.31,237.8066666666667,L7
2002-01-24 21:48:42+00:00,,211.8,212.59,229.14,244.06,275.53000000000003,260.16999999999996,238.135,224.01666666666665,227.85666666666668,191.26666666666665,201.45,205.01666666666668,229.14000000000001,233.45666666666668,206.17000000000002,246.08999999999997,209.635,300.83,292.855,248.13000000000002,242.86333333333334,272.57,,242.41666666666666,302.99,238.6866666666667,228.7475,244.24,267.2525,312.46500000000003,237.8066666666667,L7
2002-01-31 21:54:50+00:00,,211.8,212.59,229.14,244.06,275.53000000000003,260.16999999999996,238.135,224.01666666666665,227.85666666666668,191.26666666666665,201.45,205.01666666666668,229.14000000000001,233.45666666666668,206.17000000000002,246.08999999999997,208.17999999999998,255.065,263.6666666666667,244.7675,241.14249999999998,257.9533333333333,,242.41666666666666,300.73,238.6866666666667,228.7475,244.24,267.2525,309.58,238.7975,L7
2002-02-16 21:54:54+00:00,,206.97000000000003,209.82333333333335,228.24,239.72,256.235,254.34666666666666,233.42,223.34,225.1925,186.615,211.25666666666666,205.01666666666668,231.08,233.45666666666668,199.54666666666665,246.08999999999997,206.0375,238.04,249.81,240.18,238.57,255.7075,,239.0475,300.73,235.78500000000003,226.344,240.282,267.2525,310.93,238.7975,L7
2002-03-20 21:54:48+00:00,,207.81000000000003,207.96,227.41,239.76,246.43800000000002,253.13,234.99333333333334,224.98250000000002,227.55249999999998,185.34249999999997,221.45,206.21333333333334,241.56000000000003,233.50333333333333,198.01999999999998,228.64999999999998,204.7225,231.315,243.456,240.80599999999998,238.52200000000002,250.016,,239.1675,300.73,235.8625,226.744,240.73200000000003,264.038,310.93,241.345,L7
2002-03-29 21:48:39+00:00,,207.81000000000003,207.96,227.41,239.76,231.835,253.13,234.99333333333334,228.06000000000003,226.71666666666667,182.39333333333332,221.45,211.64499999999998,235.73000000000002,231.96999999999997,194.08999999999997,209.76,202.29333333333332,231.315,243.456,237.315,238.43399999999997,252.4666666666667,341.74,262.92999999999995,312.16333333333336,234.06333333333336,225.2775,240.38500000000002,268.005,311.838,250.7075,L7
2002-08-27 21:54:00+00:00,,206.51,204.71,223.45,241.48,207.25,254.06,233.88,225.38,219.87,187.61,,198.93,,215.15,201.88,209.76,202.0,211.14,218.04,241.68,241.56999999999994,245.98500000000007,329.90999999999997,298.2966666666666,324.09,232.58,221.11,240.86,260.4,309.77,267.70666666666665,L7
2002-10-07 21:47:33+00:00,289.72,,,,,,,,,,184.59,,,,252.15,,,,,,,,,310.335,309.33500000000004,307.23,,,253.38,262.385,306.595,295.57500000000005,L7
2002-10-14 21:53:43+00:00,289.72,,,,,,,,,,184.59,,,,252.15,233.21,,,,,,,,310.335,309.33500000000004,307.23,,,253.38,262.385,306.595,306.3333333333333,L7
2002-10-23 21:47:39+00:00,289.72,212.57,214.72,236.19,249.85,225.35,255.26,234.31,233.11,239.68,184.59,254.54,,255.94,243.215,241.065,,,265.6,,243.31,247.32,249.06,310.335,309.33500000000004,307.23,246.16,243.93,254.05,260.1066666666667,306.595,306.3333333333333,L7
2002-11-08 21:47:44+00:00,289.72,212.57,214.72,236.19,249.85,225.35,255.26,234.31,233.11,239.68,184.59,254.54,,255.94,243.215,241.065,,,265.6,,243.31,247.32,249.06,310.335,309.33500000000004,307.23,246.16,243.93,254.05,261.84000000000003,306.595,306.285,L7
2002-12-01 21:54:16+00:00,289.72,212.57,214.72,236.19,249.85,225.35,255.26,234.31,233.11,239.68,184.59,269.455,,266.925,249.34333333333333,241.065,,,265.6,,243.31,247.32,249.06,301.77666666666664,303.2366666666667,307.23,246.16,243.93,265.09,265.352,298.8666666666667,299.874,L7
2003-01-18 21:54:30+00:00,289.72,212.89999999999998,214.445,234.475,248.73000000000002,221.03,255.47,232.54500000000002,226.03,236.495,182.385,269.455,195.43,262.3966666666667,249.34333333333333,241.065,235.16,208.25,245.74,211.15,244.09,245.445,244.13,277.545,288.295,307.23,243.31,243.60500000000002,260.6625,264.2583333333333,275.87,299.874,L7
2003-03-23 21:54:40+00:00,289.72,212.51666666666665,214.79666666666665,232.2733333333333,247.64666666666668,219.99666666666667,255.47,232.54500000000002,226.03,236.495,184.4333333333333,280.66333333333336,198.99,263.90999999999997,245.2075,247.07000000000002,235.16,208.25,245.74,261.15500000000003,244.09,245.445,244.13,264.03333333333336,278.75333333333333,308.41499999999996,241.15333333333334,248.38666666666666,261.738,262.36499999999995,266.47,301.785,L7
2003-05-03 21:48:37+00:00,,212.48999999999998,214.83499999999998,224.6,237.9333333333333,209.28333333333333,255.68,220.16500000000002,209.015,233.31,184.35499999999996,293.725,198.99,266.5666666666666,247.20000000000002,259.08,235.16,208.25,225.88,261.15500000000003,244.87,243.57,239.2,244.75500000000005,267.255,315.52,238.65000000000003,250.61499999999998,266.86333333333334,265.8725,245.145,290.18500000000006,L7
2003-07-21 21:42:33+00:00,213.51,224.95,229.20999999999998,235.28666666666666,246.29333333333332,227.83333333333334,274.7,241.36,238.415,274.56,232.70999999999998,284.83,238.845,274.57499999999993,254.995,261.54499999999996,267.52,,288.7,293.125,282.06,274.48,,203.84,282.05,259.83,256.875,244.01999999999998,267.645,260.65,220.57,206.35,L5
2003-08-06 21:42:51+00:00,214.76,224.86,230.17666666666665,240.22750000000002,250.1925,237.485,272.2,248.66666666666666,249.93999999999997,273.99,246.32333333333335,274.7733333333333,248.36666666666667,274.9166666666667,263.53000000000003,256.7966666666667,267.52,223.74,278.92499999999995,285.03,275.34000000000003,274.48,244.13,202.875,282.05,236.34333333333333,257.24666666666667,244.01999999999998,266.32,256.91333333333336,209.715,202.73000000000002,L5
2003-08-15 21:36:48+00:00,214.35666666666665,227.685,233.37,246.19,255.046,244.81199999999998,273.31333333333333,255.305,257.35249999999996,275.81,253.54250000000002,272.11749999999995,253.86,274.995,267.2525,259.6325,267.52,254.29,280.18333333333334,284.22,276.09666666666664,274.48,259.96500000000003,203.15666666666667,272.05499999999995,226.9775,256.21500000000003,246.58666666666667,266.995,258.1575,213.20333333333335,204.92999999999998,L5
2003-08-31 21:37:06+00:00,215.89499999999998,229.18400000000003,235.98600000000002,249.49333333333334,258.4316666666667,249.9,273.9525,257.948,260.282,276.0875,258.198,270.808,258.102,276.206,269.934,261.82,271.455,266.08666666666664,279.09,284.438,278.555,282.63,270.84,203.7525,269.49,232.67,257.462,246.58666666666667,267.256,258.18,208.425,204.92999999999998,L5
2003-10-18 21:37:48+00:00,223.01,239.996,248.11399999999998,260.65500000000003,267.4816666666666,263.8333333333333,279.764,264.6333333333333,267.33666666666664,280.982,280.416,269.826,277.882,283.712,283.736,271.656,283.1133333333333,277.72,287.192,285.066,286.284,294.82666666666665,283.1075,226.24200000000002,279.96,232.004,272.564,262.50333333333333,274.9,266.368,208.425,216.0975,L5
2003-10-25 21:44:04+00:00,223.01,239.996,259.38,260.65500000000003,267.4816666666666,263.8333333333333,279.764,264.6333333333333,267.33666666666664,280.982,280.416,269.826,277.882,283.712,283.736,271.656,283.1133333333333,277.72,287.192,285.066,286.284,294.82666666666665,283.1075,226.24200000000002,279.96,232.004,272.564,262.50333333333333,274.9,266.368,208.425,216.0975,L5
2003-11-19 21:38:14+00:00,221.92,238.96666666666667,256.34,269.29333333333335,275.515,276.2366666666666,277.77,272.835,278.29,277.74666666666667,280.416,270.4683333333333,277.5833333333333,283.4116666666667,281.1333333333334,269.57166666666666,278.57,277.63199999999995,286.74333333333334,282.2233333333333,285.8183333333333,293.325,285.642,238.23000000000002,282.066,242.43666666666664,275.6016666666667,267.3375,275.86,266.60166666666663,210.416,217.14600000000002,L5
2004-03-01 21:45:02+00:00,236.8166666666667,252.64000000000001,274.5225,282.46999999999997,286.86333333333334,288.68333333333334,290.1433333333334,286.59999999999997,283.7049999999999,281.065,301.12,290.90000000000003,293.6233333333333,299.51,289.24333333333334,287.69,289.23333333333335,297.29333333333335,304.7866666666667,295.1533333333333,303.54,308.76,312.31,313.4766666666667,307.61999999999995,309.7033333333334,308.1666666666667,300.01,295.4433333333334,287.5833333333333,218.38,239.03333333333333,L5
2004-03-17 21:45:08+00:00,241.39499999999998,256.795,275.784,285.91499999999996,290.545,290.4425,292.4975,289.6875,288.8666666666666,285.67333333333335,298.1933333333333,291.275,296.3175,302.19,293.625,293.15250000000003,295.07,301.125,309.175,298.8975,306.3425,309.28,313.6375,314.505,309.735,310.92,310.71500000000003,302.8825,299.50750000000005,292.40999999999997,218.38,241.8175,L5
2004-04-02 21:45:18+00:00,235.988,251.01999999999998,269.125,281.58599999999996,285.17600000000004,285.582,287.718,284.512,280.27,285.67333333333335,298.1933333333333,284.86,289.39399999999995,292.36199999999997,286.614,293.15250000000003,295.07,301.125,301.344,298.8975,300.152,302.764,304.99,308.21,305.01599999999996,305.51800000000003,306.708,302.8825,294.53000000000003,287.47799999999995,219.39999999999998,236.82399999999998,L5
2004-04-18 21:45:49+00:00,229.32199999999997,243.512,263.81333333333333,277.444,280.854,281.23400000000004,282.37600000000003,277.434,269.0625,278.23,297.48,281.5325,286.37999999999994,288.9575,282.815,288.11666666666673,291.2833333333333,288.8225,291.85,293.7633333333333,289.694,294.49,290.696,306.2125,296.736,298.73400000000004,305.2975,301.9433333333333,292.0975,279.78,224.64,231.898,L5
2004-05-20 21:46:44+00:00,229.38399999999996,238.352,253.25199999999995,276.576,280.508,281.58599999999996,283.006,278.92400000000004,269.03749999999997,294.89,285.75,279.3225,284.1725,287.9925,286.47999999999996,291.52,304.455,289.6125,292.93999999999994,298.99666666666667,290.95799999999997,293.866,288.2,308.8933333333333,298.2975,299.76750000000004,310.1333333333334,311.995,288.9075,278.55,224.5233333333333,232.18800000000002,L5
2004-07-07 21:48:09+00:00,229.38399999999996,233.76,252.00833333333333,274.7083333333333,278.665,280.72499999999997,282.7783333333333,278.14000000000004,270.876,286.385,284.005,278.066,282.452,287.204,285.908,288.585,295.22666666666663,288.752,293.00666666666666,296.9575,287.50166666666667,289.42833333333334,288.26,308.8933333333333,296.32000000000005,299.76750000000004,300.7525,311.995,288.9075,275.83,223.89249999999998,229.70333333333335,L5
2004-07-23 21:48:33+00:00,226.17333333333332,230.52857142857144,250.5942857142857,273.3728571428572,277.4814285714286,279.4242857142857,281.7757142857143,277.1114285714286,271.54,282.34999999999997,281.652,276.37,281.87333333333333,286.7416666666667,285.6666666666667,287.384,290.575,288.4583333333333,292.70571428571424,294.38399999999996,284.1242857142857,280.9171428571429,288.4957142857143,301.695,293.98,299.76750000000004,296.04,311.995,284.954,274.8385714285714,224.18200000000002,228.03,L5
2004-08-08 21:48:50+00:00,226.17333333333332,230.52857142857144,247.08249999999998,270.36125,275.26125,277.1975,280.0875,275.26375,271.54,276.3275,276.72,273.26,280.49285714285713,285.5842857142857,284.7142857142857,285.30333333333334,286.094,286.4142857142857,291.42249999999996,291.91333333333336,280.9825,280.9171428571429,288.4957142857143,301.695,293.98,299.76750000000004,296.04,311.995,276.8533333333333,270.54625,221.08833333333334,225.71375,L5
2004-09-25 21:50:07+00:00,214.85000000000002,217.23000000000002,237.94833333333335,263.1783333333333,271.9085714285714,274.6857142857143,277.34714285714284,271.31428571428575,271.7083333333333,279.3275,273.896,269.705,276.82666666666665,281.7633333333334,283.1483333333333,283.216,280.8125,283.1066666666667,287.44,289.46,275.6914285714286,274.06,282.3966666666667,294.96666666666664,289.95799999999997,293.03333333333336,289.2125,309.16,270.416,260.28333333333336,221.08833333333334,221.23428571428573,L5
2004-10-20 21:44:28+00:00,213.45000000000002,209.98666666666668,236.89749999999998,260.16749999999996,277.5566666666667,279.955,284.1166666666667,279.4916666666667,283.982,284.202,278.11333333333334,276.12,283.325,290.6266666666667,291.365,287.3333333333333,286.602,291.3666666666667,298.0383333333333,294.09,283.8516666666667,280.61199999999997,298.57399999999996,307.3866666666667,302.165,315.055,294.47249999999997,307.46000000000004,276.178,258.31,217.7475,226.49666666666667,L5
2004-10-27 21:50:47+00:00,209.75666666666666,208.735,235.77399999999997,259.084,277.5566666666667,277.9057142857143,284.1166666666667,277.2314285714286,282.32,282.2583333333333,276.2,275.4485714285714,282.3285714285715,289.84857142857146,289.7542857142857,285.1442857142857,286.602,289.33,296.41142857142853,294.09,282.9214285714286,280.33,297.70166666666665,305.0775,300.866,305.58,293.63,298.58,276.64,258.892,216.536,226.49666666666667,L5
2005-01-15 21:52:09+00:00,206.245,208.06,231.96333333333334,268.4725,287.918,279.90600000000006,293.508,281.9533333333333,288.45,284.49333333333334,279.96333333333337,279.39,287.25,295.0416666666667,296.0333333333333,289.37399999999997,294.558,291.912,298.3179999999999,302.088,284.084,287.188,304.36199999999997,306.07,304.254,306.18,299.982,298.37,284.1416666666667,256.87,214.2166666666667,235.142,L5
2005-01-24 21:46:06+00:00,211.785,219.515,231.86,269.885,288.076,278.99800000000005,290.73,276.4866666666666,280.818,286.53599999999994,281.50800000000004,281.69,288.904,292.06166666666667,293.48499999999996,291.0725,282.32800000000003,293.1425,300.17249999999996,306.5875,283.2,293.356,300.13399999999996,312.5625,301.832,298.434,298.812,293.384,285.49,255.62333333333333,214.87,237.292,L5
2005-02-09 21:46:19+00:00,218.58,227.29,241.49333333333334,277.19,288.88800000000003,279.28200000000004,290.12600000000003,274.6383333333333,274.08166666666665,293.605,288.87000000000006,283.498,288.082,291.77500000000003,293.47166666666664,290.585,276.286,292.635,296.3825,315.59666666666664,284.51000000000005,288.185,295.1083333333333,283.38800000000003,296.335,294.42333333333335,297.09499999999997,290.8283333333333,292.73833333333334,267.69666666666666,226.77666666666667,241.824,L5
2005-02-25 21:46:35+00:00,217.95999999999998,228.79250000000002,241.2675,275.31,285.565,277.32,285.87166666666667,272.0128571428571,270.82714285714286,293.605,288.87000000000006,277.7966666666667,282.56666666666666,287.9842857142857,289.32714285714286,290.585,276.286,292.635,296.3825,315.59666666666664,281.5916666666667,285.30285714285714,291.9685714285714,266.9116666666667,293.8728571428572,292.22285714285715,294.8442857142857,287.7457142857143,289.07,264.97,224.7425,237.9333333333333,L5
2005-03-13 21:46:47+00:00,218.73199999999997,230.902,241.848,274.47166666666664,283.7714285714286,276.8228571428571,283.5785714285715,271.48,269.41499999999996,285.81000000000006,288.87000000000006,273.76428571428573,279.01714285714286,284.66625,286.13624999999996,290.585,276.286,292.635,296.3825,315.59666666666664,278.88714285714286,282.68375,288.78249999999997,254.15857142857143,291.91,290.6275,293.20875,285.89125,287.30375000000004,264.978,224.62800000000001,236.10999999999999,L5
2005-03-29 21:46:54+00:00,221.255,233.85833333333335,243.72500000000002,275.39142857142855,281.7942857142857,274.0057142857143,280.2057142857143,268.22625,265.59875,280.54,283.7866666666667,268.7085714285714,274.28857142857146,280.82375,282.2825,282.1275,270.274,284.8575,289.37,318.845,274.92,279.27125,284.07875,235.8814285714286,286.96125,285.90375,289.5625,281.865,284.18874999999997,266.19,227.5533333333333,235.70142857142858,L5
2005-04-21 21:53:10+00:00,225.5842857142857,238.79285714285714,248.43857142857146,277.6325,281.4042857142857,274.09142857142854,280.1871428571429,268.22625,266.53125,272.82,282.99666666666667,268.20571428571424,274.12142857142857,280.46500000000003,281.42375,281.16999999999996,268.31399999999996,282.9775,289.5,317.79499999999996,275.42285714285714,279.78375,284.73375,221.8133333333333,287.65250000000003,286.4325,289.90374999999995,281.91875,284.18875,270.64714285714285,233.71142857142857,235.35142857142858,L5
2005-06-08 21:53:33+00:00,227.66142857142856,244.0842857142857,250.81285714285715,279.3975,279.5925,274.99,279.23875,268.8771428571428,265.46285714285716,259.84,292.135,268.35714285714283,274.27,280.41375000000005,281.7575,283.98749999999995,269.70666666666665,285.745,289.3075,305.92333333333335,275.5028571428571,280.015,284.18875,206.546,285.905,286.4042857142857,289.8528571428571,282.0757142857143,282.72875,271.7814285714286,237.38166666666666,234.53375,L5
2005-07-19 21:47:39+00:00,223.62499999999997,242.6675,248.42125000000001,273.59125,273.87875,273.3525,273.1825,265.1016666666667,261.16333333333336,244.11499999999998,296.83,264.0057142857143,270.75857142857143,276.57,275.2075,281.03599999999994,260.338,282.37800000000004,287.51599999999996,289.0233333333333,274.0525,276.1742857142857,280.86428571428576,180.67249999999999,283.1271428571428,282.80833333333334,287.4333333333333,279.465,278.41714285714284,268.72625,237.38166666666666,231.35285714285715,L5
2005-10-30 21:54:03+00:00,206.13999999999996,244.61333333333334,247.89333333333335,270.46333333333337,274.4533333333333,275.93333333333334,278.1366666666667,309.75,311.46,233.6,306.17,264.05000000000007,271.41999999999996,278.7149999999999,272.3399999999999,276.25499999999994,276.67,278.5450000000001,283.115,275.96500000000003,270.9000000000001,280.77,288.98,,281.69,,322.44,315.66,282.435,268.64000000000004,258.72,234.36,L5
2006-02-28 21:50:40+00:00,226.52,252.67000000000002,255.92000000000002,279.32500000000005,284.42499999999995,284.645,285.32,286.395,283.09499999999997,219.13,306.17,267.44,272.05,282.13,282.65,235.22,242.07,,292.14,260.79,287.67,287.7,285.55,,290.06,294.97,306.38,298.485,290.545,282.835,245.90000000000003,237.20499999999998,L5
2006-06-27 21:58:48+00:00,225.995,246.29500000000002,248.3,275.33500000000004,276.67499999999995,274.17,275.925,268.32000000000005,264.46500000000003,244.95,262.84,265.405,273.15,281.69,283.615,235.22,260.15,288.28,292.865,274.31499999999994,286.29,287.105,286.78,198.28,290.06,294.97,284.865,272.525,276.57500000000005,272.47,232.565,230.025,L5
2006-07-06 21:52:45+00:00,224.11,245.4766666666667,247.8166666666667,274.4866666666667,276.82,274.83666666666664,276.1366666666667,270.53333333333336,268.2866666666667,255.17,266.0,267.06333333333333,274.25666666666666,282.26,283.9733333333333,225.84,260.15,288.28,292.27,279.03,285.06,285.2,285.67333333333335,194.38,286.405,271.99,283.62666666666667,269.32666666666665,274.6366666666667,269.56333333333333,232.03,227.83333333333334,L5
2006-07-13 21:59:02+00:00,223.325,246.2975,249.01500000000001,275.02750000000003,277.75,276.4775,276.54,272.39250000000004,270.205,260.02750000000003,267.2666666666667,267.0125,274.3675,282.325,284.5125,225.84,266.1466666666667,286.965,292.6925,281.82,285.5775,285.875,287.3675,193.07666666666668,285.9166666666667,275.03000000000003,282.58,267.6175,273.375,269.185,230.595,227.855,L5
2006-08-23 21:53:23+00:00,230.086,251.132,254.702,279.628,283.098,281.952,282.37,277.82,275.692,268.37,274.6775,272.79,279.73400000000004,287.36199999999997,288.83000000000004,225.84,277.0,296.3933333333333,297.942,288.89399999999995,290.996,290.114,292.02799999999996,193.07666666666668,291.115,283.755,287.674,273.65,278.928,275.36,230.595,232.158,L5
2006-10-10 21:53:56+00:00,230.97750000000002,252.34750000000003,256.4425,280.98999999999995,284.48,283.62,284.01,281.515,280.9325,280.67999999999995,274.6775,274.1275,281.65500000000003,298.572,300.37199999999996,216.46,301.5425,306.53,306.46000000000004,302.52599999999995,291.8275,298.49399999999997,300.742,193.07666666666668,291.4666666666667,292.655,294.648,281.43,285.342,281.736,229.76666666666665,231.5725,L5
2007-01-30 21:54:48+00:00,240.56,257.46000000000004,261.43499999999995,285.895,290.42,289.76500000000004,288.52,276.525,272.185,301.74,296.91,295.9,280.735,305.01,311.1433333333334,,324.9,311.34,326.83500000000004,323.06999999999994,297.6,318.3349999999999,319.895,,289.3299999999999,307.24,303.99,295.59999999999997,296.9533333333333,293.2133333333333,242.45,240.96,L5
2009-11-26 21:56:28+00:00,221.85,245.51,249.53,278.39,277.7,276.1,265.5,264.32,262.98,,,,262.52,272.56,281.21,231.65,,,,,259.6,,,,265.85,277.02,284.21,271.54,273.49,276.41,235.86,234.2,L5
2010-01-13 21:56:49+00:00,225.495,242.83499999999998,250.62,280.46500000000003,279.72,279.315,264.53,261.245,259.035,,,,254.56,262.315,273.825,225.695,,,,,259.6,,,180.24,266.81,270.81,273.28,271.54,273.49,276.41,222.41500000000002,225.07,L5
2010-10-28 21:55:51+00:00,260.91,280.23,,308.62,313.35,315.31,305.82,,310.28,309.0,302.4,298.87,,309.39,313.72,309.86,305.36,309.23,315.75,307.85,309.09,308.18,311.33,,307.95,309.93,313.86,309.34,310.1,307.9,,260.59,L5
2010-12-31 21:55:56+00:00,242.245,263.355,251.57,293.08500000000004,297.905,294.855,286.01,265.64,290.72,286.11,279.495,276.15,265.58,293.56,300.225,290.6,287.47,292.78499999999997,294.695,278.735,293.98,293.86,295.23,218.28,290.815,297.505,299.28499999999997,294.78499999999997,295.745,292.78499999999997,242.68,247.94,L5
