dates,satname,nzd0189-0000,nzd0189-0001,nzd0189-0002,nzd0189-0003,nzd0189-0004,nzd0189-0005,nzd0189-0006,nzd0189-0007,nzd0189-0008,nzd0189-0009,nzd0189-0010,nzd0189-0011,nzd0189-0012,nzd0189-0013,nzd0189-0014,nzd0189-0015,nzd0189-0016,nzd0189-0017,nzd0189-0018,nzd0189-0019,nzd0189-0020,nzd0189-0021,nzd0189-0022,nzd0189-0023,nzd0189-0024,nzd0189-0025,nzd0189-0026,nzd0189-0027,nzd0189-0028,nzd0189-0029,nzd0189-0030,nzd0189-0031
2006-06-27 21:58:48.654000,L5,,,,277.81,279.82,277.66,279.30,277.57,278.25,275.96,270.70,268.62,278.05,283.55,286.89,286.13,284.95,289.87,295.82,293.08,290.91,291.01,292.73,290.83,292.14,285.20,287.15,274.03,274.58,276.07,240.51,
2006-07-06 21:52:45.642000,L5,,,,268.35,272.77,272.61,273.77,271.52,273.49,271.80,266.13,266.23,272.57,279.82,282.84,272.68,272.03,282.82,287.79,283.92,278.30,276.66,277.58,,,,,,,,,
2006-08-23 21:53:23.469000,L5,,,275.28,295.00,302.44,302.84,304.49,297.80,295.51,297.97,294.48,294.10,298.63,304.09,303.65,306.36,307.36,312.14,316.67,315.17,311.27,305.07,308.87,304.23,304.41,307.70,306.06,295.49,298.37,297.92,271.47,243.92
2006-10-10 21:53:56.892000,L5,,,,271.50,274.56,278.28,279.54,270.36,270.75,266.00,,271.10,275.10,279.26,279.22,279.02,277.04,285.57,290.25,276.82,285.52,284.65,287.93,271.09,280.56,285.69,282.21,271.15,273.36,271.08,239.76,
2007-01-30 21:54:48.635000,L5,,,,,,,,,,,,245.73,255.44,264.13,284.13,271.84,269.06,276.91,284.49,252.31,277.43,273.69,272.12,267.40,267.64,276.14,274.45,264.11,268.89,268.61,241.12,
2008-12-25 21:50:34.359000,L5,,,,,,,,,,,,256.03,266.08,277.91,276.59,261.17,265.56,271.27,270.24,,,,,,285.84,282.18,274.31,264.30,250.86,258.18,,
2009-11-26 21:56:28.873000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,270.80,278.86,265.51,268.80,272.57,233.81,
2010-10-28 21:55:51.312000,L5,,278.27,297.34,307.78,313.09,316.64,305.89,307.13,310.13,308.68,302.78,298.66,308.84,307.97,312.21,308.85,304.66,307.44,314.49,308.40,308.27,306.35,310.37,308.31,307.41,308.96,311.39,307.83,308.57,307.02,285.04,257.43
2010-12-31 21:55:56.533000,L5,,,,,,,,,,,,248.66,262.96,274.04,284.94,268.79,266.84,274.96,,,,,,,272.40,281.70,281.52,277.05,279.00,275.95,244.09,
2011-01-09 21:49:46.887000,L5,,,,,,,,,,,,,,,,,,,,,,,,,269.39,288.43,287.52,276.68,277.88,270.21,228.84,
2011-01-16 21:55:58.174000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,269.55,269.98,254.91,259.18,256.55,239.13,
2011-01-25 21:49:47.233000,L5,,,,285.82,292.14,293.57,281.05,280.84,280.47,261.69,,248.75,271.63,283.33,292.26,267.82,273.45,,,,,,,,280.42,296.59,294.47,283.37,286.91,293.71,255.21,
2011-02-17 21:56:00.979000,L5,,281.57,298.89,309.84,311.38,310.80,308.22,309.01,312.60,307.32,303.99,299.97,304.44,313.19,311.89,305.17,305.48,306.68,308.65,303.58,310.48,309.85,314.03,308.83,311.11,317.97,321.17,315.38,313.27,309.12,284.88,256.63
2011-10-24 21:47:48.042000,L5,,,292.76,302.84,309.91,311.94,305.52,303.46,307.63,305.34,307.47,306.18,303.00,309.82,308.18,306.17,308.88,309.38,314.96,315.23,310.05,312.41,313.63,308.44,314.53,317.02,313.89,309.48,304.02,303.75,279.82,251.23
2013-04-11 22:08:15.067000,L8,,,,,,,,,256.14,275.68,277.74,273.23,314.31,320.86,319.25,270.00,268.36,274.31,274.61,277.25,281.08,283.12,280.00,274.32,277.25,284.55,277.81,273.58,273.66,266.20,247.52,
2013-06-23 22:01:46.719000,L8,,,,,,,,,,,,239.99,261.89,263.37,258.97,256.46,253.70,261.30,250.59,,,,,,,,,,,,,
2013-06-30 22:08:00.117000,L8,,,270.92,279.80,286.35,286.51,281.97,286.98,284.06,275.68,276.89,270.82,276.31,277.20,280.11,273.96,268.51,278.34,272.54,274.97,270.10,267.80,273.99,273.19,274.32,279.97,270.61,267.22,268.11,262.48,,
2013-07-09 22:01:50.636000,L8,,,278.79,290.32,292.60,295.65,292.49,292.50,294.51,286.25,286.17,283.42,290.33,293.48,319.45,297.73,317.83,309.67,308.24,288.49,285.17,284.77,291.58,292.90,301.36,299.01,300.03,297.80,300.93,283.67,257.00,
2013-07-25 22:01:49.952000,L8,,,,,,,279.48,284.33,283.29,275.05,274.28,269.52,275.81,278.34,280.07,274.47,269.48,278.17,275.18,277.48,267.35,268.99,271.55,271.28,274.63,280.45,273.99,267.23,269.20,268.08,,
2013-08-17 22:08:03.120000,L8,,,,,,,,,,,,245.02,257.90,261.51,255.46,252.65,253.17,257.85,253.05,259.71,,,,,,,,,,,,
2013-09-02 22:08:04.598000,L8,,,,,,,,,,,,247.96,263.62,265.34,264.26,254.06,254.47,263.44,254.81,260.31,252.72,252.90,,,,,,,,,,
2013-10-29 22:01:34.321000,L8,,,,,269.07,267.78,365.89,372.70,350.51,357.38,360.14,332.16,271.83,272.37,276.55,272.39,270.79,279.48,276.22,345.79,330.77,327.41,328.61,326.25,328.19,330.78,333.06,325.31,304.92,287.46,255.75,
2013-11-05 22:07:46.855000,L8,,,280.22,295.75,314.35,313.89,334.73,327.14,324.71,314.35,314.59,312.54,306.23,297.81,297.22,303.04,305.89,305.56,306.53,294.90,304.61,301.86,295.83,295.16,298.01,299.55,305.22,302.39,294.01,291.91,270.71,255.93
2013-11-14 22:01:33.487000,L8,,,,267.47,272.59,268.36,270.38,274.93,278.37,269.37,270.04,263.52,268.18,270.59,272.21,268.17,265.98,274.43,271.70,271.92,261.90,264.59,267.58,269.74,,292.00,274.38,269.13,268.48,261.65,243.79,
2013-11-21 22:07:37.752000,L8,,,,274.78,281.03,277.78,277.43,283.83,285.17,276.76,281.17,272.16,274.97,277.16,280.40,276.63,275.55,282.62,281.81,281.27,283.36,278.80,298.73,281.34,289.97,300.75,297.33,292.93,298.84,287.94,259.13,254.22
2013-12-16 22:01:21.990000,L8,,,,270.34,277.37,271.34,270.85,271.71,280.53,270.81,273.10,264.69,268.10,268.60,272.51,268.08,267.08,271.97,271.05,271.34,267.55,288.14,271.29,256.44,273.86,289.39,286.41,274.12,291.87,267.91,246.26,
2014-01-01 22:01:14.509000,L8,,,,,,,263.99,275.50,279.48,271.18,272.11,262.79,268.74,267.14,304.21,266.80,267.78,273.38,274.71,272.44,,,,,300.61,300.69,304.81,275.52,270.50,254.75,,
2014-01-24 22:07:09.509000,L8,,,,,,,,,,304.89,278.03,343.10,346.39,339.71,335.27,336.23,333.32,327.64,332.78,331.56,332.62,330.00,281.13,272.72,279.39,285.38,282.77,277.05,274.95,267.94,254.14,
2014-02-02 22:00:53.662000,L8,,,,266.87,274.35,266.56,267.54,271.41,281.34,273.64,269.74,,,,,,,,,,,,,,282.18,285.04,282.33,282.53,287.45,269.08,,
2014-03-29 22:06:15.961000,L8,332.12,343.19,305.20,308.43,313.20,317.72,311.42,311.02,313.04,303.17,346.87,346.35,335.53,332.93,327.55,331.78,337.09,337.80,349.57,352.27,344.90,344.16,341.90,338.94,336.42,337.77,339.34,375.10,,,,
2014-06-17 22:05:44.904000,L8,,,,265.07,275.18,269.64,272.86,273.38,279.61,273.62,269.65,,,,,,,,,,,,,,,,,,,,,
2014-08-20 22:06:06.726000,L8,,,,268.68,277.66,272.20,275.83,278.45,280.30,273.51,275.12,261.22,273.25,276.74,284.94,274.67,269.72,273.47,272.74,274.60,269.17,273.40,274.72,272.68,272.28,279.65,268.20,266.23,262.30,258.87,,
2014-09-14 21:59:59.788000,L8,,,,271.63,280.88,285.55,279.00,285.22,281.53,275.06,279.24,265.18,273.50,273.34,284.63,271.87,271.94,276.04,274.82,275.44,263.49,,,,,,,,,,,
2014-12-03 22:00:01.875000,L8,,,334.02,346.52,357.07,378.80,278.56,278.42,279.96,275.19,278.61,272.98,268.73,260.43,266.85,263.16,265.35,262.97,276.85,276.31,268.21,275.22,278.42,271.48,276.65,282.98,276.33,274.59,272.98,264.99,247.36,
2015-01-04 21:59:53.956000,L8,,,,,,,263.78,268.84,274.72,269.47,269.36,260.02,262.81,250.43,257.67,256.79,257.29,244.64,,,,,,,,,,,,,,
2015-02-28 22:05:48.437000,L8,296.94,321.67,336.10,277.24,284.91,280.78,279.82,281.48,278.89,273.76,278.81,271.12,268.97,261.03,263.15,301.67,299.26,278.47,317.19,300.10,328.58,322.41,323.19,317.44,321.62,285.76,271.09,269.97,267.99,262.00,254.46,
2015-03-09 21:59:30.556000,L8,,,,268.88,280.01,268.41,271.11,275.32,275.51,311.53,269.91,266.50,265.14,256.41,262.61,262.29,266.59,252.59,267.24,,,,,,,281.45,265.30,265.66,261.42,252.37,231.35,
2015-04-01 22:05:25.791000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,275.54,267.03,266.56,264.29,258.00,,
2015-04-10 21:59:13.702000,L8,,,275.80,287.97,294.00,295.80,290.06,291.73,284.68,284.51,283.77,273.73,273.18,271.97,286.84,266.58,263.66,274.26,281.22,279.72,277.42,294.91,282.33,275.87,282.31,292.36,286.56,286.61,275.10,272.87,250.57,
