dates,satname,nzd0193-0000,nzd0193-0001,nzd0193-0002
2015-10-19 21:59:54.006000,L8,313.72,315.92,332.96
2015-12-29 22:06:09.164000,L8,309.38,310.73,328.57
2016-01-23 21:59:56.211000,L8,298.70,301.73,309.09
2016-02-24 21:59:45.021000,L8,303.39,305.75,323.38
2016-03-02 22:05:55.525000,L8,297.33,300.80,312.98
2016-03-11 21:59:42.538000,L8,,,262.34
2016-05-14 21:59:24.184000,L8,311.43,310.18,330.10
2016-05-21 22:05:38.418000,L8,304.80,306.36,327.84
2016-07-01 21:59:42.515000,L8,309.77,308.45,330.01
2016-07-17 21:59:49.332000,L8,310.06,307.90,325.85
2016-07-24 22:06:01.938000,L8,309.81,308.27,326.16
2016-08-18 21:59:57.052000,L8,308.42,306.50,323.76
2016-09-10 22:06:15.488000,L8,321.07,317.21,333.68
2016-10-12 22:06:21.213000,L8,319.34,314.54,331.84
2016-10-21 22:00:12.043000,L8,307.54,305.29,323.52
2016-10-28 22:06:23.178000,L8,302.81,305.82,322.69
2016-11-22 22:00:11.776000,L8,320.24,319.99,416.75
2016-12-24 22:00:05.447000,L8,319.26,290.70,
2017-01-16 22:06:11.085000,L8,311.78,313.30,329.40
2017-01-25 21:59:56.835000,L8,319.86,321.37,335.89
2017-02-10 21:59:48.586000,L8,309.98,310.07,324.17
2017-03-05 22:05:50.977000,L8,296.80,293.11,314.33
2017-03-14 21:59:34.845000,L8,308.61,308.23,323.80
2017-03-30 21:59:26.304000,L8,304.64,306.20,323.93
2017-04-06 22:05:33.966000,L8,303.66,306.26,323.18
2017-04-15 21:59:18.187000,L8,310.53,306.71,324.34
2017-05-01 21:59:07.812000,L8,307.32,305.28,325.00
2017-05-08 22:05:23.284000,L8,303.48,304.03,323.94
2017-05-24 22:05:34.407000,L8,305.16,304.32,324.15
2017-06-09 22:05:42.375000,L8,307.70,305.62,326.65
2017-06-25 22:05:47.638000,L8,307.96,303.90,322.98
2017-07-11 22:05:50.423000,L8,310.00,307.14,327.71
2017-08-21 21:59:55.958000,L8,,,317.86
2017-09-22 22:00:01.938000,L8,322.91,325.31,367.68
2017-11-16 22:06:16.377000,L8,296.08,296.24,292.16
2017-12-02 22:06:10.894000,L8,295.93,301.92,311.69
2017-12-11 22:00:00.576000,L8,308.62,308.74,320.50
2017-12-27 22:00:01.778000,L8,307.61,306.80,323.10
2018-01-19 22:06:02.658000,L8,370.24,357.86,357.22
2018-03-08 22:05:39.901000,L8,300.62,302.80,316.42
2018-03-17 21:59:24.088000,L8,310.69,308.05,324.98
2018-04-18 21:59:07.664000,L8,311.18,307.45,326.37
2018-04-25 22:05:14.903000,L8,306.46,305.43,325.43
2018-05-20 21:58:47.763000,L8,311.79,309.11,328.04
2018-06-05 21:58:37.907000,L8,308.37,305.14,325.12
2018-06-21 21:58:49.257000,L8,312.17,310.35,328.69
2018-06-28 22:05:04.262000,L8,306.64,305.70,324.69
2018-07-23 21:59:04.706000,L8,311.06,306.93,326.23
2018-08-08 21:59:13.788000,L8,309.46,306.05,325.62
2018-08-24 21:59:21.762000,L8,314.07,310.14,327.00
2018-08-31 22:05:35.273000,L8,301.40,302.15,322.04
2018-09-25 21:59:32.810000,L8,315.51,315.14,330.84
2018-10-02 22:05:47.245000,L8,313.35,312.99,331.32
2018-10-18 22:05:53.709000,L8,313.73,313.67,330.28
2019-01-22 22:05:50.255000,L8,271.16,307.81,325.40
2019-02-16 21:59:35.438000,L8,308.50,313.76,326.97
2019-02-23 22:05:44.581000,L8,300.37,304.25,320.40
2019-03-04 21:59:30.951000,L8,314.06,313.83,328.82
2019-03-11 22:05:38.980000,L8,311.14,307.93,327.10
2019-03-20 21:59:26.164000,L8,307.06,305.94,322.60
2019-04-12 22:05:30.743000,L8,308.91,307.25,326.60
2019-06-08 21:59:38.441000,L8,309.01,308.44,329.45
2019-06-15 22:05:51.895000,L8,308.85,305.92,327.56
2019-06-24 21:59:43.906000,L8,306.33,303.43,325.04
2019-07-10 21:59:47.381000,L8,310.82,307.68,328.16
2019-07-17 22:05:59.094000,L8,303.87,302.81,324.83
2019-08-02 22:06:05.991000,L8,306.83,303.66,323.58
2019-09-19 22:06:20.269000,L8,322.25,319.10,333.57
2019-10-21 22:06:25.884000,L8,318.23,312.63,327.98
2019-11-06 22:06:24.678000,L8,322.26,320.00,333.91
2019-11-22 22:06:21.092000,L8,306.01,305.40,322.84
2019-12-08 22:06:20.730000,L8,309.44,307.50,322.84
2020-01-09 22:06:13.711000,L8,299.87,302.45,317.40
2020-01-18 22:00:00.864000,L8,307.72,305.86,321.29
2020-01-25 22:06:09.569000,L8,300.40,302.18,316.03
2020-02-03 21:59:55.286000,L8,266.44,305.30,288.93
2020-02-10 22:06:04.888000,L8,316.86,314.75,332.14
2020-02-19 21:59:52.118000,L8,304.58,303.74,319.02
2020-08-20 22:06:05.973000,L8,304.47,303.62,324.17
2020-09-21 22:06:18.848000,L8,320.40,321.09,344.19
2020-10-16 22:00:11.491000,L8,305.62,305.08,323.65
2020-12-03 22:00:12.476000,L8,318.49,318.31,333.25
2020-12-19 22:00:11.380000,L8,337.62,345.33,428.58
2021-01-04 22:00:06.608000,L8,373.56,382.47,385.51
2021-01-20 21:59:59.829000,L8,315.93,313.05,329.29
2021-02-12 22:06:07.348000,L8,,301.57,316.37
2021-04-01 22:05:48.357000,L8,300.75,303.46,320.68
2021-05-03 22:05:32.764000,L8,303.95,304.25,324.45
2021-05-19 22:05:40.235000,L8,309.19,305.89,326.60
2021-06-20 22:05:53.843000,L8,315.89,306.84,327.60
2021-06-29 21:59:44.847000,L8,317.36,317.10,337.07
2021-07-31 21:59:54.645000,L8,309.25,309.20,324.52
2021-08-16 22:00:00.606000,L8,309.50,307.16,327.19
2021-09-01 22:00:05.226000,L8,307.51,306.73,323.83
2021-09-17 22:00:08.745000,L8,310.37,311.16,324.86
2021-09-24 22:06:20.847000,L8,313.68,310.05,328.36
2021-10-19 22:00:17.158000,L8,362.07,361.91,381.69
2021-11-20 22:00:11.610000,L8,302.97,305.16,318.50
2021-12-30 22:00:08.484000,L9,320.58,317.46,331.40
2022-01-07 22:00:05.789000,L8,307.95,308.12,322.05
2022-01-15 22:00:05.815000,L9,307.87,309.17,321.11
2022-01-22 22:06:18.213000,L9,298.96,308.31,322.98
2022-01-30 22:06:10.369000,L8,302.00,303.86,316.68
2022-02-15 22:06:06.152000,L8,310.11,306.98,324.44
2022-02-16 22:00:02.239000,L9,312.27,313.42,324.70
2022-02-23 22:06:08.091000,L9,300.69,301.87,313.21
2022-02-24 21:59:52.897000,L8,307.55,303.95,322.16
2022-03-04 21:59:52.753000,L9,302.96,305.18,315.51
2022-03-27 22:05:58.509000,L9,,292.67,313.39
2022-04-13 21:59:41.496000,L8,311.76,309.43,326.07
2022-05-23 21:59:21.876000,L9,310.11,307.57,327.45
2022-05-31 21:59:50.726000,L8,309.94,308.39,326.61
2022-06-07 22:06:07.543000,L8,301.90,303.97,324.49
2022-07-01 22:05:54.433000,L9,300.84,303.45,323.56
2022-07-02 22:00:06.048000,L8,310.30,309.62,329.21
2022-07-09 22:06:16.329000,L8,303.39,305.37,326.15
2022-07-25 22:06:23.647000,L8,307.21,309.30,326.79
2022-08-02 22:06:07.308000,L9,305.11,306.54,324.70
2022-08-03 22:00:18.311000,L8,314.49,314.79,331.27
2022-08-10 22:06:32.253000,L8,301.25,302.04,318.91
2022-08-11 22:00:01.791000,L9,309.89,312.10,326.63
2022-08-27 22:00:05.491000,L9,308.02,307.14,324.60
2022-09-12 22:00:07.391000,L9,311.05,313.50,327.33
2022-10-06 22:00:26.730000,L8,309.65,309.41,326.13
2022-10-21 22:06:29.540000,L9,296.65,301.34,311.97
2022-10-22 22:00:27.201000,L8,304.97,305.98,323.40
2022-11-30 22:06:35.920000,L8,296.54,301.15,317.76
2022-12-24 22:06:26.081000,L9,313.63,311.58,327.87
2022-12-25 22:00:15.054000,L8,308.96,310.01,320.98
2023-02-18 22:06:13.995000,L8,303.93,307.59,324.83
2023-02-19 22:00:13.172000,L9,308.75,310.66,325.54
2023-03-07 22:00:01.421000,L9,317.83,311.77,321.66
2023-03-14 22:06:11.235000,L9,301.89,304.01,322.65
2023-03-15 21:59:48.555000,L8,313.45,312.49,328.85
2023-03-23 21:59:55.834000,L9,307.43,306.34,322.70
2023-03-30 22:05:59.281000,L9,316.82,316.81,341.89
2023-04-07 22:05:40.262000,L8,303.89,304.80,322.34
2023-04-08 21:59:46.634000,L9,308.39,307.93,322.51
2023-04-23 22:05:33.182000,L8,305.91,303.53,322.99
2023-04-24 21:59:40.381000,L9,301.60,308.57,327.12
2023-05-25 22:05:20.631000,L8,307.91,305.69,326.54
2023-06-10 22:05:27.865000,L8,318.77,305.50,329.86
2023-06-11 21:59:13.590000,L9,305.80,306.50,327.38
2023-06-18 22:05:21.666000,L9,309.89,306.79,330.82
2023-06-19 21:59:19.477000,L8,307.92,301.46,329.29
2023-06-27 21:59:14.407000,L9,309.90,310.59,329.38
2023-07-28 22:05:50.970000,L8,294.46,302.12,323.67
2023-07-29 21:59:31.367000,L9,308.41,307.88,327.24
2023-08-05 22:05:47.142000,L9,308.56,310.64,328.64
2023-08-14 21:59:37.575000,L9,302.49,305.68,323.30
2023-08-21 22:05:52.129000,L9,306.03,304.15,325.05
2023-08-22 21:59:50.611000,L8,309.43,312.33,327.89
2023-08-30 21:59:47.581000,L9,314.88,316.57,330.23
2023-09-07 21:59:49.917000,L8,298.51,305.98,323.74
2023-09-15 21:59:56.151000,L9,307.23,306.79,324.20
2023-10-01 21:59:55.343000,L9,304.73,304.55,323.59
2023-10-08 22:06:10.308000,L9,317.05,320.73,336.15
2023-11-01 22:06:14.963000,L8,299.64,303.80,316.91
2023-11-09 22:06:12.836000,L9,303.76,307.18,322.11
2023-11-10 21:59:59.383000,L8,304.73,307.80,325.42
2023-11-26 22:00:05.887000,L8,319.85,321.25,332.79
2023-12-20 22:00:11.701000,L9,304.36,306.45,322.40
2024-01-12 22:06:18.916000,L9,292.02,301.57,312.24
2024-01-13 21:59:59.046000,L8,295.87,304.04,322.19
2024-01-29 21:59:53.657000,L8,291.86,301.38,313.00
2024-02-05 22:06:08.032000,L8,292.88,297.80,310.49
2024-02-13 22:06:17.947000,L9,293.54,301.10,309.74
2024-02-14 21:59:55.364000,L8,298.19,304.19,321.78
2024-02-29 22:06:11.471000,L9,304.48,306.96,325.66
2024-03-09 22:00:02.127000,L9,291.54,303.41,320.21
2024-03-16 22:06:11.528000,L9,294.08,302.03,318.27
2024-03-24 22:05:42.068000,L8,291.75,301.09,314.58
2024-04-01 22:06:02.710000,L9,295.58,302.57,322.68
2024-04-17 22:05:51.812000,L9,307.27,311.05,325.68
2024-04-26 21:59:28.878000,L9,309.28,309.58,328.28
2024-05-03 22:05:38.004000,L9,291.16,301.70,319.84
2024-05-11 22:05:15.899000,L8,294.21,304.09,324.48
2024-06-28 22:05:19.477000,L8,288.82,302.04,322.60
2024-06-29 21:58:59.377000,L9,288.16,303.38,324.45
2024-07-07 21:59:13.270000,L8,307.47,307.20,328.97
2024-07-22 22:05:28.427000,L9,307.44,307.14,325.24
2024-07-23 21:59:27.877000,L8,300.71,305.08,324.35
2024-07-30 22:05:39.076000,L8,298.65,304.59,322.77
2024-08-08 21:59:24.800000,L8,307.26,308.05,325.94
2024-08-24 21:59:36.826000,L8,308.52,311.14,325.49
2024-08-31 22:05:51.410000,L8,296.28,302.26,318.04
2024-09-01 21:59:36.380000,L9,294.14,302.55,320.64
2024-09-08 22:05:48.031000,L9,299.10,304.52,323.89
2024-09-24 22:05:49.470000,L9,311.67,311.88,331.12
2024-09-25 21:59:43.418000,L8,309.58,310.71,327.11
2024-10-03 21:59:47.603000,L9,298.85,303.00,316.19
2024-10-11 21:59:51.003000,L8,294.55,304.43,317.47
2024-10-26 22:06:12.211000,L9,293.85,301.30,310.46
2024-11-04 21:59:57.264000,L9,304.99,307.21,325.70
2024-12-05 22:06:09.362000,L8,306.83,307.80,326.40
2024-12-14 21:59:51.646000,L8,301.37,304.47,320.03
2024-12-21 22:06:04.889000,L8,292.86,298.63,308.93
2024-12-22 22:00:02.208000,L9,,,293.94
2025-01-06 22:06:06.570000,L8,375.23,317.98,335.60
2025-01-14 22:06:13.228000,L9,316.91,319.07,333.73
2025-01-23 22:00:02.662000,L9,307.84,306.70,323.81
2025-02-07 22:06:05.260000,L8,313.91,313.27,332.85
2025-02-23 22:05:55.493000,L8,302.58,304.61,324.18
2025-02-24 21:59:57.705000,L9,307.83,307.86,325.67
2025-03-12 21:59:53.428000,L9,307.42,309.77,325.15
2025-03-19 22:05:54.855000,L9,,302.50,322.43
2025-03-20 21:59:32.187000,L8,308.60,310.21,326.61
2025-03-27 22:05:40.953000,L8,310.60,310.05,329.08
2025-04-05 21:59:29.736000,L8,305.57,306.70,325.22
2025-05-06 22:05:42.584000,L9,299.31,303.36,323.13
2025-05-14 22:05:26.593000,L8,300.74,304.31,323.70
2025-05-15 21:59:23.560000,L9,306.13,305.72,327.26
2025-05-30 22:05:30.657000,L8,302.79,303.88,315.92
2025-05-31 21:59:17.709000,L9,305.30,308.63,328.55
2025-06-07 22:05:29.079000,L9,298.00,303.11,323.08
2025-06-08 21:59:23.461000,L8,308.13,307.03,327.97
2025-06-15 22:05:40.693000,L8,298.69,305.57,325.60
2025-06-16 21:59:27.168000,L9,307.46,309.63,327.59
2025-08-02 22:05:57.944000,L8,303.70,308.21,324.02
2025-08-10 22:06:04.262000,L9,295.45,305.25,322.97
2025-08-11 21:59:52.776000,L8,307.73,310.41,328.15
2025-08-19 21:59:57.672000,L9,307.15,311.12,325.75
2025-08-27 21:59:54.067000,L8,307.63,312.24,326.24
2025-09-04 22:00:02.921000,L9,307.37,309.62,324.55
2025-09-12 22:00:00.269000,L8,301.38,311.18,327.20
2025-09-28 22:00:04.806000,L8,309.70,310.84,327.50
2025-10-14 22:00:07.657000,L8,299.06,303.05,314.82
2025-10-30 22:00:08.787000,L8,295.29,306.82,278.64
2025-11-06 22:06:19.899000,L8,302.65,302.52,315.77
2025-11-23 22:00:11.106000,L9,307.27,306.88,321.30
