dates,satname,nzd0023-0000,nzd0023-0001,nzd0023-0002,nzd0023-0003,nzd0023-0004,nzd0023-0005,nzd0023-0006
2024-04-07 22:17:11.830000,L8,428.23,430.81,439.06,433.80,425.99,400.57,410.61
2024-07-12 22:17:00.992000,L8,332.28,331.89,337.12,331.81,,,
2024-08-21 22:17:19.711000,L9,336.95,337.27,337.73,337.07,328.80,340.62,337.93
2024-09-22 22:17:21.161000,L9,,326.73,342.14,344.27,327.95,340.49,355.55
2024-12-03 22:17:45.212000,L8,339.76,329.88,341.63,331.29,316.36,320.33,331.96
2025-01-12 22:17:45.559000,L9,334.53,324.37,335.73,330.01,,,
2025-05-04 22:17:17.676000,L9,337.85,,,,,317.92,330.75
2025-06-21 22:17:14.951000,L9,333.54,329.10,339.02,331.87,300.61,320.28,332.09
2025-07-23 22:17:27.519000,L9,334.73,,,,,320.74,332.83
2025-10-19 22:17:50.450000,L8,333.80,325.51,331.71,329.27,,,
