dates,nzd0023-0000,nzd0023-0001,nzd0023-0002,nzd0023-0003,nzd0023-0004,nzd0023-0005,nzd0023-0006,satname
1999-10-04 22:10:38+00:00,,379.52,381.48,,368.87,375.31,371.53,L7
2000-04-29 22:09:53+00:00,324.72,,,,,,,L7
2000-10-06 22:07:59+00:00,341.39,,,,,,,L7
2000-11-07 22:07:53+00:00,358.06,,,,,367.77,,L7
2001-03-15 22:07:52+00:00,358.06,377.05,,373.52,,367.77,,L7
2002-02-14 22:06:29+00:00,388.76,,,,,,,L7
2003-01-16 22:06:02+00:00,,,,,374.81,344.63,353.9,L7
2004-04-16 21:57:19+00:00,359.96,340.42,358.12,361.16,316.39,,,L5
2004-05-18 21:58:14+00:00,354.62,336.07000000000005,356.1,350.94000000000005,305.605,311.36,336.63,L5
2005-01-13 22:03:41+00:00,346.6,327.84,365.25,360.78,311.08,333.8,350.06,L5
2005-04-19 22:04:43+00:00,357.735,336.455,365.225,360.845,319.28,334.56,349.175,L5
2005-06-06 22:05:05+00:00,359.3966666666667,339.41333333333336,364.96999999999997,361.8866666666667,321.80333333333334,333.98,349.52333333333337,L5
2005-09-26 22:05:42+00:00,365.94000000000005,345.31,366.8866666666666,361.34666666666664,325.08333333333337,335.55333333333334,350.99,L5
2006-02-17 22:08:11+00:00,365.935,342.565,367.28,354.82500000000005,313.815,333.99,347.69,L5
2006-06-25 22:10:20+00:00,365.64,343.11,367.185,352.23,309.095,330.255,343.995,L5
2007-10-02 22:10:31+00:00,,360.58,384.95,374.1,329.5,340.59,352.6,L5
2010-01-27 22:08:26+00:00,347.67,325.76,348.8,336.87,284.14,313.11,329.72,L5
2010-02-12 22:08:30+00:00,355.04,332.705,353.595,341.17,293.5,317.48,335.69000000000005,L5
2014-01-06 22:18:54+00:00,,,,,,318.01,329.31,L8
2014-04-12 22:17:37+00:00,327.5,,,,,318.03499999999997,330.005,L8
2017-06-07 22:17:15+00:00,336.66,,,,,,,L8
2017-10-29 22:17:53+00:00,339.35,323.26,336.67,329.37,,,,L8
2018-11-17 22:17:31+00:00,339.9,323.71,332.47,326.1,,,,L8
2018-12-19 22:17:28+00:00,339.9,323.71,332.47,326.1,335.6,324.32,334.8,L8
2019-03-25 22:17:09+00:00,340.355,322.67999999999995,333.365,326.76,335.6,321.81,333.28,L8
2019-11-04 22:17:58+00:00,339.72,321.55,331.78,321.85,,,,L8
2019-11-20 22:17:54+00:00,341.81500000000005,321.45000000000005,332.41499999999996,324.5,,,,L8
2021-11-09 22:17:58+00:00,334.56,328.67,335.91,330.7,,,,L8
2022-05-04 22:17:26+00:00,337.02,332.795,337.83500000000004,337.04499999999996,,,,L8
2022-05-12 22:17:13+00:00,338.01,331.58000000000004,338.04999999999995,337.5,,,,L9
2022-10-19 22:18:03+00:00,337.38000000000005,329.04,337.22666666666663,335.23,,,,L9
2022-11-04 22:18:00+00:00,336.40333333333336,325.0566666666667,336.00333333333333,331.29,,,,L9
2023-02-16 22:17:50+00:00,335.6433333333334,324.37000000000006,335.9766666666667,329.7,,,,L8
2023-05-15 22:17:12+00:00,331.71000000000004,326.775,337.54999999999995,329.065,,,,L9
2023-07-10 22:17:17+00:00,331.88000000000005,328.75333333333333,338.93666666666667,330.53,,,,L8
2023-10-14 22:17:45+00:00,332.9566666666667,331.99666666666667,339.64666666666665,334.68333333333334,316.92,327.68,334.43,L8
2023-10-22 22:17:50+00:00,332.9566666666667,331.99666666666667,339.64666666666665,334.5525,318.055,325.625,334.6,L9
2023-11-15 22:17:47+00:00,334.8533333333333,332.33,338.73999999999995,334.82,318.055,325.625,334.6,L8
2024-01-10 22:17:52+00:00,339.92333333333335,331.6566666666667,338.6666666666667,334.805,320.84666666666664,324.4166666666667,335.16,L9
2024-02-11 22:17:53+00:00,338.8375,329.8475,337.9375,333.98199999999997,320.84666666666664,324.4166666666667,335.16,L9
2024-02-19 22:17:39+00:00,337.81399999999996,328.01000000000005,336.344,332.72499999999997,320.84666666666664,324.4166666666667,335.16,L8
2024-03-30 22:17:36+00:00,337.41833333333335,327.465,334.88,332.8128571428571,320.84666666666664,324.4166666666667,335.16,L9
2024-07-12 22:17:00+00:00,334.255,325.4275,332.6,330.57,,,,L8
2024-08-21 22:17:19+00:00,334.89000000000004,331.3,334.1366666666667,334.0733333333333,328.8,340.62,337.93,L9
2025-01-12 22:17:45+00:00,335.74,330.82,336.73,333.53999999999996,328.8,340.62,337.93,L9
2025-05-04 22:17:17+00:00,336.19,324.37,335.73,330.01,,317.92,330.75,L9
2025-06-21 22:17:14+00:00,335.3066666666667,326.735,337.375,330.94,300.61,319.1,331.41999999999996,L9
2025-07-23 22:17:27+00:00,335.3733333333334,329.1,339.02,331.87,300.61,319.6466666666667,331.89,L9
2025-10-19 22:17:50+00:00,334.98,327.305,335.365,330.57,300.61,319.6466666666667,331.89,L8
