dates,satname,nzd0416-0000,nzd0416-0001,nzd0416-0002,nzd0416-0003,nzd0416-0004,nzd0416-0005,nzd0416-0006,nzd0416-0007,nzd0416-0008
2006-11-02 22:01:56.430000,L5,,322.23,321.20,328.44,325.59,330.85,344.64,347.18,339.95
2007-01-21 22:02:33.422000,L5,,318.01,304.72,316.35,316.67,325.86,342.47,345.20,291.97
2008-02-16 22:04:21.599000,L5,,329.14,325.96,330.51,330.17,334.13,341.33,350.06,336.32
2008-02-25 21:58:00.859000,L5,,314.33,312.80,316.37,314.98,322.29,335.51,333.75,287.25
2008-12-25 21:52:09.965000,L5,328.29,329.44,328.70,333.87,333.32,330.69,343.35,353.20,337.72
2009-01-01 21:58:31.193000,L5,330.43,331.75,328.98,339.81,333.49,337.07,347.59,354.19,344.99
2010-01-13 21:58:24.995000,L5,317.36,326.79,320.59,328.59,329.04,328.22,338.81,351.76,341.82
2010-01-29 21:58:29.033000,L5,339.92,339.39,340.73,348.18,347.43,342.65,355.08,363.37,357.51
2010-02-21 22:04:44.494000,L5,322.45,326.10,325.46,329.64,329.25,329.91,348.29,353.55,347.45
2010-10-19 22:03:43.463000,L5,,312.04,304.71,315.81,316.76,317.72,327.21,337.46,311.72
2010-12-22 22:03:41.192000,L5,326.16,327.40,325.93,331.63,334.74,331.47,350.03,355.43,346.32
2011-01-23 22:03:44.680000,L5,326.88,330.89,324.57,329.08,328.76,329.49,340.40,350.21,336.43
2011-02-17 21:57:36.728000,L5,358.03,358.78,362.68,365.09,367.71,361.56,373.99,384.14,372.74
2011-03-12 22:03:43.133000,L5,297.14,321.69,324.14,327.62,322.93,320.37,332.55,327.23,
2011-09-13 21:56:09.668000,L5,,300.44,315.68,302.57,308.26,314.75,325.31,336.66,303.38
2013-09-25 22:15:41.016000,L8,,298.04,292.05,292.18,287.51,302.82,301.78,315.20,294.39
2013-10-11 22:15:41.373000,L8,308.87,301.31,299.15,295.79,288.39,302.51,305.51,311.51,291.96
2013-11-12 22:15:31.992000,L8,314.01,307.09,300.79,304.76,300.35,300.70,307.06,317.11,315.88
2013-12-14 22:15:21.385000,L8,323.25,319.66,317.06,318.23,317.46,312.00,320.48,329.70,331.46
2014-01-24 22:08:45.323000,L8,311.95,307.31,299.04,304.47,303.36,301.36,311.54,319.49,306.53
2014-02-25 22:08:20.274000,L8,,307.01,306.36,308.07,303.14,304.71,313.07,321.73,315.75
2014-03-13 22:08:09.214000,L8,,305.33,303.98,303.09,294.09,302.64,310.16,319.75,
2014-04-30 22:07:22.351000,L8,,,,285.87,274.73,297.80,299.70,292.07,289.83
2014-06-01 22:07:14.657000,L8,,,269.40,290.52,287.48,303.12,302.70,298.85,
2014-09-28 22:13:56.699000,L8,,,276.37,293.11,282.33,300.37,300.15,304.65,287.46
2014-10-14 22:14:02.495000,L8,320.33,311.26,306.94,296.16,293.77,294.83,304.00,318.16,287.14
2014-11-08 22:07:51.967000,L8,,304.88,299.47,301.90,300.07,298.85,309.38,316.49,297.32
2014-11-15 22:14:01.388000,L8,313.16,312.76,306.93,309.78,306.98,304.99,312.39,320.55,316.31
2014-12-01 22:14:00.103000,L8,322.93,324.28,324.11,323.14,321.03,315.99,326.66,330.81,328.27
2014-12-26 22:07:42.898000,L8,320.50,316.46,316.81,317.86,315.05,308.59,321.10,328.84,325.82
2015-01-18 22:13:48.486000,L8,338.48,346.49,353.52,349.32,353.52,344.35,353.54,357.52,374.60
2015-02-03 22:13:44.870000,L8,385.41,384.42,330.20,327.68,335.23,316.14,330.23,339.74,337.79
2015-02-12 22:07:27.072000,L8,316.53,321.47,320.71,322.64,322.65,312.74,326.62,332.13,331.28
2015-02-28 22:07:24.273000,L8,324.82,330.30,332.25,334.02,339.92,318.12,329.61,341.08,336.45
2015-03-07 22:13:29.991000,L8,319.95,323.97,324.71,324.59,326.74,316.56,325.61,334.99,333.95
2015-03-23 22:13:20.918000,L8,298.00,306.36,315.94,309.43,289.32,305.77,311.95,325.64,289.57
2015-04-01 22:07:01.610000,L8,,,279.67,293.48,285.51,295.72,300.10,296.46,
2015-10-17 22:13:50.272000,L8,,298.32,289.10,293.38,284.36,293.28,302.22,304.05,285.48
2015-11-18 22:13:56.900000,L8,311.05,312.10,311.32,311.18,308.53,301.49,313.29,319.82,316.57
2015-11-27 22:07:47.119000,L8,324.70,324.01,323.45,328.18,324.99,312.14,330.82,333.44,331.78
2015-12-13 22:07:45.395000,L8,322.98,323.17,326.78,320.14,325.34,309.35,328.03,332.74,330.90
2015-12-20 22:13:57.286000,L8,,301.49,298.40,299.95,298.62,292.91,307.48,314.62,310.82
2015-12-29 22:07:44.999000,L8,326.82,326.09,324.13,324.12,328.50,317.41,329.23,335.75,332.13
2016-01-05 22:13:53.066000,L8,313.69,316.71,313.98,311.73,310.80,305.10,315.45,324.71,321.94
2016-01-21 22:13:53.857000,L8,317.77,318.95,314.16,314.62,311.85,305.62,315.61,326.05,324.14
2016-02-15 22:07:33.404000,L8,311.41,307.74,303.31,301.52,301.05,301.01,311.74,320.76,316.09
2016-03-18 22:07:25.821000,L8,,299.64,305.20,295.94,285.40,295.67,307.10,318.45,
2016-10-03 22:14:04.456000,L8,,,298.58,298.70,280.63,299.63,303.27,311.10,291.28
2016-10-12 22:07:57.049000,L8,316.11,308.88,306.80,305.00,302.71,301.59,310.26,320.03,317.99
2016-11-20 22:14:09.198000,L8,310.31,312.66,311.33,308.65,306.60,298.57,313.05,319.26,314.29
2016-12-15 22:07:53.950000,L8,324.72,324.73,326.81,327.61,329.10,310.42,332.04,334.92,330.20
2017-01-16 22:07:46.911000,L8,348.10,352.82,354.73,359.44,354.90,358.01,368.30,369.32,359.16
2017-02-08 22:13:46.733000,L8,331.43,333.72,347.34,344.24,346.13,331.05,340.99,393.04,
2017-02-24 22:13:41.814000,L8,317.09,317.85,320.00,323.81,322.70,307.46,317.50,326.76,324.90
2017-10-31 22:07:55.807000,L8,296.15,302.95,308.42,311.23,305.18,300.83,297.90,321.06,317.15
2017-12-02 22:07:46.733000,L8,320.08,322.52,323.18,321.93,324.18,311.93,328.74,334.35,329.30
2017-12-09 22:13:57.340000,L8,317.41,319.90,318.94,318.44,320.88,310.16,324.02,331.41,326.18
2018-01-26 22:13:45.000000,L8,310.17,312.80,303.71,304.65,303.09,301.00,311.11,320.22,316.11
2018-02-11 22:13:38.280000,L8,,304.80,299.56,300.29,298.53,300.85,310.00,317.14,305.91
2018-03-31 22:13:15.678000,L8,,,274.81,288.32,280.48,298.36,301.32,297.13,290.14
2018-04-16 22:13:06.453000,L8,,,270.82,287.27,277.87,302.78,305.21,307.65,295.12
2018-10-18 22:07:29.549000,L8,,301.49,299.25,294.85,296.65,297.61,306.71,318.05,296.58
2018-11-10 22:13:44.803000,L8,307.85,311.94,307.40,304.86,303.06,303.63,313.62,318.20,312.70
2018-12-21 22:07:30.529000,L8,312.31,314.37,308.73,311.67,308.88,307.07,317.63,323.38,318.19
2019-01-22 22:07:26.086000,L8,314.85,319.73,316.93,315.03,314.81,309.06,322.65,330.14,323.89
2019-02-07 22:07:23.498000,L8,312.90,316.46,315.04,313.05,314.03,308.90,317.79,325.99,321.15
2019-02-14 22:13:33.263000,L8,,314.56,311.86,310.49,308.71,307.59,315.92,323.53,318.36
2019-03-02 22:13:29.085000,L8,,313.70,315.34,313.91,305.98,306.70,317.34,324.98,315.68
2019-03-11 22:07:14.802000,L8,314.91,316.27,315.19,299.92,307.95,306.51,316.41,315.93,
2019-10-05 22:08:00.157000,L8,,,269.01,290.39,280.04,297.70,301.72,313.70,283.91
2019-10-21 22:08:01.720000,L8,,303.73,291.68,297.16,290.07,302.60,309.93,317.46,300.93
2019-10-28 22:14:12.392000,L8,315.93,315.74,311.33,311.33,307.71,309.45,317.95,324.69,317.63
2019-12-08 22:07:56.574000,L8,343.20,349.25,357.27,354.39,353.72,354.15,356.51,362.64,354.37
2020-01-09 22:07:49.551000,L8,315.19,321.86,319.79,318.66,321.68,311.56,325.75,333.13,324.24
2020-01-16 22:13:58.827000,L8,353.08,356.54,359.71,362.97,359.38,357.89,364.65,367.81,361.23
2020-02-10 22:07:40.719000,L8,321.90,326.79,326.27,330.91,335.47,317.95,330.91,340.66,335.10
2020-03-04 22:13:44.849000,L8,,311.49,303.38,302.32,296.35,304.98,310.19,320.79,315.36
2020-03-13 22:07:30.028000,L8,317.78,314.95,314.45,301.48,295.52,306.78,311.69,322.33,315.66
2020-09-28 22:14:07.130000,L8,312.06,311.66,302.84,301.98,293.16,306.63,310.12,318.00,296.11
2020-10-23 22:07:57.902000,L8,314.52,313.27,306.88,304.43,301.49,307.16,313.95,321.42,315.17
2020-12-17 22:14:09.173000,L8,310.78,320.18,318.60,317.18,316.82,312.28,322.06,330.60,325.24
2021-02-19 22:13:51.730000,L8,319.94,320.94,322.60,321.60,323.18,314.15,322.17,328.12,324.13
2021-03-07 22:13:44.194000,L8,306.24,313.23,315.77,311.92,310.06,308.56,316.28,323.20,316.60
2021-03-16 22:07:27.743000,L8,,,304.96,295.05,287.53,299.71,306.62,317.93,
2021-04-08 22:13:32.676000,L8,,,274.60,287.34,278.22,293.64,292.32,294.08,281.72
2021-05-03 22:07:08.587000,L8,,,270.28,289.93,271.81,295.36,294.60,289.07,283.40
2021-10-17 22:14:14.411000,L8,311.50,311.12,304.66,304.42,300.71,307.19,312.61,320.11,308.27
2021-11-18 22:14:08.574000,L8,308.96,316.01,316.29,313.87,312.41,310.74,321.66,326.16,317.37
2021-12-20 22:14:08.024000,L8,,308.35,302.59,306.79,302.36,302.83,309.80,319.66,309.10
2021-12-21 22:07:55.088000,L9,299.77,310.05,304.89,306.53,305.81,305.55,314.44,322.72,314.75
2021-12-29 22:07:53.106000,L8,310.33,314.37,309.03,309.98,307.31,307.27,314.57,324.06,316.02
2022-01-14 22:07:51.275000,L8,313.23,316.57,314.67,313.26,311.35,310.71,319.37,326.76,321.79
2022-01-21 22:13:59.698000,L8,297.84,309.16,302.80,303.52,301.35,301.86,310.19,319.68,311.90
2022-01-30 22:07:46.196000,L8,304.88,308.51,300.69,301.24,296.86,299.44,309.40,319.31,310.67
2022-02-14 22:14:00.847000,L9,312.63,313.12,308.05,310.65,307.17,307.93,315.30,322.00,315.93
2022-03-02 22:13:49.799000,L9,313.72,314.37,313.93,310.78,304.38,308.46,316.94,321.00,316.85
2022-03-11 22:07:39.629000,L9,,302.20,280.64,291.78,283.87,297.06,304.35,302.38,289.34
2022-03-26 22:13:35.624000,L8,304.07,302.24,303.48,293.02,286.12,300.31,308.25,315.94,297.07
2022-10-20 22:14:23.524000,L8,310.97,308.19,281.00,301.01,293.83,305.56,310.89,316.58,303.78
2022-11-06 22:08:03.924000,L9,306.96,306.96,300.23,296.42,302.03,304.53,314.32,316.79,293.49
2022-11-13 22:14:16.991000,L9,,303.18,302.91,309.77,308.40,306.04,310.51,318.17,312.87
2022-11-14 22:08:11.017000,L8,310.19,311.33,305.23,307.74,308.27,308.41,316.48,322.29,315.33
2022-11-22 22:08:05.589000,L9,311.17,315.34,306.39,310.12,310.40,308.90,317.78,324.35,317.25
2022-12-24 22:08:01.921000,L9,307.68,315.51,307.13,307.91,308.94,309.37,316.22,325.10,319.37
2023-01-01 22:08:03.014000,L8,,,,,,278.86,320.19,318.49,321.50
2023-01-08 22:14:12.220000,L8,311.43,315.78,309.09,313.91,310.26,309.79,318.73,325.02,320.23
2023-01-25 22:08:01.087000,L9,297.83,309.64,299.79,304.06,303.50,303.89,310.70,318.99,314.58
2023-02-17 22:14:13.328000,L9,300.21,313.90,308.20,311.56,307.04,305.28,312.84,320.57,308.03
2023-02-18 22:07:49.813000,L8,,308.51,302.94,307.71,304.55,304.47,315.68,322.34,298.57
2023-03-05 22:14:01.213000,L9,,304.03,295.38,297.03,290.79,303.02,308.55,317.86,299.74
2023-03-06 22:07:38.056000,L8,,,274.59,295.97,292.53,298.50,307.56,316.71,291.26
2023-03-13 22:13:46.937000,L8,,,285.08,297.02,286.19,302.40,306.33,315.77,290.58
2023-03-14 22:07:47.070000,L9,305.80,306.01,303.33,307.06,299.39,306.21,313.70,319.72,294.80
2023-03-22 22:07:28.676000,L8,297.40,297.18,279.55,292.62,286.41,299.85,306.34,314.58,289.53
2023-10-08 22:07:46.156000,L9,307.14,303.56,292.21,298.81,292.63,304.75,308.78,317.51,305.19
2023-10-24 22:07:51.936000,L9,,303.79,300.67,300.01,300.94,305.33,309.03,318.47,309.60
2023-11-09 22:07:48.684000,L9,,300.74,293.62,297.53,297.83,302.00,307.05,316.49,304.63
2023-11-17 22:07:51.092000,L8,,300.67,293.08,298.15,297.49,301.15,308.73,317.28,308.96
2023-11-25 22:07:56.439000,L9,,301.18,295.94,298.32,299.78,303.39,308.64,317.98,306.17
2023-12-10 22:13:57.195000,L8,310.44,314.72,309.16,309.45,310.95,313.24,318.42,327.84,322.34
2023-12-18 22:14:08.900000,L9,,,288.47,296.55,290.37,292.39,305.56,312.03,300.79
2023-12-19 22:07:51.036000,L8,300.65,307.69,301.91,303.74,305.31,306.28,314.79,322.52,315.27
2024-01-03 22:14:03.745000,L9,307.65,312.99,308.54,307.19,308.96,308.97,317.29,324.65,319.96
2024-01-11 22:13:56.236000,L8,,309.00,303.01,305.00,306.10,307.49,314.63,324.67,318.18
2024-01-12 22:07:54.756000,L9,303.99,311.83,305.66,306.18,308.16,308.98,319.07,325.40,320.87
2024-01-20 22:07:43.131000,L8,316.16,321.29,323.13,329.92,334.53,320.84,340.02,343.57,329.88
2024-02-04 22:14:07.520000,L9,306.77,312.62,307.71,305.65,307.13,309.02,316.62,326.29,321.09
2024-02-12 22:13:54.015000,L8,308.57,316.40,316.67,317.68,313.11,316.39,326.48,334.36,327.94
2024-02-13 22:07:53.770000,L9,310.62,313.22,312.58,313.07,312.90,313.20,323.85,327.94,323.24
2024-02-20 22:13:55.876000,L9,,301.35,301.13,299.30,297.80,300.24,308.88,318.42,303.72
2024-02-21 22:07:41.296000,L8,315.82,317.90,315.09,314.00,314.39,315.27,325.44,330.20,324.40
2024-02-29 22:07:47.311000,L9,311.09,310.49,303.79,301.81,301.94,307.25,315.81,321.37,316.79
2024-03-15 22:13:37.754000,L8,,299.96,302.29,304.36,287.30,305.13,308.23,316.95,294.64
2024-09-07 22:13:42.876000,L8,,,276.74,291.04,283.55,302.56,300.05,301.22,296.36
2024-09-08 22:07:23.874000,L9,329.90,320.17,323.07,322.49,326.27,325.14,328.19,340.08,336.08
2024-09-23 22:13:42.496000,L8,,,280.52,292.13,286.59,299.90,302.28,311.90,292.75
2024-10-10 22:07:34.230000,L9,,297.46,296.16,297.29,290.08,300.23,305.83,317.17,305.25
2024-10-18 22:07:42.636000,L8,297.97,303.47,300.15,297.30,283.24,302.10,312.63,320.05,313.50
2024-10-26 22:07:48.055000,L9,,297.81,294.90,296.87,293.38,297.39,308.46,316.86,298.40
2024-11-02 22:13:53.568000,L9,296.43,306.65,302.54,305.17,303.87,299.06,311.34,319.74,315.05
2024-11-03 22:07:36.412000,L8,307.44,307.62,302.24,302.79,303.81,304.12,312.67,322.28,315.89
2024-11-11 22:07:39.523000,L9,,302.96,293.64,298.66,295.37,296.28,309.11,318.81,310.25
2024-12-04 22:14:00.270000,L9,310.06,312.20,308.75,309.20,312.48,308.17,322.08,328.75,322.39
2024-12-20 22:13:58.906000,L9,,303.29,301.48,303.54,302.80,298.78,309.60,318.94,315.04
2024-12-21 22:07:40.724000,L8,,305.47,300.31,301.41,305.00,303.33,317.76,320.79,316.31
2025-01-21 22:14:01.037000,L9,308.44,307.90,302.20,307.87,310.01,306.68,317.41,326.77,318.56
2025-01-22 22:07:37.432000,L8,,301.14,290.72,298.10,299.91,294.71,307.90,318.22,308.97
2025-02-07 22:07:41.096000,L8,,298.39,282.68,295.67,293.38,293.28,307.58,317.35,299.89
2025-02-14 22:13:48.235000,L8,,298.16,292.09,298.08,292.75,295.50,307.66,317.62,303.24
2025-02-23 22:07:31.324000,L8,299.51,305.36,300.70,300.53,302.10,304.72,310.68,321.04,314.31
2025-04-11 22:13:41.465000,L9,,,,286.08,274.62,294.98,293.60,292.33,291.65
2025-08-26 22:07:45.199000,L9,,,268.78,290.28,278.53,297.18,298.15,295.94,295.49
2025-09-10 22:13:56.123000,L8,,,,286.07,273.57,296.30,297.16,293.00,288.06
2025-09-18 22:14:01.612000,L9,,,268.09,289.63,284.94,296.36,300.61,299.84,294.13
2025-09-19 22:07:51.167000,L8,,,276.18,288.73,286.58,299.95,300.87,311.58,288.95
2025-10-05 22:07:52.590000,L8,,,272.16,291.56,282.88,295.21,303.54,299.99,287.96
2025-10-21 22:07:51.194000,L8,305.87,303.11,300.15,302.16,301.50,300.11,311.55,319.17,314.79
2025-10-28 22:14:05.445000,L8,,300.44,300.21,300.52,301.03,299.93,311.77,316.25,307.12
2025-10-29 22:07:53.149000,L9,313.49,305.90,303.74,306.05,307.80,302.33,314.29,323.04,317.42
2025-11-13 22:14:04.388000,L8,,299.92,297.01,298.91,296.53,294.35,307.22,312.26,301.35
2025-11-14 22:08:00.303000,L9,,299.59,292.00,298.40,297.92,294.82,307.54,315.42,307.44
