dates,nzd0416-0000,nzd0416-0001,nzd0416-0002,nzd0416-0003,nzd0416-0004,nzd0416-0005,nzd0416-0006,nzd0416-0007,nzd0416-0008,satname
1999-09-27 22:06:48+00:00,,,,,,,307.61,,,L7
1999-10-22 22:00:28+00:00,,,,362.07,352.9,352.13,307.61,,355.06,L7
2000-01-26 22:00:26+00:00,287.78,310.62,324.41,348.83500000000004,346.615,340.385,322.565,337.07,343.235,L7
2000-02-11 22:00:21+00:00,291.95,309.84000000000003,318.82000000000005,336.67,335.27,332.8633333333333,323.7033333333333,336.21500000000003,336.55,L7
2000-03-30 22:00:09+00:00,291.95,309.84000000000003,305.9266666666667,323.5075,324.6275,327.8275,326.5133333333333,331.2366666666667,327.72,L7
2000-09-06 21:58:22+00:00,,283.08,280.14,284.02,292.7,312.72,316.04,321.28,301.23,L7
2000-11-09 21:57:57+00:00,313.83,301.19,323.89,323.51,330.57,327.05,338.93,335.29,314.99,L7
2000-11-25 21:57:58+00:00,316.525,301.19,327.235,329.2,333.43,331.99,341.3,339.56,326.36,L7
2001-12-30 21:56:13+00:00,309.46,320.83,319.59,325.11,321.64,328.29,339.61,343.82,334.11,L7
2002-10-30 21:55:25+00:00,298.66,318.72,323.04,324.76,323.3,326.35,339.26,339.37,321.85,L7
2002-12-24 22:02:09+00:00,305.33000000000004,318.46500000000003,320.45500000000004,323.345,321.44,328.255,337.695,339.71500000000003,326.77,L7
2003-09-14 21:51:18+00:00,,,280.71,296.97,281.31,313.53,,,298.36,L5
2003-10-16 21:51:43+00:00,,312.94,297.405,305.33000000000004,300.02,321.17999999999995,339.21,346.01,312.925,L5
2003-12-03 21:52:19+00:00,,318.21500000000003,304.56,310.75666666666666,308.2266666666667,324.27,338.725,347.26,320.4266666666667,L5
2004-02-05 21:52:40+00:00,286.12,321.5366666666667,308.5925,315.6125,313.65999999999997,328.0175,341.68666666666667,349.7033333333333,326.8325,L5
2004-04-02 21:46:54+00:00,286.12,315.5075,317.8866666666666,316.8075,318.3,327.8825,337.81,346.235,325.9,L5
