dates,satname,nzd0139-0000,nzd0139-0001,nzd0139-0002,nzd0139-0003,nzd0139-0004,nzd0139-0007,nzd0139-0008,nzd0139-0009,nzd0139-0010,nzd0139-0011,nzd0139-0012,nzd0139-0013,nzd0139-0014,nzd0139-0015,nzd0139-0016,nzd0139-0017,nzd0139-0018,nzd0139-0019,nzd0139-0020,nzd0139-0021,nzd0139-0022,nzd0139-0023,nzd0139-0024,nzd0139-0025,nzd0139-0026,nzd0139-0027,nzd0139-0028,nzd0139-0029,nzd0139-0030,nzd0139-0031,nzd0139-0006,nzd0139-0005
2002-01-15 21:54:23.534000,L7,348.46,333.97,312.75,312.75,,,397.42,342.29,345.98,335.29,340.13,,,,,,,,,,,,,401.27,383.61,323.99,326.09,,,,,
2002-01-31 21:54:26.647000,L7,380.82,365.81,351.22,303.48,,348.41,361.15,326.97,331.70,332.61,329.70,352.30,346.85,391.07,345.49,405.73,367.78,353.83,351.55,340.61,367.81,384.00,,367.32,390.20,432.93,414.88,407.50,385.37,300.05,296.59,
2002-05-23 21:54:18.991000,L7,320.41,330.06,319.08,276.14,,,,,,,,,,,,,,,,,,,,,,,349.60,379.35,382.22,248.01,,
2002-08-27 21:53:36.267000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.05,245.69,,
2002-10-14 21:53:19.813000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,309.34,305.36,368.51,377.01,380.82,,
2002-10-30 21:53:25.867000,L7,408.99,331.98,319.84,279.41,,,,328.06,336.23,343.64,342.60,339.41,335.79,346.91,340.45,344.59,343.18,335.49,348.47,346.39,354.95,392.17,,,421.11,363.55,351.54,331.70,330.83,291.84,,
2003-01-18 21:54:06.301000,L7,408.35,398.78,306.55,275.76,,,,,,,,,,,,,,,,,,,,,,,,299.95,309.98,276.00,,
2003-05-10 21:54:22.508000,L7,,,,,,326.63,382.58,374.63,,,,,,,,,,,,,,,,396.41,400.77,381.74,373.42,380.34,392.99,396.63,,
2003-05-26 21:54:19.958000,L7,314.60,319.21,311.56,233.00,133.00,,,,,,,,,,,,,,,,,,,,,,,,311.66,235.27,,
2003-07-21 21:42:09.884000,L5,330.27,358.67,339.63,301.75,,,,,,,,,,,,,,,,,,,,,,,,,294.20,214.18,,
2003-08-06 21:42:27.230000,L5,339.35,361.01,343.04,313.63,,,,,,,,,,,,,,,,,,,,,,,,,293.97,209.66,,
2003-09-07 21:43:00.591000,L5,363.78,359.76,340.50,303.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-25 21:43:40.253000,L5,376.66,353.20,335.56,307.46,,,,,,,,,,,,,,,,,,,,,,,,,300.27,219.44,,
2004-02-14 21:44:33.705000,L5,380.74,353.25,351.93,,,,,,,,,,,,,,,,,,,,,,,,,,289.65,239.59,,
2004-04-02 21:44:54.996000,L5,370.48,358.68,344.82,310.99,,,,,,,,,,,,,,,,,,,,,,,,,279.72,227.43,,
2004-04-18 21:45:25.586000,L5,374.76,362.89,354.40,312.24,,,,,,,,,,,,,,,,,,,,,,,,,294.19,231.30,,
2004-05-04 21:45:52.076000,L5,336.35,347.48,338.44,304.90,,,,,,,,,,,,,,,,,,,,,,,,,286.20,215.90,,
2004-05-20 21:46:20.465000,L5,301.08,315.93,309.31,265.08,213.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-05 21:46:48.916000,L5,,310.19,304.67,260.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-23 21:48:09.192000,L5,333.66,357.17,343.73,301.19,,,,,,,,,,,,,,,,,,,,,,,,,293.12,211.13,,
2004-09-09 21:49:19.975000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.32,230.18,,
2004-09-25 21:49:43.196000,L5,383.52,359.72,342.92,312.70,,,,,,,,,,,,,,,,,,,,,,,,,298.56,221.84,,
2005-01-15 21:51:45.464000,L5,379.21,355.31,335.32,301.84,,,,,,,,,,,,,,,,,,,,,,,,,293.38,224.73,,
2005-03-04 21:52:28.245000,L5,383.77,356.63,349.44,310.35,,,,,,,,,,,,,,,,,,,,,,,,,291.34,231.09,,
2005-04-21 21:52:46.920000,L5,387.82,356.20,352.79,309.30,,,,,,,,,,,,,,,,,,,,,,,,,286.16,229.23,,
2005-05-23 21:53:00.685000,L5,351.02,369.77,347.35,319.18,,,,,,,,,,,,,,,,,,,,,,,,,304.90,218.04,,
2005-06-08 21:53:09.034000,L5,336.16,357.66,346.14,298.17,,,,,,,,,,,,,,,,,,,,,,,,,300.17,262.21,,
2005-11-15 21:54:02.336000,L5,389.80,360.58,353.64,,,,,,,,,,,,,,,,,,,,,,,,,,297.01,242.11,,
2006-02-19 21:56:15.936000,L5,386.84,353.06,346.64,314.74,,,,,,,,,,,,,,,,,,,,,,,,,293.81,232.95,,
2006-04-08 21:57:12.628000,L5,403.32,365.37,356.18,,,,,,,,,,,,,,,,,,,,,,,,,,299.56,240.91,,
2006-06-27 21:58:24.681000,L5,286.68,331.20,329.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-13 21:58:38.362000,L5,307.00,312.10,309.42,265.45,208.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-18 21:58:42.182000,L5,386.53,356.54,346.98,311.49,,,,,,,,,,,,,,,,,,,,,,,,,297.62,232.12,,
2008-12-25 21:50:10.387000,L5,386.93,352.63,347.45,,,,,,,,,,,,,,,,,,,,,,,,,,292.73,234.20,,
2009-12-12 21:56:13.982000,L5,390.04,352.94,342.57,313.54,,,,,,,,,,,,,,,,,,,,,,,,,300.14,232.71,,
2010-01-13 21:56:25.416000,L5,388.06,351.58,340.57,313.80,,,,,,,,,,,,,,,,,,,,,,,,,290.69,226.64,,
2010-10-28 21:55:27.339000,L5,389.59,357.34,343.91,315.26,,,,,,,,,,,,,,,,308.30,308.79,300.52,310.34,301.20,304.32,305.38,,,302.81,224.77,,
2010-12-31 21:55:32.560000,L5,392.14,354.39,343.16,312.95,,,,,,,,,,,,,,,,,,,,,,,,,295.94,233.43,,
2011-02-17 21:55:37.006000,L5,389.23,354.69,343.58,305.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-11 22:07:51.092000,L8,353.62,314.83,306.01,275.33,185.95,,,,,,,,,,,,309.26,309.76,304.24,315.34,323.16,307.94,313.43,309.64,309.26,317.06,310.14,312.77,317.45,251.03,,
2013-05-29 22:07:41.466000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.11,218.28,,
2013-06-30 22:07:36.163000,L8,333.35,321.15,311.19,277.36,214.60,,,,,,,,,,,,,,,313.63,308.39,307.37,310.96,312.80,310.25,317.13,311.43,310.61,314.27,252.06,,
2013-07-16 22:07:36.609000,L8,368.55,334.93,313.71,295.40,212.67,,,,,,,,,,400.91,388.99,351.23,364.32,337.70,322.54,396.61,424.93,334.50,354.19,340.24,346.48,344.14,327.91,336.22,323.29,,
2013-09-02 22:07:40.639000,L8,349.26,321.91,310.73,280.44,198.97,,,,,,,,,,,,,,,305.83,304.89,301.51,306.69,303.78,307.26,308.53,304.31,303.48,307.31,252.24,,
2013-10-20 22:07:26.886000,L8,354.66,322.38,311.06,281.81,194.67,,,,,,,,,,,,,,,306.87,305.52,301.59,308.44,303.74,305.85,306.60,303.65,303.98,305.37,244.60,,
2013-11-05 22:07:22.900000,L8,373.99,332.47,314.66,294.48,,,,,,,,,,,,,,,,309.94,309.54,306.45,312.51,305.94,310.13,315.57,311.68,312.29,316.56,247.20,,
2013-11-21 22:07:13.797000,L8,370.28,329.63,317.33,295.68,,,,,,,,,,,,,307.92,307.35,299.56,314.13,306.83,307.39,309.41,310.91,311.80,313.26,309.58,314.68,316.73,247.73,,
2014-01-24 22:06:45.554000,L8,366.29,324.77,313.08,296.96,,,,,,,,,,,,,,,,309.54,308.56,307.43,310.57,307.89,308.00,309.97,308.74,309.34,312.50,245.09,,
2014-02-09 22:06:33.299000,L8,364.24,322.37,312.74,292.78,,,,,,,,,,,,,,,,,,,305.22,302.15,306.14,307.43,306.64,305.26,308.08,242.21,,
2014-02-25 22:06:20.497000,L8,365.30,323.70,313.30,293.67,,,,,,,,,,,,,,,,,,,,,,306.09,305.30,304.29,306.97,238.89,,
2014-03-29 22:05:52.007000,L8,359.20,323.05,312.51,288.07,,,,,,,,,,,,,,,,,,302.30,308.85,303.06,308.67,309.78,306.40,304.49,308.46,236.91,,
2014-04-30 22:05:22.578000,L8,356.92,326.93,313.25,291.14,,,,,,,,,,,,,,,,309.23,307.64,305.08,311.03,305.78,307.78,312.78,308.36,309.42,311.33,239.36,,
2014-05-16 22:05:09.831000,L8,349.04,321.08,310.69,279.67,208.82,,,,,,,,,,,,307.50,308.46,301.34,310.78,306.81,304.94,308.26,307.15,306.99,311.46,309.31,306.24,313.51,233.83,,
2014-06-17 22:05:20.950000,L8,350.39,322.75,311.74,279.00,208.87,,,,,,,,,,,,309.85,311.36,305.06,313.49,323.02,306.83,321.88,306.90,307.70,313.16,308.17,307.58,312.74,243.17,,
2014-08-04 22:05:38.545000,L8,352.40,325.38,312.63,282.51,208.63,,,,,,,,,,,,315.43,305.45,301.42,309.02,304.20,301.05,309.72,306.32,309.18,311.24,311.17,304.34,312.77,244.16,,
2014-08-20 22:05:42.763000,L8,359.65,327.64,312.23,291.91,,,,,,,,,,,,,,,,304.56,301.78,302.37,306.64,306.21,307.06,314.69,313.60,306.25,317.01,257.01,,
2014-10-07 22:05:49.968000,L8,345.11,320.69,310.59,283.73,198.14,,,,,,,,,,,,,,,307.13,304.14,303.90,307.74,306.26,307.50,312.13,308.91,308.67,311.01,245.82,,
2014-11-08 22:05:52.173000,L8,413.13,362.11,346.60,302.52,,,,,,,,,,,301.87,299.72,311.46,311.55,304.66,311.84,312.06,308.48,315.47,312.43,313.32,315.33,311.85,314.69,318.13,254.11,,
2015-02-28 22:05:24.487000,L8,366.12,324.62,312.45,295.93,,,,,,,,,,,,,,,,,,,303.82,302.41,303.29,308.35,304.76,307.30,309.50,248.72,,
2015-05-19 22:04:40.718000,L8,,,,,228.43,,,,,,,,,,,,,,,,,,304.96,303.47,307.20,309.64,307.44,305.72,308.22,240.34,,
2015-07-22 22:05:13.606000,L8,,307.00,296.25,245.06,169.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07 22:05:16.273000,L8,,,,,167.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-23 22:05:24.610000,L8,350.27,321.82,311.59,285.63,198.46,,,,,,,,,,,,,,,,,,305.82,304.23,309.10,308.08,309.47,306.32,309.02,239.09,,
2015-12-29 22:05:45.209000,L8,340.59,323.95,310.47,283.97,216.54,,,,,,,,,,,,,,343.28,306.11,305.16,303.90,309.64,306.65,307.44,312.41,307.66,309.50,312.29,257.84,94.12,174.01
2016-03-02 22:05:31.567000,L8,363.89,323.86,313.02,298.32,,,,,,,,,,,,,,,,307.14,307.52,302.54,310.37,303.35,307.99,307.28,306.85,304.98,310.00,246.69,,
2016-04-19 22:05:11.034000,L8,359.22,326.85,313.23,295.74,,,,,,,,,,,,,309.21,305.26,301.15,311.55,306.74,303.05,308.95,305.94,310.67,313.19,311.81,313.07,317.47,265.56,,
2016-05-21 22:05:14.459000,L8,352.98,324.65,311.97,281.80,207.49,,,,,,,,,,,,,,,315.61,311.75,306.87,314.09,312.12,312.83,313.29,312.37,312.68,314.72,255.74,,
2016-09-10 22:05:51.530000,L8,353.68,322.33,312.13,289.12,203.51,,,,,,,,,,,,,,,307.05,306.29,301.71,309.29,305.11,309.80,310.91,309.68,307.43,308.26,256.12,,
2016-10-12 22:05:57.250000,L8,364.05,331.46,314.64,300.17,,,,,,,,,,,,,,,,314.76,307.91,308.23,312.78,310.61,311.30,314.09,313.17,312.00,314.03,246.27,,
2016-10-28 22:05:59.220000,L8,,,,,,,,,,,,,,,,,306.70,305.64,300.48,311.84,307.81,307.06,312.71,309.79,311.31,314.20,310.53,310.31,317.39,253.31,,
2017-01-16 22:05:47.126000,L8,361.93,319.06,311.70,289.15,,,,,,,,,,,,,,,,,,,303.79,299.23,306.05,304.67,305.56,304.31,304.40,237.81,,
2017-02-01 22:05:40.248000,L8,368.54,326.63,317.45,302.01,,,,,,,,,,,,,310.95,306.41,301.02,310.75,305.33,306.50,308.16,308.50,310.95,311.86,310.70,311.73,314.09,242.44,,
2017-03-05 22:05:27.019000,L8,366.03,324.29,313.64,306.43,,,,,,,,,,,,,,,,306.96,303.39,304.67,307.21,303.45,305.57,312.47,303.91,307.59,309.35,239.83,,
2017-03-21 22:05:16.875000,L8,364.23,320.63,310.18,292.36,217.09,,,,,,,,,,,,,,,,,,,,,,,310.17,313.12,265.73,,
2017-05-24 22:05:10.453000,L8,333.22,324.12,312.18,280.06,208.84,,,,,,,,,,,,,,,313.50,310.78,306.73,316.25,312.56,313.31,316.21,314.46,315.67,316.04,254.28,,
2017-06-25 22:05:23.687000,L8,,312.02,299.29,261.35,187.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-11 22:05:26.464000,L8,352.60,325.44,294.55,,,,,,,,,,,,,,,,,,,,,302.38,307.74,311.77,312.03,314.70,,,,
2017-12-02 22:05:46.939000,L8,371.84,329.71,314.64,304.08,,,,,,,,,,,,,311.54,305.46,300.53,314.03,308.22,307.76,311.49,312.38,312.42,314.51,313.45,316.15,318.72,255.71,,
2017-12-18 22:05:49.621000,L8,419.55,,,,,,,,,,,,,303.14,309.26,305.69,315.17,312.50,307.34,318.07,315.25,312.53,319.15,318.15,316.47,318.65,318.25,317.51,320.90,259.75,,
2018-01-19 22:05:38.704000,L8,,,,,,307.63,317.04,327.23,326.75,357.00,351.89,329.78,349.73,312.97,345.47,326.16,345.60,342.69,331.62,333.74,328.12,344.22,343.29,339.89,340.37,350.31,345.62,338.90,345.03,306.75,,
2018-03-08 22:05:15.942000,L8,345.85,313.15,305.56,276.79,145.54,,,,,,,,,,,,,,,,,,,,,,,,292.52,226.26,,
2018-04-25 22:04:50.953000,L8,359.73,324.42,311.27,285.15,206.02,,,,,,,,,,,,,,,309.29,306.11,305.68,308.31,307.71,308.52,312.60,308.90,308.18,313.17,259.73,,
2018-06-28 22:04:40.307000,L8,,313.01,297.43,244.95,181.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31 22:05:11.322000,L8,357.51,323.36,312.95,292.03,209.26,,,,,,,,,,,,,,,310.48,306.32,307.56,307.32,306.38,309.38,312.62,311.13,314.01,313.62,233.63,,
2018-10-02 22:05:23.291000,L8,375.89,323.80,318.89,284.51,198.93,,,,,,,,,,,,,,,305.91,305.56,304.68,306.20,303.84,309.16,308.71,308.80,307.68,311.46,236.17,,
2018-10-18 22:05:29.751000,L8,366.63,324.15,313.02,294.91,209.83,,,,,,,,,,,,,,,306.87,307.19,305.10,309.62,307.31,310.91,312.20,309.54,309.39,308.74,242.87,,
2018-11-03 22:05:33.462000,L8,368.45,326.27,314.21,299.50,,,,,,,,,,,,,,,,310.83,308.04,308.05,310.69,310.04,312.39,315.56,312.12,312.75,317.11,245.82,,
2019-01-06 22:05:29.894000,L8,367.94,326.70,315.13,302.81,,,,,,,,,,,,,,,,308.88,305.67,305.78,309.50,308.59,309.39,312.85,308.18,309.51,312.87,252.76,,
2019-01-22 22:05:26.296000,L8,411.17,,,,,,,,,,,,,,,,,,,311.05,309.50,308.27,312.66,310.12,311.94,314.41,311.50,323.02,376.16,294.66,,
2019-04-12 22:05:06.784000,L8,363.47,324.01,312.28,293.18,207.30,,,,,,,,,,,,,,,307.11,306.80,303.60,312.33,306.49,311.74,312.61,311.57,311.56,311.09,243.06,,
2019-05-14 22:05:12.306000,L8,332.63,321.17,307.31,276.43,185.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15 22:05:27.936000,L8,,,,,189.66,,,,,,,,,,,,,,,312.61,306.38,304.88,311.88,308.21,311.63,315.53,311.82,313.10,309.95,244.71,,
2019-07-17 22:05:35.131000,L8,351.20,329.29,312.85,286.33,213.92,,,,,,,,,,,,315.63,307.99,305.84,313.90,312.34,307.90,316.90,311.60,314.41,317.00,316.54,314.68,315.35,263.94,,
2019-08-02 22:05:42.028000,L8,364.62,332.15,315.50,283.49,,,,,,,,,,,,,311.17,311.20,303.87,317.16,310.94,308.78,311.66,312.24,312.16,316.52,315.15,315.66,316.19,258.48,,
2019-08-18 22:05:47.276000,L8,,,,,186.09,,,,,,,,,,,,,,,,,,,,,,,,287.61,217.29,,
2019-09-19 22:05:56.310000,L8,363.14,322.47,312.75,292.92,203.76,,,,,,,,,,,,308.28,306.50,299.71,311.11,307.59,306.25,309.41,308.36,310.60,313.80,310.50,309.92,313.52,254.97,,
2019-11-06 22:06:00.727000,L8,368.76,325.16,313.67,296.91,211.26,,,,,,,,,,,,306.93,304.55,299.41,310.36,309.98,306.28,313.29,309.82,312.35,313.19,309.96,310.78,314.74,255.50,,
2019-11-22 22:05:57.141000,L8,373.00,326.46,312.82,298.98,,,,,,,,,,,,,,,,310.03,310.13,307.72,313.52,311.36,312.21,312.62,309.94,311.69,314.88,254.71,,
2019-12-08 22:05:56.780000,L8,380.80,336.30,321.00,306.82,,,,,,,,,,,,,,,321.09,321.48,316.75,315.15,317.53,317.75,320.15,319.87,317.33,315.92,318.89,256.22,,
2020-01-09 22:05:49.761000,L8,374.39,323.92,314.42,300.54,,,,,,,,,,,,,,,,310.49,308.86,306.21,311.80,309.65,311.49,313.71,310.37,312.31,314.31,253.53,,
2020-01-25 22:05:45.614000,L8,377.24,327.77,315.24,306.64,,,,,,,,,,,,,310.10,308.99,301.52,312.53,309.65,309.07,312.87,312.01,312.97,315.31,311.45,315.01,315.06,247.77,,
2020-02-10 22:05:40.938000,L8,377.76,325.49,315.21,303.74,,,,,,,,,,,,,312.05,305.92,302.84,312.53,309.05,306.92,312.71,309.72,311.27,311.92,311.38,309.40,312.52,245.84,,
2020-02-26 22:05:36.872000,L8,371.85,322.96,313.29,299.74,,,,,,,,,,,,,,,,,,,,,,320.37,308.48,309.77,312.49,257.73,,
2020-03-13 22:05:30.251000,L8,381.45,332.94,323.02,310.29,,,,,,,,,,,,,,,299.31,313.27,308.80,307.61,311.26,312.49,312.06,313.74,312.17,311.87,315.24,236.44,,
2020-06-01 22:05:08.645000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.62,222.48,,
2020-09-21 22:05:54.893000,L8,364.16,323.48,312.38,290.84,,,,,,,,,,,,,,,,310.86,307.32,306.38,309.87,308.66,309.86,313.04,309.95,307.60,312.74,235.16,,
2020-10-23 22:05:58.112000,L8,371.30,324.41,313.22,295.99,225.02,,,,,,,,,,,,311.21,309.71,299.86,314.61,309.00,308.89,310.58,313.49,314.44,314.98,313.61,312.89,315.74,242.67,,
2020-11-08 22:05:55.364000,L8,370.46,323.29,312.78,297.44,,,,,,,,,,,,,,,,311.42,311.19,308.92,312.53,311.37,313.03,311.54,310.77,310.90,315.10,242.60,,
2020-12-26 22:05:56.607000,L8,370.18,324.52,314.07,298.62,230.28,,,,,,,,,,,,,,,312.02,307.80,308.66,310.22,311.66,312.21,313.99,310.93,313.09,316.05,244.42,,
2021-01-11 22:05:50.293000,L8,373.18,325.86,312.91,300.14,,,,,,,,,,,,,,,,313.14,308.47,308.65,308.86,310.05,313.48,312.95,311.55,313.27,315.97,245.92,,
2021-02-12 22:05:43.398000,L8,375.12,326.17,314.14,306.04,,,,,,,,,,,,,,,,312.17,308.30,307.96,309.55,310.54,312.10,314.10,311.56,313.88,316.46,246.34,,
2021-04-01 22:05:24.398000,L8,374.35,327.84,313.52,299.94,,,,,,,,,,,,,,,,311.00,310.39,308.78,308.61,310.27,311.42,314.43,310.54,310.89,315.46,246.15,,
2021-05-03 22:05:08.805000,L8,355.19,324.25,311.89,285.21,207.67,,,,,,,,,,,,312.35,307.97,302.10,310.95,310.84,305.49,310.98,307.89,313.45,315.09,312.28,311.70,311.56,241.10,,
2021-05-19 22:05:16.285000,L8,354.36,325.17,311.48,284.75,208.10,,,,,,,,,,,,,,,314.88,312.38,309.05,311.27,312.84,313.71,315.94,315.05,315.96,319.08,242.17,,
2021-06-20 22:05:29.888000,L8,,315.58,298.56,254.30,113.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-24 22:05:56.897000,L8,406.61,,,,,,,,,,,,,299.34,308.71,312.07,314.53,312.97,304.95,316.17,313.64,310.61,312.51,311.12,314.82,318.73,314.94,316.97,318.43,254.45,,
2021-10-26 22:06:04.141000,L8,417.09,,,,,,,,,,,,,302.14,308.48,316.20,320.85,316.80,311.03,321.41,320.64,318.55,319.49,321.28,324.75,323.36,328.49,322.27,323.17,264.34,,
2021-12-05 22:06:01.634000,L9,369.07,291.13,254.57,,,,,,,,,,,,300.51,307.86,317.93,311.63,306.02,316.11,313.62,310.22,315.39,315.74,320.41,320.24,318.69,320.32,322.89,257.07,,
2021-12-29 22:05:53.312000,L8,370.83,325.16,313.12,296.72,213.74,,,,,,,,,,,,,,,308.73,307.28,304.20,309.36,308.28,309.39,309.52,307.35,310.22,312.01,243.05,,
2022-01-22 22:05:54.259000,L9,390.66,329.51,322.97,307.35,,,,,,,,,,,305.92,308.48,318.01,330.47,314.46,315.87,315.20,312.04,320.29,319.62,320.06,320.01,313.37,314.85,318.67,252.77,,
2022-02-15 22:05:42.198000,L8,362.57,319.31,255.29,,147.34,,,,,,,,,,,,,,,,,,304.03,304.01,306.83,305.23,307.88,308.24,310.12,243.66,,
2022-02-23 22:05:44.132000,L9,375.16,327.40,315.59,304.62,216.07,,,,,,,,,,,,,,,310.84,312.57,306.21,313.00,306.29,311.38,313.21,309.64,310.50,315.21,246.91,,
2022-03-11 22:05:39.861000,L9,374.06,325.33,313.92,303.42,207.20,,,,,,,,,,,,311.31,308.30,301.91,309.97,311.27,306.17,311.45,309.17,311.74,312.06,311.81,311.85,314.37,248.39,,
2022-05-06 22:05:29.729000,L8,,304.81,295.15,241.26,127.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22 22:05:34.636000,L8,316.02,311.64,301.96,259.66,185.99,,,,,,,,,,,,,,,,,,,,,,,,294.75,218.37,,
2022-06-07 22:05:43.588000,L8,381.30,299.95,,,,,,,,,,,,,,,,,,,,,,,,,,314.07,355.80,303.25,154.01,
2022-06-15 22:05:16.001000,L9,334.31,322.79,309.08,281.12,208.39,,,,,,,,,,,,317.43,312.69,306.73,313.63,313.38,308.73,311.54,310.02,312.59,315.48,313.13,314.11,315.91,256.19,,
2022-07-25 22:05:59.697000,L8,,,288.93,236.81,175.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 22:06:08.294000,L8,359.35,333.53,314.11,291.90,215.48,,,,,,,,,,,306.11,319.07,313.17,309.16,317.22,315.54,308.10,309.61,311.22,314.88,319.38,317.85,318.73,320.32,257.52,,
2022-08-26 22:06:10.372000,L8,320.61,304.61,299.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 22:05:58.861000,L9,374.83,328.21,314.20,300.61,203.13,,,,,,,,,,,306.77,316.56,310.41,305.17,316.53,313.80,311.00,314.52,313.29,316.00,318.58,314.54,315.75,320.05,248.21,,
2022-10-21 22:06:05.581000,L9,376.40,335.28,318.26,308.15,212.78,,,,,,,,,,302.59,306.13,317.69,314.85,306.72,315.71,309.70,308.64,310.96,310.34,313.46,316.93,313.53,316.21,319.90,246.70,,
2022-11-30 22:06:11.965000,L8,,,,,,,,,,,,,,,304.71,308.69,317.19,313.57,309.27,316.38,314.59,314.67,316.07,318.17,319.23,321.47,315.77,318.11,320.61,255.41,,
