dates,nzd0139-0000,nzd0139-0001,nzd0139-0002,nzd0139-0003,nzd0139-0004,nzd0139-0007,nzd0139-0008,nzd0139-0009,nzd0139-0010,nzd0139-0011,nzd0139-0012,nzd0139-0013,nzd0139-0014,nzd0139-0015,nzd0139-0016,nzd0139-0017,nzd0139-0018,nzd0139-0019,nzd0139-0020,nzd0139-0021,nzd0139-0022,nzd0139-0023,nzd0139-0024,nzd0139-0025,nzd0139-0026,nzd0139-0027,nzd0139-0028,nzd0139-0029,nzd0139-0030,nzd0139-0031,nzd0139-0006,nzd0139-0005,satname
2004-05-04 21:45:52+00:00,365.5825,355.575,347.39750000000004,309.3766666666666,,,,,,,,,,,,,,,,,,,,,,,,,287.44,228.555,,,L5
2004-05-20 21:46:20+00:00,352.682,347.646,339.78000000000003,298.3025,213.34,,,,,,,,,,,,,,,,,,,,,,,,287.44,228.555,,,L5
2004-07-23 21:48:09+00:00,349.5116666666667,349.23333333333335,340.43833333333333,298.88,213.34,,,,,,,,,,,,,,,,,,,,,,,,288.576,225.07,,,L5
2004-09-25 21:49:43+00:00,349.97499999999997,350.31166666666667,338.93666666666667,301.18333333333334,213.34,,,,,,,,,,,,,,,,,,,,,,,,290.358,221.52000000000004,,,L5
2005-01-15 21:51:45+00:00,365.4633333333333,357.40000000000003,340.6566666666667,305.24333333333334,,,,,,,,,,,,,,,,,,,,,,,,,295.02,219.23333333333335,,,L5
2005-03-04 21:52:28+00:00,381.36499999999995,357.22,342.55999999999995,308.2966666666666,,,,,,,,,,,,,,,,,,,,,,,,,294.4266666666667,225.88666666666666,,,L5
2005-04-21 21:52:46+00:00,379.21,356.0466666666666,345.84999999999997,307.16333333333336,,,,,,,,,,,,,,,,,,,,,,,,,290.29333333333335,228.35,,,L5
2005-05-23 21:53:00+00:00,365.115,359.47749999999996,346.225,310.1675,,,,,,,,,,,,,,,,,,,,,,,,,293.945,225.77249999999998,,,L5
2005-06-08 21:53:09+00:00,355.4633333333333,359.114,346.20799999999997,307.76800000000003,,,,,,,,,,,,,,,,,,,,,,,,,295.19,233.06,,,L5
2005-11-15 21:54:02+00:00,343.5899999999999,362.67,349.04333333333335,308.67500000000007,,,,,,,,,,,,,,,,,,,,,,,,,300.6933333333333,240.78666666666666,,,L5
2006-02-19 21:56:15+00:00,,356.82,350.14,314.74,,,,,,,,,,,,,,,,,,,,,,,,,295.40999999999997,237.53,,,L5
2006-04-08 21:57:12+00:00,,359.67,352.15333333333336,314.74,,,,,,,,,,,,,,,,,,,,,,,,,296.79333333333335,238.65666666666667,,,L5
2006-07-13 21:58:38+00:00,307.0,359.21500000000003,337.41333333333336,314.74,208.08,,,,,,,,,,,,,,,,,,,,,,,,296.685,236.93,,,L5
2007-09-18 21:58:42+00:00,,356.54,346.98,311.49,,,,,,,,,,,,,,,,,,,,,,,,,297.62,232.12,,,L5
2008-12-25 21:50:10+00:00,,352.63,347.45,,,,,,,,,,,,,,,,,,,,,,,,,,292.73,234.2,,,L5
2009-12-12 21:56:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.14,232.71,,,L5
2010-01-13 21:56:25+00:00,,351.58,340.57,313.8,,,,,,,,,,,,,,,,,,,,,,,,,295.41499999999996,229.675,,,L5
2010-10-28 21:55:27+00:00,,357.34,343.91,315.26,,,,,,,,,,,,,,,,308.3,308.79,300.52,310.34,301.2,304.32,305.38,,,302.81,224.77,,,L5
2013-05-29 22:07:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.11,218.28,,,L8
2013-06-30 22:07:36+00:00,,,,,,,,,,,,,,,,,,,,313.63,308.39,307.37,310.96,312.8,310.25,317.13,311.43,310.61,299.69,235.17000000000002,,,L8
2013-09-02 22:07:40+00:00,349.26,321.91,310.73,280.44,198.97,,,,,,,,,,,,,,,309.73,306.64,304.44,308.825,308.28999999999996,308.755,312.83,307.87,307.045,302.23,240.86,,,L8
2013-10-20 22:07:26+00:00,351.96000000000004,322.145,310.895,281.125,196.82,,,,,,,,,,,,,,,308.77666666666664,306.26666666666665,303.49,308.69666666666666,306.7733333333333,307.7866666666667,310.75333333333333,306.4633333333333,306.02333333333337,303.015,241.79500000000002,,,L8
2013-11-05 22:07:22+00:00,351.96000000000004,325.58666666666664,310.895,281.125,196.82,,,,,,,,,,,,,,,309.0675,307.085,304.23,309.65,306.565,308.3725,311.9575,307.7675,307.59000000000003,305.724,242.87600000000003,,,L8
2014-01-24 22:06:45+00:00,356.7366666666667,325.3825,311.62333333333333,286.40333333333336,196.82,,,,,,,,,,,,,,,308.045,307.1275,304.245,309.5525,305.3375,307.81,310.1675,307.09499999999997,307.27250000000004,310.435,247.2825,,,L8
2014-02-09 22:06:33+00:00,358.6125,324.78000000000003,311.90250000000003,287.9975,196.82,,,,,,,,,,,,,,,308.045,307.1275,304.245,308.686,304.7,307.476,309.62,307.004,306.87,309.964,246.26799999999997,,,L8
2014-02-25 22:06:20+00:00,359.95,324.59999999999997,312.182,289.13199999999995,196.82,,,,,,,,,,,,,,,308.045,307.1275,304.245,308.686,304.7,307.476,309.0316666666667,306.71999999999997,306.44,309.465,245.03833333333333,,,L8
2014-03-29 22:05:52+00:00,361.938,324.79,312.538,290.658,194.67,,,,,,,,,,,,,,,308.78333333333336,307.87333333333333,304.4425,309.118,304.556,307.758,309.24,307.0683333333333,306.60833333333335,309.6566666666667,242.48333333333332,,,L8
2014-04-30 22:05:22+00:00,362.39,325.54833333333335,312.976,292.524,,,,,,,,,,,,,,,,309.57,308.58,305.315,309.636,304.964,308.144,310.27000000000004,307.8533333333333,307.51500000000004,310.65,241.61,,,L8
2014-05-16 22:05:09+00:00,360.16499999999996,323.65000000000003,312.595,290.38166666666666,208.82,,,,,,,,,,,,307.5,308.46,301.34,309.84999999999997,307.67,304.9375,308.786,305.206,307.51599999999996,309.585,307.4583333333333,306.50666666666666,310.14166666666665,239.38166666666666,,,L8
2014-11-08 22:05:52+00:00,349.04,321.08,328.645,291.095,208.82,,,,,,,,,,301.87,299.72,309.48,310.005,303.0,311.30999999999995,309.435,306.71000000000004,311.865,309.78999999999996,310.155,313.395,310.58000000000004,310.46500000000003,315.82,243.97000000000003,,,L8
2015-02-28 22:05:24+00:00,366.12,324.62,329.525,299.225,,,,,,,,,,,301.87,299.72,311.46,311.55,304.66,311.84,312.06,308.48,309.645,307.42,308.305,311.84000000000003,308.305,310.995,313.815,251.41500000000002,,,L8
2015-08-23 22:05:24+00:00,358.195,323.22,312.02,290.78,198.46,,,,,,,,,,,,,,,,,,304.82,303.32000000000005,306.19500000000005,308.21500000000003,307.115,306.81,309.26,243.905,,,L8
2016-03-02 22:05:31+00:00,363.89,323.86,313.02,298.32,,,,,,,,,,,,,,,,307.14,307.52,302.54,310.37,303.35,307.99,307.28,,,,,,,L8
2016-05-21 22:05:14+00:00,363.89,323.86,313.02,298.32,,,,,,,,,,,,,,,,311.375,309.635,304.70500000000004,312.23,307.735,310.40999999999997,310.28499999999997,312.37,312.68,314.72,255.74,,,L8
2016-09-10 22:05:51+00:00,353.68,322.33,312.13,289.12,203.51,,,,,,,,,,,,,,,311.33000000000004,309.02,304.28999999999996,311.69,308.615,311.315,312.1,311.025,310.055,311.49,255.93,,,L8
2016-10-12 22:05:57+00:00,358.865,326.895,313.385,294.645,203.51,,,,,,,,,,,,,,,312.47333333333336,308.65000000000003,305.6033333333333,312.05333333333334,309.28000000000003,311.31,312.7633333333333,311.74,310.7033333333333,312.33666666666664,252.71,,,L8
2017-01-16 22:05:47+00:00,359.8866666666667,324.2833333333333,312.8233333333333,292.81333333333333,203.51,,,,,,,,,,,,,,,310.90500000000003,307.1,304.96999999999997,308.61999999999995,304.98333333333335,309.05,309.89000000000004,309.47,307.91333333333336,308.89666666666665,246.73333333333335,,,L8
2017-02-01 22:05:40+00:00,362.05,324.87,313.98,295.1125,203.51,,,,,,,,,,,,310.95,306.41,301.02,310.8533333333333,306.51,305.48,308.505,305.8625,309.52500000000003,310.38250000000005,309.77750000000003,308.8675,310.195,245.66,,,L8
2017-05-24 22:05:10+00:00,354.56333333333333,323.27,313.77666666666664,290.4066666666667,208.84,,,,,,,,,,,,310.95,306.41,301.02,312.125,308.05499999999995,306.615,309.40000000000003,306.7633333333333,310.1033333333333,310.91333333333336,310.24,310.57,311.51,244.84333333333333,,,L8
2017-06-25 22:05:23+00:00,354.56333333333333,320.4575,313.77666666666664,283.14250000000004,198.37,,,,,,,,,,,,310.95,306.41,301.02,312.125,308.05499999999995,306.615,309.40000000000003,306.7633333333333,310.1033333333333,310.91333333333336,310.24,310.57,311.51,244.84333333333333,,,L8
2017-12-02 22:05:46+00:00,371.84,320.865,314.64,261.35,187.9,,,,,,,,,,,,311.54,305.46,300.53,314.03,308.22,307.76,311.49,312.38,312.42,314.51,313.45,316.15,318.72,255.71,,,L8
2018-04-25 22:04:50+00:00,365.78499999999997,327.065,312.955,285.15,206.02,,,,,,,,,,,,311.54,305.46,300.53,311.65999999999997,307.165,306.72,309.9,310.04499999999996,310.47,313.555,311.17499999999995,312.16499999999996,315.94500000000005,257.72,,,L8
2018-06-28 22:04:40+00:00,359.73,318.71500000000003,311.27,285.15,193.91500000000002,,,,,,,,,,,,,,,309.29,306.11,305.68,308.31,307.71,308.52,312.6,308.9,308.18,313.17,259.73,,,L8
2018-08-31 22:05:11+00:00,358.62,320.2633333333333,312.11,288.59,199.03,,,,,,,,,,,,,,,309.885,306.21500000000003,306.62,307.815,307.04499999999996,308.95,312.61,310.015,311.095,313.395,246.68,,,L8
2018-10-18 22:05:29+00:00,361.28999999999996,321.235,312.41333333333336,290.69666666666666,201.73000000000002,,,,,,,,,,,,,,,308.88000000000005,306.54,306.11333333333334,308.4166666666667,307.1333333333333,309.6033333333333,312.47333333333336,309.8566666666666,310.52666666666664,311.8433333333333,245.41,,,L8
2018-11-03 22:05:33+00:00,364.19666666666666,321.6975,313.3933333333333,295.48,200.30000000000004,,,,,,,,,,,,,,,309.3933333333334,307.18333333333334,306.90333333333336,309.21000000000004,307.91,310.8933333333334,313.46,310.93,312.04999999999995,313.1566666666667,240.7733333333333,,,L8
2019-01-06 22:05:29+00:00,365.1325,325.12,313.8275,297.3125,209.54500000000002,,,,,,,,,,,,,,,309.265,306.805,306.6225,309.2825,308.08000000000004,310.5175,313.3075,310.2425,311.41499999999996,313.085,243.76999999999998,,,L8
2019-01-22 22:05:26+00:00,365.1325,325.12,313.8275,297.3125,209.54500000000002,,,,,,,,,,,,,,,309.622,307.344,306.952,309.95799999999997,308.488,310.802,313.528,310.494,313.736,313.085,243.76999999999998,,,L8
2019-04-12 22:05:06+00:00,366.6225,325.2825,313.65999999999997,297.6,208.565,,,,,,,,,,,,,,,308.948,307.44,306.15999999999997,310.96,308.51,311.274,313.52599999999995,310.582,313.246,312.4525,246.1275,,,L8
2019-06-15 22:05:27+00:00,365.70500000000004,325.355,313.705,297.995,207.3,,,,,,,,,,,,,,,309.9125,307.08750000000003,305.6325,311.5925,308.3525,311.17499999999995,313.85,310.76750000000004,314.2975,311.3033333333333,246.84333333333333,,,L8
2019-07-17 22:05:35+00:00,363.47,326.65,312.28,293.18,210.61,,,,,,,,,,,,315.63,307.99,305.84,311.1675,308.755,306.1625,313.4425,309.105,312.43,314.8875,312.8575,315.59000000000003,312.13000000000005,250.57000000000002,,,L8
2019-08-18 22:05:47+00:00,363.47,326.65,312.28,293.18,210.61,,,,,,,,,,,,315.63,307.99,305.84,311.2066666666667,308.50666666666666,305.46000000000004,313.7033333333333,308.7666666666667,312.5933333333333,315.0466666666666,313.31,313.1133333333334,306.0,242.25,,,L8
2019-09-19 22:05:56+00:00,363.305,325.25666666666666,312.515,293.05,208.32666666666668,,,,,,,,,,,,311.955,307.245,302.775,311.1825,308.2775,305.6575,312.63,308.665,312.095,314.735,312.6075,312.31500000000005,307.504,244.794,,,L8
2019-11-06 22:06:00+00:00,365.95,325.64000000000004,313.21000000000004,294.915,209.64666666666665,,,,,,,,,,,,310.28,306.34666666666664,301.65333333333336,311.995,309.0725,306.3275,312.87,309.4975,312.2475,314.88,312.20500000000004,312.12,308.234,247.282,,,L8
2019-11-22 22:05:57+00:00,368.3,325.845,313.08,296.27000000000004,209.64666666666665,,,,,,,,,,,,310.28,306.34666666666664,301.65333333333336,311.602,309.284,306.606,313.0,309.87,312.24,314.428,311.752,312.034,309.34166666666664,248.52,,,L8
2020-01-25 22:05:45+00:00,370.53499999999997,325.46500000000003,313.62,298.8625,207.51,,,,,,,,,,,,308.43666666666667,306.68,300.21333333333337,311.0075,309.3375,307.33,312.27250000000004,310.38750000000005,312.0325,313.73,310.4625,311.85,309.162,246.048,,,L8
2020-02-10 22:05:40+00:00,371.98,325.47,313.938,299.838,207.51,,,,,,,,,,,,309.34000000000003,306.49,300.87,311.312,309.28000000000003,307.248,312.36,310.254,311.88,313.36800000000005,310.646,311.36,309.72166666666664,246.01333333333332,,,L8
2020-10-23 22:05:58+00:00,371.3,324.41,313.22,295.99,225.02,,,,,,,,,,,,311.21,309.71,299.86,314.61,309.0,308.89,310.58,313.49,314.44,314.98,313.61,312.89,315.74,242.67,,,L8
2020-11-08 22:05:55+00:00,370.88,323.85,313.0,296.71500000000003,225.02,,,,,,,,,,,,311.21,309.71,299.86,313.015,310.095,308.905,311.55499999999995,312.43,313.735,313.26,312.19,311.895,315.42,242.635,,,L8
2020-12-26 22:05:56+00:00,370.6466666666667,324.0733333333333,313.3566666666666,297.34999999999997,227.65,,,,,,,,,,,,311.21,309.71,299.86,312.68333333333334,309.33,308.8233333333333,311.10999999999996,312.17333333333335,313.22666666666663,313.50333333333333,311.77,312.2933333333333,315.63000000000005,243.23,,,L8
2021-01-11 22:05:50+00:00,371.28,324.52,313.245,298.0475,227.65,,,,,,,,,,,,311.21,309.71,299.86,312.7975,309.115,308.78,310.5475,311.64250000000004,313.28999999999996,313.365,311.71500000000003,312.53749999999997,315.71500000000003,243.90249999999997,,,L8
2021-02-12 22:05:43+00:00,372.048,324.85,313.424,299.646,227.65,,,,,,,,,,,,311.21,309.71,299.86,312.672,308.952,308.616,310.348,311.422,313.052,313.512,311.684,312.806,315.86400000000003,244.39000000000001,,,L8
2021-04-01 22:05:24+00:00,372.4316666666667,325.34833333333336,313.44,299.695,227.65,,,,,,,,,,,,311.21,309.71,299.86,312.3933333333334,309.19166666666666,308.6433333333333,310.05833333333334,311.23,312.78000000000003,313.665,311.49333333333334,312.4866666666666,315.7966666666667,244.6833333333333,,,L8
2021-05-03 22:05:08+00:00,369.74666666666667,325.32166666666666,313.2183333333333,297.8983333333333,218.975,,,,,,,,,,,,312.35,307.97,302.1,311.7833333333333,309.49833333333333,308.07666666666665,310.125,310.2966666666667,312.615,313.68333333333334,311.27166666666665,312.2883333333333,315.09999999999997,244.42166666666665,,,L8
2021-05-19 22:05:16+00:00,367.06333333333333,325.635,313.00166666666667,295.7833333333333,215.35,,,,,,,,,,,,312.35,307.97,302.1,312.36,309.69666666666666,308.09833333333336,309.915,310.5416666666667,312.7283333333333,314.4166666666667,311.985,313.13166666666666,315.7633333333334,244.35,,,L8
2021-06-20 22:05:29+00:00,367.06333333333333,324.1985714285714,313.00166666666667,289.85714285714283,215.35,,,,,,,,,,,,312.35,307.97,302.1,312.36,309.69666666666666,308.09833333333336,309.915,310.5416666666667,312.7283333333333,314.4166666666667,311.985,313.13166666666666,315.7633333333334,244.35,,,L8
2021-09-24 22:05:56+00:00,361.3,323.21,312.2966666666667,281.05,207.885,,,,,,,,,299.34,308.71,312.07,313.44,310.47,303.525,313.25,311.8125,308.4825,310.8425,310.53,313.35,316.0475,313.2025,313.88,316.1325,245.9675,,,L8
2021-12-29 22:05:53+00:00,370.83,325.16,313.12,296.72,213.74,,,,,,,,,299.34,308.71,312.07,314.53,312.97,304.95,312.45000000000005,310.46,307.405,310.935,309.7,312.105,314.125,311.145,313.595,315.22,248.75,,,L8
2022-02-23 22:05:44+00:00,370.83,326.28,314.355,300.67,214.905,,,,,,,,,299.34,308.71,312.07,314.53,312.97,304.95,311.91333333333336,311.16333333333336,307.00666666666666,311.62333333333333,308.56333333333333,311.8633333333333,313.82,310.6433333333334,312.56333333333333,315.21666666666664,248.13666666666666,,,L9
2022-03-11 22:05:39+00:00,370.83,325.9633333333333,314.21,301.58666666666664,212.33666666666667,,,,,,,,,299.34,308.71,312.07,312.91999999999996,310.635,303.43,311.4275,311.19,306.7975,311.58,308.71500000000003,311.8325,313.38,310.935,312.385,315.005,248.2,,,L9
2022-05-22 22:05:34+00:00,343.42499999999995,322.3825,311.1475,291.105,205.75,,,,,,,,,,,,311.31,308.3,301.91,309.84666666666664,310.37333333333333,305.5266666666667,311.27,307.91333333333336,310.83666666666664,311.59666666666664,309.59999999999997,310.8566666666666,309.085,239.17999999999998,,,L8
2022-06-15 22:05:16+00:00,340.38666666666666,322.464,310.73400000000004,289.108,206.27799999999996,,,,,,,,,,,,314.37,310.495,304.32000000000005,310.7925,311.125,306.3275,311.3375,308.44,311.275,312.5675,310.48249999999996,311.67,310.45,242.58199999999997,,,L9
2022-07-25 22:05:59+00:00,325.16499999999996,321.78999999999996,305.896,287.205,204.41249999999997,,,,,,,,,,,,314.37,310.495,304.32000000000005,311.48,312.4066666666667,307.03666666666663,311.9966666666666,308.49333333333334,311.90333333333325,313.5833333333333,311.52666666666664,312.15333333333336,310.06,242.46499999999997,,,L8
2022-08-10 22:06:08+00:00,336.56,324.138,307.26500000000004,288.144,204.41249999999997,,,,,,,,,,,306.11,314.37,310.495,305.93333333333334,312.91499999999996,313.19,307.3025,311.4,309.175,312.6475,315.0325,313.1075,313.7975,312.11199999999997,245.47600000000003,,,L8
2022-10-05 22:05:58+00:00,346.1275,324.0425,305.65599999999995,283.3225,199.17,,,,,,,,,,,306.44,316.995,311.55,307.02000000000004,315.79333333333335,314.24,309.2766666666667,311.89,311.51,314.49,317.81333333333333,315.17333333333335,316.19666666666666,312.7575,245.07250000000002,,,L9
2022-10-21 22:06:05+00:00,352.18199999999996,326.28999999999996,307.75666666666666,288.288,202.5725,,,,,,,,,,302.59,306.33666666666664,317.2266666666667,312.65000000000003,306.94500000000005,315.7725,313.105,309.1175,311.65749999999997,311.2175,314.2325,317.5925,314.7625,316.2,314.18600000000004,245.398,,,L9
2023-01-25 22:06:01+00:00,370.1933333333333,332.3399999999999,315.52333333333337,300.21999999999997,207.95499999999998,312.67,328.79,329.66,324.63,332.81,327.87,326.51,327.28,320.35,313.86,312.2,320.63666666666666,316.42333333333335,310.48,318.565,314.9,311.235,314.1725,314.36,317.6875,321.2575,317.83500000000004,317.6575,320.2975,252.685,,,L9
2023-02-18 22:05:50+00:00,375.61499999999995,331.3066666666666,316.31666666666666,304.38,207.95499999999998,312.67,328.79,329.66,324.63,332.81,327.87,326.51,327.28,320.35,313.86,314.22999999999996,320.63666666666666,316.42333333333335,310.92,317.2625,312.9325,310.49749999999995,314.4425,313.47249999999997,316.705,320.305,316.2375,316.2875,319.475,252.5475,,,L8
2023-03-14 22:05:47+00:00,375.61499999999995,331.04999999999995,315.79999999999995,304.09666666666664,205.06333333333336,312.67,328.79,329.66,324.63,332.81,327.87,326.51,327.28,320.35,313.86,314.22999999999996,318.445,314.1425,308.865,316.066,312.196,309.442,313.782,312.41999999999996,315.53000000000003,318.95,315.14,315.322,317.974,250.782,,,L9
2023-03-22 22:05:28+00:00,375.61499999999995,331.04999999999995,315.79999999999995,304.09666666666664,205.06333333333336,312.67,328.79,329.66,324.63,332.81,327.87,326.51,327.28,310.01,310.3066666666667,311.92,317.774,313.658,307.654,315.7316666666666,311.99833333333333,309.14666666666665,313.585,312.22499999999997,314.9783333333333,318.74,314.69166666666666,315.2383333333333,317.64000000000004,250.04833333333332,,,L8
2023-03-30 22:05:35+00:00,375.61499999999995,330.38,315.08599999999996,301.73249999999996,203.6375,312.67,328.79,329.66,324.63,332.81,327.87,326.51,327.28,310.01,310.3066666666667,311.92,317.774,313.658,307.654,315.7316666666666,311.99833333333333,308.3328571428571,313.1542857142857,311.45285714285717,314.3014285714286,317.9642857142857,313.95714285714286,314.4628571428571,316.95285714285717,249.1342857142857,,,L9
2023-04-23 22:05:09+00:00,360.22,330.4175,314.73,299.86999999999995,199.35333333333335,312.67,328.79,329.66,324.63,332.81,327.87,326.51,327.28,310.01,310.5133333333333,312.24,318.0075,313.0925,307.54999999999995,315.36199999999997,311.902,307.6516666666667,313.16,311.20666666666665,313.8833333333333,317.7033333333333,313.64833333333337,313.62666666666667,315.805,249.23666666666668,,,L8
2023-07-28 22:05:27+00:00,355.70000000000005,330.4175,314.73,299.86999999999995,199.35333333333335,,,,,,,,,299.67,303.20500000000004,303.46500000000003,314.79,309.4533333333333,303.10999999999996,312.48199999999997,308.89,305.545,311.175,308.66499999999996,311.075,315.4483333333333,311.27500000000003,312.5566666666667,314.83666666666664,248.77166666666668,,,L8
2023-08-05 22:05:23+00:00,354.71333333333337,328.85,314.066,295.40749999999997,199.9225,,,,,,,,,299.67,303.20500000000004,303.46500000000003,314.3825,309.3225,302.9075,312.195,308.3016666666667,305.2285714285714,310.7457142857143,308.42285714285714,310.89285714285717,315.1985714285714,311.1557142857143,312.22285714285715,314.5028571428571,249.4414285714286,,,L9
2023-08-21 22:05:28+00:00,355.185,327.88599999999997,313.284,294.9,200.994,,,,,,,,,299.67,303.27333333333337,303.9266666666667,314.216,309.4,303.262,312.075,308.34166666666664,305.09999999999997,311.01714285714286,308.6028571428571,310.71714285714285,315.1042857142857,311.11,311.57000000000005,314.1385714285715,249.0514285714286,,,L9
2023-12-19 22:05:51+00:00,357.4525,326.58666666666664,313.15333333333336,294.41333333333336,208.26666666666665,,,,,,,,,,302.49,303.49,313.24666666666667,309.09999999999997,303.97333333333336,311.48,307.6675,305.1425,311.48249999999996,308.9575,310.555,315.73249999999996,311.685,311.3875,315.18,252.91500000000002,,,L8
2024-01-12 22:05:54+00:00,360.252,326.97249999999997,313.905,297.95500000000004,208.9825,,,,,,,,,,302.49,303.49,312.2525,308.7975,303.5125,311.69,307.64,305.286,311.248,309.332,310.592,315.508,311.656,311.456,315.51800000000003,251.11599999999999,,,L9
2024-02-13 22:05:53+00:00,365.735,327.81,314.40250000000003,303.0525,211.4333333333333,,,,,,,,,,302.49,303.49,311.95,308.75333333333333,303.9166666666667,312.1175,308.66999999999996,306.065,312.02250000000004,309.5875,311.105,316.185,312.285,311.495,316.425,248.505,,,L9
2024-02-21 22:05:41+00:00,368.125,328.245,314.4075,306.10249999999996,211.04,,,,,,,,,,301.57,302.13,311.15,308.27500000000003,303.53499999999997,311.52250000000004,308.0875,305.915,311.095,309.34999999999997,311.4325,315.8125,312.44,312.765,316.235,246.71249999999998,,,L8
2024-03-16 22:05:47+00:00,367.81800000000004,328.674,314.592,306.038,211.795,,,,,,,,,,301.57,302.115,310.6233333333333,307.9166666666667,303.37,311.35,308.014,305.512,311.358,309.442,311.40999999999997,315.42999999999995,311.802,311.508,316.122,246.17199999999997,,,L9
2024-05-03 22:05:14+00:00,366.605,328.9916666666666,314.37833333333333,305.4316666666667,210.69,,,,,,,,,,301.57,302.115,310.6233333333333,307.9166666666667,303.37,311.68,308.3183333333333,305.5683333333333,310.91333333333336,309.0133333333333,311.09999999999997,315.9783333333333,311.9116666666667,312.08,316.02,245.1933333333333,,,L9
