dates,nzd0149-0000,nzd0149-0001,nzd0149-0002,nzd0149-0003,nzd0149-0004,nzd0149-0005,satname
1999-08-26 22:04:44+00:00,357.93,355.01,352.56,349.62,359.05,347.7,L7
1999-09-27 22:04:48+00:00,357.93,355.01,352.56,349.62,367.47,362.155,L7
1999-11-14 22:04:42+00:00,357.49,359.86,353.775,350.08500000000004,362.34666666666664,357.9533333333334,L7
1999-12-09 21:58:57+00:00,357.49,359.86,360.06,357.52,362.9525,359.705,L7
2000-05-24 22:03:46+00:00,,,368.685,368.63,364.77,364.96,L7
2000-07-11 22:03:17+00:00,364.65,349.88,360.125,362.385,357.4,357.19,L7
2000-07-20 21:56:59+00:00,357.115,349.575,354.1033333333333,356.02666666666664,347.08,348.495,L7
2000-10-15 22:01:56+00:00,357.27666666666664,351.53,353.2575,352.7975,346.6266666666667,346.3766666666667,L7
2001-01-03 22:02:12+00:00,357.1775,352.7125,350.27750000000003,348.035,349.3775,347.805,L7
2001-01-12 21:56:30+00:00,357.04499999999996,356.33,351.8475,345.685,347.18500000000006,344.8325,L7
2001-02-13 21:56:03+00:00,355.075,353.7325,350.555,342.0725,346.66499999999996,341.635,L7
2001-03-24 22:01:59+00:00,354.938,353.904,350.588,342.742,346.28599999999994,341.802,L7
2001-06-12 22:01:24+00:00,349.756,346.384,346.298,337.64,346.4275,341.7175,L7
2001-08-08 21:55:01+00:00,344.4425,337.7675,340.455,333.4225,337.13666666666666,328.07,L7
2001-08-15 22:00:38+00:00,351.6925,342.6475,347.13750000000005,342.82500000000005,344.91333333333336,341.06333333333333,L7
2001-09-09 21:54:12+00:00,352.094,344.306,347.648,343.17600000000004,344.875,341.505,L7
2001-10-11 21:54:09+00:00,354.484,347.012,350.55,346.238,349.34000000000003,347.3125,L7
2002-01-06 22:00:31+00:00,359.35,355.43199999999996,355.17600000000004,351.45200000000006,348.664,346.514,L7
2002-01-22 22:00:40+00:00,359.20166666666665,356.3383333333333,355.68666666666667,351.24666666666667,349.27833333333336,346.3183333333333,L7
2002-04-28 22:00:38+00:00,352.73333333333335,353.1566666666667,349.58,343.09666666666664,345.29333333333335,341.50333333333333,L7
2002-07-01 22:00:15+00:00,349.945,347.095,346.75750000000005,341.97749999999996,340.94,341.435,L7
2002-07-17 22:00:08+00:00,350.725,344.825,348.94,344.52,342.7875,345.89250000000004,L7
2002-08-18 21:59:57+00:00,353.0575,346.45750000000004,350.9075,346.96750000000003,340.665,350.1375,L7
2002-08-27 21:54:00+00:00,350.68,345.86400000000003,348.93199999999996,344.398,339.108,347.168,L7
2002-10-14 21:53:19+00:00,353.4533333333333,349.55833333333334,351.64166666666665,347.805,339.108,349.22499999999997,L7
2003-01-18 21:54:06+00:00,358.5,359.67,356.08,351.30999999999995,339.43333333333334,349.245,L7
2003-01-25 22:00:18+00:00,358.916,359.464,355.44,350.254,341.415,349.358,L7
2003-03-23 21:54:40+00:00,361.8733333333333,362.14333333333326,356.68666666666667,351.895,349.07666666666665,349.7266666666667,L7
2003-05-10 21:54:22+00:00,359.15,360.81333333333333,352.43500000000006,347.5799999999999,351.8575,349.68666666666667,L7
2003-07-21 21:42:33+00:00,360.58,354.47666666666663,350.07,346.82,350.055,347.2833333333333,L5
2003-08-06 21:42:51+00:00,360.89,354.65333333333336,350.275,348.70666666666665,347.8425,341.0833333333333,L5
2003-08-13 21:48:45+00:00,360.89,351.785,348.20666666666665,344.33,342.472,336.0825,L5
2003-09-30 21:49:30+00:00,363.245,352.21200000000005,347.65,341.74249999999995,338.212,334.20799999999997,L5
2003-10-25 21:43:40+00:00,361.04333333333335,355.2966666666667,350.31800000000004,343.116,339.84666666666664,334.24,L5
2004-02-14 21:44:57+00:00,361.12000000000006,362.32000000000005,353.48500000000007,344.35,351.74333333333334,341.56333333333333,L5
2004-03-01 21:44:38+00:00,359.32666666666665,362.9433333333333,353.50333333333333,344.24333333333334,347.705,339.0325,L5
2004-04-18 21:45:25+00:00,353.08,363.4066666666667,353.75666666666666,346.7866666666667,349.2425,341.4275,L5
2004-05-20 21:46:20+00:00,348.0466666666667,350.7366666666667,344.5566666666667,343.76666666666665,343.5475,339.41749999999996,L5
2004-06-05 21:46:48+00:00,349.985,348.97749999999996,344.7625,344.6725,342.546,338.16999999999996,L5
2004-06-12 21:53:11+00:00,349.985,348.97749999999996,344.7625,344.6725,345.1666666666667,341.6983333333333,L5
2004-07-07 21:47:45+00:00,349.168,345.508,344.72799999999995,345.356,344.32000000000005,340.01142857142855,L5
2004-07-23 21:48:33+00:00,350.4666666666667,346.39000000000004,346.0883333333333,347.26,344.59250000000003,340.49625,L5
2004-07-30 21:54:28+00:00,350.4666666666667,344.9585714285714,346.04857142857145,347.0857142857143,343.55333333333334,339.76444444444445,L5
2004-09-16 21:55:41+00:00,351.0916666666667,342.72428571428566,345.21999999999997,346.42857142857144,340.91,336.91249999999997,L5
2004-09-25 21:50:07+00:00,353.63714285714286,342.72428571428566,347.7225,347.625,341.8811111111111,337.1166666666666,L5
2005-01-15 21:52:09+00:00,361.7866666666667,345.23999999999995,352.9200000000001,349.56250000000006,343.12000000000006,345.18999999999994,L5
2005-02-23 21:58:31+00:00,359.81,350.85,352.5133333333333,345.18,338.0133333333333,349.38333333333327,L5
2005-03-11 21:58:44+00:00,359.3125,353.8233333333333,351.52250000000004,343.70500000000004,337.765,343.8125,L5
2005-03-27 21:58:51+00:00,355.55999999999995,361.9433333333333,351.8733333333334,344.3666666666666,335.62666666666667,349.55999999999995,L5
2005-04-12 21:58:55+00:00,357.515,363.4125,353.0375,345.7075,337.8725,344.7075,L5
2005-05-23 21:53:00+00:00,353.61199999999997,357.91999999999996,349.26800000000003,343.01599999999996,335.18,340.918,L5
2005-05-30 21:59:15+00:00,353.57,353.74666666666667,348.1616666666667,342.6466666666667,334.70166666666665,339.09999999999997,L5
2005-06-08 21:53:09+00:00,352.9157142857143,352.36571428571426,347.9042857142857,343.40142857142854,335.42285714285714,339.0942857142857,L5
2005-07-26 21:53:30+00:00,351.33875,352.22125,348.32625,344.42125,336.06125,333.99571428571426,L5
2005-10-30 21:54:03+00:00,347.872,344.76599999999996,341.114,337.044,332.852,332.474,L5
2006-02-03 21:55:55+00:00,356.405,363.9,342.79,332.56,334.45,331.825,L5
2006-04-08 21:57:36+00:00,353.05333333333334,360.2133333333333,342.10666666666674,335.69,335.9733333333333,332.1466666666667,L5
2006-05-17 22:03:57+00:00,350.225,360.4649999999999,350.8533333333333,347.19499999999994,343.41333333333336,340.31333333333333,L5
2006-06-02 22:04:12+00:00,347.7266666666667,352.84666666666664,348.4175,343.2333333333333,340.1975,337.02750000000003,L5
2006-06-27 21:58:48+00:00,347.7266666666667,352.84666666666664,348.4175,343.2333333333333,344.742,341.51,L5
2006-07-04 22:04:41+00:00,349.2375,352.4275,348.762,343.8825,343.6266666666667,340.5183333333334,L5
2006-08-21 22:05:19+00:00,350.17,348.0025,346.622,340.33,342.87166666666667,338.76,L5
2007-02-13 22:06:47+00:00,361.345,350.39,348.5,341.99,335.51,328.765,L5
2007-09-18 21:58:42+00:00,355.33,359.43,351.49,345.65,342.14,336.85,L5
2009-02-02 21:57:22+00:00,342.81,357.1,343.47,341.16,340.09,334.22,L5
2009-11-26 21:56:28+00:00,355.66,364.85,358.48,343.13,347.06,340.39,L5
2010-02-21 22:02:44+00:00,356.1,364.85,356.02,346.62,344.72,340.835,L5
2011-01-07 22:01:44+00:00,356.87,361.33,348.33,347.37,338.78,336.62,L5
2011-02-17 21:56:00+00:00,358.555,363.005,350.635,349.31,341.745,337.925,L5
2011-04-13 22:01:34+00:00,358.555,363.005,350.635,349.31,343.7933333333333,340.76,L5
2011-09-04 22:00:27+00:00,342.09,345.91,334.03,332.94,336.375,337.63,L5
2013-04-27 22:07:23+00:00,363.16,362.41,350.17,351.05,327.66,337.18,L8
2013-05-13 22:07:59+00:00,355.05,356.275,344.17,347.58000000000004,326.11,332.765,L8
2013-05-20 22:13:50+00:00,358.92,357.9433333333333,348.20666666666665,349.3966666666667,328.82,336.25,L8
2013-05-29 22:08:05+00:00,351.0075,357.9433333333333,341.305,339.8375,321.2025,329.37,L8
2013-06-05 22:13:51+00:00,351.148,356.6775,341.486,340.918,321.86199999999997,330.23,L8
2013-07-07 22:13:48+00:00,351.148,356.6775,341.486,340.918,328.465,335.75500000000005,L8
2013-08-08 22:13:49+00:00,351.148,356.976,342.805,341.7383333333333,329.78285714285715,336.40142857142854,L8
2013-09-02 22:07:40+00:00,350.35999999999996,356.5116666666667,342.92857142857144,341.60571428571427,329.935,335.9125,L8
2013-10-11 22:13:41+00:00,350.35999999999996,356.5116666666667,342.92857142857144,344.4375,333.68333333333334,338.5677777777778,L8
2013-11-05 22:07:22+00:00,347.79999999999995,355.332,341.72166666666664,346.28625,337.1544444444445,341.16111111111115,L8
2013-11-12 22:13:32+00:00,350.898,358.52,345.5666666666666,346.7325,338.76,342.1933333333333,L8
2013-11-21 22:07:13+00:00,349.86199999999997,358.62600000000003,344.86833333333334,346.21999999999997,339.63222222222225,341.84555555555556,L8
2013-12-14 22:13:21+00:00,358.07,361.078,353.552,351.72428571428566,346.6075,346.31374999999997,L8
2013-12-30 22:13:13+00:00,358.07,361.078,353.552,351.525,346.4611111111111,346.3233333333333,L8
2014-01-24 22:07:09+00:00,356.788,360.9583333333333,352.0433333333333,350.90777777777777,343.0733333333333,343.18777777777774,L8
2014-01-31 22:12:52+00:00,356.788,360.9583333333333,352.0433333333333,350.58299999999997,342.89300000000003,342.99399999999997,L8
2014-02-09 22:06:33+00:00,355.2616666666667,361.22166666666664,350.16833333333335,350.757,342.229,342.294,L8
2014-02-16 22:12:38+00:00,353.6414285714286,359.2857142857143,347.63571428571424,349.30545454545455,340.96,340.8272727272727,L8
2014-03-20 22:12:13+00:00,355.65285714285716,360.15142857142854,347.40999999999997,349.46909090909094,340.5309090909091,340.3445454545454,L8
2014-03-29 22:06:15+00:00,355.65285714285716,360.15142857142854,349.8125,350.0508333333334,341.0575,341.78,L8
2014-04-05 22:11:58+00:00,355.975,359.88624999999996,349.91555555555556,349.59923076923076,340.10846153846154,341.11,L8
2014-04-21 22:11:42+00:00,355.975,359.88624999999996,349.91555555555556,348.8538461538462,338.1684615384615,340.3476923076923,L8
2014-04-30 22:05:22+00:00,354.77,359.8355555555556,349.32,348.5128571428572,336.6878571428571,339.58714285714285,L8
2014-05-23 22:11:18+00:00,354.3525,358.6614285714286,348.3366666666667,347.8025,333.1041666666667,337.2291666666667,L8
2014-07-03 22:05:50+00:00,352.41249999999997,356.40000000000003,345.8077777777778,346.8372727272727,330.67,336.1727272727273,L8
2014-07-26 22:11:43+00:00,353.64625,356.20285714285717,347.49333333333334,347.52363636363634,330.1154545454546,336.22090909090906,L8
2014-08-20 22:05:42+00:00,356.94999999999993,357.45666666666665,351.02625,348.6877777777778,329.19666666666666,336.59666666666664,L8
2014-11-08 22:06:16+00:00,359.212,358.27250000000004,350.06600000000003,346.368,327.38,332.41400000000004,L8
2014-12-01 22:12:00+00:00,359.698,360.72200000000004,351.624,344.84000000000003,331.802,336.18600000000004,L8
2015-02-28 22:05:24+00:00,362.7833333333333,365.12999999999994,350.14000000000004,344.27666666666664,335.99333333333334,336.59999999999997,L8
2015-04-01 22:05:25+00:00,361.055,363.185,350.1375,344.8275,334.6575,335.2625,L8
2015-05-10 22:10:52+00:00,360.98333333333335,361.14750000000004,353.3075,348.75,335.64,337.93,L8
2015-05-19 22:05:04+00:00,360.98333333333335,361.14750000000004,349.36,347.46999999999997,332.994,335.31800000000004,L8
2015-07-22 22:05:13+00:00,359.7,358.38250000000005,345.588,348.342,331.214,333.81000000000006,L8
2015-07-29 22:11:25+00:00,359.7,358.38250000000005,345.588,346.33500000000004,329.51,331.7816666666667,L8
2015-08-23 22:05:24+00:00,359.4025,357.904,344.99666666666667,347.0385714285714,330.1528571428571,332.5085714285715,L8
2015-10-26 22:06:07+00:00,361.44499999999994,357.78666666666663,342.75,344.6333333333334,329.5933333333333,331.37666666666667,L8
2015-12-20 22:11:57+00:00,361.75,360.32333333333327,343.7575,344.85600000000005,331.492,332.08799999999997,L8
2016-02-22 22:11:42+00:00,362.57500000000005,363.66999999999996,343.82,342.7166666666667,334.25,332.53,L8
2016-03-02 22:05:55+00:00,357.83666666666664,360.55999999999995,343.845,343.52000000000004,335.22249999999997,333.145,L8
2016-04-26 22:11:21+00:00,360.46500000000003,361.65999999999997,348.89750000000004,348.065,338.28,338.5325,L8
2016-05-12 22:11:20+00:00,360.28200000000004,361.222,342.204,346.328,336.442,337.964,L8
2016-05-21 22:05:38+00:00,359.46000000000004,360.4266666666667,341.85999999999996,346.21,335.815,338.2183333333333,L8
2016-06-13 22:11:30+00:00,359.3357142857143,359.32428571428574,342.3771428571429,346.3157142857143,335.06142857142856,337.8357142857143,L8
2016-07-15 22:11:46+00:00,359.2442857142857,358.08,341.42999999999995,346.05285714285714,334.5957142857143,338.2557142857143,L8
2016-08-16 22:11:53+00:00,359.4575,358.18625,342.6125,346.345,334.60249999999996,338.355,L8
2016-09-10 22:06:15+00:00,360.73285714285714,358.32000000000005,343.17857142857144,346.50857142857143,333.6871428571429,338.3857142857143,L8
2017-01-16 22:06:11+00:00,353.82666666666665,357.35666666666674,345.69666666666666,343.47333333333336,330.34999999999997,336.8300000000001,L8
2017-02-24 22:11:42+00:00,350.26500000000004,356.57000000000005,348.3433333333333,344.55,331.0133333333333,336.925,L8
2017-03-05 22:05:50+00:00,349.46333333333337,356.3633333333333,346.5875,344.37,331.255,335.18,L8
2017-04-06 22:05:10+00:00,350.7966666666667,357.6133333333334,345.9475,344.85,331.5,336.68,L8
2017-04-13 22:11:17+00:00,352.17,357.08500000000004,346.32800000000003,344.06,332.184,336.9525,L8
2017-05-24 22:05:34+00:00,346.636,351.91999999999996,341.97166666666664,339.9866666666667,328.585,331.068,L8
2017-06-16 22:11:31+00:00,348.3416666666667,352.1466666666667,342.5728571428572,340.67285714285714,328.6685714285714,332.085,L8
2017-06-25 22:05:23+00:00,348.67285714285714,351.51714285714286,342.24,341.42375,328.75874999999996,332.61285714285714,L8
2017-08-03 22:11:47+00:00,351.1357142857143,351.6742857142857,342.13125,342.59,329.825,332.7775,L8
2017-12-02 22:06:10+00:00,354.5675,354.6775,341.255,346.03499999999997,331.12,335.8175,L8
2017-12-18 22:05:49+00:00,358.1175,355.14333333333326,339.61333333333334,349.3075,338.5925,337.26,L8
2018-01-26 22:11:45+00:00,359.955,358.8766666666667,341.09,349.53000000000003,339.76000000000005,336.0925,L8
2018-03-08 22:05:15+00:00,361.40999999999997,361.0733333333333,348.1333333333334,350.29749999999996,341.15000000000003,336.7775,L8
2018-05-02 22:10:57+00:00,362.48199999999997,361.4525,348.77,350.428,339.882,337.59,L8
2018-08-06 22:11:10+00:00,355.92,355.69,345.12000000000006,339.83666666666664,325.6566666666667,338.75499999999994,L8
2018-09-07 22:11:24+00:00,362.15000000000003,352.57499999999993,338.365,343.9866666666667,332.59999999999997,347.80499999999995,L8
2018-09-16 22:05:39+00:00,357.71750000000003,351.71,337.76,342.12750000000005,331.1725,340.8066666666667,L8
2018-10-18 22:05:29+00:00,356.82000000000005,353.23249999999996,341.2575,341.738,332.348,338.3775,L8
2018-11-03 22:05:33+00:00,355.5,354.1175,343.5625,340.814,332.872,337.14,L8
2018-12-05 22:05:56+00:00,352.08500000000004,351.412,340.608,337.68666666666667,330.2133333333333,332.06399999999996,L8
2019-02-14 22:11:33+00:00,356.12833333333333,355.486,345.736,342.1133333333333,335.5233333333333,331.2966666666667,L8
2019-03-02 22:11:29+00:00,357.4928571428572,357.2183333333333,348.17,343.34142857142854,335.8,332.2685714285714,L8
2019-04-12 22:05:06+00:00,353.48333333333335,357.16333333333336,348.205,340.7133333333333,331.9866666666666,328.3066666666667,L8
2019-04-19 22:11:14+00:00,347.2,349.6233333333333,340.9633333333333,337.39833333333337,324.88666666666666,321.08,L8
2019-06-15 22:05:51+00:00,348.852,348.744,340.02200000000005,340.202,324.594,322.982,L8
2019-06-22 22:11:40+00:00,348.852,350.76500000000004,343.2583333333334,341.43666666666667,327.205,326.5,L8
2019-07-17 22:05:59+00:00,349.7416666666666,351.2871428571429,343.50714285714287,342.0,327.2085714285714,327.58,L8
