dates,satname,nzd0191-0000,nzd0191-0001,nzd0191-0002,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,nzd0191-0051,nzd0191-0052,nzd0191-0053,nzd0191-0054,nzd0191-0055,nzd0191-0056,nzd0191-0057,nzd0191-0058,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0009,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0059
2010-10-28 21:55:51.312000,L5,325.45,296.90,273.24,269.96,266.51,267.76,266.38,265.35,258.90,257.04,271.18,270.52,269.50,266.88,266.38,271.66,269.14,267.87,272.94,277.29,273.83,272.59,281.48,282.84,286.57,286.55,294.24,298.68,297.12,296.33,296.87,302.40,303.94,282.91,300.52,305.32,309.33,301.53,307.70,309.52,310.60,306.62,299.16,303.01,248.43,,,,,208.40,270.24,290.22,290.99,297.07,292.91,295.23,292.27,300.75,302.33,
2010-12-31 21:55:56.533000,L5,332.71,294.22,270.86,262.42,257.28,258.03,259.67,260.61,252.50,251.08,273.77,270.44,273.19,269.37,267.98,271.75,266.60,273.66,274.16,276.24,275.72,275.57,281.52,285.33,287.02,288.95,294.51,297.42,296.79,297.84,298.22,301.83,302.99,284.69,299.49,300.56,305.14,298.40,301.98,305.04,304.05,297.25,285.71,294.78,245.37,,,,,202.83,271.54,291.16,290.08,294.66,291.79,293.57,289.80,299.59,298.64,
2011-01-16 21:55:58.174000,L5,342.31,298.62,263.26,269.51,263.82,275.14,276.90,257.36,251.43,250.95,262.29,261.45,266.34,265.21,268.20,274.18,274.97,281.52,279.94,272.37,271.32,276.56,272.41,274.76,278.81,291.13,296.16,300.37,305.39,304.98,308.59,301.19,307.39,294.42,307.55,304.33,302.67,297.79,302.12,295.92,295.16,291.33,288.16,171.22,246.38,,,,,206.32,276.56,283.94,288.46,290.04,281.93,280.03,295.37,305.29,302.42,
2011-01-25 21:49:47.233000,L5,346.76,310.94,283.58,268.80,272.53,276.17,276.72,276.61,267.30,265.42,274.14,279.46,282.82,278.11,273.92,279.03,282.78,286.87,294.77,283.53,290.29,290.84,286.92,294.27,292.65,298.46,302.41,305.71,311.19,311.04,314.16,317.77,309.14,299.39,314.87,314.86,316.79,316.22,311.15,308.70,303.06,301.10,286.00,282.75,263.27,241.43,231.04,,,213.38,273.70,302.54,305.26,308.51,301.56,301.82,300.08,305.52,310.11,
2011-02-17 21:56:00.979000,L5,333.65,298.24,273.49,256.41,257.53,280.22,322.82,303.32,288.37,302.96,272.48,274.53,273.05,271.87,271.77,274.15,274.33,276.54,286.13,278.79,287.58,286.09,293.45,288.12,293.11,295.60,303.09,297.96,301.01,308.17,305.81,308.72,297.26,290.73,307.30,304.58,307.18,314.36,318.21,315.08,311.53,307.54,302.15,297.46,256.96,240.67,,,,209.84,264.83,300.18,301.61,307.24,297.95,300.43,297.50,305.84,300.81,
2011-10-24 21:47:48.042000,L5,337.98,300.66,277.07,263.37,262.67,269.96,271.66,269.04,264.02,267.62,269.22,268.22,271.65,263.17,264.91,267.12,264.56,275.88,275.37,277.72,279.03,280.03,283.28,282.09,284.92,289.47,293.58,290.50,295.33,300.23,301.43,303.49,292.62,285.26,303.44,302.35,309.05,309.49,315.67,314.53,305.84,306.60,298.00,299.34,255.19,238.58,,,,,264.60,292.48,293.49,299.06,288.03,295.71,287.03,298.45,294.40,
2013-04-11 22:08:15.067000,L8,,,,,,,,,,,,,,,,,,,,,,,218.20,218.29,213.95,220.94,237.93,222.75,226.78,231.99,234.82,248.28,,,,,,,,,,,,,,,,,,,,228.99,231.23,226.56,229.32,,,,,
2013-05-29 22:08:05.425000,L8,,,,,,,,,,,,,,,,,,,,,,,227.17,220.70,228.26,221.75,239.19,226.87,240.86,234.27,238.70,247.41,,,,,,,,,,,,,,,,,,,,231.73,231.89,228.13,233.48,,,,,
2013-06-23 22:01:46.719000,L8,,,,,,,,,,,,,,,,,218.96,225.24,217.61,229.88,227.03,217.42,230.66,224.98,233.76,227.47,242.45,233.50,248.66,245.36,248.82,254.52,246.04,,,,,,,,,,,,,,,,,,,233.30,240.41,244.76,239.10,240.05,235.87,250.18,249.40,
2013-06-30 22:08:00.117000,L8,,,,253.50,256.26,250.48,253.60,251.55,250.71,245.09,240.91,234.08,240.02,232.52,234.54,236.75,241.45,247.50,247.87,247.21,246.88,248.61,252.79,251.50,257.28,256.59,262.79,264.32,269.69,271.80,273.78,276.14,270.75,249.20,277.99,274.45,279.93,274.27,270.63,271.32,270.73,49.66,279.61,279.57,,,,,,,246.25,262.73,267.26,268.32,254.90,258.40,257.47,268.78,270.78,
2013-08-17 22:08:03.120000,L8,,,,252.44,257.18,254.43,255.08,251.80,250.33,246.52,246.78,239.46,240.28,234.32,235.50,238.76,241.03,247.76,246.84,247.63,247.35,249.01,252.23,253.31,255.93,257.92,262.38,264.43,269.83,271.32,274.30,276.65,271.98,250.41,283.20,276.14,282.08,280.43,285.74,276.84,274.91,276.25,279.13,279.56,,,,,,,247.27,265.11,269.61,270.17,259.28,261.45,259.92,269.11,270.70,
2013-09-02 22:08:04.598000,L8,291.39,264.36,245.60,248.34,240.23,239.91,249.77,248.62,247.71,225.25,239.82,234.10,237.51,232.20,230.89,235.80,239.94,246.36,244.96,246.33,246.08,247.13,252.00,249.84,254.32,255.73,261.62,263.12,268.64,271.23,273.14,274.36,268.42,243.92,275.96,273.00,272.90,276.34,270.48,270.25,272.35,272.53,276.41,273.39,,,,,,,237.60,264.28,265.85,265.61,255.87,256.21,256.09,267.39,267.76,
2013-09-27 22:01:43.236000,L8,,,,245.37,238.73,242.60,250.14,250.56,246.15,225.82,238.60,235.20,238.18,231.35,230.47,234.38,238.77,243.39,242.90,244.09,244.19,247.39,249.43,249.59,252.81,255.50,260.79,261.27,266.98,268.53,271.33,273.91,259.47,,268.47,267.70,270.23,278.78,286.50,272.63,273.31,265.96,275.41,273.36,,,,,,,246.10,263.09,263.10,262.95,252.81,256.98,255.57,265.84,263.74,
2013-10-29 22:01:34.321000,L8,,,,,,,,,,,233.66,228.45,234.70,229.10,226.92,232.30,236.22,239.93,241.70,241.94,243.09,243.83,245.64,244.30,248.65,251.51,257.15,257.86,263.32,263.60,267.94,273.00,259.06,,271.16,267.11,266.97,273.72,285.94,270.42,270.20,260.87,268.77,270.06,,,,,,,,260.10,260.58,259.84,252.44,252.95,252.38,263.99,261.21,
2013-11-14 22:01:33.487000,L8,,,,252.62,256.94,245.26,253.74,249.91,248.93,231.42,239.89,237.79,238.92,233.99,283.36,296.92,305.16,304.03,295.87,298.57,298.70,301.24,302.90,306.55,288.39,310.26,310.02,317.83,322.24,323.49,325.13,326.87,260.40,241.65,276.05,270.54,263.03,279.83,273.21,271.46,274.90,275.00,280.17,276.80,,,,,,,249.63,313.03,303.83,307.49,255.85,255.16,255.74,266.66,264.71,
2013-11-21 22:07:37.752000,L8,,,,252.37,238.58,242.53,251.76,248.81,246.87,229.43,242.21,239.61,241.03,235.83,237.22,239.55,241.32,245.72,247.00,247.44,248.47,249.51,252.38,251.53,254.89,256.77,262.53,265.18,268.34,270.43,273.04,275.60,267.84,246.47,276.53,272.36,265.31,275.96,270.13,270.83,272.12,272.97,278.23,272.17,,,,,,,251.65,266.31,265.74,265.19,259.14,259.18,258.45,268.88,268.92,
2014-01-01 22:01:14.509000,L8,,,,,,,,,213.90,219.20,239.23,227.76,247.29,241.40,238.10,245.25,243.88,249.05,251.77,253.43,285.91,290.14,299.23,294.60,292.69,258.90,263.88,262.65,277.34,322.80,315.61,282.38,270.06,251.93,279.53,271.40,276.78,277.65,285.55,277.21,274.08,275.22,278.32,277.72,,,,,,,,269.50,266.92,267.66,263.33,260.61,258.25,268.53,268.33,
2014-01-08 22:07:19.116000,L8,326.51,289.68,281.69,267.38,270.26,267.89,269.16,266.90,265.85,258.33,255.40,248.83,254.87,249.15,253.12,254.43,254.18,265.37,304.36,311.30,312.85,277.19,266.99,270.57,273.85,276.80,277.10,281.02,286.18,294.84,291.68,291.38,292.82,305.66,316.21,310.09,302.34,296.29,299.38,291.93,295.85,300.80,303.21,291.76,245.26,,,,,,264.67,283.72,283.94,288.12,289.92,286.06,315.22,303.06,295.04,195.59
2014-01-17 22:00:59.983000,L8,,,,,,,,,246.17,219.86,238.41,233.98,238.14,233.59,234.28,236.30,240.35,245.02,245.17,246.46,245.99,249.07,251.89,306.41,307.97,313.24,261.83,263.88,267.56,270.41,272.20,274.83,264.97,242.58,273.75,267.90,263.17,266.69,264.84,264.44,265.09,252.13,275.93,266.56,,,,,,,,263.05,263.82,262.96,256.17,254.73,255.99,266.57,266.85,
2014-01-24 22:07:09.509000,L8,,,,,,,,,,,236.96,233.69,238.17,231.57,228.79,240.73,237.65,242.21,,,,,197.11,248.67,253.11,254.19,260.80,262.31,265.92,268.69,270.70,273.53,263.07,246.00,271.87,267.58,263.50,270.51,262.72,263.19,264.73,250.76,236.13,,,,,,,,,262.51,263.11,261.98,255.63,256.47,255.06,265.07,264.96,
2014-02-02 22:00:53.662000,L8,,,,,,,,,229.03,219.93,239.65,233.22,238.61,233.55,234.19,240.42,241.69,246.12,248.49,246.71,248.05,249.11,251.13,252.50,255.78,256.63,260.12,261.63,270.43,272.23,272.00,275.65,264.62,247.23,266.88,267.18,260.29,,,,,,,,,,,,,,,264.37,265.12,264.96,258.37,254.93,255.01,266.09,267.45,
2014-02-09 22:06:57.254000,L8,304.34,268.22,242.31,215.41,230.91,229.98,248.37,229.03,,221.93,239.73,236.04,238.76,232.76,234.74,236.37,240.82,245.93,245.56,246.25,246.56,249.09,252.11,251.68,255.54,255.97,262.92,263.76,268.49,271.94,273.02,275.29,269.00,247.09,272.75,272.10,267.67,276.19,273.61,267.88,271.40,263.13,279.12,276.63,,,,,,,249.12,263.85,264.29,265.60,256.54,258.37,257.22,267.83,267.31,
2014-02-25 22:06:44.447000,L8,295.08,270.91,243.32,258.28,225.54,229.35,251.93,250.12,,220.15,237.91,233.53,239.23,232.82,235.61,236.49,240.55,245.24,244.43,246.03,246.29,248.95,251.77,250.72,255.97,255.08,312.84,313.64,308.66,317.86,322.96,274.95,268.87,245.41,273.13,269.52,266.63,272.89,267.65,266.62,269.39,257.84,276.26,277.59,,,,,,,247.74,264.12,264.36,264.31,256.07,256.82,256.74,267.08,267.21,
2014-03-06 22:00:25.321000,L8,,,,,,,,,,,238.26,233.12,238.46,232.65,232.67,236.55,240.56,245.95,244.82,247.14,247.37,249.67,250.72,251.95,255.21,256.80,262.61,262.12,269.12,271.57,271.81,275.16,265.43,244.47,272.32,267.13,266.49,270.14,268.29,267.88,264.71,250.30,235.36,,,,,,,,,263.82,263.88,264.36,255.54,258.03,256.96,267.61,266.56,
2014-03-29 22:06:15.961000,L8,294.79,273.16,246.23,258.72,238.07,233.29,256.55,250.13,251.41,247.24,240.31,240.56,240.60,234.27,239.92,242.51,242.62,250.00,246.62,248.36,249.24,251.78,253.13,254.86,256.82,260.52,264.91,266.66,271.33,272.36,275.53,277.33,267.68,245.74,275.79,273.69,271.39,277.72,268.89,268.99,271.86,271.94,278.87,273.08,,,,,,,249.75,264.97,265.63,266.72,256.45,259.67,256.33,267.17,268.16,
2014-04-23 21:59:43.011000,L8,,,,249.87,237.04,235.19,254.48,249.64,246.26,224.20,245.02,241.12,242.08,235.44,239.02,244.40,243.18,251.07,250.89,248.42,249.96,253.15,254.57,255.99,257.56,260.13,265.98,265.89,271.28,273.91,275.98,277.85,271.57,250.68,276.37,270.84,277.49,275.24,278.10,271.89,271.58,265.21,275.47,267.94,,,,,,,249.47,266.86,267.94,271.55,258.35,262.27,259.61,271.02,273.59,
2014-04-30 22:05:46.536000,L8,,,,252.92,231.87,232.32,246.97,245.76,246.82,223.10,244.03,236.31,241.39,234.80,237.55,241.03,242.38,249.90,251.46,247.90,249.27,250.55,254.12,255.00,258.38,260.44,263.61,265.92,270.59,274.03,276.99,276.89,271.89,249.05,275.62,270.81,276.05,276.66,272.73,271.05,272.75,262.80,278.42,266.37,,,,,,,248.16,267.18,269.17,270.36,259.47,260.72,260.64,270.10,272.61,
2014-05-25 21:59:22.796000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,221.37,241.00,229.67,244.77,244.90,241.97,240.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-17 22:05:44.904000,L8,,,,,,,,,,,,,,,,,,,,,,,,,212.91,224.55,242.63,231.08,246.30,243.23,241.91,249.77,,,,,,,,,,,,,,,,,,,,230.79,229.92,229.62,232.23,,,,,
2014-07-28 21:59:47.112000,L8,,,,,,,,,,,,,,,,,218.91,224.79,205.05,228.20,225.84,214.60,229.46,229.63,225.92,235.59,244.06,236.10,248.11,245.20,243.93,250.52,,,,,,,,,,,,,,,,,,,,231.33,233.57,231.35,234.46,,,,,
2014-08-20 22:06:06.726000,L8,,,,249.99,237.27,235.51,252.63,248.97,245.48,225.00,238.60,237.06,236.29,232.75,235.57,240.07,240.70,248.38,246.49,246.49,247.34,250.56,252.47,252.42,255.32,257.34,263.82,264.83,269.47,270.09,273.29,276.31,269.27,247.68,274.32,271.66,272.98,276.77,268.50,269.96,270.21,257.64,275.85,263.99,,,,,,,247.02,262.37,265.07,267.24,257.72,259.84,258.32,269.45,267.99,
2014-09-14 21:59:59.788000,L8,310.16,286.07,262.14,261.01,260.36,261.04,259.04,254.77,253.35,249.66,248.32,240.92,241.01,235.69,237.79,241.25,241.85,248.79,251.21,248.16,248.73,250.78,252.00,253.13,256.66,259.87,264.77,264.82,269.66,272.65,275.66,276.77,266.17,242.78,273.80,271.46,275.38,278.16,283.41,272.97,273.48,268.80,275.45,268.01,237.13,,,,,,253.53,266.98,266.76,268.49,256.79,261.11,257.53,269.12,269.07,
2014-11-08 22:06:16.124000,L8,,,,252.52,237.01,237.31,248.49,243.01,242.97,237.71,241.50,236.35,239.39,234.10,237.32,235.18,238.72,245.17,247.75,245.54,246.18,246.95,250.87,250.72,253.99,255.80,260.66,265.91,266.78,270.79,273.25,273.94,266.91,,275.00,269.97,268.35,277.51,274.16,271.77,274.32,269.65,260.05,267.69,,,,,,,247.78,265.00,263.84,264.35,258.08,257.91,257.86,266.86,266.25,
2015-02-28 22:05:48.437000,L8,,,,215.10,222.98,227.42,242.90,227.42,,,238.82,235.00,237.57,232.51,235.84,235.78,240.07,245.39,247.32,245.60,244.66,248.72,251.59,252.22,255.91,256.91,261.43,264.38,267.44,271.05,272.71,274.73,269.50,241.97,272.04,271.10,267.40,274.18,266.56,265.78,269.03,257.81,273.89,264.61,,,,,,,,261.89,263.87,267.26,257.40,258.71,256.26,267.37,264.94,
2015-03-09 21:59:30.556000,L8,,,,211.81,222.90,230.79,242.83,227.13,247.84,232.16,239.80,235.03,236.70,233.66,233.95,236.18,240.26,248.04,248.74,247.43,245.03,250.95,254.45,253.89,256.61,257.51,264.52,266.01,271.04,271.55,273.84,276.86,268.00,246.05,274.44,270.83,271.10,276.49,267.90,267.72,269.22,259.29,273.11,,,,,,,,,264.39,266.33,267.96,260.28,259.54,257.28,267.82,267.35,
2015-04-10 21:59:13.702000,L8,,,,260.34,234.82,234.53,253.24,249.24,246.42,244.88,244.09,241.10,240.78,238.91,241.25,242.59,243.68,249.21,254.38,249.15,247.99,255.70,255.97,255.79,259.12,259.92,266.79,268.70,268.94,277.92,277.55,280.95,270.71,251.68,277.08,277.99,278.00,278.02,279.89,274.14,272.76,269.92,277.59,268.53,,,,,,,221.49,268.18,271.02,272.53,266.34,263.50,261.28,271.81,270.53,
2015-05-19 22:05:04.672000,L8,,,,,,,,,,,,,,,,,,,,,,,227.49,224.59,215.38,220.45,239.16,232.28,241.87,240.46,240.27,249.62,,,,,,,,,,,,,,,,,,,,230.97,234.27,236.24,232.66,,,,,
2015-07-22 22:05:37.569000,L8,,,,,,,,,,,,,,,,207.69,218.83,224.88,209.31,227.92,225.97,215.21,229.35,230.27,231.77,231.80,242.72,240.02,245.36,248.35,246.87,254.13,,,,,,,,,,,,,,,,,,,,234.11,239.65,247.34,237.84,,,,,
2015-08-07 22:05:40.232000,L8,,,,,,,,,,,,,,,,,,,,,,210.08,227.98,227.51,217.65,222.81,239.99,233.55,240.91,240.89,241.00,251.09,,,,,,,,,,,,,,,,,,,,228.73,,,,,,,,
2015-08-23 22:05:48.569000,L8,295.86,269.20,247.55,260.47,256.70,250.00,256.21,250.02,251.89,223.49,245.34,237.36,238.86,233.21,234.82,238.90,236.80,242.48,237.43,,,,,251.35,255.84,257.96,261.98,264.98,268.96,273.63,275.71,275.01,272.63,250.74,279.82,277.13,278.46,281.47,276.99,275.28,274.35,276.53,278.18,270.28,,,,,,,251.18,266.25,267.13,270.06,258.43,260.66,259.78,269.02,270.78,
2015-09-01 21:59:39.995000,L8,,,,,,,,,,,,,,,,,215.69,216.54,208.01,222.30,222.21,209.11,226.50,218.04,,,,,242.04,239.38,238.18,249.18,,,,,,,,,,,,,,,,,,,,231.00,236.33,233.31,232.14,,,,,
2015-10-19 21:59:54.006000,L8,,,,259.68,249.06,247.88,255.94,249.88,246.89,246.42,241.52,237.95,238.39,233.05,234.00,235.83,240.80,245.50,244.77,245.58,245.06,249.02,251.67,251.28,254.44,256.22,260.84,261.94,265.57,264.51,264.72,269.40,269.36,245.70,274.86,270.70,,,,,273.87,276.90,279.24,275.42,,,,,,,251.18,265.82,264.54,263.22,257.67,259.78,257.28,268.18,263.77,
2015-10-26 22:06:07.756000,L8,340.85,325.82,,262.78,271.49,264.21,261.78,258.19,256.11,255.87,322.51,327.66,312.69,316.34,313.83,309.07,321.69,319.94,317.40,302.38,,,,,,263.54,283.33,324.59,266.75,341.50,341.71,325.90,339.21,346.87,343.25,350.32,349.94,349.26,342.17,332.45,287.81,290.92,287.12,288.48,,,,,,,253.10,338.52,342.09,333.23,285.23,339.53,292.59,334.25,333.37,
2015-12-29 22:06:09.164000,L8,,,,,,,,,,,,,,,,,,207.03,210.23,205.64,219.46,203.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-23 21:59:56.211000,L8,,,,222.79,223.13,231.14,235.33,228.26,235.62,223.44,240.36,237.36,239.92,235.16,236.60,241.88,242.71,247.69,250.18,248.00,247.02,251.95,253.83,255.87,256.81,258.12,264.19,264.52,269.23,273.64,274.19,276.81,270.00,247.87,273.85,270.17,272.74,270.36,267.78,266.88,266.75,256.51,236.58,,,,,,,,,267.02,265.60,267.47,261.99,260.46,257.77,267.63,266.98,
2016-02-24 21:59:45.021000,L8,,,,,,,,,,,238.45,235.61,238.67,234.16,234.77,236.63,241.34,246.17,245.42,246.01,245.13,249.90,252.81,251.17,254.83,256.68,259.60,261.41,265.41,272.52,274.02,273.73,266.75,244.50,272.11,271.12,267.12,274.47,269.94,269.14,269.20,253.21,235.54,,,,,,,,,264.83,266.01,264.40,256.65,257.83,257.09,267.90,263.12,
2016-03-02 22:05:55.525000,L8,,,,,,,,,,,,,,,,201.09,215.24,223.83,210.38,220.75,221.90,215.05,225.32,219.10,,215.17,238.38,232.31,236.89,241.29,236.72,248.22,,,,,,,,,,,,,,,,,,,,232.13,231.57,228.49,224.72,,,,,
2016-03-11 21:59:42.538000,L8,,,,,,,,,,,,,234.14,230.67,235.36,234.93,238.69,245.87,246.13,243.26,244.32,247.89,251.31,250.59,256.62,259.33,260.20,263.07,265.33,270.29,273.24,273.99,266.67,246.11,272.33,276.38,260.38,,,,,,,,,,,,,,,262.45,264.52,264.71,255.27,256.53,255.57,266.27,262.97,
2016-04-19 22:05:34.992000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,239.58,227.63,243.04,238.74,237.60,248.87,,,,,,,,,,,,,,,,,,,,232.04,235.26,233.19,229.11,,,,,
2016-05-14 21:59:24.184000,L8,,,,,,,,,,,,,,,,,,,,,,,,,213.80,219.70,238.76,231.04,244.20,241.70,240.44,251.87,,,,,,,,,,,,,,,,,,,,232.78,237.16,244.34,232.87,,,,,
2016-05-21 22:05:38.418000,L8,,,,255.54,234.20,256.45,254.26,250.48,250.50,231.82,245.10,240.32,242.71,237.88,241.85,246.51,244.44,250.61,254.31,249.05,247.27,251.27,254.83,257.64,259.18,258.56,264.63,264.38,269.51,275.14,278.02,276.76,274.28,254.96,275.33,278.02,281.70,277.03,277.64,272.11,276.51,273.19,277.70,278.12,,,,,,,253.12,266.09,269.51,269.80,260.73,260.77,260.80,268.35,270.98,
2016-07-01 21:59:42.515000,L8,,,,260.29,257.46,252.98,256.83,252.78,251.23,246.94,245.21,240.93,240.26,236.52,240.19,243.27,243.98,250.17,253.40,247.91,248.53,253.68,256.22,255.58,257.98,258.85,264.92,265.31,268.55,276.68,277.40,276.26,270.07,252.34,277.42,281.11,284.45,279.93,284.45,276.47,275.42,275.89,279.28,280.61,,,,,,,251.74,267.66,271.73,271.34,261.08,261.32,260.78,270.48,269.49,
2016-07-24 22:06:01.938000,L8,,,,,,,,,,,,,,,,,219.14,224.27,210.21,225.51,225.57,224.64,229.31,230.86,232.76,221.91,242.43,239.36,246.51,245.76,246.16,252.64,,,,,,,,,,,,,,,,,,,,232.45,241.78,244.35,235.59,,,,,
2016-08-18 21:59:57.052000,L8,293.47,266.73,247.80,222.09,226.24,235.68,248.66,235.11,,223.38,237.14,232.68,236.97,231.51,232.92,236.29,240.56,244.93,244.19,244.89,245.16,247.67,250.88,252.22,254.25,254.40,261.60,261.61,267.76,272.46,272.79,274.19,268.59,246.33,272.48,272.47,276.20,271.02,270.50,271.47,271.06,252.57,275.07,266.98,,,,,,,,264.75,264.98,266.12,256.08,259.96,257.34,267.02,264.68,
2016-09-10 22:06:15.488000,L8,,,,253.74,247.04,256.84,254.27,250.75,244.87,227.00,238.64,233.19,237.63,232.03,234.91,236.03,240.00,244.19,245.16,245.57,245.33,248.98,251.56,250.84,254.28,256.51,260.37,263.27,265.88,270.97,273.50,274.81,267.85,247.62,273.44,273.85,278.60,278.83,285.60,273.89,277.76,275.33,278.43,273.90,,,,,,,250.76,264.96,264.84,262.43,257.06,259.08,257.15,267.02,264.88,
2016-10-21 22:00:12.043000,L8,300.28,274.37,257.69,255.55,256.69,257.98,259.75,254.61,249.94,249.22,241.65,239.29,239.91,235.12,238.27,237.77,241.67,245.42,248.02,245.54,246.73,248.52,253.15,253.01,254.25,257.14,260.78,263.36,267.03,271.32,274.50,276.04,269.76,245.55,278.55,283.84,281.34,285.19,290.79,280.42,282.35,38.90,281.51,282.57,,,,,,,253.95,265.62,265.52,266.64,258.37,260.95,258.13,267.96,265.57,
2016-10-28 22:06:23.178000,L8,308.15,280.94,266.41,261.78,260.41,272.22,260.20,259.80,270.79,256.73,339.73,267.57,,,,305.24,287.01,281.27,298.16,249.17,244.92,299.21,298.60,296.67,302.45,293.91,312.28,308.91,318.96,274.87,271.77,272.44,,,,,,,,,,,,,251.57,,,,,,259.03,266.38,319.95,,,,,,,
2016-11-22 22:00:11.776000,L8,304.41,275.08,251.66,250.08,232.33,245.36,251.02,247.91,245.05,223.11,237.83,232.56,237.10,232.85,233.05,234.59,239.11,242.96,244.12,243.73,243.91,247.82,249.96,249.87,250.60,254.47,258.26,258.03,263.83,269.64,272.25,273.78,261.22,239.46,273.80,272.18,275.63,279.07,283.58,273.41,274.93,274.25,96.23,275.52,,,,,,,251.14,262.59,263.27,261.58,254.43,254.98,255.04,266.05,260.64,
2017-01-16 22:06:11.085000,L8,,,,217.31,225.26,234.63,245.43,239.89,,,237.30,233.12,238.80,233.26,235.05,235.98,241.25,245.31,244.39,245.25,244.00,249.47,252.02,252.77,253.10,253.68,261.09,262.19,266.92,272.42,273.00,273.83,267.26,243.95,271.94,273.51,272.85,274.99,271.29,268.49,273.74,272.79,276.67,273.58,,,,,,,,265.14,265.08,262.06,255.29,255.25,256.24,266.38,266.50,
2017-01-25 21:59:56.835000,L8,,,,217.32,223.64,230.73,243.32,226.79,,,237.06,231.57,237.67,232.82,232.28,236.61,240.86,243.45,244.27,244.91,244.78,248.86,251.06,252.84,253.73,253.32,260.72,262.51,266.53,271.47,272.38,274.28,264.99,245.48,271.10,270.16,272.27,274.14,270.90,268.59,268.81,252.30,237.35,,,,,,,,,264.37,263.33,261.34,256.61,257.83,254.99,265.34,262.67,
2017-02-10 21:59:48.586000,L8,,,,,,,,,,,236.00,231.74,236.10,233.66,237.13,235.72,239.88,244.85,246.34,244.84,244.25,248.84,253.23,251.94,253.50,255.20,260.06,262.79,267.21,270.79,274.28,275.12,264.31,245.67,269.61,269.13,271.50,270.80,265.83,265.93,267.22,252.08,233.52,,,,,,,,,261.41,264.85,264.96,257.06,255.82,254.40,266.14,263.07,
2017-03-05 22:05:50.977000,L8,,,,,,,,,,,234.76,229.97,235.75,231.32,231.51,234.95,239.84,244.63,243.61,243.99,244.12,247.62,250.67,250.85,252.63,254.91,259.03,261.35,265.59,271.12,272.16,273.21,267.33,242.95,268.50,267.85,266.68,270.65,265.98,265.02,266.41,251.29,233.77,,,,,,,,,262.51,263.95,262.31,254.72,253.02,255.07,265.29,263.53,
2017-03-14 21:59:34.845000,L8,319.41,284.31,269.83,263.79,265.72,265.30,265.07,258.52,255.62,254.59,285.63,284.00,287.11,278.20,281.39,283.59,276.91,281.77,290.38,287.76,288.02,284.82,293.44,294.69,291.46,299.84,301.12,302.54,305.15,311.56,313.97,290.66,282.90,315.45,314.42,290.32,300.32,290.79,298.11,287.55,288.77,329.46,326.30,169.43,243.52,,,,,,263.96,280.30,300.20,296.66,307.66,301.68,304.08,306.43,310.65,
2017-03-30 21:59:26.304000,L8,,,,223.96,230.12,231.94,250.67,231.95,237.50,224.52,239.26,236.67,238.77,234.67,236.97,240.43,243.41,247.11,248.21,247.44,247.02,250.93,253.30,252.83,256.98,257.67,261.85,265.04,268.17,274.70,274.46,274.83,267.82,247.87,272.20,276.33,275.28,272.37,270.87,269.49,272.07,270.38,278.07,273.88,,,,,,,,266.92,267.93,268.60,260.11,260.17,258.30,268.58,265.48,
2017-04-15 21:59:18.187000,L8,313.34,295.58,272.73,293.75,302.74,305.10,296.38,308.64,295.32,298.16,295.42,282.43,281.27,281.02,276.32,284.56,274.59,286.34,282.92,295.32,269.07,279.10,284.63,298.16,282.24,289.40,297.75,304.14,306.39,308.28,316.65,308.26,311.83,316.59,317.61,308.09,338.52,337.29,327.30,336.89,327.46,21.35,101.00,168.63,271.87,260.41,243.21,,,269.15,293.33,297.01,302.77,307.53,290.07,302.09,298.03,294.08,310.71,273.29
2017-05-01 21:59:07.812000,L8,,,,260.23,241.92,253.24,251.70,249.05,249.13,246.53,241.20,238.72,239.65,234.87,238.95,241.80,242.55,247.87,251.27,247.19,245.03,250.66,255.06,254.99,257.15,257.46,263.26,264.30,266.94,273.98,275.21,275.98,270.11,249.57,275.61,277.76,279.95,278.11,271.64,273.51,272.88,51.72,260.22,277.64,,,,,,,251.24,267.58,268.52,268.77,260.95,261.42,260.13,268.66,268.21,
