dates,nzd0352-0000,nzd0352-0001,nzd0352-0002,nzd0352-0003,nzd0352-0004,nzd0352-0005,satname
1999-12-09 22:00:09+00:00,,,,,,341.3,L7
2000-02-11 21:59:57+00:00,,313.72,329.51,,328.51,321.745,L7
2000-10-24 21:57:29+00:00,,,,,,350.82,L7
2000-12-11 21:57:36+00:00,,,,,,354.23,L7
2001-12-30 21:55:49+00:00,,,,,,327.01,L7
2002-01-15 21:55:59+00:00,,308.57,315.82,291.16,,327.01,L7
2003-01-02 21:55:34+00:00,,,,,,355.87,L7
2003-01-18 21:55:42+00:00,,,,,,350.595,L7
2003-02-19 21:55:54+00:00,,,,,,351.52666666666664,L7
2003-12-28 21:45:57+00:00,,332.81,283.04,302.19,338.2,315.59,L5
2004-10-27 21:51:59+00:00,256.38,334.82,315.76,309.38,,305.07,L5
2005-01-15 21:53:21+00:00,256.38,332.91999999999996,307.98,307.0,340.74,298.42499999999995,L5
2005-03-04 21:54:04+00:00,256.38,325.57,294.68333333333334,301.22,330.605,296.6133333333333,L5
2005-09-28 21:55:20+00:00,,318.61,310.85,301.67,,300.98,L5
2006-02-19 21:57:51+00:00,,324.72,303.925,299.255,332.55,303.635,L5
2006-11-02 22:01:32+00:00,284.21,329.01,305.49,284.57,326.47,304.78,L5
2007-01-05 22:02:04+00:00,295.38,329.06,293.13,295.75,326.47,308.825,L5
2007-01-21 22:02:09+00:00,292.6033333333333,329.75333333333333,290.5366666666667,296.9066666666667,326.47,309.5133333333333,L5
2007-02-06 22:02:11+00:00,292.6033333333333,329.81,292.3625,298.0525,326.47,308.895,L5
2008-02-25 21:57:37+00:00,,332.7,304.14,301.47,334.71,308.45,L5
2008-12-25 21:51:46+00:00,293.81,331.99,297.46,299.85,333.06,310.44,L5
2010-01-29 21:58:05+00:00,,331.05,278.57,291.29,335.78,304.75,L5
2010-10-12 21:57:13+00:00,,,,306.98,327.37,313.43,L5
2011-01-16 21:57:09+00:00,,,,299.75,327.37,306.885,L5
2013-04-11 22:09:26+00:00,,278.77,320.39,299.05,329.95,,L8
2014-01-24 22:08:21+00:00,,,,272.81,319.89,286.53,L8
2014-03-13 22:07:45+00:00,,,,280.175,322.95,286.76,L8
2014-10-07 22:07:25+00:00,,316.49,306.81,287.36,,290.47,L8
2014-11-08 22:07:28+00:00,304.64,319.28499999999997,307.185,281.71500000000003,325.96,293.97,L8
2014-12-26 22:07:18+00:00,304.64,322.63666666666666,311.87,288.7733333333333,333.595,298.2666666666667,L8
2015-02-12 22:07:03+00:00,319.495,323.74,315.79,290.2825,332.47333333333336,298.32000000000005,L8
2015-02-28 22:07:00+00:00,319.495,323.74,315.79,289.23400000000004,330.815,297.182,L8
2015-09-08 22:07:06+00:00,,,324.42,297.33,,307.2,L8
2015-10-10 22:07:14+00:00,,325.23,319.145,291.635,,301.135,L8
2015-11-27 22:07:23+00:00,336.2,326.555,318.88000000000005,287.76666666666665,,300.9533333333333,L8
2015-12-13 22:07:21+00:00,336.2,328.08,320.78000000000003,287.7025,,301.0175,L8
2015-12-29 22:07:21+00:00,319.53,326.08,318.65600000000006,285.63800000000003,317.26,299.72799999999995,L8
