dates,satname,nzd0174-0000,nzd0174-0001,nzd0174-0003,nzd0174-0004,nzd0174-0005,nzd0174-0006,nzd0174-0007,nzd0174-0008,nzd0174-0009,nzd0174-0010,nzd0174-0011,nzd0174-0012,nzd0174-0013,nzd0174-0014,nzd0174-0015,nzd0174-0002
2003-01-18 21:54:30.278000,L7,387.19,368.73,217.64,311.38,272.17,308.23,231.55,290.98,305.82,298.84,278.46,265.14,292.18,283.74,265.41,281.55
2003-01-25 22:00:18.779000,L7,,,272.45,307.50,,206.27,209.75,222.52,,,,247.92,289.00,,249.77,
2003-08-13 21:48:45.123000,L5,,,327.53,315.45,,,,,220.06,278.49,294.44,215.85,247.92,290.03,,
2003-09-30 21:49:30.432000,L5,,,327.96,311.86,,,,175.72,231.81,246.22,188.03,208.39,246.29,,,
2003-10-25 21:44:04.226000,L5,,,322.83,305.88,,303.51,176.72,190.73,224.52,288.44,252.98,214.70,249.31,294.20,,
2003-11-17 21:50:09.452000,L5,,,329.27,318.63,,,,,,174.70,191.63,203.92,243.68,281.28,,
2004-02-14 21:44:57.678000,L5,,,323.91,318.36,279.49,308.40,276.91,193.30,235.03,288.20,,,,,,
2004-02-21 21:50:47.082000,L5,,,324.41,307.99,,,,,229.36,274.74,233.66,213.13,251.34,291.29,,
2004-03-17 21:45:08.368000,L5,,,323.20,309.12,,,,,229.88,231.25,190.05,209.60,247.48,284.51,,
2004-04-02 21:45:18.969000,L5,,,247.25,310.03,,,,,,,,,,,,
2004-04-18 21:45:49.558000,L5,,,328.53,317.96,280.73,314.72,270.39,,228.21,289.29,211.81,213.25,251.83,296.37,,
2004-07-23 21:48:33.165000,L5,,,331.66,322.63,302.29,318.79,293.18,194.92,222.53,296.66,305.67,223.12,264.69,311.16,236.70,
2004-08-24 21:49:18.016000,L5,,359.13,328.04,313.81,187.10,310.51,276.93,193.86,235.03,295.06,212.14,215.31,256.86,300.82,241.73,334.39
2004-09-16 21:55:41.721000,L5,,,326.74,315.08,292.07,312.12,195.14,187.37,226.21,281.76,206.53,208.57,258.83,299.72,245.60,
2004-09-25 21:50:07.312000,L5,,,324.33,307.79,176.42,307.07,263.31,183.21,239.47,281.76,219.79,215.45,255.86,298.88,,
2004-10-18 21:56:23.891000,L5,,,328.39,312.88,279.60,,,,226.35,259.29,197.82,202.31,251.09,293.29,,
2004-11-03 21:56:42.977000,L5,,,314.85,307.46,,,,,240.09,280.85,232.12,210.93,251.33,294.80,,
2004-11-19 21:56:55.269000,L5,,,317.07,299.57,,237.89,258.59,191.95,242.69,291.35,237.56,225.91,260.70,299.82,247.29,
2005-01-15 21:52:09.437000,L5,,,327.33,315.78,,,,,245.18,268.48,207.89,215.96,257.09,291.63,,
2005-01-22 21:58:02.481000,L5,,,324.38,308.54,,,,,232.79,258.34,199.54,212.66,254.18,294.41,238.19,
2005-03-04 21:52:52.217000,L5,,,,,,,,,,,,,226.73,295.84,244.82,
2005-03-11 21:58:44.158000,L5,,,,,,,,,225.87,260.35,231.37,211.21,254.41,290.74,,
2005-04-12 21:58:55.193000,L5,277.16,,243.75,301.44,286.07,309.15,243.33,192.56,222.29,279.98,255.04,221.06,261.95,293.00,244.70,
2005-04-21 21:53:10.893000,L5,,,321.18,308.35,280.05,313.92,254.76,178.34,216.46,270.55,211.90,222.92,252.63,289.07,,
2005-11-22 22:00:23.113000,L5,,,333.89,321.33,297.18,319.78,188.14,,229.55,257.88,210.51,208.38,248.75,291.07,,
2006-02-03 21:56:19.035000,L5,,359.78,331.53,314.66,,,,,,,,,,,,344.34
2006-02-19 21:56:39.909000,L5,,,327.67,313.64,,,,,230.52,286.33,226.97,212.62,251.86,294.28,243.10,
2006-04-08 21:57:36.601000,L5,,,,,,,,,219.93,280.99,248.39,203.78,248.14,293.31,,
2006-12-11 22:06:52.177000,L5,,,332.67,236.57,,,,,230.77,264.82,200.02,200.68,230.14,266.32,205.46,
2007-09-25 22:04:48.945000,L5,,,323.10,307.45,,,,,225.43,279.07,212.48,211.82,248.31,246.44,,
2008-11-14 21:55:28.444000,L5,412.81,415.68,379.28,362.02,346.42,345.60,320.85,304.94,254.81,309.00,292.14,230.37,239.80,219.63,217.98,387.13
2008-12-25 21:50:34.359000,L5,,,316.13,310.20,,,,,239.14,286.65,236.75,215.54,250.36,234.49,,
2009-02-02 21:57:22.411000,L5,257.85,358.11,310.39,306.10,,312.42,264.90,169.75,238.91,280.27,273.62,227.59,252.03,229.30,235.26,
2009-11-26 21:56:28.873000,L5,297.67,356.39,321.27,304.91,254.60,301.82,280.62,178.82,237.43,280.14,278.43,215.91,244.73,231.14,241.29,
2009-12-12 21:56:37.955000,L5,320.67,362.55,329.41,314.34,295.04,312.03,281.92,,,295.39,303.35,236.26,243.80,248.54,239.66,345.75
2010-01-29 21:56:53.427000,L5,294.57,358.20,,,,,,,,,,,,,,
2010-10-28 21:55:51.312000,L5,294.32,,327.69,309.23,,,,,235.44,278.09,222.61,215.09,248.85,217.74,238.72,
2010-12-31 21:55:56.533000,L5,295.13,,328.61,313.79,290.50,309.88,263.84,184.13,239.62,288.62,202.83,227.12,260.26,220.95,243.58,
2011-01-07 22:01:44.406000,L5,298.59,,328.60,313.60,287.35,312.97,277.21,195.21,247.53,293.45,210.59,223.56,254.77,304.72,,
2011-03-28 22:01:38.376000,L5,,,256.45,308.91,,,,,,,,,,,,
2011-04-13 22:01:34.017000,L5,,,319.48,304.17,,,,,,,,,,,,
2011-09-04 22:00:27.603000,L5,,,322.99,310.89,292.16,312.16,270.05,190.06,211.91,292.40,214.05,221.00,259.73,292.22,,
2013-04-11 22:08:15.067000,L8,364.36,345.76,,,198.74,312.99,,,,,,,,,,
2013-08-17 22:08:03.120000,L8,352.61,344.85,243.98,313.42,288.36,320.40,308.11,203.02,319.01,314.31,272.66,275.28,219.26,319.23,313.84,
2013-09-02 22:08:04.598000,L8,343.51,342.96,319.49,311.07,283.85,314.41,303.16,,312.83,308.43,315.70,235.29,292.93,316.06,221.08,
2013-11-05 22:07:46.855000,L8,372.14,353.86,326.42,314.18,290.92,318.51,273.62,296.38,315.14,308.54,317.77,284.24,306.30,317.89,273.66,334.10
2013-11-12 22:13:56.157000,L8,356.97,389.23,361.55,340.75,208.14,334.80,316.89,,311.84,282.10,222.99,235.74,,,,
2013-11-21 22:07:37.752000,L8,357.76,347.24,321.62,308.26,,,,,281.74,213.01,175.64,221.67,,,,
2013-12-14 22:13:21.591000,L8,,,317.84,306.63,,315.74,219.50,,283.34,227.96,,,,,,
2013-12-30 22:13:13.343000,L8,329.82,349.13,324.54,308.34,164.44,320.14,239.51,,316.98,304.88,242.78,225.87,,254.31,264.39,
2014-01-24 22:07:09.509000,L8,276.16,349.05,321.70,309.29,199.50,317.14,242.08,,312.91,302.61,179.15,236.58,,,265.29,
2014-01-31 22:12:52.806000,L8,362.44,350.14,325.48,309.47,275.25,321.71,240.70,,316.18,297.27,246.40,262.48,295.78,307.38,266.42,
2014-02-09 22:06:57.254000,L8,353.44,352.80,,,200.90,320.54,297.77,,318.20,305.53,315.38,264.74,294.08,308.51,264.23,332.54
2014-02-16 22:12:38.819000,L8,362.73,309.10,,,,,,,316.10,298.75,,,289.68,310.92,222.47,
2014-03-20 22:12:37.744000,L8,409.66,401.57,,,,252.33,226.65,,,,,,,,,
2014-04-05 22:11:58.702000,L8,359.13,308.39,318.58,233.82,203.55,318.75,305.86,,316.16,310.74,316.48,,229.06,248.23,265.64,
2014-08-20 22:06:06.726000,L8,,,317.19,313.62,,,,,,302.36,312.31,,,,,
2014-10-14 22:12:02.705000,L8,354.17,344.23,318.24,309.70,206.28,316.11,243.08,,311.04,306.88,314.80,277.64,,,,313.32
2014-11-08 22:06:16.124000,L8,335.95,348.48,319.87,246.23,199.35,312.51,233.83,,286.50,260.71,,,,,,
2014-12-01 22:12:00.318000,L8,348.86,309.54,315.49,308.53,179.48,312.42,229.16,,285.15,306.12,,,,,199.78,
2015-02-28 22:05:48.437000,L8,284.29,348.15,318.62,312.68,244.70,246.14,229.72,,290.89,306.76,315.39,,,244.07,242.35,
2015-03-07 22:11:30.209000,L8,365.75,347.48,319.19,312.43,282.49,317.25,238.50,202.16,289.13,304.94,314.82,280.47,247.38,245.54,258.77,
2015-04-01 22:05:25.791000,L8,,,,,,313.81,,,,,,,,,,
2015-08-23 22:05:48.569000,L8,331.80,312.44,322.49,313.40,282.73,318.39,305.69,,315.86,309.33,316.32,,,316.04,302.63,
2015-09-24 22:06:01.750000,L8,345.57,343.13,319.73,312.45,,316.56,,,278.66,228.19,,,,,,
2015-12-20 22:11:57.501000,L8,270.22,,300.34,306.02,266.51,317.98,310.55,,314.28,300.63,276.83,226.76,,246.12,262.77,
2016-01-21 22:11:54.068000,L8,353.55,345.21,318.91,306.45,236.99,318.34,223.51,,283.98,230.66,,,,,259.61,
2016-02-22 22:11:42.580000,L8,349.51,311.93,321.18,311.94,207.07,319.64,220.60,,284.05,234.17,,,,,262.11,
2016-03-02 22:05:55.525000,L8,348.10,346.76,319.06,310.65,201.73,276.27,,,,,,,,,,
2016-03-09 22:12:04.857000,L8,419.28,395.13,363.49,344.57,,247.64,,,,,,,,,,
2016-08-16 22:11:53.694000,L8,270.78,338.54,317.90,309.73,,317.01,,,,,,,,,,
2016-09-01 22:12:24.298000,L8,408.18,391.55,362.56,339.50,259.57,341.95,323.22,311.01,319.52,300.06,224.51,216.56,,,,
2016-10-28 22:06:23.178000,L8,,,,,204.18,314.86,,,240.16,228.68,175.73,223.55,,,256.91,
2016-11-20 22:12:09.409000,L8,,,321.25,309.32,286.62,316.93,293.88,207.67,315.59,311.30,241.70,243.84,,311.72,265.73,
2017-03-05 22:05:50.977000,L8,362.60,,246.99,312.16,281.45,319.24,308.73,301.69,316.48,311.12,315.36,289.60,301.09,313.66,304.79,
2017-08-03 22:11:47.949000,L8,283.44,306.70,321.44,240.42,266.07,317.71,308.09,,316.96,311.71,,,,317.91,266.66,
2017-08-19 22:11:53.133000,L8,347.16,343.15,321.06,268.03,223.14,260.92,306.56,301.20,312.36,265.72,316.13,,,,263.54,
2017-09-04 22:11:55.578000,L8,331.80,343.87,317.15,310.30,194.86,314.85,307.28,304.17,,,,,,,261.24,
2017-12-02 22:06:10.894000,L8,361.50,354.09,324.11,310.97,257.30,316.71,304.27,255.12,316.11,309.98,318.02,315.78,304.29,313.41,301.53,319.36
2018-01-10 22:11:54.118000,L8,287.80,349.43,325.11,311.00,226.77,318.72,230.25,,315.98,308.55,314.56,,289.47,277.30,269.08,326.02
2018-03-31 22:11:39.851000,L8,398.69,396.17,,,230.34,336.91,,,242.89,227.34,,,,,,
2018-04-25 22:05:14.903000,L8,356.20,349.69,326.82,309.97,288.40,311.27,305.60,302.81,315.58,310.84,316.71,243.28,304.91,207.72,196.91,315.72
2018-05-02 22:10:57.873000,L8,334.00,352.91,319.08,311.44,292.84,317.44,,,315.64,306.67,,,,,,
2018-09-07 22:11:24.397000,L8,353.77,307.85,315.24,308.13,,313.05,,,,,,,,,,
2018-10-18 22:05:53.709000,L8,351.19,343.45,318.08,309.41,195.14,313.70,221.18,,278.88,237.98,312.51,,,,,
2018-11-03 22:05:57.421000,L8,354.56,307.05,318.78,309.29,222.13,314.52,223.04,,288.96,306.20,314.79,226.43,306.48,197.17,,
2019-01-22 22:05:50.255000,L8,235.53,355.06,318.95,308.53,283.62,314.63,238.70,188.24,288.91,306.17,238.78,246.95,289.52,306.85,270.26,
2019-01-29 22:11:59.392000,L8,401.51,353.93,,,227.02,335.96,,,270.32,287.82,303.60,,,,235.69,
2019-02-07 22:05:47.667000,L8,366.76,352.20,315.39,309.19,280.47,315.73,305.79,,287.66,303.34,314.04,289.41,,304.13,264.46,
2019-02-14 22:11:33.473000,L8,359.49,350.56,246.64,310.32,292.91,318.64,310.48,,293.77,313.61,275.03,303.83,308.49,305.32,302.76,
2019-02-23 22:05:44.581000,L8,370.64,354.73,208.94,311.13,285.27,316.96,308.51,301.43,313.34,312.19,316.00,309.11,314.68,207.49,298.71,331.60
2019-03-02 22:11:29.304000,L8,360.03,264.92,246.25,312.74,299.70,319.70,312.38,303.45,317.52,311.64,317.64,317.24,310.02,314.14,307.51,312.04
2019-04-03 22:11:44.613000,L8,418.72,352.75,360.86,344.59,231.48,336.53,,,268.94,301.34,,,,,,298.68
2019-04-12 22:05:30.743000,L8,275.25,344.09,321.56,312.21,198.82,315.55,,,,,,,,,,
2019-04-19 22:11:14.619000,L8,358.64,343.67,322.41,310.87,294.73,317.68,232.43,,315.53,306.78,,,,317.29,307.30,
2019-05-14 22:05:36.265000,L8,362.80,367.98,330.20,210.55,313.50,325.37,282.63,255.30,320.91,322.28,320.50,319.02,317.72,321.34,316.76,249.97
2019-10-21 22:06:25.884000,L8,355.77,346.55,322.29,311.82,311.19,317.05,223.66,,213.66,298.80,,,,,,313.64
2019-11-06 22:06:24.678000,L8,360.18,349.76,210.38,303.81,,,311.38,189.29,316.03,307.24,317.03,293.18,305.57,314.62,304.40,329.93
2019-11-22 22:06:21.092000,L8,350.57,344.42,320.15,309.87,167.05,313.98,221.33,,241.61,228.00,313.69,,,,261.78,
2019-11-29 22:12:32.100000,L8,411.32,395.30,361.01,344.27,208.00,338.04,235.18,,,,,,,225.70,231.40,362.66
2020-01-16 22:11:59.041000,L8,331.24,350.57,325.88,310.81,289.36,322.05,315.24,307.98,296.48,311.06,318.94,246.94,,,261.49,
2020-01-25 22:06:09.569000,L8,357.65,348.13,,,,282.02,,,,,,,,,199.40,
2020-02-01 22:11:53.781000,L8,354.04,350.10,323.48,314.12,309.40,321.51,287.61,212.63,316.80,264.76,319.59,317.35,306.28,316.19,311.52,
2020-02-10 22:06:04.888000,L8,369.74,212.35,245.00,216.22,252.58,318.98,307.65,298.98,314.05,306.01,238.82,230.92,287.73,309.31,304.55,274.79
2020-03-13 22:05:54.202000,L8,373.41,354.31,318.10,310.89,208.03,316.93,239.57,,,,,,,,263.29,
2020-09-21 22:06:18.848000,L8,369.14,348.14,321.78,311.03,202.83,312.71,,,,,,,,,,
2020-10-07 22:06:21.789000,L8,,,321.46,311.55,281.79,313.80,,,243.33,233.77,,,,,,
2020-12-01 22:12:33.941000,L8,406.22,391.28,360.32,340.42,206.83,334.05,,,314.78,281.99,,,,,,
2021-01-11 22:06:14.248000,L8,,,,,280.19,313.66,297.49,,,,,228.50,303.47,,271.85,
2021-02-03 22:11:56.237000,L8,363.32,348.86,322.35,311.58,304.33,316.17,309.11,298.85,315.10,311.94,317.67,248.64,296.10,311.73,267.04,318.10
2021-02-19 22:11:51.945000,L8,331.23,347.96,321.58,312.04,309.78,316.23,287.31,,313.92,311.46,224.00,242.82,297.72,203.82,262.48,314.93
2021-03-23 22:11:37.336000,L8,354.06,343.56,319.03,310.89,283.42,265.19,307.07,,277.79,235.32,,,,,,
2021-04-01 22:05:48.357000,L8,382.94,352.95,321.08,312.12,226.45,312.44,304.33,,289.21,236.81,,,303.62,187.65,263.00,
2021-05-26 22:11:55.028000,L8,287.37,390.46,364.71,342.60,186.35,339.53,317.25,,278.37,297.27,,,,,234.16,
2021-11-18 22:12:32.734000,L8,311.09,393.33,245.36,341.59,258.95,335.37,317.46,309.61,294.26,303.45,307.64,267.89,268.69,295.33,241.85,359.32
2022-01-13 22:12:02.740000,L9,268.31,,248.50,309.06,227.70,317.63,304.81,,314.27,307.07,316.12,,,,259.06,
2022-01-13 22:12:26.699000,L9,266.36,,357.41,340.97,,334.44,,,305.82,286.11,,,,,,
2022-01-21 22:11:59.917000,L8,331.82,294.50,,,203.42,313.02,229.78,,281.97,308.67,315.97,,,,,
2022-01-22 22:06:18.213000,L9,359.21,353.76,,,198.52,314.44,236.05,,285.59,306.63,315.29,,,,,
2022-01-29 22:12:05.530000,L9,360.38,350.82,247.42,310.17,267.60,318.56,310.84,302.00,318.67,316.82,319.32,309.25,307.53,205.16,304.17,
2022-01-29 22:12:29.484000,L9,403.87,393.55,362.99,340.25,232.72,337.67,294.12,,317.66,283.14,,,,,,355.79
2022-01-30 22:06:10.369000,L8,369.63,257.71,329.90,313.12,312.15,323.90,312.78,308.80,314.55,229.77,189.59,,255.10,285.19,267.70,305.05
2022-02-14 22:12:25.004000,L9,397.81,391.91,356.97,342.45,218.20,333.62,303.50,,244.80,232.71,,,,,226.24,
2022-02-15 22:06:06.152000,L8,389.50,357.50,325.99,314.98,312.59,321.47,314.70,309.69,317.18,316.44,320.77,319.24,311.36,291.43,,330.89
2022-02-22 22:11:50.626000,L8,391.30,272.58,322.27,312.72,292.99,320.09,313.24,309.46,316.72,312.81,318.66,193.62,308.34,317.63,290.21,
2022-02-23 22:06:08.091000,L9,,,,,,317.76,223.72,,,,,,,,,
2022-03-02 22:11:50.022000,L9,356.14,345.74,249.23,311.89,216.75,319.49,309.52,,315.84,311.74,,,,,,
2022-03-27 22:05:58.509000,L9,363.01,353.05,244.51,315.78,312.61,321.67,312.79,310.25,318.63,315.97,319.44,317.25,309.73,318.14,303.98,278.67
2022-04-28 22:05:47.053000,L9,357.90,350.79,325.29,316.66,311.01,324.15,311.89,306.62,317.80,314.34,317.99,,,319.56,306.44,
2022-05-05 22:11:55.073000,L9,412.90,398.80,280.57,342.34,231.35,222.79,315.72,,,289.93,,,,,,
2022-08-02 22:06:07.308000,L9,,,,,,316.67,310.53,,,,,,,,,
2022-08-10 22:06:32.253000,L8,,,251.22,311.48,,316.69,,,,,,,,,,
2022-10-21 22:06:29.540000,L9,,,249.17,308.52,195.49,312.87,305.85,,271.73,307.91,314.57,,,,176.99,
2022-11-22 22:06:29.758000,L9,,,,,,257.30,,,,,,,,,,
2022-12-24 22:06:26.081000,L9,376.73,265.91,246.65,311.44,312.50,317.54,236.93,,269.50,313.09,318.49,295.14,310.19,321.17,307.24,279.82
2023-01-17 22:06:18.381000,L8,,,,,,313.34,,,,,,,,,,
2023-01-24 22:12:10.678000,L8,,,,,,252.73,224.76,,315.95,299.64,,,,,204.29,
2023-02-09 22:12:09.040000,L8,331.10,348.67,323.83,310.50,288.98,317.97,310.01,303.84,317.64,311.78,243.31,310.53,292.78,321.23,303.12,273.70
2023-02-17 22:12:13.542000,L9,354.60,348.81,317.77,310.17,309.41,319.44,308.14,,315.76,310.64,,,304.92,315.65,302.80,
2023-02-18 22:06:13.995000,L8,360.40,353.66,324.13,314.10,304.53,319.49,306.93,304.63,316.42,311.46,315.95,311.65,306.50,317.45,304.88,274.46
2023-02-25 22:12:16.217000,L8,298.36,257.52,361.67,343.03,255.72,335.51,,,322.09,295.59,,,,,,307.96
2023-03-06 22:06:02.229000,L8,331.51,349.99,317.71,311.49,229.57,316.85,285.43,,295.61,308.08,313.77,,303.27,204.27,254.46,256.80
2023-03-13 22:12:11.106000,L8,,,,,,334.23,,,,,,,,,,
2023-03-14 22:06:11.235000,L9,361.73,347.80,319.44,310.47,286.62,316.91,307.85,299.54,266.35,310.37,188.48,,303.89,208.05,303.52,269.96
2023-03-21 22:11:55.188000,L9,363.97,347.14,321.17,312.11,308.78,320.25,309.63,306.83,318.24,312.55,316.48,309.42,308.92,318.99,304.55,269.39
2023-03-22 22:05:52.850000,L8,369.12,348.87,321.08,310.03,280.29,316.72,285.24,,266.34,308.62,226.93,,306.46,314.24,302.32,
2023-03-29 22:11:37.049000,L8,355.58,272.90,321.84,311.83,282.28,318.01,306.71,300.88,308.80,310.35,315.41,,,,205.65,
2023-03-30 22:05:59.281000,L9,357.34,346.95,319.65,312.11,279.14,316.88,307.26,299.36,316.19,266.61,314.16,,250.36,207.20,301.46,
2023-04-07 22:05:40.262000,L8,332.35,345.22,320.01,274.93,204.64,317.57,285.91,299.65,314.30,307.45,315.07,,,,184.60,
2023-06-09 22:11:12.914000,L9,363.09,342.58,320.05,312.30,311.80,321.54,312.27,307.86,318.77,313.43,319.62,,,241.77,286.56,
2023-08-04 22:11:40.478000,L8,360.71,343.97,249.74,310.50,297.61,318.81,282.47,,315.69,309.85,,,,316.38,303.08,
2023-08-21 22:05:52.129000,L9,,,318.99,313.35,,316.11,,,,,,,,,,
2023-08-28 22:11:44.258000,L9,355.92,343.46,320.18,313.07,301.77,318.59,309.66,303.13,290.84,310.85,317.71,,,317.27,283.33,
2023-09-05 22:11:46.771000,L8,,,248.38,313.44,316.87,320.19,314.45,312.68,321.20,270.13,255.28,321.06,313.94,322.30,306.05,
2023-10-08 22:06:10.308000,L9,,,,,172.17,311.97,,,249.22,194.51,,,,,,
2023-11-01 22:06:14.963000,L8,,,319.88,311.86,,,198.04,307.58,318.12,315.13,319.76,317.31,313.30,320.31,306.96,
2023-11-08 22:11:57.030000,L8,350.87,342.21,,,187.63,312.34,222.30,,,,,,,,,
2023-12-19 22:06:15.197000,L8,,,251.42,303.85,280.14,311.00,,,265.34,208.08,,,,,,
2024-01-03 22:12:27.905000,L9,,,,,,,,,,,,,266.49,289.20,238.10,
2024-01-11 22:11:56.446000,L8,,,,,308.84,314.30,223.10,,275.32,276.57,234.59,,291.97,208.34,221.08,
2024-01-12 22:06:18.916000,L9,241.99,311.69,320.37,305.10,308.70,312.78,232.56,182.87,272.32,299.69,,,,,251.68,
2024-01-28 22:06:18.213000,L9,330.47,352.48,247.46,307.85,300.13,313.51,296.12,191.17,276.20,307.31,315.65,294.84,303.16,313.49,257.80,
2024-02-04 22:12:07.739000,L9,347.20,339.35,,,289.81,312.35,306.35,301.25,267.16,226.05,186.08,245.11,306.17,315.03,305.36,
2024-02-05 22:06:08.032000,L8,351.04,346.23,,,276.63,310.44,301.70,,,,,,,,241.81,
2024-02-12 22:11:54.234000,L8,330.61,348.04,,,283.59,311.48,239.12,,272.41,228.46,,,,293.89,197.19,
2024-02-13 22:06:17.947000,L9,369.77,313.61,,,196.86,309.51,,,269.08,215.00,,,,,246.88,
2024-02-20 22:11:56.095000,L9,332.59,306.87,316.25,308.86,290.22,313.48,304.54,,271.54,209.51,,,194.64,203.08,212.38,
2024-02-28 22:12:12.195000,L8,204.32,353.92,362.43,342.19,256.04,337.44,318.25,304.61,318.59,248.88,,,,209.97,238.47,365.97
2024-02-29 22:06:11.471000,L9,365.04,323.40,,,,,,,,306.97,314.24,307.45,306.03,309.04,304.04,
2024-03-15 22:12:01.931000,L8,357.20,387.98,,,,330.81,,,,,,,,,,
2024-04-08 22:11:47.225000,L9,360.08,347.38,248.23,310.45,290.92,318.33,286.87,,316.88,305.99,284.65,293.29,,,,296.20
2024-04-17 22:05:51.812000,L9,357.72,346.61,,,,,,,,,,,,,,
2024-05-03 22:05:38.004000,L9,331.75,344.74,321.83,313.97,208.02,317.61,306.81,,315.12,215.56,,,,,,318.47
2024-05-10 22:11:24.784000,L9,360.36,339.12,320.03,309.70,,314.25,284.70,,,,,,,,242.44,
2024-05-18 22:10:55.940000,L8,355.65,342.16,324.19,312.91,295.17,319.99,311.47,,316.72,310.46,,,,,260.78,277.52
2024-09-07 22:12:07.036000,L8,,,,,,277.48,313.96,191.11,249.99,250.45,,,,,232.25,
2024-09-23 22:11:42.698000,L8,364.44,350.58,325.16,316.85,309.24,318.50,223.14,267.74,274.91,313.70,318.66,317.52,294.30,,,328.79
2024-10-09 22:12:09.497000,L8,414.80,399.33,364.17,279.49,259.83,336.82,246.84,236.48,319.85,255.90,309.59,295.63,267.51,295.56,242.49,367.44
2024-11-02 22:12:17.729000,L9,397.42,392.66,,,256.88,332.48,315.66,305.00,318.65,199.22,,,,,,
2024-11-03 22:06:00.568000,L8,363.85,340.22,323.82,311.06,294.11,311.10,,,315.06,221.58,,,302.38,211.63,301.53,318.60
2024-11-18 22:11:59.014000,L9,367.49,353.34,323.98,307.94,273.74,313.08,311.84,234.37,316.10,310.56,317.93,316.15,300.05,248.41,263.13,331.73
2024-11-18 22:12:22.972000,L9,411.60,402.97,368.04,345.54,223.24,333.29,316.51,190.22,,,,,,244.63,233.64,382.20
2024-12-28 22:11:50.695000,L8,352.17,345.62,,,,,,,312.47,205.78,,,,,,
2025-01-05 22:11:55.058000,L9,360.21,309.51,321.68,289.16,,315.42,,,313.50,225.32,,,,,260.31,246.76
2025-01-05 22:12:19.008000,L9,411.01,405.77,362.57,283.99,258.45,339.18,318.32,204.33,318.77,252.41,195.14,229.22,264.07,,266.06,362.12
2025-01-06 22:06:06.570000,L8,363.88,350.07,323.33,312.74,309.87,316.71,308.86,250.71,317.10,310.69,317.76,314.44,307.21,208.56,305.15,326.89
2025-01-13 22:12:18.471000,L8,399.88,389.98,361.04,340.88,,,,,,,,,,,,
2025-01-21 22:12:01.239000,L9,367.19,310.10,,,,,,,,,,,,,,
2025-01-21 22:12:25.198000,L9,418.82,400.88,361.39,279.21,259.46,339.64,323.98,311.19,321.00,251.94,220.68,280.71,268.35,247.62,238.75,371.86
2025-02-06 22:12:19.388000,L9,399.58,393.54,,,,330.72,,,,,,,,,,
2025-02-07 22:06:05.260000,L8,359.74,351.93,325.68,314.27,293.70,318.68,311.46,304.22,319.95,313.58,317.91,311.63,295.59,210.10,304.31,320.75
2025-02-23 22:05:55.493000,L8,355.30,353.12,324.01,313.51,288.77,320.00,282.87,303.79,317.04,313.27,318.14,239.65,247.11,311.31,304.83,322.51
2025-03-10 22:11:52.276000,L9,350.43,342.99,,,,,,,,,,,,,,
2025-03-10 22:12:16.235000,L9,404.60,390.98,,,220.21,336.50,,,318.12,,,,,,230.31,
2025-03-19 22:05:54.855000,L9,334.35,347.77,314.42,310.33,,,,,,,,,,,239.00,
2025-03-26 22:11:41.456000,L9,328.59,352.02,329.95,312.70,204.16,,,,264.45,310.66,318.16,315.12,306.78,315.65,307.71,320.00
