dates,nzd0146-0000,nzd0146-0001,nzd0146-0002,nzd0146-0003,nzd0146-0004,nzd0146-0005,nzd0146-0006,satname
1999-08-26 22:04:44+00:00,,,332.6,348.02,333.62,,273.13,L7
1999-09-20 21:58:32+00:00,,,342.5,353.065,344.55,,269.395,L7
1999-09-27 22:04:48+00:00,,,342.5,359.18666666666667,338.82666666666665,,269.395,L7
1999-11-14 22:04:42+00:00,,,339.18333333333334,359.18666666666667,342.19,192.54,265.9066666666667,L7
1999-12-09 21:58:33+00:00,365.49,,339.18333333333334,357.25,344.104,196.49,266.1175,L7
2000-02-18 22:04:29+00:00,345.90999999999997,,338.055,354.144,344.104,196.49,267.68600000000004,L7
2000-03-30 21:58:33+00:00,345.90999999999997,,333.61,346.58000000000004,346.3233333333333,196.49,283.3825,L7
2000-05-24 22:03:46+00:00,345.90999999999997,,334.67,334.93,339.67,200.44,301.07,L7
2000-07-11 22:03:17+00:00,326.33,,334.93,333.00666666666666,338.5133333333333,203.12,317.3975,L7
2000-08-12 22:02:54+00:00,326.33,,339.1566666666667,337.16,342.3375,201.72,317.3975,L7
2000-09-13 22:02:26+00:00,,,341.4,335.64000000000004,340.51599999999996,201.72,329.15,L7
2000-10-15 22:01:56+00:00,,,341.4,344.265,339.928,201.72,327.57,L7
2001-03-24 22:01:59+00:00,316.74,,,370.14,326.815,,329.83,L7
2001-08-08 21:55:01+00:00,316.74,,346.23,,329.81,200.22,329.83,L7
2001-08-15 22:00:38+00:00,316.74,346.67,343.34000000000003,354.75,340.26666666666665,200.22,338.78,L7
2001-08-24 21:54:48+00:00,292.255,346.67,343.34000000000003,340.98,338.0325,200.22,338.78,L7
2001-09-09 21:54:36+00:00,291.18333333333334,342.53,343.78999999999996,342.6666666666667,335.22799999999995,200.22,334.47333333333336,L7
2001-09-25 21:54:28+00:00,282.69,342.53,343.78999999999996,342.6666666666667,337.354,200.22,335.42333333333335,L7
2001-10-11 21:53:46+00:00,293.46,342.53,344.2025,342.6666666666667,337.354,200.22,335.42333333333335,L7
2001-12-05 22:00:18+00:00,293.46,342.53,344.2025,335.2575,334.92333333333335,200.22,333.93500000000006,L7
2002-01-06 22:00:31+00:00,308.196,342.53,346.84000000000003,335.2575,338.5628571428571,200.22,335.33000000000004,L7
