dates,nzd0242-0000,nzd0242-0001,nzd0242-0002,nzd0242-0003,nzd0242-0004,nzd0242-0005,nzd0242-0006,nzd0242-0007,nzd0242-0008,nzd0242-0009,nzd0242-0010,nzd0242-0011,nzd0242-0012,nzd0242-0013,nzd0242-0014,nzd0242-0015,nzd0242-0016,nzd0242-0017,nzd0242-0018,nzd0242-0019,nzd0242-0020,nzd0242-0021,nzd0242-0022,nzd0242-0023,nzd0242-0024,nzd0242-0025,nzd0242-0026,nzd0242-0027,nzd0242-0028,satname
2014-01-10 21:54:55+00:00,303.4,,,265.675,320.6433333333334,,334.455,,324.81,310.58,328.16,220.82000000000005,309.68666666666667,242.74,329.895,318.1666666666667,303.65,311.8875,312.99666666666667,275.49,284.855,325.94500000000005,317.025,333.8325,343.2275,340.3975,330.5,326.24,329.98,L8
2014-02-11 21:54:32+00:00,303.4,,,265.675,320.6433333333334,,336.43666666666667,,324.81,310.58,330.916,220.82000000000005,316.6875,242.74,331.1166666666666,320.6925,305.882,315.48,316.3025,275.49,290.14000000000004,325.94500000000005,319.12399999999997,334.904,346.354,341.87,330.5,326.24,334.95,L8
2014-05-18 21:53:11+00:00,,,,,309.54,336.94,338.2833333333333,,296.57,324.64,335.99,192.01,339.91499999999996,,332.39000000000004,322.695,309.3833333333334,322.3633333333333,310.4433333333334,285.34,277.1466666666667,323.21000000000004,330.9799999999999,338.46999999999997,352.1233333333333,347.23333333333335,336.745,330.625,345.72499999999997,L8
2014-06-19 21:53:23+00:00,,,,277.45,314.29,336.94,338.2833333333333,,309.54499999999996,315.83666666666664,332.53999999999996,202.68,331.18,,332.39000000000004,321.9733333333333,306.8725,317.9025,302.63,304.71,259.065,319.67333333333335,330.9799999999999,337.4325,350.4775,347.23333333333335,333.6933333333333,331.18666666666667,343.1433333333334,L8
2014-07-05 21:53:29+00:00,,,,275.46500000000003,315.31333333333333,336.94,338.2833333333333,,313.0933333333333,308.46750000000003,331.06,202.11666666666667,318.23,,332.39000000000004,321.0675,304.22200000000004,315.434,297.892,304.71,251.31799999999998,320.17,320.60999999999996,337.28599999999994,349.18600000000004,347.1475,331.5225,330.4,341.6125,L8
2014-07-21 21:53:33+00:00,,,,275.85,315.31333333333333,336.94,336.825,,315.7875,296.65333333333336,327.448,202.11666666666667,310.26000000000005,,330.83000000000004,321.11,298.942,312.632,290.455,304.71,238.532,319.19,315.6766666666667,335.492,346.804,346.42499999999995,326.21,328.0275,339.96333333333337,L8
2014-08-06 21:53:41+00:00,302.7,,,275.8075,314.5425,336.94,336.825,,316.972,296.65333333333336,327.2733333333333,206.6475,310.26000000000005,,330.83000000000004,321.48499999999996,298.09666666666664,312.6766666666667,290.455,312.93666666666667,236.90333333333334,320.666,295.76,335.1066666666667,345.97166666666664,346.012,325.876,328.0275,339.96333333333337,L8
2014-09-23 21:53:45+00:00,303.82,,,272.07000000000005,314.5425,336.94,331.06,,315.0983333333333,292.235,324.025,228.254,290.9866666666667,275.88,328.1,319.5,294.3566666666667,309.24199999999996,278.5333333333333,312.93666666666667,231.64333333333332,318.9166666666667,270.435,333.2,341.395,342.816,321.02666666666664,328.0275,337.5,L8
2014-10-25 21:53:52+00:00,303.82,,,271.08666666666664,309.374,336.94,331.06,,313.70285714285717,291.55,323.8728571428571,243.71333333333334,290.065,298.35,328.1,318.4857142857143,294.45714285714286,309.0,284.78999999999996,304.2025,237.00857142857143,317.69,262.07399999999996,332.2514285714286,339.96,341.13,319.64142857142855,328.0275,337.5,L8
2014-11-10 21:53:54+00:00,303.2266666666667,284.27,300.16,271.08666666666664,309.374,337.11,330.0466666666667,,312.71,290.13166666666666,323.28749999999997,252.93,296.16999999999996,305.66333333333336,323.245,318.4857142857143,294.95875,309.2714285714286,284.556,297.5,237.00857142857143,317.69,262.07399999999996,330.46875,339.19875,339.5385714285714,318.7925,328.0275,337.5,L8
2015-01-13 21:53:42+00:00,302.6025,277.71,300.16,265.196,302.06333333333333,341.94,330.2266666666667,,313.965,289.7575,324.175,298.276,303.775,312.6,321.54499999999996,318.18,297.9216666666667,312.528,287.86666666666673,287.43,250.0425,316.136,254.56,328.1416666666667,336.635,335.97499999999997,314.98400000000004,335.92,,L8
2015-01-29 21:53:37+00:00,302.6025,286.15333333333336,300.16,262.34000000000003,302.06333333333333,341.94,330.2266666666667,,311.98400000000004,289.7575,325.795,298.276,303.775,312.6,321.54499999999996,319.91999999999996,301.9116666666667,315.578,298.4225,287.43,262.98249999999996,317.424,238.29,329.02500000000003,338.73333333333335,335.59,315.576,337.58,347.59,L8
2015-04-03 21:53:02+00:00,301.38500000000005,286.15333333333336,300.16,257.32,288.9533333333333,340.56,330.90500000000003,,308.985,292.815,325.02,311.91,311.7433333333333,324.84000000000003,321.54499999999996,319.96,306.3075,316.24749999999995,298.4225,273.4433333333333,277.00999999999993,316.7933333333333,241.03666666666663,327.742,338.852,334.178,316.26,337.58,347.59,L8
2015-05-05 21:52:48+00:00,301.38500000000005,286.15333333333336,300.16,252.73000000000002,296.96666666666664,340.56,330.90500000000003,,311.385,302.52,324.38800000000003,289.4825,323.9649999999999,326.85,323.5,321.5466666666667,305.8525,319.0666666666666,295.22749999999996,271.165,243.765,322.03333333333336,254.4433333333333,329.004,341.234,336.176,318.005,328.765,347.59,L8
2015-06-06 21:52:52+00:00,300.73,287.095,,256.46000000000004,301.35499999999996,342.20000000000005,333.79,,314.76,309.0133333333333,325.76599999999996,269.9075,303.995,333.41,327.22333333333336,321.29,306.1825,323.15,300.06,271.64,227.4,324.75,265.8,332.902,343.754,339.88599999999997,320.3075,328.28666666666663,338.15,L8
2015-07-08 21:53:09+00:00,300.73,287.095,,258.702,304.456,342.20000000000005,333.79,,315.338,303.7475,325.46999999999997,260.52000000000004,303.995,333.70000000000005,327.22333333333336,321.056,304.71999999999997,323.15,300.06,271.64,226.35,324.75,265.8,333.7033333333333,344.77,341.56166666666667,320.62800000000004,327.485,338.15,L8
2015-10-12 21:53:41+00:00,297.99,293.59,299.64,260.6875,314.84250000000003,336.06,327.44,336.27,314.2375,304.3533333333333,323.51250000000005,251.17999999999998,295.78499999999997,328.185,325.3533333333333,318.3,296.82,303.5,292.5,252.32,205.29,325.0733333333333,284.36,333.1675,342.3475,342.99750000000006,316.3725,321.5425,325.96500000000003,L8
2016-01-16 21:53:45+00:00,303.77,296.66999999999996,306.085,255.03,327.185,336.06,334.005,339.63,318.24,297.48,331.195,330.94,325.78499999999997,329.595,324.41999999999996,321.12,307.05,315.265,303.63,252.32,200.58,323.15999999999997,328.09,331.81,329.81,330.82,303.21,313.81,333.355,L8
2016-02-01 21:53:43+00:00,303.90333333333336,298.00666666666666,307.66333333333336,255.03,330.31,336.06,336.34999999999997,340.24666666666667,321.93666666666667,297.48,332.62333333333333,333.0366666666667,329.49666666666667,332.27666666666664,326.22666666666663,322.69666666666666,309.54333333333335,318.93,312.9066666666667,252.32,200.58,327.30333333333334,326.33,333.32,342.45500000000004,330.82,320.29499999999996,313.81,336.00333333333333,L8
2016-03-04 21:53:33+00:00,306.9375,300.85,309.65749999999997,255.03,333.7075,336.06,338.5675,342.725,324.915,297.48,335.5625,336.1175,331.7925,332.27666666666664,328.455,325.0275,314.72,322.6325,312.9066666666667,252.32,200.58,331.105,332.5133333333333,338.2975,342.45500000000004,330.82,320.29499999999996,313.81,336.00333333333333,L8
2016-07-26 21:53:40+00:00,310.105,305.0300000000001,313.22999999999996,253.21,340.22999999999996,337.53,340.05333333333334,345.82000000000005,320.37333333333333,280.35,332.8066666666667,341.295,337.80000000000007,323.56,331.99,325.57666666666665,315.00666666666666,320.8866666666667,327.095,252.65,190.09,335.50333333333333,334.725,342.06,350.78,,331.305,336.68,341.525,L8
2016-08-27 21:53:50+00:00,307.055,301.56,309.67499999999995,261.99,330.605,340.04499999999996,336.96000000000004,343.925,311.84,280.35,328.9633333333333,345.36,338.68,321.295,330.7866666666667,323.44666666666666,308.0933333333333,313.8433333333333,320.12,252.65,217.20499999999998,332.46,328.85,340.2866666666667,343.13,,321.65,333.64,338.685,L8
2016-09-12 21:53:54+00:00,298.29499999999996,293.425,304.42999999999995,261.99,315.9,341.46000000000004,332.93666666666667,337.69,305.2766666666667,304.905,323.51,,,316.3866666666667,327.40333333333336,319.21,295.6033333333333,305.8533333333333,319.0366666666667,252.65,230.84,327.48333333333335,310.595,332.92333333333335,341.73333333333335,336.99,319.87666666666667,331.9766666666667,335.80333333333334,L8
2017-02-03 21:53:41+00:00,301.14,295.59666666666664,307.3333333333333,298.98,323.9766666666667,343.42500000000007,335.46999999999997,340.605,315.59666666666664,336.085,330.66333333333336,338.29,341.3,326.4533333333333,327.74,322.14000000000004,300.69,307.44999999999993,318.67,323.26,263.5,328.49999999999994,314.1033333333333,333.84666666666664,343.3999999999999,341.03,324.3333333333333,333.26666666666665,334.66333333333336,L8
2017-06-11 21:53:21+00:00,306.83,297.76,310.40999999999997,310.85,333.515,,341.5,343.52,315.825,342.71,334.03,334.45000000000005,341.3,339.68,332.565,323.82,308.27,310.0,321.63,318.73,288.07,332.79999999999995,321.12,338.34000000000003,347.74,345.25,333.375,336.43,341.895,L8
2017-08-14 21:53:43+00:00,304.92,295.66499999999996,305.93,291.645,324.465,,334.86,,301.78,334.97,327.65,330.61,,316.09,332.77,319.68,297.32000000000005,310.0,319.44,321.97,,333.1,317.57,336.175,343.225,344.425,326.845,334.70500000000004,342.16999999999996,L8
2017-08-30 21:53:46+00:00,306.01,297.1766666666667,306.81,299.63,326.74,,334.815,,307.37,334.97,328.1566666666667,330.995,325.81,326.34,331.33,320.68333333333334,299.52000000000004,312.28,320.26,324.46666666666664,267.62,331.76666666666665,319.14,335.7766666666667,342.49,343.7866666666667,327.75333333333333,333.26,341.19666666666666,L8
2017-10-01 21:53:54+00:00,306.01,300.2075,306.81,299.63,326.74,,336.27,,307.37,334.97,328.1566666666667,335.2366666666667,333.14,326.34,331.755,320.68333333333334,299.52000000000004,312.28,323.62333333333333,324.46666666666664,267.62,333.52250000000004,319.14,337.1675,345.09749999999997,344.51,331.59749999999997,333.26,341.19666666666666,L8
2017-12-04 21:53:49+00:00,305.13000000000005,298.136,306.19,299.63,327.0575,,335.3,335.89,310.235,334.33500000000004,328.87,333.175,332.2166666666667,326.72999999999996,329.488,320.565,300.6575,312.52,320.0525,313.2925,252.565,333.52250000000004,313.46999999999997,335.53200000000004,342.884,341.952,328.88,330.3475,341.19666666666666,L8
2018-05-29 21:52:29+00:00,303.37,289.85,304.33,,327.355,,332.39,335.89,310.26,333.7,331.01,326.99,322.125,327.51,320.42,320.21,304.79999999999995,311.43,309.34,279.77,208.44,,302.13,328.99,334.03,331.72,318.01,321.61,,L8
2018-07-16 21:52:51+00:00,,,,309.4,322.43,,,,300.95500000000004,,323.56,,301.845,,,318.69,305.625,308.405,317.48,317.29,177.44,,311.11,339.73,346.97,,328.56,336.4,332.6,L8
2018-08-17 21:53:07+00:00,303.71,296.17,309.65,314.825,319.43666666666667,,,,300.07,333.68,325.37,,294.79333333333335,,,319.475,301.73,308.405,316.70500000000004,319.815,181.59,,311.11,336.92,344.895,341.91,329.6,335.245,321.24,L8
2018-10-20 21:53:32+00:00,303.64,291.885,306.2,314.18666666666667,319.43666666666667,337.59,328.3,,299.51,333.68,325.6766666666667,321.29,292.1575,326.52,318.21,318.2966666666667,301.4975,308.3833333333333,307.5733333333333,319.815,202.3025,311.14,304.545,334.00666666666666,341.3233333333333,335.685,325.31333333333333,330.05333333333334,317.7033333333333,L8
2019-05-16 21:53:15+00:00,271.35,287.59,,,313.98,,,,289.23,,321.26,,275.45,333.63,324.03,310.17,300.54,,316.12,,283.78,333.02,,337.9,341.05,341.58,325.99,,310.32,L8
2019-06-17 21:53:30+00:00,271.35,291.235,312.44,,317.02,,,,287.685,340.5,323.71500000000003,,280.37,335.93,328.08,313.07000000000005,300.95000000000005,300.8,319.06,,279.34,328.75,322.54,341.04499999999996,345.045,341.58,328.97,333.38,325.79999999999995,L8
2019-08-04 21:53:45+00:00,284.675,292.73333333333335,312.44,,317.72333333333336,,337.11,,292.41,340.5,324.7133333333333,,279.18333333333334,335.93,328.08,314.1333333333334,301.72,300.8,308.5133333333333,309.93,278.0333333333333,324.76,315.01,341.04499999999996,344.68,343.015,327.7,326.515,325.0933333333333,L8
2019-10-07 21:54:03+00:00,290.93333333333334,292.9075,309.755,320.83,314.8825,,333.275,332.68,295.5425,334.03,325.5,324.47,287.8675,334.92333333333335,325.94,313.9575,301.1725,303.385,304.8825,314.315,279.57,319.60249999999996,315.01,337.95,341.4575,339.53666666666663,322.535,323.79333333333335,322.1825,L8
2019-11-08 21:54:02+00:00,290.93333333333334,292.9075,309.755,320.83,320.634,,335.18333333333334,332.68,295.5425,334.03,325.5,324.47,287.8675,334.92333333333335,325.94,313.9575,301.1725,311.7166666666667,309.434,322.68666666666667,286.514,320.854,315.01,337.95,341.4575,339.53666666666663,322.535,323.79333333333335,322.1825,L8
2020-01-11 21:53:51+00:00,303.92333333333335,298.48333333333335,307.07,320.83,326.6325,,335.85,337.08000000000004,315.5,327.56,327.28499999999997,324.47,295.365,332.91,325.79,319.18,307.5733333333333,317.17500000000007,303.0166666666667,322.68666666666667,294.2125,318.03,309.36,333.125,341.24333333333334,340.3966666666667,316.1,319.0,318.56500000000005,L8
2020-01-27 21:53:47+00:00,303.92333333333335,289.8725,305.41999999999996,319.455,322.48400000000004,343.86,334.438,336.0266666666667,310.8825,326.935,323.23999999999995,313.415,304.7966666666667,324.975,323.7166666666667,319.18,305.385,313.40000000000003,303.0166666666667,322.68666666666667,294.2125,318.03,309.36,333.125,339.265,338.035,317.8533333333333,312.74,318.56500000000005,L8
2020-02-12 21:53:42+00:00,310.24666666666667,287.92,305.41999999999996,319.455,323.3225,343.86,335.59,336.0266666666667,313.89,326.935,321.505,313.415,318.7900000000001,324.975,323.7166666666667,320.64,306.0933333333333,313.40000000000003,310.81500000000005,329.06499999999994,302.0775,318.44666666666666,326.35,333.125,337.7033333333333,335.8966666666667,314.2,309.285,313.45,L8
2020-02-28 21:53:38+00:00,310.24666666666667,283.2975,305.9866666666667,319.455,322.08399999999995,343.86,335.0133333333333,336.0266666666667,309.36,327.8966666666667,321.62,308.14000000000004,321.56666666666666,327.3666666666667,323.785,319.31,305.66499999999996,311.81000000000006,310.81500000000005,317.9,302.0775,315.51750000000004,326.35,333.125,336.7075,334.36,306.00333333333333,309.285,313.45,L8
2020-05-18 21:53:06+00:00,314.89666666666665,279.92,305.44500000000005,318.08,322.885,343.86,335.41,337.70000000000005,310.8333333333333,328.06500000000005,318.5,299.975,325.39,324.595,324.49333333333334,322.25,307.71,306.44500000000005,,295.57,313.7233333333333,324.53000000000003,326.35,334.49,338.34666666666664,334.9533333333334,305.485,300.22,,L8
2020-06-03 21:53:12+00:00,312.98249999999996,286.1775,305.44500000000005,318.08,324.236,343.86,335.784,337.70000000000005,309.3925,328.06500000000005,318.5,307.16333333333336,325.39,324.595,324.49333333333334,322.25,307.8175,306.44500000000005,,314.72,313.1425,326.4975,329.19,339.95500000000004,340.52250000000004,334.9533333333334,305.485,300.22,345.32,L8
2020-10-25 21:54:00+00:00,317.1666666666667,310.35,,,330.38,,338.95,345.97,305.07,,349.99,333.58500000000004,347.63,,330.17,330.72,316.53999999999996,330.8,333.05,335.34000000000003,315.82666666666665,335.50666666666666,333.265,345.75,351.095,354.43,354.08,347.77,345.32,L8
2020-12-12 21:54:01+00:00,326.86,312.89,,,,,341.115,345.97,,,349.99,345.63,347.63,,329.8,329.20500000000004,322.79499999999996,330.8,333.05,336.81,302.66999999999996,331.065,331.02,344.145,354.34000000000003,354.43,354.08,346.865,,L8
2021-04-03 21:53:26+00:00,326.86,306.44,302.92,282.21,315.03,,339.32666666666665,343.185,300.75,,339.25,345.63,347.63,,329.61333333333334,325.13000000000005,314.79333333333335,311.0,324.88,330.74,302.66999999999996,324.8,331.02,340.8733333333333,350.51,349.15,340.55499999999995,340.02,,L8
2021-05-05 21:53:09+00:00,308.97,303.91,308.46500000000003,304.345,325.735,,338.8533333333333,344.42999999999995,319.45500000000004,,331.245,337.89,334.06,346.98,332.07666666666665,322.8433333333333,310.6366666666667,302.71000000000004,328.33,335.18,298.42999999999995,326.6166666666666,334.25,342.44,352.3233333333333,343.87,327.03,339.03,358.93,L8
2021-06-22 21:53:32+00:00,308.97,300.85,308.46500000000003,304.345,327.23333333333335,,337.47499999999997,344.42999999999995,313.88000000000005,,330.1666666666667,279.79499999999996,334.06,346.98,333.4,320.41999999999996,306.10999999999996,303.53333333333336,328.33,335.18,296.27,328.51,330.175,342.55499999999995,351.71500000000003,343.87,327.03,335.56499999999994,358.93,L8
2021-07-08 21:53:34+00:00,308.97,296.3333333333333,308.46500000000003,304.345,324.67,,337.47499999999997,344.42999999999995,313.88000000000005,,328.0525,257.54,334.06,346.98,333.4,319.19666666666666,305.27,303.53333333333336,328.33,335.18,296.27,325.5825,330.175,342.55499999999995,350.1033333333333,343.87,328.245,335.56499999999994,358.93,L8
2021-08-09 21:53:47+00:00,308.97,296.3333333333333,308.46500000000003,304.345,324.87,,337.47499999999997,344.42999999999995,310.83500000000004,,328.4,249.6375,334.06,346.98,333.4,319.19666666666666,304.98,305.4325,328.33,335.18,296.27,325.486,324.15333333333336,342.55499999999995,350.1033333333333,343.87,328.245,335.56499999999994,358.93,L8
2021-09-10 21:53:56+00:00,308.97,294.935,308.46500000000003,304.345,321.96166666666664,,335.33,344.42999999999995,310.83500000000004,,326.6816666666667,243.61999999999998,334.06,346.98,331.31333333333333,318.3725,303.10999999999996,305.4325,328.33,329.5266666666667,284.52,323.04333333333335,324.15333333333336,339.32,346.38250000000005,342.67,327.00333333333333,334.18333333333334,346.93,L8
2021-12-31 21:53:55+00:00,,289.02,,,316.69,,331.04,,301.7,,323.19666666666666,219.50333333333333,,,328.225,316.32500000000005,304.15,311.13,,323.71500000000003,282.45,317.8075,321.135,336.93,343.5466666666667,341.47,326.99,331.42,334.93,L8
2022-01-08 21:53:55+00:00,246.46,282.71000000000004,302.98,,316.26666666666665,,330.05,333.33,306.945,332.41,324.8733333333333,222.73999999999995,330.36,328.52,325.00333333333333,313.895,303.88,309.69,295.29,308.68,282.45,318.1433333333334,321.135,336.93,338.95,337.58000000000004,319.31,323.875,334.93,L9
2022-03-05 21:53:40+00:00,244.68,278.91,302.425,308.29,311.28333333333336,,330.05,333.33,302.21000000000004,330.95500000000004,324.09999999999997,219.55,318.28,314.235,323.495,314.65000000000003,302.27,305.58000000000004,286.68,299.9125,274.29333333333335,311.1166666666666,330.16,335.36,337.76,337.24333333333334,320.53000000000003,321.5,334.93,L8
2022-05-24 21:53:36+00:00,244.68,272.995,302.425,308.29,314.30333333333334,,329.06,333.33,302.22333333333336,330.95500000000004,327.51000000000005,227.38,307.43,310.69,322.28000000000003,315.80333333333334,305.045,304.1766666666667,287.8066666666667,294.2375,245.68666666666664,311.19,308.58500000000004,339.1366666666667,338.735,335.13,321.1266666666667,321.1033333333333,341.93,L8
