dates,nzd0569-0000,nzd0569-0001,nzd0569-0002,nzd0569-0003,nzd0569-0004,nzd0569-0005,nzd0569-0006,nzd0569-0007,nzd0569-0008,nzd0569-0009,nzd0569-0010,nzd0569-0011,nzd0569-0012,nzd0569-0013,nzd0569-0014,nzd0569-0015,nzd0569-0016,nzd0569-0017,nzd0569-0018,nzd0569-0019,nzd0569-0020,nzd0569-0021,nzd0569-0022,nzd0569-0023,nzd0569-0024,nzd0569-0025,satname
2001-08-15 22:01:50+00:00,191.19,,182.28,248.08,245.96,251.2,186.91,194.27,201.16,223.765,245.04,206.73,210.24,207.35,241.67,247.71,219.46,252.45,,238.38,270.64,245.21,253.32999999999998,255.69666666666663,241.65,,L7
2001-08-31 22:01:41+00:00,209.65,214.88,194.76,231.4,238.995,244.32999999999998,,,238.54,239.63,245.04,,236.25,,,,,,267.55,251.91999999999996,270.64,247.04500000000002,253.33999999999997,261.99999999999994,242.5,,L7
2001-10-02 22:01:16+00:00,229.56,228.64,194.76,237.39333333333335,245.56333333333336,247.12,,,238.54,246.64000000000001,250.76,,236.25,,,,,,272.755,257.81333333333333,269.28499999999997,254.66666666666666,256.81333333333333,260.9633333333333,242.5,,L7
2002-01-22 22:01:52+00:00,229.56,212.39333333333335,189.175,223.71,245.56333333333336,247.12,,193.38,238.54,246.64000000000001,234.89,203.02,223.68,210.28,,213.91,209.68,221.51,272.755,257.81333333333333,269.28499999999997,254.66666666666666,256.81333333333333,241.55666666666664,224.16500000000002,204.24,L7
2002-02-07 22:01:54+00:00,229.56,201.28,181.9333333333333,213.708,245.56333333333336,247.12,,193.38,238.54,246.64000000000001,222.225,203.02,207.26,189.725,,205.87,200.79500000000002,211.64,272.755,257.81333333333333,269.28499999999997,254.66666666666666,256.81333333333333,229.2525,210.85666666666668,193.14,L7
2002-03-11 22:01:55+00:00,249.47,196.74666666666667,175.51999999999998,201.91333333333333,258.7,252.7,,193.38,,260.66,208.16750000000002,203.02,192.765,184.45000000000002,,205.87,200.79500000000002,211.64,277.96,269.6,267.93,269.91,263.76,218.27666666666664,189.58333333333334,187.2733333333333,L7
2002-03-27 22:01:49+00:00,248.905,196.74666666666667,175.51999999999998,201.91333333333333,256.4,254.385,,193.38,246.24,256.04,208.16750000000002,203.02,192.765,184.45000000000002,,205.87,200.79500000000002,211.64,266.91499999999996,266.775,261.155,264.475,264.78999999999996,218.27666666666664,189.58333333333334,187.2733333333333,L7
2002-05-14 22:01:43+00:00,248.34,178.91333333333333,180.55999999999997,182.31333333333336,227.14499999999998,256.07,201.3,194.57,224.32999999999998,229.615,196.5675,204.57999999999998,194.86333333333334,189.7025,219.36,207.94000000000003,202.98333333333335,213.46333333333334,231.37,263.95,254.38,259.04,240.785,202.04666666666665,192.9025,189.4625,L7
2002-05-30 22:01:37+00:00,248.34,179.835,182.8125,186.05,217.5233333333333,256.07,196.95,196.74,215.97333333333333,223.99666666666667,199.19400000000002,205.71333333333334,198.85500000000002,193.13400000000001,215.8,210.005,199.58,213.46333333333334,223.6,263.95,254.38,259.04,231.15,202.5625,194.93400000000003,192.184,L7
2002-07-01 22:01:27+00:00,248.34,174.494,183.154,185.61399999999998,203.4,256.07,196.95,196.74,212.0925,218.4025,194.64499999999998,203.9,199.744,190.49166666666667,214.87666666666667,210.16,199.58,213.46333333333334,223.6,263.95,254.38,259.04,231.15,202.5625,194.93400000000003,192.184,L7
2002-08-18 22:01:09+00:00,247.26999999999998,174.87666666666667,188.24333333333334,190.56999999999996,203.4,256.07,196.95,198.42000000000002,212.0925,218.4025,195.12249999999997,204.19333333333336,204.39666666666668,190.875,214.87666666666667,213.01999999999998,198.365,217.11,223.6,268.935,256.605,259.04,231.15,207.155,194.86666666666667,191.54666666666665,L7
2003-01-25 22:01:30+00:00,243.945,,,221.0,,,,235.97,,,,,,,,,,,,273.92,260.79999999999995,256.04,,,,,L7
2003-08-13 21:49:56+00:00,,,,,133.53,,152.68,,183.75,196.35,192.72,191.24,186.9,170.84,197.7,199.54,197.56,,189.59,,,,204.5,,,,L5
2003-08-29 21:50:14+00:00,225.86,220.3,223.36,228.16,185.60500000000002,239.24,195.585,237.5,214.48000000000002,225.24,220.35,219.685,186.9,210.31,197.7,227.985,197.56,259.67,224.22000000000003,258.92,259.59,254.24,229.10500000000002,250.85,249.18,,L5
2003-09-14 21:50:30+00:00,235.575,220.3,223.36,228.16,185.60500000000002,247.76,195.585,237.5,214.48000000000002,225.24,220.35,219.685,186.9,210.31,197.7,227.985,197.56,259.67,224.22000000000003,258.92,259.59,254.24,229.10500000000002,250.85,249.18,,L5
2003-09-30 21:50:42+00:00,227.25666666666666,210.445,213.54000000000002,217.735,194.66333333333333,240.09333333333333,201.78333333333333,230.53,213.98000000000002,226.30666666666664,223.15666666666667,223.49,210.735,218.08,197.7,227.985,197.56,250.87,229.2566666666667,245.31,259.59,240.755,229.96,236.88,234.29500000000002,218.33,L5
2003-10-16 21:50:55+00:00,219.9925,205.95333333333335,210.20666666666668,213.9333333333333,199.1225,234.3025,207.1225,226.60666666666665,215.135,227.16,224.49,225.075,218.78333333333333,221.9775,216.95999999999998,230.79,214.88,244.22,228.63750000000002,237.37666666666667,259.59,235.22000000000003,229.2775,231.29333333333332,229.15,215.98000000000002,L5
2004-01-04 21:51:46+00:00,218.92799999999997,207.60500000000002,210.8675,214.8125,204.01600000000002,232.57799999999997,211.13400000000001,227.45499999999998,217.952,228.71599999999998,226.24,226.506,224.33249999999998,225.208,216.95999999999998,230.79,214.88,248.1,234.908,241.44,253.945,239.055,234.206,234.5375,230.29250000000002,221.15333333333334,L5
2004-04-09 21:52:31+00:00,206.43499999999995,188.23000000000002,208.195,211.89,218.04500000000002,221.30499999999995,225.16000000000003,224.37999999999997,223.91,221.44000000000003,220.49666666666667,219.45333333333335,223.38,223.4333333333333,219.965,217.39999999999998,232.2,245.32999999999998,243.38499999999993,237.57,248.3,223.55333333333337,227.26333333333332,216.63666666666668,211.3166666666667,201.80999999999997,L5
2004-07-14 21:55:18+00:00,,164.215,,,,,,,197.0,202.28,201.37,200.75,199.09,190.5,209.17000000000002,208.07999999999998,,,,,,197.755,203.14,184.275,177.39,155.205,L5
2004-07-30 21:55:39+00:00,,165.03666666666666,,,,,,,197.0,202.28,201.37,200.78333333333333,200.70333333333335,187.87666666666667,209.08,207.67666666666665,,,,,,196.74333333333334,204.74333333333334,173.42333333333332,165.58,151.6966666666667,L5
2004-08-15 21:56:01+00:00,229.4,165.03666666666666,223.72,227.94,242.97,246.12,243.74,243.29,197.0,202.28,201.37,200.78333333333333,214.66,204.6625,209.08,207.67666666666665,264.58,266.42,263.29,261.59,247.63,196.74333333333334,204.74333333333334,173.42333333333332,165.58,151.6966666666667,L5
2004-09-16 21:56:53+00:00,221.515,165.03666666666666,218.85,222.985,233.615,240.14499999999998,238.3,238.325,213.57999999999998,213.32666666666668,212.6933333333333,209.06,219.734,211.564,217.2225,216.60999999999999,256.685,255.04000000000002,256.05,250.805,237.92000000000002,196.74333333333334,215.27249999999998,173.42333333333332,165.58,151.6966666666667,L5
2004-10-18 21:57:35+00:00,221.515,169.97500000000002,218.85,222.985,233.615,240.14499999999998,238.3,238.325,213.57999999999998,210.17333333333332,210.06333333333336,208.29500000000002,221.37399999999997,212.346,216.6925,218.875,238.92999999999998,236.09333333333333,236.41666666666666,231.6,211.25666666666666,193.63,212.9725,169.33333333333334,156.57000000000002,148.8166666666667,L5
2004-11-19 21:58:07+00:00,221.515,169.97500000000002,218.85,222.985,233.615,222.6966666666667,238.3,238.325,213.57999999999998,208.9525,208.8,208.47600000000003,220.01,210.93999999999997,215.564,218.19400000000002,233.305,231.1025,230.7425,225.865,200.54500000000002,195.64,211.42799999999997,176.79500000000002,165.73000000000002,159.625,L5
2005-01-06 21:59:00+00:00,216.9,179.61,214.84333333333333,216.92666666666665,228.01666666666665,221.9725,231.2266666666667,233.32666666666668,217.12,213.974,214.504,212.84166666666667,223.20857142857145,214.87857142857143,220.04999999999998,222.34,236.09,234.538,231.506,227.546,200.418,202.26399999999998,215.49,187.756,165.73000000000002,171.532,L5
2005-02-23 21:59:43+00:00,214.01666666666665,207.72,212.42666666666665,213.85333333333332,223.56999999999996,217.945,226.8066666666667,227.94000000000003,229.09333333333333,220.05599999999998,222.406,222.58800000000002,228.82600000000002,225.91199999999998,229.198,233.01,234.70600000000005,233.32,229.906,224.92600000000002,197.542,215.735,226.66600000000003,214.41750000000002,173.77500000000003,201.26500000000001,L5
2005-03-11 21:59:55+00:00,216.16750000000002,210.59333333333333,213.625,215.585,224.5675,220.904,228.4675,229.5825,230.11249999999998,223.37666666666667,225.545,226.28166666666667,231.70166666666668,228.49166666666667,232.46166666666667,235.97666666666666,237.78333333333333,236.76333333333332,233.31833333333336,227.8066666666667,202.06000000000003,220.638,230.76166666666668,221.456,173.77500000000003,209.81600000000003,L5
2005-03-27 22:00:03+00:00,217.01333333333335,210.59333333333333,213.50666666666666,214.77,224.67,217.5875,227.00333333333333,228.32333333333335,230.09666666666666,220.96800000000002,223.586,224.76000000000005,225.34833333333336,222.14,226.4283333333333,229.55166666666665,235.58200000000002,235.38400000000001,230.21999999999997,225.36400000000003,196.83,220.638,227.542,221.456,175.83333333333334,209.81600000000003,L5
2005-04-28 22:00:11+00:00,215.7775,209.2625,212.5075,214.12,222.6,219.754,226.93,228.23000000000002,228.36,229.696,231.93800000000002,233.462,231.0666666666667,227.0666666666667,233.3166666666667,235.66666666666663,244.99200000000002,244.73200000000003,239.228,234.086,205.776,229.766,237.24,234.046,202.83333333333334,224.81799999999998,L5
2005-09-19 22:01:08+00:00,218.20499999999998,210.695,214.91,216.875,224.95,230.505,231.23000000000002,231.915,230.715,235.70499999999998,235.98000000000002,237.75,227.13,224.86333333333334,230.18666666666664,233.07666666666668,250.89499999999998,249.03,245.42000000000002,239.805,217.865,237.005,245.15,239.82,218.53333333333333,232.69,L5
2005-10-05 22:01:05+00:00,217.7266666666667,212.01,215.78,218.4,226.85666666666665,231.4333333333333,231.53,232.1833333333333,233.39666666666668,237.22,237.92999999999998,239.3166666666667,240.95666666666668,238.25,241.68666666666664,246.73333333333332,250.0533333333333,248.87333333333333,247.09,240.83,219.50333333333333,236.2733333333333,244.18666666666664,240.54999999999998,237.94333333333336,234.5,L5
2006-01-25 22:03:05+00:00,215.42333333333332,210.35,214.8166666666667,216.66,225.46333333333334,227.80333333333337,229.38666666666666,228.4,230.53666666666666,232.39999999999998,234.4366666666667,234.75666666666666,237.85666666666668,235.89333333333332,237.60999999999999,242.4333333333333,243.83,244.4466666666667,242.95666666666668,239.8033333333333,219.71,236.5,244.6933333333333,239.82333333333335,237.5666666666667,234.75,L5
2006-02-26 22:03:47+00:00,216.6925,212.1225,216.28,218.92000000000002,227.05,231.385,231.5375,231.7175,233.245,236.105,238.08,239.39249999999998,242.28,239.94,239.995,244.06,246.375,247.3425,247.39,242.185,221.875,237.415,245.53,240.8175,240.48,234.75,L5
2006-05-17 22:05:09+00:00,212.82999999999998,208.865,213.64499999999998,216.32500000000002,222.01000000000005,229.82999999999998,229.135,229.135,227.97,233.3,236.08,238.18499999999997,241.51999999999998,238.49,227.88666666666666,240.09499999999997,242.90500000000003,243.845,245.23999999999995,241.525,215.825,236.545,244.745,238.91,241.71499999999997,227.42,L5
2006-08-21 22:06:31+00:00,220.5,217.44,220.67,225.7,231.81,242.13,237.99,241.67,241.37,247.22,249.01,253.3,255.55,252.08,221.4466666666667,248.94,254.01,256.03,260.69,249.33,228.37,220.20499999999998,248.04,243.8,249.22,,L5
2006-09-06 22:06:43+00:00,217.12,218.83,220.68,225.42,231.58,239.13,237.12,245.01,242.09,240.78,239.16,244.17,245.67,243.8,222.34333333333333,250.51,258.19,256.56,257.64,260.68,258.74,224.82,252.66,252.05,248.47,247.42,L5
2006-09-22 22:06:54+00:00,215.565,216.2,219.96,223.57999999999998,232.305,238.175,236.805,240.54500000000002,241.39499999999998,243.195,242.5,245.305,247.325,247.155,229.3375,254.49499999999998,255.30499999999995,255.37,254.38,254.13,246.87,228.89,249.39499999999998,245.05,243.885,240.89999999999998,L5
2006-10-24 22:07:14+00:00,215.96,216.51333333333332,218.8066666666667,222.51666666666665,231.09,236.82666666666668,234.21,237.73000000000002,238.49666666666667,241.8066666666667,241.28666666666666,244.37333333333333,246.64333333333332,247.51,229.3375,254.49499999999998,255.30499999999995,255.37,254.38,260.7033333333333,246.87,228.89,249.39499999999998,245.05,243.885,240.89999999999998,L5
2006-12-11 22:08:04+00:00,214.1325,213.465,216.65,219.8625,227.33,233.4475,231.9,234.8025,233.5675,239.2575,239.0875,246.89,242.2225,243.21,235.26,248.59333333333333,248.69999999999996,248.8166666666667,246.45000000000002,260.7033333333333,230.42666666666665,228.345,245.45666666666668,241.46,240.20333333333335,237.3033333333333,L5
2007-09-09 22:06:09+00:00,222.77,214.22,215.29,223.01,233.56,238.32,235.78,237.79,237.59,245.21,247.91,244.03,254.67,251.44,,,264.93,266.21,267.36,269.03,257.75,250.57,245.51,240.42,242.96,,L5
2008-03-03 22:03:15+00:00,222.99,215.41,217.05,222.265,233.45499999999998,236.495,235.49,235.305,239.515,243.445,246.87,244.03,254.67,251.44,,,264.93,266.21,267.36,266.55499999999995,250.805,253.65,248.555,245.38,242.96,,L5
2008-10-29 21:56:36+00:00,219.97,212.86,215.98,219.77,225.5,228.57,231.8,232.41,224.86,242.0,244.86,246.48,252.13,249.0,252.62,,256.82,258.12,255.14,254.42,223.7,233.33,241.09,241.4,238.1,234.44,L5
2009-02-02 21:58:34+00:00,215.115,208.275,213.18,214.48000000000002,220.965,226.89499999999998,229.555,229.2,220.11,236.155,240.28500000000003,240.56,245.54500000000002,242.235,245.345,242.5,249.845,250.21,244.685,245.26999999999998,204.95999999999998,227.835,238.155,237.425,236.73000000000002,231.165,L5
2010-02-05 22:03:53+00:00,210.86,200.05,210.19,211.12,214.3,228.38,224.24,222.21,218.31,231.4,233.79,234.08,237.19,235.56,239.71,243.81,243.43,241.49,239.08,239.84,197.97,229.73,238.44,234.95,236.19,229.97,L5
2010-02-21 22:03:56+00:00,211.34,201.29500000000002,209.61,211.365,215.775,227.79500000000002,223.8,221.525,217.85500000000002,231.845,234.14999999999998,236.37,236.44,233.10500000000002,237.35000000000002,241.42000000000002,242.93,238.91500000000002,239.18,236.29000000000002,195.45499999999998,224.82,234.69,237.11,235.405,229.45999999999998,L5
2010-11-04 22:02:50+00:00,217.64,214.45,219.62,226.47,228.35,235.56,231.26,230.66,225.0,236.29,241.39,241.76,241.64,242.55,247.47,249.25,252.84,248.89,256.74,253.74,230.48,247.96,247.44,250.03,245.64,,L5
2011-01-07 22:02:56+00:00,217.99,213.33499999999998,217.425,225.905,228.155,236.16500000000002,234.055,234.38,229.715,243.225,244.13,246.065,241.64,242.55,247.47,249.25,254.57,253.10999999999999,259.005,258.36,235.95499999999998,247.305,247.975,248.82,244.245,240.15,L5
2011-01-23 22:02:56+00:00,225.42,213.33499999999998,217.425,225.905,228.155,236.16500000000002,234.055,234.38,229.715,243.225,244.13,246.065,241.64,242.55,247.47,249.25,254.57,253.10999999999999,259.005,258.36,235.95499999999998,247.305,247.975,248.82,244.245,240.15,L5
2011-03-12 22:02:55+00:00,220.0975,209.25666666666666,211.85333333333332,220.0,225.1833333333333,230.34666666666666,230.12666666666667,229.49666666666667,226.04,238.72333333333333,240.40333333333334,240.7733333333333,239.07999999999998,240.31,243.24,246.26,249.69333333333336,249.73333333333332,253.33,248.79333333333332,221.03333333333333,239.5666666666667,244.47666666666666,243.79999999999998,240.11666666666667,233.41,L5
2011-03-28 22:02:50+00:00,218.256,209.1075,210.92000000000002,217.9375,223.41,228.5575,229.6175,228.525,224.18,237.3725,239.42249999999999,239.505,239.35333333333332,240.97333333333336,243.58333333333334,246.97,249.0875,250.4425,250.54749999999999,245.5925,214.6325,236.1,243.20999999999998,241.91,238.35,231.41333333333333,L5
2013-06-05 22:15:03+00:00,,168.33,159.72,183.58,,,150.2,,199.53,206.41,208.78,210.8,209.05,210.58,210.03,211.38,217.46,,165.95,182.88,151.88,191.49,211.65,208.93,199.39,193.59,L8
2013-07-07 22:15:00+00:00,,175.98000000000002,163.35500000000002,188.085,198.98,194.18,162.81,,202.45999999999998,206.79,211.515,211.275,209.05,211.905,213.87,212.755,220.42000000000002,220.78,174.99,183.92000000000002,143.415,189.82,212.155,209.94,200.285,196.245,L8
2013-07-23 22:14:58+00:00,,173.98000000000002,169.45333333333335,187.11333333333334,198.98,187.24,166.75,,201.54333333333332,207.13333333333333,210.74333333333334,208.92999999999998,209.05,210.16,212.75666666666666,212.41,218.93666666666664,219.1,183.95666666666668,184.27666666666667,143.22666666666666,181.15666666666667,211.96666666666667,208.73666666666668,200.12666666666667,196.15333333333334,L8
2013-09-25 22:14:53+00:00,206.79,180.285,177.455,191.4575,207.14499999999998,198.00666666666666,166.75,223.09,205.69,211.54749999999999,213.5975,212.9,218.96,214.76749999999998,217.7975,218.415,222.2875,224.51999999999998,194.7625,193.65,154.21249999999998,181.15666666666667,216.46,212.5375,204.775,202.48250000000002,L8
2013-11-28 22:14:37+00:00,206.79,176.574,175.678,189.228,207.14499999999998,198.00666666666666,161.5075,223.09,205.69,211.54749999999999,210.796,210.394,213.46,212.602,214.75,215.16199999999998,220.414,220.99,194.7625,193.65,154.91799999999998,182.675,213.31,210.55,203.44,201.02,L8
2013-12-14 22:14:33+00:00,216.855,186.908,188.70999999999998,197.248,214.76333333333332,207.4725,182.465,229.765,207.74333333333334,221.67000000000002,218.336,210.29250000000002,215.665,213.1075,215.93,216.1075,221.15249999999997,220.99,218.17749999999998,212.42000000000002,175.218,196.0325,213.725,210.95499999999998,204.45250000000001,202.8775,L8
2013-12-30 22:14:25+00:00,221.51333333333332,192.62333333333333,188.70999999999998,197.248,224.9125,215.196,192.814,229.39666666666668,215.35,224.714,222.49833333333333,210.29250000000002,215.665,213.1075,215.93,221.49,221.15249999999997,227.192,223.564,217.27399999999997,185.88166666666666,204.776,221.32800000000003,210.95499999999998,204.45250000000001,202.8775,L8
2014-01-31 22:14:04+00:00,221.015,202.094,203.9125,206.1175,231.38,232.995,212.365,228.82,226.86666666666667,233.005,231.238,212.59,227.98666666666668,227.63,217.74,230.82,235.21,237.9475,242.37,238.065,217.094,228.57,232.155,227.03666666666663,208.41000000000003,208.32,L8
2014-03-20 22:13:25+00:00,225.94400000000002,202.094,203.9125,206.1175,231.38,232.995,212.365,228.82,226.86666666666667,233.005,231.238,212.59,227.98666666666668,227.63,217.74,230.82,235.21,237.9475,242.37,238.065,217.094,228.57,232.155,227.03666666666663,208.41000000000003,208.32,L8
2014-04-05 22:13:10+00:00,228.06,205.706,207.3675,207.8775,233.3025,234.0225,213.16199999999998,229.2525,228.28333333333333,235.035,232.952,217.175,230.73333333333335,230.76333333333332,220.64,228.95000000000002,238.99,243.59000000000003,243.5675,241.2125,224.575,232.12399999999997,236.37,235.41,198.1,195.17,L8
2014-04-21 22:12:54+00:00,228.62833333333333,208.85833333333335,208.99200000000002,209.93200000000002,230.33800000000002,230.74200000000002,213.72333333333336,227.252,226.5375,235.20999999999998,234.66666666666666,217.175,232.41750000000002,231.63,220.64,227.67000000000002,241.53,244.80599999999998,244.31800000000004,243.516,227.48999999999995,234.99666666666667,242.294,236.26,216.685,195.17,L8
2014-05-07 22:12:37+00:00,228.62833333333333,208.85833333333335,208.99200000000002,209.93200000000002,230.33800000000002,230.74200000000002,213.72333333333336,227.252,226.5375,225.48166666666668,234.66666666666666,209.49333333333334,232.41750000000002,222.594,214.59333333333333,227.67000000000002,241.53,244.80599999999998,244.31800000000004,243.516,227.48999999999995,234.99666666666667,242.294,236.26,216.685,195.17,L8
2014-08-11 22:13:03+00:00,231.5,220.94000000000005,215.38500000000005,214.84000000000003,220.74,220.635,216.44000000000005,222.03500000000003,213.69666666666663,212.265,227.57000000000002,210.24,237.29000000000002,215.4675,217.21,215.005,235.57666666666668,240.26333333333332,239.64500000000004,216.1,195.195,247.85000000000002,256.39500000000004,231.96666666666667,214.79500000000002,193.86,L8
2014-09-28 22:13:08+00:00,224.41999999999996,220.94000000000005,215.38500000000005,214.84000000000003,220.74,220.635,216.44000000000005,222.03500000000003,208.495,209.2,220.49,206.735,224.76666666666665,212.35399999999998,212.0125,209.84,228.645,232.3175,226.85999999999999,207.95999999999998,183.92333333333332,247.85000000000002,256.39500000000004,223.9775,206.73000000000002,191.465,L8
2014-10-14 22:13:14+00:00,218.20499999999998,210.07999999999998,206.2,209.47500000000002,212.945,215.53,213.375,216.60500000000002,206.0425,206.32800000000003,218.2725,203.41,220.99333333333334,209.664,210.535,213.5875,225.3725,225.2925,228.42333333333332,203.6975,186.04250000000002,245.66000000000003,251.485,219.94,211.1725,191.465,L8
2014-11-15 22:13:13+00:00,205.805,195.89999999999998,197.405,202.23000000000002,208.405,213.965,211.36,213.66000000000003,204.3,208.5525,212.73250000000002,210.37,218.00666666666666,214.3125,220.20499999999998,215.6975,225.1775,220.23499999999999,224.97666666666666,194.8175,175.4275,240.73000000000002,236.06,218.9175,208.77,191.465,L8
2015-01-02 22:13:02+00:00,209.9433333333333,200.86666666666667,202.42,207.21,213.58666666666667,217.61,217.58333333333334,218.64000000000001,211.42,215.26800000000003,218.814,210.37,218.00666666666666,214.3125,220.20499999999998,221.26799999999997,225.1775,226.314,232.385,194.8175,175.4275,243.95000000000002,236.06,218.9175,208.77,191.465,L8
2015-01-18 22:13:00+00:00,209.9433333333333,200.86666666666667,202.42,207.21,213.58666666666667,217.61,217.58333333333334,218.64000000000001,208.35333333333335,212.02666666666667,215.97833333333335,208.26999999999998,213.83249999999998,214.3125,220.20499999999998,221.26799999999997,222.34,226.314,232.385,191.552,175.4275,243.95000000000002,224.42999999999998,216.054,206.898,192.68999999999997,L8
2015-02-19 22:12:49+00:00,212.45749999999998,204.065,201.4225,208.675,214.89499999999998,218.425,218.1125,221.17000000000002,212.21666666666667,216.33166666666668,219.57500000000002,215.442,217.988,224.7125,227.9675,228.656,228.21599999999998,233.836,234.54000000000002,205.02200000000002,199.66250000000002,243.96,230.27749999999997,224.05599999999998,217.484,209.77666666666664,L8
2015-03-07 22:12:42+00:00,215.14600000000002,207.46599999999998,205.05,210.49,217.314,221.98200000000003,219.906,223.882,215.7328571428571,220.3442857142857,223.3814285714286,221.32500000000002,224.08833333333334,224.7125,231.974,233.33,232.95833333333334,237.74333333333334,237.63333333333333,213.92833333333337,211.87600000000003,246.092,235.044,228.95166666666668,222.9433333333333,209.77666666666664,L8
2015-05-26 22:12:05+00:00,221.1225,214.865,209.81,215.77999999999997,223.6475,226.5075,225.435,230.89499999999998,223.348,230.378,230.37,232.765,232.3375,243.55,247.51333333333335,247.79,243.1725,256.4075,251.085,224.1025,248.04333333333332,248.325,241.4875,241.0575,237.0125,226.01666666666665,L8
