dates,satname,nzd0048-0000,nzd0048-0001,nzd0048-0002,nzd0048-0003,nzd0048-0004
2015-02-26 22:17:23.009000,L8,445.76,383.89,410.01,396.45,356.54
2015-04-24 22:10:44.446000,L8,346.76,334.52,,,
2015-05-10 22:10:28.533000,L8,352.21,338.93,360.32,334.97,
2015-06-02 22:16:44.532000,L8,,414.61,409.88,402.89,373.46
2015-06-11 22:10:40.593000,L8,338.42,,,,
2015-06-27 22:10:46.339000,L8,349.69,337.42,360.79,319.89,
2015-07-04 22:17:02.361000,L8,391.51,361.18,371.90,341.89,
2015-07-20 22:17:10.706000,L8,404.39,368.28,383.69,374.72,340.20
2015-07-29 22:11:01.897000,L8,351.21,338.81,359.44,318.06,
2015-12-11 22:17:42.627000,L8,361.08,352.62,,,
2015-12-20 22:11:33.546000,L8,346.51,337.20,,,
2015-12-27 22:17:43.409000,L8,363.91,352.36,,,
2016-01-12 22:17:40.472000,L8,370.60,356.80,369.51,342.35,331.67
2016-01-28 22:17:39.790000,L8,436.17,376.42,411.94,385.43,374.60
2016-02-22 22:11:18.630000,L8,347.14,333.36,,,
2016-03-09 22:11:16.948000,L8,378.63,351.82,369.73,360.78,351.34
2016-03-25 22:11:08.402000,L8,345.32,329.50,,,
2016-05-12 22:10:56.720000,L8,345.96,335.75,,,
2016-05-19 22:17:11.230000,L8,368.68,358.08,,,
2016-05-28 22:11:03.859000,L8,349.78,339.52,355.03,328.10,301.77
2016-06-29 22:11:15.136000,L8,349.33,337.09,358.78,320.01,318.07
2016-07-15 22:11:22.376000,L8,346.10,334.67,,,
2016-08-07 22:17:37.552000,L8,366.68,356.09,,,
2016-08-16 22:11:29.744000,L8,348.68,337.72,357.62,321.16,
2016-09-08 22:17:48.858000,L8,363.96,354.40,,,
2016-09-24 22:17:49.840000,L8,361.29,358.50,370.25,352.94,337.98
2016-10-10 22:17:54.274000,L8,362.25,354.83,,,
2016-11-04 22:11:45.464000,L8,345.67,334.92,,,
2016-11-20 22:11:45.458000,L8,449.90,363.04,378.95,374.74,368.15
2016-12-22 22:11:39.155000,L8,346.33,337.53,,,
2017-01-30 22:17:38.957000,L8,367.20,355.39,,,
2017-02-24 22:11:18.074000,L8,401.43,326.72,,,413.25
2017-03-03 22:17:25.727000,L8,364.83,353.84,,,
2017-03-19 22:17:15.956000,L8,373.01,356.44,369.21,346.28,334.77
2017-03-28 22:11:00.765000,L8,346.56,336.52,357.31,323.23,
2017-04-13 22:10:53.080000,L8,347.62,337.48,,,
2017-04-20 22:16:59.468000,L8,366.88,356.65,367.64,346.50,336.21
2017-05-06 22:16:55.401000,L8,356.07,,,,
2017-06-16 22:11:07.889000,L8,348.55,337.72,359.10,326.47,316.53
2017-07-02 22:11:12.012000,L8,350.41,334.46,359.05,,
2017-07-09 22:17:23.906000,L8,375.16,361.83,372.50,320.29,317.88
2017-07-25 22:17:30.862000,L8,371.46,358.17,,,
2017-08-10 22:17:37.375000,L8,375.56,355.64,,,
2017-08-19 22:11:29.174000,L8,344.84,325.45,,,
2017-09-11 22:17:42.311000,L8,370.24,354.26,,,
2017-11-30 22:17:44.511000,L8,350.41,349.80,,,
2018-01-10 22:11:30.163000,L8,447.98,356.59,377.37,368.71,360.68
2018-01-26 22:11:21.264000,L8,347.19,336.94,,,
2018-02-18 22:17:22.771000,L8,,373.41,384.98,375.98,343.91
2018-02-27 22:11:07.813000,L8,344.21,336.33,355.63,329.60,336.53
2018-04-07 22:16:59.037000,L8,361.41,352.73,,,
2018-05-09 22:16:40.331000,L8,,,,422.01,360.45
2018-06-03 22:10:11.794000,L8,336.21,,,,
2018-06-26 22:16:36.823000,L8,379.85,365.90,380.35,,
2018-08-06 22:10:46.333000,L8,349.32,336.39,355.94,,
2018-09-07 22:11:00.442000,L8,354.01,339.77,360.60,341.42,338.18
2018-10-09 22:11:13.339000,L8,408.68,356.91,376.25,369.25,360.80
2018-10-25 22:11:18.588000,L8,346.57,334.65,,,
2018-11-01 22:17:30.804000,L8,421.01,355.16,,,
2018-12-12 22:11:17.117000,L8,347.76,335.92,,,
2019-01-04 22:17:27.803000,L8,366.06,351.70,,,
2019-01-20 22:17:24.544000,L8,372.67,353.57,367.90,321.61,
2019-02-05 22:17:21.574000,L8,367.90,352.84,,,
2019-02-14 22:11:09.519000,L8,350.32,338.15,362.46,314.73,
2019-03-02 22:11:05.349000,L8,345.27,331.87,,,
2019-03-25 22:17:09.739000,L8,363.61,349.93,,,
2019-04-26 22:16:59.330000,L8,369.63,353.23,,,
2019-05-12 22:17:08.680000,L8,373.80,356.45,,,
2019-07-24 22:11:25.033000,L8,348.04,334.86,,,
2019-09-10 22:11:39.873000,L8,341.23,329.55,,,
2019-09-26 22:11:45.238000,L8,,359.02,375.11,363.51,357.73
2019-11-04 22:17:58.697000,L8,370.72,358.43,370.43,353.22,
2019-11-20 22:17:54.950000,L8,365.02,357.91,370.85,348.81,333.51
2019-11-29 22:11:44.191000,L8,351.32,339.50,357.27,330.74,
2019-12-31 22:11:38.231000,L8,346.99,336.67,,,
2020-01-16 22:11:35.087000,L8,349.96,337.90,356.92,325.38,
2020-02-01 22:11:29.826000,L8,354.25,341.38,364.03,330.55,
2020-02-24 22:17:35.189000,L8,367.38,353.72,,,
2020-03-11 22:17:28.877000,L8,363.90,353.12,,,
2020-03-27 22:17:20.128000,L8,358.09,352.62,,,
2020-04-21 22:10:57.868000,L8,345.71,337.50,,,
2020-07-01 22:17:22.957000,L8,378.18,360.95,370.60,360.07,333.64
2020-07-10 22:11:15.773000,L8,350.38,340.07,360.26,332.63,
2020-08-02 22:17:33.048000,L8,379.84,359.38,367.94,343.08,
2020-09-03 22:17:46.393000,L8,362.12,348.95,,,
2020-09-12 22:11:38.984000,L8,349.07,340.57,361.96,335.54,323.84
2020-09-19 22:17:52.015000,L8,364.50,353.33,,,
2020-09-28 22:11:43.377000,L8,349.70,337.84,,,
2020-12-17 22:11:45.420000,L8,349.90,340.61,363.85,328.94,
2021-01-02 22:11:41.110000,L8,411.90,355.46,374.46,363.44,352.56
2021-01-09 22:17:48.906000,L8,456.68,367.82,381.25,361.71,342.07
2021-01-25 22:17:44.203000,L8,360.61,350.39,,,
2021-02-19 22:11:27.994000,L8,347.33,338.01,355.34,,
2021-03-23 22:11:13.381000,L8,344.28,335.77,,,
2021-03-30 22:17:22.624000,L8,362.76,348.26,,,
2021-04-15 22:17:16.883000,L8,368.71,359.24,371.51,347.58,335.35
2021-04-24 22:11:01.432000,L8,349.79,342.26,359.34,334.44,337.25
2021-05-01 22:17:07.841000,L8,370.62,356.33,367.60,351.11,333.34
2021-05-17 22:17:12.707000,L8,371.88,357.17,368.51,346.83,320.26
2021-05-26 22:11:07.110000,L8,349.72,340.76,360.26,327.63,
2021-06-18 22:17:27.030000,L8,368.90,,,,
2021-07-13 22:11:19.559000,L8,347.02,335.68,353.04,,
2021-09-15 22:11:42.169000,L8,349.76,332.99,,,
2021-10-01 22:11:46.773000,L8,347.59,338.94,358.64,332.66,
2021-10-17 22:11:50.671000,L8,344.13,330.34,,,
2021-10-24 22:18:01.850000,L8,356.91,,,,
2021-11-09 22:17:58.951000,L8,,,431.57,392.01,363.26
2021-11-25 22:17:57.047000,L8,358.22,343.19,,,
2021-12-19 22:17:52.616000,L9,362.00,353.21,,,
2022-01-21 22:11:35.958000,L8,345.99,334.76,,,
2022-01-28 22:17:44.030000,L8,,388.48,411.27,395.05,362.03
2022-02-13 22:17:40.833000,L8,358.75,352.46,369.61,336.32,328.18
2022-02-14 22:11:37.090000,L9,403.18,359.05,377.19,367.44,359.24
2022-02-21 22:17:43.336000,L9,362.46,353.60,,,
2022-02-22 22:11:26.680000,L8,340.99,330.13,,,
2022-05-04 22:17:26.026000,L8,369.61,357.94,370.13,340.94,322.60
2022-05-05 22:11:07.160000,L9,342.71,334.44,355.34,318.87,
2022-05-12 22:17:13.223000,L9,369.78,355.37,368.82,346.59,333.36
2022-06-05 22:17:39.656000,L8,371.18,356.98,367.87,337.52,
2022-06-13 22:17:12.050000,L9,375.23,359.02,368.93,340.48,
2022-06-14 22:11:35.206000,L8,344.36,336.12,356.31,,
2022-06-21 22:17:48.970000,L8,379.16,361.97,372.41,349.93,321.92
2022-06-29 22:17:28.498000,L9,375.29,357.97,368.89,350.39,316.81
2022-07-15 22:17:24.696000,L9,379.53,364.16,374.93,358.07,328.62
2022-07-16 22:11:39.057000,L8,347.77,336.09,352.73,328.31,
2022-07-31 22:17:39.593000,L9,379.99,362.34,372.88,353.07,330.28
2022-08-08 22:18:05.196000,L8,373.06,358.11,371.16,356.21,328.97
2022-08-09 22:11:34.517000,L9,343.49,333.65,,,
2022-09-09 22:18:11.619000,L8,363.03,352.88,,,
2022-09-17 22:17:54.625000,L9,374.95,359.33,371.95,358.65,338.48
2022-10-19 22:18:03.080000,L9,359.55,,,,
2022-11-12 22:18:10.437000,L8,359.14,352.49,,,
2022-12-22 22:17:59.519000,L9,359.77,352.99,,,
2023-02-09 22:11:45.094000,L8,346.65,336.08,,,
2023-02-16 22:17:50.035000,L8,431.64,368.71,386.49,366.80,344.71
2023-03-04 22:17:37.574000,L8,366.14,352.61,361.92,321.72,
2023-03-13 22:11:23.206000,L8,348.76,338.40,349.91,329.20,
2023-03-21 22:11:31.242000,L9,402.41,355.64,373.27,359.09,355.14
2023-05-15 22:17:12.111000,L9,368.57,358.13,369.07,349.46,324.79
2023-05-16 22:10:40.417000,L8,346.44,338.45,356.42,,
2023-05-23 22:16:53.942000,L8,368.06,359.97,365.02,,
2023-05-24 22:10:53.254000,L9,342.40,335.29,350.24,,
2023-05-31 22:17:04.101000,L9,373.68,358.63,364.32,311.49,319.58
2023-06-09 22:10:48.959000,L9,344.67,,,,
2023-07-02 22:17:05.775000,L9,371.14,361.61,373.53,305.70,
2023-07-10 22:17:17.518000,L8,374.50,359.86,369.60,328.42,321.36
2023-07-11 22:11:00.406000,L9,342.57,,,,
2023-07-18 22:17:12.131000,L9,374.02,363.93,374.95,350.70,329.74
2023-07-26 22:17:23.328000,L8,377.07,363.24,374.77,353.29,330.70
2023-07-27 22:11:03.005000,L9,354.43,340.08,359.03,340.13,
2023-08-03 22:17:19.817000,L9,369.81,354.68,368.03,346.66,
2023-08-11 22:17:27.875000,L8,367.27,357.27,369.77,343.61,
2023-08-20 22:11:23.591000,L8,347.79,336.05,350.13,327.16,
2023-08-28 22:11:20.303000,L9,349.99,337.86,359.53,336.65,
2023-09-12 22:17:38.225000,L8,363.17,353.05,,,
2023-09-20 22:17:40.026000,L9,372.29,361.64,373.36,360.41,336.08
2023-09-28 22:17:43.092000,L8,366.82,355.88,369.08,350.14,327.50
2023-09-29 22:11:26.883000,L9,346.40,335.45,350.12,332.75,
2023-10-07 22:11:33.192000,L8,340.67,332.85,,,
2023-10-14 22:17:45.774000,L8,361.31,354.37,365.13,351.42,330.53
2023-10-15 22:11:39.127000,L9,341.89,334.59,,,
2023-10-22 22:17:50.479000,L9,359.57,351.48,,,
2023-11-15 22:17:47.856000,L8,357.99,354.46,,,
2023-11-24 22:11:40.049000,L8,348.65,338.65,354.85,,
2023-12-17 22:17:48.418000,L8,362.49,357.29,369.33,339.91,
2023-12-18 22:11:45.147000,L9,340.86,340.12,,,
2024-01-10 22:17:52.010000,L9,365.16,356.13,367.82,335.62,
2024-01-11 22:11:32.492000,L8,345.76,333.87,,,
2024-02-03 22:17:41.059000,L8,361.01,354.03,,,
2024-02-04 22:11:43.788000,L9,357.99,349.17,366.56,346.41,347.82
2024-02-11 22:17:53.113000,L9,361.64,354.67,,,
2024-02-12 22:11:30.284000,L8,346.67,346.57,,,
2024-02-19 22:17:39.652000,L8,365.43,356.21,370.55,322.61,
2024-03-30 22:17:36.478000,L9,364.37,353.88,363.17,326.92,
2024-04-08 22:11:23.266000,L9,366.58,353.14,371.86,354.67,351.39
2024-04-15 22:17:28.257000,L9,367.33,355.83,365.89,334.03,
2024-04-16 22:10:55.356000,L8,348.53,340.87,350.85,324.58,
2024-04-23 22:17:03.194000,L8,368.09,356.24,362.36,349.42,
2024-05-01 22:17:11.831000,L9,366.75,355.01,,,
2024-05-02 22:10:44.568000,L8,344.26,337.55,351.66,,
2024-05-09 22:16:51.826000,L8,368.65,358.04,,,
2024-05-10 22:11:00.825000,L9,347.50,338.20,349.47,,
2024-05-17 22:17:03.987000,L9,376.97,365.57,375.35,355.54,334.18
2024-05-18 22:10:31.990000,L8,354.84,345.00,361.68,341.51,340.73
2024-05-26 22:10:48.268000,L9,342.95,335.26,344.92,,
2024-06-26 22:16:52.651000,L8,378.14,363.33,369.68,361.14,334.85
2024-06-27 22:10:29.087000,L9,341.64,334.18,,,
2024-07-05 22:10:45.435000,L8,343.75,336.11,348.12,331.70,
2024-08-05 22:17:06.640000,L9,366.70,357.97,,,
2024-08-22 22:11:10.580000,L8,353.25,340.10,349.22,344.98,335.24
2024-08-29 22:17:21.978000,L8,371.87,358.80,368.71,357.27,328.79
2024-09-22 22:17:21.161000,L9,368.42,355.76,361.86,357.47,332.23
2024-11-01 22:17:31.195000,L8,361.41,352.48,,,
2024-11-17 22:17:38.841000,L8,357.65,349.93,,,
2024-12-03 22:17:45.212000,L8,359.53,354.19,366.13,341.29,
2024-12-04 22:11:36.525000,L9,346.36,335.80,,,
2024-12-28 22:11:26.745000,L8,348.92,339.75,357.44,,
2025-01-05 22:11:31.099000,L9,348.15,337.88,362.05,,
2025-01-12 22:17:45.559000,L9,367.47,355.74,370.05,328.37,
2025-01-28 22:17:42.532000,L9,363.00,353.66,,,
2025-01-29 22:11:28.545000,L8,323.13,329.50,349.92,322.27,
2025-02-05 22:17:39.822000,L8,,,395.43,388.89,463.45
2025-02-06 22:11:31.478000,L9,349.87,338.38,357.34,327.58,
2025-02-13 22:17:46.901000,L9,368.94,355.18,,,
2025-02-21 22:17:31.397000,L8,366.09,354.06,367.82,310.23,
2025-03-01 22:17:39.455000,L9,363.52,352.55,,,
2025-03-09 22:17:26.663000,L8,364.31,353.20,360.88,321.84,
2025-03-25 22:17:16.100000,L8,370.23,355.14,367.05,332.61,
2025-05-04 22:17:17.676000,L9,370.94,359.25,365.08,352.84,328.77
2025-05-12 22:16:59.753000,L8,368.25,356.00,364.83,349.59,318.55
2025-05-20 22:17:06.544000,L9,371.15,358.84,364.65,354.54,328.88
2025-05-21 22:10:52.095000,L8,349.07,338.78,356.88,341.96,334.97
2025-05-29 22:10:51.794000,L9,340.60,328.63,,,
2025-06-05 22:17:00.261000,L9,370.23,357.22,,,
2025-06-06 22:10:54.888000,L8,348.06,338.66,353.49,339.31,
2025-06-13 22:17:12.853000,L8,367.46,306.40,,,
2025-06-21 22:17:14.951000,L9,372.48,363.33,370.14,353.50,330.49
2025-06-22 22:11:07.771000,L8,353.46,343.94,358.97,346.68,336.65
2025-06-29 22:17:21.081000,L8,367.32,,,,
2025-07-23 22:17:27.519000,L9,372.31,361.80,371.23,352.99,328.00
2025-07-24 22:11:17.990000,L8,451.59,371.43,386.01,383.27,362.04
2025-07-31 22:17:29.909000,L8,368.99,357.00,364.24,352.93,
2025-08-01 22:11:18.967000,L9,340.60,327.28,,,
2025-08-09 22:11:25.572000,L8,351.62,335.20,347.82,334.27,
2025-08-24 22:17:43.028000,L9,367.53,352.66,360.42,353.47,
2025-09-18 22:11:37.859000,L9,345.21,336.73,350.35,335.54,
2025-09-25 22:17:52.465000,L9,434.71,376.76,390.13,395.18,401.68
2025-10-03 22:17:49.249000,L8,363.94,352.65,364.36,356.75,330.01
2025-10-04 22:11:42.144000,L9,341.58,334.15,,,
2025-10-19 22:17:50.450000,L8,362.15,353.93,366.52,349.94,331.22
2025-11-04 22:17:53.875000,L8,362.82,353.76,,,
2025-11-05 22:11:46.482000,L9,345.40,337.23,,,
2025-11-13 22:11:40.635000,L8,353.19,341.85,355.74,339.71,339.20
