dates,nzd0425-0000,nzd0425-0001,nzd0425-0002,nzd0425-0003,nzd0425-0004,nzd0425-0005,nzd0425-0006,nzd0425-0007,nzd0425-0008,nzd0425-0009,nzd0425-0010,nzd0425-0011,nzd0425-0012,nzd0425-0013,nzd0425-0014,nzd0425-0015,nzd0425-0016,nzd0425-0017,nzd0425-0018,nzd0425-0019,nzd0425-0020,nzd0425-0021,nzd0425-0022,nzd0425-0023,nzd0425-0025,nzd0425-0026,nzd0425-0024,satname
2007-10-02 22:12:54+00:00,289.92,278.59,268.55,,,,247.61,,230.12,,,,,,,,,,,,,,,,,,,L5
2010-01-27 22:10:50+00:00,,,,,235.69,245.85,249.77,,213.31,,,225.2,,,,,,,,,,,,,,,,L5
2011-02-15 22:09:58+00:00,304.73,290.91,295.89,301.57,300.21,295.79,294.62,291.67,,295.04,278.45,262.28,211.21,,,,,,,,,,,,,,,L5
2013-05-11 22:21:55+00:00,306.95,292.27,285.46,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-05-27 22:22:02+00:00,309.33500000000004,295.26,292.44,293.63,280.78,272.51,274.02,270.39,246.77,274.8,254.65,,,,,,,,,,,,,,,,,L8
2013-07-14 22:21:58+00:00,312.51,298.8066666666667,296.01666666666665,298.375,286.725,279.51,281.84000000000003,275.73,256.48,280.925,262.92,268.44,,,,,,,,,,,,,,,,L8
2013-09-16 22:21:57+00:00,314.605,301.34499999999997,299.72249999999997,312.39000000000004,300.06666666666666,288.7033333333333,290.18,284.95,273.32,297.0733333333333,272.39,278.40999999999997,233.18,,,,,,,,,,,,,,,L8
2013-10-18 22:21:49+00:00,316.51800000000003,303.294,303.924,316.515,306.24,297.9575,297.935,298.4475,290.55,307.39,287.0125,278.40999999999997,233.18,,,,,321.87,,,,,,,252.34,,,L8
2013-12-21 22:21:27+00:00,321.7525,309.7175,315.8225,325.86,321.6975,317.275,317.2075,315.25,316.38,324.22,310.0125,282.15000000000003,233.23000000000002,184.5,,,,321.87,,,,,,,252.34,,,L8
2014-05-14 22:19:32+00:00,318.04499999999996,304.08000000000004,309.08000000000004,318.27,319.505,309.195,315.225,313.08500000000004,350.09,342.12,346.65,289.63,233.28,184.5,,,,,,,,,,,,,,L8
2014-09-03 22:20:06+00:00,318.9,306.25,297.235,310.515,301.72,281.815,287.275,292.76,302.26,300.74,294.52,299.03,236.68,187.47,,,,,,,,,,241.59,218.94,198.81,201.72,L8
2014-11-06 22:20:13+00:00,317.4766666666667,306.05,298.31333333333333,310.6666666666667,303.3966666666667,287.29333333333335,293.39666666666665,296.09999999999997,302.68499999999995,300.32,293.0799999999999,298.445,236.245,188.175,,,,,,,,,193.72,238.625,209.07,192.905,204.29000000000002,L8
2014-12-24 22:20:05+00:00,318.81333333333333,309.2033333333333,303.26,311.47333333333336,305.16,295.75333333333333,298.0333333333333,297.6433333333334,303.3433333333333,300.1133333333333,293.9966666666666,296.7833333333333,235.95333333333335,187.4766666666667,,,,,,,,,193.54000000000002,236.67333333333332,205.10999999999999,190.38,204.62666666666667,L8
2015-02-10 22:19:50+00:00,319.78,310.1,304.95500000000004,315.7625,312.5125,296.2,301.09999999999997,303.4125,303.3433333333333,300.1133333333333,293.9966666666666,296.7833333333333,235.95333333333335,187.4766666666667,,,,,,,,,193.98000000000002,228.2175,202.4925,189.4875,203.715,L8
2015-02-26 22:19:46+00:00,320.062,310.04,307.494,317.448,309.732,295.216,299.618,307.392,310.69,309.6875,302.3825,296.7833333333333,235.95333333333335,187.4766666666667,,,,,,,,,193.32500000000002,222.804,200.702,188.65,202.624,L8
2015-03-14 22:19:35+00:00,315.952,303.716,304.786,313.348,301.916,289.684,292.26800000000003,301.654,313.5,312.67,294.60249999999996,283.1933333333333,224.2266666666667,187.48000000000002,,,,,,,,,193.32500000000002,218.1075,196.14249999999998,186.11,202.85,L8
2015-05-01 22:19:12+00:00,314.91,301.925,303.205,310.36,298.02000000000004,289.684,292.26800000000003,296.465,313.5,312.67,287.746,283.1933333333333,224.2266666666667,187.48000000000002,,,,,,,,,193.32500000000002,218.1075,196.14249999999998,186.11,202.85,L8
2015-07-04 22:19:26+00:00,313.26,298.91400000000004,300.238,306.288,292.04200000000003,280.21000000000004,280.6775,289.13199999999995,332.73,338.41,269.84749999999997,249.075,201.5,,,,,,,,,,193.11,202.0,194.09,186.055,199.62,L8
2015-09-06 22:19:50+00:00,315.865,297.365,300.575,292.8733333333334,275.6766666666667,266.0100000000001,259.36,267.21,338.56,,250.61666666666665,249.075,220.87,197.25,,,,,,,,,,,237.47,260.75,,L8
2015-10-08 22:20:00+00:00,316.275,299.44000000000005,301.1675,286.32666666666665,275.12333333333333,254.8,251.29500000000002,259.37666666666667,287.73999999999995,,244.22499999999997,239.89,240.24,197.25,,,,,,,,,,,237.47,260.75,,L8
2015-12-27 22:20:07+00:00,318.46666666666664,301.59666666666675,303.12333333333333,281.78,273.41499999999996,254.8,251.29500000000002,253.805,287.73999999999995,,228.13,239.89,240.24,194.715,,,,,,,,,,,237.47,260.75,,L8
2016-02-13 22:19:56+00:00,324.49666666666667,306.9066666666667,308.3066666666667,291.21500000000003,281.37,261.655,258.565,260.735,280.97999999999996,,287.82,291.5,238.805,193.49666666666667,,,,,,,,,,,237.47,260.75,,L8
2016-02-29 22:19:53+00:00,318.3975,301.3225,300.895,289.68333333333334,277.52,259.88,255.89333333333335,257.77666666666664,271.3375,,269.38,274.105,227.99,186.495,,,,,,,,,,,237.47,260.75,,L8
2016-03-16 22:19:48+00:00,308.6425,293.815,288.4225,288.24,276.575,259.65250000000003,255.6275,257.2975,247.54,,269.38,274.105,221.865,182.91,,,,,,,,,,,,,,L8
2016-04-17 22:19:33+00:00,307.8325,291.07,284.3475,288.3825,275.1275,261.49,256.22249999999997,257.0775,246.68249999999998,,254.3833333333333,264.5466666666667,221.865,182.91,,,,,,,,,,,,,,L8
2016-07-06 22:19:53+00:00,308.62600000000003,292.702,286.006,289.692,275.232,261.936,255.51,256.352,245.66,,254.3833333333333,264.5466666666667,221.865,178.275,,,,,,,,,,,,,,L8
2016-09-08 22:20:12+00:00,305.4866666666667,295.8275,289.8025,291.795,277.695,265.445,258.2325,251.06333333333336,239.4766666666667,,224.39,245.43,,,392.61,,,,,,,,,,,,,L8
2017-01-14 22:20:09+00:00,302.79,296.875,291.595,312.41,300.88,286.8,280.73,249.53,239.55,,250.54,257.37,,,392.61,,,,,,,,,,,,,L8
2017-02-15 22:19:55+00:00,302.79,300.78333333333336,300.65333333333336,312.41,300.88,286.8,280.73,249.53,239.55,376.15,250.54,257.37,,,392.61,,,,,,,,,,,,,L8
2017-04-20 22:19:23+00:00,303.38,292.96000000000004,291.89000000000004,286.57,273.54,259.31,253.93,252.16,239.83,376.15,250.07999999999998,256.99,,,,,,,,,,,,,,,,L8
2017-06-07 22:19:38+00:00,309.8966666666667,294.26250000000005,291.0025,290.83,276.48,262.21500000000003,255.535,253.36666666666667,241.22333333333336,376.15,249.7833333333333,256.99,,,,,,,,,,,,,,,,L8
2017-11-30 22:20:08+00:00,322.12,304.71500000000003,299.315,303.43499999999995,290.20500000000004,275.83500000000004,268.355,268.20000000000005,258.75,,268.565,288.68,246.09,198.77,,,,,,,,,,,,,,L8
2018-03-06 22:19:38+00:00,332.925,326.35,320.095,311.78,300.99,286.55,279.57,280.62,273.49,379.78,287.94,288.68,246.09,198.77,,,,,,,,,,,,,,L8
2018-08-29 22:19:32+00:00,336.48,337.78,332.82,349.39,,,,304.49,,379.78,280.84,287.19,235.29,191.5,,,,,,,,,,,,,,L8
2018-12-03 22:19:53+00:00,328.42,334.12,335.74,349.39,275.82,263.4,257.51,304.49,249.58,,269.92499999999995,276.305,235.29,191.5,,,,,,,,,,,,,,L8
2019-02-05 22:19:45+00:00,326.775,332.53499999999997,322.515,344.885,293.73,283.23,274.54499999999996,320.245,249.58,342.33,292.9866666666667,276.305,238.13,191.05,,,,,,,,,,,,,,L8
2019-05-12 22:19:32+00:00,356.775,330.95,309.29,362.73,318.74666666666667,283.23,274.54499999999996,336.52500000000003,249.58,352.53499999999997,313.4566666666667,265.42,240.97,190.6,372.79,340.0,378.23,360.6,,,,,336.88,312.53,296.41,288.04,,L8
2019-09-17 22:20:17+00:00,369.52,356.34,,390.065,376.895,,,337.05,,347.53499999999997,360.565,,,,365.86,356.145,380.025,360.6,,,,,320.63,301.22,281.125,274.87,263.7,L8
2019-12-22 22:20:15+00:00,342.56,353.565,,382.83000000000004,377.735,,,,,332.33,376.485,,252.39,197.0,358.93,372.29,381.82,,,,,,304.95,288.29,261.58,249.64499999999998,267.695,L8
2020-02-24 22:19:58+00:00,336.85999999999996,345.8233333333333,,382.83000000000004,377.735,284.94,278.97,,271.92,332.33,376.485,288.7,248.175,196.93,358.93,372.29,381.82,,,,,,304.95,288.29,261.58,249.64499999999998,267.695,L8
2020-03-11 22:19:52+00:00,328.28999999999996,345.8233333333333,283.95,382.83000000000004,377.735,270.79499999999996,264.78000000000003,,255.37,332.33,376.485,288.7,248.175,196.93,358.93,372.29,381.82,,,,,,304.95,288.29,261.58,249.64499999999998,267.695,L8
2020-03-27 22:19:43+00:00,320.84666666666664,344.9533333333334,283.95,367.025,361.485,270.79499999999996,264.78000000000003,373.13,255.37,,379.495,288.7,250.6,197.4766666666667,,,,,233.39,222.84,207.6,183.06,305.52,289.74,259.69,243.26,273.33500000000004,L8
2020-04-28 22:19:28+00:00,317.0675,332.06,287.055,341.2033333333333,330.6166666666666,267.56666666666666,260.8433333333333,311.305,251.17666666666665,,379.495,270.32,250.6,197.4766666666667,,,,,233.39,222.84,207.6,183.06,305.52,289.74,259.69,243.26,273.33500000000004,L8
2020-07-01 22:19:46+00:00,312.1275,320.8925,290.8933333333334,317.62,300.64666666666665,268.2025,260.3275,293.62666666666667,251.17666666666665,,384.9,270.32,249.70499999999998,197.71500000000003,,,,,233.39,222.84,207.6,183.06,,292.81,262.06,248.93,274.98,L8
2020-09-19 22:20:15+00:00,308.0933333333333,311.245,293.0233333333333,311.4975,294.9575,264.8833333333334,255.79999999999998,284.985,244.71499999999997,,384.9,251.94,255.45,198.57,,,,,233.39,222.84,207.6,183.06,,292.81,262.06,248.93,274.98,L8
2020-10-21 22:20:19+00:00,311.14250000000004,300.69,297.42499999999995,299.7725,282.1525,269.9775,261.73,261.505,253.4433333333333,,282.46,270.105,239.36,194.0,,,,233.75,225.21,213.69,204.17,181.48,,,,,,L8
2021-01-25 22:20:07+00:00,318.89000000000004,316.84,300.4849999999999,304.835,289.59,274.345,267.58500000000004,269.135,258.77,,282.91499999999996,288.27,239.36,194.0,,,,233.75,225.21,213.69,204.17,181.48,,,,,289.99,L8
2021-03-30 22:19:46+00:00,327.5,324.91,318.46500000000003,320.09000000000003,304.105,287.07,281.27,282.04999999999995,272.65,283.22,282.77,288.265,251.9,194.0,,,,233.75,225.21,215.86,206.51,185.07,,,,,289.99,L8
2021-10-08 22:20:23+00:00,302.53,290.58,280.67,,,261.2,251.77,254.05,242.42,,,,,,,,,,,,,,,,,,,L8
2022-01-04 22:20:15+00:00,314.84,302.155,296.19500000000005,316.58,306.82,273.99,266.57,268.36,257.5,284.51,282.73,291.17,,195.47,,,,245.08,233.8,214.57,204.33,180.53,,,,,,L9
2022-01-12 22:20:13+00:00,318.6133333333333,306.05,301.7,316.58,306.82,273.99,266.57,268.36,262.74333333333334,284.1,282.43,289.9,263.06,194.99,,,,245.64,232.56,199.07999999999998,203.625,181.555,,,,,,L8
2022-01-20 22:20:15+00:00,321.23249999999996,311.935,310.8825,316.58,306.82,273.99,266.57,268.36,262.74333333333334,283.82666666666665,282.3233333333333,289.6766666666667,263.885,194.74,,,,245.64,230.76333333333332,203.07000000000002,194.29666666666665,180.67333333333332,338.84,320.03,299.44,294.08,305.93,L9
2022-01-28 22:20:07+00:00,320.56399999999996,311.96999999999997,310.456,314.385,304.84000000000003,277.58666666666664,271.24,272.3866666666667,265.4225,283.5925,282.405,289.27,263.0566666666667,193.95,,,,243.8166666666667,230.9275,205.5975,196.7975,181.38,338.84,320.03,299.44,294.08,305.93,L8
2022-02-13 22:20:04+00:00,322.7233333333333,316.02500000000003,316.4783333333333,314.385,304.84000000000003,277.58666666666664,271.24,272.3866666666667,265.4225,283.5925,282.258,288.78200000000004,259.2925,192.996,,,,243.8166666666667,230.9275,205.5975,196.7975,181.38,336.1,313.53999999999996,294.265,282.895,300.91499999999996,L8
2022-03-01 22:20:00+00:00,322.23857142857145,315.82428571428574,315.8514285714286,314.50333333333333,304.6466666666667,279.36749999999995,273.41999999999996,274.3725,266.752,283.578,281.92833333333334,288.66333333333336,259.2925,191.745,,,,243.8166666666667,230.9275,205.5975,196.7975,181.38,336.1,313.53999999999996,294.265,282.895,300.91499999999996,L8
2022-03-09 22:20:01+00:00,322.8975,315.59625,315.69625,315.38,304.975,279.36749999999995,273.41999999999996,274.3725,266.752,283.34,281.6485714285714,288.62142857142857,259.2925,191.1957142857143,,,,243.8166666666667,230.9275,205.5975,196.7975,181.38,336.1,313.53999999999996,294.265,282.895,300.91499999999996,L9
2022-04-02 22:19:43+00:00,324.4755555555555,318.71666666666664,315.69625,315.38,304.975,279.36749999999995,273.41999999999996,274.3725,266.752,283.34,281.6485714285714,288.62142857142857,259.2925,190.92875,,,,243.8166666666667,230.9275,205.5975,196.7975,181.38,336.1,312.96999999999997,291.8666666666666,280.75,300.18,L8
2022-04-26 22:19:44+00:00,324.7011111111112,318.7522222222222,316.34749999999997,310.592,299.02,279.4525,274.2525,274.70500000000004,266.236,279.0157142857143,281.6485714285714,288.62142857142857,259.2925,190.92875,,,,243.8166666666667,230.9275,205.5975,196.7975,181.38,336.1,312.96999999999997,291.8666666666666,280.75,300.18,L9
2022-09-09 22:20:35+00:00,321.1,317.67333333333335,300.865,305.79499999999996,291.93,274.54,268.395,268.235,256.635,268.03,281.44,288.87,247.41,189.47,,,,,,,,,,311.83,287.07,276.46,298.71,L8
2022-11-04 22:20:24+00:00,307.485,300.095,297.535,300.95,289.09000000000003,271.63,264.13,264.99,256.255,282.99,281.44,288.87,247.41,189.88,,,,,,,,,,,,,,L9
2022-12-22 22:20:23+00:00,311.5566666666667,305.2966666666667,307.93,316.50333333333333,295.07666666666665,277.24,270.18333333333334,270.75333333333333,262.31,283.70000000000005,283.96500000000003,289.95500000000004,253.07,189.915,,,,,,,,,,,,,,L9
2022-12-30 22:20:24+00:00,317.715,307.0325,308.40500000000003,316.5075,297.5925,279.75,272.78499999999997,273.8275,264.835,284.3566666666667,283.6066666666666,289.8966666666667,254.87,189.95000000000002,,,,,,,,,,,,,,L8
2023-01-07 22:20:26+00:00,318.204,308.406,310.028,321.098,299.096,280.872,274.01,275.328,266.476,284.24,283.43,289.7525,255.28,189.435,,,,,,,,,,,,,,L9
2023-01-15 22:20:17+00:00,317.7316666666666,308.895,310.59999999999997,319.97999999999996,299.84,281.49833333333333,274.84166666666664,276.11833333333334,267.62333333333333,283.858,283.384,289.276,255.09,189.024,,,,,,,,,,,,,,L8
2023-01-23 22:20:20+00:00,318.35857142857145,309.49571428571426,310.8671428571429,319.4414285714286,300.51142857142855,282.0571428571429,275.53285714285715,276.99571428571426,268.44428571428574,284.04333333333335,283.2816666666667,289.40000000000003,255.25666666666666,188.83833333333334,,,,,,,,,,,,,,L9
2023-02-08 22:20:30+00:00,319.39875,312.07625,313.41,319.4414285714286,301.02125,282.49875,276.1375,277.61625,268.7825,283.87428571428575,282.95142857142855,289.31,255.18714285714285,188.78571428571428,365.25,402.25,,,,,,,,,,,,L9
2023-02-16 22:20:13+00:00,319.9866666666667,314.79555555555555,314.0755555555555,319.4414285714286,301.6766666666667,282.80555555555554,276.7066666666667,278.2922222222222,269.1455555555556,283.84875,282.78375,289.45,255.45499999999998,188.8175,365.25,402.25,,,,,,,,,285.64,269.7,296.86,L8
2023-02-24 22:20:15+00:00,320.321,315.12600000000003,313.627,318.9325,301.90700000000004,283.09700000000004,277.161,278.59299999999996,269.40500000000003,283.6011111111111,282.67333333333335,289.34777777777776,255.48777777777775,188.81888888888886,365.25,402.25,,,,,,,,,285.64,269.7,296.86,L9
2023-03-12 22:20:08+00:00,320.716,315.19,313.588,318.205,301.437,282.771,277.02799999999996,278.45199999999994,269.153,283.0077777777778,282.3588888888889,289.4075,260.11888888888893,190.10777777777776,365.25,402.25,,,,,,,,,285.64,269.7,296.86,L9
2023-03-28 22:19:57+00:00,321.7154545454545,315.35181818181815,313.88272727272727,318.14666666666665,301.7936363636364,282.97818181818184,277.3963636363636,278.96181818181816,269.3654545454546,282.932,282.251,289.3544444444444,259.591,190.16,365.25,402.25,,,,,,,,,285.64,269.7,296.86,L9
2023-04-05 22:19:40+00:00,322.30833333333334,317.1741666666667,315.885,321.99899999999997,301.7936363636364,282.97818181818184,280.87916666666666,278.96181818181816,269.3654545454546,282.932,282.251,289.3544444444444,259.591,190.16,385.9,402.345,388.63,,376.59,,,,,,275.185,272.19,283.34000000000003,L8
2023-04-13 22:19:50+00:00,320.75384615384615,317.1741666666667,315.885,321.99899999999997,299.6625,280.9475,280.87916666666666,276.73999999999995,266.6541666666667,279.7118181818182,282.251,289.3544444444444,259.591,190.16,385.9,402.345,388.63,,376.59,,,,,,275.185,272.19,283.34000000000003,L9
2023-06-16 22:19:18+00:00,322.09076923076924,318.5275,319.2181818181818,326.4711111111111,300.83,282.06666666666666,283.9981818181818,277.4316666666667,269.1609090909091,279.7118181818182,282.251,289.3544444444444,259.591,190.16,385.9,402.345,388.63,,376.59,,,,,,275.185,272.19,283.34000000000003,L9
2023-08-27 22:19:59+00:00,322.03666666666663,322.102,327.60249999999996,335.25,292.2674999999999,274.2725,304.9225,268.3075,259.7433333333334,273.6975,279.94499999999994,288.93,271.9650000000001,196.055,388.655,402.44,388.63,245.64,376.59,,,230.36,,,264.73,274.68,269.82,L8
2023-09-12 22:20:01+00:00,322.80833333333334,322.168,334.955,344.38250000000005,288.36999999999995,270.93666666666667,326.78,264.51666666666665,254.16000000000008,272.38,281.28,288.93,254.84,190.63,386.06333333333333,386.565,377.62,245.64,376.59,,,230.36,388.62,357.5,288.19,284.305,298.57,L8
2023-10-06 22:20:06+00:00,317.106,313.435,342.53999999999996,335.2133333333333,283.9866666666666,267.17,353.42499999999995,259.30333333333334,246.72000000000003,266.60999999999996,261.4,266.52,,168.04,375.82000000000005,370.69,366.61,245.64,,,,230.36,388.62,357.5,311.65,293.93,327.32,L9
2023-10-30 22:20:12+00:00,316.64399999999995,307.6,342.53999999999996,322.695,284.3233333333333,267.64333333333326,353.42499999999995,258.95000000000005,249.055,276.15999999999997,261.4,258.73,,168.04,375.82000000000005,370.69,366.61,245.64,,,,230.36,388.62,357.5,311.65,293.93,327.32,L8
2023-11-23 22:20:17+00:00,316.64399999999995,310.07666666666665,338.07666666666665,321.332,284.3233333333333,267.64333333333326,355.52,258.95000000000005,249.055,278.1066666666666,272.67499999999995,268.46,258.2,178.32,377.95,370.41499999999996,361.95500000000004,245.64,346.13,,,230.36,388.62,346.22,316.74,298.44,320.955,L9
2023-12-09 22:20:14+00:00,316.64399999999995,313.68,337.53999999999996,326.5233333333333,284.3233333333333,267.64333333333326,354.4475,258.95000000000005,249.055,278.1066666666666,272.67499999999995,268.46,258.2,178.32,380.28,368.50666666666666,365.19000000000005,245.64,357.56,,,230.36,387.175,349.4866666666667,313.8433333333333,297.84999999999997,311.01666666666665,L9
2023-12-17 22:20:12+00:00,313.496,311.0942857142857,337.53999999999996,326.5233333333333,277.92333333333335,261.3666666666667,354.4475,256.43,245.48000000000002,278.1066666666666,264.63,264.9375,258.2,178.32,380.28,368.50666666666666,365.19000000000005,245.64,357.56,,,230.36,387.175,349.4866666666667,313.8433333333333,297.84999999999997,311.01666666666665,L8
2024-02-19 22:20:03+00:00,315.18,312.15,337.044,328.82,277.92333333333335,261.3666666666667,355.662,256.43,245.48000000000002,278.1066666666666,264.63,264.9375,258.2,178.32,383.866,373.025,374.795,245.64,357.56,,,230.36,387.175,346.22249999999997,312.7575,295.5425,312.0475,L8
2024-02-27 22:20:07+00:00,313.79,310.925,334.368,326.94,277.92333333333335,261.3666666666667,361.188,256.43,245.48000000000002,273.46999999999997,264.63,264.9375,258.2,178.32,387.1425,378.568,381.27200000000005,,357.56,,,,375.6933333333333,343.69,312.094,288.752,312.686,L9
2024-03-22 22:19:42+00:00,312.615,311.59124999999995,330.502,325.15999999999997,277.92333333333335,268.4575,344.36199999999997,264.055,252.5075,278.1366666666667,269.66499999999996,270.518,259.76,183.63666666666666,389.22999999999996,380.53749999999997,384.9375,,357.56,,,,369.22999999999996,340.2375,305.854,286.38599999999997,309.0275,L8
2024-04-07 22:19:35+00:00,311.2516666666667,309.805,322.5083333333333,328.9433333333333,271.68,265.2225,329.1433333333334,258.90999999999997,247.7475,284.735,272.41999999999996,271.5175,259.76,191.435,389.22999999999996,380.53749999999997,384.9375,,357.56,,,,369.22999999999996,340.2375,305.854,286.38599999999997,309.0275,L8
2024-08-13 22:19:38+00:00,315.106,309.32,311.594,340.05333333333334,274.40999999999997,270.19,303.544,262.1433333333334,249.89666666666665,269.115,284.77,292.84,261.32,194.27,398.21,393.65999999999997,405.39500000000004,,,,,,352.73,334.995,299.7966666666666,277.43666666666667,315.18999999999994,L8
2024-11-17 22:20:02+00:00,310.16499999999996,304.7,302.41999999999996,333.01,290.79999999999995,272.92499999999995,267.485,267.775,257.35,267.39,286.24,291.22,261.22,191.1,,,,,,,,,,,,,,L8
2024-12-27 22:20:09+00:00,313.29333333333335,310.27666666666664,307.5,325.45,296.96666666666664,277.69666666666666,272.7266666666667,274.1066666666666,263.15333333333336,273.5233333333333,286.03499999999997,293.34000000000003,262.63500000000005,191.79500000000002,,,,,,,,,,,,,,L9
2025-01-04 22:20:02+00:00,316.2975,316.0275,313.105,330.93333333333334,296.96666666666664,277.69666666666666,272.7266666666667,274.1066666666666,263.15333333333336,273.5233333333333,285.6933333333333,292.79333333333335,262.30333333333334,191.79500000000002,228.69,242.09,,,,,,,,,,,,L8
2025-01-20 22:20:01+00:00,317.02799999999996,315.51,312.63,326.5925,298.90999999999997,279.495,274.5375,276.205,266.0775,275.9425,285.69,292.47,262.58250000000004,191.09333333333333,228.69,242.09,,,,,,,,,,,,L8
2025-02-13 22:20:10+00:00,320.252,319.416,318.496,324.464,306.225,286.1775,281.1925,284.28,274.87,283.77,285.572,291.96799999999996,262.95799999999997,191.16,228.69,242.09,,,,,,,,,,,,L9
2025-02-21 22:19:55+00:00,323.34999999999997,318.5783333333333,318.55,323.74833333333333,306.91600000000005,286.768,281.302,284.424,275.182,283.666,285.66833333333335,291.73,263.63166666666666,191.292,226.56,240.57,,209.92,,,,,,,287.91,275.09,309.88,L8
2025-04-10 22:19:34+00:00,324.05571428571426,317.86,318.1028571428572,324.70142857142855,312.28000000000003,286.93833333333333,282.4166666666667,284.9833333333333,274.9766666666667,283.6766666666667,285.55,292.0342857142857,264.21857142857147,191.60500000000002,226.56,240.57,,209.92,,,,,,,283.4,262.09,300.275,L8
2025-07-15 22:19:49+00:00,326.49499999999995,312.745,315.57500000000005,320.0275,314.53,287.14250000000004,277.954,280.20199999999994,269.58,277.596,279.12800000000004,284.836,265.65500000000003,191.51000000000002,224.43,239.05,,209.92,,,,,,,283.4,262.09,300.275,L8
2025-07-23 22:19:51+00:00,323.8925,308.43,310.14,314.59250000000003,307.055,287.8933333333334,277.45,279.62749999999994,268.26249999999993,276.195,277.49,283.16999999999996,266.40000000000003,192.1166666666667,224.43,239.05,,209.92,,,,,,,283.4,262.09,300.275,L9
2025-07-31 22:19:53+00:00,320.864,306.37600000000003,306.88800000000003,311.316,301.938,283.0025,273.73999999999995,274.87199999999996,264.09599999999995,276.195,277.49,283.16999999999996,266.40000000000003,192.1166666666667,224.43,239.05,,209.92,,,,,,,283.4,262.09,300.275,L8
2025-08-08 22:20:00+00:00,319.96166666666664,306.38166666666666,305.84166666666664,308.69666666666666,298.29333333333335,279.61,271.315,271.6733333333333,261.03166666666664,276.195,277.49,283.16999999999996,266.40000000000003,192.1166666666667,224.43,239.05,,209.92,,,,,,,283.4,262.09,300.275,L9
2025-08-16 22:20:02+00:00,317.06,302.8416666666667,300.0216666666667,303.55,292.78166666666664,273.884,269.49399999999997,269.216,258.498,274.2366666666667,274.9533333333333,280.9066666666667,267.3700000000001,192.49500000000006,224.43,239.05,,209.92,,,,,,,283.4,262.09,300.275,L8
2025-08-24 22:20:06+00:00,312.27500000000003,299.695,294.7216666666667,298.40166666666664,287.62333333333333,269.242,264.596,262.726,251.458,269.73,269.355,276.09,267.74,193.17,,,,,,,,,,,278.89,249.09,290.67,L9
