dates,nzd0497-0000,nzd0497-0001,nzd0497-0002,nzd0497-0003,nzd0497-0004,nzd0497-0005,nzd0497-0006,nzd0497-0007,nzd0497-0008,nzd0497-0009,nzd0497-0010,nzd0497-0011,nzd0497-0012,nzd0497-0013,nzd0497-0014,nzd0497-0015,nzd0497-0016,nzd0497-0017,nzd0497-0018,nzd0497-0019,nzd0497-0020,nzd0497-0021,nzd0497-0022,nzd0497-0023,nzd0497-0024,nzd0497-0025,nzd0497-0026,nzd0497-0027,nzd0497-0028,nzd0497-0029,nzd0497-0030,nzd0497-0031,satname
2019-01-13 22:14:27+00:00,349.34999999999997,284.59000000000003,268.40333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-02-21 22:20:30+00:00,357.97249999999997,287.2075,266.61999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-11-13 22:14:57+00:00,341.77,297.07,272.39,274.39,277.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-03-04 22:14:32+00:00,339.335,290.995,270.48,274.39,277.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-03-11 22:20:40+00:00,348.44666666666666,292.1066666666666,268.7366666666667,274.39,277.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-07-17 22:20:40+00:00,345.24666666666667,283.15000000000003,270.56666666666666,276.61,280.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-10-14 22:14:56+00:00,326.76,272.435,277.88,276.61,280.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-06-27 22:14:29+00:00,301.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-08-14 22:14:45+00:00,315.015,287.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-08-30 22:14:49+00:00,320.30333333333334,286.675,269.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-02-06 22:14:44+00:00,330.32666666666665,283.66333333333336,269.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-02-13 22:20:52+00:00,328.5166666666667,278.0133333333333,269.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-04-02 22:20:31+00:00,338.03000000000003,281.6333333333333,280.03,302.57,287.03,267.71,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-04-10 22:20:41+00:00,332.40500000000003,278.5725,280.03,302.57,287.03,267.71,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-06-05 22:20:51+00:00,332.198,276.68,286.015,301.905,289.34,267.025,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-07-15 22:20:36+00:00,332.53833333333336,277.465,289.53666666666663,303.74,294.7233333333333,274.51,278.81,309.69,315.02,318.4,310.27,288.89,298.96,310.8,300.48,304.85,303.11,302.93,,,,,,,,,,,,,,,L9
2022-08-25 22:14:50+00:00,334.46,291.986,287.965,302.9725,291.3775,274.51,278.81,309.69,315.02,318.4,310.27,288.89,298.96,310.8,300.48,304.85,303.11,302.93,,,,,,,,,,,,,,,L9
2022-09-10 22:14:51+00:00,334.2316666666666,299.38333333333327,287.618,301.12,290.14,271.375,278.81,309.69,315.02,318.4,310.27,288.89,298.96,310.8,300.48,304.85,303.11,302.93,,,,,,,,,,,,,,,L9
2022-10-19 22:21:14+00:00,334.06,306.61,287.212,297.52000000000004,288.45799999999997,270.5825,278.81,309.69,315.02,318.4,310.27,288.89,298.96,310.8,300.48,304.85,303.11,302.93,,,,,,,,,,,,,,,L9
2023-03-05 22:14:49+00:00,348.71000000000004,314.7033333333333,289.15000000000003,291.80999999999995,281.99333333333334,263.06666666666666,280.87,298.98,308.89,310.43,305.08,291.81,297.78,309.59,301.11,302.05,303.46,301.11,,,,,,,,,,,,,,,L9
2023-04-06 22:14:33+00:00,345.9466666666667,293.16,282.0966666666667,290.85999999999996,280.39500000000004,263.615,280.87,298.98,308.89,310.43,305.08,291.81,297.78,309.59,301.11,302.05,303.46,301.11,,,,,,,,,,,,,,,L9
2023-04-29 22:20:31+00:00,344.92,288.28999999999996,287.0,304.29499999999996,288.83500000000004,264.61,283.49,306.975,313.61,316.395,305.36,291.325,299.24,309.32,303.70000000000005,302.1,304.91999999999996,311.39,269.09,,,,,,,,,,,,,,L9
2023-06-09 22:14:00+00:00,341.0725,282.145,289.08,305.6133333333333,291.1066666666666,267.03,284.53333333333336,309.3733333333334,315.71666666666664,317.08,306.21666666666664,291.74666666666667,300.0466666666667,309.31666666666666,305.3933333333334,302.75333333333333,305.0333333333333,314.9533333333333,269.515,,,,,,,,,,,,,,L9
2023-09-29 22:14:38+00:00,335.61749999999995,274.4166666666667,285.60249999999996,305.67,293.13999999999993,268.7,286.365,314.57000000000005,319.13,320.405,306.78499999999997,291.71500000000003,301.18,309.18000000000006,307.535,303.105,305.81999999999994,321.875,269.515,,,,,,,,,,,,,,L9
2023-10-22 22:21:02+00:00,349.0225,275.755,293.1625,304.525,293.07,269.495,286.365,314.57000000000005,319.13,320.405,306.78499999999997,291.71500000000003,300.41,309.25333333333333,305.65333333333336,301.84666666666664,303.6433333333333,318.7866666666667,269.515,,,,,,,,,,,,,,L9
2024-02-12 22:14:41+00:00,350.05,266.92,292.31000000000006,299.2049999999999,290.56500000000005,269.7900000000001,,,,,,,298.87,309.4,301.89,299.33,299.29,312.61,,,,,,,,,,,,,,,L8
2024-08-05 22:20:18+00:00,326.65,278.86,303.17,305.06,295.55,277.11,285.64,312.65,317.51,315.9,305.47,292.68,297.06,308.09,310.49,303.37,303.85,321.15,,,,,,,,,,,,,,,L9
2024-08-29 22:20:33+00:00,331.53,292.38,301.15999999999997,304.01,295.65,277.08000000000004,284.37,310.71,316.095,314.595,302.395,292.38,295.105,307.895,308.52,302.845,302.57000000000005,311.995,,,,,,,,,,,,,,,L8
2024-09-22 22:20:32+00:00,334.53,298.40000000000003,301.59,303.0566666666667,295.0466666666667,277.96000000000004,284.9066666666667,311.15333333333336,315.1033333333333,314.8633333333333,303.42,292.2733333333333,295.8,308.3666666666666,308.99666666666667,303.06333333333333,302.84666666666664,308.4433333333333,,,,,,,,,,,,,,,L9
2024-09-23 22:14:30+00:00,335.4425,299.5425,300.9275,302.69,294.19,277.20000000000005,284.16,310.295,314.7325,314.0525,302.9775,291.46500000000003,295.2025,308.15,307.185,302.0625,301.375,306.145,,,,,,,,,,,,,,,L8
2024-10-24 22:20:57+00:00,344.31399999999996,304.13800000000003,300.23400000000004,303.098,293.93199999999996,277.398,283.802,310.15,314.52799999999996,313.9,302.71999999999997,291.152,294.966,307.604,306.854,301.65999999999997,301.298,304.924,,,,,,,,,,,,,,,L9
2024-11-10 22:14:37+00:00,343.6466666666667,308.79,300.01166666666666,302.75333333333333,294.24333333333334,278.43,284.08666666666664,309.78833333333336,314.4483333333333,314.0366666666667,302.90833333333336,291.355,295.31666666666666,307.65166666666664,306.93666666666667,301.645,300.7416666666667,304.045,,,,,,,,,,,,,,,L8
2025-01-28 22:20:54+00:00,343.6257142857143,313.3328571428571,299.78000000000003,303.32142857142856,293.95,277.4742857142857,285.07428571428574,311.71571428571434,315.12,314.84999999999997,303.2142857142857,292.1985714285714,296.79714285714283,307.98285714285714,307.53428571428566,302.17285714285714,302.44,304.06857142857143,,,,,,,,,,,,,,,L9
2025-04-10 22:20:22+00:00,350.915,333.37,294.75749999999994,303.2425,293.5575,274.615,285.35249999999996,315.7075,315.46,316.2425,304.38,292.8075,298.41,308.1075,309.365,302.8975,304.2375,306.1125,,,,,,,,,,,,,,,L8
2025-07-15 22:20:37+00:00,340.4266666666667,329.46666666666664,296.28,305.39,301.90666666666664,273.68,285.3866666666667,324.5566666666667,317.2233333333333,321.01666666666665,310.1766666666667,295.21666666666664,307.4766666666667,309.74,314.6933333333333,306.3433333333333,311.59666666666664,315.66333333333336,,,,,,,,,,,,,,,L8
2025-08-25 22:14:39+00:00,338.08666666666664,320.1266666666666,296.87666666666667,305.3566666666667,302.92,273.10999999999996,283.44,325.7966666666667,318.53333333333336,321.64000000000004,312.03000000000003,294.5366666666667,312.42333333333335,309.9166666666667,316.6133333333333,306.65333333333336,310.7633333333334,321.1066666666667,,,,,,,,,,,,,,,L8
2025-09-02 22:14:47+00:00,338.02750000000003,316.7525,295.945,305.6575,299.845,271.81,283.24,324.9625,317.475,320.5825,310.56500000000005,293.84749999999997,308.495,309.4075,315.85749999999996,306.02,310.15500000000003,317.61,,,,,,,,,,,,,,,L9
2025-09-10 22:14:44+00:00,336.79,313.368,292.258,303.01800000000003,295.18199999999996,271.81,283.24,324.9625,317.475,320.5825,310.56500000000005,293.84749999999997,308.495,309.4075,315.85749999999996,306.02,310.15500000000003,317.61,,,,,,,,,,,,,,,L8
2025-09-18 22:14:49+00:00,336.93,311.84499999999997,292.30833333333334,302.62166666666667,294.2966666666667,271.304,283.11,323.59000000000003,316.858,318.748,309.266,293.19,306.192,309.11199999999997,314.59,305.29,309.12,313.808,,,,,,,,,,,,,,,L9
2025-10-28 22:14:53+00:00,337.165,307.8666666666667,294.21166666666664,302.7766666666667,293.8866666666667,272.604,283.40999999999997,322.142,316.572,318.11800000000005,308.834,292.9,306.308,308.846,313.646,305.022,309.158,308.654,,,,,,,,,,,,,,,L8
2025-11-28 22:21:09+00:00,342.12857142857143,306.98285714285714,296.1257142857143,303.14,294.2557142857143,272.94666666666666,284.1483333333333,321.825,317.40333333333336,318.02500000000003,309.81166666666667,294.10999999999996,305.5083333333333,309.4216666666667,313.7933333333333,305.3566666666666,308.8883333333333,308.0916666666667,,,,,,,,,,,,,,,L9
