dates,satname,nzd0497-0000,nzd0497-0001,nzd0497-0002,nzd0497-0003,nzd0497-0004,nzd0497-0005,nzd0497-0006,nzd0497-0007,nzd0497-0008,nzd0497-0009,nzd0497-0010,nzd0497-0011,nzd0497-0012,nzd0497-0013,nzd0497-0014,nzd0497-0015,nzd0497-0016,nzd0497-0017,nzd0497-0018,nzd0497-0019,nzd0497-0020,nzd0497-0021,nzd0497-0022,nzd0497-0023,nzd0497-0024,nzd0497-0025,nzd0497-0026,nzd0497-0027,nzd0497-0028,nzd0497-0029,nzd0497-0030,nzd0497-0031
2023-09-12 22:20:49.904000,L8,327.42,279.13,270.43,271.13,271.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29 22:14:38.579000,L9,351.36,330.55,289.31,297.32,288.27,267.70,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-22 22:21:02.157000,L9,378.42,332.94,295.31,301.09,292.86,271.88,,,,,,,298.87,309.40,301.89,299.33,299.29,312.61,,,,,,,,,,,,,,
2023-11-24 22:14:51.719000,L8,374.94,325.23,292.47,304.19,291.38,267.82,281.96,311.57,315.37,315.84,303.61,295.04,298.71,310.06,306.51,301.45,304.58,300.17,,,,,,,,,,,,,,
2023-12-09 22:21:02.419000,L9,344.26,322.25,295.15,309.00,294.04,273.86,290.72,316.10,320.20,317.47,302.55,298.34,303.06,322.56,387.47,333.19,337.46,296.38,,,,,,,,,,,,,,
2023-12-10 22:14:45.117000,L8,386.86,310.86,299.96,306.42,297.15,274.16,287.63,314.04,313.65,315.05,305.37,297.19,298.16,308.91,306.99,304.26,307.26,314.30,271.10,,,,,,,,,,,,,
2024-02-12 22:14:41.937000,L8,320.37,266.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05 22:20:18.332000,L9,332.93,290.80,303.17,305.06,295.55,277.11,285.64,312.65,317.51,315.90,305.47,292.68,297.06,308.09,310.49,303.37,303.85,321.15,,,,,,,,,,,,,,
2024-08-13 22:20:26.422000,L8,336.17,302.58,304.96,305.70,294.58,282.93,291.16,319.05,317.57,318.57,307.41,291.98,300.61,309.75,312.93,305.63,309.62,319.98,,,,,,,,,,,,,,
2024-08-29 22:20:33.674000,L8,330.13,293.96,299.15,302.96,295.75,277.05,283.10,308.77,314.68,313.29,299.32,292.08,293.15,307.70,306.55,302.32,301.29,302.84,,,,,,,,,,,,,,
2024-08-30 22:14:23.037000,L9,332.87,308.63,302.73,303.79,292.34,277.75,283.28,311.08,314.52,313.90,301.31,291.18,297.38,308.89,307.21,301.77,304.03,299.98,,,,,,,,,,,,,,
2024-09-22 22:20:32.853000,L9,340.53,310.44,302.45,301.15,293.84,279.72,285.98,312.04,313.12,315.40,305.47,292.06,297.19,309.31,309.95,303.50,303.40,301.34,,,,,,,,,,,,,,
2024-09-23 22:14:30.418000,L8,338.18,302.97,298.94,301.59,291.62,274.92,281.92,307.72,313.62,311.62,301.65,289.04,293.41,307.50,301.75,299.06,296.96,299.25,,,,,,,,,,,,,,
2024-10-16 22:20:51.445000,L8,336.21,324.27,302.35,301.55,296.09,285.63,282.60,310.64,314.47,316.25,305.31,290.83,299.02,308.32,307.48,301.82,302.24,302.91,271.39,,,,,,,,,,,,,
2024-10-24 22:20:57.649000,L9,379.80,322.52,297.46,304.73,292.90,278.19,282.37,309.57,313.71,313.29,301.69,289.90,294.02,305.42,305.53,300.05,300.99,300.04,,,,,,,,,,,,,,
2024-11-02 22:14:41.503000,L9,339.30,321.28,299.73,302.33,296.04,284.98,280.38,309.52,312.98,314.38,304.87,286.98,293.74,307.76,308.27,301.65,,,,,,,,,,,,,,,,
2024-11-10 22:14:37.391000,L8,340.31,332.05,298.90,301.03,295.80,283.59,285.51,307.98,314.05,314.72,303.85,292.37,297.07,307.89,307.35,301.57,297.96,299.65,,,,,,,,,,,,,,
2024-11-17 22:20:50.529000,L8,343.34,327.24,300.94,307.03,300.47,279.52,288.32,319.03,320.37,319.05,308.64,295.40,298.91,310.24,311.27,305.26,307.75,304.44,274.09,,,,,,,,,,,,,
2024-11-25 22:21:03.583000,L9,341.50,328.00,299.08,303.07,299.78,275.18,290.10,315.97,313.72,316.57,305.40,295.89,298.70,309.42,309.76,308.34,308.14,298.43,,,,,,,,,,,,,,
2024-12-04 22:14:48.196000,L9,341.72,332.21,299.21,302.90,300.41,282.87,284.84,313.35,313.79,314.83,304.65,295.10,297.90,308.33,305.66,302.57,302.25,304.49,268.83,,,,,,,,,,,,,
2024-12-27 22:20:57.717000,L9,346.00,335.15,295.47,304.83,292.42,274.98,283.52,313.00,313.96,314.96,301.12,290.22,295.74,306.19,303.73,302.07,303.35,296.90,,,,,,,,,,,,,,
2025-01-05 22:14:42.782000,L9,344.52,324.26,291.65,296.55,287.10,272.33,280.20,306.49,309.86,311.96,296.13,287.62,,,,,,,,,,,,,,,,,,,,
2025-01-28 22:20:54.198000,L9,343.50,340.59,298.39,306.73,292.19,271.74,291.00,323.28,319.15,319.73,305.05,297.26,305.68,309.97,311.12,305.34,312.63,304.21,,,,,,,,,,,,,,
2025-04-03 22:14:16.015000,L8,380.01,321.92,285.84,302.49,292.54,266.60,282.92,315.37,314.18,315.68,303.88,292.21,299.06,307.81,308.27,304.58,303.67,297.49,,,,,,,,,,,,,,
2025-04-10 22:20:22.528000,L8,340.05,338.32,284.28,300.48,293.34,264.94,282.53,322.00,314.93,317.23,306.93,291.70,296.87,309.15,313.46,304.63,305.37,320.55,,,,,,,,,,,,,,
2025-07-15 22:20:37.213000,L8,337.73,309.49,306.17,308.96,320.19,284.36,282.63,328.39,317.59,326.09,318.55,296.69,319.88,310.10,319.50,309.06,316.79,322.23,,,,,,,,,,,,,,
2025-08-25 22:14:39.643000,L8,336.48,312.57,300.18,306.63,295.23,270.03,285.16,327.00,323.08,321.60,310.61,295.22,320.52,310.50,316.88,306.27,310.13,320.54,,,,,,,,,,,,,,
2025-09-02 22:14:47.227000,L9,337.85,306.63,293.15,306.56,290.62,267.91,282.64,322.46,314.30,317.41,306.17,291.78,296.71,307.88,313.59,304.12,308.33,307.12,,,,,,,,,,,,,,
2025-09-10 22:14:44.053000,L8,331.84,299.83,277.51,292.46,276.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18 22:14:49.542000,L9,337.63,304.23,292.56,300.64,289.87,269.28,282.59,318.10,314.39,311.41,304.07,290.56,296.98,307.93,309.52,302.37,304.98,298.60,,,,,,,,,,,,,,
2025-10-11 22:21:09.442000,L9,339.42,317.52,299.55,301.86,292.97,273.99,289.61,321.97,314.16,317.49,307.19,294.56,301.75,309.14,313.11,305.86,309.11,308.99,272.45,,,,,,,,,,,,,
2025-10-28 22:14:53.375000,L8,341.46,314.45,295.70,301.41,290.88,271.44,284.03,314.76,313.50,314.08,304.77,290.25,297.45,307.82,308.74,303.29,305.56,294.78,,,,,,,,,,,,,,
2025-11-28 22:21:09.256000,L9,371.91,301.68,307.61,305.32,296.47,274.66,287.84,320.24,321.56,317.56,314.70,300.16,301.51,312.30,314.53,307.03,307.54,305.28,,,,,,,,,,,,,,
