dates,nzd0168-0000,nzd0168-0001,nzd0168-0002,nzd0168-0003,nzd0168-0004,satname
1999-12-09 21:58:33+00:00,275.51,272.49,,254.34,227.4,L7
2000-02-27 21:58:16+00:00,273.975,266.84000000000003,173.72,253.65,227.4,L7
2000-03-30 21:58:33+00:00,269.47333333333336,251.3166666666667,179.04000000000002,250.25333333333333,219.095,L7
2000-09-22 21:56:05+00:00,255.83,227.79000000000002,184.36,243.46,210.79,L7
2001-01-12 21:56:06+00:00,262.72,235.31,,,,L7
2001-06-05 21:55:16+00:00,287.71000000000004,249.35,,255.0,217.62,L7
2001-06-21 21:55:29+00:00,295.07,267.425,,255.0,217.62,L7
2001-10-11 21:53:46+00:00,305.48,241.8166666666667,,255.0,217.62,L7
2002-08-27 21:53:36+00:00,302.47,206.94,216.78,252.17,,L7
2003-01-18 21:54:30+00:00,300.185,217.375,220.87,254.695,221.58,L7
2003-08-06 21:42:27+00:00,293.46,248.83,273.85,274.73,,L5
2004-02-14 21:44:33+00:00,327.03,,300.68,296.49,,L5
2004-04-02 21:44:54+00:00,330.17499999999995,,305.18,301.20000000000005,,L5
2004-04-18 21:45:25+00:00,307.77666666666664,222.95,291.97,290.09999999999997,,L5
2004-05-04 21:46:16+00:00,302.0025,235.57,284.035,282.1375,,L5
2004-06-21 21:47:40+00:00,302.0025,235.57,284.035,281.594,294.86,L5
2004-07-23 21:48:09+00:00,302.0025,231.92999999999998,280.404,281.594,294.86,L5
2004-09-25 21:49:43+00:00,299.8375,231.92999999999998,277.726,279.59000000000003,297.375,L5
2005-01-15 21:51:45+00:00,319.405,224.65,286.1233333333333,294.625,306.2,L5
2005-04-21 21:53:10+00:00,302.945,,291.83,291.215,296.985,L5
2005-05-23 21:53:00+00:00,298.8233333333333,230.47,287.1233333333333,285.74666666666667,290.73333333333335,L5
2005-06-08 21:53:09+00:00,296.35749999999996,242.115,287.9175,284.7625,289.7425,L5
2005-10-30 21:53:39+00:00,298.9733333333333,242.115,291.15000000000003,285.58666666666664,292.68,L5
2006-02-19 21:56:39+00:00,317.38,,317.82,300.14,313.04,L5
2006-04-08 21:57:36+00:00,300.15,278.38,304.3066666666667,287.955,295.61,L5
2006-07-13 21:59:02+00:00,282.92,278.38,294.57,277.38,281.635,L5
2006-12-13 21:54:31+00:00,298.3,282.15,277.365,278.68,281.82,L5
2008-12-25 21:50:34+00:00,297.4,285.21,283.39,279.43,290.33,L5
2009-11-26 21:56:28+00:00,332.84,313.67,311.11,307.84,315.05,L5
2010-01-13 21:56:49+00:00,332.84,322.54,315.855,313.0,318.185,L5
2010-10-28 21:55:51+00:00,,359.45,350.26,350.08,,L5
2010-12-31 21:55:56+00:00,341.74,343.79499999999996,334.985,334.27,,L5
2011-02-17 21:55:37+00:00,323.08500000000004,327.03666666666663,321.24666666666667,320.1066666666666,295.76,L5
2013-04-11 22:08:15+00:00,313.98,307.73,299.68,298.08,308.01,L8
2013-05-29 22:07:41+00:00,304.775,295.01,291.95000000000005,281.30499999999995,308.01,L8
2013-06-30 22:08:00+00:00,303.5133333333333,294.25,290.68333333333334,277.00333333333333,308.01,L8
2013-09-02 22:08:04+00:00,302.37,290.12,280.8225,272.84,308.01,L8
2013-10-20 22:07:26+00:00,302.3375,288.805,280.6225,274.0425,308.65,L8
2013-11-05 22:07:46+00:00,299.774,288.805,279.084,272.04,308.65,L8
2013-11-21 22:07:13+00:00,302.94166666666666,293.66400000000004,283.31,277.68333333333334,312.57,L8
2014-02-09 22:06:57+00:00,307.902,303.875,289.188,289.14399999999995,312.57,L8
2014-02-25 22:06:44+00:00,309.79833333333335,306.16400000000004,292.2916666666667,292.1033333333333,313.27,L8
2014-03-29 22:06:15+00:00,312.53333333333336,311.312,301.0916666666667,299.70666666666665,313.225,L8
2014-04-30 22:05:22+00:00,312.38666666666666,312.594,301.5683333333333,299.97499999999997,315.3775,L8
2014-05-16 22:05:09+00:00,314.01500000000004,308.925,304.03833333333336,302.2,311.54,L8
2014-08-04 22:05:38+00:00,313.45,308.2366666666667,303.76500000000004,301.71166666666664,310.3025,L8
2014-08-20 22:06:06+00:00,310.36833333333334,302.0033333333334,297.735,296.31666666666666,307.12600000000003,L8
2014-11-08 22:05:52+00:00,304.6625,294.25,290.28,288.2125,298.01,L8
2015-02-28 22:05:24+00:00,304.04,292.65,293.05,295.74,305.475,L8
2015-03-16 22:05:13+00:00,306.86,295.15999999999997,292.68666666666667,294.33,304.30333333333334,L8
2015-06-04 22:05:12+00:00,305.03,294.925,292.8566666666667,289.6933333333334,302.85999999999996,L8
2015-06-20 22:04:57+00:00,302.06,292.29333333333335,291.21000000000004,288.76,302.2675,L8
2015-07-22 22:05:37+00:00,296.9875,279.9675,287.95,283.736,302.2675,L8
2015-08-23 22:05:24+00:00,292.58000000000004,279.078,287.95,283.736,302.2675,L8
2015-12-29 22:06:09+00:00,285.99999999999994,268.44,278.235,268.705,,L8
2016-05-21 22:05:14+00:00,292.78,259.01,280.675,275.96500000000003,,L8
2016-07-24 22:06:01+00:00,283.30999999999995,248.51500000000001,281.855,280.5,300.71,L8
2016-09-10 22:05:51+00:00,293.7333333333333,266.6566666666667,288.07,288.04333333333335,308.78,L8
2016-10-12 22:06:21+00:00,293.7333333333333,266.6566666666667,291.0725,290.83,310.07666666666665,L8
