dates,satname,nzd0273-0000,nzd0273-0001,nzd0273-0002,nzd0273-0003,nzd0273-0004,nzd0273-0005,nzd0273-0006,nzd0273-0007,nzd0273-0008,nzd0273-0009,nzd0273-0010,nzd0273-0011,nzd0273-0012,nzd0273-0013,nzd0273-0014,nzd0273-0015
2021-05-19 22:06:04.194000,L8,,,,,319.18,301.46,316.48,285.52,298.42,282.00,294.18,264.77,268.25,264.37,275.12,
2022-01-06 22:06:41.911000,L9,335.54,336.73,336.33,332.30,335.58,338.51,334.60,332.33,328.07,327.63,330.60,326.15,321.96,326.01,333.59,343.72
2022-01-14 22:06:39.395000,L8,319.49,307.00,317.96,311.78,324.75,319.02,323.72,309.60,313.93,308.69,304.48,295.95,280.96,288.36,301.51,317.35
2022-01-22 22:06:42.172000,L9,,,,298.23,315.53,301.63,318.05,302.26,273.94,281.23,293.32,259.51,261.45,280.31,274.71,
2022-01-30 22:06:34.320000,L8,325.41,326.72,317.88,329.93,341.33,345.06,330.88,324.34,316.56,310.43,324.98,307.06,318.69,304.70,314.44,354.44
2022-02-23 22:06:32.050000,L9,,,,303.18,318.86,311.63,317.63,301.94,300.15,297.67,299.87,263.89,264.61,247.96,,
2022-03-27 22:06:22.460000,L9,421.32,322.00,321.95,328.40,344.19,334.43,331.45,312.07,320.71,324.49,323.35,297.06,290.56,293.68,295.07,352.06
2022-05-06 22:06:17.651000,L8,322.05,325.70,323.06,326.70,341.29,333.62,329.78,312.49,323.74,313.97,313.97,301.73,317.78,290.77,299.94,346.10
2022-05-22 22:06:22.554000,L8,305.49,300.08,288.84,301.57,318.78,304.80,317.55,300.71,302.05,287.26,287.23,261.74,257.41,274.04,266.03,
2022-06-15 22:06:03.914000,L9,,,,,301.33,304.32,298.05,294.17,289.49,287.29,289.64,266.42,279.77,272.11,275.15,
2022-08-10 22:06:56.211000,L8,303.80,303.05,293.54,304.73,318.19,308.84,313.46,292.98,302.28,295.61,305.85,269.29,266.65,285.59,279.00,
2022-08-26 22:06:58.286000,L8,312.56,309.89,306.88,312.34,327.43,313.41,320.39,305.95,306.24,306.68,310.90,291.23,299.30,289.56,290.10,290.53
2022-10-05 22:06:46.770000,L9,324.67,325.50,317.92,323.18,327.33,326.38,327.47,320.34,323.98,311.47,318.06,299.65,302.92,298.47,306.11,332.03
2022-10-21 22:06:53.495000,L9,326.73,340.09,332.57,334.07,339.68,340.46,353.36,314.77,322.88,322.66,319.36,299.81,316.08,319.61,335.48,392.94
2022-12-24 22:06:50.044000,L9,318.19,310.53,305.59,312.37,324.23,320.47,315.96,305.89,307.26,308.27,309.75,288.98,298.56,294.48,301.13,296.60
2023-02-18 22:06:37.945000,L8,380.13,369.00,355.97,364.65,337.04,347.15,349.69,329.85,326.60,331.95,321.96,333.14,340.62,343.55,340.19,344.88
2023-03-06 22:06:26.184000,L8,313.71,319.47,305.71,319.64,327.15,325.35,322.78,312.25,312.88,310.06,311.45,292.94,303.34,290.02,296.76,308.13
2023-03-14 22:06:35.185000,L9,360.21,353.97,358.02,346.49,341.63,350.87,350.99,352.16,352.04,352.24,321.16,310.58,298.35,324.83,337.63,362.20
2023-03-22 22:06:16.808000,L8,319.29,316.62,304.09,318.28,329.62,317.31,325.11,308.57,310.75,310.50,317.81,291.41,309.26,294.89,298.42,290.53
2023-03-30 22:06:23.236000,L9,352.76,324.01,312.43,317.98,344.26,348.70,346.87,333.11,320.82,324.99,340.75,323.11,291.50,292.25,291.79,345.31
2023-04-15 22:06:16.894000,L9,347.90,324.09,322.37,329.65,337.97,335.40,329.32,330.97,324.46,332.18,322.79,301.89,296.15,304.20,299.55,336.77
2023-04-23 22:05:57.137000,L8,324.26,323.82,325.76,314.67,329.09,331.20,329.15,318.86,315.19,321.29,314.42,304.61,292.96,325.92,287.99,334.49
2023-06-10 22:05:51.824000,L8,324.73,323.99,319.74,328.83,335.06,336.40,328.28,317.00,321.37,313.99,321.45,306.09,293.99,292.90,302.77,338.11
2023-07-28 22:06:14.924000,L8,,,,,,302.89,295.18,284.43,289.19,288.53,290.90,265.03,260.91,278.27,274.00,
2023-08-21 22:06:16.088000,L9,324.24,322.90,321.14,322.55,328.90,332.73,331.47,324.22,320.45,311.50,321.49,308.16,322.35,317.36,323.71,329.82
2023-08-29 22:06:26.093000,L8,314.53,311.04,298.88,320.19,326.64,317.55,325.77,312.83,311.68,309.62,312.20,290.14,298.19,298.78,307.08,330.10
2023-10-08 22:06:34.267000,L9,329.88,327.66,327.45,325.10,328.35,331.18,326.05,321.52,322.52,324.05,321.60,304.15,323.48,311.48,326.33,334.76
2023-11-01 22:06:38.922000,L8,325.46,311.61,318.88,319.88,333.12,341.69,321.06,317.75,312.79,314.81,314.58,299.29,290.70,299.99,306.62,319.76
2023-11-09 22:06:36.795000,L9,326.83,334.27,327.72,338.07,350.70,339.12,341.88,326.12,326.44,322.63,340.28,305.90,316.44,315.44,322.39,351.31
2023-11-25 22:06:44.562000,L9,323.48,313.45,315.01,330.50,331.86,343.77,330.05,350.38,350.73,335.35,322.54,305.19,302.31,297.55,303.38,336.22
2024-01-12 22:06:42.879000,L9,350.56,334.49,348.40,337.57,351.15,348.43,329.57,340.24,344.75,337.08,352.99,332.88,316.86,306.98,306.17,371.79
2024-02-29 22:06:35.434000,L9,339.67,329.99,322.04,328.92,331.43,342.10,329.38,332.23,392.33,363.50,324.98,315.69,328.20,320.61,321.79,337.63
2024-04-17 22:06:15.767000,L9,301.74,299.39,290.14,305.44,320.34,312.42,321.48,302.91,293.99,303.37,311.63,265.68,,,,
2024-05-03 22:06:01.963000,L9,347.91,347.55,309.52,327.13,330.06,330.61,325.25,332.99,329.88,314.42,318.37,298.85,280.27,290.18,290.30,338.81
2024-06-04 22:05:47.886000,L9,325.38,311.92,312.15,317.85,331.52,325.92,327.20,309.54,326.99,309.15,308.91,301.43,292.89,300.18,306.45,309.81
2024-06-20 22:05:30.931000,L9,345.62,337.05,347.42,367.00,342.50,357.96,329.73,337.50,326.63,335.07,325.00,331.15,343.47,341.62,346.65,343.13
2024-07-22 22:05:52.386000,L9,,,,281.95,307.51,302.01,306.50,286.72,300.21,293.73,296.12,,,,,
2024-09-24 22:06:13.437000,L9,308.76,302.66,285.82,309.33,321.46,308.64,318.18,284.20,,,,,,,,
2024-11-03 22:06:24.531000,L8,318.58,311.76,308.28,310.91,317.50,313.38,313.18,300.84,305.72,308.17,309.34,291.44,297.31,293.68,289.71,299.65
2024-11-11 22:06:27.642000,L9,313.10,302.13,289.72,305.62,320.50,306.23,306.26,297.29,302.74,302.37,310.73,269.68,265.70,277.60,280.15,271.69
2024-12-05 22:06:33.321000,L8,321.30,320.13,317.68,322.40,327.54,331.43,327.26,319.06,312.60,309.39,312.04,305.27,294.91,309.01,311.75,332.79
2025-01-06 22:06:30.529000,L8,322.75,322.59,321.62,325.54,333.04,332.96,330.89,318.16,323.76,321.68,324.72,302.72,289.76,300.16,300.88,341.33
2025-01-14 22:06:37.191000,L9,322.57,323.42,334.62,314.79,331.29,320.71,329.40,313.87,320.79,315.58,344.89,368.38,378.51,292.20,298.63,355.38
2025-01-22 22:06:25.560000,L8,323.46,321.27,312.07,329.47,329.06,325.90,325.79,312.40,318.20,312.28,319.78,297.35,295.79,306.71,299.97,338.93
2025-01-30 22:06:32.148000,L9,382.23,320.01,301.10,316.77,322.99,317.16,315.11,309.90,307.28,309.54,318.44,290.34,303.13,288.58,299.93,301.93
2025-02-07 22:06:29.219000,L8,324.98,318.57,313.89,331.65,330.17,337.09,329.54,314.13,319.68,315.86,336.27,299.28,304.66,294.60,300.35,339.76
2025-02-23 22:06:19.447000,L8,337.88,335.20,333.78,340.15,342.37,347.17,356.02,342.13,327.37,327.70,323.65,304.12,295.28,326.27,333.25,343.10
2025-03-19 22:06:18.809000,L9,332.23,312.60,309.22,317.56,330.60,332.62,326.93,320.69,320.68,320.19,318.16,315.80,320.38,324.25,335.91,328.31
2025-04-04 22:06:15.881000,L9,321.00,342.60,308.29,311.43,336.60,331.74,327.35,334.66,323.61,326.37,322.83,305.55,289.27,306.46,289.34,336.21
2025-04-12 22:06:00.386000,L8,317.45,311.38,314.52,314.06,329.82,320.69,328.59,314.59,312.33,319.72,325.20,303.38,298.90,302.54,304.48,308.47
2025-04-28 22:05:51.078000,L8,311.12,312.89,306.88,312.63,340.02,338.99,332.05,309.73,308.93,306.22,349.95,338.40,306.96,318.08,328.14,345.08
2025-05-06 22:06:06.538000,L9,322.24,316.42,316.03,325.99,340.86,335.79,330.94,313.22,322.42,317.05,318.62,302.38,286.56,295.48,297.18,355.57
2025-06-07 22:05:53.033000,L9,,,,,,,,,288.03,283.51,295.32,265.60,264.76,278.32,274.49,
2025-06-15 22:06:04.647000,L8,325.10,322.65,322.45,320.15,329.08,332.93,331.65,314.77,320.52,311.34,324.12,308.92,316.32,300.85,298.81,351.15
2025-07-25 22:06:18.368000,L9,325.58,321.56,323.95,322.37,342.23,339.93,330.06,313.05,320.37,317.81,320.91,301.59,318.30,301.28,341.00,342.78
2025-08-02 22:06:21.903000,L8,,,,304.10,319.71,310.99,307.47,287.10,291.61,274.72,,,,,,
2025-08-10 22:06:28.221000,L9,318.13,312.42,299.54,317.18,327.41,319.22,323.03,310.48,312.82,306.97,313.57,287.19,305.05,289.27,287.88,332.79
2025-08-26 22:06:33.318000,L9,317.65,319.56,301.95,324.13,328.38,334.42,328.37,309.75,316.39,306.72,311.57,284.69,293.06,296.90,313.76,308.67
2025-09-19 22:06:39.287000,L8,313.85,311.17,303.80,314.66,328.95,315.44,323.54,306.88,304.86,305.13,307.25,289.24,298.78,289.83,304.46,301.95
2025-11-06 22:06:43.857000,L8,321.60,313.36,316.66,332.14,328.72,337.41,319.11,310.35,308.59,328.13,315.81,310.53,307.33,306.13,305.06,352.58
2025-11-14 22:06:48.423000,L9,344.60,343.42,342.14,336.57,350.22,365.41,332.95,318.96,329.27,332.52,329.18,335.92,328.02,345.57,336.08,330.32
