dates,nzd0098-0000,nzd0098-0001,nzd0098-0002,satname
1999-08-26 22:04:44+00:00,,324.05,325.11,L7
1999-09-27 22:04:48+00:00,356.82,322.5,323.095,L7
1999-11-14 22:04:42+00:00,341.46000000000004,321.05333333333334,322.84,L7
2000-01-01 22:04:37+00:00,344.95,317.38,324.85249999999996,L7
2000-01-17 22:04:35+00:00,345.15250000000003,320.87600000000003,327.496,L7
2000-08-12 22:02:54+00:00,336.61,331.69,331.84,L7
2000-10-15 22:01:56+00:00,336.61,334.54499999999996,336.715,L7
2001-01-03 22:02:12+00:00,353.105,336.00333333333333,338.6433333333333,L7
2001-08-15 22:00:38+00:00,,335.98,338.51,L7
2001-12-21 22:00:29+00:00,336.61,332.83500000000004,334.47,L7
2002-01-22 22:00:40+00:00,335.74,332.78333333333336,335.50333333333333,L7
2002-03-27 22:00:37+00:00,347.22333333333336,333.3566666666666,334.3333333333333,L7
2002-06-15 22:00:19+00:00,347.22333333333336,332.72749999999996,332.0575,L7
2006-11-25 22:06:19+00:00,312.27,315.56,,L5
2006-12-11 22:06:28+00:00,326.03,315.56,,L5
2013-05-20 22:13:50+00:00,,323.58,330.22,L8
2013-06-21 22:13:43+00:00,318.26,319.39,329.655,L8
2013-07-07 22:13:48+00:00,320.635,319.3533333333333,329.17,L8
2013-10-11 22:13:41+00:00,318.89,319.16999999999996,328.655,L8
2013-10-27 22:13:31+00:00,320.765,320.13,329.28200000000004,L8
2013-11-12 22:13:32+00:00,320.765,323.5466666666667,332.2316666666667,L8
2013-12-14 22:13:21+00:00,320.418,322.04,332.02833333333336,L8
2014-04-05 22:11:58+00:00,319.1825,323.092,332.692,L8
2014-07-26 22:11:43+00:00,319.775,307.405,328.99,L8
2014-10-14 22:12:02+00:00,328.59000000000003,315.33000000000004,333.77,L8
2014-12-01 22:12:00+00:00,330.9266666666667,321.87,335.81333333333333,L8
2015-04-24 22:11:08+00:00,325.055,324.04499999999996,330.585,L8
2015-05-10 22:10:52+00:00,323.8066666666667,323.38666666666666,329.1233333333333,L8
2015-12-20 22:11:57+00:00,,320.74,333.92,L8
2016-02-22 22:11:42+00:00,321.68,317.78,328.975,L8
2016-03-09 22:11:40+00:00,323.61,318.28,327.4166666666667,L8
2016-03-25 22:11:32+00:00,323.61,319.975,328.375,L8
2016-05-12 22:11:20+00:00,324.82666666666665,321.246,328.466,L8
2016-06-13 22:11:30+00:00,326.34000000000003,322.69166666666666,329.07666666666665,L8
2016-08-16 22:11:53+00:00,327.02200000000005,323.85999999999996,328.75333333333333,L8
2016-11-20 22:12:09+00:00,329.96666666666664,327.61999999999995,332.17,L8
2018-01-10 22:11:54+00:00,,312.53,328.88,L8
2018-01-26 22:11:45+00:00,326.63,316.855,329.765,L8
2018-05-02 22:10:57+00:00,326.025,318.1566666666667,327.9433333333333,L8
2018-07-05 22:10:54+00:00,327.97,320.4,328.34749999999997,L8
2018-08-06 22:11:10+00:00,328.7633333333333,324.4533333333333,328.03000000000003,L8
2018-09-07 22:11:24+00:00,328.485,324.24,329.0525,L8
2019-02-14 22:11:33+00:00,327.65,319.255,330.75,L8
2019-03-02 22:11:29+00:00,326.145,319.24333333333334,330.42,L8
2019-06-22 22:11:40+00:00,326.52,320.15000000000003,329.18,L8
2019-08-09 22:11:55+00:00,329.59666666666664,322.295,330.21,L8
2020-01-16 22:11:59+00:00,334.52,330.29,334.9,L8
2020-04-21 22:11:21+00:00,333.29,326.46000000000004,333.185,L8
2020-07-10 22:11:39+00:00,331.665,326.7733333333333,332.13,L8
2020-07-26 22:11:44+00:00,329.975,325.92333333333335,330.54333333333335,L8
2021-02-19 22:11:51+00:00,330.3,326.93,333.58,L8
2021-03-23 22:11:37+00:00,327.005,322.1,329.725,L8
2021-04-24 22:11:25+00:00,327.005,322.93,329.6166666666666,L8
2021-05-26 22:11:31+00:00,327.44666666666666,323.395,329.8225,L8
2021-07-13 22:11:43+00:00,330.9175,324.866,330.048,L8
2021-11-06 22:12:48+00:00,335.28,328.8,331.40333333333336,L9
2021-11-18 22:12:08+00:00,335.28,338.6775,339.2075,L8
2022-01-13 22:12:02+00:00,332.03499999999997,340.37000000000006,339.7333333333333,L9
2022-02-14 22:12:01+00:00,329.90333333333336,334.855,336.4025,L9
2022-04-03 22:11:45+00:00,329.5325,333.038,334.256,L9
2022-05-21 22:11:19+00:00,330.1525,323.105,326.08500000000004,L9
2022-06-14 22:11:59+00:00,331.03000000000003,323.992,326.746,L8
2023-02-09 22:12:09+00:00,335.2,326.57,331.89,L8
2023-03-13 22:11:47+00:00,335.2,345.225,347.02,L8
2023-03-21 22:11:55+00:00,337.515,340.6766666666667,342.83,L9
2023-06-01 22:11:07+00:00,337.91,336.7725,339.9475,L8
2023-06-09 22:11:12+00:00,338.5725,334.744,337.838,L9
2023-07-27 22:11:26+00:00,338.726,333.165,336.63,L9
2023-08-20 22:11:47+00:00,339.162,332.335,336.08666666666664,L8
2023-11-08 22:11:57+00:00,338.995,324.6375,335.73199999999997,L8
2023-11-24 22:12:03+00:00,338.06399999999996,324.66999999999996,335.19666666666666,L8
2024-01-11 22:11:56+00:00,336.8375,325.32,336.624,L8
2024-02-04 22:12:07+00:00,333.99,324.44,336.22999999999996,L9
2024-02-20 22:11:56+00:00,332.4,325.6625,333.11800000000005,L9
2024-02-28 22:11:48+00:00,332.166,324.912,332.3966666666667,L8
2024-03-07 22:12:00+00:00,331.24,323.99,331.86857142857144,L9
2024-04-16 22:11:19+00:00,330.3742857142857,323.48857142857145,331.43,L8
2024-05-10 22:11:24+00:00,330.64125,323.6075,327.755,L9
2024-08-06 22:11:21+00:00,331.22166666666664,323.3966666666667,326.71,L8
2024-11-18 22:11:59+00:00,334.42499999999995,324.235,329.945,L9
2024-12-04 22:12:00+00:00,332.1933333333333,323.8666666666666,329.1566666666667,L9
2024-12-28 22:11:50+00:00,333.33,325.66999999999996,331.1775,L8
2025-01-05 22:11:55+00:00,333.298,326.082,331.58000000000004,L9
2025-01-13 22:11:54+00:00,333.54333333333335,326.8016666666667,332.24333333333334,L8
2025-01-29 22:11:52+00:00,332.86857142857144,326.39285714285717,332.09142857142854,L8
2025-02-06 22:11:55+00:00,330.9185714285714,325.5871428571428,331.79857142857145,L9
2025-04-11 22:11:41+00:00,330.9185714285714,324.91625,331.10875,L9
2025-04-27 22:11:32+00:00,330.59000000000003,324.43888888888887,330.77888888888884,L9
2025-05-21 22:11:16+00:00,331.0175,325.0,331.21555555555557,L8
2025-07-16 22:11:36+00:00,328.9325,325.68,331.755,L9
2025-07-24 22:11:41+00:00,331.298,325.74000000000007,331.6028571428571,L8
2025-08-09 22:11:49+00:00,333.7175,325.80333333333334,331.6116666666667,L8
2025-11-05 22:12:10+00:00,335.69,328.462,333.88,L9
2025-11-13 22:12:04+00:00,334.998,328.2633333333333,333.54833333333335,L8
