dates,satname,nzd0212-0000,nzd0212-0001,nzd0212-0002,nzd0212-0003,nzd0212-0004,nzd0212-0005,nzd0212-0006,nzd0212-0014,nzd0212-0015,nzd0212-0016,nzd0212-0017,nzd0212-0018,nzd0212-0019,nzd0212-0020,nzd0212-0021,nzd0212-0022,nzd0212-0023,nzd0212-0024,nzd0212-0025,nzd0212-0026,nzd0212-0027,nzd0212-0028,nzd0212-0029,nzd0212-0030,nzd0212-0031,nzd0212-0032,nzd0212-0033,nzd0212-0034,nzd0212-0043,nzd0212-0044,nzd0212-0045,nzd0212-0046,nzd0212-0047,nzd0212-0048,nzd0212-0049,nzd0212-0050,nzd0212-0051,nzd0212-0052,nzd0212-0053,nzd0212-0054,nzd0212-0055,nzd0212-0056,nzd0212-0057,nzd0212-0058,nzd0212-0059,nzd0212-0060,nzd0212-0061,nzd0212-0007,nzd0212-0062,nzd0212-0042,nzd0212-0041,nzd0212-0013,nzd0212-0008,nzd0212-0009,nzd0212-0010,nzd0212-0036,nzd0212-0037,nzd0212-0038,nzd0212-0039,nzd0212-0040,nzd0212-0035,nzd0212-0012,nzd0212-0011
2002-08-27 21:54:00.253000,L7,337.96,341.70,290.38,316.10,317.30,321.87,,,,,,,,,,,,,,,,,,329.10,325.89,338.38,296.23,,,,,412.96,386.99,376.55,390.92,384.39,402.63,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-14 21:53:43.769000,L7,373.92,361.99,340.76,342.83,343.96,338.63,300.18,310.60,353.59,366.44,364.27,377.39,384.22,385.47,382.52,373.82,368.59,364.42,362.65,352.42,354.84,358.29,365.46,373.91,,,,,346.51,354.56,363.70,352.81,338.88,349.84,327.55,338.04,319.14,339.37,340.30,336.77,333.23,339.57,334.44,313.58,299.62,323.10,328.45,,,,,,,,,,,,,,,,
2002-12-01 21:54:16.937000,L7,420.77,339.87,305.21,322.63,307.65,288.15,,287.88,340.58,341.05,325.95,351.42,388.29,,367.97,338.62,333.58,335.11,345.04,340.16,,,,,,,,,,,,402.59,404.23,336.18,317.73,342.47,,,,,,,,,363.81,299.43,314.70,,,,,,,,,,,,,,,,
2003-01-18 21:54:30.278000,L7,345.25,345.33,305.38,313.96,321.76,314.93,,292.83,329.58,320.52,328.84,342.43,347.83,362.16,305.47,347.62,345.55,336.08,347.26,319.58,313.31,315.74,333.89,330.00,328.15,321.59,286.38,,321.87,330.71,320.73,307.93,311.85,324.45,294.12,308.81,296.15,296.34,294.36,287.05,300.58,309.59,302.88,293.89,279.65,292.39,305.50,,,,,,,,,,,,,,,,
2003-03-23 21:54:40.711000,L7,361.50,362.12,347.34,348.30,352.28,342.27,316.81,305.68,321.31,307.19,311.93,369.85,379.93,390.06,,356.80,363.87,352.66,358.14,319.73,322.16,340.74,355.93,354.01,356.45,347.25,329.96,297.30,350.98,337.01,324.78,290.75,302.27,319.72,300.24,320.64,281.11,319.30,305.79,321.54,332.84,315.80,336.39,263.48,282.01,329.53,382.40,280.86,,293.80,,,,,,,,,,,,,
2003-04-08 21:54:47.577000,L7,341.24,345.62,312.13,321.60,321.36,315.82,,,,,,,,,,,,,,,,,,327.43,350.64,339.98,340.21,298.09,339.48,334.03,296.57,296.87,312.66,315.03,299.37,315.58,,,,,,,,,,,,,,279.39,,,,,,,,,,,,,
2003-04-24 21:54:46.433000,L7,362.41,355.38,353.23,350.66,343.98,338.59,293.28,,,,,,,,,,,,,,,,,310.53,351.37,324.27,300.30,282.64,,,,,,,,,,,,,,,,,,,,262.49,,,,,,,,,,,,,,,
2003-07-21 21:42:33.857000,L5,321.29,321.68,319.84,311.78,318.87,317.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-06 21:42:51.203000,L5,319.06,316.73,309.64,295.19,314.97,303.92,,,,,,,,,,,,,,,,,,,,,,,,,298.43,283.31,298.41,296.15,286.96,290.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-25 21:44:04.226000,L5,322.88,318.84,304.50,301.95,311.24,302.75,285.48,312.16,335.68,340.93,345.38,352.85,362.41,372.95,370.87,364.23,358.27,356.48,356.39,347.48,340.46,326.06,334.95,347.43,350.40,352.49,320.16,290.32,324.99,330.80,334.72,337.62,330.14,339.30,334.21,340.06,335.09,334.27,338.03,338.75,334.17,337.70,323.93,309.92,306.32,311.91,317.03,,,,,,,,,,,,,,,,
2004-03-01 21:45:02.553000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.36,,,,,,,,,,,,,,
2004-04-18 21:45:49.558000,L5,335.84,334.30,331.33,321.72,314.56,311.24,271.96,,,,,,,341.87,337.45,353.41,350.64,334.45,306.99,285.98,259.10,332.56,301.48,343.13,351.76,350.81,319.88,281.87,342.54,331.84,299.24,298.85,320.45,311.71,314.86,319.26,288.18,319.37,291.69,321.04,312.21,313.55,333.86,278.43,289.66,323.82,294.88,,,299.86,,,,,,,,,,,,,
2004-08-24 21:49:18.016000,L5,334.25,330.61,300.65,302.13,301.14,293.99,374.31,307.96,305.76,315.28,326.38,345.81,367.16,312.97,328.04,310.90,342.27,334.48,303.86,306.42,299.19,326.60,312.41,358.58,,,,,332.59,332.70,298.98,293.68,309.36,304.92,300.27,309.57,,,,321.61,313.28,314.08,320.34,260.59,291.17,307.23,,,,,,,,,,,,,,,,,
2004-09-25 21:50:07.312000,L5,,,,,,,,273.89,303.10,310.63,316.38,334.69,342.86,343.66,322.92,331.22,328.76,323.32,303.18,266.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.37,,,,,,,,,,,,,,
2004-10-27 21:50:47.740000,L5,,,,,,,,,294.12,308.41,309.61,321.32,330.27,327.69,325.75,324.30,318.27,309.52,291.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.49,,,,,,,,,,,,,,
2005-02-07 21:58:39.182000,L5,,,,,,,,,,,,,,,,,,,330.24,322.56,314.01,317.06,307.47,297.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-16 21:52:37.927000,L5,,,,,,,,,,,,,,,,344.53,330.95,327.58,315.39,305.10,290.28,,,,,,,,312.20,319.97,329.07,323.39,320.70,333.60,299.57,318.45,303.53,294.00,,,,,,,,,,,542.44,,,,,,,,,,,,,,
2005-03-04 21:52:52.217000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.21,,,,,,,,,,,,,,
2005-04-21 21:53:10.893000,L5,322.79,339.20,354.98,355.15,299.34,303.29,,305.07,338.25,329.40,333.62,354.15,370.85,327.52,322.67,347.44,345.98,346.10,337.77,329.43,315.40,365.71,338.41,339.72,354.64,352.14,324.89,289.04,342.41,335.23,343.90,307.56,317.64,324.85,312.71,323.73,318.60,327.32,316.85,336.56,328.50,325.41,333.02,319.23,305.06,324.63,311.95,,,303.01,279.49,,,,,,,,,,,,
2005-10-30 21:54:03.531000,L5,,,,,,,,307.07,331.60,333.17,339.54,348.19,356.19,362.56,370.22,371.80,363.16,358.87,356.42,346.83,343.44,333.35,328.50,332.74,341.47,343.90,311.59,,329.13,325.36,329.61,333.88,330.28,338.91,330.30,341.01,341.69,345.25,344.79,335.37,337.20,344.31,322.86,307.90,302.19,300.62,315.88,,,,,,,,,,,,,,,,
2005-11-15 21:54:26.309000,L5,332.32,320.10,309.58,318.64,310.92,309.73,,339.73,348.03,346.92,347.15,357.11,365.47,366.86,366.17,374.14,372.62,364.00,357.22,350.84,347.05,353.64,355.75,346.07,357.34,359.34,333.94,297.81,341.12,333.25,344.75,336.74,338.23,348.22,333.05,336.43,337.33,347.48,348.85,350.24,346.07,351.85,346.18,337.39,322.54,321.94,329.28,,,301.66,,271.78,,,,,,,,,,,
2006-02-03 21:56:19.035000,L5,320.44,329.35,317.17,317.77,315.53,304.49,269.47,,,,,,,,,,357.09,352.62,348.19,341.84,334.01,333.86,338.44,341.24,359.51,358.42,325.39,276.56,330.96,332.22,346.37,334.87,330.12,342.68,324.29,326.61,335.38,334.63,331.70,330.92,331.10,332.62,326.60,320.46,317.86,324.43,329.52,,,,,,,,,,,,,,,,
2006-02-19 21:56:39.909000,L5,317.63,319.89,309.97,293.24,283.81,278.12,,303.61,343.17,349.82,350.25,356.68,367.10,365.88,351.72,353.66,347.09,349.50,344.50,341.70,334.26,341.44,334.59,340.71,338.34,,,,317.97,311.32,290.78,335.96,322.75,336.63,321.28,325.31,305.40,318.94,317.62,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-13 21:59:02.335000,L5,317.50,328.44,373.60,310.35,289.61,294.88,,278.89,297.86,297.44,309.73,298.28,320.18,319.79,313.23,319.64,329.30,282.57,273.46,,276.44,268.21,313.68,307.08,305.19,315.53,270.80,,,,,,,,,,,,,,,,,,,,,,593.14,,,,,,,,,,,,,,
2007-09-25 22:05:12.918000,L5,,369.22,392.04,336.88,356.65,267.34,,361.78,381.03,370.27,357.63,357.83,364.57,350.44,344.27,335.75,322.15,325.62,316.35,312.60,303.62,299.27,297.17,296.72,295.81,272.92,,,,,,,,,,,,,,,,,,,,,,,,,,312.54,,,,,,,,,,,
2008-02-25 21:56:25.254000,L5,,,,,,,,,,,,,,,,345.52,335.06,336.23,321.29,312.48,296.85,302.45,309.96,312.39,319.39,331.52,294.03,,,,,,,,,,,,,296.82,311.40,318.09,297.51,292.30,287.97,284.08,305.40,,372.00,,,,,,,,,,,,,,
2008-11-14 21:55:28.444000,L5,,,,,,,,,,,,,,382.16,377.90,367.09,359.85,349.64,342.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-25 21:50:34.359000,L5,,,,,,,,318.50,348.05,349.57,352.39,346.44,351.45,354.05,352.99,352.96,342.55,338.98,339.10,332.18,330.08,339.58,341.06,340.60,352.63,354.80,321.96,284.57,335.15,344.48,350.27,346.26,345.85,341.11,325.88,328.04,329.61,329.15,317.96,294.32,292.33,,,,,,,,,,,,,,,,,,,,,,
2009-11-26 21:56:28.873000,L5,,,,,,,,316.26,350.16,358.14,363.57,382.73,389.19,378.20,380.78,376.68,387.58,,,,,,,,,,,,343.77,344.19,351.84,339.93,337.37,348.22,344.30,346.75,347.77,357.13,351.73,339.68,339.53,340.13,332.70,318.92,322.70,317.47,324.39,,,267.93,,260.49,,,,,,,,,,,
2009-12-12 21:56:37.955000,L5,,,,,,,,324.51,348.23,344.42,346.77,346.08,355.24,360.96,362.73,364.72,355.94,357.64,353.64,346.15,342.31,338.22,342.40,344.31,350.87,349.94,328.51,285.88,339.66,337.88,341.47,335.10,331.78,341.84,337.62,340.90,344.59,334.76,340.92,330.63,333.20,341.61,328.13,319.55,320.19,317.21,325.02,,,271.28,,,,,,,,,,,,,
2010-01-13 21:56:49.389000,L5,,,,,,,,325.36,342.68,340.63,340.61,342.45,349.87,356.24,358.04,360.98,359.10,352.36,341.75,337.21,331.99,330.16,336.05,337.20,348.85,351.13,332.81,283.95,342.29,338.40,343.19,330.64,328.17,342.24,334.95,338.10,334.89,338.82,335.07,329.46,327.10,336.57,326.42,320.15,319.13,316.58,325.84,,,274.18,,,,,,,,,,,,,
2010-01-29 21:56:53.427000,L5,322.78,325.72,309.06,298.75,,,,320.49,345.10,341.94,335.52,334.08,340.56,348.66,344.16,344.74,344.07,347.16,341.62,330.64,329.96,333.23,332.29,337.53,341.93,343.90,335.82,288.45,335.37,339.24,342.28,330.34,325.35,333.78,327.03,331.20,328.20,325.46,330.63,328.25,327.72,337.65,324.36,322.62,319.05,308.81,320.67,,,283.68,,,,,,,,,,,,,
2010-10-28 21:55:51.312000,L5,,,,,,,,324.52,347.97,351.30,354.11,355.73,351.36,368.53,408.36,289.41,385.18,359.51,341.43,343.04,339.27,337.18,337.57,338.80,346.40,357.40,338.40,291.50,344.49,339.63,359.35,348.66,345.94,354.03,341.08,339.52,342.82,347.86,347.17,343.70,335.18,340.90,332.73,321.77,321.51,325.12,331.60,,,,,,,,,,,,,,,,
2010-12-22 22:02:05.586000,L5,,,,,,,,373.23,377.00,378.51,372.07,363.63,369.99,368.83,373.53,365.71,354.71,347.86,321.57,308.53,302.32,290.57,287.54,293.52,290.49,292.90,,,,,,,,,,,,,,,,,,,,,,,,,,328.24,,,,,,,,,,,
2010-12-31 21:55:56.533000,L5,,,,,,,,279.95,329.97,328.83,323.04,303.76,324.02,346.53,344.96,359.83,355.45,350.83,345.37,332.53,324.95,323.96,327.23,327.85,328.71,341.36,312.03,,,,,,,,,,,,,275.34,318.36,327.63,307.54,302.40,292.13,281.01,295.58,,,,,,,,,,,,,,,,
2011-01-07 22:02:08.379000,L5,,,,,,,,,,,,,,,,356.91,347.23,347.45,337.11,327.26,314.74,302.10,300.96,299.61,286.89,284.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-16 21:55:58.174000,L5,,,,,,,,324.87,345.79,356.42,359.07,353.56,351.95,363.41,362.33,369.77,363.73,352.18,346.25,345.79,333.37,332.81,334.10,336.75,339.60,358.76,327.78,285.12,339.42,340.80,345.35,346.98,343.03,345.14,341.21,344.69,346.84,342.07,340.62,334.85,331.83,334.00,329.79,322.97,320.57,328.86,330.96,,,268.56,,,,,,,,,,,,,
2011-02-17 21:56:00.979000,L5,,,,,,,,308.88,304.80,324.64,326.65,327.75,344.00,337.34,328.14,350.15,339.37,341.87,316.75,312.02,306.33,307.08,289.38,313.92,,,,,331.09,323.29,302.18,292.14,313.88,307.08,,,,,,304.39,312.44,310.01,294.15,284.57,290.76,303.01,,,,,,,,,,,,,,,,,
2011-09-04 22:00:51.576000,L5,,,,,,,,322.07,314.22,272.92,332.00,337.01,345.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.33,,,,,,,,,,,
2013-04-11 22:08:15.067000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.63,331.09,319.58,319.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-13 22:07:59.284000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.14,297.91,323.64,305.18,292.09,298.37,314.66,,,305.85,295.43,311.72,285.14,290.10,310.84,272.29,,568.69,,,,,,,,,,,,,,
2013-07-07 22:14:12.167000,L8,,392.10,324.99,373.37,327.71,,,,,,384.90,381.30,388.83,380.70,368.67,362.56,368.61,379.45,370.18,350.26,332.41,347.02,323.93,324.94,323.33,329.80,318.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-02 22:08:04.598000,L8,334.65,343.78,323.66,,,,,294.23,321.09,353.06,348.63,356.25,372.04,376.69,354.60,360.99,368.76,394.47,351.29,344.97,344.97,347.39,344.56,346.90,355.32,354.22,345.96,301.49,346.19,346.11,366.36,340.69,336.26,353.26,350.44,387.28,389.67,368.04,291.82,351.66,346.65,341.55,347.88,272.65,290.56,324.84,384.44,,395.33,,,,,,,,,,,,,,
2013-10-11 22:14:05.547000,L8,,,,,,,,,,,,,392.99,382.69,378.79,372.44,362.53,355.83,347.75,337.48,327.20,322.02,326.27,324.76,311.22,316.54,270.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05 22:07:46.855000,L8,356.31,366.99,,,,,,357.30,357.88,378.07,381.94,368.14,371.43,374.06,373.16,375.29,376.63,384.81,364.72,357.78,352.79,353.67,360.65,387.52,395.58,396.97,348.27,313.66,364.32,369.71,371.15,383.06,363.59,356.56,358.72,385.15,378.62,377.40,370.88,356.23,370.19,371.14,362.18,352.34,341.97,350.28,369.77,,387.92,278.77,348.40,,346.82,343.85,338.27,369.46,366.19,337.74,338.29,362.08,,,
2013-11-12 22:13:56.157000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.52,343.73,347.08,356.11,345.55,333.41,328.28,338.97,366.70,280.26,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-21 22:07:37.752000,L8,347.90,350.41,319.98,314.02,268.00,,,332.98,356.56,371.60,370.61,363.24,389.68,382.26,388.61,377.95,389.02,390.16,369.19,374.58,377.48,353.98,355.99,360.39,366.78,366.40,356.57,309.35,356.58,350.99,361.01,356.77,380.21,382.99,345.92,348.24,347.74,350.12,369.96,369.21,376.80,342.34,340.23,332.81,332.57,325.14,338.53,,,278.68,,,,,,,,,,,,,
2013-12-14 22:13:45.545000,L8,,,,,,,,,,,,,406.80,385.86,399.45,408.59,400.86,366.06,349.68,352.01,322.85,316.95,317.63,315.62,313.79,312.83,271.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-30 22:13:37.297000,L8,,,,,,,,,,,,,410.23,397.38,381.11,385.06,386.18,366.09,343.91,346.44,352.47,359.94,358.15,314.40,310.52,304.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24 22:07:09.509000,L8,,,,,,,,323.57,351.47,363.03,365.53,355.32,370.81,377.19,359.32,371.79,369.66,363.14,358.07,356.87,349.52,353.06,356.78,358.76,364.58,356.33,347.55,298.62,346.83,343.71,363.44,350.43,345.36,357.98,343.22,341.90,346.11,347.56,347.35,346.79,342.13,344.46,338.74,334.35,327.04,326.04,337.35,,,,,,,,,,,,,,,,
2014-01-31 22:13:16.756000,L8,,,,,,,,352.97,371.97,290.52,260.20,,,,,357.97,354.85,342.81,332.67,299.76,277.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.35,,,,,,,,,,,
2014-02-09 22:06:57.254000,L8,347.73,357.71,328.42,325.75,271.99,,,320.58,355.53,363.24,362.23,359.11,372.20,377.82,363.89,372.03,368.14,363.47,357.84,357.07,351.95,357.65,356.53,352.94,366.96,357.50,345.49,299.00,353.72,352.49,361.92,358.35,347.40,355.61,345.49,344.97,347.38,349.05,344.70,356.16,347.15,343.17,345.12,332.01,333.51,328.62,337.17,,,277.89,,,,,,,,,,,,,
2014-02-16 22:13:02.774000,L8,,,,,,,,,,381.45,375.11,367.23,355.04,371.33,378.30,368.01,359.32,267.52,335.37,317.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-25 22:06:44.447000,L8,,,,,,,,,,,,,,,,,317.44,323.15,331.01,,,,,,,,,,339.74,339.46,355.19,342.71,341.17,398.63,366.96,359.83,334.71,345.96,332.13,289.70,343.83,335.34,336.41,324.06,324.81,325.40,,,,,,,,,,,,,,,,,
2014-03-04 22:12:46.982000,L8,,,,,,,,364.28,373.94,364.26,366.21,343.41,352.04,,,353.32,364.82,342.64,351.15,308.99,286.65,272.34,282.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.51,,,,,,,,,,,
2014-03-20 22:12:37.744000,L8,,,,,,,,,,380.23,382.59,378.74,381.06,411.61,387.90,372.64,362.31,350.35,349.52,328.93,319.19,309.39,310.17,310.73,353.30,351.32,369.27,360.85,,,,,,,,397.48,395.42,384.99,,,,,,,,,,,,,,,,,,348.64,332.96,328.34,333.00,306.41,357.67,,
2014-03-29 22:06:15.961000,L8,,,,,,,,,,,,,,,,299.32,327.72,347.30,351.06,,,,,,,,,,344.10,341.34,362.06,300.12,271.75,364.19,353.09,355.43,359.10,304.31,371.61,360.55,356.68,352.39,364.76,358.71,,,263.79,,568.68,,,,,,,,,,,,,,
2014-05-23 22:11:42.648000,L8,,392.34,316.50,378.82,321.33,,,348.71,336.19,287.20,283.21,304.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.11,,,,,,,,,,,
2014-07-10 22:12:04.328000,L8,,,,,,,,,293.40,385.46,,,,,,,,,392.50,387.46,374.40,349.70,340.33,340.27,337.89,347.00,353.17,298.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.58,,
2014-11-08 22:06:16.124000,L8,355.53,362.16,348.48,365.37,,,,318.99,373.98,366.94,376.61,383.60,397.02,404.33,401.76,390.19,372.19,361.56,351.22,359.87,370.33,382.51,391.88,379.99,370.71,369.72,366.15,380.32,356.76,352.64,352.28,346.33,352.07,366.10,371.90,369.84,359.47,364.55,373.86,359.75,360.44,358.24,369.97,361.55,354.02,348.84,348.96,,390.92,359.74,364.04,,,,,372.25,361.10,,,,379.34,,
2014-11-15 22:12:25.553000,L8,,,,,,,,,,,,,,,,,405.65,365.41,360.53,346.85,327.18,319.92,319.49,316.59,308.63,307.97,273.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-01 22:12:24.268000,L8,,,,,,,,,,,,386.72,387.82,384.05,378.16,373.41,363.61,355.73,352.72,342.15,332.79,318.01,322.46,316.95,309.34,307.35,270.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-18 22:12:12.651000,L8,,,,,,,,,,,,,,406.75,374.41,396.85,361.88,344.59,342.56,327.31,319.73,306.12,307.94,308.85,309.68,305.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12 22:05:51.250000,L8,,,,,,,,315.87,347.15,354.12,355.11,353.56,364.12,375.60,357.38,369.25,362.99,354.87,349.85,351.56,343.74,343.67,349.30,350.82,358.41,351.26,351.15,299.18,344.98,348.57,355.53,348.47,340.94,354.46,336.60,338.66,338.09,348.47,344.17,344.32,341.23,338.81,335.09,324.96,328.03,327.91,334.64,,,277.89,,,,,,,,,,,,,
2015-02-28 22:05:48.437000,L8,344.26,346.31,334.06,338.12,,,,317.78,353.14,357.68,357.63,355.17,366.69,375.49,359.80,367.92,361.65,351.60,348.35,351.87,348.45,350.09,357.05,354.50,356.68,351.57,355.72,305.28,350.46,349.70,356.53,349.39,344.51,354.00,344.95,340.45,342.96,349.01,347.97,345.58,341.60,337.12,342.74,331.32,330.29,328.79,337.40,,,294.06,,,,,,,,,,,,,
2015-03-07 22:11:54.164000,L8,,,,,,,,,,,,,,394.37,390.52,370.74,347.65,342.57,332.09,330.70,333.57,330.59,323.97,308.01,282.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23 22:11:45.092000,L8,,,,,,,,,,388.27,375.79,375.88,376.19,356.82,367.19,374.61,364.28,364.28,340.17,328.46,302.01,296.49,305.26,308.00,288.21,293.99,,,,,,,,,,,,,,,,,,,,,,,,,,,380.72,335.25,351.83,,,,,,,,
