dates,nzd0118-0000,nzd0118-0001,nzd0118-0002,nzd0118-0003,nzd0118-0004,nzd0118-0005,nzd0118-0006,satname
1999-12-09 21:58:33+00:00,295.56,304.48,,,,,,L7
2001-10-11 21:53:46+00:00,287.91,295.95,295.14,301.37,294.06,307.2,325.76,L7
2002-12-01 21:53:52+00:00,,303.2,308.63,310.72,301.6,316.93,335.1,L7
2003-05-26 21:54:19+00:00,272.32,303.2,308.63,310.72,301.6,316.93,335.1,L7
2003-10-25 21:43:40+00:00,254.57,269.97,282.48,274.7,262.35,,,L5
2004-09-09 21:49:19+00:00,260.17,284.81,297.46,283.9,272.93,288.22,305.37,L5
2007-09-18 21:58:42+00:00,,322.43,327.29,320.33,,324.55,330.91,L5
2010-01-13 21:56:25+00:00,255.07,277.39,292.82,287.54,271.55,287.19,301.41,L5
2013-04-11 22:07:51+00:00,273.62,,,286.96,283.99,303.95,317.1,L8
2013-06-30 22:07:36+00:00,273.62,,,286.96,283.99,303.065,315.48,L8
2013-07-16 22:07:36+00:00,273.62,,,278.885,283.905,304.3633333333333,316.49,L8
2013-09-02 22:07:40+00:00,277.55,300.19,299.41,283.23,285.2966666666667,305.3775,317.98,L8
2013-10-20 22:07:26+00:00,286.53,303.12,306.01,288.7133333333333,289.93333333333334,308.15749999999997,320.955,L8
2013-11-05 22:07:22+00:00,286.53,303.12,306.01,286.505,285.895,307.08599999999996,319.916,L8
2013-12-07 22:07:14+00:00,286.53,303.12,306.01,286.684,284.998,307.015,320.24,L8
2014-02-09 22:06:33+00:00,297.8,309.7633333333333,311.88000000000005,296.744,292.992,311.24,324.736,L8
2014-02-25 22:06:20+00:00,298.69,313.78,320.37,297.78000000000003,294.6766666666667,312.095,325.725,L8
2014-03-29 22:05:52+00:00,302.9475,316.3325,325.1475,300.655,297.7033333333334,313.945,327.21166666666664,L8
2014-04-30 22:05:22+00:00,306.7366666666667,319.76,329.32666666666665,300.104,297.66400000000004,311.10833333333335,322.22333333333336,L8
2014-05-16 22:05:09+00:00,306.7366666666667,325.43,332.52250000000004,312.492,310.546,316.5083333333333,326.25333333333333,L8
