dates,satname,nzd0180-0000,nzd0180-0001,nzd0180-0002,nzd0180-0007,nzd0180-0008,nzd0180-0009,nzd0180-0010,nzd0180-0011,nzd0180-0012,nzd0180-0013,nzd0180-0015,nzd0180-0003,nzd0180-0004,nzd0180-0005,nzd0180-0006,nzd0180-0014
2003-05-26 21:54:43.917000,L7,,359.50,352.31,,,393.41,381.04,379.67,381.24,375.15,374.35,343.73,345.69,,,379.83
2003-07-21 21:42:09.884000,L5,307.98,294.75,277.84,,,,,,,,,,,,,
2003-07-21 21:42:33.857000,L5,305.58,293.43,277.24,,,,,,,,,,,,,
2003-08-06 21:42:27.230000,L5,308.45,293.10,275.90,,,,,,,,,,,,,
2003-08-06 21:42:51.203000,L5,314.85,297.65,280.56,,,,,,,,,269.85,,,,
2003-09-07 21:43:00.591000,L5,298.03,291.33,271.65,,,,,,,,,,,,,
2003-10-25 21:43:40.253000,L5,314.66,299.38,287.50,297.40,296.72,289.44,284.22,272.79,275.38,272.15,,277.57,270.80,286.62,290.89,
2003-10-25 21:44:04.226000,L5,356.78,340.03,343.02,341.25,341.26,342.36,335.19,333.20,319.08,319.06,315.28,341.25,340.68,344.26,342.21,321.17
2004-02-14 21:44:33.705000,L5,323.10,304.60,285.36,,,,,,,,253.02,274.95,,,,
2004-02-14 21:44:57.678000,L5,330.69,312.58,296.01,,,,,,,,274.96,284.13,294.11,284.77,,
2004-04-02 21:44:54.996000,L5,343.22,328.05,313.18,311.30,309.41,308.22,302.97,298.57,294.68,297.66,288.49,302.59,298.12,309.05,311.90,294.65
2004-04-18 21:45:25.586000,L5,310.26,302.95,287.90,279.78,286.96,284.19,275.69,274.11,277.62,,,269.82,272.93,280.91,286.58,
2004-04-18 21:45:49.558000,L5,337.52,328.56,317.56,318.92,317.08,313.53,309.38,303.77,306.49,305.03,303.92,305.24,310.38,318.78,316.75,307.05
2004-05-04 21:46:16.049000,L5,288.03,304.77,318.48,323.09,316.89,316.43,314.65,298.92,292.06,280.36,,289.92,297.33,308.69,313.96,271.41
2004-05-20 21:46:20.465000,L5,306.30,292.97,271.12,,,,,,,,,,,,,
2004-05-20 21:46:44.438000,L5,309.21,294.20,273.94,,,,,,,,,,,,,
2004-06-21 21:47:16.748000,L5,320.25,300.27,284.06,,,,,,,,,269.38,,,,
2004-06-21 21:47:40.721000,L5,312.10,295.12,,,,,,,,,,,,,,
2004-07-07 21:47:45.207000,L5,310.95,293.64,272.39,,,,,,,,,,,,,
2004-07-07 21:48:09.180000,L5,311.92,292.20,274.09,,,,,,,,,,,,,
2004-07-23 21:48:09.192000,L5,314.00,295.38,277.17,,,,,,,,,,,,,
2004-07-23 21:48:33.165000,L5,312.55,292.84,274.31,,,,,,,,,,,,,
2004-10-27 21:50:47.740000,L5,348.17,328.37,314.88,321.05,306.17,306.49,304.15,298.32,294.98,297.10,293.05,301.49,303.64,311.46,314.03,296.86
2005-01-15 21:51:45.464000,L5,337.04,331.89,326.71,344.95,347.13,346.88,350.72,343.32,340.59,338.33,339.61,326.67,328.18,337.28,336.10,343.21
2005-01-15 21:52:09.437000,L5,341.21,333.61,327.63,346.49,349.13,348.45,354.05,346.03,344.64,340.61,342.28,331.05,330.71,337.11,337.55,343.88
2005-04-21 21:52:46.920000,L5,307.41,299.04,279.51,281.58,282.94,282.77,276.56,273.04,268.30,,,,,,281.58,
2005-04-21 21:53:10.893000,L5,293.13,289.88,,,,,,,,,,,,,,
2005-05-23 21:53:00.685000,L5,299.95,287.97,,,,,,,,,,,,,,
2005-06-08 21:53:09.034000,L5,301.09,290.78,274.64,,,,,,,,,,,,,
2005-06-08 21:53:33.007000,L5,301.83,292.87,275.04,,,,,,,,,,,,,
2005-07-26 21:53:30.504000,L5,314.02,294.88,277.61,,,,,,,,,269.64,,,,
2005-10-30 21:53:39.558000,L5,294.53,284.50,270.45,,,,,,,,,,,,,
2006-04-08 21:57:36.601000,L5,300.26,293.69,,,,,,,,,,,,,,
2006-06-27 21:58:24.681000,L5,305.58,296.45,271.88,,,,,,,,,,,,,
2006-06-27 21:58:48.654000,L5,305.74,297.59,272.22,,,,,,,,,,,,,
2006-07-13 21:58:38.362000,L5,320.06,305.26,279.54,,,,,,,,,,,,,
2006-07-13 21:59:02.335000,L5,316.76,300.73,276.09,,,,,,,,,,,,,
2006-12-13 21:54:31.554000,L5,305.85,295.33,274.93,,,,,,,,,,,,,
2007-01-30 21:54:48.635000,L5,,,,289.74,292.88,286.15,284.88,277.05,276.99,271.31,,,,,288.79,
2008-12-25 21:50:10.387000,L5,295.33,296.48,275.25,,,,,,,,,,,,,
2008-12-25 21:50:34.359000,L5,299.07,300.50,278.25,,,,,,,,,272.70,,,,
2009-11-26 21:56:28.873000,L5,342.85,337.47,335.21,345.54,349.30,346.43,340.31,337.42,334.16,325.85,328.00,336.79,339.78,346.96,345.36,326.66
2010-01-13 21:56:25.416000,L5,327.11,324.52,299.37,306.32,309.94,304.53,304.53,297.72,294.05,294.79,291.74,302.87,283.07,295.62,304.06,294.01
2010-12-31 21:55:32.560000,L5,293.32,294.95,,,,,,,,,,,,,,
2010-12-31 21:55:56.533000,L5,293.78,295.64,,,,,,,,,,,,,,
2011-01-16 21:55:58.174000,L5,327.47,327.09,311.46,316.82,306.44,308.37,309.39,302.27,302.83,304.14,305.47,298.03,306.46,309.56,311.59,304.67
2011-02-01 21:55:35.620000,L5,306.07,304.13,282.11,,,,,,,,,275.68,,,,
2011-02-17 21:55:37.006000,L5,355.20,349.74,351.58,362.12,356.73,357.40,355.24,347.00,342.76,341.89,349.27,355.46,355.03,363.88,359.77,348.20
2011-02-17 21:56:00.979000,L5,299.68,300.39,277.64,,,,,,,,,,,,,
2013-04-11 22:07:51.092000,L8,310.62,304.27,,,,,,,,,,,,,,
2013-04-11 22:08:15.067000,L8,311.62,306.52,293.94,294.92,295.10,284.41,291.96,287.80,281.10,269.73,,273.20,294.94,290.37,296.86,
2013-04-27 22:07:47.557000,L8,,,364.21,318.35,285.49,312.93,315.98,301.86,297.70,297.59,289.33,310.82,307.25,318.01,315.27,301.21
2013-06-30 22:07:36.163000,L8,313.73,311.32,294.98,,,,,,,,,274.54,,,,
2013-06-30 22:08:00.117000,L8,313.42,310.64,294.40,,,,,,,,,273.19,,,,
2013-07-16 22:07:36.609000,L8,311.40,311.29,,299.07,296.53,,,,,,,,294.47,292.29,300.18,
2013-10-20 22:07:26.886000,L8,,,,299.81,296.22,290.39,292.37,289.43,282.39,278.86,,,,,297.42,
2013-11-05 22:07:22.900000,L8,313.94,314.48,,300.52,299.29,295.07,297.40,292.37,284.50,282.34,,,295.23,288.38,300.64,
2013-11-05 22:07:46.855000,L8,313.12,313.57,,300.22,298.75,294.61,296.88,292.01,284.31,282.21,,,294.92,287.61,300.31,
2014-01-24 22:06:45.554000,L8,306.23,303.71,,,,,,,,,,,,,,
2014-01-24 22:07:09.509000,L8,309.43,308.88,294.08,,296.72,291.19,293.24,288.62,280.89,,,273.44,,,,
2014-02-09 22:06:33.299000,L8,311.15,308.20,292.87,299.16,296.31,291.16,293.23,288.95,281.50,,,273.15,,,298.59,
2014-02-09 22:06:57.254000,L8,307.35,305.77,289.06,,,,,,,,,268.98,,,,
2014-02-25 22:06:20.497000,L8,304.90,304.05,,289.26,293.37,283.22,288.57,283.55,,,,,,,294.67,
2014-02-25 22:06:44.447000,L8,306.72,306.03,289.02,293.63,293.89,288.00,290.20,285.67,279.40,,,271.39,,272.19,295.78,
2014-03-29 22:05:52.007000,L8,309.22,307.18,291.82,,,,,,,,,273.20,,,,
2014-03-29 22:06:15.961000,L8,308.70,306.74,291.46,,294.63,285.23,290.93,286.46,262.33,,,273.33,,,,
2014-04-30 22:05:22.578000,L8,306.67,307.40,,,,,,,,,,,,,,
2014-04-30 22:05:46.536000,L8,306.97,307.74,,,,,,,,,,,,,,
2014-05-16 22:05:09.831000,L8,311.51,312.27,294.99,,298.43,288.02,295.78,289.45,284.80,,,275.48,,,,
2014-06-17 22:05:44.904000,L8,328.66,326.71,307.34,314.87,309.59,307.36,307.19,305.80,301.22,292.88,287.39,294.69,311.89,310.81,313.43,303.25
2014-08-04 22:05:38.545000,L8,311.72,312.57,294.07,,,,,,,,,270.10,,,,
2014-10-07 22:05:49.968000,L8,,,,300.86,299.88,292.85,296.31,290.30,287.04,,124.78,,,,302.48,
2014-11-08 22:05:52.173000,L8,,,,300.80,297.62,287.96,292.90,289.05,283.15,,,,,,297.70,
2014-11-08 22:06:16.124000,L8,306.33,301.78,,301.98,298.41,289.78,293.87,289.67,284.21,,,,,289.11,298.79,
2015-01-27 22:05:35.378000,L8,314.60,315.75,297.37,,,,,,,,,270.56,,,,
2015-02-28 22:05:24.487000,L8,309.74,306.44,293.64,,,,,,,,,272.21,,,,
2015-02-28 22:05:48.437000,L8,306.23,302.62,,,,,,,,,,,,,,
2015-03-16 22:05:13.611000,L8,312.65,307.03,,,,,,,,,,,,,,
2015-05-19 22:05:04.672000,L8,312.18,309.55,296.03,,,,,,,,,271.79,,,,
2015-06-04 22:04:48.656000,L8,311.87,305.17,,,,,,,,,,,,,,
2015-06-20 22:04:57.007000,L8,313.32,312.30,296.53,299.39,297.25,291.39,294.87,291.12,286.42,,,274.49,296.64,296.26,302.04,
2015-06-20 22:05:20.970000,L8,312.00,310.03,294.71,,,,,,,,,271.86,,,,
2015-07-06 22:05:06.214000,L8,382.68,333.90,310.12,,,,,,,,293.83,328.39,340.14,,,
2015-07-06 22:05:30.173000,L8,380.30,333.18,310.38,,,,,,,,293.65,326.29,338.77,,,
2015-08-07 22:05:16.273000,L8,311.69,306.24,291.86,,,,,,,,,268.37,,,,
2015-08-23 22:05:24.610000,L8,,,,298.24,293.10,282.88,289.01,286.86,280.86,,,,,,296.47,
2015-08-23 22:05:48.569000,L8,,,,299.44,294.19,288.88,290.41,288.38,282.30,,,,293.70,293.35,298.14,
2015-10-26 22:05:43.801000,L8,,,,299.03,295.23,290.89,291.25,288.29,281.20,,,,,,297.89,
2015-10-26 22:06:07.756000,L8,,,,298.92,294.82,290.40,290.67,287.86,280.88,,,,,274.35,297.42,
2015-12-13 22:05:45.605000,L8,359.79,332.02,330.71,347.15,366.71,364.41,364.95,358.98,357.49,351.43,356.85,320.15,354.61,337.26,361.96,363.42
2015-12-29 22:05:45.209000,L8,313.28,313.28,297.62,,,,,,,,,280.82,,,,
2015-12-29 22:06:09.164000,L8,308.22,308.07,291.87,,,,,,,,,276.80,,,,
2016-04-03 22:05:16.685000,L8,,,,299.95,291.27,287.19,288.47,,,,,,,292.08,297.40,
2016-05-21 22:05:14.459000,L8,311.96,311.67,294.64,,,,,,,,,275.20,,,,
2016-05-21 22:05:38.418000,L8,311.66,310.93,,,,,,,,,,,,,,
2016-07-24 22:06:01.938000,L8,314.73,312.48,298.27,301.69,297.84,293.86,295.68,291.70,284.30,,,277.16,,298.32,303.95,
2016-09-10 22:05:51.530000,L8,308.23,307.37,291.04,298.63,293.24,286.97,289.40,287.44,281.28,,,273.73,293.99,291.45,298.79,
2016-09-10 22:06:15.488000,L8,309.07,307.49,291.23,298.86,293.46,287.18,289.64,287.68,281.51,,,273.93,294.24,291.48,299.05,
2016-10-12 22:05:57.250000,L8,,,,300.80,294.26,290.06,290.73,288.25,281.95,,,,,295.02,299.12,
2016-10-12 22:06:21.213000,L8,,,,300.70,293.86,290.00,290.34,287.86,281.97,,,,,295.10,298.95,
2016-12-15 22:06:18.115000,L8,310.16,302.63,,,,,,,,,,,,,,
2017-01-16 22:05:47.126000,L8,315.04,317.64,299.61,,,,,,,,136.07,277.35,,,,
2017-01-16 22:06:11.085000,L8,311.06,303.47,294.12,,,,,,,,,268.01,,,,
2017-02-01 22:05:40.248000,L8,316.34,315.61,299.05,,,,,,,,,275.68,,,,
2017-03-05 22:05:27.019000,L8,309.28,305.48,,,,,,,,,,,,,,
2017-03-05 22:05:50.977000,L8,309.18,305.65,289.85,298.12,296.23,282.71,290.21,285.76,280.86,,,,,,298.05,
2017-05-08 22:04:59.325000,L8,310.82,304.89,,299.65,298.48,293.90,293.12,290.19,283.75,,,,,,300.03,
2017-05-24 22:05:10.453000,L8,312.98,308.13,294.37,,,,,,,,,269.16,,,,
2017-05-24 22:05:34.407000,L8,313.45,310.18,295.52,,,,,,,,,270.95,,,,
2017-06-25 22:05:23.687000,L8,314.49,311.14,296.71,,,,,,,,,272.30,,,,
2017-06-25 22:05:47.638000,L8,315.33,312.44,297.40,,,,,,,,,273.41,,,,
2017-07-11 22:05:26.464000,L8,311.89,307.55,294.11,,,,,,,,,270.76,,,,
2017-07-11 22:05:50.423000,L8,313.89,311.16,297.29,299.77,294.83,,,,,,,274.28,298.39,293.58,303.58,
2017-08-12 22:06:04.307000,L8,312.48,307.31,294.66,,,,,,,,,269.83,,,,
2017-08-28 22:05:44.051000,L8,310.52,308.85,,299.42,294.30,285.41,292.25,287.47,282.59,,,,,281.73,300.40,
2017-08-28 22:06:08.010000,L8,311.61,309.56,,300.33,295.04,286.32,293.63,288.18,283.35,,,,,288.78,301.40,
2017-11-16 22:06:16.377000,L8,323.56,325.58,306.61,321.75,313.65,315.05,316.16,309.68,305.45,311.85,296.84,313.75,310.46,318.59,322.51,306.23
2017-12-02 22:05:46.939000,L8,320.73,321.35,303.89,313.53,310.03,308.83,306.20,303.74,298.53,299.80,289.85,297.25,304.19,308.99,312.75,300.43
2017-12-02 22:06:10.894000,L8,309.38,306.49,291.19,300.56,297.99,294.51,295.85,290.72,284.70,,,274.58,,,300.20,
2017-12-18 22:05:49.621000,L8,311.70,302.45,279.98,,,,,,,,,,,,,
2018-02-20 22:05:24.255000,L8,316.05,306.07,298.84,301.84,299.47,294.53,296.25,292.54,284.24,,,273.34,,,304.13,
2018-03-08 22:05:15.942000,L8,314.30,306.72,298.15,301.40,299.69,295.60,297.50,291.74,285.33,,,276.54,,,302.72,
2018-03-08 22:05:39.901000,L8,311.60,303.90,294.25,298.75,296.65,291.06,293.47,289.18,281.73,,,272.65,,,299.65,
2018-04-25 22:04:50.953000,L8,307.73,305.05,,,,,,,,,,,,,,
2018-04-25 22:05:14.903000,L8,308.11,305.46,,,,,,,,,,,,,,
2018-05-27 22:04:28.824000,L8,312.21,307.74,,299.49,296.45,284.37,290.55,,,,,,,276.14,300.51,
2018-06-28 22:04:40.307000,L8,311.02,307.91,292.84,,,,,,,,,272.12,,,,
2018-06-28 22:05:04.262000,L8,313.32,312.17,297.08,,,,,,,,,276.92,,,,
2018-08-31 22:05:11.322000,L8,314.11,307.95,297.23,302.08,300.10,293.63,294.51,290.67,286.63,279.99,,278.71,,298.30,303.51,
2018-08-31 22:05:35.273000,L8,312.31,305.67,295.32,,,,,,,,,274.63,,,,
2018-10-02 22:05:23.291000,L8,307.39,302.22,292.83,300.33,298.03,287.62,294.47,288.46,284.72,,,274.26,,297.22,300.79,
2018-10-18 22:05:29.751000,L8,305.60,305.02,,300.00,296.86,288.99,293.01,287.69,283.82,,,,,277.48,298.01,
2018-10-18 22:05:53.709000,L8,304.96,304.75,288.86,299.60,296.41,288.06,292.52,286.80,283.57,,,269.27,,276.62,297.71,
2018-11-19 22:05:34.273000,L8,306.25,301.34,,,,,,,,,,,,,,
2019-01-06 22:05:29.894000,L8,310.91,302.70,293.55,299.86,296.30,290.15,291.52,289.29,281.41,,,272.52,,270.24,298.73,
2019-01-06 22:05:53.844000,L8,310.50,302.93,293.39,300.12,296.14,290.24,291.50,289.20,281.68,281.90,,272.97,,270.98,298.79,
2019-01-22 22:05:26.296000,L8,307.26,302.76,,,,,,,,,,,,,,
2019-01-22 22:05:50.255000,L8,305.84,300.71,,,,,,,,,,,,,,
2019-02-23 22:05:44.581000,L8,326.07,321.73,310.70,312.57,315.01,294.91,300.11,302.39,300.88,297.02,,299.53,310.10,308.79,312.84,
2019-03-11 22:05:38.980000,L8,311.10,305.69,,,,,,,,,,,,,,
2019-04-12 22:05:06.784000,L8,309.04,305.55,292.67,,,,,,,,,271.85,,,,
2019-04-12 22:05:30.743000,L8,309.71,306.41,293.65,299.87,294.50,288.30,290.81,288.48,281.89,,,273.58,,,298.39,
2019-06-15 22:05:27.936000,L8,314.02,312.62,296.63,,,,,,,,,271.81,,,,
2019-06-15 22:05:51.895000,L8,314.23,313.25,297.03,,,,,,,,,271.41,,,,
2019-07-17 22:05:35.131000,L8,311.88,310.11,,,,,,,,,,,,,,
2019-07-17 22:05:59.094000,L8,312.02,309.98,,299.67,293.67,,,,,,,,292.05,294.99,298.75,
2019-08-02 22:05:42.028000,L8,312.65,309.54,296.81,299.12,297.35,284.86,292.56,290.44,284.06,,,271.51,,274.41,302.11,
2019-08-02 22:06:05.991000,L8,311.19,307.40,294.06,,,,,,,,,268.84,,,,
2019-09-19 22:05:56.310000,L8,308.89,300.49,,,,,,,,,,,,,,
2019-09-19 22:06:20.269000,L8,311.37,305.50,,299.87,298.36,286.13,295.59,288.71,284.75,,,,,275.01,301.42,
2019-10-21 22:06:01.934000,L8,308.43,302.08,,299.12,297.33,288.68,290.42,288.72,280.64,,,,,272.72,298.71,
2019-10-21 22:06:25.884000,L8,306.15,300.59,,298.66,296.34,287.32,289.33,287.85,279.75,,,,,273.39,298.02,
2019-11-06 22:06:00.727000,L8,310.84,308.17,290.64,301.34,298.46,295.57,294.22,290.95,282.83,,,,295.85,297.59,300.89,
2019-11-06 22:06:24.678000,L8,305.04,303.09,,294.83,294.54,288.34,289.21,286.18,,,,,,,295.30,
2019-11-22 22:06:21.092000,L8,303.15,296.32,,,,,,,,,,,,,,
2019-12-08 22:05:56.780000,L8,311.45,313.80,,300.78,302.94,295.41,302.42,292.00,287.19,,,,,,301.35,
2019-12-08 22:06:20.730000,L8,310.00,310.35,,299.77,301.31,293.86,300.19,290.33,285.66,,,,,,300.13,
2020-01-09 22:05:49.761000,L8,314.97,315.07,298.95,,,,,,,,,278.19,,,,
2020-01-09 22:06:13.711000,L8,310.85,304.08,,,298.56,286.81,294.64,287.87,,,,,,,,
2020-01-25 22:05:45.614000,L8,316.34,316.75,300.49,,,,,,,,136.39,281.44,,,,
2020-01-25 22:06:09.569000,L8,313.84,309.61,298.17,,,,,,,,,276.36,,,,
2020-02-10 22:05:40.938000,L8,316.75,308.08,301.07,,,,,,,,,276.50,,,,
2020-02-10 22:06:04.888000,L8,315.99,307.21,300.97,,,,,,,,,276.75,,,,
2020-02-26 22:05:36.872000,L8,315.48,314.63,299.14,,,,,,,,,275.30,,,,
2020-09-21 22:05:54.893000,L8,313.34,303.83,,300.34,299.37,290.00,294.75,290.63,283.42,,,,,,299.01,
2020-10-23 22:05:58.112000,L8,,,,,298.97,291.08,293.77,290.59,283.06,,,,,,,
2020-11-08 22:05:55.364000,L8,306.36,301.88,,,,,,,,,,,,,,
2020-12-26 22:05:56.607000,L8,310.20,312.92,,,,,,,,,,,,,,
2020-12-26 22:06:20.557000,L8,309.50,312.23,,,,,,,,,,,,,,
2021-01-11 22:05:50.293000,L8,314.09,307.35,,,,,,,,,,,,,,
2021-01-11 22:06:14.248000,L8,313.69,307.34,,,,,,,,,,,,,,
2021-02-12 22:05:43.398000,L8,317.01,313.68,300.59,,,,,,,,,278.62,,,,
2021-02-12 22:06:07.348000,L8,316.14,312.92,299.30,,,,,,,,,278.78,,,,
2021-04-01 22:05:24.398000,L8,313.06,307.85,,,,,,,,,,,,,,
2021-04-01 22:05:48.357000,L8,312.34,306.40,,,,,,,,,,,,,,
2021-05-03 22:05:08.805000,L8,311.91,310.28,296.22,299.46,296.96,282.32,292.51,289.17,283.36,,,274.54,,,298.69,
2021-05-03 22:05:32.764000,L8,312.86,311.81,296.93,300.35,298.04,287.83,293.75,289.78,284.18,,,275.81,,298.16,300.01,
2021-05-19 22:05:16.285000,L8,311.77,308.76,,,,,,,,,,,,,,
2021-05-19 22:05:40.235000,L8,312.39,310.54,,,,,,,,,,,,,,
2021-07-22 22:05:36.953000,L8,312.76,309.51,,,,,,,,,,,,,,
2021-09-08 22:05:54.034000,L8,,,,299.23,295.39,280.95,291.08,288.14,,,,,,,297.31,
2021-09-08 22:06:17.997000,L8,308.75,308.09,,301.52,297.98,289.02,294.40,290.20,282.48,,,,295.56,297.78,299.81,
2021-09-24 22:05:56.897000,L8,312.09,309.78,298.30,302.23,301.20,295.38,297.90,291.61,286.75,,,277.22,299.40,293.58,301.82,
2021-09-24 22:06:20.847000,L8,311.87,309.58,298.12,302.08,300.97,295.23,297.64,291.49,286.50,,,276.96,299.30,293.56,301.29,
2021-12-05 22:06:01.634000,L9,313.39,308.34,,300.59,302.73,295.79,296.87,293.36,,,,,,282.03,302.50,
2021-12-29 22:05:53.312000,L8,308.30,303.83,,,,,,,,,,,,,,
2022-01-22 22:05:54.259000,L9,317.74,306.60,,,,,,,,,,,,,,
2022-01-22 22:06:18.213000,L9,316.93,307.71,,,,,,,,,,,,,,
2022-01-30 22:06:10.369000,L8,311.58,306.61,297.28,,,,,,,,,273.80,,,,
2022-02-15 22:05:42.198000,L8,312.93,307.87,,302.45,299.01,294.97,292.82,291.65,283.32,,,,,,299.46,
2022-02-15 22:06:06.152000,L8,311.83,306.23,,,,,,,,,,,,,,
2022-02-23 22:05:44.132000,L9,311.79,310.56,,301.54,298.53,291.13,293.15,290.49,282.55,,,,,,298.04,
2022-02-23 22:06:08.091000,L9,311.48,309.45,,,,,,,,,,,,,,
2022-04-20 22:05:27.254000,L8,317.29,317.67,,,,,,,,,,,,,,
2022-05-22 22:05:34.636000,L8,310.62,309.13,,,,,,,,,,,,,,
2022-05-22 22:05:58.595000,L8,310.62,308.68,,,,,,,,,,,,,,
2022-06-07 22:05:43.588000,L8,324.35,324.61,310.13,315.53,308.57,311.89,310.24,301.31,298.57,,,305.81,314.96,315.74,314.07,
2022-06-07 22:06:07.543000,L8,325.91,327.06,312.57,318.81,310.70,316.46,314.85,305.77,303.24,297.99,,311.23,318.91,318.71,317.92,310.55
2022-06-15 22:05:39.951000,L9,314.25,315.03,,,,,,,,,,,,,,
2022-07-01 22:05:54.433000,L9,316.36,314.51,299.85,300.89,300.19,292.57,296.16,291.70,285.45,,,276.62,,275.20,300.53,
2022-07-25 22:05:59.697000,L8,312.06,307.46,,,,,,,,,,,,,,
2022-07-25 22:06:23.647000,L8,311.28,306.48,,,,,,,,,,,,,,
2022-08-02 22:06:07.308000,L9,315.87,315.24,300.91,305.30,302.57,291.78,297.34,291.04,285.21,,,280.65,301.71,300.78,307.86,
2022-08-10 22:06:08.294000,L8,311.99,308.72,295.64,299.78,297.55,286.91,292.85,288.26,283.77,,,273.14,,288.69,300.80,
2022-08-10 22:06:32.253000,L8,312.46,309.65,296.06,300.37,298.16,288.29,293.50,289.07,284.71,,,274.25,294.90,293.64,301.63,
2022-10-21 22:06:05.581000,L9,,,,299.95,297.71,289.41,292.69,288.84,282.09,,,,,,297.58,
2022-10-21 22:06:29.540000,L9,307.88,304.94,,300.89,298.58,292.91,294.10,289.84,283.33,,,,,,298.57,
2022-11-30 22:06:11.965000,L8,313.55,310.25,,304.33,305.02,295.55,299.69,295.16,289.68,,,,,288.56,305.39,
2022-11-30 22:06:35.920000,L8,308.94,304.27,,301.38,299.16,290.06,294.20,290.96,282.21,,,,,,299.40,
2022-12-24 22:06:26.081000,L9,332.62,332.72,322.37,336.60,325.25,321.37,329.08,320.86,321.97,324.46,325.62,317.88,329.42,324.90,339.96,324.93
2023-02-18 22:05:50.040000,L8,,,,299.75,297.75,281.70,290.77,288.41,,,,,,,298.00,
