dates,nzd0109-0000,nzd0109-0001,nzd0109-0002,nzd0109-0003,nzd0109-0004,nzd0109-0005,nzd0109-0006,nzd0109-0007,nzd0109-0008,nzd0109-0009,nzd0109-0010,nzd0109-0011,nzd0109-0012,nzd0109-0013,nzd0109-0014,nzd0109-0015,nzd0109-0016,satname
2003-03-30 22:00:31+00:00,274.78499999999997,271.145,295.00666666666666,251.99500000000003,233.71,305.1225,239.25750000000002,266.84499999999997,308.54,304.695,291.1433333333334,293.78,257.42,,,244.70749999999998,288.6166666666667,L7
2003-08-13 21:48:45+00:00,201.39,235.84,282.9,240.51,247.33500000000004,311.72,262.205,285.08500000000004,309.04,311.04,289.6,,273.57,280.25,278.95,268.9,,L5
2003-09-14 21:49:18+00:00,202.29,229.32999999999998,277.82,240.51,247.33500000000004,311.72,262.205,285.08500000000004,309.04,311.04,289.6,,268.95500000000004,278.575,278.95,268.9,,L5
2003-11-17 21:50:09+00:00,207.55666666666664,237.0233333333333,281.6666666666667,205.64,268.06,,270.465,290.695,,278.87,248.52,,269.80999999999995,280.99333333333334,278.95,,304.64,L5
2003-12-12 21:44:10+00:00,207.55666666666664,246.1875,285.90999999999997,214.33666666666667,266.93500000000006,294.12,282.5133333333333,295.69,305.64,291.475,253.64499999999998,,272.92,281.90749999999997,275.405,205.61,302.95,L5
2004-02-21 21:50:47+00:00,217.63,249.015,280.6325,214.75,265.81,294.12,279.255,294.34499999999997,305.64,288.62333333333333,253.64499999999998,,272.92,282.46,271.86,205.61,302.95,L5
2004-04-02 21:44:54+00:00,224.85,257.74666666666667,283.2633333333333,214.75,265.81,294.12,279.255,296.93333333333334,304.78,290.8525,257.0833333333333,,277.21000000000004,285.23999999999995,271.86,205.61,302.95,L5
2004-07-30 21:54:28+00:00,216.875,245.845,275.67,223.16,270.47,290.92,300.44,301.875,299.055,290.56666666666666,227.685,,273.75,277.55,273.9,179.74,,L5
2004-09-16 21:55:41+00:00,209.445,240.51,289.82500000000005,230.495,267.5450000000001,288.17,300.78999999999996,301.06666666666666,298.39000000000004,293.7366666666667,220.53666666666666,,276.03,278.32,273.9,179.74,,L5
2004-10-18 21:56:23+00:00,214.81333333333336,241.21666666666667,289.82500000000005,228.64000000000001,267.0733333333333,278.12,298.74,299.58,295.625,287.7666666666667,191.39000000000001,,275.70666666666665,277.1066666666666,273.9,179.74,,L5
2004-11-03 21:56:42+00:00,215.595,244.93,293.40000000000003,229.2775,266.67,276.2825,296.41499999999996,299.7675,295.0333333333333,288.545,192.8225,,275.70666666666665,277.1066666666666,273.9,179.74,298.21,L5
2005-01-15 21:51:45+00:00,215.92399999999998,246.704,293.0425,229.2775,266.67,276.2825,296.41499999999996,299.7675,295.0333333333333,288.545,192.8225,,275.70666666666665,277.1066666666666,273.9,179.74,298.21,L5
2005-02-16 21:52:13+00:00,222.096,248.51999999999998,287.985,229.7725,265.64250000000004,265.3075,295.9025,298.15,296.33,289.51250000000005,193.29333333333332,,276.685,276.885,,,298.21,L5
2005-02-23 21:58:31+00:00,222.5566666666667,250.18500000000003,288.016,227.59,265.438,268.16999999999996,294.966,297.158,294.5425,289.898,204.48250000000002,,275.3833333333333,280.4533333333333,287.45,,300.275,L5
2005-03-11 21:58:44+00:00,220.00857142857143,250.6357142857143,283.345,224.455,265.438,268.16999999999996,294.895,297.158,294.5425,288.10333333333335,210.43400000000003,,275.3833333333333,280.4533333333333,287.45,,300.275,L5
2005-03-20 21:52:38+00:00,218.06714285714287,252.07,280.40333333333336,223.084,265.64250000000004,263.85749999999996,293.646,296.585,293.7033333333334,287.238,211.48250000000002,,273.91999999999996,281.135,287.45,,298.6233333333333,L5
2005-07-17 21:59:35+00:00,216.435,250.964,275.32,224.29000000000002,268.01666666666665,272.66,295.8475,297.49,293.41,288.4625,229.20666666666668,279.07,274.77,288.04499999999996,292.275,,298.8299999999999,L5
2005-09-19 21:59:56+00:00,193.83,242.78500000000003,281.43,232.765,266.06000000000006,291.34,295.78999999999996,295.89,259.435,265.415,215.33,279.07,276.355,287.04499999999996,292.82000000000005,212.04,291.95,L5
2006-04-08 21:57:12+00:00,,,,,,282.5,285.38,299.94,,,,,,,,211.63,,L5
2006-05-17 22:03:57+00:00,,236.27,277.78,215.54,264.39,270.995,285.38,298.41499999999996,227.87,268.38,,,,,,211.63,,L5
2009-02-02 21:57:22+00:00,,261.23,272.8,229.79,266.07,285.64,282.68,298.12,249.81,297.73,,,281.73,286.48,286.21,224.09,309.39,L5
2010-02-21 22:02:44+00:00,,274.72,282.11,226.88,273.97,286.93,253.03,291.41,245.32,301.87,,282.54,285.18,291.15,291.74,293.7,338.88,L5
2011-01-07 22:01:44+00:00,,,,215.05,262.55,263.02,213.48,,226.05,291.2,178.59,,269.2,276.91,283.71,288.86,308.34,L5
2011-04-13 22:01:34+00:00,205.36,252.28,280.16,211.16000000000003,265.93,262.32,221.075,268.09,226.05,291.2,178.59,,269.2,276.91,283.71,288.86,303.345,L5
2013-04-11 22:07:51+00:00,,255.27,291.0,,283.43,306.57,,,,,,,,,,,,L8
2013-05-20 22:13:50+00:00,203.76,254.74,283.445,,283.37,306.36,304.95,307.35,311.74,312.58,,266.75,289.52,291.65,296.05,312.03,310.34,L8
2013-06-05 22:13:51+00:00,201.57999999999998,254.31000000000003,281.5566666666667,188.45,283.40000000000003,306.60999999999996,307.25,308.3,312.6,311.66999999999996,,277.385,273.845,291.45,296.22,311.72,308.875,L8
2013-06-21 22:13:43+00:00,201.57999999999998,254.3175,284.2,192.825,283.575,307.1425,307.25,297.0933333333333,306.41333333333336,312.25666666666666,,280.3633333333333,256.18,292.40000000000003,295.34,311.72,308.875,L8
2013-07-07 22:13:48+00:00,203.33,254.47600000000003,284.13,195.54999999999998,283.98400000000004,308.15,308.01,291.045,303.23,312.7825,,282.1375,266.7575,293.76,295.9325,311.5733333333333,308.23333333333335,L8
2013-10-11 22:13:41+00:00,203.33,254.59,283.546,197.375,284.20799999999997,306.562,307.51800000000003,293.61800000000005,305.212,311.832,182.61,282.98400000000004,272.37,294.446,295.79200000000003,284.6125,309.27,L8
2013-11-12 22:13:32+00:00,203.4025,254.485,281.5983333333333,197.375,283.34666666666664,302.9583333333333,302.76666666666665,294.6983333333333,305.79333333333335,310.49666666666667,182.61,283.4866666666667,275.35833333333335,294.28333333333336,294.35999999999996,267.88199999999995,310.006,L8
2013-11-28 22:13:25+00:00,202.91750000000002,254.655,280.89666666666665,197.375,282.365,301.79,302.33,292.168,304.604,310.08000000000004,182.61,287.1333333333333,269.93333333333334,293.1983333333333,293.40500000000003,246.358,311.004,L8
2013-12-14 22:13:21+00:00,204.09000000000003,255.06499999999997,280.3383333333333,200.35,281.90333333333336,294.545,300.525,287.89750000000004,302.39,309.91,182.61,287.0316666666667,270.42,292.82666666666665,292.80833333333334,224.02799999999996,312.252,L8
2014-01-31 22:12:52+00:00,202.72000000000003,255.23499999999999,276.51250000000005,202.85,286.25,295.456,292.28,310.99,319.43333333333334,314.77,182.61,293.002,285.63800000000003,299.08000000000004,298.562,226.68,316.464,L8
2014-02-16 22:12:38+00:00,202.72000000000003,255.93400000000003,277.586,203.57,285.87666666666667,296.3433333333333,290.68,309.3625,319.43333333333334,308.93,182.61,293.07166666666666,287.59166666666664,297.87666666666667,297.66333333333336,240.22,315.77,L8
2014-03-20 22:12:13+00:00,202.72000000000003,255.93400000000003,277.586,203.57,285.1642857142857,293.63,290.68,309.3625,319.43333333333334,308.902,181.95,293.4485714285714,288.59714285714284,297.1257142857143,295.25714285714287,249.59142857142857,314.8985714285714,L8
2014-04-05 22:11:58+00:00,202.72000000000003,255.93400000000003,277.586,203.57,284.51625,294.6525,290.68,309.3625,316.9475,308.65500000000003,181.95,293.29625,289.50875,296.15125,293.4675,256.84,314.2125,L8
2014-04-21 22:11:42+00:00,213.73000000000002,255.9575,270.0,200.62,285.02125,297.79249999999996,293.83,305.7475,311.885,309.96,235.51999999999998,290.24625000000003,288.75000000000006,295.32375,293.5125,270.61625,314.39124999999996,L8
2015-04-24 22:11:08+00:00,,,,,282.33,297.48,303.12,,308.74,307.17,,284.06,291.87,288.55,280.74,,310.36,L8
2015-05-10 22:10:52+00:00,,253.62,274.04,,282.33,297.48,303.12,,310.265,306.295,,285.265,292.645,290.75,287.945,308.53,308.855,L8
2015-07-29 22:11:25+00:00,,253.62,274.04,,281.79499999999996,300.605,303.12,,309.81666666666666,307.70666666666665,,285.265,292.645,284.90333333333336,287.945,308.53,308.855,L8
2016-02-22 22:11:42+00:00,,256.19,286.85,172.45,281.9,275.68,,,,,,287.39,294.06,295.91,293.35,313.63,312.53,L8
2016-03-09 22:11:40+00:00,,256.19,286.85,172.45,280.92499999999995,287.82,,,,,,286.745,293.275,295.48,294.81,313.63,284.91999999999996,L8
2016-04-26 22:11:21+00:00,,256.19,286.85,173.255,282.27,295.74,,306.45,311.34,312.67,288.06,287.1333333333334,294.38,294.91333333333336,292.67333333333335,310.95,275.5333333333333,L8
2016-05-12 22:11:20+00:00,,256.19,280.885,186.08666666666667,283.40749999999997,300.125,309.78,288.82,300.985,313.125,289.505,288.0075,295.28,295.645,292.9825,310.95,270.09749999999997,L8
2016-06-13 22:11:30+00:00,202.85,256.555,279.31333333333333,186.7925,283.916,301.688,309.03999999999996,283.99333333333334,299.09666666666664,312.40333333333336,287.06,288.8,295.11,295.268,294.11800000000005,311.3966666666667,277.88199999999995,L8
2016-07-15 22:11:46+00:00,228.61,256.24666666666667,279.47,186.988,283.78,302.03,309.03999999999996,290.1125,302.685,310.765,287.06,288.6116666666667,295.11,294.17,293.065,310.565,282.27500000000003,L8
2016-08-16 22:11:53+00:00,249.77666666666667,256.24666666666667,281.454,187.30166666666665,284.09,302.96999999999997,308.2266666666667,293.742,304.664,311.168,286.28,288.51714285714286,294.8516666666667,294.0357142857143,294.14,310.565,286.67,L8
2016-11-20 22:12:09+00:00,262.98,256.275,280.9175,188.51666666666665,283.925,304.28499999999997,307.45000000000005,297.02333333333337,308.17499999999995,308.555,283.05499999999995,288.605,293.72,291.75750000000005,294.47249999999997,309.98,309.7475,L8
2017-06-16 22:11:31+00:00,,258.62,280.34,195.32,287.16,312.83,,274.33,295.71,313.88,273.31,292.32,300.23,300.23,306.28,312.42,311.31,L8
2017-08-03 22:11:47+00:00,,257.385,280.34,191.215,284.17,308.22,,274.525,295.615,313.88,265.83000000000004,289.985,297.115,297.51,302.78,312.42,310.41499999999996,L8
2018-01-10 22:11:54+00:00,,256.15,,187.11,281.345,280.28499999999997,,274.72,304.66499999999996,306.75,275.76,289.265,290.645,288.95500000000004,292.005,,309.52,L8
2018-05-02 22:10:57+00:00,295.85,,282.55,,283.705,264.185,301.48,273.82,304.495,310.6,293.28499999999997,276.445,287.29,265.165,284.73,308.28,310.78,L8
2018-07-05 22:10:54+00:00,295.85,,282.55,192.03,283.7633333333333,264.185,301.48,273.82,308.1333333333334,311.34,293.28499999999997,274.2866666666667,289.63,275.7133333333333,288.505,308.28,306.965,L8
2018-08-06 22:11:10+00:00,295.85,255.09,277.305,194.54500000000002,283.8666666666666,267.135,301.48,273.82,306.69000000000005,312.15000000000003,293.4,272.71,292.46500000000003,280.2733333333333,293.79499999999996,307.14,307.5333333333333,L8
2018-09-07 22:11:24+00:00,295.85,255.59500000000003,276.74,194.54500000000002,283.4025,265.14000000000004,301.48,273.82,303.57750000000004,311.07,293.4,276.515,292.7133333333333,283.9925,294.97666666666663,307.8066666666667,308.77,L8
2019-02-14 22:11:33+00:00,,256.1,275.61,,282.075,264.03499999999997,,274.22,294.03,309.205,,294.26,293.21,295.15,297.34,310.85,314.545,L8
2019-03-02 22:11:29+00:00,,256.1,275.61,,282.075,264.03499999999997,,274.22,298.77,308.01666666666665,,294.26,290.35,288.28499999999997,290.69,310.85,314.00333333333333,L8
2019-06-22 22:11:40+00:00,317.94,,293.03,,287.09000000000003,291.52,312.72,274.22,307.59,311.3533333333333,294.21,304.05499999999995,288.27,281.42,284.04,312.56,314.765,L8
2019-08-09 22:11:55+00:00,314.105,257.42,291.08,,285.79333333333335,298.0733333333333,312.72,290.65,308.97749999999996,311.8875,294.21,299.86999999999995,291.0466666666667,291.155,292.56,312.56,313.15333333333336,L8
2020-01-16 22:11:59+00:00,310.27,282.185,288.84000000000003,198.85,284.18,292.08500000000004,298.27,285.865,303.135,313.985,295.62,279.3,296.6,297.57,296.2,,309.93,L8
2020-04-21 22:11:21+00:00,,306.855,288.55,194.3,283.625,272.99,298.27,252.935,293.0,312.85,295.62,281.975,296.31,296.08000000000004,296.29999999999995,309.55,312.58,L8
2020-05-07 22:11:12+00:00,,306.855,288.55,192.22,283.625,270.375,298.27,259.61333333333334,293.0,313.25333333333333,293.31,291.05333333333334,297.47,296.4533333333333,297.36999999999995,309.55,310.065,L8
2020-06-08 22:11:24+00:00,317.24,303.6133333333333,284.68,192.22,285.6033333333333,270.375,297.84000000000003,259.61333333333334,293.0,313.96750000000003,293.31,295.56,299.7366666666667,299.5025,299.265,308.055,297.2633333333333,L8
2020-07-10 22:11:39+00:00,317.24,292.0175,271.46,192.4525,285.455,270.75333333333333,297.84000000000003,263.46500000000003,294.18666666666667,314.11400000000003,287.7366666666667,295.848,298.3725,299.72200000000004,300.054,308.1333333333334,298.1325,L8
2020-07-26 22:11:44+00:00,317.24,278.855,265.81666666666666,191.5675,284.8075,269.3233333333333,297.41,274.4275,300.6566666666667,314.12800000000004,283.795,300.544,297.008,300.73400000000004,302.18199999999996,306.595,298.908,L8
2020-12-01 22:12:09+00:00,317.24,266.33,266.7725,195.0566666666667,284.755,268.9166666666667,297.41,291.76,307.7633333333333,313.1775,276.59,291.28749999999997,295.955,302.15,302.315,305.61000000000007,296.23,L8
2021-02-03 22:11:56+00:00,,280.82500000000005,272.14,195.385,281.88,269.23,,307.5,316.06,309.61,293.71,283.53999999999996,295.77,298.72,300.135,311.3,311.46500000000003,L8
2021-02-19 22:11:51+00:00,317.76,290.95,276.68,195.385,284.145,284.8,311.65,310.12,316.34666666666664,311.75333333333333,295.28499999999997,288.78666666666663,296.23333333333335,302.82,302.43,313.73,313.6466666666667,L8
2021-04-24 22:11:25+00:00,318.14,296.6975,278.125,195.385,285.47333333333336,291.895,313.46,311.56666666666666,317.185,312.27250000000004,295.98,291.1825,296.6625,304.18,303.8175,315.17333333333335,314.1,L8
2021-05-26 22:11:31+00:00,318.14,298.682,277.436,196.57000000000002,284.6425,289.178,278.9866666666666,311.22249999999997,312.804,312.288,290.98,292.01599999999996,296.448,304.512,304.43199999999996,313.485,312.78599999999994,L8
2021-07-13 22:11:43+00:00,318.14,309.1875,279.385,196.5,285.61,299.02000000000004,278.9866666666666,311.372,313.044,313.786,289.87,298.058,297.4,305.604,305.11800000000005,312.534,311.274,L8
2021-11-06 22:12:48+00:00,,280.45,278.81,198.94,283.22,287.0466666666667,203.45,311.08000000000004,305.3349999999999,311.5566666666667,280.7049999999999,295.9533333333333,296.68,304.2,303.74,308.57500000000005,306.01,L9
2022-01-21 22:11:59+00:00,,254.28,282.94,,280.93,267.23,196.86,,314.43,307.6,,295.53,295.34000000000003,293.98,297.22,,310.08000000000004,L8
2022-01-29 22:12:05+00:00,,254.28,282.94,,280.93,267.23,196.86,,311.9,307.71333333333337,,295.53,295.34000000000003,287.9166666666667,291.24666666666667,,310.96333333333337,L9
2022-02-14 22:12:01+00:00,,252.1,281.8,,280.4433333333333,267.23,196.86,,311.7266666666667,308.4125,,295.98333333333335,294.82666666666665,289.0825,293.05,,312.51250000000005,L9
2022-02-22 22:11:50+00:00,,251.49333333333334,265.6166666666667,,281.0,266.84,196.86,275.11,307.6775,309.324,294.44,296.8575,294.6575,288.514,293.884,309.78,312.244,L8
2022-03-18 22:11:49+00:00,,254.9025,264.855,202.6,282.012,266.84,202.31,295.63,309.756,310.72166666666664,287.925,298.20799999999997,296.12600000000003,290.8433333333333,295.6116666666667,308.625,312.105,L9
2022-04-03 22:11:45+00:00,316.16,254.9025,257.84000000000003,202.6,282.26500000000004,268.7975,212.9766666666667,301.0466666666667,311.41833333333335,311.1542857142857,292.16,292.74666666666667,289.6466666666667,292.9142857142857,296.35714285714283,307.87666666666667,311.90142857142854,L9
2022-05-05 22:11:31+00:00,316.16,254.9025,257.84000000000003,202.6,282.95428571428573,270.14,212.9766666666667,301.0466666666667,311.41833333333335,311.1542857142857,292.16,292.74666666666667,289.6466666666667,292.9142857142857,297.15,307.87666666666667,311.90142857142854,L9
2022-07-08 22:11:39+00:00,316.16,253.7125,249.298,202.6,282.8014285714286,270.90500000000003,221.03500000000003,295.2125,311.32428571428574,311.8342857142857,292.16,292.06333333333333,288.87833333333333,292.35,296.78875,307.87666666666667,310.2214285714286,L9
2022-07-16 22:12:03+00:00,319.48,253.7125,249.298,202.6,283.6025,279.7,221.03500000000003,300.04200000000003,309.09875,312.57125,290.375,289.17571428571426,288.87833333333333,294.425,297.69111111111107,306.7425,309.84875,L8
2022-09-10 22:12:03+00:00,319.48,258.76666666666665,233.7925,197.89999999999998,284.50333333333333,282.575,221.03500000000003,306.34799999999996,310.52,315.3575,286.2575,284.77,286.5475,302.942,300.995,305.73,306.28,L9
2023-03-13 22:11:47+00:00,316.99,,,,281.59,272.55,263.16,310.83,291.56,310.56,281.32,257.02,295.04,295.09,297.23,284.52,,L8
2023-03-21 22:11:55+00:00,258.485,256.04,,,279.94,269.385,263.16,308.265,300.95,301.25,281.32,263.155,293.09000000000003,291.16999999999996,293.99,284.52,,L9
2023-03-29 22:11:37+00:00,239.35,251.55,205.79,197.5,279.9266666666667,268.65000000000003,263.16,306.85999999999996,300.95,296.8633333333333,277.18,270.42333333333335,292.16,290.56333333333333,292.81,284.52,,L8
2023-05-16 22:11:04+00:00,231.0775,253.9333333333333,205.79,197.5,281.475,273.12,247.065,306.85999999999996,298.6333333333333,300.2825,275.66333333333336,275.6825,292.5475,292.545,294.9325,299.275,,L8
2023-05-24 22:11:17+00:00,231.0775,254.3675,205.79,197.5,282.38,272.964,247.065,307.625,302.73249999999996,302.444,275.66333333333336,273.944,285.182,292.88800000000003,294.93600000000004,299.275,,L9
2023-06-09 22:11:12+00:00,225.35999999999999,254.204,206.38,198.82,282.1983333333333,272.964,247.065,301.54,301.46799999999996,300.98499999999996,275.66333333333336,276.82666666666665,286.40000000000003,292.875,295.25166666666667,300.56666666666666,,L9
2023-07-27 22:11:26+00:00,232.01833333333335,254.5583333333333,233.67666666666665,198.82,282.8457142857143,278.1066666666666,247.065,303.15833333333336,300.21166666666664,302.76000000000005,275.57,278.66857142857145,287.42571428571426,292.88142857142856,295.4171428571429,302.145,,L9
2023-11-08 22:11:57+00:00,232.03250000000003,257.16,262.25333333333333,200.14,284.944,283.88,229.82999999999998,300.9075,299.8425,303.71000000000004,277.2033333333333,280.32,283.875,295.288,296.87199999999996,308.2025,316.74,L8
2024-01-03 22:12:03+00:00,256.8233333333333,261.19666666666666,284.6766666666667,199.69,285.4733333333333,282.2633333333333,228.69,308.255,304.615,300.4666666666667,279.49,280.02,293.01,295.12666666666667,293.73333333333335,298.65333333333336,315.155,L9
2024-05-02 22:11:08+00:00,252.57999999999998,260.66,283.96999999999997,197.89,284.73333333333335,270.6566666666667,216.56,289.71500000000003,304.84000000000003,299.90333333333336,283.69,279.14666666666665,292.44,295.53333333333336,291.03666666666663,299.66,314.8966666666667,L8
2024-05-10 22:11:24+00:00,256.225,261.53333333333336,277.2,198.61,285.43,270.6233333333334,218.54000000000002,274.43,301.38,306.58,285.77,287.79,293.255,295.37333333333333,290.95000000000005,298.82,312.94,L9
2024-05-18 22:10:55+00:00,256.225,261.53333333333336,277.2,196.8225,284.275,270.3075,218.54000000000002,274.43,301.38,306.58,285.77,287.985,292.6933333333333,294.81,291.2875,298.82,312.94,L8
2024-05-26 22:11:12+00:00,256.225,261.53333333333336,277.2,196.06,283.91999999999996,270.704,212.12,274.83,300.3275,305.5675,285.77,288.316,292.7675,294.84000000000003,292.26200000000006,298.82,310.2525,L9
2024-06-11 22:11:06+00:00,256.225,260.9875,276.7575,196.64333333333335,284.3333333333333,276.8766666666667,208.47,284.1375,303.87,307.178,280.66999999999996,288.2233333333333,293.06,295.54,293.2966666666667,300.7575,310.2525,L9
2024-06-27 22:10:53+00:00,258.9433333333333,260.9875,278.39,196.64333333333335,285.23285714285714,282.1014285714286,217.254,289.91999999999996,302.20666666666665,308.005,281.85999999999996,288.9742857142857,293.61333333333334,296.6557142857143,294.82142857142856,302.56399999999996,310.206,L9
2024-07-06 22:04:57+00:00,262.86999999999995,259.41333333333336,279.4275,195.415,284.98999999999995,281.73285714285714,219.20833333333334,293.20666666666665,298.82,307.12833333333333,281.85999999999996,288.39428571428573,293.1133333333333,296.85857142857145,295.45428571428573,308.1225,306.764,L9
2024-08-06 22:11:21+00:00,262.86999999999995,259.41333333333336,280.116,195.415,285.2925,280.76125,225.6657142857143,295.84714285714284,301.4428571428571,307.94571428571425,283.28,288.78000000000003,293.32714285714286,297.47125,296.54375000000005,308.384,307.25,L8
2024-09-23 22:11:42+00:00,262.86999999999995,258.97,280.8016666666667,195.5,284.8888888888889,279.00444444444446,225.97875,295.84714285714284,301.4428571428571,307.94571428571425,283.28,288.4555555555556,293.10125,297.31333333333333,296.28444444444443,308.384,307.32000000000005,L8
2024-12-28 22:11:50+00:00,246.82,261.49,281.60999999999996,196.26666666666665,284.345,269.04,229.9975,297.67,301.48333333333335,304.9866666666667,291.07000000000005,288.4175,291.7125,297.8025,297.3775,311.745,308.02,L8
2025-02-06 22:11:55+00:00,246.82,261.49,280.98,198.23999999999998,283.28000000000003,267.32000000000005,213.29999999999998,271.68,292.29,309.2,294.6,286.92333333333335,290.89,296.03,295.27666666666664,314.06,313.65333333333336,L9
2025-04-19 22:11:17+00:00,224.10499999999996,265.34,277.73,200.47,276.725,269.69,198.43,271.68,292.29,309.2,294.6,287.455,290.575,296.02,295.80999999999995,314.06,311.23333333333335,L8
2025-05-21 22:11:16+00:00,224.10499999999996,260.95,276.135,200.47,278.05,269.155,198.43,289.71500000000003,304.665,302.78,289.685,288.05333333333334,289.55,294.93,296.98999999999995,310.93,311.23333333333335,L8
2025-05-29 22:11:15+00:00,224.10499999999996,260.95,276.135,195.725,278.6525,268.53,198.43,289.71500000000003,304.665,302.78,289.685,288.05333333333334,289.55,294.325,297.3975,310.93,309.035,L9
2025-06-06 22:11:18+00:00,224.10499999999996,260.95,276.135,195.725,278.6525,268.53,198.43,295.77,304.665,302.78,289.685,282.82,288.97249999999997,293.844,297.52,310.93,307.594,L8
2025-08-01 22:11:42+00:00,201.39,256.56,274.54,190.98,276.57,267.94999999999993,,307.81499999999994,317.04,296.36,284.77,279.68,288.2033333333333,292.935,297.705,307.8,304.34800000000007,L9
2025-08-09 22:11:49+00:00,219.64999999999998,256.45500000000004,257.59000000000003,196.1,277.6425,269.20666666666665,232.62,307.64666666666665,314.35,303.22,284.77,275.71999999999997,287.36999999999995,291.96500000000003,297.5075,307.845,303.36400000000003,L8
2025-08-17 22:11:54+00:00,214.37999999999997,258.5133333333333,262.78333333333336,196.64333333333332,277.236,268.5725,232.15,299.9375,313.10333333333335,299.7266666666667,284.77,277.8025,287.77,292.084,296.71400000000006,294.44666666666666,304.42333333333335,L9
2025-10-04 22:12:06+00:00,210.21749999999997,257.27750000000003,262.78333333333336,196.64333333333332,277.236,261.486,218.79999999999998,299.9375,313.10333333333335,299.7266666666667,284.77,278.87199999999996,286.7875,291.5466666666667,295.04,294.44666666666666,305.05428571428575,L9
2025-11-05 22:12:10+00:00,211.04999999999998,258.78200000000004,265.7575,195.71249999999998,279.64,261.486,222.0775,288.676,313.10333333333335,297.6,283.37,278.87199999999996,285.69,291.5466666666667,295.04,294.44666666666666,305.81666666666666,L9
