dates,nzd0435-0000,nzd0435-0001,nzd0435-0002,nzd0435-0003,nzd0435-0004,nzd0435-0005,nzd0435-0006,nzd0435-0007,nzd0435-0008,nzd0435-0009,nzd0435-0010,nzd0435-0011,nzd0435-0012,nzd0435-0013,satname
2003-08-11 22:03:03+00:00,,,,,,271.27,260.91,257.61,,,,,,,L5
2003-08-27 22:03:21+00:00,,,,,,273.09000000000003,262.4,265.67,,,,,,,L5
2003-12-10 21:58:29+00:00,,,,,,285.4766666666667,276.8933333333334,277.50666666666666,,,,,,,L5
2003-12-26 21:58:42+00:00,,,,,,283.2,275.015,274.5975,244.46,237.47,240.43,,,,L5
2004-01-18 22:04:57+00:00,,,,,,283.2,272.46,270.202,239.34,232.345,235.595,,,,L5
2004-02-19 22:05:07+00:00,,,,,,287.1766666666667,270.78599999999994,268.74800000000005,239.34,229.66333333333333,234.51999999999998,,,,L5
2004-09-30 22:10:21+00:00,,,,,,,256.46,253.93,230.33,253.48,248.01,172.83,,,L5
2004-11-26 22:05:17+00:00,,,,249.4,276.49,284.59,263.09000000000003,255.425,238.16500000000002,249.82,245.83499999999998,167.28,,,L5
2005-02-14 22:06:33+00:00,,,,249.4,262.205,272.995,255.93666666666664,253.04,241.27666666666667,252.08,246.24,169.21,,,L5
2005-09-10 22:08:07+00:00,,,,,264.6,272.69,256.52,256.03,,252.65,240.26,,,,L5
2005-11-13 22:08:20+00:00,,,,,266.74,276.625,261.345,261.17999999999995,253.81,251.66,245.0,170.82,,,L5
2006-02-01 22:10:13+00:00,,,,231.16,266.82,276.2366666666667,262.2633333333333,261.71666666666664,252.05,252.40666666666667,246.98666666666668,169.55,,,L5
2006-02-08 22:16:33+00:00,,,,228.925,267.6375,277.9,264.13,264.1925,252.27666666666664,254.065,249.6275,168.34333333333333,,,L5
2006-03-12 22:17:13+00:00,,,,228.925,267.02750000000003,278.0775,264.2825,264.93,252.27666666666664,254.2675,252.3675,167.0725,,,L5
2006-10-22 22:20:22+00:00,,,,,271.99,274.39,261.04,252.77,251.53,249.96,234.92,161.55,,,L5
2006-10-31 22:14:17+00:00,,,,247.9,273.475,282.065,265.09000000000003,259.565,254.875,255.53000000000003,242.85,165.52,,,L5
2006-12-09 22:20:48+00:00,,,,247.9,270.6066666666666,279.27,262.91333333333336,256.62666666666667,252.17666666666665,251.08666666666667,242.13,164.07666666666668,,,L5
2007-01-26 22:21:06+00:00,,,,247.9,267.69,276.275,260.3475,254.14249999999998,251.43,251.44,244.41,163.7575,,,L5
