dates,nzd0570-0000,nzd0570-0001,nzd0570-0002,nzd0570-0003,nzd0570-0004,nzd0570-0005,nzd0570-0006,nzd0570-0007,nzd0570-0008,nzd0570-0009,nzd0570-0010,nzd0570-0011,nzd0570-0012,nzd0570-0013,nzd0570-0014,nzd0570-0015,nzd0570-0017,nzd0570-0018,nzd0570-0019,nzd0570-0020,nzd0570-0021,nzd0570-0022,nzd0570-0023,nzd0570-0024,nzd0570-0025,nzd0570-0026,nzd0570-0027,nzd0570-0028,nzd0570-0029,nzd0570-0030,nzd0570-0031,nzd0570-0032,nzd0570-0016,satname
2001-05-27 22:03:12+00:00,162.14000000000001,158.96,178.4425,187.8525,195.792,128.81,197.13250000000002,213.0666666666667,201.22833333333332,167.16500000000002,103.39000000000001,207.59,,207.12,204.73,64.025,23.35,239.38,50.73,152.70499999999998,100.96666666666668,231.70999999999998,,217.26000000000005,215.3025,265.49,129.115,152.51666666666665,219.46,199.85000000000002,204.69333333333336,209.47,239.95499999999998,L7
2001-06-05 21:56:52+00:00,162.14000000000001,158.96,178.4425,187.8525,195.792,113.59500000000001,197.13250000000002,213.0666666666667,201.56714285714287,168.796,103.39000000000001,207.59,,207.12,204.73,64.025,23.35,239.38,50.73,152.70499999999998,100.96666666666668,231.70999999999998,,217.26000000000005,215.3025,265.49,129.115,152.51666666666665,223.72,199.85000000000002,204.69333333333336,216.95,239.95499999999998,L7
2001-07-07 21:56:36+00:00,,,188.21499999999997,196.73000000000002,210.1525,98.38,205.60000000000002,220.76,203.402,178.08,,207.59,,207.12,204.73,66.59,23.35,229.09,50.73,152.70499999999998,95.36500000000001,,,208.31500000000005,200.9,,126.00666666666667,152.51666666666665,231.665,199.85000000000002,204.69333333333336,226.64000000000001,253.85,L7
2001-08-15 22:02:14+00:00,,,186.77,196.73000000000002,209.836,98.38,205.65,220.76,201.26,174.32,,,,207.12,200.82,66.59,23.35,,50.73,153.77,92.86,,,195.0,191.08499999999998,,126.00666666666667,152.51666666666665,236.5,194.9,207.35000000000002,232.7475,253.85,L7
2001-10-02 22:01:40+00:00,,,191.49,193.93000000000004,212.65000000000003,98.38,,,197.80000000000004,174.32,,,,207.12,200.82,66.59,23.35,,,,,,,,192.98,274.24,133.16500000000002,159.32,236.5,,227.33,244.85333333333332,253.64999999999998,L7
2002-01-22 22:02:16+00:00,,,191.49,,208.57,133.48,,217.74,211.42,199.4,132.67,,188.18,,,,,,,,85.01,,,198.21,196.97,274.24,,,,,193.6,200.46,235.19,L7
2002-03-04 21:56:09+00:00,166.4,169.26,187.885,,,133.48,,220.895,210.795,195.22,132.67,,198.735,,,,,,,,86.565,234.13,250.75,198.21,196.97,267.76,,,229.06,210.13,193.6,201.66500000000002,234.86666666666667,L7
2002-03-11 22:02:19+00:00,163.635,169.26,187.885,,,117.915,194.89,217.66,208.15666666666667,192.35333333333332,132.67,,200.37,,,,18.63,,,,86.565,231.07999999999998,245.95499999999998,179.79000000000002,195.065,264.17333333333335,,,223.005,208.725,193.6,201.66500000000002,234.86666666666667,L7
2002-05-07 21:56:03+00:00,163.635,169.26,184.28,,,117.915,194.89,217.66,209.5725,192.35333333333332,132.67,,200.37,,,,18.63,230.96,,,86.565,231.07999999999998,245.95499999999998,179.79000000000002,195.065,259.14,,,223.005,208.725,193.6,201.66500000000002,225.57500000000002,L7
2002-05-14 22:02:07+00:00,163.635,169.26,184.28,,,117.915,194.89,217.66,210.394,189.075,132.67,,200.37,,,,18.63,230.96,,,86.565,231.07999999999998,245.95499999999998,179.79000000000002,195.065,259.14,,,223.73000000000002,208.725,210.865,200.14666666666668,225.57500000000002,L7
2002-05-30 22:02:01+00:00,163.635,169.26,184.28,192.28,220.1,151.76666666666668,187.175,215.345,208.35166666666666,187.85999999999999,132.67,195.7,200.37,,,,18.63,230.96,,,108.74666666666667,231.07999999999998,228.14,181.81333333333336,195.065,259.14,80.72,164.12,201.4875,208.725,210.865,200.14666666666668,225.57500000000002,L7
2002-08-18 22:01:33+00:00,166.57000000000002,171.125,188.535,190.155,214.95499999999998,177.81000000000003,185.08666666666667,212.92000000000002,207.75,186.436,101.56,195.7,206.465,200.39,203.49,63.93,18.16,230.96,,,135.65666666666667,223.59666666666666,218.1775,171.98666666666668,192.255,259.14,98.88499999999999,151.345,184.352,208.725,228.13,199.99,234.22,L7
2002-08-27 21:55:12+00:00,166.57000000000002,171.125,188.535,190.75333333333333,214.95499999999998,184.44250000000002,189.835,212.064,208.3342857142857,188.15166666666667,101.56,195.7,206.465,200.39,203.49,63.93,18.16,230.96,,,135.65666666666667,223.59666666666666,218.1775,171.98666666666668,192.255,259.14,98.88499999999999,150.93666666666667,174.55166666666665,208.725,228.13,199.99,234.22,L7
2002-09-12 21:55:07+00:00,171.11,177.55,192.505,191.095,210.78,211.1775,191.86,209.565,210.005,189.02399999999997,101.56,195.7,,200.39,203.49,63.93,22.285,230.96,,,160.08333333333334,193.965,189.45000000000002,174.79,189.51999999999998,,103.16000000000001,154.4625,146.75,,228.13,197.11,,L7
2002-10-05 22:01:07+00:00,171.11,177.55,192.505,191.095,210.78,211.1775,191.86,209.565,210.005,189.02399999999997,101.56,195.7,,200.39,203.49,63.93,22.285,230.96,,,160.73000000000002,187.41,185.4925,174.79,189.51999999999998,276.89,103.16000000000001,154.4625,146.75,,228.13,197.11,255.41,L7
2003-02-26 22:02:04+00:00,112.66499999999999,182.11,192.22,192.12,202.43,209.29,202.99,213.18,214.74,193.87,,176.56,191.37,,176.28,,26.88,,,,173.8033333333333,176.8,182.48000000000002,169.78,192.14,236.17,112.47,170.32999999999998,132.45,,,195.59,255.41,L7
2003-03-07 21:55:58+00:00,112.66499999999999,182.11,206.155,192.12,203.565,209.29,200.655,213.18,213.85500000000002,193.87,,176.56,191.37,,157.225,,26.88,,62.38,,178.4425,180.59666666666666,185.0825,169.78,192.62333333333333,219.73666666666668,112.47,170.32999999999998,132.45,,,201.76999999999998,255.41,L7
2003-03-14 22:02:08+00:00,55.55,177.19,202.39499999999998,188.95,204.7,211.53,198.7,216.28,210.82,174.92,,176.56,191.37,,157.225,,,,62.38,,184.12333333333333,181.24499999999998,184.26,,195.09,219.73666666666668,107.025,175.62,133.56,,,201.76999999999998,255.41,L7
2003-03-23 21:55:52+00:00,55.55,177.19,202.39499999999998,188.95,204.7,211.53,198.7,216.28,210.82,174.92,,176.56,191.37,,157.225,,,,62.38,203.04,183.9275,180.94000000000003,184.26,,195.09,219.73666666666668,107.025,175.62,133.56,,,201.76999999999998,255.41,L7
2003-04-08 21:55:59+00:00,60.015,177.19,202.39499999999998,188.95,204.7,211.53,202.59666666666666,216.28,212.24,183.0,,176.56,191.37,,152.21,,,,62.38,205.865,192.6825,185.33666666666667,193.0533333333333,,195.09,191.16000000000003,107.025,175.62,133.56,243.49,,201.76999999999998,,L7
2003-04-15 22:02:09+00:00,60.015,177.19,202.39499999999998,188.95,204.7,216.40000000000003,202.59666666666666,216.28,212.24,183.0,,176.56,191.37,,152.21,,,,62.38,206.93999999999997,192.358,185.375,192.92000000000002,162.13,195.09,191.16000000000003,107.025,175.62,133.56,243.49,,201.76999999999998,,L7
2003-04-24 21:55:58+00:00,60.015,177.19,202.39499999999998,188.95,204.7,216.40000000000003,202.59666666666666,224.38,211.0,179.48000000000002,,176.56,191.37,217.78,152.21,103.82,,,86.94,206.93999999999997,192.358,185.375,192.92000000000002,169.14,196.12333333333333,188.15666666666667,121.75666666666666,164.20499999999998,130.28,243.49,,201.76999999999998,,L7
2003-08-29 21:50:38+00:00,64.48,177.19,193.95000000000002,172.695,202.52499999999998,211.70666666666668,201.5125,213.65,208.892,178.2175,,,,217.78,140.175,103.82,4.21,,107.7,206.93999999999997,191.1125,185.375,195.13666666666668,169.14,195.89,184.51000000000002,126.01999999999998,152.79,130.28,243.49,,207.95,,L5
2004-01-04 21:52:10+00:00,,,177.06,156.44,200.35,202.32,208.995,192.19,200.46,174.43,,,116.42,158.27,128.63,90.02,71.405,,149.22,,,,,,,,,,,,,,,L5
2004-04-09 21:52:55+00:00,,,182.78,172.46,223.23,217.96,219.73,229.31,212.59,,,,116.42,158.27,128.63,90.02,152.79500000000002,,190.55,216.29,,,,,,,,,,,219.11,234.32,,L5
2004-04-18 21:47:01+00:00,,,180.445,164.06,215.55,216.84500000000003,223.74,221.555,206.735,198.93,,,116.42,158.27,128.63,90.02,186.16333333333333,,190.55,216.29,,191.72,,,,,,,,236.76,219.11,234.32,,L5
2004-06-05 21:48:24+00:00,27.68,,180.445,164.06,215.55,216.84500000000003,223.74,221.555,198.76999999999998,198.93,,,116.42,172.78,128.63,90.02,186.16333333333333,,190.55,216.29,,191.72,,,,,,,,234.995,223.57,231.175,237.28,L5
2004-07-14 21:55:43+00:00,27.68,,181.4466666666667,166.88666666666666,218.71,219.74666666666667,227.75,224.87,198.3725,204.07999999999998,,,,187.29,,,209.945,,190.55,216.29,,191.72,,,,136.39,129.67,133.21,92.9,234.995,223.57,231.175,237.28,L5
2004-07-23 21:49:45+00:00,27.68,,180.6775,166.88666666666666,218.71,219.74666666666667,227.75,211.9125,197.272,186.29333333333332,65.99,,,187.29,,,212.43999999999997,,191.05,216.29,,191.72,,168.17,207.32,129.135,130.875,133.22,100.67500000000001,234.995,223.57,231.175,237.28,L5
2004-07-30 21:56:03+00:00,27.68,,181.56,167.0575,215.8175,218.0925,228.32,210.11999999999998,196.88,182.3275,65.99,,,187.29,,,212.43999999999997,,191.05,216.29,,191.72,,168.17,207.32,123.52333333333333,126.88,138.33333333333334,100.67500000000001,234.995,219.87,232.85333333333332,237.28,L5
2004-08-15 21:56:25+00:00,27.68,,181.54,166.994,214.31199999999998,218.754,231.17,208.535,198.84857142857143,184.298,65.99,94.43,70.19,187.29,,,212.99,,191.05,216.29,,191.72,224.26,168.17,207.32,123.52333333333333,126.88,138.33333333333334,100.67500000000001,234.995,219.87,232.85333333333332,237.28,L5
2004-09-25 21:51:19+00:00,27.68,,181.60999999999999,166.20333333333335,211.60833333333335,217.585,231.17,208.535,200.07375,187.11333333333334,65.99,94.43,70.19,187.29,,,213.512,,191.05,216.29,,192.85500000000002,224.26,168.17,207.32,123.52333333333333,126.88,138.33333333333334,100.67500000000001,234.995,221.3925,232.415,237.28,L5
2004-10-02 21:57:38+00:00,34.58,,181.60999999999999,166.20333333333335,211.60833333333335,213.49285714285716,231.17,207.12857142857143,199.64666666666665,183.41857142857143,51.884999999999984,94.43,70.19,191.505,,50.79,213.512,,184.76,216.29,,194.25,203.95499999999998,168.17,207.32,123.52333333333333,124.1925,138.33333333333334,100.67500000000001,231.68999999999997,220.75,229.808,237.28,L5
2005-01-15 21:53:21+00:00,41.48,,181.7325,165.52,204.5066666666667,208.8025,232.88,193.82250000000002,200.666,175.15400000000002,51.884999999999984,94.43,70.19,195.72,,50.79,215.89,,181.86499999999998,,,195.515,203.95499999999998,168.17,207.32,174.98000000000002,122.36666666666667,140.89499999999998,108.45,255.72000000000003,218.87,228.89666666666665,,L5
2005-02-23 22:00:07+00:00,41.48,,182.03,163.92000000000002,202.48000000000002,207.85000000000002,,198.69,202.50333333333333,181.22000000000003,37.78,,,195.72,,50.79,234.8,,172.18,,192.46,198.13,194.35000000000002,,,282.41999999999996,116.13,,,252.78,224.53666666666666,233.29666666666665,,L5
2005-03-27 22:00:27+00:00,41.48,,,170.94,213.805,213.88000000000002,,198.69,201.75666666666666,161.25,37.78,,,195.72,,50.79,254.0,,172.18,,192.46,200.2,194.35000000000002,,,282.41999999999996,116.13,,,250.6575,226.51333333333332,236.75666666666666,251.45,L5
2005-04-05 21:54:19+00:00,,,210.64,172.86666666666667,215.14666666666668,227.81333333333336,,,205.08,,,,,,,,254.0,,,,192.46,203.36,205.05,,,282.41999999999996,,,,259.18333333333334,232.16666666666666,251.22333333333333,251.45,L5
2005-04-12 22:00:30+00:00,61.63,,210.64,162.1625,215.14666666666668,227.81333333333336,,181.5,200.595,145.27,,,,,98.85,,254.0,,161.61,,192.46,203.36,205.05,,,282.41999999999996,,,,252.0125,228.4025,244.2025,251.45,L5
2005-04-21 21:54:22+00:00,61.63,,193.325,162.416,213.20250000000001,226.0,,181.5,202.506,145.27,,111.63,61.14,,98.85,,210.475,,161.61,,192.46,203.36,205.05,,,282.41999999999996,,,,252.0125,227.23000000000002,240.56599999999997,251.45,L5
2005-05-23 21:54:36+00:00,61.63,,193.69999999999996,162.416,213.20250000000001,226.0,,177.515,202.6833333333333,145.27,,108.125,61.385000000000005,,98.85,,205.38,190.06,161.61,,192.46,203.36,205.05,,,282.41999999999996,,,,252.0125,227.23000000000002,242.505,251.45,L5
2005-06-08 21:54:44+00:00,61.63,,192.125,163.72833333333332,213.902,226.0,,177.515,199.93714285714285,145.27,,108.125,61.385000000000005,,98.85,,210.3225,205.44,164.9,,192.46,230.08,205.05,,,282.41999999999996,,143.54,,252.0125,227.23000000000002,242.505,251.45,L5
2005-07-01 22:01:02+00:00,61.63,,190.024,164.18571428571428,212.655,222.46800000000002,225.56,177.515,197.69625,135.065,,108.125,68.77,,98.85,,218.632,208.01333333333332,164.9,,192.46,230.08,210.99,,,278.23333333333335,,143.54,,248.99200000000002,225.81000000000003,241.6685714285714,242.505,L5
2005-08-27 21:55:20+00:00,61.63,,188.78833333333333,164.31857142857143,212.6483333333333,221.88400000000001,228.31,186.5533333333333,197.19500000000002,157.50333333333333,,106.59666666666668,64.99,,98.85,,210.11599999999999,208.01333333333332,164.9,,,256.8,216.93,,,269.86,,143.54,,242.74249999999998,230.4766666666667,244.5614285714286,242.505,L5
2005-09-12 21:55:22+00:00,54.11,,188.78833333333333,159.79,212.6483333333333,219.50333333333333,224.57666666666668,193.03,197.58555555555554,162.9425,59.32,106.59666666666668,64.99,,159.43,,214.69333333333336,220.29749999999999,164.9,,,251.72500000000002,216.93,,,266.46500000000003,,143.54,,243.96599999999998,230.4766666666667,244.5614285714286,243.25,L5
2005-09-19 22:01:32+00:00,56.03666666666667,,188.78833333333333,156.99222222222224,212.6483333333333,217.65142857142857,221.9125,199.798,197.77900000000002,165.608,59.32,106.59666666666668,64.99,,159.43,,220.11999999999998,228.296,164.9,,204.72,238.3066666666667,216.93,,,267.6166666666667,,143.54,,246.99166666666665,233.52714285714288,245.68875000000003,246.465,L5
2005-10-05 22:01:29+00:00,56.03666666666667,,185.1016666666667,153.215,208.7,213.94000000000003,221.9125,199.798,196.9477777777778,172.025,59.32,106.59666666666668,64.99,,159.43,,224.80374999999998,228.296,164.9,,205.24,226.235,216.93,,,267.6166666666667,,143.54,,247.53199999999998,233.532,243.54166666666666,244.80333333333337,L5
2006-06-27 22:00:00+00:00,38.92,,,,,,228.47,,180.93,,,,,,,,,259.68,201.44,,,244.92,,,210.26,,,141.03,119.45,,,,237.51,L5
2006-09-22 22:07:18+00:00,38.92,236.12,178.53,134.17,,212.8,226.515,228.6,196.645,181.33,,,,,201.37,,253.11,259.68,201.44,,,244.92,,,210.26,261.4,,141.03,119.45,,,268.85,242.685,L5
2006-10-24 22:07:38+00:00,38.92,236.12,171.175,138.165,193.97,211.75,222.35666666666665,227.45499999999998,201.84666666666666,188.17000000000002,,105.16,77.31,,201.34,,253.11,259.68,201.44,,,245.74,,,210.26,261.4,,141.03,119.45,231.08,221.72,268.85,242.685,L5
2007-01-05 22:02:04+00:00,,236.12,171.175,138.165,193.97,211.75,219.29999999999995,227.45499999999998,212.30499999999998,188.17000000000002,,105.16,77.31,,201.34,,253.11,,,,,246.56,,,,261.4,,,,249.60500000000002,238.325,271.185,247.86,L5
2007-02-06 22:02:11+00:00,,236.12,172.13666666666666,145.89666666666668,204.615,216.52666666666667,221.21666666666667,227.45499999999998,210.36666666666667,190.22333333333336,,105.16,77.31,,201.34,,253.11,,,,,246.56,,,204.32,261.4,,,,249.60500000000002,234.65,258.90333333333336,247.86,L5
2009-02-02 21:58:58+00:00,,,166.51,175.02,206.5,225.68,,225.22,190.99,203.67,,,,,,,255.46,,,,,241.04,,,199.81,,,,,226.97,215.34,226.24,,L5
2010-01-29 21:58:05+00:00,,,169.77,176.49,204.65,225.83,218.83,223.08,195.27,211.09,,,,,,,246.71,,,,,252.87,,,,271.32,,,,236.51,224.42,232.27,,L5
2011-01-07 22:03:20+00:00,,217.62,158.71,176.7,204.95,220.31,213.73,220.51,203.2,208.98,,,,,,,,,,,,,,,,,,,,235.48,227.3,234.09,,L5
2011-01-16 21:57:09+00:00,,217.62,175.15,187.295,204.95,220.31,213.73,220.51,210.8,208.98,,,,,,18.78,,,,,,,,,,,,,,235.48,227.3,234.09,,L5
2011-01-23 22:03:20+00:00,,208.44,173.83666666666667,184.4333333333333,207.11,219.36,216.51,220.51,208.4433333333333,206.45999999999998,,,,,,18.78,,,,,,,,,,,,,,235.48,227.3,233.065,,L5
2011-02-08 22:03:23+00:00,,208.44,179.60250000000002,184.4333333333333,207.11,219.36,216.51,220.51,211.59,206.45999999999998,,,,,,18.78,,,,,,,,166.07,190.77,,,170.04,,235.48,227.3,227.07000000000002,,L5
2011-09-13 21:55:45+00:00,,179.13,180.22,169.74,,,186.93,179.65,205.11,200.24,,104.18,71.35,,,,255.48,,,,,,,,,,,,,251.71,248.05,,,L5
2013-05-13 22:09:11+00:00,,139.35,178.92,174.73,203.7,204.34,211.5,177.84,192.13,170.05,,,,165.76,205.24,,,,,,,,191.77,191.69,,251.83,,151.83,,206.6,178.68,193.66,224.01,L8
2013-05-29 22:09:17+00:00,,139.35,184.39499999999998,176.63,203.7,204.34,214.785,177.84,194.34,173.155,,125.65,42.13,165.76,205.24,,,,206.66,,,,191.77,191.69,,251.83,,151.83,118.83,206.6,178.68,193.66,224.01,L8
2013-06-05 22:15:27+00:00,143.84,137.035,181.61333333333334,174.55666666666664,205.995,187.22500000000002,215.29,179.73000000000002,193.95666666666668,167.18333333333334,,125.65,42.13,165.76,205.24,,,,206.66,,,231.04,191.77,191.69,,251.83,,151.83,118.83,206.6,185.115,196.235,223.26999999999998,L8
2013-07-07 22:15:00+00:00,139.135,139.21,181.8075,175.2,207.07333333333335,195.6866666666667,216.6725,179.32000000000002,194.2075,164.135,,125.65,55.94,165.76,205.24,,,257.98,206.66,,,236.25,191.77,191.69,260.71,251.83,,151.83,118.83,206.6,191.17999999999998,196.235,223.63333333333333,L8
2013-07-23 22:15:22+00:00,138.84666666666666,139.0525,181.75799999999998,174.856,207.67249999999999,199.47250000000003,217.192,179.9925,194.702,162.538,,125.65,55.94,165.76,205.24,,255.34,256.12,206.66,,,236.31000000000003,191.77,191.69,258.875,252.43,,151.83,118.83,222.825,194.7075,196.235,224.225,L8
2013-09-02 22:09:16+00:00,138.84666666666666,139.0525,181.75799999999998,174.856,210.24,199.47250000000003,217.192,179.9925,194.702,162.538,,125.65,55.94,165.76,205.24,,255.34,256.12,206.66,,,236.31000000000003,191.77,191.69,258.875,252.43,,151.83,118.83,222.825,194.7075,196.235,224.225,L8
2013-11-12 22:15:08+00:00,138.84666666666666,138.95333333333335,178.792,167.996,209.28599999999997,201.675,215.956,180.71,195.026,164.008,,125.65,55.94,,196.39,,255.34,256.12,206.66,,,235.73000000000002,,,256.2766666666667,253.66500000000002,,,118.83,239.86,204.6825,198.81,224.29666666666665,L8
2013-12-14 22:14:57+00:00,141.56333333333336,137.73333333333335,172.15249999999997,156.5275,206.72799999999998,211.3625,211.095,188.28666666666663,194.975,165.1175,,,69.75,,196.39,,255.34,256.12,,,,234.5675,,,256.2766666666667,253.66500000000002,,,,239.86,203.9375,196.82,225.18,L8
2014-01-24 22:08:21+00:00,151.99,131.06,168.86,139.44333333333336,204.98,211.00500000000002,202.14499999999998,204.35,194.13,174.66500000000002,57.98,132.68,,,196.39,,,248.28,173.82,,,231.20333333333335,,181.63,251.08,249.2,,,,240.67,199.69999999999996,198.74,235.52,L8
2014-02-09 22:08:09+00:00,151.99,131.06,168.86,139.44333333333336,204.98,211.00500000000002,206.45666666666668,204.35,194.13,174.66500000000002,57.98,132.68,,,196.39,,258.73,248.28,173.82,,,231.20333333333335,,181.63,251.08,254.28333333333333,,,245.25,246.295,199.69999999999996,198.74,235.52,L8
2014-03-20 22:13:25+00:00,151.99,176.93,165.21,139.5175,196.55000000000004,208.82666666666668,202.325,196.35500000000002,192.81000000000003,170.97333333333336,123.55,132.68,,,196.39,,258.73,248.28,173.82,,168.42,231.20333333333335,,181.63,251.08,254.28333333333333,,,232.865,246.295,195.70999999999998,196.86333333333334,235.52,L8
2014-04-30 22:06:58+00:00,151.99,192.42999999999998,167.326,143.73000000000002,197.95000000000002,206.685,202.81199999999998,191.35333333333332,193.2875,170.9575,144.62666666666667,131.0,,,199.54,191.58,258.73,248.28,173.82,,168.42,233.0875,180.97,182.945,251.08,254.28333333333333,130.22,,233.08333333333334,244.40666666666667,197.198,210.34,235.52,L8
