dates,nzd0152-0000,nzd0152-0001,nzd0152-0002,nzd0152-0003,nzd0152-0004,nzd0152-0005,nzd0152-0006,nzd0152-0011,nzd0152-0012,nzd0152-0007,nzd0152-0008,nzd0152-0009,nzd0152-0010,satname
1999-10-22 21:58:28+00:00,,,,,,,348.94,266.57,271.79,,,,,L7
2000-02-27 21:58:40+00:00,,,,,,,348.94,261.53,270.135,,,,,L7
2000-03-14 21:58:35+00:00,307.76,299.89,321.0,315.04,327.27,,343.9,261.53,270.135,,,,,L7
2000-08-05 21:56:44+00:00,307.76,299.89,321.0,315.04,321.53499999999997,,331.0,256.49,268.48,,,,,L7
2001-06-05 21:55:40+00:00,,,299.87,,,,,270.38,274.0,277.78,273.78,271.6,262.18,L7
2001-06-21 21:55:05+00:00,,,299.87,,,,,269.87,270.53499999999997,277.78,274.15999999999997,272.96500000000003,264.505,L7
2001-09-09 21:54:36+00:00,,,299.87,,,,,263.66333333333336,268.1766666666667,277.78,274.15999999999997,272.96500000000003,264.505,L7
2001-09-25 21:54:28+00:00,,,299.87,,,,285.22,265.625,270.0325,280.095,273.51666666666665,271.94666666666666,263.1766666666667,L7
2001-10-11 21:54:09+00:00,,,299.87,,339.34,,285.22,264.802,270.134,278.04333333333335,272.615,270.3325,262.43,L7
2002-01-31 21:54:50+00:00,,,271.86,,339.34,,285.22,262.6425,270.4275,277.05333333333334,270.28000000000003,268.77666666666664,259.99,L7
2002-10-14 21:53:43+00:00,,,309.99,,,,,,,,,,,L7
2002-12-01 21:53:52+00:00,,,309.99,,,,,263.01,273.4,,,,254.66,L7
2003-01-18 21:54:30+00:00,,,309.99,,314.7,322.27,319.48,289.17499999999995,292.21,322.44,312.36,308.12,281.615,L7
2003-03-23 21:54:40+00:00,,,309.99,,314.7,322.27,319.48,289.17499999999995,281.31333333333333,322.44,312.36,308.12,281.615,L7
2003-07-21 21:42:09+00:00,300.67,281.07,284.52,280.83,,,,,259.52,,,,,L5
2003-08-06 21:42:27+00:00,302.63,287.325,281.54999999999995,278.625,,,,,259.52,,,,,L5
2003-10-25 21:43:40+00:00,310.7266666666667,295.45,286.75,283.6366666666667,,,,,,,,,,L5
2004-02-14 21:44:33+00:00,329.095,312.81,304.69,299.93,286.96,301.81,295.21,282.04,266.4,293.06,291.54,282.85,283.28,L5
2004-04-02 21:44:54+00:00,321.5566666666667,306.60999999999996,299.13,296.12666666666667,286.96,301.81,295.21,282.04,266.4,293.06,291.54,282.85,283.28,L5
2004-04-18 21:45:25+00:00,314.16,299.98,294.255,292.5525,286.96,301.81,295.21,282.04,266.4,293.06,291.54,282.85,283.28,L5
2004-05-04 21:45:52+00:00,306.625,292.2725,290.045,289.85499999999996,286.96,301.81,295.21,282.04,266.4,293.06,291.54,282.85,283.28,L5
2004-05-20 21:46:20+00:00,306.31,291.288,289.034,289.138,286.96,301.81,295.21,282.04,266.4,293.06,291.54,282.85,283.28,L5
2004-07-23 21:48:09+00:00,304.5833333333333,290.925,288.2916666666667,288.6583333333333,286.96,301.81,295.21,282.04,266.4,293.06,291.54,282.85,283.28,L5
2004-09-25 21:49:43+00:00,299.246,292.295,288.79,289.3016666666667,287.4,290.28,287.25,280.93,265.68,283.95,276.68,273.28,275.19,L5
2005-01-15 21:51:45+00:00,293.28,298.9866666666667,296.19,294.7266666666667,287.4,290.28,287.25,280.93,265.68,283.95,276.68,273.28,275.19,L5
2005-04-21 21:52:46+00:00,287.155,277.745,278.885,279.505,,,,,,,,,,L5
2005-05-23 21:53:00+00:00,287.59,276.83666666666664,277.63,277.8433333333333,,,,,,,,,,L5
2005-06-08 21:53:09+00:00,289.41499999999996,278.525,279.53,279.47249999999997,,,,,,,,,,L5
2006-02-19 21:56:15+00:00,310.66,292.51,290.27,290.57,,,,,,,,,,L5
