dates,nzd0277-0000,nzd0277-0001,nzd0277-0002,nzd0277-0003,nzd0277-0004,nzd0277-0005,nzd0277-0006,nzd0277-0007,nzd0277-0008,nzd0277-0009,nzd0277-0010,nzd0277-0012,nzd0277-0013,nzd0277-0014,nzd0277-0015,nzd0277-0011,nzd0277-0016,nzd0277-0017,nzd0277-0018,nzd0277-0019,nzd0277-0020,nzd0277-0021,nzd0277-0022,nzd0277-0023,nzd0277-0024,nzd0277-0025,nzd0277-0026,nzd0277-0027,nzd0277-0028,nzd0277-0029,nzd0277-0030,nzd0277-0031,nzd0277-0032,nzd0277-0033,nzd0277-0034,nzd0277-0042,nzd0277-0043,nzd0277-0044,nzd0277-0036,nzd0277-0037,nzd0277-0038,nzd0277-0035,nzd0277-0048,nzd0277-0039,nzd0277-0040,nzd0277-0041,nzd0277-0045,nzd0277-0046,nzd0277-0047,nzd0277-0049,nzd0277-0050,satname
2002-03-11 22:01:31+00:00,291.375,286.5,289.25,283.70000000000005,289.015,298.59999999999997,303.8833333333334,301.1266666666667,303.28666666666663,292.5133333333334,270.105,288.78999999999996,270.2,283.235,282.89,265.945,278.35,274.42,258.47,,,,,,,,,,,,,,286.55,277.17,279.31,261.9,286.325,281.78,278.35,277.905,286.155,276.19,253.55,280.75,290.095,276.27,274.20500000000004,268.555,266.44,267.13,,L7
2002-04-12 22:01:25+00:00,291.375,286.5,289.25,283.70000000000005,289.015,298.59999999999997,308.89,308.81000000000006,308.455,300.70750000000004,286.1666666666667,292.02,283.30333333333334,296.74666666666667,282.89,277.82,278.35,274.42,258.47,,,,,,,,,,,,,,286.55,277.17,279.31,261.9,263.59,281.78,278.35,273.76,277.18,276.19,253.55,279.98,291.68,276.27,259.81,246.74,256.27,267.13,,L7
2002-07-17 22:00:56+00:00,281.75666666666666,279.24,281.33666666666664,276.02000000000004,281.8433333333333,298.59999999999997,303.346,308.81000000000006,308.455,300.70750000000004,286.1666666666667,292.02,283.30333333333334,296.74666666666667,282.89,277.82,278.35,274.42,258.47,,,,,,,,,,,,,,286.55,277.17,279.31,261.9,263.59,281.78,278.35,273.76,277.18,276.19,253.55,279.98,291.68,276.27,259.81,246.74,256.27,267.13,,L7
2002-08-18 22:00:45+00:00,262.52,264.72,265.51,260.66,267.5,314.75,307.31333333333333,318.1700000000001,316.47,316.71000000000004,302.895,291.33,295.6,307.43,288.67,294.435,278.35,274.42,258.47,282.47,292.63,290.5,296.47,302.05,,270.32,,,,,,,287.54,,,,,,,264.26,,279.64,,,318.02,,,,,,,L7
2002-11-22 22:00:45+00:00,290.22,264.72,265.51,260.66,267.5,,281.17,317.07,310.49,293.31,277.93,262.69,267.99,283.49,295.05,271.35,282.16,277.15,257.73,282.47,292.63,290.5,296.47,302.05,,270.32,,,,,,,287.54,,,,,,,264.26,,279.64,,,318.02,,,,,,,L7
2002-12-01 21:54:40+00:00,290.22,264.72,265.51,260.66,267.5,,281.17,317.07,310.49,293.31,277.93,262.69,267.99,283.49,295.05,271.35,282.16,277.15,257.73,282.47,292.63,290.5,296.47,302.05,,270.32,,,,,,,287.54,,,254.45,266.01,260.83,,264.26,,279.64,222.49,259.29,318.02,260.72,231.3,224.58,219.58,239.3,255.73,L7
2003-02-19 21:55:06+00:00,317.92,,,,,,,317.07,310.49,293.31,277.93,251.675,267.82500000000005,283.735,294.595,271.35,293.65,285.35,277.245,,,,,,,,,,,,,,,,,254.45,266.01,260.83,,,,,222.49,259.29,,260.72,231.3,224.58,219.58,239.3,255.73,L7
2003-03-07 21:55:10+00:00,317.92,,,,,,,317.07,310.49,293.31,277.93,251.675,267.82500000000005,283.735,294.595,271.35,293.65,285.35,277.245,,,,,,,,,,,,,,,,,254.45,270.095,267.57,,,,,222.49,259.29,,260.72,258.01,238.7,219.58,239.3,255.73,L7
2003-04-08 21:55:11+00:00,317.92,,,,,,,317.07,310.49,293.31,277.93,251.675,267.82500000000005,283.735,294.595,271.35,293.65,285.35,277.245,,,,,,,309.34,282.61,257.55,,,,,294.13,292.39,290.49,254.45,270.095,267.57,,,,316.47,222.49,259.29,333.94,260.72,258.01,252.92999999999998,219.58,239.3,255.73,L7
2003-11-17 21:50:57+00:00,282.25,273.59,279.16,272.5,286.05,271.58,289.21,287.5,289.8,276.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-08-15 21:55:37+00:00,278.66,265.93,257.32,252.83,257.17,265.67,274.85,279.43,284.3,273.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-02-23 21:59:19+00:00,275.18,271.23,273.41,274.92,270.18,286.26,291.79,293.31,293.88,278.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-03-11 21:59:31+00:00,276.795,271.645,272.05,271.515,269.495,280.33,288.46500000000003,290.635,291.35,278.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-06-15 22:00:10+00:00,280.24666666666667,271.23,273.90000000000003,274.25,269.8333333333333,282.6566666666667,290.31333333333333,293.94,294.54,284.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2006-01-25 22:02:41+00:00,,278.94,278.69,275.13,281.11,286.29,296.14,304.42,304.68,282.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2006-03-14 22:03:42+00:00,286.06,279.53,278.765,274.145,275.025,284.045,291.905,298.52,299.895,281.28,,,247.1,273.14,275.18,,281.16,300.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2011-09-04 22:01:15+00:00,275.17,255.87,261.97,255.18,259.83,272.96,283.62,,284.24,276.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2013-06-05 22:14:39+00:00,306.23,300.96,294.87,287.08,290.34,309.75,313.54,,304.17,292.72,274.25,267.43,271.77,,,288.04,321.01,302.99,257.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-08-08 22:14:37+00:00,306.23,300.96,294.87,287.08,290.34,310.695,319.315,,304.17,302.82000000000005,285.695,267.43,288.775,297.28,321.37,295.46000000000004,322.275,305.95000000000005,257.97,,304.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-09-02 22:08:28+00:00,306.23,300.96,294.87,287.08,290.34,310.695,319.315,,304.17,302.82000000000005,285.695,267.43,288.775,297.28,321.37,295.46000000000004,322.275,305.95000000000005,257.97,,304.36,,,,,,,,,,,,,,,,,,,,,,221.33,,,,,246.66,245.54,235.94,276.05,L8
2013-11-12 22:14:20+00:00,297.055,286.195,286.84000000000003,280.64,282.385,300.9266666666667,312.2866666666667,296.91,305.22,295.08666666666664,285.695,267.43,288.775,297.28,321.37,295.46000000000004,322.275,305.95000000000005,257.97,,304.36,,,,,,,,,,,,,,,,,,,,,,221.33,,,,,246.66,245.54,235.94,276.05,L8
2013-12-14 22:14:09+00:00,299.69,281.49,284.675,278.89,280.68,298.71666666666664,307.21666666666664,304.655,307.79499999999996,295.1566666666667,297.14,,305.78,297.28,321.37,302.88,323.54,308.91,,,304.36,,,,,,,,,,,,,,,,,,,,,,221.33,,,,,246.66,245.54,235.94,276.05,L8
2013-12-30 22:14:01+00:00,301.49333333333334,283.66,285.79,279.42333333333335,281.4266666666667,297.65,305.2775,306.12666666666667,305.2,296.8325,297.14,291.08,282.615,288.15,321.37,302.88,323.54,308.91,,,304.36,,,,,,,,,,,,,,,,,,,,,,221.33,,,,,246.66,245.54,235.94,276.05,L8
2014-01-31 22:13:40+00:00,300.1575,286.22,285.2575,281.855,281.14250000000004,295.716,307.98799999999994,305.5575,303.885,293.706,297.14,291.08,282.615,288.15,321.37,302.88,323.54,308.91,,,304.36,,,,,,,,,,,,,,,,,,,,,,221.33,,,,,246.66,245.54,235.94,276.05,L8
2014-02-16 22:13:26+00:00,300.12600000000003,286.446,285.2575,281.33599999999996,280.51800000000003,291.296,302.73199999999997,305.252,304.98199999999997,290.088,,291.08,259.45,279.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.33,,,,,246.66,245.54,235.94,276.05,L8
2014-03-04 22:13:10+00:00,300.1333333333333,286.305,283.738,280.1166666666666,279.62,292.2266666666667,301.885,303.34,302.7083333333333,288.3483333333333,,291.08,259.45,279.02,,,,,,,,,,,,,,,,,,,,277.75,285.13,,,,274.48,287.05,285.74,286.74,,,,,,,,,,L8
2014-04-05 22:12:46+00:00,298.25714285714287,284.2814285714286,283.6383333333333,279.08714285714285,278.3742857142857,289.60857142857145,299.90000000000003,301.89,301.05285714285714,286.85714285714283,,291.08,259.45,279.02,,,,,,,,,,,,,,,,,,,,277.75,285.13,,,,274.48,287.05,285.74,286.74,,,,,,,,,,L8
2014-04-21 22:12:30+00:00,296.87,283.15,283.66,281.875,277.95125,288.83375,299.73625,301.40875,302.38125,286.78125,,291.08,259.45,279.02,,,,,,,,,,,,,,,,,,,,277.75,285.13,,,,274.48,287.05,285.74,286.74,,,,,,,,,,L8
2014-05-07 22:12:13+00:00,300.40777777777777,283.15,283.66,284.76444444444445,277.95125,288.83375,299.73625,301.40875,302.38125,290.4266666666667,308.03,291.08,259.45,279.02,,312.17,324.29,,,,,,,,,,,,,,,,,277.75,285.13,,,,274.48,287.05,285.74,286.74,,,,,,,,,,L8
2014-09-28 22:12:44+00:00,302.39750000000004,280.9266666666667,285.0566666666667,291.97249999999997,277.69666666666666,284.71,294.8066666666667,300.04333333333335,304.34666666666664,296.665,307.89,260.85,255.84,271.35,,290.895,324.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-10-14 22:12:50+00:00,302.66,280.1666666666667,284.48,296.7575,279.77666666666664,287.57666666666665,296.5466666666666,300.56,306.03000000000003,297.6925,307.89,260.85,255.84,271.35,,290.895,324.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-10-23 22:06:39+00:00,307.82666666666665,282.635,284.82500000000005,295.21333333333337,282.16999999999996,289.65999999999997,295.525,301.82,303.20500000000004,301.50666666666666,307.89,260.85,255.84,271.35,,290.895,324.29,,,,,,,,,,,,,,,,,,,,,,,,,,227.22,,,,,,221.62,,259.24,L8
2015-01-02 22:12:38+00:00,297.385,289.17333333333335,285.8633333333334,287.71,282.89,294.0333333333333,296.59,302.90333333333336,301.6166666666667,295.68333333333334,307.75,255.82,257.565,274.82000000000005,314.98,261.775,319.93,304.9,290.54,260.3,295.66,300.53,275.58,,,,,,,,,,,,,,,,,,,,227.22,,,,,,221.62,,259.24,L8
2015-01-27 22:06:23+00:00,297.385,289.17333333333335,285.8633333333334,287.71,282.89,294.0333333333333,296.59,302.90333333333336,301.6166666666667,295.68333333333334,307.75,267.40000000000003,257.565,274.82000000000005,314.98,261.775,319.93,304.9,290.54,260.3,295.66,300.53,275.58,,,,,,,,,,,,,,,,,,,,227.22,,,,266.09,,221.62,,259.24,L8
2015-02-12 22:06:15+00:00,297.385,289.17333333333335,285.8633333333334,287.71,282.89,294.0333333333333,296.59,302.90333333333336,301.6166666666667,295.68333333333334,307.75,267.40000000000003,257.565,274.82000000000005,314.98,261.775,319.93,304.9,290.54,260.3,295.66,300.53,275.58,,,,,,,,,,,,,272.7,260.49,,,,,,227.22,,,,266.09,,221.62,,259.24,L8
2015-03-23 22:12:09+00:00,297.385,289.17333333333335,285.8633333333334,287.28,285.315,294.0333333333333,302.64250000000004,302.90333333333336,304.9275,305.83500000000004,316.22,267.40000000000003,257.565,274.82000000000005,314.98,261.775,319.93,304.9,290.54,260.3,287.93,287.04999999999995,277.90999999999997,,,,,,,,,,,,,272.7,260.49,,,,,,227.22,,,,266.09,,221.62,,259.24,L8
2015-04-24 22:11:56+00:00,288.49,288.43,283.47,282.53999999999996,284.7166666666667,295.07,303.97333333333336,301.025,305.84,310.3566666666666,324.69,270.675,259.29,278.29,314.98,253.93,319.93,304.9,290.54,260.3,287.93,287.04999999999995,277.90999999999997,,,,,,,,,,,,,272.7,260.49,,,,,,,,,,266.09,,,,,L8
2015-05-26 22:11:41+00:00,297.03499999999997,287.93,287.17,284.4375,287.70500000000004,299.49,315.70000000000005,312.09,307.4075,311.5,324.69,263.50666666666666,257.925,273.69500000000005,314.98,253.48000000000002,319.93,304.9,290.54,260.3,287.93,287.04999999999995,277.90999999999997,,,,,,,,,,,,,272.7,260.49,,,,,,,,,,266.09,,,,,L8
2015-10-01 22:12:37+00:00,297.03499999999997,280.77,290.43,288.0833333333333,291.33666666666664,297.845,322.24333333333334,318.48333333333335,308.1650000000001,303.795,,249.17,256.56,269.1,,253.03,,,,,,,,,,261.03,,,,,,,,,,,,,286.53,,,,,,,,,,,,,L8
2015-11-11 22:06:32+00:00,305.58,286.93,296.145,293.995,298.39,308.33,337.165,329.235,312.11,314.93,,249.17,256.56,269.1,,253.03,,,,,,,,,,261.03,,,,,,,,,,,,,286.53,,260.04,,,292.97,,,,,,,,L8
2015-12-20 22:12:45+00:00,292.89,273.84,288.435,289.095,289.105,288.14,309.365,312.79499999999996,299.74,291.89,,,,,,,,,,,,,,,,261.03,,,,,,,,,,,,,286.53,,260.04,,,292.97,,,,,,,,L8
2016-01-05 22:12:41+00:00,289.88,272.88,284.16333333333336,283.24666666666667,284.81333333333333,286.01,303.1066666666666,306.55,298.13,288.805,255.33,,,,,,,,,,,,,,,261.03,,,,,,,,,,,,,286.53,,260.04,,,292.97,,,,,,,,L8
2016-02-06 22:12:37+00:00,294.69666666666666,278.12333333333333,285.0725,282.055,283.9225,288.83666666666664,303.1066666666666,306.695,298.57,286.73333333333335,253.75,,,312.6,301.23,256.39,311.01,268.97,256.69,,,,,,,261.03,,,,,,,,,,,,,286.53,,260.04,,,292.97,,,,,,,,L8
2016-02-22 22:12:30+00:00,299.65999999999997,282.225,286.786,283.02200000000005,285.416,289.58,299.335,303.71,299.89,290.90250000000003,252.13666666666666,250.45,,314.985,292.505,253.75,294.03999999999996,273.19000000000005,261.20500000000004,,,,,,,261.03,,,,,,,,,,,,,286.53,,260.04,,,292.97,,,,,,,,L8
2016-04-26 22:12:09+00:00,298.864,282.104,283.764,278.854,281.514,289.1,292.61999999999995,298.08000000000004,300.092,291.354,254.7025,251.20499999999998,257.82,302.61,290.92,248.39666666666668,290.05,273.19000000000005,261.20500000000004,,,,,,,,,,,,,,,,,,,,,,260.04,,,292.97,,,,,,,,L8
2016-11-20 22:12:57+00:00,288.18,271.8,274.85,269.89,275.47,282.35,300.91,301.63,305.86,283.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-06-16 22:12:19+00:00,322.23,295.33,294.24,288.89,288.03,302.85,307.76,316.88,318.48,340.69,294.8,242.35,,,,248.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-07-18 22:12:28+00:00,312.9,287.63,289.795,289.73,283.37,298.34000000000003,303.2,311.565,314.32000000000005,322.03999999999996,278.65999999999997,242.445,,,,245.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-05-02 22:11:45+00:00,,303.12,,,293.52,,,,,,,,,303.63,,,,,272.36,,,,,,,,,,,,,,298.55,282.58,279.42,,,,311.6,262.09,,310.91,,,,,,,,,,L8
2018-07-05 22:11:42+00:00,298.28,291.59000000000003,290.88,289.28,285.72,287.66,294.97,306.17,312.98,301.27,261.53,244.86,,303.63,,239.37,,,272.36,,,,,,,,,,,,,,298.55,282.58,279.42,,,,311.6,262.09,,310.91,,,,,,,,,,L8
2018-09-07 22:12:12+00:00,300.475,290.4766666666667,287.58,284.92999999999995,285.8566666666666,295.145,296.97,303.86,305.37,295.53999999999996,256.83,246.60500000000002,250.2,288.185,288.03,245.675,297.13,288.06,272.36,,,,,,,,,,,,,,298.55,282.58,279.42,,,,311.6,262.09,,310.91,,,,,,,,,,L8
2018-10-18 22:06:17+00:00,300.475,290.4766666666667,287.58,284.92999999999995,285.8566666666666,295.145,296.97,303.86,305.37,295.53999999999996,256.83,246.60500000000002,250.2,288.185,288.03,245.675,297.13,288.06,272.36,,,,,,,,,,,,,,298.55,282.58,279.42,279.35,274.86,237.81,311.6,262.09,,310.91,,286.81,285.83,280.08,272.11,255.41,,,,L8
2018-10-25 22:12:30+00:00,302.56,292.1275,286.0333333333333,284.99333333333334,285.76,294.90333333333336,296.74666666666667,304.04,303.56333333333333,298.49,256.83,246.60500000000002,247.795,288.185,292.255,245.675,297.0,288.06,272.36,,,,,,,,,,,,,,298.55,282.58,279.42,279.35,274.86,237.81,311.6,262.09,,310.91,,286.81,285.83,280.08,272.11,255.41,,,,L8
2019-01-22 22:06:14+00:00,304.70000000000005,292.66499999999996,283.60999999999996,282.85,285.79999999999995,298.525,297.635,302.975,298.855,297.1,252.13,248.35,247.795,272.74,292.255,251.98,297.0,288.06,,,,,,,,,,,,,,,,,,279.35,274.86,250.845,,,,,259.53,286.81,285.83,280.08,274.29,258.505,,276.13,,L8
2019-02-14 22:12:21+00:00,299.1933333333333,287.3433333333333,281.83,276.55,280.3533333333333,290.9433333333333,296.28000000000003,302.58666666666664,300.67333333333335,296.80333333333334,254.075,248.35,247.795,272.74,292.255,251.98,297.0,288.06,,,,,,,,,,,,,,,323.87,,,279.35,274.86,250.845,,,,,259.53,286.81,285.83,280.08,274.29,258.505,,276.13,,L8
2019-03-02 22:12:17+00:00,304.265,290.42499999999995,284.505,279.675,284.775,290.9433333333333,303.0725,306.97,304.255,297.2725,255.61333333333332,261.915,248.99333333333334,275.74,290.8966666666667,251.91,286.4866666666667,276.185,,,,,,,,,,,,,,,323.87,,,279.35,274.86,250.845,,,,,259.53,286.81,285.83,280.08,274.29,258.505,,276.13,,L8
2019-04-03 22:12:08+00:00,304.7966666666666,292.445,285.585,281.50750000000005,286.495,289.44666666666666,308.23,311.8,305.77,305.385,257.94,277.905,256.76666666666665,293.83500000000004,299.24666666666667,259.62,279.54,264.31,,,,,,,,,,,,,,,323.87,,,279.35,274.86,250.845,,,,,259.53,286.81,285.83,280.08,274.29,258.505,,276.13,,L8
2019-04-12 22:05:54+00:00,304.7966666666666,292.445,285.585,281.50750000000005,286.495,289.44666666666666,308.23,311.8,305.77,305.385,257.94,277.905,256.76666666666665,293.83500000000004,299.24666666666667,259.62,279.54,264.31,,,,,,,,,,,,,,,323.87,,,279.35,274.86,250.845,,,272.2,,259.53,287.71500000000003,298.39,292.2,274.29,258.505,,276.13,,L8
2019-04-19 22:12:02+00:00,305.5925,294.15999999999997,285.094,283.014,287.11800000000005,290.27250000000004,306.384,310.158,306.37600000000003,305.992,260.185,267.06333333333333,256.76666666666665,293.83500000000004,299.24666666666667,259.09666666666664,279.54,264.31,,,,,,,,,,,,,,,323.87,,,,,263.88,,,272.2,,259.53,288.62,310.95,304.32,276.47,261.6,,276.13,,L8
2019-05-05 22:12:04+00:00,300.575,289.37399999999997,282.654,278.94,283.758,286.205,304.046,307.226,304.78999999999996,301.302,260.185,267.06333333333333,262.455,293.83500000000004,300.63,259.09666666666664,270.875,264.31,,,,,,,,,,,,,,,323.87,,,,,263.88,,,272.2,,259.53,288.62,310.95,304.32,276.47,261.6,,276.13,,L8
2019-08-25 22:12:47+00:00,310.19500000000005,292.54249999999996,283.75,282.6875,287.3325,289.68,306.66499999999996,308.58,313.756,306.908,267.4575,267.7,268.39,297.97333333333336,305.15000000000003,264.955,271.46666666666664,264.31,254.4,,,,,,,,,,,,,,,,,,,,,,272.2,,,288.62,310.95,304.32,,,,,,L8
2019-10-05 22:06:48+00:00,307.1000000000001,287.0849999999999,276.93500000000006,276.89500000000004,279.14,285.45,291.80499999999995,296.66499999999996,316.65333333333336,304.53333333333336,276.015,257.495,280.26,306.25,314.19,270.28999999999996,272.65,,254.4,,,,,,,,,,,,,,,,,280.37,277.46,276.69,,,272.2,,,288.62,310.95,293.16999999999996,,,,,,L8
2019-10-12 22:13:00+00:00,307.1000000000001,292.6266666666666,281.57,276.89500000000004,279.14,293.7966666666667,301.78,296.66499999999996,318.2475,304.71500000000003,278.85,259.15333333333336,283.15999999999997,286.66999999999996,292.77,271.28666666666663,294.54999999999995,295.26,279.885,307.68,267.26,,,,,,,,,,,,,,,280.37,277.46,276.69,,,,,,,,282.02,,,,,,L8
