dates,satname,nzd0417-0000,nzd0417-0001,nzd0417-0002,nzd0417-0003,nzd0417-0004,nzd0417-0005,nzd0417-0006,nzd0417-0007,nzd0417-0008,nzd0417-0009,nzd0417-0010,nzd0417-0011,nzd0417-0012,nzd0417-0013,nzd0417-0014,nzd0417-0015,nzd0417-0019,nzd0417-0020,nzd0417-0021,nzd0417-0022,nzd0417-0023,nzd0417-0024,nzd0417-0025,nzd0417-0026,nzd0417-0027,nzd0417-0028,nzd0417-0029,nzd0417-0030,nzd0417-0031,nzd0417-0032,nzd0417-0033,nzd0417-0018,nzd0417-0016,nzd0417-0017
2002-10-21 22:01:36.247000,L7,360.55,353.10,334.59,333.10,346.93,345.34,353.76,354.98,365.50,363.53,362.57,375.09,367.89,363.88,366.85,372.60,361.86,364.06,357.39,361.42,369.12,359.72,378.46,381.66,379.37,334.77,364.10,347.58,359.58,365.32,371.34,375.97,373.32,376.59
2002-10-30 21:55:25.430000,L7,354.74,357.31,344.75,345.03,353.71,348.53,350.52,362.30,369.98,368.53,374.55,382.85,368.32,372.80,382.87,386.45,362.93,374.08,374.80,383.30,371.53,364.18,373.72,371.47,369.39,377.77,378.17,376.47,381.62,380.88,381.82,376.14,392.32,380.83
2002-11-22 22:01:57.598000,L7,355.10,348.47,338.08,338.79,347.99,341.22,347.57,352.36,358.04,362.19,357.65,367.27,367.19,365.94,361.65,366.42,363.27,348.77,341.24,354.09,360.01,351.72,349.79,349.67,350.91,332.47,354.99,337.46,338.30,354.16,364.35,372.51,368.57,377.01
2002-12-08 22:02:03.591000,L7,,,,,,,,,,,,,,,,,,306.26,300.66,296.21,291.06,289.33,276.21,,,,,,,,,,,
2002-12-24 22:02:09.084000,L7,327.67,326.81,307.32,312.86,334.16,317.28,328.07,336.60,348.72,342.61,345.67,366.96,360.55,350.20,349.43,281.66,339.85,328.38,323.94,339.93,342.24,329.75,333.75,340.29,335.87,305.47,340.72,322.46,292.21,345.82,356.56,356.96,341.51,359.84
2003-01-18 21:56:06.129000,L7,,,,329.57,354.05,361.32,359.67,371.63,390.15,380.65,392.67,394.78,388.90,394.92,391.57,389.67,,361.38,338.49,327.22,391.62,386.46,371.03,353.75,359.28,,,,,351.69,323.77,,393.82,
2003-01-25 22:02:18.613000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,358.06,363.58,363.81,364.24,372.97,,,,
2003-04-24 21:56:22.271000,L7,,,,320.33,323.04,319.78,325.08,296.47,323.66,323.05,,339.08,336.56,319.69,316.28,331.20,,313.12,312.37,307.02,302.68,296.60,278.83,,,,,,,,,,,
2003-05-10 21:56:22.313000,L7,,,,,,,,,,,,,,,,,,303.84,295.53,294.41,288.06,284.40,,,,,,,,,,,,
2003-07-21 21:44:09.463000,L5,336.80,333.54,306.52,302.90,319.24,317.85,320.09,298.86,306.55,318.71,,,,,,,,315.95,311.62,309.77,315.98,301.43,283.60,310.50,276.29,,,,,,,,,
2003-09-14 21:51:18.345000,L5,372.31,363.85,346.26,343.81,350.89,348.43,350.01,348.54,359.60,361.34,349.68,366.77,370.84,366.73,364.94,366.24,364.90,353.43,349.73,358.92,368.53,355.47,364.73,365.48,373.44,355.45,363.01,360.24,364.40,364.56,375.52,370.86,364.68,377.39
2003-10-16 21:51:43.799000,L5,,325.03,305.04,277.01,322.02,314.88,322.09,314.47,334.26,332.01,318.39,337.71,348.03,312.95,327.10,319.52,,304.29,305.40,293.97,306.04,307.91,281.30,305.04,281.59,304.40,305.13,324.33,310.90,320.09,339.13,,,
2003-12-03 21:52:19.254000,L5,368.81,365.44,354.96,343.36,353.23,353.85,357.16,363.20,368.51,377.65,385.52,390.69,392.73,392.52,391.06,398.36,386.51,369.31,366.48,361.73,376.38,365.03,365.67,367.48,353.36,366.89,371.28,372.21,374.28,389.16,402.18,397.20,396.78,397.61
2004-02-05 21:52:40.789000,L5,348.01,340.34,322.95,329.04,341.92,327.88,339.71,349.47,360.82,361.51,364.75,370.85,386.36,374.13,378.13,380.89,357.96,337.24,334.48,357.32,372.07,344.18,345.22,346.15,326.90,326.51,339.28,350.33,331.78,357.03,384.14,377.94,378.66,389.20
2004-04-02 21:46:54.575000,L5,360.77,353.02,329.88,328.59,333.33,330.50,337.49,344.81,370.76,367.44,342.14,387.89,386.79,365.59,381.48,376.05,351.85,345.10,339.59,346.05,367.65,335.87,348.31,354.20,328.92,336.87,349.30,351.80,346.13,371.93,384.21,377.70,363.71,388.31
2004-05-04 21:47:51.656000,L5,362.29,349.41,327.62,334.85,330.78,333.76,336.67,325.79,335.81,351.54,331.31,366.46,386.81,341.45,351.15,358.59,356.76,341.41,332.16,337.08,351.39,319.47,303.56,332.90,322.75,323.37,350.43,349.02,346.31,324.94,343.81,303.05,306.12,375.35
2004-06-05 21:48:48.638000,L5,,330.34,298.94,286.14,317.67,315.67,316.38,288.11,300.34,313.09,,,,,,,334.54,325.59,316.66,315.15,321.01,301.58,273.80,303.13,275.69,,,,,,,,,
2004-07-07 21:49:44.929000,L5,,,,,307.23,299.44,299.37,281.13,294.30,306.57,,,,,,,306.37,317.13,311.54,314.59,317.60,296.63,263.74,,,,,,,,,,,
2004-07-14 21:56:06.935000,L5,359.46,358.53,332.98,342.28,341.95,338.97,341.98,325.49,332.71,333.47,332.17,355.38,383.13,348.14,351.99,352.96,364.77,345.71,336.23,346.44,342.88,321.50,304.59,335.85,330.46,341.01,356.69,354.89,349.39,326.14,316.11,344.20,300.51,367.06
2004-07-23 21:50:08.771000,L5,,322.27,295.96,296.84,320.94,321.45,320.35,298.60,306.98,318.13,284.28,308.58,356.01,319.30,327.18,317.24,328.44,328.77,320.44,324.02,330.56,308.30,275.00,310.23,292.14,266.16,,,,,,,,
2004-07-30 21:56:27.722000,L5,315.62,332.36,308.12,287.65,320.63,318.55,319.00,293.11,304.02,318.38,,,,,,,329.53,332.92,320.30,327.02,330.02,310.00,277.13,303.64,286.05,,,,,,,,,
2004-08-08 21:50:26.495000,L5,370.13,357.21,331.01,340.38,340.13,342.12,340.79,329.31,351.10,362.29,343.55,362.96,378.83,362.73,356.34,371.25,358.23,345.10,342.76,346.11,365.56,334.63,307.57,373.91,366.97,349.31,355.85,355.55,356.51,341.83,370.59,334.05,317.80,380.57
2004-09-25 21:51:43.061000,L5,365.15,356.00,330.25,332.75,346.46,341.21,351.36,358.36,368.99,369.76,362.61,380.93,383.59,370.82,377.49,376.44,363.82,341.91,340.99,343.69,372.88,344.16,355.71,347.71,334.26,344.33,352.64,358.06,350.18,368.12,379.22,375.99,370.71,382.09
2004-10-02 21:58:02.684000,L5,,307.61,301.17,267.76,315.90,307.67,313.80,288.04,320.43,322.84,318.48,341.87,344.62,315.89,323.88,335.89,310.80,330.38,324.85,324.55,337.98,320.94,295.08,305.62,284.72,295.05,302.61,326.41,307.57,286.05,322.22,,,
2004-10-18 21:58:23.614000,L5,356.83,353.05,342.99,344.91,348.49,346.43,347.83,352.98,355.60,356.32,354.28,365.05,366.08,362.74,358.50,362.96,350.67,342.68,338.92,354.37,361.13,347.53,347.88,346.19,345.17,337.26,352.27,339.96,331.17,337.77,355.52,361.78,359.32,364.91
2004-10-27 21:52:23.346000,L5,396.33,373.19,384.48,381.23,385.54,391.95,392.04,386.32,395.85,387.80,395.36,399.71,397.59,390.72,392.75,394.79,385.60,372.24,376.45,,,,,388.11,382.05,375.76,377.87,374.09,365.79,379.56,389.09,393.39,391.26,392.17
2005-01-15 21:53:45.186000,L5,366.06,360.81,351.38,348.07,353.88,349.81,353.11,360.95,365.44,369.57,374.10,377.05,375.82,376.78,377.35,382.84,378.31,365.73,368.72,380.00,390.08,372.01,376.01,379.98,364.76,365.58,370.73,374.71,372.88,371.32,383.20,389.72,385.11,387.41
2005-02-23 22:00:31.200000,L5,320.38,321.55,302.48,272.49,322.36,303.13,314.12,333.87,353.02,348.30,338.47,365.70,367.66,353.66,356.40,356.67,298.40,311.57,313.65,314.19,345.81,318.29,290.04,309.37,302.82,315.53,315.65,331.91,315.35,346.23,363.07,353.24,324.00,359.36
2005-03-04 21:54:27.824000,L5,,,296.05,261.87,322.79,302.23,314.27,329.36,350.15,345.71,324.98,359.66,362.95,349.37,354.66,349.10,,293.44,290.40,293.09,338.04,307.37,281.15,298.85,294.02,311.50,310.83,328.43,315.35,339.34,364.27,,,
2005-03-27 22:00:51.055000,L5,364.08,358.54,343.84,338.35,349.23,343.66,346.91,351.13,371.27,370.03,368.40,386.55,383.82,379.95,387.02,382.38,378.07,351.14,348.59,363.85,375.76,357.03,361.96,369.02,365.05,356.71,382.51,,,,,389.54,374.40,388.65
2005-04-05 21:54:42.889000,L5,375.30,356.18,343.50,342.14,351.15,340.68,347.92,350.13,388.88,382.08,363.14,396.88,397.07,385.93,393.96,386.30,373.04,348.95,355.05,381.77,386.31,352.10,380.13,374.45,370.46,366.97,364.83,364.78,351.86,366.64,384.70,,371.11,391.35
2005-04-21 21:54:46.500000,L5,321.68,335.48,317.11,279.13,322.92,315.69,320.85,297.25,327.60,333.04,309.71,343.77,358.31,323.89,334.31,334.11,290.37,328.23,320.57,319.96,333.94,310.55,281.24,296.76,285.37,287.89,,,,,,,,
2005-05-14 22:01:06.219000,L5,383.48,367.35,362.19,359.44,364.82,371.81,361.93,366.82,365.31,364.47,366.27,379.00,384.06,380.28,362.46,374.83,374.86,363.47,366.41,363.20,371.60,391.89,,,,,,,,,,367.74,371.24,385.59
2005-05-23 21:55:00.408000,L5,,,,,302.84,296.98,297.95,279.75,290.85,304.94,,,,,,,,318.72,307.29,309.24,315.69,296.64,266.79,296.59,,,,,,,,,,
2005-05-30 22:01:15.222000,L5,378.04,369.38,356.81,346.58,357.22,360.34,349.90,352.33,396.50,375.24,372.01,398.19,386.02,372.27,387.52,386.38,,,,,,,,,388.73,381.90,379.60,370.04,390.18,365.89,395.13,,390.75,379.81
2005-06-08 21:55:08.756000,L5,363.68,358.20,324.38,350.63,330.49,333.75,333.59,335.30,318.22,343.48,328.49,355.33,373.62,347.59,340.80,347.90,362.60,342.61,334.34,338.32,346.24,321.14,311.54,348.27,333.05,342.22,359.59,346.46,353.86,349.46,310.91,336.41,366.24,352.27
2005-06-15 22:01:22.260000,L5,358.34,352.67,326.00,340.60,337.31,345.72,337.86,335.91,350.90,351.35,359.61,361.97,371.05,352.92,359.28,348.48,356.35,348.75,331.85,344.42,353.75,332.19,311.99,345.21,351.05,327.15,351.89,349.79,352.26,337.96,344.68,350.67,349.25,355.04
2005-06-24 21:55:13.674000,L5,322.55,330.67,289.70,294.42,313.59,307.67,311.94,288.48,294.21,306.91,,,,,,,326.68,320.30,314.06,311.46,319.17,300.11,266.28,299.55,266.99,,,,,,,,,
2005-07-01 22:01:25.987000,L5,283.05,327.34,304.82,297.61,316.32,314.87,318.37,297.54,299.79,310.87,,,,,,,327.24,323.50,313.19,318.12,323.17,305.37,276.70,311.70,272.70,,,,,,,,,
2005-07-10 21:55:19.319000,L5,,320.47,288.91,269.54,313.24,306.10,301.22,288.05,296.20,308.22,,,,,,,310.12,320.35,310.14,315.22,316.55,302.98,270.93,300.46,266.85,,,,,,,,,
2005-08-27 21:55:43.837000,L5,366.16,360.61,340.21,343.47,349.55,345.36,351.05,342.62,363.52,368.94,348.97,376.05,372.63,365.75,371.13,368.25,361.30,346.44,339.21,366.16,375.93,342.65,352.18,362.21,354.11,353.52,363.46,360.14,359.13,350.66,371.40,365.53,342.91,369.55
2005-09-28 21:55:44.137000,L5,,329.78,307.33,275.82,324.04,314.38,322.31,304.41,340.15,334.63,317.17,347.31,350.79,319.05,337.38,315.94,,318.59,314.04,311.86,334.44,312.18,280.76,298.12,285.24,282.27,,,,,,,,
2005-10-05 22:01:53.080000,L5,,330.65,305.63,273.83,324.94,313.80,324.14,316.60,338.47,332.85,321.28,344.39,343.48,323.96,343.98,324.24,,321.37,317.40,315.03,337.82,313.56,286.19,302.53,287.19,286.86,,,299.81,315.21,336.87,,,
2005-11-22 22:02:22.550000,L5,,314.77,297.90,269.66,322.60,309.57,315.58,315.75,332.88,326.96,310.75,337.69,335.33,312.97,324.05,328.94,,,300.22,297.96,305.16,308.24,277.71,303.72,278.40,296.91,306.45,308.03,288.23,296.25,327.32,,,
2006-01-25 22:03:52.972000,L5,409.28,395.81,397.26,398.99,388.75,388.08,388.75,396.19,393.32,392.03,397.21,,,,,,,,,,,,,,,,,,,,,,,
2006-02-19 21:58:15.515000,L5,,317.21,304.04,275.05,323.51,306.54,319.39,335.70,346.77,345.65,341.44,361.25,366.55,343.97,356.37,357.73,287.22,307.98,309.75,297.87,333.10,313.40,291.85,300.32,292.04,300.80,303.81,325.11,312.50,343.75,363.80,348.89,339.17,349.72
2006-02-26 22:04:34.983000,L5,362.35,350.69,342.20,332.26,348.03,338.85,345.36,358.99,366.23,370.55,366.66,376.91,381.00,377.78,374.74,378.95,,,,,,,,392.74,348.23,338.32,350.23,351.59,342.68,365.53,377.05,,383.77,
2006-05-17 22:05:57.691000,L5,,318.09,301.59,280.24,316.87,315.23,312.71,297.33,307.00,315.41,,,,,,,,312.37,301.43,308.42,314.25,303.61,279.12,300.89,274.28,,,,,,,,,
2006-06-27 22:00:24.118000,L5,313.34,325.15,304.82,294.24,318.46,311.32,310.78,288.15,301.21,307.86,,,,,,,,312.41,299.44,309.64,310.71,299.82,275.59,308.05,285.52,,,,,,,,,
2006-08-21 22:07:19.351000,L5,337.19,344.89,313.14,312.20,327.94,321.72,324.27,292.97,314.39,335.85,298.24,338.79,357.68,324.29,321.84,338.05,316.61,335.05,320.75,337.67,343.65,320.13,292.51,321.37,285.00,294.08,307.88,333.68,309.67,286.99,287.76,,,
2006-10-08 22:07:52.968000,L5,,322.78,307.54,267.80,322.72,311.82,322.69,307.31,331.60,331.88,312.88,345.93,346.39,325.67,336.72,336.23,,325.78,322.52,324.25,339.79,322.52,295.11,300.81,283.85,294.02,287.74,318.85,299.93,308.15,336.02,,,
2006-11-02 22:01:56.430000,L5,345.97,345.43,326.96,317.73,344.79,333.11,339.72,354.13,361.45,362.69,371.41,380.43,377.16,371.89,375.02,377.36,340.97,334.30,333.48,348.84,365.70,338.58,359.65,333.77,328.66,331.72,335.42,344.64,339.39,370.10,379.86,372.47,369.01,375.92
2006-12-11 22:08:27.926000,L5,,,292.29,261.95,302.01,296.39,296.27,295.34,329.54,326.25,302.34,344.19,345.08,325.97,327.77,332.51,,311.52,311.25,308.34,321.84,316.05,298.73,309.63,288.62,302.94,290.33,303.82,293.91,313.30,342.14,,,
2007-01-05 22:02:28.201000,L5,386.48,378.09,370.81,366.06,364.91,365.57,364.56,375.12,375.44,375.79,381.79,385.58,388.87,392.56,391.03,393.28,381.65,383.95,382.11,,,,,,,,,,,,,388.14,391.92,397.26
2007-01-21 22:02:33.422000,L5,315.29,318.04,305.72,275.25,324.39,316.21,324.47,341.03,351.59,343.14,347.01,362.21,361.21,322.60,359.51,350.89,281.46,308.49,304.19,297.70,333.05,313.08,333.11,302.67,292.50,302.14,312.88,328.08,314.82,340.15,359.10,348.93,340.02,345.71
2008-02-16 22:04:21.599000,L5,,,,,315.16,301.82,308.45,317.12,339.43,335.82,331.76,358.66,355.93,336.60,345.07,340.53,,308.42,304.88,296.63,325.15,315.44,288.29,305.23,288.79,299.84,306.37,320.09,306.20,336.95,341.64,,,
2008-02-25 21:58:00.859000,L5,357.76,351.06,338.46,344.60,349.10,346.14,349.36,360.00,370.01,367.93,375.06,379.91,378.88,375.78,381.52,381.73,367.22,350.77,365.66,380.87,374.73,361.08,370.20,370.27,370.30,354.63,370.80,371.64,371.35,378.69,387.59,373.67,378.72,379.35
2008-10-29 21:57:24.173000,L5,,318.63,299.22,277.59,317.91,305.46,319.12,309.51,324.58,331.34,313.01,342.70,342.33,312.65,309.08,309.68,,323.28,315.89,315.30,322.89,314.80,283.38,304.44,281.57,290.07,,,,,,,,
2008-12-25 21:52:09.965000,L5,394.80,396.40,387.02,383.46,378.63,381.81,390.53,401.70,401.08,396.54,399.02,398.98,389.82,392.22,393.16,393.72,388.30,380.16,377.49,,,381.63,378.76,379.19,381.45,387.71,392.07,380.32,372.92,373.73,384.80,390.47,395.19,394.06
2009-01-01 21:58:31.193000,L5,294.82,317.11,303.57,272.40,323.03,301.14,311.91,338.21,344.31,342.90,341.05,365.49,364.03,313.43,315.49,335.52,,,,,,,,,,,,,,,,349.10,326.57,329.24
2010-01-13 21:58:24.995000,L5,295.02,314.42,298.51,264.07,311.68,291.31,297.87,330.35,333.98,335.57,336.48,363.97,359.40,317.60,326.37,353.93,,295.69,291.05,287.15,287.83,302.39,273.23,298.95,285.41,296.08,291.52,315.95,302.86,323.21,356.29,351.50,343.85,347.65
2010-01-29 21:58:29.033000,L5,348.45,349.00,328.02,347.79,347.51,345.91,348.75,365.16,367.50,367.75,374.55,388.88,380.29,366.97,369.37,373.80,357.59,328.85,326.97,348.78,380.52,344.79,360.74,335.49,334.02,346.12,350.75,346.82,342.73,359.85,379.33,375.03,370.96,373.41
2010-02-21 22:04:44.494000,L5,382.42,366.32,359.15,356.35,362.43,368.87,372.79,372.49,375.37,382.48,389.00,393.79,391.11,385.14,382.97,384.03,369.81,368.54,366.09,373.59,376.23,383.45,375.93,376.95,382.23,398.85,402.16,391.48,386.53,391.43,402.63,387.71,392.13,391.96
2010-10-19 22:03:43.463000,L5,381.24,375.48,373.58,370.54,369.70,373.38,373.71,376.91,378.23,380.28,384.34,390.36,382.85,374.62,377.28,375.83,370.97,356.34,360.06,369.06,383.61,367.60,379.07,370.96,379.07,382.23,380.57,382.23,374.12,376.18,383.85,382.09,377.59,384.18
