dates,satname,nzd0327-0000,nzd0327-0001,nzd0327-0002,nzd0327-0003,nzd0327-0004
2003-01-27 21:49:09.075000,L7,246.37,225.01,234.43,308.55,322.20
2003-02-05 21:43:05.844000,L7,308.47,224.14,260.19,320.38,331.33
2003-02-21 21:43:08.504000,L7,205.18,203.53,204.49,280.51,277.65
2003-03-16 21:49:22.109000,L7,208.18,205.36,197.46,274.59,282.62
2003-03-25 21:43:05.785000,L7,194.44,198.19,190.76,,
2003-05-03 21:49:25.094000,L7,207.79,214.22,206.28,276.95,286.85
2003-05-12 21:43:12.052000,L7,190.49,193.98,196.12,242.06,216.28
2003-07-23 21:31:26.274000,L5,,,,261.81,283.05
2003-08-15 21:37:36.307000,L5,186.25,192.91,190.90,257.64,269.77
2003-10-18 21:38:36.209000,L5,238.56,238.58,261.07,312.76,321.59
2003-11-28 21:32:58.000000,L5,246.05,236.89,257.65,312.83,324.36
2003-11-28 21:33:21.973000,L5,193.59,203.90,,277.99,285.76
2003-12-14 21:33:02.337000,L5,235.51,235.82,257.04,310.36,317.91
2003-12-14 21:33:26.453000,L5,230.96,238.50,263.59,312.76,320.76
2003-12-30 21:33:36.470000,L5,231.52,232.49,250.34,307.00,315.45
2004-02-23 21:39:37.913000,L5,250.64,243.61,276.97,317.46,328.99
2004-03-19 21:33:35.101000,L5,247.39,237.02,246.19,308.62,319.80
2004-04-20 21:34:19.103000,L5,249.55,241.95,268.07,319.81,330.40
2004-04-20 21:34:43.076000,L5,248.27,241.55,270.95,318.79,329.82
2004-06-07 21:35:42.701000,L5,364.77,349.74,367.62,338.12,350.83
2004-06-23 21:36:10.798000,L5,,,,268.29,273.10
2004-06-23 21:36:34.771000,L5,,,,267.47,274.10
2004-08-26 21:38:11.507000,L5,214.49,184.29,145.90,280.02,289.72
2004-09-18 21:44:34.791000,L5,243.61,230.77,266.13,314.09,321.00
2004-10-20 21:45:16.509000,L5,238.26,238.97,265.87,314.01,320.54
2004-11-30 21:39:51.941000,L5,215.45,223.77,230.38,291.87,297.60
2004-11-30 21:40:15.914000,L5,217.64,228.17,236.53,296.81,301.94
2004-12-16 21:40:11.018000,L5,226.62,221.16,228.86,289.17,298.03
2004-12-16 21:40:34.991000,L5,225.65,223.65,231.94,291.05,300.49
2005-01-17 21:40:37.592000,L5,235.47,231.98,255.00,311.83,326.78
2005-01-17 21:41:01.708000,L5,231.89,234.42,256.32,311.96,327.26
2005-02-18 21:41:06.279000,L5,231.82,228.72,235.04,300.01,311.60
2005-02-18 21:41:30.252000,L5,254.54,240.78,277.35,321.04,334.71
2005-05-09 21:41:44.008000,L5,,,,276.93,290.27
2005-05-09 21:42:07.981000,L5,233.01,233.78,258.21,306.56,323.31
2005-05-25 21:41:52.011000,L5,239.08,236.35,264.34,311.96,324.74
2005-05-25 21:42:16.127000,L5,193.70,199.17,194.01,273.05,285.16
2005-06-01 21:48:06.521000,L5,197.56,203.43,192.10,277.54,289.06
2005-06-10 21:42:00.075000,L5,184.82,196.65,181.14,273.40,281.43
2005-06-10 21:42:24.190000,L5,191.02,201.26,187.30,277.35,284.92
2005-06-26 21:42:04.528000,L5,188.54,205.01,184.55,275.43,284.75
2005-07-12 21:42:11.363000,L5,205.68,211.09,215.30,285.29,293.56
2005-07-12 21:42:35.336000,L5,208.36,214.04,213.83,287.39,294.45
2005-07-28 21:42:45.778000,L5,,,,272.65,275.03
2005-08-13 21:42:29.474000,L5,203.90,206.80,207.86,278.59,288.19
2005-08-13 21:42:53.446000,L5,204.31,206.23,203.26,280.14,288.29
2005-08-20 21:48:42.854000,L5,242.99,229.27,249.54,304.31,312.88
2005-08-29 21:42:34.821000,L5,205.59,204.59,201.63,279.93,286.03
2005-08-29 21:42:58.794000,L5,243.39,239.39,277.68,316.36,328.60
2005-09-30 21:42:58.225000,L5,207.69,209.12,210.04,273.86,293.55
2005-11-08 21:48:52.559000,L5,213.36,214.16,,285.78,284.50
2006-01-20 21:44:25.094000,L5,220.59,227.01,231.03,292.79,303.71
2006-01-20 21:44:49.210000,L5,227.11,234.52,249.85,302.43,314.43
2006-01-27 21:50:46.347000,L5,233.48,229.03,230.48,298.18,312.93
2006-02-05 21:45:11.980000,L5,229.20,228.91,241.19,300.27,310.53
2006-02-12 21:51:08.090000,L5,246.24,240.39,270.02,316.87,322.40
2006-02-21 21:45:08.534000,L5,224.53,220.09,227.12,291.80,302.91
2006-02-21 21:45:32.507000,L5,224.62,220.19,227.12,292.11,302.55
2006-02-28 21:51:28.213000,L5,247.23,239.54,273.43,331.80,341.25
2006-03-09 21:45:28.526000,L5,216.40,214.53,219.88,286.02,297.40
2006-03-09 21:45:52.499000,L5,215.93,214.47,216.66,284.81,297.06
2006-04-26 21:46:20.696000,L5,,,,272.61,285.19
2006-04-26 21:46:44.812000,L5,211.10,216.32,210.93,294.32,303.41
2006-06-13 21:47:01.718000,L5,,183.79,173.63,277.31,288.54
2006-06-13 21:47:25.691000,L5,,180.12,171.38,276.50,286.55
2006-07-22 21:53:46.375000,L5,189.85,198.19,197.01,253.95,278.91
2006-09-01 21:48:07.347000,L5,220.35,221.10,231.58,291.74,316.47
2006-10-10 21:54:44.695000,L5,223.33,226.23,231.23,286.95,308.77
2006-11-20 21:49:20.699000,L5,233.73,230.78,256.41,292.24,327.40
2006-12-06 21:49:29.117000,L5,235.07,231.43,256.45,307.43,334.12
2007-01-07 21:49:43.456000,L5,,192.45,206.29,267.13,219.51
2007-02-08 21:49:26.499000,L5,238.04,223.78,237.04,278.42,267.77
2011-01-02 21:44:23.135000,L5,223.06,222.21,227.76,288.20,310.44
2011-01-25 21:50:35.036000,L5,228.44,229.47,247.26,287.50,308.38
2011-10-24 21:48:35.845000,L5,238.09,230.79,272.82,311.83,329.85
2013-05-15 21:56:27.145000,L8,178.91,189.55,192.97,264.45,273.45
2013-05-31 21:56:31.642000,L8,,192.78,195.93,265.89,275.85
2013-05-31 21:56:55.601000,L8,175.26,192.13,195.51,265.45,275.48
2013-06-07 22:02:40.903000,L8,184.83,185.16,188.28,259.91,261.95
2013-06-23 22:02:34.637000,L8,225.04,213.03,241.58,295.88,303.04
2013-07-18 21:56:26.327000,L8,213.34,194.51,200.74,274.81,284.86
2013-07-18 21:56:50.290000,L8,193.34,187.19,192.24,265.35,274.94
2013-07-25 22:02:37.865000,L8,192.11,186.95,191.60,263.07,274.21
2013-10-06 21:56:21.607000,L8,234.68,214.69,237.46,287.20,309.44
2013-10-06 21:56:45.562000,L8,234.83,216.58,242.09,288.83,310.91
2013-10-29 22:02:22.230000,L8,238.43,218.90,237.45,291.25,305.08
2013-11-14 22:02:21.400000,L8,236.79,219.74,245.19,284.06,311.22
2013-11-23 21:56:03.944000,L8,232.52,211.35,228.75,290.24,301.73
2013-11-23 21:56:27.903000,L8,232.32,211.24,228.17,290.18,301.58
2013-11-30 22:02:16.559000,L8,221.95,213.77,212.39,273.86,287.58
2013-12-16 22:02:09.908000,L8,227.01,218.57,212.15,277.53,289.71
2014-02-11 21:55:20.778000,L8,211.15,197.06,205.22,266.33,276.90
2014-02-11 21:55:44.728000,L8,,,,260.16,248.58
2014-03-06 22:01:13.234000,L8,200.52,181.77,179.48,,
2014-03-31 21:55:05.499000,L8,204.92,191.69,191.15,264.12,272.20
2014-05-02 21:54:10.285000,L8,211.85,196.66,208.17,276.41,283.86
2014-05-02 21:54:34.240000,L8,235.37,220.87,223.76,290.38,303.14
2014-05-09 22:00:15.454000,L8,,182.55,185.49,267.93,270.35
2014-05-18 21:53:59.589000,L8,238.78,228.01,262.70,321.61,323.98
2014-05-18 21:54:23.552000,L8,232.31,221.31,227.12,293.50,309.12
2014-05-25 22:00:10.718000,L8,243.11,229.89,257.37,292.63,301.35
2014-06-19 21:54:11.305000,L8,188.69,182.39,193.58,256.01,246.48
2014-06-19 21:54:35.268000,L8,188.98,182.43,193.50,160.29,247.05
2014-07-05 21:54:17.655000,L8,199.35,195.18,200.77,274.71,276.33
2014-07-05 21:54:41.613000,L8,197.83,193.69,198.62,273.37,275.07
2014-08-13 22:00:42.730000,L8,,,,259.31,240.20
2014-09-07 21:54:36.706000,L8,230.56,212.18,218.44,293.06,300.93
2014-09-07 21:55:00.661000,L8,229.59,211.65,216.21,292.90,301.07
2014-09-23 21:54:33.372000,L8,201.45,189.85,193.82,266.52,273.57
2014-09-23 21:54:57.339000,L8,197.59,185.44,188.65,264.11,267.69
2014-10-25 21:54:40.727000,L8,364.15,364.04,366.62,341.13,315.58
2014-10-25 21:55:04.686000,L8,368.12,368.24,370.06,350.86,317.16
2014-11-01 22:00:50.529000,L8,202.70,189.30,194.23,267.06,273.54
2014-11-17 22:00:50.637000,L8,206.20,195.50,193.36,267.14,273.56
2015-01-04 22:00:41.874000,L8,235.49,211.20,229.57,289.95,305.32
2015-03-09 22:00:18.465000,L8,350.23,224.75,259.24,294.52,312.04
2015-04-03 21:53:50.839000,L8,315.21,222.34,295.67,333.14,334.88
2015-04-03 21:54:14.789000,L8,239.14,218.26,236.03,294.73,325.90
2015-04-19 21:53:50.674000,L8,204.16,199.06,189.55,259.47,265.58
2015-04-19 21:54:14.629000,L8,199.49,200.95,189.60,260.48,265.34
2015-05-05 21:53:36.670000,L8,236.25,213.11,218.37,297.46,308.73
2015-05-05 21:54:00.633000,L8,234.66,212.73,222.56,297.40,309.77
2015-05-12 21:59:40.983000,L8,191.32,194.31,189.37,257.41,261.38
2015-05-21 21:53:31.594000,L8,191.31,199.44,194.46,256.74,262.06
2015-05-21 21:53:55.557000,L8,195.34,201.98,197.99,262.84,267.55
2015-05-28 21:59:43.617000,L8,,,,262.18,253.65
2015-06-06 21:53:40.583000,L8,188.32,185.92,186.19,232.44,247.30
2015-06-06 21:54:04.546000,L8,187.22,184.78,185.59,230.51,246.46
2015-06-13 21:59:55.847000,L8,201.86,196.75,193.67,269.48,272.04
2015-07-15 22:00:12.360000,L8,188.16,182.49,178.98,257.01,254.14
2015-08-16 22:00:22.731000,L8,,,,265.24,258.33
2015-08-25 21:54:15.555000,L8,192.31,186.25,180.09,268.41,266.26
2015-08-25 21:54:39.518000,L8,193.46,187.17,180.83,269.39,267.60
2015-10-19 22:00:41.924000,L8,184.09,181.80,177.92,,
2015-12-06 22:00:46.946000,L8,198.40,195.44,191.41,266.57,268.99
2015-12-31 21:54:58.788000,L8,162.13,192.04,177.20,,
2016-01-16 21:54:33.494000,L8,213.14,212.98,229.13,271.91,288.53
2016-02-01 21:54:31.283000,L8,233.08,222.89,260.85,286.44,303.99
2016-02-01 21:54:55.246000,L8,237.12,224.12,260.60,287.41,305.16
2016-02-24 22:00:32.934000,L8,222.83,214.37,243.81,295.11,293.38
2016-03-04 21:54:21.556000,L8,236.90,219.21,248.59,286.24,301.11
2016-03-04 21:54:45.519000,L8,236.78,219.09,248.33,286.07,300.82
2016-03-20 21:54:15.119000,L8,345.09,347.53,342.54,346.10,330.79
2016-03-20 21:54:39.082000,L8,341.43,225.20,314.46,339.81,326.97
2016-03-27 22:00:21.157000,L8,201.16,206.65,215.35,265.17,264.65
2016-04-05 21:54:06.527000,L8,220.04,213.09,228.09,282.77,285.14
2016-04-05 21:54:30.482000,L8,250.84,224.58,255.34,335.06,322.86
2016-04-21 21:54:00.236000,L8,246.19,227.86,250.66,331.34,326.48
2016-04-21 21:54:24.190000,L8,247.07,228.23,251.36,338.82,334.92
2016-04-28 22:00:13.508000,L8,200.03,207.14,215.32,275.18,276.30
2016-05-07 21:54:27.379000,L8,244.59,226.16,252.56,345.77,328.02
2016-06-08 21:54:33.646000,L8,,,,253.87,267.10
2016-06-15 22:00:21.016000,L8,196.07,196.96,196.64,274.71,273.06
2016-07-01 22:00:30.433000,L8,249.14,220.02,253.80,299.82,305.22
2016-07-26 21:54:28.635000,L8,195.23,193.27,192.79,264.07,262.94
2016-07-26 21:54:52.598000,L8,192.99,191.29,191.09,261.90,261.68
2016-08-11 21:54:30.396000,L8,,,,252.61,253.50
2016-08-11 21:54:54.359000,L8,,,,253.52,255.17
2016-08-27 21:54:38.045000,L8,190.88,192.19,191.48,260.41,263.95
2016-08-27 21:55:02.012000,L8,190.02,191.37,190.93,259.60,262.70
2016-09-12 21:54:42.081000,L8,238.84,220.50,233.16,300.45,309.71
2016-09-12 21:55:06.035000,L8,237.78,219.75,231.66,298.09,308.29
2016-10-30 21:54:49.407000,L8,,,,,264.12
2016-10-30 21:55:13.361000,L8,,,,,266.67
2016-11-15 21:54:48.578000,L8,250.10,228.26,287.81,324.09,316.74
2016-11-15 21:55:12.541000,L8,248.53,226.96,286.88,321.79,315.76
2016-11-22 22:00:59.693000,L8,240.49,218.48,241.68,299.52,309.21
2017-01-09 22:00:50.195000,L8,207.77,208.41,219.99,275.82,279.10
2017-01-25 22:00:44.753000,L8,418.82,411.77,387.91,406.85,397.04
2017-02-03 21:54:29.385000,L8,244.38,221.93,245.43,296.74,312.26
2017-02-03 21:54:53.348000,L8,245.69,222.68,246.98,296.82,313.03
2017-02-10 22:00:36.499000,L8,240.95,219.38,259.82,302.67,309.24
2017-03-30 22:00:14.213000,L8,182.47,,,260.72,254.65
2017-04-08 21:53:59.259000,L8,,,,256.05,255.51
2017-04-15 22:00:06.096000,L8,197.55,193.18,191.46,267.60,271.68
2017-04-24 21:53:49.213000,L8,190.27,195.98,206.81,271.02,275.78
2017-05-01 21:59:55.729000,L8,192.24,188.61,188.99,267.93,265.41
2017-06-11 21:54:09.489000,L8,,,,255.88,248.96
2017-06-11 21:54:33.448000,L8,180.99,,,259.73,252.14
2017-07-04 22:00:26.578000,L8,,,,266.00,255.89
2017-10-01 21:54:42.738000,L8,206.35,195.21,202.73,270.85,275.01
2017-10-01 21:55:06.697000,L8,195.13,184.99,188.97,263.59,266.10
2017-12-04 21:54:37.226000,L8,335.67,230.03,354.78,351.80,359.51
2017-12-04 21:55:01.189000,L8,337.56,290.22,353.66,353.50,359.53
2017-12-11 22:00:48.493000,L8,236.61,216.99,228.84,288.40,297.63
2017-12-20 21:54:40.369000,L8,226.46,214.90,220.09,275.80,294.16
2017-12-20 21:55:04.332000,L8,225.42,215.58,220.35,275.49,294.01
2018-01-12 22:00:43.434000,L8,199.57,192.63,178.83,261.66,269.29
2018-02-22 21:54:13.622000,L8,198.80,186.82,186.16,261.98,252.15
2018-02-22 21:54:37.577000,L8,199.17,186.98,187.35,262.30,252.79
2018-03-10 21:54:04.984000,L8,233.49,219.18,223.97,285.64,300.58
2018-03-10 21:54:28.942000,L8,198.97,192.65,189.92,263.83,263.64
2018-03-26 21:53:57.680000,L8,240.87,219.50,230.36,298.62,309.26
2018-03-26 21:54:21.634000,L8,244.79,221.18,233.06,302.21,314.00
2018-04-11 21:53:49.309000,L8,,,,267.78,268.08
2018-04-18 21:59:55.573000,L8,184.77,,,265.54,262.07
2018-05-29 21:53:41.312000,L8,191.40,181.15,185.64,260.18,258.78
2018-06-14 21:53:21.713000,L8,197.16,187.23,185.25,150.44,270.09
2018-06-14 21:53:45.680000,L8,196.35,187.04,184.23,265.05,271.11
2018-06-21 21:59:37.175000,L8,,,,259.92,259.09
2018-07-16 21:53:39.240000,L8,190.05,185.71,186.22,259.55,263.06
2018-07-16 21:54:03.204000,L8,189.93,185.48,186.03,259.13,262.94
2018-08-01 21:53:46.752000,L8,233.55,225.38,231.96,291.30,299.30
2018-08-01 21:54:10.706000,L8,230.16,221.33,228.43,288.94,293.11
2018-08-08 22:00:01.706000,L8,,,,264.76,265.82
2018-08-24 22:00:09.684000,L8,237.82,218.71,230.94,297.25,300.40
2018-10-20 21:54:20.636000,L8,214.94,209.85,219.77,276.49,280.60
2018-10-20 21:54:44.595000,L8,215.30,210.28,220.79,276.82,281.24
2018-11-05 21:54:24.009000,L8,238.62,220.31,233.50,301.58,317.56
2018-11-05 21:54:47.964000,L8,238.55,219.87,232.65,301.31,317.49
2018-11-12 22:00:35.361000,L8,198.49,194.48,197.56,264.35,262.34
2019-01-08 21:54:19.848000,L8,,,,247.28,237.71
2019-01-08 21:54:43.803000,L8,230.12,224.68,226.00,286.78,296.85
2019-01-24 21:54:15.958000,L8,200.15,191.45,191.32,256.82,247.90
2019-01-24 21:54:39.913000,L8,198.36,192.16,189.79,257.94,240.81
2019-01-31 22:00:25.273000,L8,224.29,212.55,211.12,281.58,284.13
2019-02-09 21:54:13.722000,L8,234.97,221.01,230.70,294.69,305.46
2019-02-09 21:54:37.685000,L8,238.99,221.78,238.82,301.65,312.15
2019-02-16 22:00:23.352000,L8,247.69,223.96,241.58,298.09,309.11
2019-02-25 21:54:10.323000,L8,220.28,216.85,220.02,278.04,277.73
2019-02-25 21:54:34.274000,L8,224.34,217.72,221.99,280.35,280.08
2019-03-04 22:00:18.869000,L8,,,,257.54,245.22
2019-03-29 21:54:01.431000,L8,238.54,220.87,229.44,301.14,305.17
2019-03-29 21:54:25.394000,L8,223.55,213.98,210.71,280.06,280.74
2019-05-23 22:00:18.688000,L8,,174.65,189.77,249.33,246.94
2019-06-08 22:00:26.359000,L8,229.09,208.56,224.06,300.47,298.00
2019-06-17 21:54:18.883000,L8,,,,255.16,254.85
2019-07-10 22:00:35.303000,L8,,,,253.11,246.48
2019-08-04 21:54:33.055000,L8,201.54,192.35,196.23,268.48,267.50
2019-08-04 21:54:57.018000,L8,208.39,200.45,202.39,275.46,274.49
2019-08-27 22:00:50.444000,L8,230.23,215.38,213.93,288.00,289.56
2019-10-07 21:55:14.925000,L8,203.77,192.50,195.07,265.46,271.87
2019-10-30 22:01:02.711000,L8,205.10,195.70,201.23,269.69,271.79
2019-11-24 21:55:11.489000,L8,196.57,189.85,196.73,262.69,267.36
2019-12-10 21:54:46.808000,L8,230.16,216.67,227.95,290.99,318.35
2019-12-10 21:55:10.771000,L8,231.82,217.46,225.19,290.98,316.93
2019-12-26 21:54:43.314000,L8,209.99,204.64,203.19,269.15,270.57
2019-12-26 21:55:07.269000,L8,215.46,207.93,206.66,273.27,273.79
2020-01-11 21:54:39.654000,L8,237.80,219.79,257.76,313.65,310.91
2020-01-11 21:55:03.613000,L8,233.41,217.90,233.75,283.07,305.10
2020-01-27 21:54:35.181000,L8,237.59,220.56,250.77,305.22,308.80
2020-01-27 21:54:59.135000,L8,238.74,221.50,253.10,305.82,309.99
2020-02-19 22:00:40.027000,L8,231.68,214.67,215.86,283.44,286.26
2020-03-15 21:54:19.505000,L8,242.39,220.21,236.35,310.25,315.73
2020-03-15 21:54:43.464000,L8,237.26,216.76,225.08,281.96,286.52
2020-04-23 22:00:11.077000,L8,217.58,203.94,198.56,263.15,258.92
2020-05-09 22:00:02.918000,L8,161.72,,,245.74,240.74
2020-07-28 22:00:35.385000,L8,181.48,178.78,187.64,252.36,249.49
2020-08-29 22:00:47.583000,L8,229.51,215.38,216.27,293.95,300.21
2020-09-07 21:54:40.584000,L8,193.77,185.66,190.85,,
2020-09-14 22:00:53.882000,L8,237.94,220.35,237.10,290.22,305.21
2020-09-30 22:00:57.970000,L8,237.31,216.50,236.63,292.45,297.99
2020-10-25 21:54:48.210000,L8,372.31,372.40,363.61,371.64,362.44
2020-11-26 21:54:48.737000,L8,204.36,199.37,190.19,265.82,271.07
2021-01-04 22:00:54.521000,L8,202.07,200.22,200.44,265.32,261.80
2021-01-13 21:55:03.506000,L8,236.61,218.77,232.67,299.92,316.66
2021-02-21 22:00:41.462000,L8,238.56,221.30,229.24,295.22,296.09
2021-03-25 22:00:27.214000,L8,233.94,218.84,221.88,289.48,299.12
2021-04-03 21:54:14.042000,L8,211.22,202.72,198.52,272.37,272.57
2021-05-05 21:53:57.658000,L8,237.13,220.15,229.88,294.67,299.16
2021-06-22 21:54:20.635000,L8,192.91,187.54,188.67,253.32,256.40
2021-07-08 21:54:46.809000,L8,,185.93,191.93,254.78,253.86
2021-07-24 21:54:28.322000,L8,193.46,185.42,188.02,251.25,253.02
2021-07-31 22:00:42.563000,L8,241.25,220.24,241.97,291.25,316.96
2021-08-25 21:54:39.970000,L8,234.71,218.52,221.16,281.39,284.02
2021-09-01 22:00:53.143000,L8,188.74,189.79,189.83,,238.06
2021-09-10 21:54:44.730000,L8,242.06,221.68,234.21,284.61,315.31
2021-11-08 21:55:15.392000,L9,,,,261.64,253.98
2021-11-18 22:00:10.866000,L9,276.82,236.26,329.48,335.13,336.97
2021-12-22 22:00:57.791000,L8,240.48,219.42,243.39,297.96,305.56
2021-12-23 21:54:45.761000,L9,243.20,219.64,247.71,292.77,306.11
2021-12-30 22:00:56.398000,L9,245.77,223.57,256.83,296.04,316.06
2021-12-31 21:55:07.163000,L8,248.48,222.84,261.71,304.36,319.39
2022-01-07 22:00:53.698000,L8,346.08,238.31,279.77,332.00,327.64
2022-01-08 21:54:43.715000,L9,245.79,225.66,255.30,313.94,313.66
2022-01-08 21:55:07.682000,L9,243.79,226.39,257.60,312.70,314.09
2022-01-15 22:00:53.737000,L9,203.75,193.62,196.94,268.98,269.59
2022-02-16 22:00:50.156000,L9,202.44,191.90,183.77,265.77,262.49
2022-02-17 21:54:55.333000,L8,202.35,194.06,189.57,267.08,266.91
2022-02-24 22:00:40.815000,L8,195.88,186.47,151.06,262.00,251.41
2022-03-05 21:54:28.568000,L8,199.56,192.65,192.40,265.64,255.91
2022-04-06 21:54:39.297000,L8,187.70,,,266.61,268.80
2022-04-14 21:54:19.342000,L9,244.40,224.82,244.74,299.11,305.95
2022-04-22 21:54:40.716000,L8,195.92,195.63,188.24,267.81,270.30
2022-04-29 22:00:25.301000,L8,,,,266.47,270.01
2022-04-30 21:54:36.774000,L9,409.03,264.08,273.90,325.38,368.83
2022-05-07 22:00:20.204000,L9,227.03,217.50,222.62,290.00,293.05
2022-05-23 22:00:09.789000,L9,198.33,193.27,194.24,273.46,274.74
2022-05-24 21:54:48.433000,L8,197.83,,,274.87,276.49
2022-05-31 22:00:38.643000,L8,,,,251.66,255.61
2022-06-09 21:54:59.308000,L8,,,,264.75,258.05
2022-06-17 21:54:31.655000,L9,,156.86,241.58,279.46,292.84
2022-06-25 21:54:42.519000,L8,194.91,186.95,195.23,266.79,271.36
2022-07-02 22:00:53.961000,L8,,,,245.62,244.11
2022-08-03 22:01:06.229000,L8,,,,223.67,223.69
2022-08-04 21:54:58.918000,L9,167.61,,,227.37,228.26
2022-08-11 22:00:49.717000,L9,170.86,,,240.39,233.63
2022-08-20 21:54:41.786000,L9,,,,223.00,224.63
2022-09-12 22:00:55.317000,L9,176.51,177.22,184.66,239.78,242.77
2022-10-07 21:55:14.032000,L9,190.02,193.46,194.61,245.44,273.66
2022-10-22 22:01:15.118000,L8,,,,222.97,227.34
2022-10-23 21:54:55.823000,L9,232.44,220.52,230.95,285.97,308.69
2022-10-23 21:55:19.786000,L9,228.84,220.16,233.39,285.39,307.83
2022-10-31 21:55:07.112000,L8,237.11,220.23,239.19,291.42,315.91
2022-11-07 22:01:16.764000,L8,228.72,219.98,227.47,289.57,312.46
2022-12-26 21:55:17.492000,L9,237.46,296.05,334.32,332.42,322.17
2023-01-19 21:54:46.759000,L8,234.17,220.51,226.31,288.92,311.11
2023-02-03 22:01:08.748000,L9,240.40,222.01,233.52,294.75,304.14
2023-02-04 21:55:14.883000,L8,,,,265.33,266.08
2023-02-19 22:01:01.085000,L9,238.91,219.69,235.42,293.12,306.34
2023-02-20 21:55:01.618000,L8,241.45,221.01,246.31,299.41,313.36
2023-03-07 22:00:49.335000,L9,208.64,198.23,207.17,273.67,275.95
2023-03-08 21:54:26.774000,L8,196.55,,,267.84,268.58
2023-03-15 22:00:36.469000,L8,201.31,191.59,189.64,270.60,271.77
2023-03-23 22:00:43.748000,L9,241.40,220.12,245.57,301.12,310.36
2023-04-01 21:54:49.827000,L9,219.12,204.18,206.75,276.74,278.54
2023-04-24 22:00:28.290000,L9,190.94,,,269.38,268.09
2023-06-12 21:53:55.143000,L8,258.77,228.73,268.44,310.68,310.33
2023-06-20 21:53:48.080000,L9,,,,260.99,259.36
2023-06-20 21:54:12.043000,L9,,,,259.35,256.43
2023-07-05 22:00:18.878000,L8,188.33,177.97,185.85,257.82,254.80
2023-07-06 21:54:01.348000,L9,192.51,182.59,187.73,263.28,262.12
2023-07-06 21:54:25.307000,L9,196.62,186.55,190.07,266.17,265.66
2023-07-14 21:54:10.811000,L8,312.54,276.94,277.18,352.80,330.52
2023-07-29 22:00:19.281000,L9,205.78,193.56,193.07,269.66,273.02
2023-07-30 21:54:18.379000,L8,215.02,201.39,199.75,273.36,276.24
2023-08-14 22:00:25.488000,L9,239.64,220.33,249.59,293.46,314.10
2023-08-15 21:54:24.024000,L8,204.78,191.09,195.24,268.44,273.23
2023-08-30 22:00:35.499000,L9,209.41,187.02,192.15,242.75,256.61
2023-08-31 21:54:28.141000,L8,219.09,197.53,195.31,262.35,273.96
2023-09-07 22:00:37.835000,L8,229.00,211.14,206.26,285.35,292.40
