dates,satname,nzd0557-0000,nzd0557-0001,nzd0557-0002,nzd0557-0003,nzd0557-0004,nzd0557-0005,nzd0557-0006,nzd0557-0007,nzd0557-0008,nzd0557-0009,nzd0557-0010,nzd0557-0011,nzd0557-0012,nzd0557-0013,nzd0557-0014,nzd0557-0015,nzd0557-0016,nzd0557-0017,nzd0557-0018,nzd0557-0019,nzd0557-0020,nzd0557-0021,nzd0557-0022,nzd0557-0023,nzd0557-0024,nzd0557-0025,nzd0557-0026,nzd0557-0027,nzd0557-0028,nzd0557-0029,nzd0557-0030,nzd0557-0031,nzd0557-0032,nzd0557-0033,nzd0557-0034,nzd0557-0035,nzd0557-0036,nzd0557-0037,nzd0557-0038,nzd0557-0039,nzd0557-0040,nzd0557-0041,nzd0557-0042,nzd0557-0043,nzd0557-0044,nzd0557-0045,nzd0557-0046,nzd0557-0047,nzd0557-0048,nzd0557-0049
2017-06-23 22:20:32.508000,L8,324.67,319.34,301.31,296.29,282.80,280.44,275.98,274.44,323.95,318.97,323.07,309.35,307.56,309.15,307.20,307.90,309.08,315.00,305.73,295.80,283.33,282.50,281.75,282.40,278.75,287.94,300.20,300.36,290.28,273.64,264.06,259.71,248.62,242.32,241.65,247.32,230.61,390.81,396.39,406.22,382.30,209.59,216.15,220.70,223.79,235.35,251.01,250.79,236.76,252.13
2017-06-23 22:20:56.475000,L8,229.28,213.44,189.56,260.21,252.87,241.37,243.70,238.54,240.96,229.49,195.13,236.21,185.99,185.64,183.47,194.16,206.40,212.66,222.22,183.37,196.46,154.48,,172.28,186.84,194.33,184.06,217.07,218.82,210.79,189.82,179.67,183.16,178.27,173.38,178.81,,,,,,,,,,,,,,
2017-09-27 22:21:00.343000,L8,318.40,304.94,292.63,282.97,273.64,265.82,260.91,252.59,246.70,245.72,250.26,248.85,248.66,249.45,248.35,255.78,262.22,256.16,244.61,236.93,226.09,221.72,221.99,222.50,225.92,229.85,235.72,233.52,232.32,225.23,209.21,199.51,196.34,194.14,192.60,196.48,169.98,165.78,,,142.05,152.11,163.54,159.36,170.44,179.55,192.45,204.67,194.65,212.09
2017-09-27 22:21:24.311000,L8,319.82,306.23,293.82,284.51,274.89,267.22,262.09,253.98,248.25,247.17,251.36,250.32,250.13,251.30,249.55,257.09,263.60,257.32,245.74,238.13,227.51,223.54,223.23,223.98,227.23,231.09,237.33,235.43,233.84,226.97,210.64,200.56,197.35,195.19,193.56,197.89,170.92,167.71,,,142.53,152.56,163.62,159.95,170.83,179.75,192.68,204.65,194.31,211.53
2017-10-13 22:21:28.735000,L8,316.80,304.42,293.12,281.96,273.44,264.25,258.44,251.83,246.77,246.20,249.44,248.39,248.23,248.74,248.34,254.82,262.08,254.91,245.28,236.09,225.99,221.55,219.51,222.21,224.93,229.87,237.64,234.28,233.26,224.83,209.46,199.22,197.36,196.09,193.99,195.22,189.76,,,,,,,,,,,,,
2017-10-29 22:21:05.518000,L8,317.37,306.50,295.30,286.19,274.94,264.73,260.83,253.15,248.73,247.73,252.10,248.84,252.33,249.85,249.71,255.82,263.85,255.41,245.88,238.48,227.97,221.01,221.51,224.17,225.99,231.06,238.95,233.16,232.92,226.29,209.38,199.18,197.69,196.40,196.93,202.51,170.83,152.05,,,138.30,153.70,164.50,160.55,167.77,180.01,193.46,205.80,194.26,207.95
2017-11-30 22:20:56.190000,L8,,,,,,,,,,208.90,238.72,231.38,238.74,233.31,232.54,241.06,249.86,244.55,236.28,227.54,214.68,204.11,213.34,216.18,219.75,223.97,228.55,229.57,228.59,221.26,206.46,194.14,191.63,189.62,186.64,185.99,157.88,,,,,142.57,152.54,152.72,153.33,162.38,183.48,195.88,186.40,196.10
2018-01-01 22:20:56.342000,L8,316.36,304.02,292.68,283.29,269.95,261.03,257.73,250.99,248.50,246.99,252.00,251.31,250.96,252.59,252.34,256.57,263.42,255.78,247.00,241.65,227.54,222.97,221.33,228.67,230.64,232.86,238.96,239.29,238.98,233.84,218.72,207.30,203.85,202.73,202.18,204.09,169.96,148.49,,,143.02,154.20,161.08,176.86,167.35,174.40,190.34,207.81,198.51,215.57
2018-01-01 22:21:20.309000,L8,315.39,302.52,290.37,280.70,268.89,260.03,255.39,249.80,247.59,246.09,251.14,249.51,249.92,250.54,251.11,255.41,262.34,254.45,245.42,240.15,226.48,221.82,220.79,226.89,229.53,232.20,238.01,238.32,238.39,232.54,217.87,206.01,203.42,201.95,201.11,202.61,167.61,148.04,,,142.88,154.03,161.01,176.38,167.35,174.76,190.60,209.22,199.58,216.81
2018-03-06 22:20:26.446000,L8,314.79,303.56,291.46,281.64,269.24,261.28,258.55,251.32,247.05,245.25,250.19,248.82,249.58,251.48,249.92,256.46,261.87,255.13,246.70,238.88,226.71,221.93,222.60,224.01,228.25,230.55,236.19,232.30,231.16,227.09,211.70,200.35,198.21,194.01,192.85,191.39,155.85,,,,,145.58,159.30,160.22,162.83,174.51,188.08,199.13,192.30,208.21
2018-07-12 22:19:56.652000,L8,307.12,273.90,277.21,277.25,188.66,238.86,237.86,214.57,235.03,203.30,189.91,209.62,182.48,182.31,181.22,193.57,206.40,214.07,205.38,180.87,192.03,153.46,144.24,172.36,185.30,193.56,181.04,211.62,212.70,208.69,,,,,,,,,,,,,,,,,,,,
2018-07-12 22:20:20.619000,L8,327.20,319.68,305.78,298.47,284.63,280.29,273.80,269.64,256.47,257.98,260.29,257.73,257.69,266.37,261.91,264.97,270.25,266.84,256.31,247.35,240.66,236.48,237.06,235.73,235.22,237.84,246.57,244.52,238.70,233.96,219.46,212.65,210.56,227.66,205.48,224.86,195.76,170.71,,,153.30,166.91,186.37,190.91,199.23,210.14,224.29,233.49,210.60,264.01
2018-08-29 22:20:19.957000,L8,462.08,464.80,444.04,410.32,417.97,418.98,403.44,398.94,380.50,269.95,291.72,316.92,332.88,376.78,398.32,395.40,359.25,317.15,304.53,288.78,270.98,295.41,279.67,303.06,350.26,365.08,382.43,392.85,382.02,368.94,361.45,329.47,321.06,318.87,326.67,264.61,204.36,185.19,,,153.43,161.70,171.92,176.58,183.25,217.19,238.74,248.73,225.83,269.27
2018-09-30 22:20:31.646000,L8,302.03,281.99,279.51,270.58,257.97,250.52,240.22,231.27,207.93,193.13,167.75,197.16,175.31,189.96,199.51,221.47,221.65,224.65,220.56,215.86,195.56,,,179.74,195.04,207.07,201.02,217.35,218.25,209.37,179.01,,,,,,,,,,,,,,,,,,,
2019-02-21 22:20:30.485000,L8,326.00,319.26,306.67,299.98,287.84,279.35,277.41,333.58,394.18,273.79,264.45,259.22,260.03,261.38,267.59,276.89,285.77,280.69,309.60,301.15,308.35,305.43,264.84,239.73,235.45,242.94,252.07,258.28,253.15,254.10,228.37,228.16,231.67,220.55,235.93,218.40,235.74,226.26,,,152.30,408.10,454.67,427.06,388.34,360.42,251.85,282.35,218.38,220.05
2019-02-21 22:20:54.448000,L8,322.70,316.44,301.34,294.72,284.46,275.49,272.34,309.83,317.41,269.40,260.93,256.54,254.30,258.76,263.04,272.73,280.39,275.86,302.49,292.51,301.18,288.90,254.83,234.81,231.66,239.68,243.11,253.14,247.80,245.37,220.27,220.54,225.16,215.50,229.83,214.07,226.21,173.57,,,148.22,402.86,453.37,423.06,379.35,349.16,246.96,248.28,211.65,217.71
2019-12-22 22:21:03.498000,L8,300.30,286.89,274.32,259.92,173.98,167.49,194.29,188.25,224.57,232.22,232.56,231.99,228.47,229.36,221.16,232.54,242.35,234.85,226.55,216.98,200.39,179.09,183.84,203.60,206.66,212.07,216.97,220.70,221.94,212.28,199.53,189.41,188.90,186.71,183.92,180.32,,,,,,,,,,,,,,
2020-01-23 22:20:55.593000,L8,400.23,389.53,368.78,360.63,349.36,345.71,344.03,344.84,340.24,330.45,329.28,333.10,335.17,339.38,349.88,358.44,349.86,338.15,323.06,310.47,291.67,294.29,299.36,296.54,299.31,300.57,302.93,308.44,327.70,301.44,288.12,292.73,274.83,278.68,278.03,261.09,234.66,197.26,133.61,148.94,182.42,188.51,196.86,198.18,203.94,219.00,234.97,244.15,227.49,226.43
2020-05-30 22:20:16.612000,L8,311.31,288.29,282.04,271.89,269.16,244.76,236.57,248.09,242.56,229.41,188.86,202.30,178.32,178.13,175.78,189.48,208.50,212.15,217.95,183.00,201.62,144.81,141.78,170.84,187.65,196.62,178.03,219.06,219.02,213.07,197.71,190.60,185.06,182.02,176.01,176.71,,,,,,,,,,,,178.36,172.40,185.23
2020-05-30 22:20:40.575000,L8,315.66,288.52,282.79,273.59,270.41,247.01,240.25,251.26,244.51,228.43,190.80,203.42,180.65,181.52,179.27,191.48,211.90,214.98,217.65,185.17,203.02,148.46,143.81,171.00,188.67,195.66,179.56,220.81,220.72,215.48,199.67,191.44,186.95,183.33,178.53,178.82,,,,,,,,,,,,177.12,171.50,179.15
2020-06-15 22:20:50.632000,L8,302.64,223.54,215.72,213.24,190.37,234.03,235.24,233.89,201.83,195.31,186.48,203.22,180.95,180.71,174.61,192.93,208.36,216.11,217.69,183.14,195.16,135.47,,170.52,185.89,187.36,175.74,211.31,,,,,,,,,,,,,,,,,,,,,,
2020-08-02 22:20:44.744000,L8,322.37,317.16,300.34,292.47,281.96,275.56,270.80,266.32,258.53,262.21,265.46,258.55,260.36,264.63,265.51,269.22,271.98,265.93,255.25,245.12,237.80,232.36,230.64,232.69,232.61,238.51,245.01,249.21,254.83,293.90,228.28,215.96,204.91,205.18,201.81,203.78,187.75,160.14,,226.53,212.58,163.53,162.26,165.83,168.57,181.04,191.29,199.62,203.08,225.63
2020-09-19 22:21:03.690000,L8,304.50,208.17,197.45,251.18,261.07,249.78,232.50,232.71,231.22,231.52,218.40,224.76,,179.77,177.98,184.78,192.68,196.13,,,,,,164.01,180.90,203.03,194.76,217.59,209.89,,,,,,,,,,,,,,,,,,,,,
2020-11-22 22:21:06.915000,L8,401.70,470.96,377.82,331.05,324.54,332.01,345.15,334.18,335.76,320.88,321.04,312.80,314.58,317.93,317.07,343.38,316.14,309.22,300.39,296.77,284.48,277.58,282.46,279.01,284.07,285.49,289.91,299.80,302.10,284.77,262.28,244.70,243.21,243.36,251.41,236.35,218.37,204.11,182.49,192.82,197.52,202.39,204.29,204.78,210.03,218.94,236.87,234.30,218.57,499.39
2020-11-22 22:21:30.887000,L8,398.19,486.10,465.84,373.32,399.43,330.52,342.22,332.12,334.80,319.16,318.32,311.34,313.21,315.86,315.78,341.92,314.45,307.09,298.85,295.84,282.84,274.80,281.47,277.76,282.79,284.38,288.50,298.73,301.25,283.65,261.22,244.06,242.50,242.48,249.34,236.03,217.82,203.45,181.22,193.03,196.87,202.19,204.19,205.31,210.27,219.35,237.45,235.19,219.54,340.75
2021-06-18 22:20:38.709000,L8,327.50,321.07,308.70,296.62,284.77,281.12,275.28,270.79,255.68,258.40,259.11,257.40,256.53,262.80,261.82,267.70,270.36,268.58,256.84,246.25,241.31,237.28,237.80,234.53,237.97,240.71,245.48,247.92,256.74,243.24,237.06,225.37,216.69,215.67,217.36,218.37,206.24,168.57,,150.13,156.90,174.72,181.39,189.94,192.89,205.48,219.40,223.91,207.99,224.00
2021-06-18 22:21:02.676000,L8,330.04,323.20,310.74,300.97,287.50,284.99,278.01,273.23,259.97,260.67,263.54,259.59,261.01,266.50,265.09,271.06,274.12,271.77,259.96,249.26,244.23,240.57,240.24,238.44,241.36,242.97,249.52,251.34,258.67,247.11,243.22,232.71,224.47,219.66,219.65,222.67,207.91,173.36,,151.30,160.76,179.34,183.60,190.39,193.90,206.23,220.04,224.26,206.74,223.38
2021-08-05 22:20:52.997000,L8,306.50,294.94,281.00,278.32,260.18,246.99,238.30,201.14,232.73,231.88,186.34,232.94,178.01,179.63,174.42,185.99,206.41,209.28,186.06,179.74,190.16,136.40,,165.64,175.98,177.02,167.01,211.75,218.63,207.68,183.05,179.54,181.52,175.56,170.77,,,,,,,,,,144.38,160.95,173.47,181.04,167.69,190.37
2021-08-05 22:21:16.968000,L8,308.47,295.87,284.77,279.01,263.66,244.12,247.07,228.88,238.82,231.88,187.59,200.57,180.17,181.41,174.58,187.40,208.57,214.63,187.21,182.74,189.13,139.24,,165.26,177.07,177.92,168.26,213.50,219.78,208.28,180.83,179.16,182.71,176.25,171.75,,,,,,,,,,143.87,160.20,173.52,179.56,163.61,189.46
2021-09-22 22:21:05.391000,L8,319.13,308.83,296.69,288.95,278.73,268.24,263.83,255.25,251.77,251.81,255.57,252.74,251.63,251.65,250.60,256.14,262.98,257.83,248.70,238.76,228.82,223.46,223.09,226.05,228.01,227.91,234.55,238.61,237.27,224.82,211.67,201.46,197.37,191.92,192.48,198.18,176.74,155.06,,,144.34,155.55,170.93,167.54,183.96,189.88,212.10,209.45,201.82,224.97
2021-12-11 22:21:08.661000,L8,351.51,336.97,332.25,435.68,439.00,463.23,489.43,473.40,315.59,305.08,432.79,509.10,323.70,502.24,499.26,507.69,318.63,510.77,481.82,489.36,280.46,286.73,470.17,474.24,495.35,408.44,455.55,466.11,440.51,467.62,473.57,405.82,434.76,369.35,247.00,250.73,229.60,214.55,207.64,205.76,203.05,205.95,208.01,202.95,212.36,220.09,234.08,240.18,224.05,232.32
2022-01-28 22:20:55.692000,L8,386.25,379.48,357.87,346.72,338.94,340.71,341.26,333.22,313.88,306.06,313.99,316.88,322.00,327.40,326.02,323.71,330.28,333.65,324.31,308.90,283.69,277.46,279.46,283.47,287.75,298.48,302.02,311.60,308.98,294.33,276.08,265.97,255.18,254.40,254.69,258.94,497.06,328.96,300.57,428.15,384.92,428.73,463.39,307.83,427.85,224.57,231.21,240.68,216.20,221.59
2022-02-13 22:21:16.458000,L8,316.85,304.16,295.31,283.94,275.78,266.29,263.03,255.55,250.57,252.70,253.02,252.31,251.81,252.57,252.30,257.57,265.55,260.60,250.40,240.96,230.79,222.13,223.49,228.91,231.93,233.00,239.41,241.51,239.20,229.85,216.73,206.72,201.11,202.68,197.89,210.17,173.05,156.79,,,141.12,152.55,160.52,166.28,172.46,179.96,191.03,202.96,194.17,207.51
2022-03-01 22:20:48.516000,L8,315.87,305.79,295.17,285.37,276.30,267.72,263.45,255.81,250.32,252.67,252.34,252.12,251.02,252.12,251.64,257.38,264.03,259.62,248.97,240.07,229.91,222.08,223.16,226.29,230.22,229.92,236.12,240.60,237.06,227.31,215.94,206.76,201.20,201.16,197.93,201.27,172.07,155.98,,,141.14,154.18,161.67,163.70,168.64,178.76,192.02,205.08,196.83,210.14
2022-03-09 22:20:49.257000,L9,324.85,315.09,304.72,301.75,288.17,283.93,274.64,267.17,265.16,260.93,262.15,260.57,263.83,263.36,267.58,279.26,281.72,270.83,261.79,253.58,235.53,229.25,230.62,236.69,240.83,235.78,240.79,242.99,244.31,237.10,231.55,218.44,205.58,208.55,221.63,223.17,197.74,162.12,,,150.72,158.19,174.91,184.99,187.17,195.11,205.14,212.37,199.65,215.49
2022-03-17 22:20:41.710000,L8,318.90,307.62,296.71,287.44,278.67,270.39,265.28,257.81,252.85,254.98,256.43,254.73,254.03,255.71,256.44,260.90,266.35,261.96,252.19,242.51,233.45,226.74,225.99,232.28,234.69,234.22,239.43,242.45,239.23,230.63,217.15,209.11,210.61,213.89,217.47,220.67,183.21,161.81,,,146.19,158.38,168.94,177.28,180.32,183.08,196.04,217.04,204.23,213.31
2022-04-10 22:20:41.030000,L9,316.54,307.41,296.84,287.24,278.44,270.20,265.62,257.63,252.08,254.25,253.25,254.20,251.92,255.65,253.62,259.60,265.32,261.76,249.78,239.78,230.63,223.84,225.14,228.71,229.03,229.31,237.82,241.27,237.59,228.30,215.10,207.38,201.75,202.10,206.85,211.13,175.44,170.39,,,143.61,152.67,161.58,176.82,165.73,175.50,189.71,203.34,199.53,212.22
2022-04-10 22:21:04.997000,L9,318.78,309.25,299.01,289.85,281.77,273.38,267.70,259.56,254.14,257.05,256.19,256.60,253.84,257.99,256.48,261.58,267.21,264.20,252.20,242.15,232.66,226.64,227.85,230.48,230.97,230.90,239.45,243.05,239.10,229.46,216.35,208.87,202.72,203.25,207.93,211.71,179.99,172.95,,,144.08,153.15,161.97,177.42,166.57,176.02,190.85,202.25,199.54,211.05
2022-05-04 22:20:37.713000,L8,257.65,236.59,195.38,230.48,240.04,203.43,230.49,,,,,,152.32,173.45,172.57,186.61,211.24,208.89,217.35,219.18,201.82,155.60,151.59,171.32,189.53,210.95,187.26,218.10,222.23,212.86,200.12,192.30,188.38,182.83,178.54,,,,,,,,,,,,,178.60,173.91,187.98
2022-05-28 22:20:18.438000,L9,308.21,283.98,274.85,267.48,251.12,229.35,233.97,201.19,197.47,190.42,189.94,200.61,175.07,177.76,175.22,186.56,209.54,208.53,204.88,191.59,190.13,144.57,142.26,169.38,183.98,189.77,178.73,202.53,,,,,,,,,,,,,,,,,,,,,,
2022-06-05 22:20:51.340000,L8,329.96,324.07,315.65,308.55,292.63,286.82,281.34,273.71,263.59,316.88,318.22,322.42,318.78,300.08,318.59,301.96,323.32,323.31,311.02,295.13,294.63,286.48,286.90,279.65,419.68,427.77,433.58,449.01,440.13,423.39,408.11,389.64,239.41,238.74,240.82,242.16,227.64,218.32,209.54,205.96,201.59,205.69,204.80,201.65,206.28,212.46,230.29,235.51,217.59,239.19
2022-07-23 22:21:31.572000,L8,277.99,227.52,224.75,189.33,169.97,,,,,,,,,,169.78,187.76,205.25,211.58,209.72,216.26,201.45,169.52,158.91,177.89,195.65,203.98,192.01,217.77,223.38,215.22,200.72,192.69,185.47,181.53,179.64,178.03,155.84,,,,,,,,,,,175.77,160.83,178.77
2022-07-31 22:20:51.284000,L9,312.00,315.96,307.96,284.82,268.63,267.60,268.13,270.08,253.87,255.50,255.39,255.69,262.47,255.87,248.20,253.43,265.90,269.20,278.87,246.58,295.90,229.44,234.89,229.59,225.09,311.74,288.50,301.52,312.71,276.95,228.28,270.18,241.08,246.75,197.99,203.45,197.77,164.18,,,156.97,155.45,161.54,155.33,170.44,179.81,187.10,204.41,204.20,221.04
2022-08-08 22:21:16.880000,L8,325.24,324.41,315.34,314.72,322.61,328.27,476.41,491.60,468.53,279.87,268.05,262.03,286.61,270.82,313.96,296.08,281.34,277.94,268.29,256.53,253.52,242.49,261.59,260.04,256.78,257.27,257.06,265.98,266.22,263.47,252.65,239.60,230.34,231.01,230.06,230.27,207.04,181.59,,150.88,195.07,186.80,188.77,193.38,198.16,201.83,218.44,224.00,203.69,222.04
2022-08-24 22:21:19.767000,L8,321.74,321.14,301.14,293.25,283.98,277.15,270.21,263.02,253.73,255.09,254.42,257.29,257.39,262.26,262.97,265.07,266.99,263.85,256.37,457.93,436.01,424.56,417.81,236.75,234.82,232.89,242.01,244.00,243.93,232.38,254.29,251.40,241.90,230.00,231.58,228.28,194.59,174.93,203.10,141.66,196.47,208.28,210.08,212.39,210.48,217.90,225.73,230.58,210.31,223.04
2022-09-09 22:21:23.307000,L8,316.42,308.25,298.67,289.19,279.93,269.21,265.62,256.74,251.15,250.87,252.49,251.59,252.35,252.20,250.81,254.89,262.00,257.25,244.22,236.06,227.92,224.51,222.96,224.72,226.08,226.78,232.31,237.08,236.67,226.93,215.22,202.90,197.09,192.05,189.97,194.39,179.04,156.90,,,144.60,153.61,169.58,170.44,180.52,190.70,198.59,206.00,195.97,223.04
2022-12-06 22:21:13.854000,L9,384.21,366.27,353.99,342.81,337.02,326.75,313.25,311.41,306.58,308.64,305.22,289.07,301.21,299.80,313.43,336.34,345.87,336.43,307.93,303.40,296.18,284.30,289.37,298.13,297.99,290.57,294.13,523.78,513.20,507.25,487.81,463.69,461.27,455.91,444.57,443.58,407.47,241.27,240.61,237.96,245.88,237.96,237.45,236.95,239.47,252.22,273.08,276.37,251.44,261.44
2022-12-06 22:21:37.817000,L9,313.88,306.03,296.09,285.62,276.77,267.62,261.36,253.37,247.37,248.07,253.49,249.86,248.56,248.44,247.57,254.40,259.16,255.44,244.99,236.23,225.82,219.74,220.07,223.54,226.28,226.41,229.58,238.51,243.91,222.54,215.00,202.37,199.34,198.40,201.61,203.60,170.70,146.53,,,144.23,153.92,163.03,159.73,169.36,172.28,187.53,206.99,197.88,211.12
2022-12-14 22:21:16.750000,L8,315.73,307.19,297.26,287.01,277.80,267.25,263.54,254.32,250.90,251.05,252.20,252.72,251.91,250.92,250.97,256.14,263.16,257.42,247.88,239.33,229.02,222.34,222.12,225.05,229.52,229.68,233.28,240.55,241.32,227.24,216.59,204.36,200.33,200.88,200.71,202.08,171.11,146.17,,,143.99,153.52,164.54,165.68,167.35,175.69,189.80,206.15,195.60,206.73
2022-12-30 22:21:36.430000,L8,354.91,334.30,326.11,321.20,310.25,307.28,299.26,417.81,512.58,290.73,294.93,290.30,300.17,305.25,299.02,305.16,308.00,305.17,295.92,282.43,272.57,277.25,274.18,276.45,279.28,278.05,283.74,294.15,296.66,262.87,251.59,248.84,254.85,250.12,249.80,243.39,227.19,210.37,189.03,181.44,198.76,208.00,209.75,207.20,211.70,219.03,231.53,242.77,225.52,225.07
2023-01-07 22:21:14.460000,L9,315.87,305.85,296.95,288.83,279.27,270.49,264.42,256.16,250.83,252.32,251.92,253.95,251.53,252.45,250.59,257.93,262.78,259.00,248.47,240.09,229.93,220.86,222.04,225.84,228.19,230.11,232.33,240.94,239.31,228.61,217.27,206.12,201.26,198.24,197.13,195.67,166.29,141.10,,,135.34,150.30,157.55,158.34,160.47,167.07,182.13,202.53,192.58,206.87
2023-01-07 22:21:38.419000,L9,314.25,303.74,294.74,286.37,275.89,267.30,261.29,253.58,248.46,248.72,250.50,250.96,249.73,249.08,248.93,255.31,260.92,255.96,245.38,236.72,227.81,219.35,219.97,222.73,226.00,227.87,231.02,238.85,237.57,227.77,215.76,204.49,200.54,196.41,195.47,193.58,165.60,139.97,,,136.90,150.38,158.01,158.38,162.79,167.82,182.92,204.46,194.58,208.90
2023-01-15 22:21:05.646000,L8,313.15,302.15,293.35,283.32,275.96,270.54,271.50,300.44,289.01,286.44,269.25,454.48,339.47,269.58,248.59,254.46,261.51,258.23,246.28,237.90,229.11,219.98,218.48,218.84,220.04,217.78,224.69,227.44,227.65,222.41,204.62,193.31,195.63,191.93,194.20,188.33,155.49,,,,,141.44,153.94,157.80,157.97,164.17,181.40,200.73,191.31,203.02
2023-02-24 22:21:03.459000,L9,314.38,306.54,296.94,287.69,281.01,271.18,266.19,257.85,252.45,253.18,253.11,254.38,252.60,254.11,251.68,257.07,263.88,258.92,248.17,240.13,229.97,222.63,224.44,228.86,228.37,230.90,235.44,240.81,237.35,227.99,214.86,205.39,200.74,202.15,199.87,211.87,172.90,147.65,,,144.38,150.81,162.29,168.66,167.45,173.64,190.66,204.74,198.08,216.53
2023-02-24 22:21:27.431000,L9,313.99,306.10,296.35,287.20,280.50,270.72,265.72,257.33,251.94,252.36,252.75,253.75,252.19,253.29,251.37,256.52,263.54,258.36,247.43,239.25,229.34,221.80,223.68,228.27,227.52,230.18,234.30,239.79,236.92,227.54,214.09,203.61,199.99,200.99,199.35,210.51,172.77,146.86,,,143.88,149.41,161.81,167.45,166.83,173.29,189.96,204.31,198.17,216.28
2023-03-12 22:20:56.415000,L9,315.39,306.51,297.33,292.46,282.34,273.76,268.96,319.69,,,,,,298.85,275.83,260.47,266.24,260.75,251.25,242.04,233.62,227.63,227.52,233.39,230.52,230.01,237.50,254.36,262.13,325.62,,,,,367.65,355.10,171.82,147.23,,,147.71,155.89,163.46,173.73,169.45,183.09,193.90,205.59,214.10,247.53
2023-03-12 22:21:20.378000,L9,316.60,308.12,299.04,294.38,284.27,275.67,272.29,314.93,,,,,,298.06,277.63,261.84,267.96,262.16,252.63,243.49,234.72,228.87,228.86,234.44,231.72,231.19,238.43,254.69,262.95,285.69,,,,,368.87,356.28,171.60,147.22,,,147.26,155.33,162.81,172.28,167.54,182.01,193.56,204.05,211.11,245.78
2023-04-13 22:20:38.700000,L9,,,,,,252.46,256.45,249.60,244.15,239.24,245.37,244.61,246.61,242.60,203.60,232.14,245.36,230.97,211.82,227.94,216.56,205.70,215.78,220.40,218.03,221.71,230.98,233.33,231.54,221.43,208.31,197.16,192.52,192.07,190.90,189.58,163.34,,,,,141.51,153.92,154.38,154.41,165.93,174.83,192.63,181.99,
2023-05-15 22:20:23.769000,L9,318.98,305.26,295.95,287.47,278.34,272.38,269.14,248.40,247.07,247.63,252.05,253.64,250.62,256.36,256.43,263.59,267.70,265.78,255.40,246.69,237.94,231.94,234.68,239.12,239.08,240.32,236.68,229.72,251.89,187.90,279.49,215.85,162.45,334.41,245.18,244.05,211.72,237.79,,144.51,142.96,154.83,169.47,179.17,171.97,184.55,191.84,196.74,193.95,207.38
2023-05-23 22:20:05.625000,L8,318.11,306.69,295.49,288.05,278.00,271.50,265.44,259.46,249.25,251.01,250.27,251.38,252.38,253.62,252.68,259.64,264.86,260.91,250.81,239.68,231.25,226.77,227.62,225.87,228.08,228.00,234.14,240.41,239.77,232.25,221.81,229.08,263.50,166.68,205.17,211.40,194.43,184.88,,,191.11,208.35,209.66,175.92,185.23,202.82,198.89,,,
2023-05-31 22:20:15.755000,L9,327.85,343.06,302.59,292.94,283.36,277.53,273.65,266.40,259.03,264.72,273.09,260.06,260.20,261.28,266.11,275.86,277.94,279.82,282.79,269.47,260.97,257.42,249.48,245.37,247.33,235.96,270.58,272.80,274.18,265.08,253.49,238.03,235.70,224.43,227.78,217.67,198.07,189.30,152.80,165.04,177.76,182.46,189.34,188.20,191.07,203.10,220.97,237.03,217.21,332.40
2023-06-08 22:20:12.046000,L8,305.92,290.75,273.02,269.51,256.38,247.38,250.71,241.53,234.01,234.07,237.59,234.32,211.15,209.68,220.37,237.47,250.99,245.65,233.55,220.82,205.52,180.52,184.35,202.44,197.59,195.41,195.21,218.24,217.92,186.65,,,,,,,,,,,,,,,,,,,,
2023-06-16 22:20:06.681000,L9,314.15,303.20,291.24,282.44,273.21,266.87,260.48,255.44,243.01,243.97,244.38,245.77,242.61,247.98,240.81,249.79,256.61,252.22,243.60,229.85,215.06,207.24,216.20,220.11,219.90,220.50,226.80,231.34,229.13,219.35,206.26,194.02,189.04,185.34,181.74,179.48,146.42,,,,,,,,,,,,,
2023-06-16 22:20:30.657000,L9,326.08,318.95,305.39,295.55,285.21,278.96,276.14,268.36,256.82,257.65,258.23,257.27,258.74,261.88,262.86,270.38,273.43,269.94,258.34,249.33,242.97,236.63,236.02,232.42,234.48,234.71,243.52,249.88,249.02,464.16,416.23,416.20,436.60,209.03,210.92,211.46,194.33,165.70,136.31,198.72,214.46,198.40,183.87,193.20,192.98,203.58,218.67,226.77,208.23,226.46
2023-06-24 22:20:18.087000,L8,295.70,271.52,266.50,205.19,250.75,237.47,233.32,200.49,227.51,215.17,224.11,212.54,184.35,182.00,190.98,193.20,223.89,215.59,211.86,203.88,195.09,170.45,147.85,173.06,187.66,198.79,189.34,207.93,210.82,203.47,,,,,,,,,,,,,,,,,,,,
2023-08-27 22:20:47.606000,L8,295.54,283.36,258.38,258.73,246.66,235.84,227.60,210.32,213.71,217.70,215.71,223.28,203.87,203.93,203.26,214.75,236.20,232.16,219.47,210.93,201.07,182.21,162.63,187.56,191.99,204.64,194.84,210.19,209.16,,,,,,,,,,,,,,,,,,,,,
2023-09-12 22:20:49.904000,L8,303.04,288.35,276.15,267.81,254.59,243.62,235.81,203.45,169.55,192.34,195.80,191.31,,,,185.14,228.04,208.82,209.17,206.68,197.72,178.31,163.81,192.07,192.41,206.59,198.98,213.76,214.97,189.09,,,,,,,,,,,,,,,,,,,,
