dates,satname,nzd0545-0000,nzd0545-0001,nzd0545-0002,nzd0545-0003,nzd0545-0006,nzd0545-0007,nzd0545-0008,nzd0545-0009,nzd0545-0010,nzd0545-0011,nzd0545-0012,nzd0545-0004,nzd0545-0005,nzd0545-0013,nzd0545-0014,nzd0545-0015
2006-08-28 22:14:23.601000,L5,290.97,279.28,275.93,300.55,317.27,305.99,231.07,243.27,220.42,228.89,218.75,299.78,307.95,231.22,253.27,288.42
2006-09-06 22:08:43.357000,L5,,246.46,279.81,298.52,309.76,293.48,221.02,232.76,211.05,223.95,217.25,298.71,306.78,234.79,265.74,290.94
2006-09-13 22:14:35.259000,L5,,,,,343.36,323.28,275.47,277.70,265.09,269.30,267.50,334.11,340.35,285.99,,
2006-10-08 22:08:40.914000,L5,,,,,342.66,330.42,304.08,274.02,264.89,260.82,252.96,,,256.31,,
2006-11-25 22:09:07.763000,L5,,,256.13,292.59,317.25,299.31,204.11,220.63,225.26,223.49,219.12,305.06,313.65,227.72,248.37,280.82
2007-10-02 22:13:42.645000,L5,,,,,342.04,334.71,295.05,296.58,293.37,286.38,274.84,,342.10,278.48,,
2008-11-14 21:57:52.281000,L5,,,,,344.06,326.75,265.16,271.46,264.44,259.12,254.29,,339.54,258.24,,
2008-11-14 21:58:16.111000,L5,,,,,341.84,324.83,263.38,269.80,261.77,257.83,252.65,,337.77,256.47,,
2008-12-23 22:05:16.170000,L5,489.17,309.72,302.94,,336.71,323.78,266.25,271.04,263.42,258.51,253.73,332.62,338.37,255.40,283.30,
2009-01-17 21:59:44.398000,L5,486.58,315.47,307.60,,338.11,325.79,271.49,275.56,265.40,263.27,256.69,,340.80,263.00,,
2010-02-05 22:05:29.575000,L5,500.48,306.69,311.00,326.41,336.54,316.51,264.98,271.86,259.62,260.21,252.88,334.54,337.49,262.90,,
2010-10-26 22:10:38.745000,L5,437.56,273.57,278.42,303.25,306.93,285.75,222.72,234.88,220.40,222.60,216.72,308.95,309.64,228.67,254.71,293.76
2010-11-27 22:10:35.713000,L5,309.85,285.80,293.24,313.02,324.39,292.86,235.02,,239.47,239.65,234.02,322.21,324.68,243.55,267.33,
2010-12-22 22:04:29.137000,L5,,,,,342.25,332.10,265.68,277.23,265.07,264.20,254.21,,343.49,263.20,,
2011-03-12 22:04:31.079000,L5,500.86,301.87,306.15,,335.03,323.10,260.14,268.68,251.57,256.00,249.83,331.22,334.45,260.24,,
2013-05-11 22:22:42.945000,L8,415.46,293.89,270.49,308.14,323.05,311.43,297.83,247.74,237.81,235.06,233.47,312.32,321.81,238.33,252.47,285.91
2013-06-28 22:22:44.910000,L8,465.71,252.20,243.60,282.73,264.05,268.65,,,,,,275.20,270.52,,,
2013-07-07 22:16:35.929000,L8,471.42,241.96,245.98,281.19,267.75,272.57,,,,,,294.29,273.12,,,
2013-07-23 22:16:34.633000,L8,,,,,,,,,,,,,,212.94,238.15,273.15
2013-09-25 22:16:28.938000,L8,320.43,287.56,261.37,302.60,323.68,318.21,281.20,251.25,247.56,235.19,236.50,309.84,319.22,241.72,273.09,290.41
2013-10-02 22:22:40.460000,L8,430.44,291.93,274.18,304.95,323.49,318.00,281.30,249.29,248.22,236.68,235.12,311.58,320.42,239.27,270.87,289.14
2013-10-18 22:22:37.411000,L8,468.43,272.24,247.85,288.05,312.86,307.34,214.58,217.84,214.67,206.29,211.96,295.79,308.27,209.11,228.16,266.08
2013-11-03 22:22:32.045000,L8,372.28,552.26,293.50,321.25,322.27,311.31,272.54,251.10,248.03,234.55,237.57,317.50,322.27,238.34,264.35,301.74
2013-11-12 22:16:19.914000,L8,,,,,323.30,319.75,301.33,299.55,294.76,278.54,288.95,,324.93,,,
2013-11-19 22:22:25.407000,L8,407.93,302.75,271.57,310.63,325.39,314.56,275.82,253.59,251.54,245.35,239.37,319.63,326.24,241.36,278.55,
2014-02-23 22:21:32.043000,L8,436.42,288.70,261.14,305.77,316.20,310.86,280.13,252.29,246.21,234.56,233.66,304.94,311.75,242.65,259.79,281.49
2014-03-11 22:21:19.920000,L8,437.10,288.57,266.02,302.51,322.28,321.22,284.01,249.14,244.70,230.97,234.59,312.53,322.89,238.53,263.66,287.46
2014-03-20 22:15:01.497000,L8,416.83,293.45,272.02,305.75,328.85,324.03,290.39,252.32,246.81,236.80,236.68,313.07,322.83,244.11,264.64,292.28
2014-03-20 22:15:25.455000,L8,414.73,293.16,270.48,304.83,327.88,323.44,291.27,251.14,246.44,235.21,235.91,312.38,322.34,243.04,263.60,289.74
2014-04-21 22:14:29.865000,L8,480.12,270.94,248.86,289.47,313.19,293.97,195.92,202.57,210.06,207.42,226.46,296.26,308.75,218.70,237.66,270.03
2014-04-21 22:14:53.828000,L8,478.03,271.31,248.75,289.30,313.50,294.26,197.32,202.77,211.01,207.48,226.68,296.43,308.59,218.88,237.60,269.86
2014-07-17 22:20:39.943000,L8,,,243.33,273.43,270.44,289.28,194.65,178.31,202.43,201.91,197.07,275.90,271.28,216.14,238.02,273.43
2014-08-02 22:20:46.799000,L8,,,255.05,292.01,315.57,307.97,257.44,242.65,238.06,231.79,234.66,313.08,312.89,231.42,247.28,283.31
2014-08-18 22:20:51.886000,L8,477.17,273.64,256.33,285.29,310.68,301.90,231.25,237.85,220.13,218.66,223.49,297.57,306.47,227.80,238.44,264.17
2014-09-19 22:20:54.477000,L8,414.18,538.13,292.73,308.85,328.47,325.31,290.31,258.55,247.00,243.71,277.79,313.70,321.11,268.16,276.95,300.76
2014-09-28 22:14:44.621000,L8,406.36,298.96,273.61,306.08,324.77,320.29,287.68,249.55,247.09,237.17,237.01,317.10,321.62,237.68,267.75,297.10
2014-09-28 22:15:08.593000,L8,404.71,299.18,274.53,305.77,324.45,320.04,288.88,249.25,247.21,236.77,237.11,316.97,321.52,237.94,269.48,296.83
2014-10-30 22:15:10.547000,L8,421.03,561.71,299.14,309.47,318.74,314.89,279.51,265.65,263.17,265.08,263.95,313.71,316.84,266.04,277.89,
2014-11-06 22:21:01.126000,L8,404.78,301.99,279.26,321.68,323.05,314.45,282.21,253.19,251.30,246.44,244.85,324.32,325.14,240.09,,
2014-11-15 22:14:49.314000,L8,442.12,296.71,272.74,305.60,314.29,306.97,257.79,255.92,,,,302.26,312.39,,,
2014-11-15 22:15:13.278000,L8,450.65,295.02,271.97,304.61,313.57,304.51,254.89,254.26,,,,301.83,311.81,,,
2015-01-02 22:14:38.674000,L8,,,,,329.63,319.21,294.60,282.08,276.17,260.19,254.89,333.54,331.83,275.23,,
2015-02-03 22:14:56.755000,L8,416.45,302.55,272.67,308.56,321.40,314.95,284.10,253.71,251.00,246.91,238.17,317.69,322.02,240.14,275.30,299.30
2015-03-14 22:20:23.206000,L8,435.82,295.56,269.11,307.58,321.44,311.84,282.82,247.11,246.35,231.21,235.12,309.08,318.46,235.96,274.03,289.89
2015-05-01 22:20:00.344000,L8,454.67,271.25,244.02,291.49,313.69,290.83,,,186.46,185.05,204.67,299.70,314.45,218.32,235.32,271.12
2015-06-27 22:13:58.027000,L8,,,249.88,265.23,253.05,264.46,,,,,,268.09,266.27,,,
2015-06-27 22:14:21.998000,L8,,,250.24,270.36,255.46,268.12,,,,,,270.43,267.24,,,
2015-07-04 22:20:14.053000,L8,,,,263.32,256.34,266.26,,,,,,269.24,267.50,,,
2015-07-29 22:14:13.585000,L8,,239.57,244.26,299.75,310.00,290.72,,,,187.51,182.61,307.01,307.39,210.98,234.55,272.02
2015-08-21 22:20:33.210000,L8,417.38,292.53,272.12,310.33,330.19,322.49,303.78,251.80,250.27,232.47,242.27,315.50,335.80,244.02,267.94,299.13
2015-11-18 22:14:44.822000,L8,,562.86,309.83,311.68,,,,,,,,,,,,
2015-11-18 22:15:08.789000,L8,393.97,563.64,308.80,311.72,,,,,,,,,,,,
2015-12-20 22:14:45.217000,L8,401.18,525.70,299.86,320.15,336.44,333.54,284.58,273.69,286.85,282.44,284.46,318.53,,285.62,281.86,
2015-12-20 22:15:09.184000,L8,435.32,284.39,255.25,295.99,318.51,314.66,259.03,243.08,237.35,226.31,228.45,299.11,310.87,228.52,250.43,277.06
2016-01-05 22:14:40.992000,L8,430.29,291.49,263.12,303.50,320.42,309.87,266.14,248.77,246.74,235.56,234.53,305.63,316.81,234.03,273.27,291.90
2016-02-06 22:15:01.599000,L8,420.91,298.14,268.85,304.61,319.85,314.17,277.38,252.05,249.70,241.60,239.26,310.19,320.23,241.32,,
2016-02-22 22:14:30.292000,L8,420.20,304.07,278.53,306.98,324.77,318.49,287.53,256.46,250.30,245.77,239.41,312.66,324.77,245.04,,
2016-03-09 22:14:52.573000,L8,,,,,,301.65,228.44,235.83,229.94,221.21,221.90,,,220.48,231.40,266.63
2016-03-16 22:20:36.438000,L8,417.49,563.29,311.17,310.41,328.31,321.18,284.90,263.60,277.98,261.06,273.06,311.18,320.02,267.42,280.10,
2016-03-25 22:14:20.047000,L8,300.81,287.48,259.97,294.63,316.76,309.58,246.69,247.31,226.10,229.24,232.45,307.97,316.40,227.64,245.77,282.56
2016-04-17 22:20:21.343000,L8,444.41,291.46,264.48,296.81,309.96,306.38,271.45,250.15,246.37,231.11,232.92,309.53,313.37,238.73,250.39,279.07
2016-04-26 22:14:08.933000,L8,,,,,,302.23,220.88,234.89,227.20,219.37,212.68,,,220.17,241.90,275.98
2016-05-12 22:14:08.416000,L8,,,,,,,,,,,,,,,237.74,265.68
2016-05-12 22:14:32.383000,L8,,,,,,,,,,,,,,,225.41,197.13
2016-06-04 22:20:28.125000,L8,,,,,,,,168.84,183.13,183.37,188.80,,,214.23,240.40,272.18
2016-07-15 22:14:34.059000,L8,,,,,,,,176.16,191.87,188.67,201.59,,,219.44,236.60,261.64
2016-07-15 22:14:58.031000,L8,,,,,,,,177.45,193.55,190.02,204.19,,,220.79,238.92,263.57
2016-08-16 22:14:41.427000,L8,417.01,309.14,295.12,312.61,332.77,323.91,294.62,255.33,259.62,243.17,287.99,324.16,329.74,256.41,,
2016-09-01 22:14:48.072000,L8,422.57,293.56,269.70,307.56,324.11,317.36,295.70,246.06,243.03,228.49,233.39,312.85,321.43,234.51,269.04,286.42
2016-09-01 22:15:12.040000,L8,420.33,294.72,270.34,308.29,324.65,318.94,296.56,247.91,243.65,229.29,234.13,313.64,322.30,235.91,271.33,287.09
2016-09-08 22:21:00.541000,L8,423.94,293.90,271.41,307.37,323.91,318.17,285.56,247.58,245.69,230.95,232.07,313.16,318.79,234.75,252.98,284.93
2017-01-30 22:20:50.623000,L8,414.88,310.72,276.21,308.21,323.64,320.49,285.71,268.56,267.57,261.91,252.05,316.83,321.97,246.70,281.17,
2017-02-15 22:20:43.526000,L8,425.21,296.02,271.18,305.82,319.20,313.97,279.93,254.90,248.77,240.22,238.50,308.37,317.69,238.29,276.58,297.07
2017-04-04 22:20:20.280000,L8,421.60,542.34,272.47,307.55,326.14,323.66,297.40,252.41,244.15,237.83,236.55,312.13,321.41,250.20,280.31,289.07
2017-05-06 22:20:07.089000,L8,293.07,270.09,247.67,295.79,310.66,300.27,218.26,228.73,216.35,222.08,219.76,299.94,310.09,217.29,237.46,271.77
2017-08-03 22:14:35.682000,L8,277.08,245.32,246.97,286.79,308.14,297.71,207.53,199.70,201.77,210.25,181.84,295.39,302.71,212.31,234.88,268.73
2017-08-03 22:14:59.649000,L8,261.21,241.92,246.02,283.65,271.80,294.17,188.08,195.08,198.07,200.39,151.99,293.84,281.70,209.59,233.78,267.17
2017-09-27 22:21:00.343000,L8,420.69,295.00,271.75,308.48,324.53,316.09,282.54,253.43,247.86,236.59,237.95,313.47,323.09,242.59,275.57,293.41
2017-10-06 22:15:16.469000,L8,417.85,288.22,274.41,307.59,323.68,318.16,262.28,249.19,248.77,241.11,236.95,311.54,322.60,234.34,272.83,296.97
2017-10-29 22:21:05.518000,L8,425.06,540.28,273.55,297.08,315.74,311.89,264.07,248.97,247.06,235.92,235.89,307.36,311.66,238.94,282.87,
2018-01-01 22:20:56.342000,L8,425.59,300.22,275.19,299.49,318.08,313.44,266.54,252.06,247.10,239.76,237.11,308.63,320.80,242.59,276.72,290.92
2018-02-11 22:14:26.201000,L8,437.61,550.41,265.50,303.01,319.87,313.66,273.97,244.36,246.41,231.25,234.96,305.56,317.49,238.05,260.24,278.54
2018-02-11 22:14:50.169000,L8,434.41,548.02,264.47,302.41,319.12,313.43,277.09,243.45,246.20,230.64,234.63,304.90,317.14,237.34,260.25,277.19
2018-02-27 22:14:19.470000,L8,428.59,289.05,264.35,301.88,319.58,315.00,284.71,241.41,244.53,228.13,234.84,309.44,318.49,235.38,265.29,284.13
2018-02-27 22:14:43.433000,L8,427.30,289.10,263.77,301.18,319.35,314.89,284.88,241.12,244.36,227.78,234.59,309.03,318.11,234.92,265.67,283.63
2018-03-06 22:20:26.446000,L8,432.73,289.50,261.36,304.50,320.87,318.96,281.79,242.30,245.20,229.43,235.53,311.02,319.38,247.63,,
2018-04-16 22:13:54.370000,L8,330.26,292.27,277.49,307.62,327.22,325.52,299.83,250.59,244.79,235.20,234.28,314.54,328.97,245.91,277.52,284.06
2018-04-16 22:14:18.329000,L8,428.31,291.51,277.55,308.07,326.85,324.68,298.74,250.35,244.41,234.76,234.16,314.25,328.56,245.60,277.44,284.29
2018-05-18 22:13:34.690000,L8,290.14,267.98,249.62,284.23,,,,,,,,278.00,,221.61,240.76,270.25
2018-05-18 22:13:58.649000,L8,531.13,266.94,248.81,283.49,,,,,,,,276.88,,220.31,239.66,268.83
2018-07-12 22:19:56.652000,L8,515.24,251.97,246.43,283.13,277.29,288.64,174.62,190.96,197.34,191.89,196.79,291.75,282.73,219.97,239.86,273.83
2018-07-21 22:13:49.390000,L8,502.65,266.75,250.58,293.10,299.98,293.02,217.02,203.67,207.12,208.94,202.04,295.38,303.18,219.63,242.31,272.79
2018-07-21 22:14:13.362000,L8,508.47,260.31,248.24,288.94,295.70,291.07,210.06,199.24,202.89,206.33,198.61,294.13,301.49,216.21,239.07,269.77
2018-11-10 22:14:32.733000,L8,404.40,568.17,276.01,308.12,327.91,319.12,280.16,259.78,255.19,254.43,250.31,315.43,323.38,247.56,,
2018-11-10 22:14:56.700000,L8,403.81,566.13,275.22,307.86,327.58,318.47,280.28,259.40,254.95,254.11,249.97,314.98,323.21,247.18,,
2018-12-28 22:14:29.227000,L8,427.07,545.62,271.31,306.19,321.77,311.03,272.47,256.08,250.22,246.58,240.80,312.73,323.85,242.67,276.31,296.45
2018-12-28 22:14:53.186000,L8,426.08,544.75,270.22,304.27,320.62,309.96,271.67,254.95,249.32,244.85,239.80,311.07,322.39,241.46,275.49,294.56
2019-02-14 22:14:21.185000,L8,429.52,568.14,268.90,303.01,317.17,315.15,281.40,256.78,248.61,242.58,238.51,304.66,311.84,241.59,273.58,289.38
2019-02-14 22:14:45.144000,L8,431.67,293.22,269.04,303.63,317.50,315.88,282.13,256.76,248.59,242.49,238.57,305.36,312.45,241.42,273.47,290.06
2019-02-21 22:20:30.485000,L8,405.91,304.70,274.21,314.61,320.41,316.01,279.86,263.50,250.10,243.41,239.92,318.10,325.32,244.29,281.24,284.08
2019-03-02 22:14:17.011000,L8,428.98,296.12,272.96,305.08,322.78,317.62,282.19,255.96,248.06,237.92,236.53,312.12,320.83,238.77,278.42,292.88
2019-03-02 22:14:40.970000,L8,429.76,296.16,273.10,305.70,323.44,318.44,282.36,256.28,248.22,238.58,236.99,312.71,321.28,239.34,278.65,293.51
2019-05-28 22:20:29.609000,L8,,,247.03,283.22,268.70,,,,,,196.35,293.34,274.60,210.86,233.65,268.90
2019-06-22 22:14:28.716000,L8,,,208.77,261.80,263.52,262.37,,,,,,294.66,306.11,,,
2019-07-24 22:14:36.716000,L8,,,243.01,287.19,260.01,260.48,,,,178.91,168.51,293.30,272.68,207.94,232.06,259.06
2019-07-24 22:15:00.683000,L8,,265.19,243.33,287.36,263.51,261.79,,,,181.05,172.86,293.65,274.03,208.53,232.27,259.73
2019-09-10 22:14:51.565000,L8,264.85,241.36,243.48,258.90,307.95,291.92,,209.82,183.53,192.08,217.79,297.51,303.48,213.49,239.10,270.15
2019-09-10 22:15:15.532000,L8,480.46,272.08,254.74,290.35,312.36,307.77,224.18,236.86,233.76,218.84,224.95,305.52,310.07,223.70,249.21,275.98
2019-11-13 22:14:57.837000,L8,,,218.57,266.90,281.80,284.91,179.54,,,,,272.96,279.37,,,
2019-11-13 22:15:21.800000,L8,,240.76,224.61,275.87,292.06,289.54,209.01,228.43,,,,279.07,289.80,,,
2020-01-23 22:20:55.593000,L8,426.15,556.06,265.83,300.75,319.51,312.30,276.90,245.41,248.21,241.71,239.26,308.59,321.61,239.77,280.41,289.04
2020-03-04 22:14:32.767000,L8,425.91,294.72,276.86,307.17,325.72,317.64,281.00,249.76,247.59,238.85,236.12,311.28,318.27,244.44,,
2020-05-14 22:20:12.530000,L8,502.73,267.30,248.22,299.41,311.47,284.47,,,,,,301.89,306.83,219.88,239.82,268.54
2020-05-30 22:20:16.612000,L8,514.51,241.87,244.47,282.74,282.09,272.55,,,,,,292.63,281.64,219.04,240.28,273.50
2020-06-08 22:14:11.756000,L8,325.67,295.84,279.45,315.98,328.12,314.28,260.74,249.36,243.48,237.71,234.62,318.62,326.00,238.56,264.47,299.71
2020-07-10 22:14:27.456000,L8,,,247.64,297.79,289.70,282.92,,176.46,186.91,188.30,178.72,303.20,302.29,219.73,242.51,263.94
2020-07-10 22:14:51.424000,L8,,,,279.04,269.75,267.71,,,,,,293.56,271.41,,,
2020-07-26 22:14:32.385000,L8,462.45,246.85,248.57,298.51,310.45,294.78,,188.96,192.08,197.53,184.24,305.24,307.17,215.40,238.64,271.89
2020-08-02 22:20:44.744000,L8,,,,,,,,,,,,,,,230.75,245.66
2020-08-27 22:14:44.105000,L8,486.14,269.44,249.14,,,270.86,201.02,209.86,209.78,207.49,220.12,,,218.66,240.80,262.42
2020-08-27 22:15:08.068000,L8,497.41,264.06,245.53,,,,,190.51,196.79,195.38,215.18,,,210.03,235.11,259.40
2020-09-19 22:21:03.690000,L8,402.19,510.96,279.49,307.60,325.11,326.29,310.16,,,,,313.37,325.58,,,
2020-10-14 22:14:56.808000,L8,430.16,299.70,269.38,311.62,316.46,316.13,270.88,258.17,248.66,241.15,238.73,305.89,314.80,241.23,277.58,290.16
2020-10-14 22:15:20.775000,L8,428.80,296.72,266.99,308.69,315.65,314.63,269.51,256.35,246.81,237.87,237.21,302.85,312.64,237.87,274.78,287.29
2021-02-19 22:14:39.648000,L8,435.32,290.64,263.58,306.94,321.20,311.72,277.59,254.96,248.81,238.39,238.57,322.58,325.11,241.11,271.87,288.95
2021-02-19 22:15:03.615000,L8,321.41,289.93,261.09,305.39,319.39,310.88,276.89,253.64,248.08,236.77,237.89,319.26,323.60,239.34,270.87,286.34
2021-03-30 22:20:34.287000,L8,423.47,294.56,268.55,305.23,327.42,324.43,290.61,247.68,243.76,233.11,233.57,314.61,322.65,240.82,264.53,283.38
2021-05-26 22:14:18.793000,L8,360.40,417.72,293.90,,,,,,,,,,,,,
2021-06-18 22:20:38.709000,L8,464.31,232.89,246.23,278.55,271.91,273.70,,,,,155.73,294.92,278.29,221.11,245.20,271.93
2021-08-05 22:20:52.997000,L8,425.88,525.79,278.38,313.17,343.74,328.76,294.31,260.02,269.82,261.69,263.78,321.06,339.21,266.95,277.98,286.28
2021-08-14 22:14:45.391000,L8,509.52,263.95,245.82,265.13,256.54,274.19,,,,,,267.33,270.86,,,
2021-08-30 22:14:49.951000,L8,476.16,272.27,249.97,298.00,314.91,303.71,194.84,235.38,218.03,215.20,216.59,305.48,314.00,,,
2021-09-22 22:21:05.391000,L8,409.07,297.00,274.33,309.76,325.37,323.53,287.13,246.00,246.90,234.43,236.71,316.80,323.60,236.59,272.62,296.32
2021-11-02 22:15:01.893000,L8,418.69,296.77,269.09,312.97,317.81,314.68,282.35,254.25,249.48,242.18,239.08,319.83,320.34,244.68,272.93,291.23
2021-11-02 22:15:25.865000,L8,421.43,299.21,270.68,316.64,318.86,316.77,284.02,256.03,251.67,244.55,240.82,321.87,322.03,246.38,274.83,294.11
2021-11-18 22:14:56.496000,L8,414.35,293.25,267.08,303.64,319.75,311.32,277.94,245.11,247.66,235.22,239.45,314.40,320.79,237.17,271.61,290.02
2021-11-18 22:15:20.463000,L8,416.38,293.43,267.86,304.31,320.26,311.69,278.45,246.96,247.96,236.44,239.68,315.06,321.25,237.66,272.11,291.15
2021-12-11 22:21:08.661000,L8,500.69,273.93,238.67,280.94,298.54,288.47,227.09,233.34,223.64,205.94,205.47,290.17,300.46,196.77,187.78,218.21
2021-12-12 22:14:55.412000,L9,356.86,334.29,307.45,308.54,318.63,310.95,286.77,280.70,283.85,276.10,263.74,312.47,321.85,270.83,283.24,
2021-12-19 22:21:04.274000,L9,417.89,303.28,278.06,311.47,321.33,311.39,271.21,255.12,252.05,241.39,255.81,315.57,322.83,243.89,279.06,
2022-01-13 22:14:50.477000,L9,433.39,292.37,259.78,300.10,319.67,311.32,262.85,250.92,248.76,241.98,238.83,307.31,317.81,238.50,272.32,292.57
2022-01-28 22:20:55.692000,L8,432.83,296.48,265.76,302.16,314.84,308.78,269.97,246.87,248.32,238.99,238.19,303.49,317.14,239.91,273.18,287.42
2022-02-06 22:14:44.088000,L8,427.49,293.99,266.91,300.25,318.39,312.16,274.85,249.86,247.49,239.33,236.91,309.05,318.16,237.73,273.34,291.78
2022-02-06 22:15:08.047000,L8,424.40,290.65,262.77,294.91,314.47,308.44,269.82,242.56,241.69,233.03,231.64,303.64,312.24,233.23,271.94,286.80
