dates,nzd0140-0000,nzd0140-0001,nzd0140-0002,nzd0140-0003,nzd0140-0004,nzd0140-0005,nzd0140-0006,nzd0140-0007,satname
1999-10-22 21:58:28+00:00,,353.21,315.93,268.77,277.98,247.82,311.32,275.21,L7
1999-12-09 21:58:33+00:00,352.43,356.355,315.93,266.01,281.28499999999997,247.375,309.28,280.15999999999997,L7
2000-02-27 21:58:16+00:00,370.695,356.355,298.545,273.67,281.4533333333333,247.54333333333332,309.4533333333333,278.8533333333333,L7
2000-03-14 21:58:11+00:00,370.695,356.355,298.545,273.67,281.4533333333333,247.54333333333332,307.0475,279.59000000000003,L7
2000-12-27 21:56:05+00:00,,,,,,,300.47,279.9,L7
2001-01-12 21:56:06+00:00,,,,,265.37,,303.44500000000005,281.88,L7
2001-06-05 21:55:16+00:00,377.63,349.59,301.93,282.32,284.95500000000004,271.08,304.1,273.8833333333333,L7
2001-08-24 21:54:24+00:00,375.96000000000004,329.705,301.93,284.63,289.72,282.25,302.515,261.17499999999995,L7
2001-09-09 21:54:12+00:00,375.96000000000004,329.705,301.93,284.63,283.81,282.25,301.0266666666667,262.71666666666664,L7
2001-10-11 21:53:46+00:00,382.05,325.89,297.42,283.43,282.495,285.6666666666667,302.345,267.9175,L7
2002-01-31 21:54:26+00:00,383.3433333333333,314.03999999999996,303.82000000000005,283.985,277.8675,292.96000000000004,302.895,277.34,L7
2002-04-05 21:54:25+00:00,387.87,318.26,308.81333333333333,300.505,291.03666666666663,308.08000000000004,306.955,298.8,L7
2002-05-23 21:54:18+00:00,381.51,281.51,309.91333333333336,319.98,287.52666666666664,312.755,303.58500000000004,306.44,L7
2002-08-27 21:53:36+00:00,382.45,281.51,301.25,301.62,288.275,312.755,300.66499999999996,317.3,L7
2002-10-14 21:53:19+00:00,382.45,281.51,303.8633333333333,300.58500000000004,280.40999999999997,308.21500000000003,305.0733333333333,297.91,L7
2002-10-30 21:53:25+00:00,372.46500000000003,309.69,306.03,280.26666666666665,281.17333333333335,291.25,305.22,296.355,L7
2003-01-18 21:54:06+00:00,372.46500000000003,337.87,309.3033333333333,280.26666666666665,287.75,285.95,306.595,292.9666666666667,L7
2003-05-26 21:54:19+00:00,,300.7,298.9,266.01,274.7,296.16,304.51,274.06,L7
2003-07-21 21:42:09+00:00,368.75,320.66499999999996,311.85,284.205,291.475,291.0,293.90999999999997,257.54,L5
2003-08-06 21:42:27+00:00,374.15,328.98,315.05,289.58666666666664,296.58666666666664,282.79,290.51666666666665,254.3166666666667,L5
2003-09-07 21:43:00+00:00,374.15,328.98,309.6775,292.95,298.175,278.1725,288.4425,253.7425,L5
2003-10-25 21:43:40+00:00,369.7733333333333,331.1975,309.6775,293.304,298.175,271.726,285.562,252.01800000000003,L5
2004-02-14 21:44:33+00:00,360.15,338.375,292.96500000000003,297.9533333333334,296.985,255.93666666666664,280.86666666666673,253.07333333333335,L5
2004-04-02 21:44:54+00:00,360.70666666666665,334.70666666666665,273.67,295.4100000000001,292.48,251.74499999999998,280.19000000000005,253.60000000000002,L5
2004-04-18 21:45:25+00:00,357.03499999999997,334.70666666666665,273.67,295.4100000000001,292.48,251.74499999999998,280.19000000000005,253.60000000000002,L5
2004-05-04 21:45:52+00:00,353.06,324.64,273.67,296.1,292.48,257.55,286.34,262.08,L5
