dates,satname,nzd0140-0000,nzd0140-0001,nzd0140-0002,nzd0140-0003,nzd0140-0004,nzd0140-0005,nzd0140-0006,nzd0140-0007
2013-09-02 22:07:40.639000,L8,344.14,340.76,,,,,,
2013-10-20 22:07:26.886000,L8,347.06,339.04,,,,,,
2013-11-05 22:07:22.900000,L8,347.43,,,,,,,
2013-11-21 22:07:13.797000,L8,349.25,339.37,,,,,,
2013-12-07 22:07:14.870000,L8,346.75,334.49,,,,,,
2014-01-24 22:06:45.554000,L8,346.23,336.35,,,,,,
2014-02-09 22:06:33.299000,L8,343.38,,,,,,,
2014-02-25 22:06:20.497000,L8,343.06,337.00,,,,,,
2014-03-29 22:05:52.007000,L8,417.64,362.95,358.75,350.68,343.37,345.33,342.51,331.39
2014-04-30 22:05:22.578000,L8,351.40,346.07,,,,,,
2014-05-16 22:05:09.831000,L8,344.29,,,,,,,
2014-06-17 22:05:20.950000,L8,351.21,328.60,,,,,,
2014-08-04 22:05:38.545000,L8,350.11,341.26,,,,,,
2014-10-07 22:05:49.968000,L8,345.26,331.02,,,,,,
2014-11-08 22:05:52.173000,L8,346.13,,,,,,,
2015-02-28 22:05:24.487000,L8,342.66,,,,,,,
2015-05-19 22:04:40.718000,L8,348.64,329.78,,,,,,
2015-07-22 22:05:13.606000,L8,343.05,334.53,,,,,,
2015-08-23 22:05:24.610000,L8,346.58,341.87,,,,,,
2015-10-26 22:05:43.801000,L8,346.04,347.18,,,,,,
2015-12-29 22:05:45.209000,L8,348.77,334.47,,,,,,
2016-03-02 22:05:31.567000,L8,341.55,307.31,,,,,,
2016-04-19 22:05:11.034000,L8,350.09,346.92,,,,,,
2016-05-21 22:05:14.459000,L8,342.94,,,,,,,
2016-09-10 22:05:51.530000,L8,341.79,339.93,,,,,,
2016-10-12 22:05:57.250000,L8,342.74,300.63,,,,,,
2016-10-28 22:05:59.220000,L8,365.72,318.97,,,,,,
2017-01-16 22:05:47.126000,L8,348.07,331.66,,,,,,
2017-02-01 22:05:40.248000,L8,350.40,335.45,,,,,,
2017-03-05 22:05:27.019000,L8,343.97,343.02,,,,,,
2017-04-06 22:05:10.007000,L8,349.54,348.26,,,,,,
2017-05-24 22:05:10.453000,L8,346.13,347.65,,,,,,
2017-06-25 22:05:23.687000,L8,349.43,348.13,,,,,,
2017-12-02 22:05:46.939000,L8,348.48,346.87,,,,,,
2018-01-19 22:05:38.704000,L8,,,356.85,355.00,347.08,343.47,336.05,528.78
2018-03-08 22:05:15.942000,L8,347.67,348.15,,,,,,
2018-08-31 22:05:11.322000,L8,346.22,,,,,,,
2018-09-16 22:05:15.874000,L8,353.86,349.16,,,,,,
2018-10-02 22:05:23.291000,L8,345.97,347.84,,,,,,
2018-10-18 22:05:29.751000,L8,343.23,341.90,,,,,,
2018-11-03 22:05:33.462000,L8,345.73,340.52,,,,,,
2019-01-06 22:05:29.894000,L8,346.08,,,,,,,
2019-01-22 22:05:26.296000,L8,346.38,,,,,,,
2019-04-12 22:05:06.784000,L8,346.03,330.46,,,,,,
2019-06-15 22:05:27.936000,L8,345.59,348.34,,,,,,
2019-08-02 22:05:42.028000,L8,425.42,368.61,356.38,355.59,344.50,344.84,338.38,471.84
2019-08-18 22:05:47.276000,L8,349.68,353.23,,,,,,
2019-09-19 22:05:56.310000,L8,352.27,,,,,,,
2019-11-06 22:06:00.727000,L8,348.44,345.53,,,,,,
2019-11-22 22:05:57.141000,L8,346.91,344.90,,,,,,
2019-12-08 22:05:56.780000,L8,350.19,346.20,,,,,,
2020-01-09 22:05:49.761000,L8,353.17,352.66,,,,,,
2020-01-25 22:05:45.614000,L8,351.64,347.26,,,,,,
2020-02-10 22:05:40.938000,L8,349.56,317.24,,,,,,
2020-02-26 22:05:36.872000,L8,352.22,340.29,,,,,,
2020-03-13 22:05:30.251000,L8,353.03,349.63,,,,,,
2020-09-21 22:05:54.893000,L8,349.35,344.25,,,,,,
2020-10-23 22:05:58.112000,L8,348.66,348.21,,,,,,
2020-11-08 22:05:55.364000,L8,349.77,342.58,,,,,,
2020-12-26 22:05:56.607000,L8,346.07,342.91,,,,,,
2021-01-11 22:05:50.293000,L8,412.42,369.58,354.67,347.20,342.44,344.46,340.43,327.65
2021-02-12 22:05:43.398000,L8,347.32,330.07,,,,,,
2021-04-01 22:05:24.398000,L8,344.65,330.20,,,,,,
2021-05-03 22:05:08.805000,L8,346.89,348.01,,,,,,
2021-05-19 22:05:16.285000,L8,346.60,349.87,,,,,,
2021-09-24 22:05:56.897000,L8,347.95,333.63,,,,,,
2021-12-05 22:06:01.634000,L9,348.64,344.31,,,,,,
2021-12-29 22:05:53.312000,L8,343.43,324.49,,,,,,
2022-01-22 22:05:54.259000,L9,406.73,362.67,357.09,348.66,342.21,348.92,334.83,325.13
2022-02-15 22:05:42.198000,L8,347.51,330.51,,,,,,
2022-02-23 22:05:44.132000,L9,349.48,347.21,,,,,,
2022-03-11 22:05:39.861000,L9,349.96,348.59,,,,,,
2022-05-22 22:05:34.636000,L8,347.58,350.08,,,,,,
2022-06-15 22:05:16.001000,L9,348.39,345.13,,,,,,
2022-07-25 22:05:59.697000,L8,348.89,342.51,,,,,,
2022-08-10 22:06:08.294000,L8,345.74,341.12,,,,,,
2022-08-26 22:06:10.372000,L8,352.93,342.92,,,,,,
2022-10-05 22:05:58.861000,L9,342.52,319.98,,,,,,
2022-10-21 22:06:05.581000,L9,343.02,324.62,,,,,,
2022-11-30 22:06:11.965000,L8,347.26,345.09,,,,,,
2023-02-18 22:05:50.040000,L8,353.61,349.55,,,,,,
2023-03-06 22:05:38.279000,L8,350.89,349.63,,,,,,
2023-03-14 22:05:47.276000,L9,349.62,348.26,,,,,,
2023-03-22 22:05:28.899000,L8,345.39,324.21,,,,,,
2023-03-30 22:05:35.326000,L9,412.21,361.57,351.62,344.81,339.53,340.70,335.65,
2023-05-25 22:04:56.681000,L8,345.43,322.33,,,,,,
2023-06-02 22:05:05.917000,L9,349.83,344.78,,,,,,
2023-06-10 22:05:03.911000,L8,347.46,347.44,,,,,,
2023-07-28 22:05:27.011000,L8,346.63,347.57,,,,,,
2023-08-05 22:05:23.191000,L9,347.73,326.03,,,,,,
2023-08-13 22:05:32.097000,L8,347.64,330.79,,,,,,
2023-08-21 22:05:28.170000,L9,345.45,318.10,,,,,,
2023-12-19 22:05:51.242000,L8,344.47,318.90,,,,,,
2024-01-12 22:05:54.962000,L9,348.90,334.29,,,,,,
2024-02-13 22:05:53.993000,L9,347.41,323.24,,,,,,
2024-02-21 22:05:41.519000,L8,345.06,324.97,,,,,,
2024-02-29 22:05:47.517000,L9,350.79,350.68,,,,,,
2024-03-08 22:05:29.756000,L8,344.57,329.43,,,,,,
2024-03-16 22:05:47.569000,L9,346.71,333.51,,,,,,
2024-04-09 22:05:13.452000,L8,346.70,330.38,,,,,,
2024-05-03 22:05:14.049000,L9,348.49,346.84,,,,,,
2024-05-11 22:04:51.948000,L8,349.24,338.53,,,,,,
2024-07-22 22:05:04.464000,L9,349.29,349.55,,,,,,
2024-07-30 22:05:15.126000,L8,338.88,,,,,,,
2024-09-16 22:05:33.937000,L8,339.10,311.27,,,,,,
2024-10-26 22:05:48.252000,L9,346.80,330.80,,,,,,
2024-12-05 22:05:45.408000,L8,348.38,331.38,,,,,,
2024-12-13 22:05:46.012000,L9,345.09,329.56,,,,,,
2024-12-21 22:05:40.930000,L8,348.24,333.17,,,,,,
2025-01-06 22:05:42.612000,L8,346.35,340.23,,,,,,
2025-01-14 22:05:49.273000,L9,353.59,350.35,,,,,,
2025-02-23 22:05:31.534000,L8,345.97,337.55,,,,,,
2025-03-19 22:05:30.904000,L9,346.56,323.91,,,,,,
2025-06-07 22:05:05.116000,L9,343.12,323.64,,,,,,
2025-08-02 22:05:33.990000,L8,355.71,350.87,,,,,,
2025-08-18 22:05:41.342000,L8,345.25,317.54,,,,,,
2025-09-27 22:05:54.973000,L9,361.60,352.35,,,,,,
2025-10-05 22:05:52.792000,L8,368.13,356.04,343.32,329.85,,,,
