dates,nzd0029-0000,nzd0029-0001,nzd0029-0002,nzd0029-0003,nzd0029-0004,nzd0029-0005,nzd0029-0006,nzd0029-0007,nzd0029-0008,nzd0029-0009,nzd0029-0010,nzd0029-0011,nzd0029-0012,nzd0029-0013,nzd0029-0014,nzd0029-0015,nzd0029-0016,nzd0029-0017,nzd0029-0018,nzd0029-0019,nzd0029-0020,nzd0029-0021,nzd0029-0022,nzd0029-0023,nzd0029-0024,nzd0029-0025,nzd0029-0026,nzd0029-0027,nzd0029-0028,nzd0029-0029,nzd0029-0030,nzd0029-0031,nzd0029-0032,nzd0029-0033,nzd0029-0034,nzd0029-0035,nzd0029-0036,nzd0029-0037,nzd0029-0038,nzd0029-0039,nzd0029-0040,nzd0029-0041,nzd0029-0042,nzd0029-0043,nzd0029-0044,nzd0029-0045,nzd0029-0046,nzd0029-0047,nzd0029-0048,nzd0029-0049,nzd0029-0050,nzd0029-0051,nzd0029-0052,nzd0029-0053,nzd0029-0054,nzd0029-0055,nzd0029-0056,nzd0029-0057,nzd0029-0058,nzd0029-0059,nzd0029-0060,nzd0029-0061,nzd0029-0062,nzd0029-0063,nzd0029-0064,nzd0029-0065,nzd0029-0066,nzd0029-0067,nzd0029-0068,nzd0029-0069,nzd0029-0070,nzd0029-0071,nzd0029-0072,nzd0029-0073,nzd0029-0074,nzd0029-0075,nzd0029-0076,nzd0029-0077,nzd0029-0078,nzd0029-0079,nzd0029-0080,nzd0029-0081,nzd0029-0082,nzd0029-0083,nzd0029-0084,nzd0029-0085,nzd0029-0086,nzd0029-0087,nzd0029-0088,nzd0029-0089,nzd0029-0090,nzd0029-0091,nzd0029-0092,nzd0029-0093,nzd0029-0094,nzd0029-0095,nzd0029-0096,nzd0029-0097,nzd0029-0098,nzd0029-0099,nzd0029-0100,nzd0029-0101,nzd0029-0102,nzd0029-0103,nzd0029-0104,nzd0029-0105,nzd0029-0106,nzd0029-0107,nzd0029-0108,nzd0029-0109,nzd0029-0110,nzd0029-0111,nzd0029-0112,nzd0029-0113,nzd0029-0114,nzd0029-0115,nzd0029-0116,nzd0029-0117,nzd0029-0118,nzd0029-0119,nzd0029-0120,nzd0029-0121,nzd0029-0122,nzd0029-0123,nzd0029-0124,nzd0029-0125,nzd0029-0126,nzd0029-0127,nzd0029-0128,nzd0029-0129,nzd0029-0130,nzd0029-0131,nzd0029-0132,nzd0029-0133,nzd0029-0134,nzd0029-0135,nzd0029-0136,nzd0029-0137,nzd0029-0138,nzd0029-0139,nzd0029-0140,nzd0029-0141,nzd0029-0142,nzd0029-0143,nzd0029-0144,nzd0029-0145,nzd0029-0146,nzd0029-0147,nzd0029-0148,nzd0029-0149,nzd0029-0150,nzd0029-0151,nzd0029-0152,nzd0029-0153,nzd0029-0154,nzd0029-0155,nzd0029-0156,nzd0029-0157,nzd0029-0158,nzd0029-0159,nzd0029-0160,nzd0029-0161,nzd0029-0162,nzd0029-0163,nzd0029-0164,nzd0029-0165,nzd0029-0166,nzd0029-0167,nzd0029-0168,nzd0029-0169,nzd0029-0170,nzd0029-0171,nzd0029-0172,nzd0029-0173,nzd0029-0174,nzd0029-0175,nzd0029-0176,nzd0029-0177,nzd0029-0178,satname
2013-04-25 22:19:21.025,516.67,524.76,496.67,498.26,480.7,492.75,485.01,,508.61,,511.15,,,,,,,,,525.75,524.51,521.24,511.58,,466.37,460.88,461.8,464.12,458.43,468.25,462.23,445.68,449.08,448.43,450.69,457.96,466.26,465.38,457.71,462.5,451.3,451.8,449.76,463.31,468.99,469.34,466.04,450.91,463.68,456.71,449.49,445.6,456.68,469.29,475.84,484.06,480.0,470.32,472.84,471.96,456.21,452.32,441.74,437.04,432.83,418.44,419.83,438.45,448.84,442.71,446.98,440.62,433.43,424.03,401.63,424.23,419.17,413.38,436.96,442.83,444.17,448.44,446.48,451.23,460.63,456.55,437.52,419.0,393.99,389.66,390.56,391.69,377.07,377.91,389.25,396.13,391.7,,,,384.6,392.31,397.6,416.91,420.28,408.69,390.08,386.0,377.01,356.81,375.1,391.37,,413.19,415.17,403.44,341.26,348.14,,,370.09,386.37,379.36,367.46,366.0,367.35,361.73,364.54,354.24,351.19,344.38,339.27,340.12,342.77,342.39,337.88,335.89,335.35,339.35,334.9,328.78,335.34,335.53,338.52,340.7,345.11,350.93,354.27,358.6,354.39,360.27,364.33,364.47,356.28,361.4,364.17,372.55,373.36,369.08,379.72,392.84,401.81,,,,452.17,466.25,485.37,495.81,453.59,,448.82,435.21,,481.09,491.5,530.89,,531.38,L8
2013-05-11 22:19:31.249,510.155,516.035,488.495,498.26,480.7,492.75,485.01,,508.61,,511.15,410.13,,,,450.13,,449.11,,525.75,491.03999999999996,521.24,482.69,,466.37,445.53499999999997,461.8,448.9,446.33000000000004,449.125,451.09000000000003,426.53999999999996,445.375,435.98,442.805,444.96500000000003,456.245,453.95,451.25,456.96500000000003,438.675,438.27,435.555,447.81,454.295,455.05999999999995,446.71000000000004,446.795,451.68,445.11,437.845,435.645,451.38,454.795,458.66999999999996,464.78,480.0,470.32,457.05999999999995,452.27,439.53999999999996,437.735,429.925,422.82500000000005,432.83,405.91999999999996,402.32,433.875,438.02,430.39,432.20500000000004,440.62,422.845,411.775,386.11,424.23,405.38,410.855,419.48,427.63,439.095,432.83000000000004,432.65999999999997,439.3,444.36,440.405,418.39,416.175,389.495,374.975,378.275,375.865,377.07,377.91,389.25,378.21000000000004,391.7,360.31,395.93,377.07,384.6,392.31,389.74,416.91,420.28,408.69,390.08,382.06,364.03499999999997,347.265,372.07000000000005,377.765,364.09,413.19,415.17,403.44,332.85,348.14,308.92,310.08,350.93499999999995,383.08000000000004,364.305,362.69,360.06,363.69500000000005,355.72,358.065,350.815,345.175,339.96500000000003,332.81,339.01,339.475,339.04999999999995,334.39,331.92499999999995,330.255,335.18,330.42499999999995,324.90999999999997,330.385,332.635,334.92999999999995,337.85,342.36,348.84000000000003,351.63,354.57500000000005,353.475,357.45,361.66499999999996,360.985,354.065,357.98,361.58000000000004,370.0,371.42,366.585,375.97,389.23,385.375,363.48,358.26,355.57,452.17,466.25,485.37,495.81,447.065,,451.015,435.21,,481.18499999999995,490.53,511.195,,531.38,L8
2013-06-28 22:19:33.252,513.9433333333333,519.7533333333333,494.1666666666667,496.485,480.01,491.58500000000004,484.575,490.6,496.69,478.9,498.725,410.13,486.66,488.17,499.57,469.53499999999997,487.98,449.11,499.3,513.025,492.5566666666667,508.34000000000003,485.35999999999996,480.34,467.32,450.84666666666664,462.47,454.9066666666667,450.52333333333337,455.16333333333336,453.0333333333333,434.4266666666667,447.05333333333334,441.03,444.51,449.9533333333334,460.0733333333333,459.17,454.32,459.7966666666666,443.47333333333336,444.59,441.00666666666666,453.93,459.75666666666666,460.99333333333334,447.7833333333333,448.01666666666665,455.52,449.4166666666667,442.0233333333333,440.43666666666667,453.01,460.44000000000005,464.4533333333333,470.26666666666665,479.875,470.96000000000004,461.5533333333333,457.65000000000003,444.5733333333333,442.8033333333333,432.1466666666667,427.34999999999997,431.895,410.39333333333326,408.23,434.8,442.6266666666666,436.03666666666663,437.84999999999997,444.385,423.91333333333336,417.09999999999997,392.46000000000004,424.645,411.02,413.6233333333333,426.28,433.8733333333333,442.8,432.83000000000004,440.45666666666665,446.14000000000004,450.6033333333333,446.0933333333333,418.39,417.6566666666667,391.93,380.1933333333333,383.7866666666667,380.6966666666667,377.305,378.81500000000005,389.255,384.18666666666667,393.52,380.27,397.565,383.65999999999997,386.385,392.64,394.06666666666666,420.21500000000003,421.62,408.765,392.495,383.6166666666666,369.75666666666666,350.8633333333334,372.97,383.5466666666667,364.09,413.13,413.57000000000005,405.95,335.38,347.1,308.92,310.08,354.18666666666667,384.7866666666667,369.65333333333336,364.51666666666665,362.01666666666665,365.1566666666667,356.3833333333334,359.5533333333333,351.8633333333333,346.4766666666667,341.01666666666665,335.49666666666667,340.27666666666664,340.55,340.53666666666663,336.35999999999996,333.16333333333336,331.6233333333334,337.93333333333334,331.9533333333333,327.2266666666667,333.1066666666666,333.8833333333333,335.6166666666666,339.43333333333334,343.7966666666667,349.48,352.3766666666667,355.18666666666667,354.6266666666667,358.39333333333326,362.5466666666666,361.91,354.65333333333336,359.36999999999995,362.10999999999996,371.57,372.1433333333334,367.3533333333333,377.24666666666667,390.87999999999994,390.1333333333334,363.48,358.26,355.57,453.305,466.245,488.03999999999996,498.07,447.065,511.19,451.015,435.21,,491.5533333333333,500.21333333333337,511.195,,537.28,L8
2013-07-14 22:19:34.707,511.9325,517.2675,490.56,496.485,466.51666666666665,491.58500000000004,484.575,490.6,496.69,478.9,498.725,412.275,486.66,488.17,499.57,462.7966666666666,487.98,441.21000000000004,499.3,495.18333333333334,484.76,491.08666666666664,477.1075,459.11,467.32,445.2625,462.47,454.9066666666667,450.52333333333337,448.1575,448.94,428.585,444.5125,436.52,440.7175,445.415,454.75,454.65,449.3075,453.7675,437.8425,439.495,435.73,448.3025,454.1975,455.935,443.65,445.7975,451.175,443.7925,437.12,435.99,447.18,455.13,458.0675,464.4875,479.875,461.4533333333334,456.12,451.4625,439.36,438.5375,426.84749999999997,422.9,431.895,405.41999999999996,402.71,428.0375,438.8025,431.115,432.2575,434.8666666666666,420.4275,412.7075,386.0825,424.645,406.7475,406.37,419.95,427.78499999999997,435.3075,427.05,435.5875,441.41,444.985,438.515,410.86999999999995,417.6566666666667,384.235,375.0575,377.865,376.0075,377.305,374.9866666666667,379.59666666666664,384.18666666666667,393.52,380.27,397.565,383.65999999999997,386.385,392.64,388.6325,420.21500000000003,421.62,408.765,392.495,383.6166666666666,363.5,343.59000000000003,366.265,377.505,365.34,413.13,413.57000000000005,405.95,330.55,347.1,307.775,309.03,354.18666666666667,384.7866666666667,369.65333333333336,364.51666666666665,354.49,355.52,352.16999999999996,355.9525,350.3675,344.2025,339.5475,333.765,339.075,339.085,338.9025,334.585,331.1975,328.3675,331.2075,329.6775,325.2075,330.5425,332.03499999999997,333.5575,337.7975,342.20000000000005,347.8025,350.6675,353.92,353.27750000000003,356.57,361.845,359.6875,353.6425,357.47749999999996,361.1175,369.7025,371.03,365.755,375.8575,388.335,384.4675,363.78499999999997,357.59000000000003,354.985,453.305,466.245,488.03999999999996,498.07,444.3233333333333,511.19,450.59,434.445,,491.5533333333333,500.21333333333337,511.195,406.49,537.28,L8
2013-08-31 22:19:38.558,513.346,519.104,493.532,495.41,469.52,490.84999999999997,484.3866666666666,486.46000000000004,490.06666666666666,476.945,491.26666666666665,412.275,485.095,486.84000000000003,497.46000000000004,468.3675,487.545,441.21000000000004,495.96500000000003,494.9775,486.82399999999996,491.22749999999996,479.49799999999993,464.1666666666667,466.49333333333334,447.79799999999994,460.8066666666667,456.2375,451.33000000000004,451.508,450.4440000000001,432.07,445.474,438.782,442.66400000000004,447.54200000000003,456.834,456.54799999999994,450.83599999999996,454.78599999999994,440.4,441.416,438.346,450.774,456.858,458.45,447.424,446.396,453.37,445.29799999999994,438.73199999999997,437.18999999999994,448.76599999999996,457.512,461.514,467.79799999999994,479.7133333333333,462.045,458.95,454.504,442.18,440.84799999999996,428.688,424.93,430.50333333333333,407.61,405.48,429.61800000000005,441.01599999999996,433.674,435.08000000000004,436.3875,423.10600000000005,414.59399999999994,389.476,423.41333333333336,409.51599999999996,407.84000000000003,423.378,430.93199999999996,437.834,433.49,439.834,445.204,448.006,441.53599999999994,416.895,417.77750000000003,385.712,377.558,380.046,378.942,376.00666666666666,375.6075,381.55,386.4675,393.0933333333333,385.8533333333333,397.7633333333333,384.44,385.60666666666674,392.6233333333333,390.69,418.95,421.0933333333333,408.1333333333334,391.7033333333334,384.2325,366.63800000000003,346.148,367.4,380.23400000000004,365.34,412.48,413.60999999999996,404.5833333333333,331.06,346.42333333333335,307.775,311.74666666666667,349.69,384.0125,371.865,364.7125,356.338,357.46999999999997,352.98999999999995,356.098,350.634,345.36199999999997,339.798,334.738,340.214,339.6,339.02599999999995,334.87,332.23400000000004,329.45799999999997,332.306,330.784,326.29,330.922,332.094,334.692,338.672,342.576,348.576,351.152,354.238,353.98400000000004,357.054,362.452,360.002,354.128,358.366,361.57399999999996,370.548,371.664,366.274,376.28200000000004,388.87600000000003,387.834,363.78499999999997,357.59000000000003,354.985,452.2633333333333,466.98,488.1433333333334,498.42,459.185,511.155,450.59,434.445,,496.99249999999995,504.7275,517.5500000000001,406.49,538.2633333333333,L8
2013-10-18 22:19:25.762,512.9466666666666,518.3916666666667,494.15333333333336,495.41,469.52,490.84999999999997,484.3866666666666,486.46000000000004,490.06666666666666,476.945,491.26666666666665,412.275,485.095,486.84000000000003,505.51,473.044,486.27,441.21000000000004,495.1666666666667,498.31000000000006,486.82399999999996,491.22749999999996,479.49799999999993,470.48249999999996,466.49333333333334,450.2033333333334,460.6,456.29200000000003,450.24800000000005,453.0683333333333,450.90166666666664,432.965,445.3666666666666,437.80833333333334,441.7816666666667,446.16833333333335,456.9883333333333,457.835,451.535,455.57666666666665,440.695,443.04,438.0083333333334,448.5783333333334,455.7516666666667,449.57,447.77,446.42833333333334,452.93,446.3033333333333,438.76,438.825,449.15333333333336,455.565,464.7316666666666,470.0183333333334,484.095,460.65,458.465,454.91166666666663,444.045,442.0333333333333,428.09666666666664,426.555,425.7625,405.30833333333334,405.4166666666667,429.82,439.3333333333333,431.6333333333334,432.5416666666667,434.024,421.76666666666665,412.67499999999995,389.59666666666664,417.59749999999997,408.09,406.99500000000006,421.1033333333333,429.1133333333333,432.00666666666666,433.49,439.834,445.204,448.006,441.53599999999994,416.895,417.77750000000003,386.6016666666667,379.5133333333333,381.82166666666666,380.0133333333333,374.97,376.18,381.828,386.774,392.205,386.74,397.4325,381.2375,362.21500000000003,378.115,391.145,419.175,420.2075,404.16999999999996,390.865,380.168,366.63800000000003,340.1483333333333,362.2966666666666,374.2366666666667,365.34,412.48,413.60999999999996,404.5833333333333,331.06,346.42333333333335,307.775,311.9475,343.496,381.81399999999996,371.108,357.934,353.1983333333333,354.06166666666667,351.44166666666666,353.71,348.03,344.00333333333333,339.085,334.6433333333334,340.575,339.5233333333333,338.72999999999996,334.86833333333334,332.665,329.77333333333337,332.51666666666665,330.905,326.55833333333334,330.33166666666665,330.805,333.5,336.96166666666664,341.045,347.7583333333334,349.8866666666667,353.0233333333333,352.72499999999997,356.12166666666667,361.5733333333333,358.87166666666667,352.925,357.70166666666665,360.58500000000004,369.68333333333334,371.0783333333333,366.05,376.4583333333333,388.7916666666667,389.84666666666664,377.0933333333333,357.59000000000003,354.985,449.6375,466.0325,484.405,494.3775,461.668,511.155,452.675,434.445,,496.99249999999995,504.7275,517.5500000000001,406.49,538.2633333333333,L8
2014-01-06 22:18:54.881,508.8675,513.205,494.14000000000004,493.26,452.48,489.38,484.01,482.32,476.82,474.99,476.35,410.28,483.53,485.51,508.48,475.38333333333327,485.41499999999996,422.38,493.1,488.50000000000006,478.22499999999997,474.1149999999999,470.7049999999999,467.19666666666666,464.84,449.5600000000001,458.73,446.6366666666667,438.0733333333333,450.9733333333333,443.615,425.94,442.23749999999995,429.49,434.4125,437.205,449.355,450.73,443.60249999999996,451.35666666666674,430.85749999999996,436.08250000000004,430.5125,439.5425,447.55,437.1925,440.47,442.825,444.635,437.8275,431.1225,431.3375,439.15250000000003,446.53499999999997,465.01,469.77000000000004,488.31500000000005,450.84999999999997,455.3766666666667,452.17333333333323,443.51666666666665,441.2633333333333,416.5675,425.76,407.93,391.49250000000006,402.6033333333333,424.84,433.3325,416.6875,422.21750000000003,419.4475,409.705,403.9225,380.905,410.54999999999995,400.7025,394.92500000000007,411.245,418.385,421.1425,434.15,432.3566666666666,437.28666666666663,436.7166666666667,427.7866666666667,408.69,398.995,374.69,372.95250000000004,374.23499999999996,371.99249999999995,372.63500000000005,374.42333333333335,376.8766666666666,390.655,390.89,393.21000000000004,397.3,378.81500000000005,335.33,358.4166666666667,383.27250000000004,418.135,418.79499999999996,399.57499999999993,389.235,364.2,361.96000000000004,327.48749999999995,343.645,363.35499999999996,362.405,411.18,413.69,401.85,321.6333333333334,345.07,304.86,311.665,312.5266666666667,377.35499999999996,358.50333333333333,337.02000000000004,340.34250000000003,340.1775,343.50749999999994,344.07500000000005,338.8675,336.145,332.015,329.505,339.27750000000003,336.78499999999997,335.39,331.6175,330.645,325.53,322.935,328.175,323.72499999999997,324.6875,327.1125,330.305,332.64250000000004,338.0,345.41999999999996,346.9325,350.45250000000004,350.4225,353.33000000000004,360.15500000000003,355.71500000000003,350.84,355.83500000000004,358.58750000000003,367.4825,369.61749999999995,363.815,374.6,385.77250000000004,382.34499999999997,375.07666666666665,356.45000000000005,353.065,445.96999999999997,465.82000000000005,480.77,490.685,462.5675,511.12,452.6666666666667,433.1,388.49,513.31,518.27,530.26,421.755,540.23,L8
2014-02-07 22:18:33.391,510.45250000000004,515.3000000000001,499.97333333333336,477.065,460.07,478.575,474.19,463.38,474.875,474.21500000000003,474.385,445.015,483.0,485.005,503.49666666666667,486.79333333333335,485.2366666666667,446.44,485.15333333333336,498.4333333333334,495.08,490.315,509.04499999999996,481.8549999999999,464.84,460.08500000000015,458.73,444.2425,441.1225,462.59,447.63,433.475,444.64,435.435,438.49249999999995,442.72249999999997,454.5225,456.89750000000004,447.73749999999995,459.63000000000005,436.52500000000003,442.785,437.075,447.08000000000004,454.77250000000004,438.1375,443.04,444.755,445.8825,444.63,435.67,436.61249999999995,444.34749999999997,453.58000000000004,476.81666666666666,480.8566666666666,485.0566666666667,452.6725,458.58666666666664,453.00666666666666,453.42,449.71999999999997,421.33750000000003,434.27,413.39,397.20750000000004,412.2966666666667,433.39000000000004,438.36750000000006,422.5425,427.33250000000004,425.15500000000003,412.0925,409.63,387.5525,399.83,407.335,401.875,419.635,427.0375,429.155,452.225,443.34666666666664,446.80999999999995,447.84999999999997,441.04333333333335,423.52333333333337,390.2866666666667,373.375,376.5425,382.72749999999996,371.32000000000005,372.63500000000005,375.51,385.35999999999996,391.48333333333335,390.89,393.21000000000004,397.3,365.63000000000005,335.4325,353.51,389.12,419.45666666666665,418.43,401.4166666666667,389.235,358.015,379.625,336.3025,350.1425,368.64750000000004,380.08500000000004,411.18,413.69,401.85,324.4200000000001,345.07,285.07,303.0025,312.5266666666667,377.35499999999996,350.255,337.02000000000004,343.15333333333336,344.7,344.8333333333333,346.4475,340.47749999999996,338.65250000000003,332.2775,331.4125,340.88,337.755,336.66,333.9075,333.005,329.00250000000005,329.745,331.0625,325.605,327.3025,328.72,331.195,331.46500000000003,340.0,347.9475,348.8425,350.56333333333333,347.965,355.465,361.3625,358.3225,352.03000000000003,358.23499999999996,359.6875,369.38750000000005,370.78,365.0125,375.51,387.76,390.91499999999996,379.81333333333333,359.655,351.73,445.96999999999997,465.82000000000005,477.5566666666667,484.2,473.325,495.76,453.79333333333335,472.615,449.475,498.765,514.25,525.0799999999999,485.2,536.105,L8
2014-02-23 22:18:20.398,510.3,515.1560000000001,498.9275,460.75666666666666,460.1325,480.71000000000004,466.6466666666667,468.84,474.29333333333335,474.6466666666667,475.24333333333334,458.83,483.6266666666667,485.01,501.3725,486.4675,485.5325,458.73,486.9775,497.1725,495.25,478.2966666666666,501.13999999999993,479.1466666666667,464.29499999999996,459.7166666666667,458.8333333333333,446.63199999999995,441.218,462.76,448.54800000000006,434.032,445.476,437.974,440.40199999999993,445.18999999999994,456.60200000000003,458.012,448.642,459.4925,439.224,440.558,435.62399999999997,450.23199999999997,452.672,439.046,446.6360000000001,444.896,445.64799999999997,445.592,437.02200000000005,437.422,446.59799999999996,452.65200000000004,476.6725,481.625,483.565,452.262,456.42499999999995,456.6875,453.965,450.7825,423.86800000000005,434.7575,416.912,401.188,413.76500000000004,434.825,440.51000000000005,427.026,431.416,428.42600000000004,417.30199999999996,412.258,389.036,405.0375,409.938,404.742,423.52799999999996,430.488,433.032,452.59666666666664,447.99,450.7625,451.37,445.0375,426.88750000000005,398.1025,377.492,378.966,384.346,375.42,373.31,376.62,386.47,392.035,391.56333333333333,394.99,398.44000000000005,371.49,345.23400000000004,362.046,391.834,419.58500000000004,419.88,403.3975,390.39000000000004,364.42600000000004,379.98,341.22999999999996,355.562,373.848,390.18,412.83000000000004,414.08500000000004,402.425,328.00000000000006,347.0,307.35999999999996,311.07800000000003,325.54,379.53,356.036,344.94500000000005,348.89750000000004,349.66249999999997,348.64,349.684,342.928,341.13800000000003,334.634,332.652,341.15999999999997,339.018,337.908,334.86,333.96799999999996,330.25600000000003,331.812,332.582,326.802,328.88,329.236,333.186,334.0,340.856,348.702,350.32,352.385,349.318,356.346,362.50600000000003,358.906,353.286,358.80199999999996,360.8,369.65,371.97799999999995,366.236,376.684,388.976,393.652,388.27500000000003,380.66333333333336,351.73,448.9666666666667,467.93666666666667,480.935,488.9475,480.27200000000005,503.4066666666667,471.975,487.99666666666667,470.97333333333336,504.62999999999994,515.3000000000001,525.6433333333333,503.1966666666667,537.34,L8
2014-03-27 22:17:50.001,508.434,512.5,495.9425,438.34666666666664,455.3775,478.4866666666667,452.9633333333333,467.8233333333333,467.53000000000003,474.8066666666667,476.23,465.9325,484.23,485.4266666666667,501.81999999999994,486.9125,485.04249999999996,464.9075,486.7625,496.82,494.40999999999997,469.48,499.39000000000004,479.09999999999997,463.53999999999996,459.39000000000004,459.7,445.842,439.13,460.5725,446.41999999999996,431.29799999999994,444.8,437.70799999999997,438.27200000000005,444.59,455.85599999999994,454.654,447.416,459.34,439.10200000000003,436.96400000000006,431.05199999999996,445.33599999999996,447.9440000000001,433.98999999999995,443.774,444.174,442.23199999999997,444.37399999999997,436.304,437.14399999999995,446.43,448.596,475.46750000000003,480.605,474.775,449.782,451.155,449.225,447.235,450.9275,421.15199999999993,434.975,416.592,401.108,413.98249999999996,434.36749999999995,439.686,422.8860000000001,431.424,428.41999999999996,417.216,412.758,386.97,404.77750000000003,408.756,405.412,424.13,430.30600000000004,433.338,453.8066666666667,448.97,451.39500000000004,451.5,445.62,427.1825,398.72749999999996,377.944,379.142,384.84000000000003,375.712,374.17333333333335,377.17,387.475,392.36499999999995,391.5466666666667,396.3533333333333,399.0233333333333,372.43,345.508,362.36,393.08000000000004,419.71,420.7975,404.15,389.54333333333335,364.884,380.5733333333333,341.956,356.598,374.58,394.655,413.235,413.03499999999997,401.78999999999996,328.1133333333334,348.93,311.4475,311.238,330.15999999999997,379.43333333333334,355.18600000000004,345.01,349.3125,349.44500000000005,350.1,351.242,343.25800000000004,341.04,335.098,332.68999999999994,340.526,339.472,338.87,335.298,334.00200000000007,330.406,332.03999999999996,331.258,326.498,328.746,328.77200000000005,332.93199999999996,333.854,340.744,348.322,350.438,352.57,348.666,356.464,362.566,359.354,353.922,358.576,361.404,369.306,372.268,367.05,377.434,389.588,393.914,393.37600000000003,390.825,351.73,449.15333333333336,469.64000000000004,481.11749999999995,489.08750000000003,480.462,503.7166666666667,481.506,493.37,480.235,505.1966666666667,514.91,524.0,510.64,536.4,L8
2014-04-12 22:17:37.464,508.33666666666676,512.25,494.88199999999995,434.84499999999997,455.23,478.895,459.46,467.8233333333333,454.9625,468.92,472.73,469.99799999999993,484.225,486.365,501.012,487.2,485.60599999999994,469.35200000000003,488.034,496.42600000000004,494.66,475.055,497.46,478.86,463.8333333333333,459.79,459.9525,447.6166666666666,441.0416666666667,460.912,447.58666666666664,432.21333333333337,445.47166666666664,439.81166666666667,439.71333333333337,446.75666666666666,457.645,456.615,448.675,460.562,440.715,437.06500000000005,434.40000000000003,448.3433333333333,451.4866666666667,439.8283333333333,444.30333333333334,445.33166666666665,442.595,446.605,437.12166666666667,439.27500000000003,448.10833333333335,452.23,475.634,480.58599999999996,475.832,451.34666666666664,455.216,452.924,448.5280000000001,450.73199999999997,422.68833333333333,435.0400000000001,419.03999999999996,403.54333333333335,415.236,435.22799999999995,441.58833333333337,426.72,433.72,431.72,418.48499999999996,415.35833333333335,390.16333333333336,408.684,411.3333333333333,407.555,426.61833333333334,433.57500000000005,436.0416666666667,454.255,451.404,453.476,454.40600000000006,448.334,429.994,402.666,381.3066666666667,381.34666666666664,386.83666666666664,378.6766666666667,375.5425,377.97799999999995,388.118,393.50999999999993,392.14,397.745,399.765,376.132,352.5783333333333,367.6783333333333,395.0116666666667,421.06800000000004,421.34799999999996,405.78599999999994,391.675,368.39166666666665,380.5175,345.3566666666666,360.0416666666667,378.33166666666665,399.01800000000003,413.1233333333333,412.0366666666667,403.9266666666667,330.77000000000004,349.4666666666667,314.98,313.01,335.67600000000004,381.60499999999996,359.6333333333334,349.302,352.45799999999997,353.97400000000005,352.434,352.99333333333334,345.9066666666667,342.75333333333333,336.3183333333333,334.66333333333336,341.57,340.23999999999995,339.5416666666667,337.06,334.815,331.56333333333333,333.94666666666666,332.12499999999994,327.03,329.985,330.1,333.9533333333333,335.4883333333333,341.4883333333333,349.1233333333334,351.1116666666667,353.036,350.59,357.43,363.295,360.8633333333334,354.875,359.81666666666666,362.00666666666666,371.2033333333334,373.2316666666666,368.15166666666664,379.3183333333333,391.11833333333334,396.0916666666667,396.92833333333334,398.192,351.73,450.78999999999996,469.9925,483.312,488.834,484.375,506.355,488.25666666666666,498.196,486.44800000000004,507.9875,515.415,524.5625,515.862,537.165,L8
2014-04-28 22:17:22.576,507.814,511.73400000000004,494.28749999999997,434.84499999999997,455.23,478.895,459.46,467.8233333333333,454.9625,468.92,472.73,469.99799999999993,484.225,486.365,495.8625,486.0625,486.0775,469.35200000000003,486.65000000000003,492.62250000000006,494.66,475.055,497.46,475.33666666666676,463.8333333333333,458.9766666666667,459.9433333333333,445.8379999999999,440.066,460.9225,448.61833333333334,433.465,446.9266666666667,442.8666666666666,442.58833333333337,449.9183333333333,459.59,457.1766666666667,447.404,460.82,440.424,434.246,434.01599999999996,450.492,451.73999999999995,454.075,450.2866666666667,450.8866666666666,451.46166666666664,445.66,436.76599999999996,437.73,447.512,456.5166666666667,474.9599999999999,481.04400000000004,472.254,451.7366666666667,457.89799999999997,455.01599999999996,449.03999999999996,452.076,425.42,435.59800000000007,422.9683333333333,408.05,418.954,437.16400000000004,444.7316666666666,431.3583333333333,438.5183333333334,435.08666666666664,423.19,419.34666666666664,393.425,413.56800000000004,415.3883333333333,410.25666666666666,431.6616666666667,438.62833333333333,444.2066666666667,454.66999999999996,453.8416666666667,455.46166666666664,456.41333333333336,450.16333333333336,431.77,406.41499999999996,382.17333333333335,382.1366666666667,387.81333333333333,380.21000000000004,377.5375,378.986,390.034,395.418,393.9375,400.05,401.405,380.018,368.295,378.615,396.59833333333336,421.546,422.512,409.274,392.99749999999995,369.28799999999995,377.62600000000003,347.8066666666667,364.694,387.47499999999997,395.5216666666667,413.1233333333333,412.0366666666667,403.9266666666667,330.77000000000004,349.4666666666667,314.98,313.102,339.915,384.46666666666664,357.9440000000001,353.9225,356.1975,358.2125,354.6175,355.238,348.08599999999996,343.86199999999997,336.478,334.762,341.408,340.46,340.0,337.5,335.69666666666666,331.96666666666664,334.21999999999997,332.53166666666664,327.6716666666667,330.79333333333335,331.37833333333333,336.15333333333336,337.39500000000004,342.895,350.0316666666667,352.5116666666667,354.762,352.13166666666666,358.4166666666667,362.6366666666666,360.3666666666666,356.2733333333333,361.20666666666665,361.81666666666666,371.84666666666664,374.74333333333334,368.14000000000004,379.77500000000003,391.668,395.3280000000001,395.572,398.192,335.855,453.79999999999995,472.26000000000005,485.8425,490.48,486.93,506.355,494.122,498.196,486.44800000000004,507.9875,515.415,524.5625,515.862,537.165,L8
