dates,nzd0315-0000,nzd0315-0001,nzd0315-0002,nzd0315-0003,nzd0315-0004,nzd0315-0005,nzd0315-0006,nzd0315-0029,nzd0315-0030,nzd0315-0031,nzd0315-0032,nzd0315-0033,nzd0315-0034,nzd0315-0035,nzd0315-0036,nzd0315-0037,nzd0315-0038,nzd0315-0039,nzd0315-0040,nzd0315-0041,nzd0315-0042,nzd0315-0044,nzd0315-0045,nzd0315-0046,nzd0315-0047,nzd0315-0048,nzd0315-0049,nzd0315-0050,nzd0315-0051,nzd0315-0052,nzd0315-0053,nzd0315-0054,nzd0315-0055,nzd0315-0056,nzd0315-0057,nzd0315-0058,nzd0315-0059,nzd0315-0060,nzd0315-0061,nzd0315-0062,nzd0315-0063,nzd0315-0064,nzd0315-0065,nzd0315-0066,nzd0315-0068,nzd0315-0069,nzd0315-0070,nzd0315-0071,nzd0315-0072,nzd0315-0073,nzd0315-0074,nzd0315-0075,nzd0315-0076,nzd0315-0077,nzd0315-0078,nzd0315-0079,nzd0315-0080,nzd0315-0081,nzd0315-0082,nzd0315-0086,nzd0315-0087,nzd0315-0088,nzd0315-0089,nzd0315-0091,nzd0315-0092,nzd0315-0093,nzd0315-0094,nzd0315-0095,nzd0315-0096,nzd0315-0097,nzd0315-0098,nzd0315-0099,nzd0315-0100,nzd0315-0101,nzd0315-0102,nzd0315-0103,nzd0315-0104,nzd0315-0107,nzd0315-0108,nzd0315-0109,nzd0315-0110,nzd0315-0111,nzd0315-0112,nzd0315-0113,nzd0315-0114,nzd0315-0115,nzd0315-0116,nzd0315-0117,nzd0315-0118,nzd0315-0119,nzd0315-0120,nzd0315-0121,nzd0315-0122,nzd0315-0123,nzd0315-0124,nzd0315-0125,nzd0315-0126,nzd0315-0127,nzd0315-0128,nzd0315-0129,nzd0315-0130,nzd0315-0131,nzd0315-0132,nzd0315-0133,nzd0315-0134,nzd0315-0135,nzd0315-0136,nzd0315-0137,nzd0315-0138,nzd0315-0139,nzd0315-0140,nzd0315-0141,nzd0315-0142,nzd0315-0143,nzd0315-0144,nzd0315-0145,nzd0315-0146,nzd0315-0147,nzd0315-0148,nzd0315-0149,nzd0315-0150,nzd0315-0151,nzd0315-0152,nzd0315-0153,nzd0315-0154,nzd0315-0155,nzd0315-0156,nzd0315-0172,nzd0315-0173,nzd0315-0174,nzd0315-0175,nzd0315-0176,nzd0315-0177,nzd0315-0178,nzd0315-0179,nzd0315-0180,nzd0315-0181,nzd0315-0182,nzd0315-0183,nzd0315-0184,nzd0315-0185,nzd0315-0186,nzd0315-0241,nzd0315-0242,nzd0315-0243,nzd0315-0244,nzd0315-0245,nzd0315-0246,nzd0315-0247,nzd0315-0248,nzd0315-0249,nzd0315-0250,nzd0315-0251,nzd0315-0252,nzd0315-0253,nzd0315-0254,nzd0315-0255,nzd0315-0256,nzd0315-0257,nzd0315-0258,nzd0315-0259,nzd0315-0260,nzd0315-0007,nzd0315-0008,nzd0315-0009,nzd0315-0010,nzd0315-0011,nzd0315-0012,nzd0315-0013,nzd0315-0014,nzd0315-0015,nzd0315-0016,nzd0315-0017,nzd0315-0018,nzd0315-0019,nzd0315-0020,nzd0315-0021,nzd0315-0022,nzd0315-0023,nzd0315-0024,nzd0315-0025,nzd0315-0026,nzd0315-0027,nzd0315-0028,nzd0315-0043,nzd0315-0067,nzd0315-0083,nzd0315-0084,nzd0315-0085,nzd0315-0090,nzd0315-0105,nzd0315-0106,nzd0315-0157,nzd0315-0158,nzd0315-0159,nzd0315-0160,nzd0315-0161,nzd0315-0162,nzd0315-0163,nzd0315-0164,nzd0315-0165,nzd0315-0166,nzd0315-0167,nzd0315-0168,nzd0315-0169,nzd0315-0170,nzd0315-0171,nzd0315-0187,nzd0315-0188,nzd0315-0189,nzd0315-0190,nzd0315-0191,nzd0315-0192,nzd0315-0193,nzd0315-0194,nzd0315-0195,nzd0315-0196,nzd0315-0197,nzd0315-0198,nzd0315-0199,nzd0315-0200,nzd0315-0201,nzd0315-0202,nzd0315-0203,nzd0315-0204,nzd0315-0205,nzd0315-0206,nzd0315-0207,nzd0315-0208,nzd0315-0209,nzd0315-0210,nzd0315-0211,nzd0315-0212,nzd0315-0213,nzd0315-0214,nzd0315-0215,nzd0315-0216,nzd0315-0217,nzd0315-0218,nzd0315-0219,nzd0315-0220,nzd0315-0221,nzd0315-0222,nzd0315-0223,nzd0315-0224,nzd0315-0225,nzd0315-0226,nzd0315-0227,nzd0315-0228,nzd0315-0229,nzd0315-0230,nzd0315-0231,nzd0315-0232,nzd0315-0233,nzd0315-0234,nzd0315-0235,nzd0315-0236,nzd0315-0237,nzd0315-0238,nzd0315-0239,nzd0315-0240,nzd0315-0261,nzd0315-0262,satname
1999-08-28 21:53:35.950,,203.37,,,,,,,,,,,,,,,,,497.67,,523.98,,,,539.4,,,,466.2,,,,,454.88,471.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.24,,,,,313.7,306.88,,,,,,,,,,,,,,,,,,,,249.42,,,,,,,,,,,,219.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.76,201.88,,183.37,186.89,182.21,187.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
1999-11-16 21:53:32.114,,203.37,,,,,,,,,,,,,,,,,511.525,,518.36,,,,530.005,,,,457.385,,,,,460.68,465.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.275,,,,,304.66999999999996,308.555,,,,,,,,,288.18,275.25,279.5,275.85,,299.87,,279.99,285.15,284.4,286.51,265.805,,,,282.44,,297.69,299.95,279.29,,278.69,,238.35999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.8,,,,,,,,,,,,,223.83999999999997,219.885,,199.12,193.51999999999998,187.845,188.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.31,282.01,277.59,276.45,,,,,,,,,289.51,291.13,302.43,301.96,185.04,179.15,L7
1999-12-09 21:59:45.569,,201.985,,322.8,,,,,,,,,,,,,,,511.525,,518.36,,337.82,,463.99333333333334,335.15,317.54,322.75,457.385,,,328.99,331.59,460.68,465.93,,,,,,,,,,,,,,,,,,,297.21,,,,,,,,,299.93,,,318.275,,,355.93,368.68,304.66999999999996,308.555,,371.48,354.21,333.97,,,,,306.305,294.40999999999997,299.345,294.475,319.73,309.53499999999997,,298.03499999999997,297.80499999999995,301.4,304.08,290.78999999999996,,,,299.95500000000004,,310.20500000000004,305.475,297.915,323.97,294.275,322.23,238.35999999999999,307.77,308.23,,,,,330.45,,,,,,,,363.49,,358.56,,355.06,,,337.21,344.03,,,,406.46,397.1,394.86,,400.6,,392.4,,394.31,,,,318.615,340.43,374.89,,,,,,,,305.5,,,223.83999999999997,237.57333333333335,264.04,199.12,210.74666666666667,203.64666666666668,196.79666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,308.66,,349.63,,328.57,,,,,329.44,350.87,,,,,,,,,,,,304.525,,,376.0,395.41,396.62,,,,,,,,345.84,,,,,,341.33,348.16,,,,,387.04,371.62,376.86,,,,,,,324.53,294.88,301.06,294.24,291.82,,341.18,,,,,350.8,,308.48,304.63,312.53,318.41999999999996,197.695,192.21,L7
1999-12-25 21:59:40.109,,201.985,,322.8,,,,,,,,,,,,,,,511.525,,518.36,,319.75,,440.3025,355.07,313.70000000000005,316.2,457.385,,,328.99,331.59,460.68,465.93,,268.13,265.75,266.19,255.67,253.27,,,,,,,,,,,,,282.085,,,,,,,,,299.93,,,300.7733333333333,,,338.95000000000005,373.115,304.66999999999996,308.555,,371.48,360.485,341.76,,,,,306.305,294.40999999999997,299.345,299.2633333333333,317.12,309.53499999999997,,298.03499999999997,297.80499999999995,301.4,304.08,296.075,,,,299.95500000000004,,310.20500000000004,305.475,297.915,323.97,294.275,322.23,238.35999999999999,307.77,308.23,,,,,330.45,,,,,,397.34,,357.8,,362.25,,355.06,,,337.21,344.03,,,,408.78999999999996,398.26,406.275,,416.045,,380.31,,394.31,,,431.4,318.615,337.755,390.85,,305.93,,,,,290.87,291.345,265.44,258.63,230.94666666666663,237.57333333333335,245.49,204.3033333333333,209.3725,202.715,193.485,,,,,,,,,,,,,,,,,,,,,,,,,,,289.9,,359.53999999999996,,328.57,,,,,330.755,357.12,293.18,,,313.42,,,,,,,,304.525,,,376.0,395.41,396.62,,,,,,,335.51,333.22,,,,,,341.33,348.16,,,,,370.895,359.51,363.83000000000004,,,,,,,312.655,303.05,306.09666666666664,294.24,318.7133333333333,,340.02,,,,,350.8,,327.5466666666667,304.63,312.53,318.41999999999996,197.695,192.21,L7
2000-01-19 21:53:25.812,,201.985,,333.805,,,,,,,,,,,,,,,511.525,,518.36,,319.75,,425.45,356.27,322.59,316.2,457.385,,,333.92,345.025,460.68,470.84666666666664,,268.13,265.75,266.19,255.67,253.27,,,,,,,,,,,,,282.085,,,,,,,,,316.005,,,300.7733333333333,,,344.9266666666667,370.66,304.66999999999996,308.555,,361.73,358.0933333333333,350.07,,,,,306.305,294.40999999999997,311.5833333333333,299.2633333333333,317.12,325.23,,298.03499999999997,297.80499999999995,301.4,304.08,304.004,,,,316.0466666666667,,321.17333333333335,313.31666666666666,310.27333333333337,337.675,294.275,337.86,238.35999999999999,321.395,327.93,,,,,346.28999999999996,,,,,,384.04499999999996,,366.59666666666664,,375.25666666666666,,374.645,,,344.655,352.92999999999995,,,,408.78999999999996,389.3666666666666,398.09666666666664,,416.045,344.79,379.4533333333334,,377.325,,,417.7,335.08666666666664,336.51,390.85,,322.645,351.89,,,,309.56,299.24333333333334,279.79499999999996,273.005,239.4875,242.225,249.1833333333333,212.95,213.346,209.542,197.99200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,289.9,,362.08,,344.435,,,,,337.9766666666667,349.25333333333333,311.305,,,323.45000000000005,,,,,,,342.55,316.88,346.24,,366.66499999999996,395.20500000000004,380.65999999999997,,,,,,,349.095,334.1933333333333,345.51,,,,,352.78499999999997,347.61,,,327.54,,374.76666666666665,354.9666666666667,348.3766666666667,319.32,306.95,340.61,331.67,334.43,320.77,317.65,305.645,313.075,294.24,323.2075,326.43,346.95666666666665,,341.0,,332.31,336.97,,326.425,304.63,320.46666666666664,318.71999999999997,208.0233333333333,198.9,L7
2000-01-26 21:59:38.265,,201.985,,333.805,,,,,,,296.46,287.77,270.04,,,,246.18,247.06,511.525,273.85,518.36,271.13,304.6933333333333,270.12,425.45,356.27,322.59,316.2,457.385,,252.53,333.92,345.025,460.68,470.84666666666664,249.34,256.405,256.565,252.64,250.37,247.78,231.22,235.67,232.5,233.99,228.15,229.88,,236.23,,,242.87,246.3,268.56333333333333,238.78,234.35,239.3,237.35,218.77,,,,316.005,,,293.405,275.61,271.17,344.9266666666667,370.66,295.6066666666666,308.555,,361.73,358.0933333333333,350.07,,255.06,251.97,249.91,306.305,294.40999999999997,311.5833333333333,299.2633333333333,317.12,325.23,257.22,298.03499999999997,297.80499999999995,301.4,304.08,304.004,266.77,267.95,265.65,316.0466666666667,261.35,321.17333333333335,313.31666666666666,310.27333333333337,337.675,294.275,337.86,240.43666666666664,321.395,327.93,,,,256.06,346.28999999999996,265.33,257.97,263.33,259.36,253.61,384.04499999999996,255.18,366.59666666666664,282.2,375.25666666666666,,374.645,,,344.655,352.92999999999995,,270.9,276.2,408.78999999999996,389.3666666666666,398.09666666666664,,416.045,334.46000000000004,379.4533333333334,274.35,377.325,287.23,281.4,417.7,330.97249999999997,326.28,390.85,,321.9266666666667,339.92499999999995,,284.38,281.47,309.56,299.24333333333334,279.79499999999996,273.005,248.654,250.14000000000001,256.17,213.388,212.91166666666666,209.542,197.99200000000002,,,,,,,,,,,,,,,,,,,280.66,271.78,,,272.89,227.08,,,274.97,,362.08,,344.435,,,,,337.9766666666667,349.25333333333333,311.305,246.11,245.98,323.45000000000005,251.3,255.83,253.8,,,,330.735,316.88,326.815,,366.66499999999996,395.20500000000004,380.65999999999997,,,259.69,,,,349.095,334.1933333333333,329.13,,,,,352.78499999999997,347.61,,,320.57000000000005,,374.76666666666665,354.9666666666667,338.285,316.445,300.94,322.385,322.105,319.83500000000004,308.065,313.51,303.912,313.384,295.2933333333333,319.32399999999996,321.45000000000005,338.47,312.3,327.21000000000004,313.21,318.32,336.97,,316.992,306.5333333333333,315.3375,312.0075,208.0233333333333,198.9,L7
2000-02-27 21:59:28.435,,200.6,,333.805,,,,,,,290.835,284.075,253.615,,,,233.745,231.115,525.38,270.645,512.74,254.905,294.12,262.82,396.9625,356.27,322.59,316.2,448.57,,237.735,333.92,345.025,466.48,470.765,231.16,248.66666666666666,245.88333333333333,243.99666666666667,235.76333333333332,238.00666666666666,227.34,217.615,230.065,226.135,220.67000000000002,222.89,,220.06,,,231.35500000000002,236.96,256.6125,230.33499999999998,228.235,233.815,226.985,203.38,,,,316.005,,,272.595,259.22,259.08000000000004,344.9266666666667,370.66,286.55999999999995,310.23,,361.73,358.0933333333333,350.07,,244.54500000000002,241.41,244.485,306.305,294.40999999999997,311.5833333333333,299.2633333333333,317.12,325.23,245.65000000000003,298.03499999999997,297.80499999999995,301.4,304.08,317.65,256.15,253.8,257.975,316.0466666666667,253.09500000000003,321.17333333333335,313.31666666666666,310.27333333333337,337.675,294.275,337.86,240.66333333333333,321.395,327.93,,,,242.185,346.28999999999996,252.44,252.90500000000003,255.65499999999997,252.99,253.28,384.04499999999996,256.21000000000004,366.59666666666664,279.725,375.25666666666666,,374.645,,,344.655,352.92999999999995,,258.865,257.375,408.78999999999996,389.3666666666666,398.09666666666664,,416.045,334.46000000000004,379.4533333333334,265.165,377.325,271.95500000000004,264.495,417.7,330.97249999999997,326.28,390.85,,321.9266666666667,339.92499999999995,,272.91999999999996,278.905,309.56,300.365,287.1066666666666,276.5833333333333,259.144,262.20500000000004,256.17,220.8925,218.11599999999999,216.375,200.57,,,,,,,,,,,,,,,,,,,275.81500000000005,264.51,,,269.095,223.42000000000002,,,274.97,,362.08,,344.435,,,,,337.9766666666667,349.25333333333333,311.305,235.895,238.35,323.45000000000005,241.83,246.23000000000002,242.63,,,,330.735,316.88,326.815,,366.66499999999996,395.20500000000004,380.65999999999997,,,240.07999999999998,,,,349.095,334.1933333333333,329.13,,,,,352.78499999999997,347.61,,,320.57000000000005,,374.76666666666665,354.9666666666667,338.285,316.445,300.94,322.385,322.105,319.83500000000004,308.065,313.51,303.912,313.384,295.2933333333333,319.32399999999996,321.45000000000005,338.47,312.3,327.21000000000004,313.21,318.32,336.97,,316.992,306.5333333333333,315.3375,312.0075,208.0233333333333,198.9,L7
2000-03-14 21:59:23.204,,200.6,338.17,332.3666666666667,,,,,,,290.835,284.075,253.615,,,,233.745,231.115,525.38,270.645,512.74,254.905,302.334,284.8833333333333,383.662,347.7,321.7425,317.18333333333334,448.57,,237.735,326.27333333333337,345.025,466.48,470.765,231.16,248.66666666666666,245.88333333333333,243.99666666666667,235.76333333333332,238.00666666666666,227.34,217.615,252.90333333333334,226.135,220.67000000000002,246.0,294.87,238.05999999999997,296.12,296.33,231.35500000000002,236.96,256.6125,230.33499999999998,228.235,233.815,226.985,203.38,,,,320.85999999999996,,,272.595,259.22,259.08000000000004,343.5425,361.77750000000003,286.55999999999995,322.07000000000005,,350.9666666666667,349.23,350.07,,244.54500000000002,241.41,244.485,309.8933333333334,300.48,313.295,304.115,317.12,342.0125,245.65000000000003,298.03499999999997,297.80499999999995,309.0,310.3066666666667,318.5,256.15,253.8,257.975,319.3375,253.09500000000003,324.5025,315.65,313.0425,334.53333333333336,299.10999999999996,330.5266666666667,240.66333333333333,315.93,327.93,,,,242.185,343.32666666666665,252.44,252.90500000000003,255.65499999999997,252.99,253.28,374.5833333333333,256.21000000000004,365.395,279.725,375.25666666666666,,374.645,,,341.44666666666666,347.57666666666665,,258.865,257.375,408.78999999999996,376.01,384.995,,416.045,335.3066666666667,379.4533333333334,265.165,371.12999999999994,271.95500000000004,264.495,417.7,327.89,325.174,390.85,,323.0325,339.51,357.13,272.91999999999996,278.905,311.42333333333335,297.358,285.5125,276.205,261.24666666666667,259.8,256.17,222.18,217.80999999999997,214.506,200.66199999999998,331.76,,,,,,299.02,,,,,,,,331.24,,,,275.81500000000005,264.51,339.96,346.55,269.095,223.42000000000002,329.2,,274.97,335.65,351.94,,341.25333333333333,,,,,331.8875,340.675,314.56666666666666,235.895,238.35,327.83666666666664,241.83,246.23000000000002,242.63,,,,330.52,319.2675,326.06,327.19,351.3066666666667,395.20500000000004,380.65999999999997,,325.24,268.99333333333334,327.66,326.38,331.61,342.41333333333336,332.0375,331.39000000000004,,,,,345.81333333333333,343.3066666666667,326.71,318.49,320.5266666666667,,374.76666666666665,346.0725,333.61199999999997,317.3233333333333,305.35999999999996,318.11333333333334,317.66,314.78000000000003,307.16,314.254,305.835,314.2633333333333,301.6525,317.6333333333333,320.6466666666667,333.198,309.86,321.92333333333335,316.275,318.1566666666667,329.68666666666667,,316.5833333333333,309.48,316.69,314.284,204.3625,195.16,L7
2000-05-01 21:59:06.644,,200.6,338.625,332.3666666666667,277.06,,292.39,284.13,,284.21,290.835,284.075,253.615,,,,233.745,231.115,525.38,273.1566666666667,512.74,254.4466666666667,302.334,284.8833333333333,383.662,347.7,321.7425,317.18333333333334,448.57,242.21,223.59666666666666,326.27333333333337,345.025,466.48,470.765,216.13333333333333,244.9975,243.0325,239.89,237.4525,238.00666666666666,227.34,217.615,254.46499999999997,226.135,220.67000000000002,246.0,294.87,238.05999999999997,296.12,296.33,231.35500000000002,236.96,256.6125,230.33499999999998,238.87,233.815,238.55999999999997,203.38,,,,320.85999999999996,,,271.894,265.74666666666667,260.59999999999997,343.5425,361.77750000000003,281.59666666666664,322.07000000000005,269.2,350.9666666666667,349.23,350.07,257.97,248.2733333333333,246.18666666666664,245.83,309.8933333333334,300.48,313.295,304.115,317.12,342.0125,247.9666666666667,298.03499999999997,297.80499999999995,309.0,310.3066666666667,318.5,257.42,258.34999999999997,260.5733333333333,319.3375,256.56333333333333,324.5025,315.65,313.0425,334.53333333333336,299.10999999999996,330.5266666666667,241.1525,315.93,327.93,230.62,237.59,236.77,244.93999999999997,343.32666666666665,253.25333333333333,253.75,255.48666666666668,256.48333333333335,258.58,374.5833333333333,263.70666666666665,365.395,280.9766666666667,375.25666666666666,287.07,374.645,,268.65,341.44666666666666,347.57666666666665,,258.865,257.375,408.78999999999996,376.01,384.995,,425.23333333333335,335.3066666666667,379.4533333333334,265.165,371.12999999999994,271.95500000000004,264.495,408.20666666666665,329.3333333333333,325.174,385.40333333333336,,323.0325,333.88,359.19,272.91999999999996,280.4533333333333,311.42333333333335,297.335,289.194,280.96999999999997,259.3042857142857,259.8,256.17,222.18,217.80999999999997,210.35333333333332,197.12833333333333,344.74,,,,,,314.47,,,,,,,,345.765,,,,275.81500000000005,264.51,350.13,353.51,271.52666666666664,223.42000000000002,347.58500000000004,,274.97,321.585,344.502,261.59,341.25333333333333,,246.44,,,331.8875,335.47200000000004,317.9125,235.895,238.35,327.83666666666664,249.26,254.59333333333333,250.25666666666666,258.9,,,330.52,320.094,323.1825,315.2,351.3066666666667,398.4666666666667,366.87000000000006,,330.8,275.795,311.47,344.0,335.53,343.3125,328.08599999999996,331.39000000000004,,,276.99,,345.81333333333333,345.9925,336.56,333.055,320.5266666666667,,383.945,346.0725,330.3016666666667,308.09749999999997,307.8225,315.0975,317.66,314.78000000000003,308.065,313.3333333333333,310.40714285714284,314.2633333333333,301.6525,317.6333333333333,320.6466666666667,325.365,309.86,321.3225,315.1033333333333,313.4525,329.68666666666667,,319.28285714285715,314.338,316.69,314.284,198.05599999999998,195.16,L7
2000-05-26 21:52:36.566,,200.6,338.625,324.57,285.185,,298.51,298.01,,299.445,301.0833333333333,285.47666666666663,253.615,,,,233.745,231.115,,283.1225,,254.4466666666667,302.43,287.1125,341.314,335.894,314.594,307.7725,,261.83,223.59666666666666,326.27333333333337,345.025,,480.68,216.13333333333333,244.9975,243.0325,239.89,237.4525,238.00666666666666,227.34,217.615,254.96999999999997,226.135,233.37666666666667,252.375,277.315,244.59749999999997,280.48,285.52,231.35500000000002,244.14000000000001,256.6125,230.33499999999998,247.3025,244.01666666666668,249.17749999999998,203.38,,,,320.85999999999996,,,264.79,276.745,260.59999999999997,339.896,352.47200000000004,284.29333333333335,315.905,281.25,337.135,336.694,350.07,273.475,248.2733333333333,246.18666666666664,245.83,306.94,313.095,324.56,313.5366666666667,307.82666666666665,356.05999999999995,258.0875,305.35,294.195,314.60999999999996,310.38,320.746,257.42,266.89,270.4625,321.10249999999996,265.08500000000004,333.44,320.88333333333327,324.29333333333335,334.53333333333336,309.31999999999994,330.5266666666667,235.73666666666668,315.93,327.93,240.785,245.575,253.59000000000003,250.5675,343.32666666666665,253.25333333333333,263.805,255.48666666666668,256.48333333333335,269.545,374.5833333333333,273.015,365.395,282.15,375.25666666666666,298.015,374.645,315.45,286.755,341.44666666666666,335.8275,,258.865,257.375,408.78999999999996,361.998,370.746,,425.23333333333335,332.52250000000004,379.4533333333334,265.165,358.15999999999997,271.95500000000004,264.495,408.20666666666665,328.69166666666666,321.02166666666665,365.6975,,320.77000000000004,332.602,357.3433333333333,272.91999999999996,280.4533333333333,306.7375,293.0857142857143,284.56333333333333,277.2083333333333,260.24142857142857,259.148,256.17,223.39000000000001,219.86166666666668,211.86166666666665,198.28,344.74,,,,,,314.47,,,,,,,,345.765,,,,284.80333333333334,264.51,350.13,353.51,279.9925,234.09333333333333,347.58500000000004,,277.19,313.92,335.115,275.21,341.25333333333333,,261.63,,,331.8875,326.29333333333335,317.9125,235.895,238.35,327.83666666666664,260.39250000000004,266.1125,263.7825,276.215,,,330.52,321.65,314.938,305.49,335.52,398.4666666666667,366.87000000000006,,330.8,280.308,302.2033333333333,344.0,335.53,343.3125,322.47166666666664,323.8075,,,291.99,,335.2875,345.9925,336.56,324.11333333333334,312.775,,383.945,333.092,323.95285714285717,302.886,303.402,310.538,306.7625,308.0025,304.146,307.2642857142857,315.75666666666666,315.39500000000004,309.67333333333335,319.705,309.7225,319.0828571428571,301.47,321.3225,309.13,307.40999999999997,319.0025,,324.245,320.14,313.87,312.352,197.81400000000002,194.4925,L7
