dates,nzd0188-0000,nzd0188-0001,nzd0188-0002,nzd0188-0003,nzd0188-0004,nzd0188-0005,nzd0188-0006,nzd0188-0007,nzd0188-0008,nzd0188-0009,nzd0188-0010,nzd0188-0011,nzd0188-0012,nzd0188-0013,nzd0188-0014,satname
2005-04-21 21:53:10+00:00,324.59,305.53,302.79,301.07,293.51,295.59,269.48,292.68,277.15,279.04,215.39499999999998,208.31,213.33333333333334,209.38333333333333,146.87,L5
2006-02-19 21:56:39+00:00,,,,,,,,,,,,171.47,210.41,207.81,,L5
2006-12-13 21:54:31+00:00,317.41,294.19,286.16,294.47,280.29,291.09,286.75,295.02,289.56,281.57,295.64,298.42,291.42,293.94,288.37,L5
2007-01-30 21:54:48+00:00,319.56,293.565,285.275,293.4,279.355,291.715,277.375,289.98,282.34000000000003,277.485,289.66499999999996,292.31,288.845,290.91499999999996,286.895,L5
2009-11-26 21:56:28+00:00,328.93,302.4,293.39,300.45,289.05,292.22,270.82,289.91,281.79,285.56,293.79,293.96,296.18,296.75,292.7,L5
2010-12-31 21:55:56+00:00,330.9,300.64,291.28,296.36,279.81,291.53,270.17,288.24,278.66,281.6,293.05,289.45,289.85,289.2,290.45,L5
2011-01-09 21:49:46+00:00,324.885,297.74,290.53,294.115,281.615,291.78999999999996,270.71000000000004,287.735,280.42,280.655,293.37,288.86,293.265,292.89,291.235,L5
2013-04-11 22:08:15+00:00,300.48,293.45,289.03,288.03,,,,291.38,279.35,278.16,289.94,292.09,293.39,288.91,281.6,L8
2013-05-29 22:08:05+00:00,299.255,295.875,289.75,290.465,292.48,293.32,291.41,291.625,283.58000000000004,281.23,290.37,294.09,294.93,290.88,287.36,L8
2014-12-03 22:00:01+00:00,301.35,292.34,291.33,292.34,290.49,291.56,288.37,293.55,286.39,285.33,293.43,294.79,297.17,289.99,292.18,L8
2015-08-23 22:05:48+00:00,,,,,,,,,,,,,265.91,,271.71,L8
2016-09-10 22:06:15+00:00,298.12,291.44,287.71,288.19,288.19,290.56,271.38,289.98,280.36,280.77,288.86,289.12,289.45,287.43,287.46,L8
2016-11-22 22:00:11+00:00,300.97,291.93,287.25,287.90999999999997,288.025,290.16999999999996,279.09000000000003,288.48,280.815,281.075,288.265,288.63,290.065,287.28999999999996,286.91499999999996,L8
2017-12-02 22:06:10+00:00,297.03,286.39,281.75,283.24,,,,,,,,283.65,289.54,285.61,284.25,L8
2017-12-11 22:00:00+00:00,297.03,286.39,281.75,283.24,,,,,,,,283.65,282.475,285.61,284.25,L8
2017-12-27 22:00:01+00:00,298.86,286.49,282.905,282.84000000000003,284.18,288.04,264.42,286.13,276.58,276.78,285.33,282.73,284.85,285.33500000000004,284.47,L8
2018-06-28 22:05:04+00:00,299.59,292.06,283.95,291.18,,,268.47,291.57,280.24,278.4,288.27,286.65,289.17,286.47,287.67,L8
2018-07-23 21:59:04+00:00,299.59,292.06,283.95,291.18,,,268.47,291.57,280.24,278.4,288.27,286.65,277.28,286.47,287.67,L8
2018-08-24 21:59:21+00:00,299.51,290.565,284.03999999999996,290.19,,,269.69500000000005,290.41499999999996,280.895,278.45,289.17499999999995,286.53,280.5566666666667,285.28,287.0,L8
2019-07-17 22:05:59+00:00,,,,,,,,,,,,,281.36,,275.02,L8
2019-10-21 22:06:25+00:00,297.6,289.39,283.3,287.72,,,,,,,,284.68,285.58000000000004,285.19,280.11,L8
2020-12-03 22:00:12+00:00,307.71,293.57,291.02,291.21,287.44,292.56,288.38,290.95,288.13,284.0,290.71,283.2,293.66,290.06,285.19,L8
2021-01-11 22:06:14+00:00,303.085,289.88,287.91499999999996,288.1,287.44,292.56,288.38,290.95,288.13,284.0,290.71,281.755,291.47,287.865,284.125,L8
2021-06-29 21:59:44+00:00,303.62,291.595,288.11,288.92,291.79,299.02,297.11,294.12,288.55,293.69,296.1,287.15,290.95,287.145,286.15,L8
2021-12-22 22:00:09+00:00,308.78,297.0,291.41,292.85,291.79,299.02,315.525,311.845,288.55,305.935,304.01,293.99,312.28999999999996,288.62,289.24,L8
2022-02-15 22:06:06+00:00,299.52,293.21,289.94,294.02,291.46,294.91,304.68,311.34000000000003,286.57,301.855,300.11,289.77,312.07,286.64,286.15,L8
2022-02-16 22:00:02+00:00,301.62,291.335,288.83000000000004,291.05499999999995,289.38,294.935,299.38,304.5133333333333,286.65,295.3066666666667,295.48333333333335,289.155,305.0133333333333,285.16499999999996,286.07,L9
2022-10-06 22:00:26+00:00,301.64,292.37,289.79,292.51,290.1,293.81,289.95,292.31,285.94,281.64,291.6,289.13,290.83,285.24,285.65,L8
2022-10-21 22:06:29+00:00,301.64,292.37,289.79,292.51,290.1,293.81,289.95,292.31,285.94,281.64,291.6,289.13,286.475,285.24,280.56,L9
2022-10-22 22:00:27+00:00,300.65,294.15999999999997,290.3,293.28499999999997,289.675,294.66999999999996,290.74,292.595,287.575,282.855,290.98,289.56,288.80333333333334,285.27,282.3,L8
2023-03-07 22:00:01+00:00,300.36333333333334,292.38,288.40333333333336,290.44666666666666,287.47,292.89,284.3666666666666,290.51666666666665,284.64,280.76,288.5733333333333,286.4166666666667,288.265,283.45,281.245,L9
2023-03-14 22:06:11+00:00,300.36333333333334,292.38,288.40333333333336,290.44666666666666,287.47,292.89,284.3666666666666,290.51666666666665,284.64,280.76,288.5733333333333,286.4166666666667,285.88199999999995,269.3175,281.245,L9
2023-08-05 22:05:47+00:00,299.79,288.82,284.61,284.77,283.06,289.33,271.62,286.36,278.77,276.57,283.76,280.13,281.49999999999994,244.01,278.08,L9
2023-08-21 22:05:52+00:00,299.79,288.82,284.61,284.77,283.06,289.33,271.62,286.36,278.77,276.57,283.76,280.13,281.49999999999994,239.20499999999998,278.08,L9
2023-08-22 21:59:50+00:00,300.425,293.37,287.945,288.645,286.755,292.39,281.24,289.095,282.79999999999995,280.71000000000004,288.745,284.755,283.9166666666667,247.82399999999998,281.28,L8
2023-08-30 21:59:47+00:00,303.8933333333334,295.01,289.2266666666667,289.9266666666667,288.43666666666667,293.79333333333335,283.82666666666665,290.12,284.55333333333334,282.04,290.19666666666666,286.0733333333333,285.39,253.775,282.1433333333334,L9
2023-09-15 21:59:56+00:00,306.56666666666666,298.3833333333334,291.67,292.87,291.29,296.4633333333333,290.78000000000003,292.59,288.56,283.89,294.0133333333333,289.4633333333333,289.75666666666666,260.0,284.47,L9
2023-11-09 22:06:12+00:00,304.2275,297.1075,290.97,291.6925,289.40250000000003,295.3725,288.005,291.305,286.365,282.0225,291.85,288.1975,289.3075,263.32,283.11,L9
2023-11-26 22:00:05+00:00,303.01800000000003,295.942,289.996,290.264,287.45,294.07599999999996,286.046,289.956,284.584,280.77799999999996,290.386,286.952,288.936,265.5857142857143,282.166,L8
2023-12-20 22:00:11+00:00,303.465,295.7766666666667,290.2416666666667,290.27333333333337,287.3566666666667,293.9166666666667,286.3016666666667,289.905,284.27666666666664,281.1016666666667,290.55333333333334,287.35833333333335,289.84999999999997,268.02375,282.51666666666665,L9
2024-01-13 21:59:59+00:00,303.6828571428572,295.5128571428572,289.5028571428571,289.59285714285716,286.53000000000003,293.31,284.3828571428572,289.30285714285714,283.5157142857143,280.55285714285714,289.59142857142854,286.80428571428575,289.5228571428571,269.4244444444444,282.1014285714286,L8
2024-01-29 21:59:53+00:00,303.6828571428572,295.5128571428572,289.5028571428571,289.59285714285716,285.4675,292.6725,282.64625,288.645,282.42375,279.77375,288.67875,286.09875,289.10875,270.456,281.69125,L8
2024-02-29 22:06:11+00:00,302.00333333333333,294.37333333333333,288.875,288.8616666666667,283.7657142857143,292.04714285714283,281.5185714285714,287.85285714285715,281.12857142857143,278.60714285714283,287.15857142857146,285.6385714285714,289.54,281.7471428571428,281.4628571428571,L9
2024-03-09 22:00:02+00:00,301.54714285714283,294.10571428571427,288.50857142857143,288.36285714285714,283.75125,291.9325,280.63124999999997,287.76125,281.1375,278.5175,286.88,285.4275,289.5075,281.78749999999997,281.6925,L9
2024-03-16 22:06:11+00:00,300.5585714285714,293.88428571428574,288.42571428571426,287.8071428571429,283.26374999999996,291.63875,278.54499999999996,287.47249999999997,280.40875,278.34625,285.88125,285.36125,289.4775,282.06125,281.85625,L9
2024-07-23 21:59:27+00:00,299.27666666666664,294.58333333333337,289.1566666666667,288.7033333333333,283.56749999999994,292.3325,277.50499999999994,288.10749999999996,281.08500000000004,278.6424999999999,285.48750000000007,285.9125,289.6075000000001,282.91749999999996,280.878,L8
2024-09-08 22:05:48+00:00,300.89,297.39,291.36,289.71,287.72,294.99,275.79,291.46,284.96,280.75,287.22,289.77,284.55,286.27,278.6049999999999,L9
2024-11-04 21:59:57+00:00,302.88,297.58,290.85,291.06,287.07,296.12,289.95,291.41,285.1,283.95,290.83,291.07,286.65999999999997,284.81,278.72,L9
2024-12-06 21:59:59+00:00,305.02,296.895,290.43,290.745,288.83,296.46000000000004,289.365,292.64,285.59000000000003,283.445,292.11,291.015,288.64000000000004,286.22,281.97,L9
2025-01-06 22:06:06+00:00,304.89000000000004,296.81,290.23333333333335,291.13,288.2966666666667,295.31666666666666,289.7366666666667,292.53333333333336,284.4633333333333,282.68,290.8633333333333,290.86999999999995,289.9725,286.14000000000004,282.6675,L8
2025-02-24 21:59:57+00:00,304.4,295.125,288.4475,289.41499999999996,286.4125,293.90999999999997,285.12,291.21000000000004,282.6575,280.955,289.27,289.395,289.514,285.11,285.38750000000005,L9
2025-03-12 21:59:53+00:00,303.86800000000005,295.2,288.704,288.98199999999997,286.34000000000003,293.70799999999997,286.164,290.95799999999997,282.606,280.908,289.104,289.23199999999997,292.108,284.954,285.244,L9
2025-05-15 21:59:23+00:00,304.115,294.605,288.1675,288.4625,286.1575,293.105,285.2175,290.84499999999997,281.98249999999996,280.1475,288.6725,288.7725,289.44000000000005,284.99,284.90500000000003,L9
2025-08-19 21:59:57+00:00,300.13,292.24666666666667,286.6766666666667,285.38,283.40333333333336,291.03999999999996,282.35999999999996,287.8533333333333,278.89,278.05,286.31666666666666,287.15000000000003,286.7375,281.7133333333333,283.09,L9
2025-09-04 22:00:02+00:00,298.0266666666667,292.23333333333335,288.47,285.935,284.725,291.715,287.905,288.15999999999997,278.0566666666667,279.4533333333333,287.52000000000004,288.19666666666666,285.505,280.47999999999996,284.3,L9
2025-09-28 22:00:04+00:00,296.68666666666667,292.02333333333337,288.455,287.2,285.525,290.845,287.905,288.58000000000004,277.93333333333334,279.8833333333333,288.83666666666664,289.69,283.65250000000003,279.56333333333333,285.0366666666667,L8
2025-10-14 22:00:07+00:00,296.865,291.9425,288.89666666666665,287.8333333333333,286.76666666666665,291.54333333333335,288.8966666666667,289.18666666666667,279.6475,280.85,289.265,290.3175,283.57399999999996,280.0725,285.4275,L8
2025-10-30 22:00:08+00:00,296.81,291.88800000000003,288.79499999999996,288.295,286.9175,291.5575,288.9075,289.9625,280.114,280.88199999999995,289.514,290.71999999999997,283.32666666666665,280.382,285.79,L8
