dates,satname,nzd0493-0000,nzd0493-0001,nzd0493-0002,nzd0493-0003,nzd0493-0004,nzd0493-0005,nzd0493-0006,nzd0493-0007,nzd0493-0008,nzd0493-0009
2017-11-30 22:20:56.190000,L8,323.93,295.92,282.84,279.82,,294.52,298.58,307.03,307.62,293.27
2018-01-01 22:20:32.383000,L8,322.18,303.65,285.90,283.09,,293.00,298.70,307.58,308.65,301.58
2018-01-01 22:20:56.342000,L8,322.48,303.11,285.27,282.96,,292.16,297.96,306.79,306.87,300.83
2018-02-27 22:14:19.470000,L8,329.46,307.83,292.77,286.45,,295.07,300.19,309.91,307.29,303.63
2018-03-06 22:20:02.483000,L8,328.20,297.11,286.32,285.39,,294.30,298.84,308.62,304.96,301.44
2018-03-15 22:14:10.086000,L8,330.73,298.27,287.04,286.70,,296.84,302.46,310.72,308.10,303.65
2018-04-16 22:13:54.370000,L8,,,,,,312.03,306.90,316.43,311.64,306.22
2018-07-12 22:19:56.652000,L8,,,,,,299.04,303.65,309.40,299.12,305.56
2018-07-21 22:13:49.390000,L8,,,,,,285.15,296.64,303.84,272.40,301.47
2018-08-29 22:19:55.985000,L8,,,,,,297.05,302.55,311.18,281.37,303.58
2018-09-30 22:20:07.683000,L8,,,,,,333.31,320.71,349.67,337.45,326.76
2018-09-30 22:20:31.646000,L8,,,,,,335.07,323.33,349.96,339.67,327.42
2018-11-10 22:14:32.733000,L8,322.88,297.17,282.83,278.53,,293.02,298.16,305.35,301.81,302.18
2018-12-28 22:14:29.227000,L8,326.69,305.65,293.48,293.78,,302.39,307.49,315.30,311.61,306.25
2019-01-04 22:20:15.514000,L8,334.86,316.33,295.48,293.51,,299.12,304.33,312.76,312.46,307.61
2019-02-05 22:20:09.281000,L8,322.41,295.11,287.70,283.49,,294.49,299.89,309.37,306.45,304.98
2019-02-05 22:20:33.244000,L8,322.73,296.20,288.44,283.69,,294.82,299.83,309.13,306.45,305.28
2019-02-14 22:14:21.185000,L8,327.64,325.78,303.98,295.45,275.10,311.30,310.71,317.51,317.17,311.08
2019-02-21 22:20:06.522000,L8,322.59,290.47,287.94,284.28,271.93,297.76,304.72,311.96,309.15,306.88
2019-02-21 22:20:30.485000,L8,322.56,289.91,287.33,283.90,271.71,297.45,304.42,311.46,308.72,306.54
2019-03-02 22:14:17.011000,L8,319.98,281.99,278.64,273.81,,,,,,
2019-03-18 22:14:11.817000,L8,333.17,303.56,328.95,330.87,347.66,350.51,353.94,341.67,320.84,316.70
2019-05-28 22:20:29.609000,L8,,,,,,300.81,306.53,312.37,306.61,312.55
2019-06-29 22:20:17.440000,L8,334.25,295.98,293.16,301.40,340.78,335.12,329.25,364.55,354.53,341.96
2019-09-01 22:20:35.671000,L8,341.11,306.79,292.04,292.68,,311.65,319.44,338.44,317.21,315.07
2019-10-03 22:20:45.371000,L8,327.79,292.78,283.74,280.16,,295.67,301.16,309.10,301.74,304.32
2019-11-29 22:14:55.870000,L8,323.01,296.50,282.33,279.54,,294.41,299.94,306.62,305.30,297.83
2020-01-23 22:20:31.626000,L8,322.95,297.92,283.65,282.33,,296.94,304.23,310.98,308.57,291.04
2020-01-23 22:20:55.593000,L8,323.26,297.72,283.59,282.16,,296.67,303.90,310.58,308.15,290.88
2020-03-11 22:20:16.572000,L8,328.75,296.55,284.72,281.72,,296.99,303.42,307.77,307.63,303.86
2020-05-30 22:19:52.640000,L8,,,,,,297.77,303.33,308.37,300.13,305.74
2020-05-30 22:20:16.612000,L8,,,,,,297.52,302.16,307.57,300.06,305.60
2020-06-08 22:14:11.756000,L8,,,,,,300.17,305.59,310.21,308.65,307.00
2020-07-10 22:14:27.456000,L8,,,,,,282.79,294.83,302.01,267.19,291.87
2020-07-26 22:14:32.385000,L8,,,,,,298.03,303.67,311.93,296.30,304.65
2020-10-14 22:14:56.808000,L8,332.48,293.01,282.13,280.56,,295.40,303.35,312.01,308.72,297.10
2020-10-21 22:20:43.598000,L8,327.92,283.06,274.17,269.74,,293.67,300.86,309.91,305.96,285.90
2020-11-22 22:21:06.915000,L8,394.15,385.72,317.60,329.78,324.32,319.04,314.21,321.56,325.01,321.87
2021-05-17 22:20:24.395000,L8,,,,,,293.68,302.32,307.32,304.55,298.03
2021-06-02 22:20:09.005000,L8,350.79,,,292.45,289.82,313.92,318.13,326.34,321.24,318.82
2021-09-06 22:20:38.920000,L8,,,,,,,286.39,302.53,266.40,280.73
2021-09-22 22:21:05.391000,L8,330.53,290.22,282.00,280.79,,294.72,299.31,311.00,304.90,304.68
2021-11-18 22:14:56.496000,L8,324.11,300.10,283.58,281.31,,294.45,298.45,311.53,305.06,295.91
2021-12-12 22:14:55.412000,L9,322.29,302.57,291.97,287.63,,294.57,299.93,311.46,306.18,308.32
2021-12-20 22:14:55.954000,L8,323.85,294.76,282.65,279.12,,288.75,294.28,306.13,304.07,294.04
2022-01-04 22:20:39.854000,L9,327.01,297.71,290.00,284.76,,295.62,297.66,311.31,310.08,305.54
2022-01-13 22:14:50.477000,L9,329.92,298.63,288.20,284.75,,294.61,298.55,308.62,310.08,309.10
2022-01-20 22:20:39.315000,L9,322.51,290.13,283.11,281.53,,292.25,295.50,307.38,306.94,293.40
2022-01-28 22:20:31.729000,L8,321.80,290.72,284.29,282.36,,294.57,297.67,309.90,309.37,292.39
2022-01-28 22:20:55.692000,L8,323.11,292.09,286.80,283.55,,295.74,298.42,310.88,310.45,293.49
2022-02-06 22:14:44.088000,L8,327.93,289.95,283.25,281.80,,294.34,297.02,308.15,307.36,301.53
2022-02-13 22:20:28.536000,L8,318.16,280.54,275.78,271.78,,,,,,
2022-02-13 22:20:52.491000,L8,318.84,281.04,276.35,273.14,,,,,,
2022-03-09 22:20:25.294000,L9,325.44,283.66,279.92,275.91,,290.19,293.59,305.87,304.38,286.92
2022-04-10 22:20:41.030000,L9,,,,,,283.85,291.10,304.80,301.30,280.13
2022-05-05 22:14:18.830000,L9,,,,,,309.47,308.38,319.59,322.13,326.28
2022-05-12 22:20:00.934000,L9,327.70,305.88,303.25,299.66,274.55,327.31,323.35,329.87,330.93,338.72
2022-05-20 22:20:20.204000,L8,,,,,,317.12,310.30,320.13,324.05,323.87
2022-05-28 22:20:18.438000,L9,,,,,,309.47,307.46,316.86,317.11,319.32
2022-06-05 22:20:51.340000,L8,,,,,,305.60,306.10,316.70,317.40,314.66
2022-07-15 22:20:36.379000,L9,,,,,,317.04,309.64,328.51,324.02,320.29
2022-08-09 22:14:46.212000,L9,,,,,,285.92,294.26,306.34,301.31,283.24
2022-08-25 22:14:50.743000,L9,,,,,,296.69,300.49,313.16,305.84,309.19
2022-10-19 22:20:50.787000,L9,326.05,289.75,283.36,277.93,,291.38,296.32,308.23,306.93,300.81
2022-10-28 22:15:03.247000,L9,333.80,325.20,316.18,325.11,335.57,328.35,344.14,334.50,331.90,332.85
2022-12-30 22:20:48.504000,L8,328.62,318.67,296.19,294.23,,295.69,300.80,314.01,314.84,310.32
2023-01-07 22:20:50.493000,L9,322.58,291.33,283.58,281.29,,291.47,298.15,308.86,310.05,293.16
2023-01-08 22:15:00.142000,L8,322.58,290.98,282.80,280.82,,290.30,296.81,307.74,308.10,292.17
2023-01-15 22:20:41.683000,L8,322.69,296.51,290.92,281.86,,288.75,296.53,306.90,317.79,352.24
2023-01-15 22:21:05.646000,L8,322.45,294.30,287.10,281.01,,288.03,295.70,306.08,316.58,298.61
2023-02-01 22:15:05.201000,L9,,,359.48,355.63,381.69,361.55,386.73,389.71,350.17,349.66
2023-02-17 22:15:01.258000,L9,327.07,290.48,287.80,284.31,,296.07,298.14,308.99,312.22,304.42
2023-02-24 22:20:39.496000,L9,321.93,290.76,283.51,281.55,,293.81,298.85,312.41,313.98,304.24
2023-04-14 22:14:09.763000,L8,,,,,,279.06,291.56,303.24,295.45,299.35
2023-04-21 22:20:18.329000,L8,,,,,,333.01,309.86,346.43,365.25,
2023-05-23 22:19:41.662000,L8,,,,,,298.57,301.83,313.47,310.93,311.24
2023-05-24 22:14:04.912000,L9,,,,,,283.62,293.67,305.31,300.97,291.10
2023-06-08 22:19:48.079000,L8,340.85,323.61,302.49,312.16,321.11,309.90,321.98,318.62,317.06,320.12
2023-06-08 22:20:12.046000,L8,395.53,382.59,313.46,323.30,327.01,317.90,340.26,321.93,318.91,326.79
2023-06-24 22:20:18.087000,L8,323.40,287.49,282.59,,,309.45,315.54,321.75,324.05,328.82
2023-07-10 22:20:05.230000,L8,,,,,,275.62,290.54,302.66,266.35,286.72
2023-08-27 22:20:47.606000,L8,,,,,,294.29,300.20,310.60,308.87,310.07
2023-09-04 22:20:22.484000,L9,,,,,,270.13,294.37,306.29,299.95,287.18
2023-09-12 22:20:25.936000,L8,331.68,291.34,283.27,278.50,,297.31,302.91,314.66,313.84,314.02
2023-09-29 22:14:38.579000,L9,332.44,299.91,291.91,282.43,,298.45,305.30,316.53,314.22,313.86
2023-10-22 22:20:38.194000,L9,320.10,289.41,282.47,273.88,,290.27,299.11,310.49,308.78,291.29
2023-11-15 22:20:35.567000,L8,326.18,302.81,290.01,285.05,,297.20,304.26,313.26,313.43,312.78
2023-11-24 22:14:51.719000,L8,327.58,289.57,281.68,278.16,,290.57,297.57,307.34,308.12,299.64
2023-12-09 22:20:38.456000,L9,323.04,313.89,287.10,282.22,,294.42,299.05,310.04,311.83,306.19
2023-12-10 22:14:45.117000,L8,325.74,298.26,281.81,278.07,,290.23,297.47,306.36,306.96,300.66
2024-02-04 22:14:55.450000,L9,322.52,317.60,286.41,282.48,,296.41,298.44,310.25,313.54,326.35
2024-02-12 22:14:41.937000,L8,321.72,290.06,281.68,278.61,,292.32,297.66,307.21,313.10,291.07
2024-02-19 22:20:51.302000,L8,,,,,,,296.52,308.07,311.68,299.96
2024-03-06 22:20:15.177000,L8,325.15,282.98,284.29,277.61,,288.63,295.31,308.31,306.58,299.45
2024-03-22 22:20:30.323000,L8,,,,,,283.97,292.92,305.10,305.86,283.56
2024-04-24 22:14:13.960000,L9,,,,,,292.06,296.17,309.06,312.25,293.41
2024-06-02 22:20:09.568000,L9,,,,,,293.05,301.96,309.48,311.29,291.37
2024-06-03 22:13:41.381000,L8,,,,,,293.25,298.53,308.26,308.29,289.89
2024-06-10 22:19:52.303000,L8,,,,,,293.61,296.61,308.74,309.42,299.97
2024-06-11 22:13:53.980000,L9,,,,,,288.50,296.25,308.18,309.08,293.03
2024-08-05 22:19:54.369000,L9,,,,,,297.93,301.56,313.37,313.04,313.62
2024-08-06 22:14:09.174000,L8,352.44,343.32,349.83,353.27,379.97,357.60,348.70,364.58,358.56,363.82
2024-08-29 22:20:09.703000,L8,,,,,,289.63,296.99,308.24,308.64,305.30
2024-08-30 22:14:23.037000,L9,,,,,,294.17,299.72,312.94,311.45,306.33
2024-10-09 22:14:33.271000,L8,329.53,311.89,287.07,283.40,,295.54,303.94,317.40,318.34,311.68
2024-11-10 22:14:37.391000,L8,324.77,314.83,284.59,278.36,,287.62,296.33,310.03,306.37,308.59
2024-11-17 22:20:26.561000,L8,322.54,306.86,285.59,279.59,,290.23,298.59,310.76,309.25,308.40
2024-12-04 22:14:48.196000,L9,323.02,306.80,282.33,276.91,,287.87,297.09,307.16,307.29,307.69
2024-12-27 22:20:33.745000,L9,321.24,293.26,284.28,278.34,,290.43,300.16,310.60,312.18,311.62
2025-01-05 22:14:42.782000,L9,,,,,,,284.82,300.26,266.40,283.02
2025-01-21 22:14:48.959000,L9,322.77,300.20,284.21,280.16,,290.39,297.90,309.63,308.46,308.72
2025-02-13 22:20:58.575000,L9,,,,,,,353.66,350.76,353.64,369.10
2025-02-21 22:20:19.105000,L8,320.60,285.53,279.96,275.35,,289.48,297.45,309.80,309.33,311.68
2025-03-09 22:20:38.333000,L8,316.40,275.06,,,,,,,,
2025-03-25 22:20:03.799000,L8,332.99,316.35,316.35,323.68,327.19,,,343.88,346.28,380.53
2025-04-03 22:14:16.015000,L8,,,,,,281.85,292.23,304.43,304.01,290.83
2025-04-10 22:19:58.565000,L8,,,,,,290.72,296.71,307.37,309.69,308.94
2025-05-04 22:20:05.371000,L9,,,,,,306.86,312.19,319.26,319.85,322.36
2025-05-20 22:19:54.234000,L9,,,,,,292.54,299.40,308.89,310.54,300.20
2025-05-29 22:14:03.472000,L9,,,,,,299.02,304.71,314.31,314.28,315.24
2025-06-06 22:14:06.580000,L8,,,,,,296.46,298.71,308.30,310.01,310.37
2025-06-13 22:20:00.577000,L8,304.84,287.95,266.75,276.23,292.07,310.33,315.67,321.87,322.46,321.48
2025-06-29 22:20:08.809000,L8,,,,,,290.52,296.15,305.35,305.58,292.94
2025-07-15 22:20:37.213000,L8,,,,,,315.74,312.78,319.76,319.03,320.94
2025-07-16 22:14:24.715000,L9,325.21,297.18,270.78,283.66,,309.25,309.90,320.10,318.77,319.48
2025-09-02 22:14:47.227000,L9,,,,,,279.75,292.94,304.11,301.22,284.11
2025-09-10 22:14:44.053000,L8,329.10,290.99,280.91,277.66,,296.21,300.87,311.77,312.71,308.63
2025-10-11 22:21:09.442000,L9,325.07,297.10,283.46,277.94,,293.25,298.92,312.94,309.91,304.82
2025-10-28 22:14:53.375000,L8,329.80,293.22,282.69,277.31,,292.10,299.11,308.23,309.39,295.26
2025-11-28 22:21:09.256000,L9,322.95,294.44,282.30,278.06,,293.97,299.96,310.43,313.26,297.81
