dates,nzd0444-0000,nzd0444-0001,nzd0444-0002,nzd0444-0003,nzd0444-0004,nzd0444-0005,nzd0444-0006,nzd0444-0007,nzd0444-0008,nzd0444-0009,nzd0444-0010,nzd0444-0011,nzd0444-0012,nzd0444-0013,nzd0444-0014,nzd0444-0015,nzd0444-0016,nzd0444-0017,nzd0444-0018,nzd0444-0019,nzd0444-0020,nzd0444-0021,nzd0444-0022,nzd0444-0023,nzd0444-0024,nzd0444-0025,nzd0444-0026,nzd0444-0027,nzd0444-0028,nzd0444-0029,nzd0444-0030,nzd0444-0031,nzd0444-0032,nzd0444-0033,nzd0444-0034,nzd0444-0035,nzd0444-0036,nzd0444-0037,nzd0444-0038,satname
2001-09-23 22:08:26+00:00,,,262.7,246.33499999999998,235.10666666666665,225.53333333333333,227.99666666666667,222.46333333333334,197.30666666666664,212.67666666666665,219.5,241.51,246.55499999999998,255.7725,242.6575,241.40499999999997,240.225,243.26749999999998,245.16000000000003,244.53250000000003,246.59499999999997,251.5,240.58999999999997,245.48250000000002,259.0075,261.5733333333333,282.9433333333333,309.58,291.165,253.95499999999996,268.7375,258.67,254.8775,252.70250000000001,248.39249999999998,261.50333333333333,260.02,342.02,307.7866666666667,L7
2002-01-20 22:15:01+00:00,,,262.7,246.33499999999998,239.10499999999996,232.42000000000002,232.47500000000002,229.735,199.86,212.92666666666665,211.85,237.3766666666667,245.1275,255.04500000000002,241.795,240.4425,240.875,245.0775,244.12,245.0175,240.535,250.505,238.47,246.2833333333334,258.8933333333333,260.365,279.945,307.5,295.07500000000005,254.025,269.415,257.495,250.41,251.57750000000001,248.14,258.16666666666663,263.0466666666667,330.8533333333333,327.44666666666666,L7
2002-01-29 22:08:45+00:00,276.62,260.42,257.305,247.4333333333333,239.91333333333333,233.09333333333333,232.9466666666667,219.84333333333333,199.86,212.92666666666665,211.85,237.3766666666667,245.1275,255.04500000000002,241.795,240.4425,240.875,245.0775,246.35399999999998,245.0175,240.535,250.505,238.47,246.2833333333334,261.495,260.365,279.945,307.5,295.07500000000005,254.025,269.415,257.495,250.41,251.57750000000001,248.14,258.16666666666663,263.0466666666667,331.4075,327.44666666666666,L7
2002-02-05 22:15:01+00:00,276.62,260.42,257.305,247.4333333333333,239.91333333333333,233.09333333333333,232.9466666666667,219.84333333333333,199.86,212.92666666666665,211.85,237.3766666666667,241.454,248.92600000000002,234.86399999999998,233.98600000000002,237.12399999999997,245.0775,246.35399999999998,245.0175,240.535,250.505,238.47,246.2833333333334,261.495,253.80000000000004,276.9166666666667,307.5,295.07500000000005,254.025,265.278,250.834,245.9,246.51400000000004,248.14,258.16666666666663,263.0466666666667,331.4075,327.44666666666666,L7
2002-03-09 22:15:05+00:00,276.62,260.42,251.91,249.63,241.53,234.44,233.89,200.06,190.435,205.56,187.905,215.71,232.14499999999998,238.645,219.47,224.635,230.8325,230.92333333333332,238.765,234.26999999999998,219.85999999999999,238.80999999999997,220.68000000000004,211.91000000000003,242.59,251.08,273.18333333333334,297.5,299.54,249.91000000000003,257.3,239.83249999999998,234.1725,238.60750000000002,232.14,246.87,258.16,320.7950000000001,326.78,L7
2002-04-03 22:08:45+00:00,276.62,260.42,251.91,249.63,241.53,234.44,233.89,200.06,190.435,205.56,187.905,215.71,232.56999999999996,235.6725,215.59,224.2475,227.71499999999997,229.79333333333332,237.29749999999999,232.54666666666665,214.25666666666666,240.77499999999998,218.89333333333335,206.04000000000002,241.3133333333333,240.72,273.575,297.5,299.54,249.91000000000003,258.42333333333335,240.01666666666665,231.91750000000002,233.48250000000002,229.85499999999996,246.87,258.16,320.7950000000001,326.78,L7
2002-10-12 22:07:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.58,262.04,282.23,275.77,274.64,269.37,266.41,273.67,272.85,320.4,320.99,L7
2002-12-31 22:08:20+00:00,,,,,,,,,,,,,,,,,,,,,,,219.55,225.23,224.05,256.69,272.47,,297.25,252.705,282.23,275.77,274.64,269.37,266.41,273.67,272.85,320.4,320.99,L7
2003-01-07 22:14:28+00:00,,,,,,,,,194.01,208.88,209.73,232.34,233.46,251.02,235.73,235.56,235.25,243.92,240.37,232.46,244.49,246.34,231.43,235.165,228.25,259.53499999999997,275.865,301.98,295.50666666666666,253.54666666666665,276.15,267.02,260.695,258.26,254.13,261.38,264.06,308.465,317.94,L7
2003-02-01 22:08:33+00:00,,,,,,,,,194.01,208.88,209.73,232.34,233.46,251.02,235.73,235.56,235.25,243.92,240.37,232.46,244.49,246.34,224.20333333333335,225.64,219.13666666666666,259.53499999999997,275.865,301.98,295.50666666666666,253.54666666666665,276.15,267.02,260.695,258.26,254.13,261.38,264.06,308.465,317.94,L7
2003-02-24 22:14:49+00:00,,,291.27,,,,,,194.01,208.88,209.73,232.34,233.46,251.02,235.73,235.56,235.25,243.92,240.37,232.46,244.49,246.34,224.20333333333335,225.64,219.13666666666666,259.53499999999997,275.865,301.98,295.50666666666666,253.54666666666665,276.15,267.02,260.695,258.26,254.13,261.38,264.06,308.465,317.94,L7
2003-04-13 22:14:55+00:00,,,291.27,,,,,,195.155,210.64,213.95499999999998,229.54500000000002,240.015,253.85000000000002,236.485,238.845,239.89,243.83999999999997,242.435,238.715,246.29000000000002,248.315,226.2,231.8375,219.13666666666666,259.73333333333335,279.83666666666664,304.65999999999997,292.47,251.28,272.21500000000003,262.195,254.665,251.07999999999998,243.255,253.09,256.285,296.53,314.89,L7
2003-08-20 21:57:03+00:00,245.3,216.5,253.56,211.85,194.15,195.11,188.73,,196.3,212.4,218.18,226.75,223.385,235.36,220.82,220.175,221.24,220.535,228.72,228.34,230.535,231.45499999999998,223.735,233.195,210.04,260.13,287.78,307.34,300.47,255.24,274.36,266.12,236.845,231.825,231.70499999999998,257.09,257.3,,,L5
2003-08-27 22:03:21+00:00,242.05,220.9,213.93,209.32,194.26,191.525,184.47,,196.3,212.4,218.18,226.75,219.79333333333332,230.84333333333333,218.8166666666667,216.67999999999998,216.41333333333333,216.12333333333333,222.80666666666664,221.73333333333335,224.50333333333333,226.68999999999997,221.42666666666665,228.66666666666666,216.405,241.615,287.78,307.34,300.47,255.24,274.36,266.12,236.845,231.825,231.70499999999998,257.09,257.3,,,L5
2003-12-10 21:58:29+00:00,247.42333333333332,227.6,219.17,216.17333333333332,202.42999999999998,198.85,193.13333333333333,,189.37,204.76,217.92,233.58,220.73333333333335,228.8233333333333,219.77333333333334,214.29666666666665,213.58,212.91333333333333,221.51666666666665,219.49333333333334,223.21,227.0,228.5,230.34,230.39333333333335,223.1,289.17,291.84,269.52,250.39,261.73,259.41,229.815,225.18,231.125,258.92,261.68,301.77,308.41,L5
2004-01-18 22:04:57+00:00,238.705,220.635,212.5,210.26749999999998,196.35250000000002,192.085,193.13333333333333,,189.37,204.76,217.92,233.58,217.795,222.2925,214.1375,209.0575,207.8975,207.7475,214.33249999999998,213.26999999999998,219.58999999999997,224.2475,226.5675,226.7825,229.2225,223.825,260.18,291.84,269.52,250.39,261.73,259.41,229.815,225.18,223.75666666666666,258.92,261.68,301.77,308.41,L5
2004-05-18 22:00:38+00:00,240.31000000000003,223.9333333333333,213.54333333333332,211.25,197.27333333333334,192.28666666666666,198.27,,189.37,204.76,217.92,233.58,229.18499999999997,222.78666666666663,214.91,209.75333333333333,207.29333333333332,206.2266666666667,210.41333333333333,209.7833333333333,216.68666666666664,233.605,237.08999999999997,235.77999999999997,242.04,224.55,260.18,291.84,269.52,250.39,261.73,259.41,248.52,241.72,226.26,258.92,261.68,301.77,308.41,L5
2004-08-22 22:03:12+00:00,245.015,227.26,216.01,208.62,193.945,186.845,185.36,,,,,,202.83,212.075,208.44,201.095,197.185,196.29000000000002,200.97000000000003,197.54500000000002,198.035,201.89,202.96,210.91,212.25,214.07,225.95,,,,,,,,,,,,,L5
2004-09-30 22:10:21+00:00,237.44333333333336,221.00333333333333,210.49333333333334,203.91666666666666,189.84666666666666,183.53,185.36,,,,,,201.97000000000003,213.09,207.28,200.28666666666666,195.88666666666666,197.06000000000003,199.91,197.58333333333334,196.51666666666665,201.07,203.265,210.35,213.625,218.375,216.665,,,,,,,,,,,,,L5
2004-10-09 22:04:22+00:00,232.9975,216.895,206.9,201.7875,188.1875,181.79250000000002,185.36,,,,,,204.51333333333332,212.7275,207.275,200.5725,195.0925,196.93,197.91500000000002,197.32,194.4775,200.33666666666667,201.9466666666667,210.46666666666667,216.27666666666667,219.85666666666665,211.88,,,,,,,,,,,,,L5
2004-11-26 22:05:17+00:00,236.1175,221.495,212.94,208.17749999999998,195.605,188.3075,199.02999999999997,,185.06,202.62,213.2,229.76,204.51333333333332,211.95666666666668,207.23666666666668,200.44999999999996,195.12333333333333,198.47333333333336,197.94333333333336,197.59333333333333,193.59666666666666,200.33666666666667,201.9466666666667,220.9175,226.1925,219.85666666666665,211.88,301.91,283.84,266.56,273.85,269.22,258.46,245.09,242.9,247.99,256.64,289.35,302.46,L5
2005-07-08 22:07:39+00:00,241.69,227.19,213.45,210.19,191.88,192.39,181.36,,,,,,198.02,207.36,199.56,195.09,192.64,192.39,196.81,202.39,194.94,,200.05,217.91,,195.28,196.47,,,,,,,,,,,,,L5
2005-08-09 22:07:58+00:00,238.915,223.35,211.25,208.24,190.92000000000002,189.265,181.36,,,,,,198.02,209.0,200.755,194.42000000000002,187.07,187.27499999999998,197.3,200.88,177.505,193.78,199.03500000000003,213.155,,187.12,193.13,,,,,,,,,,,,,L5
2005-09-10 22:08:07+00:00,248.98000000000002,233.54333333333332,221.88,218.66333333333333,190.92000000000002,189.265,199.75,,180.02,199.57,212.52,221.84,221.76,221.85666666666665,216.57000000000002,211.76999999999998,187.07,207.29999999999998,197.3,200.88,177.505,193.78,199.03500000000003,213.155,258.12,187.12,193.13,302.06,275.18,253.31,269.75,262.97,257.72,250.92,246.34,244.17,248.1,276.29,293.88,L5
2005-11-13 22:08:20+00:00,256.1825,241.3,231.7925,228.8425,190.92000000000002,189.265,215.51666666666665,198.27,180.02,222.845,229.345,243.265,239.52,221.85666666666665,232.875,228.745,187.07,224.8725,197.3,200.88,177.505,193.78,199.03500000000003,213.155,258.12,187.12,193.13,302.06,290.84000000000003,269.36,269.75,262.97,257.72,250.92,246.34,244.17,248.1,276.29,317.435,L5
2005-11-20 22:14:41+00:00,256.1825,241.3,231.7925,221.478,186.97,186.13333333333333,215.51666666666665,198.27,180.02,222.845,229.345,243.265,239.52,221.85666666666665,232.875,228.745,187.07,224.8725,194.72,203.2733333333333,188.15,202.87,203.74333333333334,215.76999999999998,258.12,196.00666666666666,187.9433333333333,302.06,290.84000000000003,269.36,269.75,262.97,257.72,250.92,246.34,244.17,248.1,276.29,317.435,L5
2006-01-23 22:16:11+00:00,261.575,245.3875,237.91500000000002,225.606,197.36,195.10999999999999,226.56000000000003,198.27,184.93,218.06333333333336,226.0,240.14000000000001,254.47333333333336,235.77666666666664,244.395,240.13,208.48000000000002,236.92499999999998,208.81000000000003,218.92333333333332,206.0,220.17999999999998,222.0233333333333,228.08333333333334,259.985,196.37,183.67999999999995,295.08500000000004,283.83,263.06666666666666,266.905,259.745,253.81,249.195,246.42000000000002,248.76999999999998,254.745,284.095,313.78333333333336,L5
2006-02-01 22:10:13+00:00,261.18199999999996,245.07399999999998,238.356,227.17333333333332,204.7025,202.01999999999998,223.92000000000002,198.27,188.42666666666665,217.075,226.0325,240.5525,255.50500000000002,242.695,246.31199999999998,240.704,220.62,237.89000000000001,218.6175,225.695,217.1,226.895,228.1325,232.525,259.3533333333333,196.37,183.67999999999995,298.0266666666667,281.65250000000003,259.8825,267.9766666666667,259.7733333333333,255.59,248.44666666666663,246.04666666666665,251.48333333333335,258.09999999999997,286.21666666666664,311.9575,L5
2006-02-08 22:16:33+00:00,268.16200000000003,252.942,248.23199999999997,235.37833333333333,218.4775,216.765,229.416,229.87,188.42666666666665,217.075,229.936,245.95,259.104,262.265,264.326,252.4425,240.18,251.82250000000002,225.56000000000003,234.47,236.10999999999999,237.93333333333337,238.17,240.5666666666667,259.3533333333333,213.78,177.57,298.0266666666667,281.65250000000003,259.8825,267.9766666666667,259.7733333333333,255.59,248.44666666666663,246.04666666666665,251.48333333333335,258.09999999999997,286.21666666666664,311.9575,L5
2006-03-12 22:17:13+00:00,261.43,246.048,242.14600000000002,230.04999999999998,214.06599999999997,211.86599999999999,232.23499999999999,229.87,192.63,222.91,234.29000000000002,251.9775,262.505,267.16333333333336,268.3575,244.23,230.32000000000002,242.25,221.93,229.355,230.975,231.07500000000002,232.2425,234.935,259.96999999999997,219.51,206.11,296.01,283.81,251.07750000000001,256.73333333333335,247.63666666666666,242.99333333333334,236.32666666666668,235.61666666666667,255.14000000000004,263.09999999999997,291.17999999999995,317.9833333333333,L5
2006-06-25 22:12:44+00:00,255.246,238.456,232.994,227.18,215.372,211.456,227.29666666666662,261.47,192.63,211.30499999999998,230.33,247.74,258.32666666666665,267.16333333333336,263.88000000000005,232.41666666666666,230.32000000000002,230.47000000000003,232.72,236.4533333333333,238.15333333333334,237.4466666666667,238.60333333333332,239.58,259.96999999999997,225.24,234.65,296.01,272.46500000000003,239.63333333333333,256.73333333333335,247.63666666666666,242.99333333333334,236.32666666666668,235.61666666666667,255.14000000000004,263.09999999999997,291.17999999999995,306.48,L5
2006-07-27 22:13:10+00:00,250.734,234.08,228.142,222.12600000000003,209.388,204.83800000000002,233.69999999999996,261.47,195.42,214.11,235.84000000000003,254.66500000000002,266.04999999999995,276.18499999999995,273.00000000000006,221.29333333333332,220.83,218.80333333333337,222.42999999999998,221.89333333333335,225.43666666666664,223.74666666666667,224.17666666666665,227.82666666666668,239.08499999999998,220.60500000000002,227.48000000000002,303.91,275.12,234.20999999999998,253.07000000000002,243.195,239.54000000000002,230.755,230.175,256.91,264.81,290.46,306.48,L5
2006-10-22 22:20:22+00:00,253.60333333333332,234.64,227.71333333333334,219.63333333333333,206.23000000000002,200.04666666666665,234.61,233.09,,243.23,251.54,267.91,279.4,291.81,290.56,239.99,243.34499999999997,242.82999999999998,208.21,205.66,210.34,213.7,211.61,219.59,220.08,215.97,220.31,,,,,,,,,,,,,L5
2007-01-26 22:21:06+00:00,268.78499999999997,251.195,248.325,242.70499999999998,233.145,226.335,221.635,233.09,176.21,218.45,226.35,245.28500000000003,261.185,275.525,273.3,262.59000000000003,264.67999999999995,265.59,,,237.89,242.77,245.74,243.89,251.19,,,298.36,278.31,,271.59,,259.13,243.55,235.42,246.73,244.92,280.63,293.27,L5
2007-02-04 22:14:57+00:00,267.19666666666666,252.13333333333333,248.74666666666667,242.85,233.9766666666667,227.32666666666668,222.61,233.09,187.82999999999998,216.5666666666667,223.66,240.79333333333332,257.52,268.61333333333334,264.8,256.37333333333333,258.6033333333333,262.3333333333333,,,247.53,253.14499999999998,254.44,252.39,254.135,,,298.065,277.28499999999997,257.27,272.80499999999995,,261.45,252.20000000000002,245.48,258.53,256.27,283.005,298.4,L5
2007-02-11 22:21:08+00:00,254.3675,239.665,236.1275,242.85,233.9766666666667,215.95250000000001,222.61,233.09,187.82999999999998,216.5666666666667,223.66,240.79333333333332,257.52,255.345,264.8,256.37333333333333,258.6033333333333,262.3333333333333,200.69,212.68,247.53,253.14499999999998,254.44,252.39,244.62,219.69,208.48,298.065,277.28499999999997,257.27,272.80499999999995,222.04,261.45,252.20000000000002,245.48,258.53,256.27,283.005,298.4,L5
2007-09-07 22:19:19+00:00,231.74,214.51,207.49,,,187.4,,,,,,,210.22,218.78,219.42,211.55,208.69,,213.17,212.41,,,,,216.42,226.8,233.78,,,,234.31,228.37,,,,,,,,L5
2007-10-02 22:12:54+00:00,250.53,233.74,227.085,241.93,231.09,206.03,223.67,,191.04,213.89,223.68,241.22,236.66000000000003,243.12,239.5,237.555,235.5,265.29,236.175,236.365,255.36,260.5,258.74,262.29,239.87,254.85500000000002,271.39,311.94,279.52,265.14,263.975,258.53999999999996,266.12,254.57,249.23,263.8,264.52,292.58,309.18,L5
2008-12-23 22:04:28+00:00,256.61,238.15,232.89,227.27,218.04,219.5,214.35,,172.48,196.06,203.13,220.22,240.1,243.85,241.0,243.6,243.95,245.38,247.59,253.26,256.65,260.87,260.89,266.11,268.32,280.58,293.54,298.9,274.97,256.67,270.8,268.59,259.4,257.07,260.1,266.82,266.05,305.2,311.19,L5
2011-01-21 22:16:06+00:00,257.15,241.57,232.91,227.88,220.41,214.46,210.96,,,172.35,190.26,194.13,225.46,230.71,243.3,244.49,245.59,245.43,250.8,250.86,250.01,234.23,241.87,236.77,244.51,254.67,278.93,273.98,268.52,249.45,269.18,263.93,260.27,247.64,248.37,247.37,238.15,283.64,294.03,L5
2011-02-06 22:16:08+00:00,238.14,225.23,218.62,211.485,204.625,198.935,210.96,,,172.35,190.26,194.13,207.18,213.135,227.01,227.985,228.10500000000002,226.63,231.305,232.15,230.71499999999997,219.875,225.655,221.46,227.315,237.91,278.93,273.98,251.69,230.545,251.075,247.03,241.535,229.95999999999998,248.37,247.37,238.15,283.64,294.03,L5
2011-02-15 22:09:58+00:00,244.20666666666662,228.96333333333334,222.32333333333335,215.92333333333332,208.72333333333333,204.74666666666667,210.89,,176.62,182.375,200.38,205.14499999999998,218.23000000000002,221.20666666666668,229.36333333333334,230.39,230.25333333333333,230.00666666666666,233.61333333333334,235.33666666666667,238.38,232.01,236.2266666666667,232.78333333333333,238.73666666666668,249.44666666666663,287.695,281.6,253.9766666666667,234.15333333333334,253.72,249.78,244.10333333333332,234.5233333333333,252.13,253.54,245.96,288.315,301.34,L5
2013-05-02 22:27:58+00:00,262.06,246.95,241.38,231.36,224.34,217.75,215.56,,173.22,186.28,200.89,178.42,234.25,236.61,234.62,235.18,232.6,231.98,236.27,236.41,234.58,238.91,241.23,239.43,241.76,246.99,265.7,264.36,,237.06,255.62,251.14,247.94,234.7,236.22,,,,,L8
2013-05-11 22:21:55+00:00,265.025,248.625,242.755,232.275,225.72,219.885,216.49,,173.22,186.035,203.47,181.66,231.75,237.02,235.525,234.54000000000002,233.27499999999998,231.765,237.425,237.76999999999998,238.61,241.715,242.17000000000002,240.60000000000002,241.195,248.13,267.87,272.06,,238.43,258.12,252.54,250.655,238.005,238.35,,,,,L8
2013-05-27 22:22:02+00:00,267.06333333333333,249.87333333333333,243.73666666666668,232.9766666666667,226.45666666666668,221.87666666666667,216.83333333333334,,173.22,186.035,203.47,181.66,231.75,232.98666666666668,231.92666666666665,233.21,230.41,228.61666666666667,234.25666666666666,236.74,236.03,238.63666666666666,240.57333333333335,238.38,234.08333333333334,238.29666666666665,267.87,272.06,,238.43,254.15,250.96,248.16,236.04999999999998,236.97666666666666,,,,,L8
2013-06-12 22:21:59+00:00,267.015,249.5925,243.5575,232.45499999999998,225.59,220.79500000000002,216.09,,173.22,186.035,203.47,181.66,231.75,232.98666666666668,231.92666666666665,233.21,230.41,228.61666666666667,234.25666666666666,236.74,236.03,238.63666666666666,238.1575,235.005,230.2575,231.7625,267.87,272.06,,238.43,251.26,246.82,246.3375,233.69,236.26999999999998,,,,,L8
2013-07-14 22:22:22+00:00,265.904,249.044,243.08200000000002,231.19,224.24,217.064,216.09,,173.22,186.035,203.47,181.66,231.75,232.98666666666668,231.92666666666665,233.21,230.41,228.61666666666667,234.25666666666666,236.74,236.03,238.63666666666666,238.1575,235.005,230.2575,231.7625,267.87,272.06,,238.43,251.26,246.82,246.3375,233.69,236.26999999999998,,,,,L8
