dates,satname,nzd0391-0000,nzd0391-0001,nzd0391-0002,nzd0391-0003,nzd0391-0004,nzd0391-0005,nzd0391-0006,nzd0391-0007,nzd0391-0008,nzd0391-0009,nzd0391-0010,nzd0391-0016,nzd0391-0017,nzd0391-0018,nzd0391-0019,nzd0391-0020,nzd0391-0021,nzd0391-0012,nzd0391-0013,nzd0391-0014,nzd0391-0015,nzd0391-0011
2017-01-16 22:07:46.911000,L8,387.67,382.28,386.55,390.08,359.05,307.71,333.42,,,,,320.04,337.50,320.73,359.34,357.82,342.95,336.86,357.17,307.04,395.38,
2017-03-05 22:07:02.841000,L8,387.52,375.07,387.66,364.53,379.66,357.71,331.14,,,,,315.59,325.68,297.91,351.44,350.15,340.23,,,296.44,388.82,
2017-04-06 22:06:45.830000,L8,369.92,348.60,330.29,,,,,,,,,,,,,,,,,,,
2017-04-06 22:07:09.788000,L8,369.43,350.21,371.00,,,,,,,,,,,,,,,,,,,
2017-04-22 22:06:36.244000,L8,374.99,361.24,380.93,361.19,375.36,301.24,316.90,,,,,,,,,,,,,,,
2017-04-22 22:07:00.199000,L8,378.25,364.87,384.14,363.03,378.77,303.42,326.38,368.70,272.28,,,383.81,,,,,,383.94,353.50,297.30,385.29,
2017-05-24 22:06:46.292000,L8,371.25,359.15,383.37,362.01,376.52,304.39,326.59,,,,,,,298.94,354.26,355.06,345.97,,,,,
2017-05-24 22:07:10.251000,L8,370.73,350.86,381.43,359.27,353.14,301.81,317.01,,,392.77,401.36,,,,349.18,350.05,341.28,,,,,410.72
2017-06-25 22:06:59.518000,L8,320.61,355.37,377.30,372.78,310.88,,,,,,,,,,,,,,,,,
2017-06-25 22:07:23.481000,L8,319.49,350.46,375.65,,,,,,,,,,,,,,,,,,,
2017-07-27 22:07:33.930000,L8,,,,,,,,,,,,411.68,402.10,394.18,388.83,387.10,370.17,,,,,
2017-08-28 22:07:19.886000,L8,378.47,352.14,384.43,362.01,374.42,303.78,320.69,,,389.60,398.24,,,,,,,,,,,408.69
2017-08-28 22:07:43.849000,L8,312.16,340.62,369.99,,,,,,,,,,,,,,,,,,,
2017-10-31 22:07:31.844000,L8,382.12,349.97,384.38,,,,,,,385.58,395.74,,,,,,,385.09,,,,404.39
2017-10-31 22:07:55.807000,L8,384.34,372.68,386.37,,,,,,,388.01,397.44,,323.44,303.05,349.66,346.19,335.72,386.40,,,,406.08
2017-12-02 22:07:22.770000,L8,387.52,378.96,387.99,369.08,381.54,304.12,337.06,,,390.78,392.46,335.80,326.40,340.42,360.64,355.88,344.83,333.52,356.50,300.07,384.63,363.61
2017-12-02 22:07:46.733000,L8,388.38,381.53,388.27,376.09,387.80,307.04,339.01,,,397.14,396.54,315.34,339.39,344.29,364.25,362.45,349.94,336.98,356.62,305.90,354.01,401.10
2018-01-19 22:07:14.526000,L8,381.82,377.62,386.04,381.62,380.36,302.23,323.64,,,390.77,398.05,315.28,335.17,309.00,353.29,350.42,341.27,332.48,297.98,298.45,352.28,360.48
2018-01-19 22:07:38.489000,L8,382.69,379.03,385.48,383.54,310.46,303.98,325.94,,,393.21,399.37,,332.85,309.96,356.49,351.25,342.22,,,,,362.97
2018-02-20 22:07:00.077000,L8,362.75,348.84,320.44,,,,,,,,,,,,,,,,,,,
2018-04-25 22:06:26.771000,L8,371.27,345.36,378.84,360.41,309.42,,,,,,,,,,,,,,,,,
2018-04-25 22:06:50.725000,L8,383.64,366.96,387.73,382.82,380.11,304.89,333.59,,,,,391.95,,303.90,355.81,354.16,343.78,388.27,367.34,392.39,388.62,413.07
2018-05-27 22:06:04.650000,L8,316.48,353.79,336.41,,,,,,,,,,,,,,,,,,,
2018-05-27 22:06:28.609000,L8,308.93,341.07,366.00,,,,,,,,,,,,,,,,,,,
2018-06-28 22:06:16.147000,L8,364.95,354.13,379.94,361.88,378.54,302.37,325.67,,,,,,,282.90,360.19,350.57,347.73,,,,,
2018-06-28 22:06:40.110000,L8,366.92,351.20,381.45,361.36,377.77,301.17,326.09,,,400.37,362.40,,,282.10,358.26,349.15,342.17,,,,,367.06
2018-08-31 22:06:47.157000,L8,,,,,,,,,,,,404.25,383.54,350.60,364.74,354.18,334.18,,,,,
2018-08-31 22:07:11.120000,L8,,,,,,,,,,,,402.93,381.58,350.05,362.53,352.07,331.46,,,,,
2018-10-18 22:07:05.594000,L8,389.33,376.10,388.11,382.74,379.70,308.52,334.32,376.74,280.13,385.44,395.43,,,303.79,353.73,346.94,346.09,,,,,361.52
2018-10-18 22:07:29.549000,L8,388.46,376.97,389.04,383.00,381.06,308.64,333.70,377.65,277.46,387.94,396.33,391.55,321.22,303.34,355.49,337.63,348.98,310.06,350.35,304.04,392.30,406.68
2018-11-03 22:07:09.298000,L8,406.76,387.29,397.37,404.15,396.22,390.34,372.38,382.00,,,,,401.34,349.69,367.28,367.85,364.38,404.24,385.19,315.09,394.50,
2018-12-21 22:07:06.566000,L8,383.29,376.72,385.33,382.41,307.30,,,,,,,,319.45,299.23,345.82,353.33,349.23,,,,,
2018-12-21 22:07:30.529000,L8,381.28,376.86,384.44,381.44,307.25,,,,,,,,,,,,,,,,,
2019-01-22 22:07:02.132000,L8,380.37,375.54,382.02,372.02,379.44,301.61,331.15,,,374.01,393.14,,,300.96,352.06,353.85,349.88,,,,,400.67
2019-01-22 22:07:26.086000,L8,387.90,382.13,386.71,388.33,388.24,307.00,333.72,,,,,383.97,347.55,339.72,362.09,361.48,356.01,385.22,362.10,306.87,397.29,
2019-02-07 22:06:59.544000,L8,388.80,378.31,388.59,383.85,382.10,305.01,333.27,,,373.00,392.85,327.25,363.42,334.94,355.47,356.86,354.56,321.20,352.74,301.01,390.86,402.53
2019-02-07 22:07:23.498000,L8,393.56,382.86,394.21,392.73,387.66,383.10,338.87,377.34,299.52,,,391.86,370.64,345.19,363.38,364.89,358.48,326.75,362.67,400.85,397.55,410.86
2019-04-12 22:06:42.607000,L8,326.00,345.61,373.18,,,,,,,,,,,,,,,,,,,
2019-05-14 22:06:48.150000,L8,366.36,355.62,379.31,361.78,345.04,301.74,323.42,,,,,,,,,,,,,,,
2019-05-30 22:06:57.095000,L8,318.70,359.44,378.42,368.17,316.34,301.17,,,,,,,,,306.11,353.32,349.64,,,,,
2019-05-30 22:07:21.058000,L8,312.90,347.30,374.26,,,,,,,,,,,,,,,,,,,
2019-06-15 22:07:03.775000,L8,321.44,360.24,384.95,368.20,346.05,301.36,292.64,,,,,,,,302.48,311.24,344.58,,,,,
2019-06-15 22:07:27.730000,L8,312.32,335.89,,,,,,,,,,,,,,,,,,,,
2019-07-01 22:07:32.340000,L8,315.98,343.32,375.08,360.32,343.55,299.71,,,,,,,,,301.67,346.10,342.52,,,,,
2019-07-17 22:07:10.971000,L8,332.22,362.41,382.63,366.10,345.25,303.15,301.92,,,,,,,303.27,307.47,355.30,352.69,,,,,
2019-07-17 22:07:34.929000,L8,325.78,344.55,373.44,359.09,309.60,297.41,,,,,,,,,,347.22,341.62,,,,,
2019-08-02 22:07:17.867000,L8,377.49,366.81,394.74,396.44,390.14,391.66,334.83,,,,,405.27,390.68,342.88,361.92,365.34,370.90,422.80,408.94,397.95,407.78,
2019-08-02 22:07:41.830000,L8,372.63,357.43,388.24,363.78,378.64,305.86,319.91,,,390.96,357.24,389.67,381.54,330.36,350.44,355.77,363.97,397.27,383.82,,391.24,412.89
2019-08-18 22:07:23.116000,L8,377.60,360.75,385.98,380.31,378.77,306.90,309.94,,,389.37,357.16,,,304.05,352.34,353.13,351.50,368.86,,,,363.57
2019-08-18 22:07:47.079000,L8,381.76,362.38,386.96,382.31,380.02,307.91,312.68,,,,355.47,390.16,381.57,307.98,353.36,353.20,350.65,365.79,379.42,390.06,393.65,361.77
2019-10-05 22:07:36.198000,L8,382.19,359.24,383.37,366.93,376.55,303.51,288.16,,,385.67,396.92,,,,,,,381.44,,,,405.43
2019-10-05 22:08:00.157000,L8,381.46,359.69,383.03,367.22,376.33,303.32,287.54,,,385.78,357.37,,,,,,,381.40,,,,405.14
2019-12-08 22:07:32.611000,L8,400.94,384.83,396.90,397.57,392.26,381.99,338.64,,,,,,343.00,349.82,364.07,366.39,359.14,,,,,
2019-12-08 22:07:56.574000,L8,399.47,387.91,399.60,399.13,393.61,382.77,308.55,,,,,,364.96,349.71,366.38,368.59,359.74,,,,,
2020-01-09 22:07:25.588000,L8,353.85,369.58,381.07,381.11,378.21,288.65,,,,,,,314.44,295.24,353.72,354.81,351.15,,,,,
2020-02-10 22:07:16.756000,L8,390.67,376.78,383.72,384.82,383.04,352.36,,,,,,,321.69,334.41,358.00,356.50,352.98,383.28,349.52,,,
2020-02-10 22:07:40.719000,L8,392.50,380.55,386.72,388.71,387.84,353.36,,,,376.70,332.82,316.35,329.70,338.77,362.16,362.07,356.18,366.05,338.73,403.99,392.05,301.02
2020-02-26 22:07:12.690000,L8,327.25,338.25,369.84,,,,,,,,,,,,,,,,,,,
2020-03-13 22:07:06.074000,L8,378.12,369.20,385.21,372.04,377.64,352.29,,,,,,,,296.35,350.61,349.54,345.71,,,,,
2020-03-13 22:07:30.028000,L8,390.61,379.31,393.03,397.05,386.09,384.37,,,,,,384.82,370.81,347.36,360.64,358.71,353.79,385.46,376.77,388.11,398.12,408.63
2020-04-14 22:06:50.036000,L8,376.33,371.10,386.70,378.56,369.38,299.79,,,,,,,,,318.62,350.09,342.90,,,,,
2020-05-16 22:06:39.488000,L8,315.18,347.83,371.62,,,,,,,,,,,,,,,,,,,
2020-05-16 22:07:03.451000,L8,319.95,347.54,373.85,,,,,,,,,,,,,,,,,,,
2020-06-01 22:06:44.481000,L8,312.69,349.60,373.41,,,,,,,,,,,,,,,,,,,
2020-06-01 22:07:08.444000,L8,303.79,334.19,300.13,,,,,,,,,,,,,,,,,,,
2020-08-04 22:07:11.601000,L8,317.61,342.46,368.54,,,,,,,,,,,,,,,,,,,
2020-08-04 22:07:35.564000,L8,320.44,344.15,370.28,,,,,,,,,,,,,,,,,,,
2020-09-21 22:07:30.724000,L8,379.36,359.32,379.64,363.43,368.83,302.53,316.17,,,382.95,399.12,,,,,,,387.16,282.86,,,409.54
2020-09-21 22:07:54.687000,L8,379.32,360.46,380.37,364.07,369.44,303.35,315.72,,,384.92,400.06,,,,,,,387.90,283.39,,,410.26
2020-10-23 22:07:33.943000,L8,384.51,365.90,383.12,363.83,375.28,303.89,323.25,,,383.78,396.91,,,,,,,,,,,407.84
2020-10-23 22:07:57.902000,L8,386.65,372.87,386.13,383.01,378.83,307.85,322.50,,,390.07,400.70,365.60,319.32,336.29,352.03,356.43,352.12,389.32,350.53,302.56,393.51,411.60
2021-02-12 22:07:19.216000,L8,388.63,377.36,383.23,370.81,378.42,379.27,,,,,,,313.42,337.68,358.59,362.90,356.60,,,,,
2021-02-12 22:07:43.180000,L8,390.55,381.34,386.10,388.62,383.80,382.95,,,,376.07,324.33,316.63,327.02,345.50,362.71,366.87,360.69,318.60,367.41,307.37,391.85,303.76
2021-03-16 22:07:03.784000,L8,410.66,379.04,388.99,385.51,384.02,382.75,373.01,382.15,298.03,384.92,375.50,316.65,371.27,350.29,364.41,369.17,361.73,385.89,373.06,397.11,399.19,409.93
2021-03-16 22:07:27.743000,L8,409.57,380.17,389.55,385.70,384.63,383.02,373.44,382.36,298.17,378.82,398.68,317.59,371.37,350.31,365.09,368.06,361.26,386.55,373.75,398.14,399.00,409.81
2021-04-17 22:06:54.118000,L8,385.22,372.09,385.93,374.62,382.66,384.25,,,,373.25,399.99,,369.63,317.66,362.90,362.13,357.83,319.52,361.16,307.42,391.11,404.69
2021-04-17 22:07:18.077000,L8,387.89,372.94,387.58,377.51,383.83,385.40,342.75,380.25,287.61,,,,371.09,343.25,362.69,362.05,356.80,377.54,362.00,308.65,392.70,405.94
2021-05-03 22:06:44.632000,L8,373.92,367.85,381.13,380.93,374.91,382.45,330.24,,,,400.41,380.98,322.59,339.08,360.91,358.40,356.47,,,301.59,388.48,405.94
2021-05-03 22:07:08.587000,L8,381.02,369.19,384.09,383.33,376.70,384.27,332.53,,,,,382.37,369.46,340.97,360.67,358.97,355.69,385.79,365.38,307.28,391.30,408.90
2021-05-19 22:06:52.116000,L8,374.19,363.31,385.37,370.49,378.58,383.57,344.72,,,,,399.72,347.74,314.81,366.26,363.15,353.44,386.20,364.60,395.59,395.84,
2021-05-19 22:07:16.079000,L8,375.30,361.58,382.72,365.76,375.48,380.55,342.78,,,,,391.74,,,,,,324.29,363.04,306.71,391.82,
2021-07-06 22:07:08.299000,L8,317.68,351.44,372.88,,,,,,,,,,,,,,,,,,,
2021-07-22 22:07:12.797000,L8,326.91,356.17,380.73,370.83,352.46,305.41,300.16,,,,,,,,308.50,357.08,354.09,,,,,
2021-07-22 22:07:36.760000,L8,315.80,345.37,369.03,,,,,,,,,,,,,,,,,,,
2021-08-23 22:07:25.117000,L8,370.97,354.90,380.63,368.95,375.29,308.67,301.82,,,,,,,,,,,,,,,
2021-08-23 22:07:49.080000,L8,317.17,337.68,369.02,,,,,,,,,,,,,,,,,,,
2021-09-08 22:07:29.873000,L8,402.57,366.95,385.99,383.09,379.66,383.61,330.18,,,,,,,,,,,395.91,382.87,394.34,333.45,
2021-09-24 22:07:32.728000,L8,392.13,359.77,386.48,387.00,379.56,380.50,329.81,,,391.57,345.53,395.00,380.65,,,,,396.30,385.39,387.43,392.29,413.13
2021-09-24 22:07:56.691000,L8,389.07,355.38,385.23,384.09,378.39,378.86,325.97,,,388.60,349.85,359.63,,,,,,,,,389.16,
2021-12-21 22:07:31.120000,L9,382.21,374.65,383.93,384.01,377.45,302.83,,,,361.37,390.66,,,,293.73,358.52,357.89,,,,,399.88
2021-12-21 22:07:55.088000,L9,376.86,377.28,382.88,384.84,361.57,303.68,,,,,,,,,295.29,353.85,357.44,,,,,
2021-12-29 22:07:29.143000,L8,386.76,377.40,386.61,384.91,381.15,355.88,,,,,,,,,297.95,360.59,356.27,,,,,
2021-12-29 22:07:53.106000,L8,384.60,377.73,385.98,384.80,339.30,379.19,,,,,,,,,298.32,360.28,356.47,,,,,
2022-01-14 22:07:27.312000,L8,385.69,373.78,384.04,382.62,377.99,377.50,,,,379.66,392.18,,320.02,312.10,296.57,360.26,355.82,382.83,346.80,302.79,,403.62
2022-01-14 22:07:51.275000,L8,388.87,378.39,387.31,390.51,383.32,382.17,334.69,,,389.56,397.27,384.19,366.92,337.96,301.34,365.23,360.82,387.49,380.09,307.55,394.29,408.21
2022-01-30 22:07:22.237000,L8,353.60,362.59,378.72,380.90,377.53,299.04,,,,377.89,390.42,,,,,,,,,,,401.19
2022-01-30 22:07:46.196000,L8,385.67,375.27,382.01,386.73,341.67,303.49,,,,386.33,396.13,,321.35,309.79,302.80,360.93,356.57,,,,,407.11
2022-02-15 22:07:18.025000,L8,395.19,371.17,384.26,386.25,379.06,304.52,295.13,,,384.12,396.73,,320.48,309.83,297.33,359.12,355.25,388.53,350.70,303.37,,408.96
2022-02-23 22:07:19.963000,L9,342.01,344.04,377.99,363.01,,,,,,,,,,,,,,,,,,
2022-02-23 22:07:43.926000,L9,364.84,362.37,380.95,369.72,307.28,303.20,,,,,,,,,,,,,,,,
2022-04-28 22:06:58.925000,L9,362.86,350.47,375.08,360.15,311.65,,,,,,,,,,,,,,,,,
2022-04-28 22:07:22.893000,L9,372.99,355.14,379.39,363.31,334.81,301.68,,,,,,,,,290.35,349.10,341.26,,,,,
2022-05-06 22:07:05.573000,L8,377.66,373.64,386.12,378.70,376.60,300.72,310.18,,,,,312.03,,284.88,304.28,359.06,349.19,322.33,361.65,310.89,332.50,
2022-05-06 22:07:29.527000,L8,382.60,375.14,387.75,380.29,377.77,381.22,314.74,,,,,392.43,373.35,336.44,304.72,358.73,348.01,324.13,366.35,357.65,387.93,
2022-05-22 22:07:10.472000,L8,316.01,359.55,374.48,,,,,,,,,,,,,,,,,,,
2022-05-22 22:07:34.435000,L8,327.11,364.85,379.15,361.62,352.95,299.65,287.50,,,389.15,365.01,,,,,,,,,,,411.58
2022-06-07 22:07:19.428000,L8,300.23,348.64,366.63,,,,,,,,,,,,,,,,,,,
2022-06-07 22:07:43.386000,L8,293.54,341.70,354.16,,,,,,,,,,,,,,,,,,,
2022-07-17 22:07:05.202000,L9,306.62,334.80,,,,,,,,,,,,,,,,,,,,
2022-07-17 22:07:29.165000,L9,306.60,329.20,,,,,,,,,,,,,,,,,,,,
2022-08-02 22:07:43.151000,L9,377.84,364.01,384.28,372.08,372.52,385.67,329.58,,,,,,,339.69,297.64,354.29,345.11,,,,,
2022-08-26 22:07:46.208000,L8,319.21,341.46,371.31,,,,,,,,,,,,,,,,,,,
2022-08-26 22:08:10.171000,L8,368.65,347.33,375.16,363.48,343.50,299.71,,,,,,,,,,,,,,,,
2022-09-03 22:07:27.941000,L9,379.62,360.23,379.17,363.89,368.60,302.15,,,,381.64,395.32,,,,,,,369.07,280.69,,,409.94
2022-09-03 22:07:51.912000,L9,349.73,370.68,383.43,381.71,374.95,305.35,301.26,,,,,,,304.83,301.55,356.13,347.95,392.89,383.04,360.22,331.06,
2022-09-19 22:07:33.648000,L9,388.99,369.13,385.78,382.85,376.75,307.98,302.09,,,390.89,355.42,,,309.07,300.27,357.91,349.73,366.59,,,,361.12
2022-10-05 22:07:34.692000,L9,398.25,375.12,386.16,380.88,378.29,309.17,303.11,,,387.36,398.46,308.53,320.56,312.17,302.53,359.12,349.97,392.62,382.51,313.53,331.05,409.49
2022-10-21 22:07:41.412000,L9,391.44,369.90,383.05,371.48,356.79,306.66,291.61,,,383.73,394.04,,,,300.44,353.18,342.46,383.35,360.26,,,405.95
2022-10-21 22:08:05.375000,L9,395.99,377.77,387.34,382.74,376.42,312.69,301.28,,,394.48,399.94,394.18,326.22,315.14,306.94,360.72,350.25,392.98,380.84,392.69,397.68,412.18
2022-10-29 22:07:52.427000,L8,331.47,345.40,375.41,,,,,,,,,,,,,,,,,,,
2022-10-29 22:08:16.390000,L8,322.21,336.02,365.43,,,,,,,,,,,,,,,,,,,
2022-11-06 22:07:39.965000,L9,399.01,376.45,385.60,378.11,378.15,379.42,283.54,,,388.65,398.11,384.15,319.42,315.43,303.22,358.54,352.55,385.02,374.88,306.38,386.47,408.77
2022-11-06 22:08:03.924000,L9,394.92,377.48,385.86,379.03,378.40,379.93,330.08,,,388.85,398.12,364.13,319.85,313.42,302.66,359.80,352.48,385.52,375.61,306.23,386.89,409.20
2022-11-14 22:07:47.062000,L8,403.17,375.45,385.41,374.39,375.21,304.07,,,,,,,,,,,,,,,,
2022-11-14 22:08:11.017000,L8,399.35,378.14,385.72,379.42,376.87,308.11,,,,,,,,310.13,303.64,363.07,357.31,,,,,
2022-11-22 22:07:41.635000,L9,389.27,376.52,385.95,373.27,376.99,299.17,,,,,,,,293.69,298.41,357.58,353.81,,,,,
2022-11-22 22:08:05.589000,L9,397.70,383.11,390.84,384.59,384.44,385.80,,,,,,,328.75,337.21,305.57,367.08,360.37,,,,,
2022-12-24 22:07:37.966000,L9,390.25,377.38,385.56,380.86,380.45,297.89,,,,,,,,,295.92,356.08,354.83,,,,,
2022-12-24 22:08:01.921000,L9,,,,,,,,,,,,,417.49,385.03,392.03,402.08,381.72,,,,,
2023-01-01 22:07:39.051000,L8,345.66,339.12,372.57,,,,,,,,,,,,,,,,,,,
2023-01-01 22:08:03.014000,L8,366.65,367.41,380.53,382.59,308.17,301.05,,,,,,,,,,338.73,348.06,,,,,
2023-01-25 22:07:37.119000,L9,384.21,376.79,386.10,366.98,358.77,304.44,,,,383.96,393.18,,,310.14,302.42,360.67,354.38,,,,,405.66
2023-01-25 22:08:01.087000,L9,385.84,379.98,389.50,374.25,380.52,381.31,,,,388.23,396.82,315.34,325.21,313.78,303.61,363.31,355.37,319.63,354.26,308.05,333.02,408.90
2023-02-18 22:07:25.855000,L8,394.95,379.26,390.91,369.08,380.50,380.82,,,,385.94,395.53,382.51,362.70,311.13,307.63,363.16,365.91,386.34,378.07,399.55,394.22,406.99
2023-02-18 22:07:49.813000,L8,384.54,379.44,387.76,368.19,380.92,380.41,,,,385.09,392.32,,,307.04,306.52,363.67,361.82,385.61,323.57,306.73,,404.19
2023-03-06 22:07:14.102000,L8,319.67,333.16,366.82,,,,,,,,,,,,,,,,,,,
2023-03-06 22:07:38.056000,L8,352.60,360.31,376.49,364.29,306.13,,,,,,,,,,,,,,,,,
2023-03-14 22:07:23.107000,L9,377.59,364.49,383.14,366.42,370.70,302.94,,,,380.42,393.57,,,,291.98,355.07,347.53,,,,,406.71
2023-03-14 22:07:47.070000,L9,386.14,373.19,387.21,374.31,379.02,381.73,330.32,,,387.16,397.88,390.54,372.32,313.32,301.84,359.19,350.53,388.97,361.88,394.54,394.16,411.23
2023-03-22 22:07:04.713000,L8,322.79,341.62,373.78,,,,,,,,,,,,,,,,,,,
2023-03-22 22:07:28.676000,L8,329.95,361.22,378.48,361.71,350.50,299.71,277.23,,,,,,,,,351.54,341.68,,,,,
2023-03-30 22:07:11.153000,L9,375.92,358.78,380.86,369.68,303.74,,,,,,,,,,,,,,,,,
2023-04-15 22:07:04.808000,L9,326.94,342.25,368.93,,,,,,,,,,,,,,,,,,,
2023-04-15 22:07:28.766000,L9,328.39,341.67,369.35,,,,,,,,,,,,,,,,,,,
2023-04-23 22:06:45.046000,L8,379.15,366.76,383.01,363.57,372.96,305.12,270.35,,,386.24,400.01,,,298.90,294.90,356.35,349.33,389.40,,,,411.39
2023-04-23 22:07:09.009000,L8,373.43,359.37,377.63,358.81,309.71,300.81,,,,,,,,,,323.85,342.51,,,,,
2023-06-02 22:06:41.744000,L9,333.19,355.62,371.14,,,,,,,,,,,,,,,,,,,
2023-06-02 22:07:05.702000,L9,342.04,353.40,371.58,,,,,,,,,,,,,,,,,,,
2023-06-10 22:06:39.746000,L8,315.96,353.80,366.15,,,,,,,,,,,,,,,,,,,
2023-06-10 22:07:03.713000,L8,314.16,340.34,286.29,,,,,,,,,,,,,,,,,,,
2023-07-04 22:06:45.539000,L9,321.53,364.35,373.68,363.14,316.45,303.28,,,,399.03,367.39,,,,,,,395.06,,,,370.48
2023-07-04 22:07:09.507000,L9,326.07,360.46,372.04,359.62,351.07,300.07,,,,,,,,,,,,,,,,
2023-07-28 22:07:02.846000,L8,309.94,335.29,,,,,,,,,,,,,,,,,,,,
2023-07-28 22:07:26.814000,L8,357.98,349.38,373.64,,,,,,,,,,,,,,,,,,,
2023-08-13 22:07:07.940000,L8,373.47,366.93,377.47,369.66,355.96,302.62,306.08,,,392.74,364.66,,,294.21,298.01,359.01,354.97,395.17,380.58,,,413.49
2023-08-13 22:07:31.903000,L8,374.83,364.22,376.29,363.92,356.94,300.66,303.66,,,,,,,288.50,293.69,355.51,349.86,,,,,
2023-08-21 22:07:04.005000,L9,395.89,371.89,382.90,378.06,377.93,306.93,303.60,,,400.51,357.29,,,306.35,302.83,358.31,356.88,398.33,387.68,,,361.69
2023-08-21 22:07:27.968000,L9,386.39,367.55,379.43,370.32,365.57,304.01,297.62,,,397.81,361.94,,,,,,,394.68,,,,365.75
2023-08-29 22:07:14.014000,L8,374.12,363.75,376.94,362.68,353.13,300.89,289.05,,,384.40,399.60,,,,,,,389.04,,,,410.48
2023-08-29 22:07:37.978000,L8,387.35,367.88,379.87,370.33,372.78,303.52,306.07,,,391.30,358.19,,,297.86,298.07,356.41,354.58,367.15,,,,360.21
2023-09-06 22:07:14.613000,L9,373.73,357.66,374.06,369.83,309.61,297.87,281.13,,,,,,,,,,,,,,,
2023-09-06 22:07:38.576000,L9,366.61,345.76,370.54,,,,,,,,,,,,,,,,,,,
2023-10-08 22:07:22.193000,L9,385.76,373.32,382.79,381.73,378.59,380.57,317.47,,,376.15,398.36,393.17,378.08,311.38,302.55,361.47,354.54,387.46,371.58,392.99,393.00,407.36
2023-10-08 22:07:46.156000,L9,377.61,366.09,379.41,370.52,375.48,302.88,272.69,,,,,,,,,,,,,,,
2023-10-24 22:07:27.973000,L9,396.40,374.58,383.58,373.46,376.71,306.44,286.47,,,372.31,398.58,307.96,322.58,302.47,303.33,362.98,357.10,365.62,358.12,309.67,335.02,406.29
2023-10-24 22:07:51.936000,L9,394.05,377.01,385.09,379.42,378.26,310.67,286.54,,,374.45,400.29,,326.35,306.14,305.12,366.43,359.49,386.92,373.00,397.42,,408.18
2023-11-09 22:07:24.721000,L9,392.35,376.70,381.77,379.40,377.38,308.25,330.91,,,376.26,376.24,314.75,320.72,307.33,303.82,359.34,358.98,381.91,353.65,308.10,335.56,398.64
2023-11-09 22:07:48.684000,L9,390.13,377.22,381.74,380.25,354.99,308.08,326.59,,,376.52,317.55,315.07,321.00,306.30,304.80,360.03,360.60,382.59,353.52,306.97,336.81,397.54
2023-11-17 22:07:27.133000,L8,388.19,376.19,378.68,382.35,377.51,304.10,278.43,,,,,315.85,319.18,303.78,303.41,354.76,355.67,319.76,354.05,304.87,335.61,
2023-11-17 22:07:51.092000,L8,352.80,372.63,322.20,,,,,,,,,,,290.67,296.40,347.46,350.96,,,,,
2023-11-25 22:07:32.484000,L9,386.26,375.02,378.75,372.86,375.65,303.97,,,,,,,,298.59,303.00,336.56,355.83,313.93,322.91,,,380.07
2023-11-25 22:07:56.439000,L9,344.99,342.08,368.00,,,,,,,,,,,,,,,,,,,
2023-12-19 22:07:27.073000,L8,383.34,374.54,375.76,375.14,369.48,300.66,,,,,,311.89,,,297.26,347.33,354.45,,,309.79,390.75,
2023-12-19 22:07:51.036000,L8,383.14,376.21,376.43,379.92,350.78,302.35,,,,,,314.85,,,298.93,349.32,355.71,324.74,350.81,310.74,349.16,393.87
2024-01-12 22:07:30.793000,L9,421.18,378.46,378.22,382.78,380.58,380.67,332.73,,,370.12,334.10,319.85,362.54,304.36,331.48,354.72,353.23,384.46,355.43,306.90,342.00,384.26
2024-01-12 22:07:54.756000,L9,420.11,381.88,383.93,387.15,385.53,385.20,337.61,387.28,289.45,378.72,339.55,385.78,368.51,342.93,347.16,360.17,357.06,389.33,370.83,401.42,399.63,394.44
2024-01-20 22:07:43.131000,L8,384.67,378.59,380.96,384.03,378.00,381.76,,,,369.62,318.88,,364.52,333.51,326.22,358.04,356.05,,,,,367.66
2024-01-28 22:07:30.090000,L9,404.39,371.80,377.54,375.86,371.84,295.37,,,,,,,,,,,,,,,,
2024-02-13 22:07:29.811000,L9,383.54,376.33,379.53,373.41,376.13,379.83,,,,368.06,391.84,380.85,324.40,307.32,337.32,352.39,350.12,370.09,356.85,395.44,391.84,403.31
2024-02-13 22:07:53.770000,L9,387.88,379.53,384.14,379.86,379.95,382.67,,,,376.35,394.58,386.59,330.38,331.15,341.39,357.29,353.26,388.09,367.03,380.45,396.73,408.46
2024-02-21 22:07:17.333000,L8,392.66,375.27,378.12,373.52,370.56,301.94,,,,,393.19,361.99,322.42,312.93,305.53,354.04,352.80,381.33,348.72,310.47,389.43,400.00
2024-02-21 22:07:41.296000,L8,393.14,378.52,380.78,378.30,374.09,380.85,331.77,,,371.70,397.96,386.11,332.49,315.21,326.62,358.36,356.49,384.88,369.64,400.98,395.58,407.53
2024-02-29 22:07:23.348000,L9,393.95,373.71,378.73,369.32,371.55,302.23,,,,,395.12,312.59,,,301.59,354.39,352.86,381.81,358.42,307.72,335.11,397.33
2024-02-29 22:07:47.311000,L9,394.88,377.61,381.70,379.46,376.49,304.57,,,,369.14,398.88,318.23,364.91,308.58,336.44,357.21,355.64,367.46,363.90,381.13,394.56,361.19
2024-03-08 22:07:05.574000,L8,384.70,371.34,378.88,361.99,367.95,301.94,,,,,,,,,294.37,345.93,345.25,,,,,
2024-03-16 22:07:23.404000,L9,,,,,368.74,379.59,339.80,,,,,,365.26,341.01,306.71,353.66,347.85,,,,,
