dates,nzd0391-0000,nzd0391-0001,nzd0391-0002,nzd0391-0003,nzd0391-0004,nzd0391-0005,nzd0391-0006,nzd0391-0007,nzd0391-0008,nzd0391-0009,nzd0391-0010,nzd0391-0011,nzd0391-0012,nzd0391-0013,nzd0391-0014,nzd0391-0015,nzd0391-0016,nzd0391-0017,nzd0391-0018,nzd0391-0019,nzd0391-0020,nzd0391-0021,satname
2000-04-15 21:59:55.745,398.856,388.26599999999996,392.1106666666667,392.7136363636364,383.16636363636366,365.7583333333334,329.03846153846155,375.2885714285714,378.0842857142857,399.7735714285714,401.74857142857144,413.07571428571424,392.8092307692308,382.9378571428571,387.48857142857145,398.52714285714285,388.63357142857143,391.8521428571429,366.5028571428571,368.575,358.1021428571429,342.01785714285717,L7
2000-05-01 21:59:30.586,397.38142857142856,387.2457142857143,390.0414285714286,392.87916666666666,382.3258333333333,361.0941666666667,328.6961538461538,371.6030769230769,374.38461538461536,399.50461538461536,401.34538461538466,412.6430769230769,391.4724999999999,383.4769230769231,386.2384615384615,395.63,387.9392307692308,392.0692307692308,365.92923076923074,366.66307692307697,357.61999999999995,340.85153846153844,L7
2000-05-01 21:59:54.563,396.652,386.7513333333334,390.0326666666667,393.5146153846154,382.7484615384615,359.35,328.35499999999996,371.3735714285714,373.8714285714286,399.9835714285714,401.83785714285716,413.2735714285714,393.41230769230765,384.17285714285714,386.96214285714285,395.63,389.5785714285715,392.7607142857143,366.55357142857144,366.8714285714286,357.52142857142854,341.0592857142857,L7
2000-06-18 21:59:03.789,397.44571428571425,386.30499999999995,388.44714285714286,391.3153846153846,382.5176923076923,357.26769230769236,329.1769230769231,371.2730769230769,370.6807692307692,401.78615384615387,402.33230769230767,412.44769230769236,396.5015384615385,385.2638461538461,392.18833333333333,396.02,395.0153846153846,394.5730769230769,368.7238461538461,368.6323076923076,359.1053846153846,342.77230769230766,L7
2000-06-18 21:59:27.736,396.1526666666667,384.6593333333333,387.17733333333337,391.3153846153846,381.0878571428571,353.8414285714286,328.65928571428566,371.2730769230769,364.9,402.0842857142857,402.9057142857143,412.9957142857143,396.5015384615385,385.2638461538461,392.18833333333333,390.57846153846157,395.0153846153846,389.19928571428574,365.9128571428572,367.8771428571428,358.125,340.73285714285714,L7
2000-07-04 21:58:50.402,395.13533333333334,383.53000000000003,386.636,391.3153846153846,381.0878571428571,353.8414285714286,328.65928571428566,371.2730769230769,364.9,402.0842857142857,402.9057142857143,412.9957142857143,396.5015384615385,385.2638461538461,392.18833333333333,384.1328571428571,395.0153846153846,383.50266666666664,365.9128571428572,367.8771428571428,354.7386666666667,337.54466666666667,L7
2000-07-04 21:59:14.363,392.984375,381.70062500000006,385.09187499999996,391.3153846153846,381.0878571428571,353.8414285714286,328.65928571428566,371.2730769230769,364.9,402.0842857142857,402.9057142857143,412.9957142857143,396.5015384615385,385.2638461538461,392.18833333333333,377.9566666666667,395.0153846153846,377.07,365.9128571428572,367.8771428571428,351.6375,334.15312500000005,L7
2000-08-05 21:58:20.584,391.95133333333337,380.4353333333333,385.7186666666667,391.57166666666666,378.54999999999995,350.3046153846154,327.8638461538461,371.3641666666667,362.43,403.5146153846154,403.9661538461539,413.29615384615386,398.6233333333333,385.9083333333333,387.53545454545457,373.32230769230773,394.5516666666667,375.2271428571429,363.0815384615385,366.9523076923077,349.81066666666663,332.66133333333335,L7
2000-08-05 21:58:44.520,391.503125,379.859375,387.42125000000004,391.60615384615386,377.6207142857143,348.4721428571429,327.88142857142856,370.88692307692304,362.5353846153846,403.82000000000005,404.5442857142857,413.8728571428572,399.27384615384614,384.69461538461536,384.6233333333334,373.32230769230773,395.3623076923077,375.2271428571429,360.8385714285714,365.68,349.26187500000003,332.574375,L7
2000-09-06 21:57:58.861,384.2361538461539,370.73923076923074,386.6646153846154,387.973,373.1545454545454,335.3263636363636,324.4372727272727,364.852,354.40999999999997,407.85400000000004,410.187,416.32399999999996,407.7244444444444,381.832,382.07500000000005,357.246,404.396,366.77200000000005,356.46,359.8181818181818,344.63230769230773,329.2923076923077,L7
2000-09-06 21:58:22.821,384.3692857142857,369.58,386.62928571428574,387.55636363636364,371.96,334.4191666666666,323.3275,362.69272727272727,353.10909090909087,407.85400000000004,410.187,416.32399999999996,407.7244444444444,378.07000000000005,382.07500000000005,354.3036363636363,402.8345454545455,359.22,356.09916666666663,358.95416666666665,344.1892857142857,328.61,L7
2000-10-08 21:58:00.300,383.2992307692308,369.52461538461534,386.93384615384616,389.99699999999996,372.3890909090909,339.9472727272727,322.789,366.63199999999995,355.082,409.1922222222222,411.1044444444444,416.7255555555555,408.79375,378.83299999999997,385.70714285714286,347.903,402.369,355.09499999999997,354.8290909090909,359.04818181818183,343.4315384615384,327.4623076923077,L7
