dates,nzd0443-0000,nzd0443-0001,nzd0443-0002,nzd0443-0003,nzd0443-0005,nzd0443-0006,nzd0443-0007,nzd0443-0008,nzd0443-0009,nzd0443-0010,nzd0443-0011,nzd0443-0012,nzd0443-0013,nzd0443-0014,nzd0443-0015,nzd0443-0016,nzd0443-0017,nzd0443-0018,nzd0443-0019,nzd0443-0020,nzd0443-0021,nzd0443-0022,nzd0443-0023,nzd0443-0024,nzd0443-0025,nzd0443-0026,nzd0443-0027,nzd0443-0028,nzd0443-0004,satname
2015-09-06 22:20:14+00:00,,,,,,226.18666666666664,227.87,224.51666666666665,238.62333333333333,241.82999999999998,243.1325,245.695,242.97,236.9225,251.64249999999998,253.69,254.7425,265.16999999999996,281.90999999999997,269.32666666666665,284.3616666666667,274.675,271.19666666666666,267.91,268.13666666666666,261.9783333333333,257.53000000000003,296.84000000000003,,L8
2015-09-13 22:26:05+00:00,336.41,337.18,328.53,326.2,306.43,229.04999999999998,230.69,229.17,239.425,241.22333333333333,242.01999999999998,244.39999999999998,245.265,235.19000000000003,250.10666666666665,252.66666666666666,253.88666666666668,264.90333333333325,282.7,266.052,289.3866666666667,273.006,277.33666666666664,274.20166666666665,274.05,259.68600000000004,252.83333333333337,295.16,,L8
2016-01-03 22:26:15+00:00,336.41,337.18,328.53,326.2,306.43,233.36,241.52499999999998,237.85,241.0,248.885,251.47,252.22000000000003,241.83999999999997,244.45,255.85999999999999,257.605,258.37,269.005,276.35,263.95000000000005,292.1,271.62,277.9175,272.425,276.77750000000003,259.07,272.78,298.56,,L8
2016-02-13 22:20:20+00:00,336.41,337.18,328.53,326.2,306.43,233.81000000000003,237.91333333333333,238.52666666666664,240.5666666666667,248.96666666666667,251.39,252.23000000000002,244.29666666666665,245.74333333333334,256.2366666666667,258.02,258.45666666666665,268.4866666666667,278.635,274.54,296.225,275.61999999999995,281.89250000000004,281.63,280.27,260.56500000000005,272.78,298.56,,L8
2016-02-20 22:26:03+00:00,336.41,337.18,328.53,326.2,307.61,233.81000000000003,237.91333333333333,238.52666666666664,240.5666666666667,248.96666666666667,251.39,252.23000000000002,244.29666666666665,245.74333333333334,256.2366666666667,258.02,258.45666666666665,268.4866666666667,278.635,284.50000000000006,304.33,282.38,290.74000000000007,291.39666666666665,287.65,271.29,272.78,298.56,279.45,L8
2016-03-16 22:19:48+00:00,,,,,308.79,232.98000000000002,237.88,236.71999999999997,239.78000000000003,248.03499999999997,250.255,251.41500000000002,243.11,245.21,256.03000000000003,257.655,257.31,267.17,278.635,275.67,286.41,275.1666666666667,271.25,264.91333333333336,269.2633333333333,261.08000000000004,258.525,298.56,279.45,L8
2016-04-17 22:19:57+00:00,,,,,308.79,232.98000000000002,237.88,236.71999999999997,239.78000000000003,248.03499999999997,250.255,251.41500000000002,243.11,245.21,256.03000000000003,257.655,257.31,267.17,278.635,272.14000000000004,283.8,272.12,268.1575,260.0875,269.2633333333333,261.08000000000004,258.525,298.56,279.45,L8
2016-04-24 22:25:40+00:00,,,,,308.79,232.98000000000002,237.88,236.71999999999997,239.78000000000003,248.03499999999997,250.255,251.41500000000002,243.11,245.21,256.03000000000003,257.655,257.31,267.17,278.635,269.278,281.594,270.396,267.036,258.46,266.28499999999997,257.42333333333335,258.525,298.56,279.45,L8
2016-06-04 22:19:40+00:00,,,,,308.79,232.98000000000002,237.88,236.71999999999997,239.78000000000003,248.03499999999997,250.255,251.41500000000002,243.11,245.21,249.26999999999998,251.3166666666667,251.28333333333333,261.4633333333333,278.635,269.32,281.74833333333333,270.685,267.18833333333333,258.1716666666667,266.18600000000004,257.925,251.32666666666668,298.56,279.45,L8
2016-08-07 22:20:25+00:00,,,,,308.79,234.71,230.69,239.88,239.7,249.13,251.23,252.25,249.21,248.33,241.73000000000002,242.90333333333334,243.98333333333335,252.85666666666665,280.92,266.396,279.952,268.63800000000003,265.052,254.36999999999998,264.06000000000006,253.47,240.60000000000002,,279.45,L8
2016-11-18 22:26:30+00:00,,,,,,204.17,186.49,194.1,221.42,229.23,225.47,236.7,222.95,236.19,239.51666666666665,241.09666666666666,245.49666666666667,251.85666666666665,279.62,278.01,288.505,277.1,274.485,267.1,270.20000000000005,266.03499999999997,253.675,295.83,,L8
2016-12-29 22:20:13+00:00,,,,,,208.505,198.92000000000002,201.155,223.39499999999998,230.17000000000002,227.435,236.765,224.575,237.09,245.15666666666667,246.72333333333336,251.57333333333335,256.6466666666667,281.105,285.27000000000004,294.28499999999997,280.61,278.44,279.295,273.445,271.13,272.025,297.955,,L8
2017-02-15 22:19:55+00:00,,,,,,208.12333333333333,198.15333333333334,200.90666666666667,221.60333333333332,228.75666666666666,227.4766666666667,236.6966666666667,222.55999999999997,236.1966666666667,251.19666666666663,252.76666666666665,257.67,264.31666666666666,278.9433333333333,284.73333333333335,294.91333333333336,279.3233333333333,278.3833333333333,279.47,272.6766666666667,271.02,271.8233333333333,298.44666666666666,,L8
2017-03-26 22:25:46+00:00,,,,,,208.12333333333333,198.15333333333334,200.90666666666667,221.60333333333332,228.75666666666666,227.4766666666667,236.6966666666667,222.55999999999997,236.1966666666667,251.19666666666663,252.76666666666665,257.67,264.31666666666666,278.9433333333333,277.0475,289.375,271.895,273.3425,272.8575,269.22,266.53749999999997,265.31,298.44666666666666,,L8
2017-04-20 22:19:23+00:00,,,,,,208.12333333333333,198.15333333333334,200.90666666666667,221.60333333333332,228.75666666666666,227.4766666666667,236.6966666666667,222.55999999999997,226.15,246.64749999999998,247.82,252.19,259.9425,270.5925,274.334,286.54200000000003,268.828,270.566,270.66,267.452,263.794,260.88,298.44666666666666,,L8
2017-05-06 22:19:19+00:00,,,,,,208.12333333333333,198.15333333333334,200.90666666666667,221.60333333333332,228.75666666666666,227.4766666666667,236.6966666666667,222.55999999999997,226.15,246.64749999999998,247.82,252.19,259.9425,270.5925,273.52000000000004,285.1033333333333,267.575,269.18833333333333,269.2866666666667,266.7416666666667,262.4483333333333,256.305,298.44666666666666,,L8
2017-06-07 22:19:38+00:00,,,,,,210.10000000000002,203.985,204.31,221.695,228.51999999999998,228.48000000000002,236.69500000000002,222.36499999999998,222.80333333333337,242.06,243.5475,237.46249999999998,256.0225,267.5833333333333,269.35,282.445,264.13,266.34666666666664,265.38,264.7616666666667,259.4216666666667,250.6833333333333,299.755,,L8
2017-07-09 22:19:47+00:00,,,,,,207.36,196.62,200.41,218.02,225.93,227.56,236.56,218.53,215.21,237.39,238.9,231.98749999999998,252.295,260.0799999999999,265.5516666666667,279.77000000000004,262.09,264.5233333333333,261.2283333333333,263.27166666666665,257.5316666666667,243.4316666666667,299.43,,L8
2017-08-01 22:26:08+00:00,,,,,,207.36,196.62,200.41,218.02,225.93,227.56,236.56,218.53,215.21,237.39,238.9,231.98749999999998,252.295,260.0799999999999,265.25857142857143,279.1914285714286,262.14714285714285,264.6171428571428,260.36571428571426,263.2114285714286,257.67857142857144,242.68285714285716,299.43,,L8
2017-09-02 22:26:16+00:00,,,,,,211.69,206.1,209.34,226.13,232.48,229.18,237.11,227.46,196.01,238.205,240.465,233.59999999999997,254.885,263.99,265.41285714285715,279.0214285714286,262.87857142857143,265.4114285714286,260.7628571428571,264.74285714285713,258.5628571428571,242.53285714285715,292.88,,L8
2017-09-18 22:26:19+00:00,402.07,378.75,346.41,322.51,338.58,211.69,206.1,209.34,226.13,232.48,229.18,237.11,227.46,196.01,238.205,240.465,233.59999999999997,254.885,263.99,265.41285714285715,279.0214285714286,262.87857142857143,272.48125000000005,260.7628571428571,264.74285714285713,258.5628571428571,242.53285714285715,292.88,,L8
2017-11-05 22:26:27+00:00,402.07,378.75,346.41,322.51,338.58,211.69,206.1,209.34,226.13,232.48,229.18,237.11,227.46,217.71,238.0625,240.715,234.3825,254.2225,282.44,266.502,280.46999999999997,265.096,274.46500000000003,262.0075,267.695,262.0775,243.8425,292.88,,L8
2018-02-02 22:19:51+00:00,402.07,378.75,346.41,322.51,338.58,204.23000000000002,185.20999999999998,191.36,217.20999999999998,223.31,222.515,229.76,226.98000000000002,229.565,249.13333333333335,249.1966666666667,250.84,260.3933333333333,279.37,275.74,287.14,271.37666666666667,282.89250000000004,285.33000000000004,277.525,276.045,272.905,293.61,,L8
2018-02-25 22:25:54+00:00,402.07,378.75,346.41,322.51,338.58,192.54999999999998,176.85666666666665,184.78,211.49,218.98,218.33333333333334,229.24,225.41666666666666,233.0533333333333,249.3325,255.4925,250.8675,263.2575,279.9266666666667,278.6875,288.4475,275.255,282.67400000000004,285.23,279.97,276.55333333333334,278.25666666666666,293.68,,L8
2018-03-06 22:19:38+00:00,402.07,378.75,346.41,322.51,338.58,178.70666666666668,161.41333333333333,171.61333333333332,202.12333333333333,211.34,211.84666666666666,224.07666666666668,221.32333333333335,234.7375,248.2025,253.465,248.3975,264.1825,276.7,277.2375,287.86249999999995,275.7975,282.16200000000003,284.99333333333334,277.20666666666665,275.9433333333333,278.39,296.8833333333333,,L8
2018-04-30 22:25:20+00:00,,,,,,178.70666666666668,161.41333333333333,171.61333333333332,202.12333333333333,211.34,211.84666666666666,224.07666666666668,221.32333333333335,234.7375,248.2025,253.465,248.3975,264.1825,276.7,272.78000000000003,284.43999999999994,271.768,269.696,272.94,273.575,270.62,268.6125,296.8833333333333,,L8
2018-05-16 22:25:09+00:00,,,,,,178.70666666666668,161.41333333333333,171.61333333333332,202.12333333333333,211.34,211.84666666666666,224.07666666666668,221.32333333333335,240.41333333333333,253.46,259.96,251.57000000000002,270.85333333333335,276.7,273.95,284.92600000000004,273.43600000000004,273.202,270.84399999999994,271.84000000000003,268.46000000000004,268.6125,296.8833333333333,,L8
2018-06-01 22:24:57+00:00,,,,,,178.70666666666668,161.41333333333333,171.61333333333332,202.12333333333333,211.34,211.84666666666666,224.07666666666668,221.32333333333335,240.41333333333333,253.46,259.96,251.57000000000002,270.85333333333335,276.7,272.365,283.3933333333334,271.62666666666667,272.24833333333333,269.68333333333334,270.94666666666666,267.41333333333336,262.98400000000004,296.8833333333333,,L8
2018-06-26 22:19:00+00:00,,,,,,178.70666666666668,161.41333333333333,171.61333333333332,202.12333333333333,211.34,211.84666666666666,224.07666666666668,221.32333333333335,240.41333333333333,253.46,259.96,251.57000000000002,270.85333333333335,276.7,271.3257142857143,282.4614285714286,270.64,270.85285714285715,265.1171428571428,269.8957142857143,266.2214285714286,262.98400000000004,296.8833333333333,,L8
2018-07-28 22:19:15+00:00,,,,,,178.70666666666668,161.41333333333333,171.61333333333332,202.12333333333333,211.34,211.84666666666666,224.07666666666668,221.32333333333335,240.41333333333333,253.46,259.96,251.57000000000002,270.85333333333335,276.7,269.08375,280.95375,269.19625,269.13375,261.21125,268.61625,264.90375,262.98400000000004,296.8833333333333,,L8
2018-10-07 22:25:57+00:00,,,,,,,,,,,,,,,,,237.53,243.95,255.99,262.5366666666667,275.445,260.95,263.0133333333333,250.72833333333332,263.59000000000003,258.4983333333334,245.96666666666667,286.95,,L8
2018-12-26 22:26:02+00:00,,,,,,176.22,163.36,171.62,192.61,205.26,205.51,209.86,203.08,236.3,245.26,247.81,243.965,251.98,267.90999999999997,269.1233333333333,279.77666666666664,265.32,267.74666666666667,261.02,264.8933333333334,263.06333333333333,264.15999999999997,292.83,,L8
2019-01-11 22:26:01+00:00,,,,,,176.745,163.44,171.82999999999998,194.28500000000003,205.69,207.155,211.315,206.675,236.555,246.10500000000002,247.615,245.92,254.51333333333332,270.70666666666665,272.3775,281.955,268.095,270.4575,265.4375,266.745,264.39,266.48,295.92333333333335,,L8
2019-02-05 22:19:45+00:00,415.2,378.06,,337.14,335.04,176.745,163.44,171.82999999999998,194.28500000000003,205.69,207.155,211.315,206.675,236.555,246.10500000000002,247.615,245.92,254.51333333333332,278.53,285.37,292.8725,281.175,282.9175,284.6975,269.1066666666666,267.2933333333333,266.48,295.92333333333335,,L8
2019-02-28 22:25:51+00:00,415.2,378.06,,337.14,335.04,185.38666666666666,165.47,173.4766666666667,196.96333333333334,208.61666666666667,209.11,213.89000000000001,210.37333333333333,237.57666666666668,247.72000000000003,248.51,247.655,256.7375,278.166,285.014,292.62,279.846,282.86,284.166,269.6875,267.38,266.9425,296.465,,L8
