dates,satname,nzd0150-0000,nzd0150-0001,nzd0150-0002,nzd0150-0003,nzd0150-0004,nzd0150-0005,nzd0150-0006,nzd0150-0007,nzd0150-0008,nzd0150-0009,nzd0150-0010,nzd0150-0011,nzd0150-0015,nzd0150-0016,nzd0150-0017,nzd0150-0026,nzd0150-0027,nzd0150-0012,nzd0150-0013,nzd0150-0014,nzd0150-0018,nzd0150-0019,nzd0150-0023,nzd0150-0024,nzd0150-0025,nzd0150-0020,nzd0150-0021,nzd0150-0022
2016-10-12 22:05:57.250000,L8,398.32,410.27,,,400.50,398.49,21.00,55.66,88.24,144.43,165.26,157.04,366.10,351.18,330.73,334.40,347.24,367.62,368.92,374.48,337.43,334.18,350.76,342.21,335.28,334.44,336.22,310.37
2016-10-12 22:06:21.213000,L8,397.65,409.80,,,399.92,398.00,21.40,55.83,88.83,144.76,166.49,157.73,364.43,347.79,328.66,331.96,345.90,366.83,368.21,373.59,336.45,333.17,349.68,341.19,333.63,332.29,334.11,307.72
2016-10-28 22:05:59.220000,L8,356.89,365.40,365.25,361.09,375.33,374.49,28.81,62.47,97.24,150.76,193.95,188.95,311.18,307.40,302.59,285.11,311.59,154.37,84.52,318.00,310.11,311.20,311.33,335.51,299.37,291.12,281.09,287.96
2016-10-28 22:06:23.178000,L8,357.59,376.19,401.73,362.27,376.01,377.44,28.27,61.18,96.53,149.43,192.35,188.79,311.77,307.71,302.94,284.72,311.31,153.53,83.76,318.94,310.39,312.99,311.46,335.51,325.96,291.55,281.19,289.48
2016-12-15 22:06:18.115000,L8,344.54,343.04,341.04,341.06,341.66,348.57,35.76,70.97,114.31,157.85,203.38,203.46,305.61,302.46,294.10,297.05,314.02,168.49,116.72,313.22,299.44,303.80,303.34,293.41,284.47,288.19,283.19,274.96
2017-01-16 22:05:47.126000,L8,335.84,335.96,336.20,334.86,336.79,339.93,34.96,67.33,112.00,156.46,210.39,205.99,302.45,300.54,282.42,293.12,310.45,148.95,125.76,308.88,294.86,297.12,296.29,287.82,278.99,286.03,280.57,271.82
2017-01-16 22:06:11.085000,L8,335.70,335.55,335.87,334.59,336.43,339.71,333.11,323.47,321.21,314.33,305.41,306.63,300.88,299.93,282.07,288.75,308.44,306.36,306.93,308.06,293.85,296.30,295.44,286.70,277.02,285.26,279.33,270.40
2017-02-01 22:05:40.248000,L8,327.05,304.08,313.51,329.66,333.42,377.13,34.46,70.63,110.47,156.81,201.62,203.03,,,,295.33,309.85,159.50,109.47,285.68,,,302.18,294.72,264.43,285.69,285.38,281.61
2017-03-05 22:05:27.019000,L8,340.90,340.21,340.57,337.75,336.40,342.92,29.48,67.49,106.66,149.33,192.47,183.44,299.80,295.57,288.13,291.63,308.73,111.93,86.21,308.66,295.27,296.22,296.26,281.07,276.81,285.44,278.49,267.95
2017-03-05 22:05:50.977000,L8,341.07,340.30,340.72,337.90,336.59,343.15,29.23,67.25,106.83,149.41,192.25,183.29,299.93,295.66,288.16,291.42,308.46,112.47,86.50,308.78,295.20,296.42,296.33,280.34,276.83,285.50,278.54,267.36
2017-04-06 22:05:10.007000,L8,350.17,349.41,350.65,346.85,348.41,355.18,27.98,60.55,101.53,150.28,170.36,170.85,308.87,306.19,307.98,309.11,316.79,168.37,313.03,315.20,309.21,316.15,303.15,294.25,286.98,302.76,284.51,276.83
2017-04-06 22:05:33.966000,L8,349.75,348.98,349.95,346.27,347.40,354.11,338.01,332.06,324.67,318.58,310.05,314.21,308.03,305.68,307.20,306.77,315.96,313.89,312.52,314.85,308.26,315.35,302.83,294.02,286.29,302.13,284.32,275.74
2017-05-24 22:05:10.453000,L8,304.34,299.81,302.44,309.80,320.34,330.49,324.33,308.57,312.97,305.22,297.55,,,,,,,,,,,,,,,,,
2017-05-24 22:05:34.407000,L8,304.19,153.84,302.30,309.64,320.22,330.36,324.30,308.41,312.89,305.10,297.45,283.07,,,,,,297.93,179.01,,,,,,,,,
2017-06-25 22:05:23.687000,L8,351.88,11.22,355.15,360.10,372.31,375.44,32.95,73.84,121.31,156.59,197.81,203.46,,,271.68,307.49,313.75,170.48,94.84,,305.50,314.97,309.41,300.75,290.38,301.06,278.96,273.13
2017-06-25 22:05:47.638000,L8,351.66,353.86,354.43,359.41,371.77,375.06,32.71,73.70,120.74,156.03,197.46,202.99,,,272.01,307.22,313.73,170.14,94.46,,305.02,314.77,309.27,300.37,290.12,300.73,278.57,272.91
2017-07-11 22:05:26.464000,L8,303.23,188.43,27.81,6.57,9.50,327.91,323.43,305.66,313.26,303.17,297.01,,,,,,,,,,,,,,,,,
2017-07-11 22:05:50.423000,L8,306.57,165.45,23.76,0.06,6.25,331.21,325.64,309.96,314.62,305.77,298.72,,,,,,,,,,,,,,,,,
2017-09-13 22:05:44.459000,L8,91.96,148.48,,,,,,,,307.21,305.44,169.32,297.67,299.79,296.92,310.14,331.58,303.19,303.15,304.85,307.02,316.84,,,300.48,292.76,315.74,
2017-11-16 22:06:16.377000,L8,408.22,,,,,406.03,18.38,53.27,86.46,137.99,122.85,143.48,370.86,372.45,371.19,345.19,353.48,367.35,367.37,370.21,370.31,378.07,363.82,357.29,353.12,,,350.93
2017-12-02 22:05:46.939000,L8,52.48,347.61,346.44,347.21,343.12,346.40,30.31,62.60,103.81,152.31,198.43,177.29,300.60,299.72,293.31,293.89,310.53,207.34,181.43,311.72,301.49,304.34,306.45,295.41,285.27,289.90,285.21,265.38
2017-12-02 22:06:10.894000,L8,350.28,348.24,347.37,347.87,344.08,347.38,30.20,62.24,104.59,151.79,198.50,178.84,300.97,300.17,293.37,292.86,308.83,209.01,182.31,312.16,301.17,304.10,305.67,294.87,284.68,290.37,285.02,265.17
2017-12-18 22:05:49.621000,L8,40.39,4.51,,343.70,340.66,385.09,375.09,,,,,,,,,306.29,321.46,,,,253.05,313.58,318.66,300.76,290.90,299.56,298.61,321.59
2018-03-08 22:05:15.942000,L8,56.75,348.30,349.33,346.85,341.45,347.83,337.08,329.37,322.76,316.26,306.29,310.96,306.31,303.36,299.08,298.80,315.89,308.46,307.34,315.57,304.59,310.69,305.43,293.56,285.23,297.65,283.80,271.03
2018-03-08 22:05:39.901000,L8,348.06,348.08,348.94,346.74,341.05,347.18,32.65,70.42,112.39,153.38,189.58,200.04,305.50,302.76,298.34,297.87,314.70,201.90,166.80,314.54,303.75,309.40,304.31,292.69,283.55,296.67,283.05,270.16
2018-04-25 22:04:50.953000,L8,346.65,345.63,346.79,343.48,339.22,343.30,22.76,52.38,95.18,146.50,180.43,185.81,302.18,300.15,296.86,298.84,313.34,181.46,164.40,313.69,301.97,306.30,301.92,291.88,281.99,295.52,277.83,265.91
2018-04-25 22:05:14.903000,L8,346.82,345.81,346.98,343.62,339.31,343.39,23.22,52.62,95.43,146.59,180.03,185.68,302.34,300.56,296.94,299.04,313.40,182.03,128.19,314.03,302.32,306.49,302.45,292.13,282.25,295.76,278.23,266.06
2018-06-28 22:04:40.307000,L8,308.41,304.51,305.17,312.68,322.31,328.95,325.32,310.56,313.85,303.89,297.86,293.70,,,,285.85,294.86,,,,,,,,,,,
2018-06-28 22:05:04.262000,L8,305.65,302.14,301.06,310.14,320.36,326.67,324.31,308.54,312.94,302.31,296.72,290.34,,,,285.07,293.73,,,,,,,,,,,
2018-08-31 22:05:11.322000,L8,,,,,331.47,345.33,36.78,82.48,130.18,158.64,217.57,213.41,300.24,298.41,292.57,293.49,304.39,200.18,176.04,308.40,297.50,296.38,305.86,293.56,286.67,290.81,257.03,263.13
2018-08-31 22:05:35.273000,L8,346.03,353.93,337.62,303.20,334.29,352.28,336.64,330.03,323.74,315.02,306.71,311.90,304.36,302.01,298.96,296.52,309.33,307.70,313.70,311.92,302.14,300.45,308.60,296.91,289.26,294.57,262.09,265.57
2018-09-16 22:05:39.825000,L8,353.74,391.60,389.91,388.76,386.20,390.34,372.91,333.89,177.74,365.39,352.37,355.27,351.20,307.58,340.08,305.46,320.18,321.90,353.15,358.94,356.30,345.73,314.47,303.82,297.47,333.98,279.07,274.15
2018-10-02 22:05:47.245000,L8,370.63,379.56,361.82,317.12,328.86,,,,145.87,129.31,,,,,,302.82,318.76,,,,264.19,310.29,374.93,347.46,337.78,306.17,282.44,272.41
2018-10-18 22:05:29.751000,L8,352.41,351.99,352.82,348.69,344.82,342.24,24.42,55.64,106.78,148.99,206.66,178.57,302.97,301.43,298.46,293.10,307.78,185.69,160.03,310.62,303.09,304.67,306.03,294.84,286.72,292.48,267.03,264.47
2018-10-18 22:05:53.709000,L8,352.40,352.06,352.90,348.80,344.88,342.28,24.28,55.38,106.52,148.78,206.48,178.43,302.90,301.38,298.37,292.78,306.32,185.34,160.12,310.52,302.99,304.46,305.42,294.48,286.01,292.45,266.77,264.39
2018-11-03 22:05:33.462000,L8,358.60,361.08,364.48,361.63,354.38,354.16,23.95,56.58,98.26,148.57,203.23,174.05,312.42,305.98,304.87,300.73,316.88,185.49,153.02,315.50,312.08,314.95,312.78,301.56,294.76,306.90,272.72,274.65
2018-11-03 22:05:57.421000,L8,359.79,362.22,365.30,362.04,373.75,354.90,337.98,330.31,323.85,314.00,306.75,313.04,312.46,305.95,305.08,299.13,315.62,308.99,314.74,315.82,311.66,315.06,312.01,301.12,293.38,307.41,273.03,274.59
2018-12-05 22:05:56.093000,L8,365.23,371.09,,,,354.48,26.99,56.88,105.44,151.55,197.40,182.24,309.82,305.07,301.56,298.16,317.34,182.95,153.50,316.07,306.92,310.48,307.73,298.13,288.89,299.18,288.50,270.36
2019-01-06 22:05:29.894000,L8,306.07,295.62,297.37,304.66,321.91,326.92,39.12,97.16,125.63,162.56,221.75,246.27,,,,,,295.82,,,,,,,,,,
2019-01-06 22:05:53.844000,L8,344.98,342.33,343.98,339.14,337.88,342.91,334.07,324.42,320.61,312.57,304.18,308.04,301.65,298.78,294.52,293.35,309.57,307.09,307.08,311.30,301.18,304.65,295.96,290.11,279.24,291.23,278.47,266.95
2019-01-22 22:05:26.296000,L8,349.21,350.62,348.73,341.76,364.21,376.68,34.78,73.83,106.72,241.23,311.05,315.24,305.59,301.89,296.60,276.47,318.73,306.50,310.48,313.75,302.84,309.54,295.53,,287.00,295.19,290.62,274.31
2019-01-22 22:05:50.255000,L8,347.59,348.33,346.81,340.05,359.27,375.39,35.43,74.72,108.30,155.43,196.98,201.76,304.63,301.09,295.40,274.70,316.81,192.98,161.05,312.92,301.86,307.25,291.59,,,293.87,288.17,272.69
2019-04-12 22:05:06.784000,L8,350.05,349.16,348.44,344.05,340.83,348.48,30.01,59.06,107.89,150.27,191.62,199.85,308.87,302.44,297.47,300.66,315.93,192.52,161.39,316.44,306.07,310.51,306.19,294.74,287.75,299.60,281.68,282.53
2019-04-12 22:05:30.743000,L8,349.32,348.28,347.72,343.36,340.33,347.57,30.34,59.30,108.58,150.62,193.86,200.39,308.36,302.05,296.97,300.04,315.36,193.16,162.08,315.97,305.46,309.61,305.64,294.21,287.08,298.36,280.87,281.10
2019-05-14 22:05:12.306000,L8,309.58,296.99,302.93,308.26,291.27,,,,,,,,,,,,,,,,,,,,,,,
2019-05-14 22:05:36.265000,L8,326.74,305.20,312.03,315.39,298.81,,,,,,,,,,,296.15,303.56,,,,,,309.58,289.75,278.38,286.68,292.17,297.39
2019-06-15 22:05:27.936000,L8,348.95,349.10,353.60,347.12,345.81,347.68,22.76,74.87,124.03,153.32,204.71,180.68,308.10,305.27,296.84,309.75,308.73,216.05,309.89,315.64,306.00,310.08,308.03,299.70,287.25,301.63,280.18,275.14
2019-06-15 22:05:51.895000,L8,350.42,350.94,356.03,349.36,348.54,350.29,21.96,72.05,122.71,151.70,201.47,176.53,310.08,307.20,298.69,314.10,310.95,211.21,311.14,316.80,308.60,312.85,309.76,302.52,290.14,304.68,283.05,281.25
2019-08-02 22:05:42.028000,L8,334.87,306.28,306.27,314.47,326.19,321.82,318.47,280.01,318.26,308.42,298.84,293.71,,,,,,295.02,,,,,,,,,,
2019-08-02 22:06:05.991000,L8,335.55,306.59,306.81,315.08,326.72,322.45,318.94,280.02,318.63,308.85,299.21,293.99,,,,,,295.27,,,,,,,,,,
2019-08-18 22:05:47.276000,L8,329.62,304.71,300.68,320.45,318.67,283.85,,,,,,,,,,298.14,308.65,,,,,,,284.61,284.69,,,
2019-08-18 22:06:11.235000,L8,325.03,301.54,297.40,315.14,316.71,,,,,,,,,,,296.89,307.36,,,,,,,267.73,283.55,,,
2019-09-03 22:05:50.569000,L8,,,,,,,,,,,,,,,,319.92,330.82,,,,,333.90,326.15,317.18,305.88,320.43,303.74,306.88
2019-09-19 22:05:56.310000,L8,349.36,346.66,353.02,347.28,339.37,343.52,331.04,320.77,316.72,309.08,303.02,303.04,306.97,302.49,298.03,296.18,308.03,302.38,307.84,311.64,302.64,307.86,306.55,293.55,286.29,295.94,261.62,265.25
2019-09-19 22:06:20.269000,L8,347.29,344.98,349.90,345.00,336.95,340.02,329.80,319.56,315.76,307.99,301.83,301.97,305.77,300.78,294.82,294.69,305.67,301.40,306.69,310.43,300.93,304.73,305.66,292.38,285.41,293.35,259.84,264.03
2019-10-21 22:06:01.934000,L8,385.87,388.85,388.85,383.88,380.10,,,,,169.21,206.01,338.18,344.10,339.76,333.98,327.77,334.73,356.19,348.47,351.77,340.03,343.26,347.48,351.66,299.92,330.37,314.57,279.23
2019-10-21 22:06:25.884000,L8,386.96,389.27,389.74,384.73,380.90,,,,,,194.48,335.85,344.13,339.89,333.96,327.06,333.19,355.74,348.40,351.85,339.78,343.57,346.62,351.17,323.52,330.19,315.49,279.06
2019-11-06 22:06:00.727000,L8,399.19,402.21,405.59,402.73,397.82,400.29,20.13,51.96,88.96,143.12,191.37,153.64,357.83,350.70,345.60,336.75,341.63,362.69,357.09,358.37,340.45,347.59,361.65,346.50,335.87,333.38,298.44,346.78
2019-11-06 22:06:24.678000,L8,400.82,403.38,406.54,403.81,398.95,401.03,388.73,380.56,374.04,367.31,370.26,366.89,359.18,352.56,346.67,337.20,341.95,363.76,359.19,360.05,341.49,349.34,361.72,347.13,336.46,334.88,303.02,347.57
2019-11-22 22:05:57.141000,L8,398.44,399.44,402.39,401.19,396.44,398.09,19.30,50.83,86.92,142.07,186.05,152.33,361.92,353.14,348.91,341.89,346.27,364.82,363.50,362.55,343.99,352.45,361.03,348.32,335.37,336.90,300.05,346.12
2019-11-22 22:06:21.092000,L8,401.43,400.97,403.96,402.82,398.09,399.29,18.36,50.04,85.70,141.06,183.88,151.52,363.26,354.53,350.29,341.60,346.43,366.04,364.92,365.30,344.97,353.51,361.68,352.39,336.34,338.55,304.67,346.68
2019-12-08 22:05:56.780000,L8,396.95,391.60,398.26,398.51,385.46,383.71,374.66,367.22,96.31,355.62,316.11,316.51,313.49,349.11,343.95,308.49,321.75,304.74,301.94,316.79,335.40,314.11,315.87,304.72,297.73,296.92,308.03,304.85
2019-12-08 22:06:20.730000,L8,351.16,351.28,351.36,348.25,345.47,352.55,338.31,333.18,326.36,316.54,305.98,307.03,307.32,302.24,299.49,298.46,313.18,267.78,,310.18,306.97,306.73,307.86,296.17,288.98,285.67,292.64,278.52
2020-01-09 22:05:49.761000,L8,341.76,342.40,346.30,341.46,339.59,340.70,31.61,62.27,106.07,154.17,193.82,165.90,306.30,297.03,292.40,298.12,314.73,196.40,175.30,355.13,305.48,308.63,306.45,295.56,287.40,294.19,291.13,272.82
2020-01-09 22:06:13.711000,L8,341.51,340.82,344.93,340.68,338.23,339.89,31.91,61.71,106.86,153.92,195.92,167.78,305.07,295.86,291.30,295.60,310.43,199.23,178.02,352.60,303.12,306.29,304.32,293.69,284.29,292.56,290.23,269.84
2020-01-25 22:05:45.614000,L8,345.34,9.22,340.01,335.29,338.01,340.21,33.25,75.28,113.12,154.70,202.53,203.98,300.63,297.99,287.31,296.57,311.52,213.71,307.55,311.85,301.74,302.96,296.38,291.44,276.89,290.90,283.69,269.94
2020-01-25 22:06:09.569000,L8,346.26,341.37,342.23,337.17,341.07,341.56,33.16,74.67,111.10,153.83,202.05,204.47,301.45,298.89,289.28,296.21,310.68,212.52,308.11,312.78,302.31,303.77,297.50,291.90,277.39,291.81,286.24,271.54
2020-02-10 22:05:40.938000,L8,348.49,347.72,346.79,341.56,362.59,375.54,359.19,351.68,355.37,337.45,343.25,349.12,303.31,303.00,290.18,296.98,314.80,355.67,311.78,313.30,303.38,306.37,302.25,293.26,282.20,295.96,287.37,300.87
2020-02-10 22:06:04.888000,L8,347.06,9.07,344.60,340.38,343.82,3.21,337.54,330.69,354.15,335.73,308.86,311.49,302.60,301.66,289.17,295.45,311.25,305.06,311.17,312.39,301.48,304.59,298.47,291.60,280.04,293.86,285.84,294.21
2020-02-26 22:05:36.872000,L8,302.06,343.61,342.30,340.89,340.68,346.76,35.50,71.04,112.73,153.60,217.22,208.82,302.08,299.74,285.35,298.57,309.79,210.84,307.27,313.54,300.51,,,,286.75,,,
2020-03-13 22:05:30.251000,L8,325.62,341.76,345.23,343.74,365.07,360.50,371.61,344.60,269.66,313.37,309.15,318.63,,,,302.26,314.75,318.30,314.14,318.99,,,306.02,295.88,285.84,,253.24,316.00
2020-03-13 22:05:54.202000,L8,343.66,351.17,350.93,372.20,372.64,374.95,36.49,81.68,101.95,152.98,217.98,213.54,354.11,313.33,282.29,304.40,316.23,187.10,170.94,334.90,376.55,329.95,310.77,298.06,287.02,309.71,273.08,322.08
2020-08-04 22:05:59.720000,L8,,,,,,,,,,,,,293.03,291.27,284.03,,,,290.15,297.78,,,,,,,,
2020-08-20 22:05:42.019000,L8,329.38,330.53,309.44,322.07,325.69,331.30,327.75,311.80,313.74,301.46,296.97,,301.14,294.19,279.22,290.68,297.65,,301.71,306.33,,,,,276.44,,,
2020-08-20 22:06:05.973000,L8,308.13,303.17,299.31,310.36,321.27,326.74,325.63,307.09,311.28,294.99,,,,,,,,,,,,,,,,,,
2020-09-21 22:05:54.893000,L8,62.54,376.85,384.41,387.19,372.16,389.83,369.79,368.94,348.05,300.23,348.33,351.40,267.58,309.06,336.19,322.53,320.80,361.41,301.42,,337.74,315.02,314.29,300.82,290.87,304.26,271.77,276.38
2020-09-21 22:06:18.848000,L8,322.05,322.96,336.81,333.29,333.11,344.87,333.32,322.41,313.79,284.54,300.67,300.36,,293.90,287.64,291.54,298.80,299.10,,,298.19,297.87,304.17,,,284.09,253.65,263.08
2020-10-23 22:05:58.112000,L8,352.42,349.98,353.34,351.26,346.72,345.25,33.23,68.34,111.66,157.90,258.81,236.94,308.76,301.86,297.00,295.36,312.07,182.47,307.22,312.60,309.41,309.74,310.37,298.59,292.32,300.15,268.40,269.41
2020-12-26 22:05:56.607000,L8,298.47,293.99,331.81,336.37,343.44,344.97,26.51,58.70,100.79,153.86,199.75,169.84,307.37,300.53,291.01,297.04,313.01,189.18,160.75,312.22,301.89,303.97,306.78,294.96,286.29,292.12,275.10,299.62
2020-12-26 22:06:20.557000,L8,338.37,339.02,343.63,343.66,355.26,398.49,22.31,53.94,90.98,333.82,330.69,323.88,336.24,330.39,329.89,343.59,343.53,327.25,333.59,335.91,330.91,319.72,363.80,354.66,338.79,348.68,295.00,352.23
2021-01-11 22:05:50.293000,L8,346.67,346.45,338.48,334.38,337.33,339.03,334.40,325.52,317.47,310.63,305.97,308.58,302.24,297.27,289.26,275.35,299.95,304.64,307.54,310.65,302.49,303.73,306.54,294.20,275.91,288.50,274.92,279.15
2021-01-11 22:06:14.248000,L8,346.19,346.09,338.14,334.23,337.02,339.03,334.15,325.08,316.92,310.02,305.99,308.41,302.15,297.07,288.84,273.96,298.26,304.25,307.32,310.60,302.01,303.43,305.65,293.91,273.16,288.03,274.10,278.42
2021-02-12 22:05:43.398000,L8,343.41,343.80,331.60,331.00,339.51,343.57,32.03,72.01,110.28,154.72,199.33,205.95,306.18,301.34,290.05,298.10,314.73,198.80,172.50,312.65,303.87,306.66,305.05,294.23,284.66,293.56,284.63,310.31
2021-02-12 22:06:07.348000,L8,344.19,344.52,332.07,331.57,339.41,344.60,32.12,72.02,110.90,154.22,199.27,207.54,306.23,301.52,290.53,297.51,313.56,198.70,173.69,312.79,303.57,306.49,304.59,294.42,283.95,293.68,284.38,309.56
2021-04-01 22:05:24.398000,L8,347.91,346.32,345.12,343.05,345.40,351.69,33.40,63.35,113.19,153.93,216.42,220.29,309.85,304.17,296.54,303.94,317.35,187.09,174.18,317.14,304.17,310.06,306.58,297.16,287.01,297.50,281.48,300.19
2021-04-01 22:05:48.357000,L8,303.51,295.52,297.19,305.24,319.25,324.95,320.45,308.83,311.20,303.67,292.47,,,,,,,,,,,,,,,,,
2021-05-03 22:05:08.805000,L8,350.03,347.98,349.57,343.18,344.96,350.08,30.56,76.00,111.71,150.62,206.45,203.96,310.53,303.23,298.12,302.52,318.49,187.58,162.36,316.60,308.23,311.32,310.53,297.94,291.38,298.97,285.42,303.95
2021-05-03 22:05:32.764000,L8,349.94,347.86,349.20,343.08,344.84,349.90,30.67,76.13,111.70,150.70,206.53,204.11,310.65,303.21,298.04,302.96,318.71,187.53,162.20,316.66,308.36,311.37,310.56,298.22,291.51,298.88,285.56,304.06
2021-05-19 22:05:16.285000,L8,311.97,319.05,302.96,307.09,321.39,329.38,324.87,309.17,311.21,301.09,296.20,,296.81,286.76,278.43,287.54,284.21,,300.73,301.36,,,,,262.04,,,
2021-05-19 22:05:40.235000,L8,311.68,324.83,303.17,307.26,321.47,329.42,324.89,309.22,311.25,301.13,296.21,,296.82,286.76,278.41,287.49,283.26,,270.12,301.38,,,,,261.68,,,
2021-06-20 22:05:29.888000,L8,362.42,368.34,397.55,396.01,391.62,391.75,26.90,61.06,105.89,149.76,186.52,144.90,335.87,329.69,316.76,333.19,343.99,338.86,327.74,339.11,317.39,317.12,316.49,304.57,300.62,306.94,271.40,281.72
2021-06-20 22:05:53.843000,L8,302.65,289.64,287.94,292.02,305.03,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07 22:05:44.439000,L8,299.05,,,,,,,,,,,,300.62,290.44,281.77,,,,301.66,305.13,,,,,,,,
2021-09-24 22:05:56.897000,L8,375.09,354.00,1.68,382.02,352.45,379.73,33.22,78.19,132.60,158.41,224.59,232.39,312.30,306.79,308.02,299.70,314.42,194.09,159.82,314.67,311.01,302.06,313.92,300.08,294.08,292.99,255.78,269.01
2021-09-24 22:06:20.847000,L8,359.34,352.61,3.16,350.33,348.46,349.24,33.60,79.49,136.09,159.47,226.42,234.44,311.21,305.74,306.00,297.55,312.72,197.04,160.98,314.10,306.60,301.19,312.74,299.20,292.80,292.08,254.92,267.98
2021-12-29 22:05:53.312000,L8,344.20,342.89,343.73,339.30,339.11,341.33,23.10,54.61,94.82,146.79,191.87,172.26,301.77,297.53,290.56,293.63,312.48,179.68,161.01,311.12,300.80,302.14,307.50,294.53,284.90,288.15,269.14,298.55
2022-01-22 22:05:54.259000,L9,387.60,365.32,407.14,,,1.07,,,,,379.28,352.97,341.14,355.40,348.51,322.44,340.13,335.00,330.82,352.09,317.27,317.44,319.71,309.43,302.41,321.84,300.69,295.62
2022-01-22 22:06:18.213000,L9,19.58,,,,,,,,,,,358.81,355.78,362.05,356.47,330.60,345.34,346.98,337.21,356.58,337.50,338.64,321.35,314.23,305.25,332.06,311.03,330.15
2022-01-30 22:06:10.369000,L8,334.24,306.89,345.26,343.71,347.86,354.32,27.35,60.54,100.92,151.02,193.84,181.52,308.10,300.60,292.01,298.04,316.58,186.40,159.79,314.57,303.40,304.52,308.82,297.43,287.39,293.32,278.72,280.24
2022-02-15 22:05:42.198000,L8,340.92,342.53,341.75,342.06,338.98,344.32,29.45,64.24,106.37,151.15,190.92,196.61,307.51,300.07,294.58,298.52,315.61,184.84,158.82,314.82,301.51,303.38,307.28,295.54,287.83,286.59,271.30,280.63
2022-02-15 22:06:06.152000,L8,35.01,342.27,341.43,341.77,338.78,343.95,29.72,64.63,106.96,151.44,191.99,198.55,307.02,299.72,294.23,297.45,313.95,185.61,160.71,314.59,300.93,302.95,306.39,294.85,286.97,286.05,270.32,279.71
2022-02-23 22:05:44.132000,L9,,,,,,,,,,187.80,178.96,286.29,338.69,326.89,305.93,311.70,323.85,309.92,301.42,307.85,313.00,323.97,317.68,304.34,298.14,308.91,296.64,311.04
2022-02-23 22:06:08.091000,L9,298.13,340.23,,,,,,,,185.81,260.72,286.37,337.68,322.10,305.58,309.50,321.28,308.61,300.72,304.60,312.37,319.33,316.79,303.31,297.22,307.05,295.16,309.61
2022-03-11 22:05:39.861000,L9,35.60,345.90,343.41,343.21,341.60,343.17,335.11,327.12,321.49,316.00,309.05,310.24,306.50,298.67,291.96,296.81,314.15,307.41,310.65,313.37,301.51,305.46,307.52,296.34,288.56,291.65,282.30,278.58
2022-05-22 22:05:34.636000,L8,349.24,354.04,356.16,352.58,352.89,355.63,31.31,80.23,122.62,152.29,207.31,204.96,316.50,315.89,302.99,310.48,319.32,197.15,157.78,324.74,312.06,316.67,315.01,301.00,296.04,303.40,280.38,304.72
2022-05-22 22:05:58.595000,L8,327.10,134.98,302.27,312.67,3.78,329.94,327.70,313.05,312.18,304.63,286.56,,,,,289.55,299.80,,,,,,,,266.92,,,
2022-06-07 22:05:43.588000,L8,345.58,348.91,338.19,,,,,,313.57,312.18,310.91,313.56,310.20,303.18,298.76,309.93,319.93,313.68,309.52,314.45,,,313.02,298.43,287.08,,246.38,298.60
2022-06-07 22:06:07.543000,L8,345.38,348.73,337.80,,,,,,313.67,312.19,311.05,313.64,310.37,303.27,298.73,310.67,320.81,313.59,309.45,314.48,,,313.59,298.98,287.61,,247.80,298.89
2022-06-15 22:05:16.001000,L9,55.62,354.36,350.43,348.56,348.67,354.33,33.20,74.95,119.40,160.26,235.11,219.43,315.99,307.87,298.63,310.43,319.31,310.27,312.56,317.21,311.29,315.43,315.43,300.02,297.19,300.21,273.05,299.88
2022-06-15 22:05:39.951000,L9,350.09,355.33,351.44,349.57,349.59,355.18,344.88,334.01,324.88,320.89,310.40,316.12,316.71,308.70,299.85,311.17,320.00,311.33,312.95,317.70,311.98,316.24,315.94,300.65,297.66,301.34,274.08,300.86
2022-08-10 22:06:08.294000,L8,327.70,335.26,319.68,315.31,330.97,330.91,326.48,312.09,310.26,189.21,298.57,,297.95,294.24,283.75,291.41,294.78,,300.98,305.73,,,303.88,286.89,280.93,,,
2022-08-10 22:06:32.253000,L8,329.37,337.01,324.57,319.58,332.10,332.20,327.14,313.64,311.09,187.14,269.93,,298.93,294.99,285.06,292.42,296.09,,301.64,306.62,293.10,299.20,304.69,287.64,282.41,281.73,247.00,258.79
2022-08-26 22:06:10.372000,L8,324.28,340.08,299.56,301.93,,,,,,166.86,247.70,243.83,305.05,297.61,287.45,294.11,292.45,199.28,177.94,306.72,297.80,302.95,307.69,291.08,287.06,285.41,251.34,262.58
2022-08-26 22:06:34.331000,L8,326.95,340.84,300.76,303.50,,,,,,166.41,243.55,242.35,305.44,298.17,288.46,294.50,293.45,198.51,176.35,307.09,298.48,303.57,308.19,291.73,287.50,286.01,252.21,263.28
2022-10-21 22:06:05.581000,L9,356.32,363.68,363.79,359.54,357.77,355.34,21.81,51.89,98.35,150.09,202.03,182.44,313.95,307.39,307.89,302.49,316.57,177.03,152.97,317.32,320.37,321.52,318.86,303.90,297.16,308.20,274.56,295.47
2022-10-21 22:06:29.540000,L9,357.28,365.07,365.34,361.27,359.05,356.41,21.79,51.71,98.11,149.86,200.74,180.71,314.58,307.88,309.07,303.01,316.70,131.69,152.42,318.02,323.09,323.71,319.81,304.69,298.20,310.11,276.24,296.93
2022-11-22 22:06:05.804000,L9,309.26,294.38,306.94,308.50,329.20,38.29,324.68,314.26,311.08,294.07,296.25,288.47,298.98,296.49,287.05,291.34,301.66,297.73,304.27,306.07,,,,,273.68,,,
