dates,nzd0400-0000,nzd0400-0001,nzd0400-0002,nzd0400-0003,nzd0400-0004,nzd0400-0005,nzd0400-0006,nzd0400-0007,nzd0400-0008,nzd0400-0009,nzd0400-0010,nzd0400-0011,nzd0400-0012,nzd0400-0013,nzd0400-0014,nzd0400-0015,nzd0400-0016,nzd0400-0017,nzd0400-0018,nzd0400-0019,nzd0400-0020,nzd0400-0021,nzd0400-0022,nzd0400-0023,nzd0400-0024,nzd0400-0025,nzd0400-0026,nzd0400-0027,nzd0400-0028,nzd0400-0029,nzd0400-0030,nzd0400-0031,nzd0400-0032,nzd0400-0033,nzd0400-0034,nzd0400-0035,nzd0400-0036,nzd0400-0037,nzd0400-0038,nzd0400-0039,nzd0400-0040,nzd0400-0041,nzd0400-0042,nzd0400-0043,nzd0400-0044,nzd0400-0045,nzd0400-0046,nzd0400-0047,nzd0400-0048,nzd0400-0049,nzd0400-0050,nzd0400-0051,nzd0400-0052,nzd0400-0053,nzd0400-0054,nzd0400-0055,nzd0400-0056,nzd0400-0057,nzd0400-0058,nzd0400-0059,nzd0400-0060,nzd0400-0061,nzd0400-0062,nzd0400-0063,nzd0400-0064,nzd0400-0065,nzd0400-0066,nzd0400-0067,nzd0400-0068,nzd0400-0069,nzd0400-0070,nzd0400-0071,nzd0400-0072,nzd0400-0073,nzd0400-0074,nzd0400-0075,nzd0400-0076,nzd0400-0077,nzd0400-0078,nzd0400-0079,nzd0400-0080,nzd0400-0081,nzd0400-0082,nzd0400-0083,nzd0400-0084,nzd0400-0085,nzd0400-0086,nzd0400-0087,nzd0400-0088,nzd0400-0089,nzd0400-0090,nzd0400-0091,nzd0400-0092,nzd0400-0093,nzd0400-0094,nzd0400-0095,nzd0400-0096,nzd0400-0097,nzd0400-0098,nzd0400-0099,nzd0400-0100,nzd0400-0101,nzd0400-0102,nzd0400-0103,nzd0400-0104,nzd0400-0105,nzd0400-0106,nzd0400-0107,nzd0400-0108,nzd0400-0109,nzd0400-0110,nzd0400-0111,nzd0400-0112,nzd0400-0113,nzd0400-0114,nzd0400-0115,nzd0400-0116,nzd0400-0117,satname
2010-02-21 22:04:44.494,278.91,273.01,269.855,253.64000000000001,254.4,263.93666666666667,263.56,270.83,274.2033333333333,264.87666666666667,262.4533333333333,265.7366666666667,261.44666666666666,264.2766666666667,271.71333333333337,271.73333333333335,291.27000000000004,278.4633333333333,280.09999999999997,292.54,294.66,294.4633333333333,284.7,297.78,298.895,310.44,325.8533333333333,336.26666666666665,339.15000000000003,346.43,347.0933333333333,350.99,302.08,333.26666666666665,334.1066666666667,338.76,339.66333333333336,332.0,320.29,311.15000000000003,272.1,303.8666666666667,309.0733333333333,304.34,302.01,318.89000000000004,311.34666666666664,273.15999999999997,275.83500000000004,285.79,286.8233333333333,281.84,289.27666666666664,274.24,267.3633333333333,277.4066666666667,275.8666666666667,269.56,271.11333333333334,263.91,262.49333333333334,259.68,260.47666666666663,176.33,250.42,259.52666666666664,267.89000000000004,274.1166666666667,271.45666666666665,243.07,246.67,249.75,240.53,269.685,265.54,324.12666666666667,321.3966666666667,328.46000000000004,336.38000000000005,341.77666666666664,344.48333333333335,344.65333333333336,341.11333333333334,309.84,346.95666666666665,349.37999999999994,350.73333333333335,349.16333333333336,336.78499999999997,328.61,337.92,341.6566666666667,347.78999999999996,347.0566666666667,359.1933333333333,359.23333333333335,364.04333333333335,372.02,361.905,378.5733333333333,363.7833333333333,352.29333333333335,349.00333333333333,353.04333333333335,342.94,344.43,338.13,341.5566666666667,344.73333333333335,343.02666666666664,332.29333333333335,334.4533333333333,335.65000000000003,331.05333333333334,340.59666666666664,340.40000000000003,321.7033333333333,305.61333333333334,L5
2010-10-19 22:03:43.463,,,,218.61,216.47,232.63,234.96,235.7,233.3,233.1,230.08,224.01,221.69,234.02,246.06,254.02,266.56,259.95,253.44,265.45,262.32,265.54,270.13,279.37,293.62,300.07,310.37,319.49,332.57,337.63,341.84,329.42,309.16,304.76,305.68,301.08,298.49,306.99,281.28,285.53,288.62,293.84,290.62,297.54,290.79,290.59,283.76,266.13,266.5,266.57,264.67,261.41,261.95,256.1,244.98,269.01,269.46,264.27,262.74,261.94,262.7,258.47,244.74,187.9,220.71,231.99,238.8,242.17,249.02,255.76,258.09,264.67,252.09,268.4,288.58,309.71,313.62,314.66,320.81,322.51,316.79,323.11,311.4,321.69,317.33,323.89,329.08,334.74,333.88,327.37,330.72,334.45,330.88,330.98,338.74,339.9,337.91,328.97,340.2,344.72,341.89,341.86,338.82,340.86,334.49,331.89,330.26,318.66,324.81,321.46,314.69,313.61,304.04,305.36,316.17,319.96,303.74,281.18,L5
2010-12-22 22:03:41.192,,,,219.53500000000003,216.66500000000002,228.535,228.49,228.56,230.345,232.1,231.235,226.195,219.82,231.22,242.66,249.835,262.83000000000004,258.125,257.16999999999996,266.315,266.27,268.78,277.315,282.8,295.13,301.37,306.6,317.99,327.63,334.4,336.17999999999995,329.13,307.36,304.79499999999996,306.28,305.365,299.135,307.385,280.54999999999995,285.65,284.935,286.89,278.265,286.615,284.22,282.765,277.745,262.565,266.35,265.4,266.32000000000005,263.275,262.565,257.115,246.695,263.4,265.595,256.755,252.79000000000002,254.48000000000002,253.24,252.245,240.005,186.405,218.29000000000002,229.51,235.8,238.545,245.66000000000003,251.7,254.73,261.355,248.99,257.94,283.13,305.98,309.995,312.91,318.68,321.23,320.005,322.04,315.275,318.565,318.05499999999995,325.605,331.125,330.09000000000003,330.41499999999996,324.69,324.235,329.725,330.575,332.1,340.89,343.965,341.14,331.82000000000005,340.525,342.26,338.33,338.935,332.58,334.055,328.97,329.975,325.765,320.38,326.945,322.245,314.85,316.64,308.515,310.53,318.07000000000005,320.64,303.475,280.425,L5
2011-01-07 22:03:43.985,,,,220.8066666666667,217.13,228.9,227.91333333333333,228.35666666666665,229.92999999999998,232.95333333333335,230.92333333333332,228.08,222.57000000000002,233.91666666666666,242.57333333333335,250.03,263.48,260.00666666666666,258.78666666666663,266.5133333333333,265.67,269.16333333333336,279.4066666666667,284.1066666666667,293.7733333333333,300.2033333333333,308.9066666666667,319.63000000000005,328.1566666666667,333.54333333333335,334.94666666666666,329.31333333333333,306.62,304.31,306.55,305.2,297.48,309.12666666666667,283.4733333333333,283.92333333333335,283.4766666666667,282.25666666666666,278.3666666666667,283.6466666666667,283.84666666666664,279.96999999999997,277.0,261.84,266.67,264.80333333333334,264.31666666666666,262.83666666666664,262.43,257.0833333333333,243.64,262.47,264.69,255.67,253.1966666666667,253.8033333333333,251.59,250.04,238.86,189.25666666666666,218.02666666666667,229.97333333333336,235.92666666666665,237.77999999999997,244.21333333333334,250.41333333333333,253.60333333333332,260.50333333333333,249.86333333333334,258.7333333333333,287.28,306.37666666666667,310.74333333333334,314.2633333333334,321.5133333333333,320.27,320.5,320.7666666666667,315.21999999999997,318.13666666666666,316.3733333333333,326.5233333333333,331.19666666666666,333.25,331.7733333333333,326.6133333333333,322.03000000000003,330.34999999999997,330.9166666666667,334.5,339.5833333333333,345.16,342.23333333333335,333.46333333333337,343.03000000000003,340.8866666666667,338.58,337.3533333333333,334.83666666666664,335.29,328.31333333333333,328.67333333333335,325.19666666666666,320.83666666666664,327.3666666666666,320.1766666666667,312.53,315.2633333333333,309.14000000000004,310.75666666666666,317.05,320.74666666666667,302.17333333333335,280.03333333333336,L5
2011-01-23 22:03:44.680,,,,220.435,215.7825,228.58499999999998,227.075,227.08749999999998,229.765,231.70499999999998,229.79500000000002,226.4875,220.755,232.96,241.09,249.3025,263.095,260.0725,258.5375,264.58500000000004,264.375,267.725,277.6625,282.5875,291.435,297.7175,307.3,318.815,327.5175,333.84749999999997,334.98249999999996,329.165,305.09000000000003,303.8175,304.97,303.85749999999996,295.8425,306.3125,281.1475,281.1,279.5375,278.27,275.9075,280.255,281.46000000000004,277.35249999999996,275.6375,260.215,265.645,263.05,262.66,260.77,261.435,256.6275,243.3675,261.385,264.0475,253.715,250.66,250.4875,249.4975,246.8925,236.5125,187.5975,215.6575,227.835,234.145,236.14,241.61,247.9675,250.3225,257.84250000000003,247.0,255.29999999999998,286.22249999999997,306.5675,310.0725,314.2225,321.0825,319.21500000000003,318.46750000000003,318.105,312.1825,315.54499999999996,314.73749999999995,324.83,329.6325,332.5475,330.5325,325.6975,320.145,329.3325,330.595,333.34250000000003,338.175,343.3,339.86,330.84250000000003,341.305,338.3575,335.34749999999997,333.6975,332.015,333.23,325.5125,325.5075,322.6925,320.02250000000004,325.63,317.695,308.725,312.2275,306.915,308.725,315.33500000000004,318.7425,299.51,280.03333333333336,L5
2011-02-15 22:09:58.365,,,243.1,220.435,215.7825,228.58499999999998,227.075,227.08749999999998,229.765,231.70499999999998,229.79500000000002,226.4875,220.755,232.96,241.09,255.11400000000003,268.348,260.0725,258.5375,264.58500000000004,264.375,267.725,277.6625,282.5875,291.435,297.7175,307.3,318.815,327.5175,333.84749999999997,334.98249999999996,329.165,305.09000000000003,303.8175,304.97,303.85749999999996,295.8425,306.3125,281.1475,281.1,279.5375,278.27,275.9075,280.255,281.46000000000004,290.38599999999997,275.6375,260.215,265.645,263.05,262.66,260.77,261.435,256.6275,243.3675,261.385,264.0475,253.715,250.66,250.4875,249.4975,246.8925,236.5125,187.5975,215.6575,227.835,234.145,236.14,241.61,247.9675,250.3225,257.84250000000003,247.0,255.29999999999998,286.22249999999997,306.5675,310.0725,314.2225,321.0825,319.21500000000003,318.46750000000003,318.105,312.1825,315.54499999999996,314.73749999999995,324.83,329.6325,332.5475,330.5325,325.6975,320.145,329.3325,330.595,333.34250000000003,338.175,343.3,339.86,330.84250000000003,341.305,338.3575,335.34749999999997,333.6975,332.015,333.23,325.5125,325.5075,322.6925,320.02250000000004,325.63,317.695,308.725,312.2275,306.915,308.725,315.33500000000004,318.7425,299.51,280.03333333333336,L5
2011-03-12 22:03:43.133,,,243.1,217.308,212.38600000000002,224.35,225.346,226.08,228.49,230.68800000000002,228.92800000000003,226.82199999999997,219.10999999999999,231.6,239.496,252.37,266.685,259.756,257.398,262.976,263.34000000000003,266.92400000000004,276.73400000000004,281.418,289.616,295.06399999999996,304.724,317.916,325.502,334.154,334.23199999999997,329.40999999999997,303.938,302.926,303.70799999999997,302.272,294.662,304.6,279.442,278.038,276.596,274.87199999999996,273.364,278.496,282.402,293.78833333333336,277.002,264.54200000000003,265.96799999999996,262.622,262.056,260.356,261.24,256.656,241.81199999999998,260.694,264.908,252.754,249.108,248.696,248.336,245.686,235.01399999999998,186.532,212.24,224.67600000000002,231.55,234.724,238.456,246.006,248.03000000000003,256.344,246.592,254.53399999999996,283.19,305.35,308.508,313.42600000000004,320.136,317.286,316.784,313.91600000000005,309.702,313.41999999999996,312.924,322.668,327.962,330.28000000000003,328.688,323.08000000000004,317.896,327.948,329.518,331.72400000000005,336.62800000000004,341.662,338.78200000000004,329.918,340.27,336.58000000000004,333.588,332.11,329.72200000000004,331.57800000000003,324.512,330.28000000000003,326.63800000000003,321.762,330.736,320.17600000000004,311.026,311.538,306.156,307.5,313.88,318.006,298.916,280.03333333333336,L5
2013-05-11 22:21:55.010,277.4,,,,,265.59,274.11,270.01,,,,254.04,,263.31,,,293.36,302.15,,320.36,323.59,320.31,336.74,,361.55,364.82,375.4,382.91,385.28,393.7,395.73,,,,,,,,,,,,,,,340.85,341.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-05-27 22:22:02.838,271.79499999999996,300.82,,,,248.15499999999997,256.64,255.17000000000002,234.07,227.69,224.88,242.12,249.2,261.82,,261.62,283.67,290.17499999999995,289.3,306.12,311.235,315.43,321.41499999999996,,343.635,347.865,356.275,365.505,371.465,382.35,384.15,362.2,,,,,304.83,306.63,295.28,,,,,,314.47,330.495,333.56,319.01,,,,,,,,283.26,290.71,,273.51,,,258.88,250.89,,237.03,241.13,245.62,249.84,253.5,258.06,256.27,262.51,263.22,253.65,278.98,334.11,,,,,,,332.81,338.41,,,,,,,,,,347.78,350.56,353.53,356.3,352.02,356.37,,,,,345.93,349.42,344.5,339.53,339.99,347.0,342.75,335.84,336.12,327.64,332.4,338.25,337.2,332.96,243.68,L8
2013-06-05 22:15:51.038,271.79499999999996,300.82,,,,248.15499999999997,256.64,255.17000000000002,234.07,227.69,224.88,242.12,249.2,270.98,,269.805,286.47,291.05,300.46000000000004,305.12333333333333,311.235,315.43,327.1933333333333,,345.65000000000003,347.865,356.275,372.73,371.465,382.35,384.15,362.2,,,,,304.83,306.63,295.28,,,,,,332.06,330.495,341.6133333333334,319.01,,,,,,,,283.26,290.71,,273.51,,,258.88,250.89,,237.03,241.13,245.62,249.84,253.5,258.06,256.27,262.51,263.22,253.65,278.98,334.11,,,,,,,332.81,338.41,,,,,,,,,,347.78,350.56,353.53,356.3,352.02,356.37,,,,,345.93,349.42,344.5,339.53,339.99,347.0,342.75,335.84,336.12,327.64,332.4,338.25,337.2,332.96,243.68,L8
2013-06-28 22:21:56.988,271.79499999999996,300.82,,,,248.15499999999997,256.64,255.17000000000002,234.07,227.69,224.88,242.12,249.2,270.98,,269.805,286.47,291.05,300.46000000000004,305.12333333333333,311.235,315.43,327.1933333333333,,345.65000000000003,347.865,356.275,372.73,371.465,382.35,384.15,362.2,,281.42,275.45,274.95,287.14,292.635,278.595,251.51,244.98,,,250.12,332.06,330.495,341.6133333333334,319.01,232.52,,,,,,,283.26,263.305,231.2,246.375,221.21,221.61,238.06,230.13,,237.03,241.13,245.62,249.84,253.5,242.79500000000002,256.27,246.89499999999998,244.40000000000003,240.26,261.74,334.11,,,,,,,332.81,338.41,,,,290.84,302.26,,,,,347.78,329.845,353.53,356.3,352.02,356.37,309.56,294.29,,298.62,328.34000000000003,324.675,344.5,339.53,320.19,329.15999999999997,342.75,335.84,336.12,327.64,332.4,338.25,337.2,332.96,243.68,L8
2013-07-14 22:21:58.456,271.79499999999996,300.82,,236.34,219.87,240.27666666666664,248.52666666666667,245.24666666666667,226.855,223.305,215.79500000000002,230.63666666666666,249.2,270.98,222.11,269.805,278.3025,285.485,300.46000000000004,296.0775,297.8333333333333,302.3233333333333,316.36,289.75,345.65000000000003,333.68333333333334,341.24,372.73,358.74666666666667,369.8,370.0833333333333,353.03,317.58,295.03499999999997,292.16499999999996,291.385,291.1233333333333,296.57666666666665,281.8333333333333,267.505,262.125,274.18,273.51,264.71500000000003,332.06,330.495,341.6133333333334,319.01,249.68,272.49,271.48,268.68,271.63,262.68,268.06,273.225,266.3566666666666,248.4,249.42,236.385,237.965,242.84,234.22333333333333,212.92,233.94,238.675,247.435,245.215,249.185,244.5,250.475,249.42,247.31000000000003,243.48666666666668,266.31,323.185,315.65,324.97,327.83,325.55,323.49,326.75,330.485,332.51,327.34,332.4,336.36,314.03499999999997,319.28,331.55,324.81,330.56,331.91,343.03999999999996,334.5733333333333,350.41499999999996,351.175,346.61,350.85,326.78,316.79,335.89,318.03,331.12333333333333,327.5833333333333,340.20500000000004,334.64,323.7966666666667,332.2266666666667,339.155,328.89,327.02,321.83,326.505,332.755,331.455,324.96,266.985,L8
2013-07-30 22:21:59.508,271.79499999999996,300.82,,236.745,220.19,236.61,244.6,240.78,224.67333333333332,221.54999999999998,213.83333333333334,224.815,249.2,270.98,219.715,269.805,272.56,280.796,300.46000000000004,290.674,291.5525,296.1225,310.786,292.22,345.65000000000003,325.0425,334.35749999999996,372.73,353.04999999999995,363.205,363.51,348.0233333333333,317.84000000000003,300.46666666666664,299.7966666666667,298.56,293.73249999999996,299.5625,286.6025,274.9633333333333,269.9633333333333,274.195,273.83,269.7166666666667,332.06,330.495,341.6133333333334,319.01,255.88666666666666,271.24,271.70500000000004,269.83000000000004,271.5,263.45500000000004,267.85,272.5933333333333,267.8875,254.26666666666665,251.925,244.06333333333336,245.3066666666667,246.0725,235.135,198.41,232.54666666666665,237.6,244.63,242.72333333333336,248.85,245.5575,248.83666666666667,250.2225,247.805,245.4125,271.185,320.74333333333334,316.015,325.545,327.955,325.92,324.295,326.275,329.6033333333333,331.01,326.975,330.905,336.875,322.9633333333333,325.44,332.365,325.45,330.28999999999996,332.11,341.6333333333334,337.35749999999996,349.2166666666667,349.85999999999996,344.52,349.01666666666665,332.33666666666664,323.7,335.03,324.82,332.99,329.865,339.32666666666665,332.7133333333333,326.22749999999996,334.4325,338.55333333333334,327.3433333333333,324.9766666666667,320.27,325.93333333333334,331.13,330.3,322.3833333333333,275.1333333333334,L8
2013-09-16 22:21:57.385,271.79499999999996,300.82,,236.745,220.19,236.61,244.6,240.78,224.67333333333332,221.54999999999998,213.83333333333334,224.815,268.65,270.98,219.715,276.0133333333333,272.56,280.796,307.99,290.674,291.13399999999996,296.1225,313.0683333333333,292.22,345.7025,325.0425,334.35749999999996,374.13750000000005,353.04999999999995,366.98,363.51,348.0233333333333,317.84000000000003,300.46666666666664,299.7966666666667,298.56,293.73249999999996,299.5625,286.6025,274.9633333333333,269.9633333333333,274.195,273.83,269.7166666666667,337.19,330.495,345.72,319.01,255.88666666666666,271.24,271.70500000000004,269.83000000000004,271.5,263.45500000000004,267.85,281.65999999999997,267.8875,254.26666666666665,251.925,244.06333333333336,245.3066666666667,246.0725,235.135,198.41,232.54666666666665,237.6,244.63,242.72333333333336,248.85,245.5575,248.83666666666667,250.2225,247.805,245.4125,271.185,320.74333333333334,331.28,325.545,342.40333333333336,325.92,324.295,326.275,329.6033333333333,331.01,326.975,330.905,336.875,322.9633333333333,325.44,332.365,325.45,330.28999999999996,332.11,341.6333333333334,337.35749999999996,349.2166666666667,349.85999999999996,344.52,349.01666666666665,332.33666666666664,323.7,335.03,324.82,332.99,329.865,339.32666666666665,332.7133333333333,326.22749999999996,334.4325,338.55333333333334,327.3433333333333,324.9766666666667,320.27,325.93333333333334,331.13,330.3,322.3833333333333,275.1333333333334,L8
2013-10-11 22:15:41.373,271.79499999999996,300.82,227.23,237.14666666666668,220.08666666666667,239.346,248.22200000000004,237.234,223.23499999999999,219.3125,213.0125,220.454,245.45000000000002,270.98,219.715,276.0133333333333,269.02333333333337,277.73333333333335,296.815,287.45,289.67,292.264,308.9171428571429,290.99666666666667,337.43,320.81800000000004,332.236,366.854,350.534,364.0833333333333,360.398,347.1275,314.7733333333333,302.8075,303.09000000000003,301.415,295.462,301.772,288.236,276.565,272.56,274.41333333333336,277.17333333333335,273.05,325.4425,315.2033333333333,332.91,319.01,261.5225,272.19666666666666,277.2166666666667,274.37333333333333,276.49333333333334,268.33666666666664,268.71666666666664,279.98199999999997,269.974,258.53,255.02200000000002,248.72000000000003,249.2725,248.622,239.84,200.37,236.82,235.94,243.1225,243.69,250.47,246.456,249.59,252.27799999999996,248.94400000000002,252.82,275.844,320.2,331.0475,325.9533333333333,340.235,326.84666666666664,325.85333333333335,326.7366666666667,329.0525,330.475,329.34,332.09999999999997,337.68,328.125,330.1875,333.98,328.0,333.7,335.6266666666667,342.455,340.222,349.8875,350.1625,343.90749999999997,349.4175,336.15250000000003,328.29,338.6166666666667,330.27,336.348,332.89,339.97,332.775,329.538,337.14,336.52,326.23,323.45,319.46999999999997,326.025,330.18,329.15999999999997,319.525,276.9375,L8
2013-10-18 22:21:49.490,271.79499999999996,300.82,227.23,236.75,218.8825,238.545,248.13333333333333,234.70000000000002,222.08199999999997,217.88199999999998,212.084,216.84,243.04500000000002,270.98,227.85666666666665,270.88,267.55285714285714,276.80428571428575,289.95799999999997,285.2942857142857,287.48571428571427,291.69166666666666,307.04875,295.77250000000004,332.56,321.58666666666664,332.31333333333333,363.1133333333334,351.8933333333334,363.35571428571427,361.26,348.036,319.275,308.758,309.682,307.28000000000003,303.14666666666665,304.95166666666665,291.61,282.65999999999997,278.226,283.52,286.97249999999997,282.33000000000004,323.078,316.68,330.695,321.115,272.72799999999995,282.37,287.3125,285.2675,284.66,275.21000000000004,272.3075,281.4733333333333,275.62166666666667,265.906,260.0783333333333,254.962,253.93800000000002,252.99166666666667,248.24833333333333,200.37,232.67399999999998,241.57399999999998,250.754,251.73199999999997,250.47,246.456,249.59,252.07833333333335,248.94400000000002,252.82,279.03000000000003,323.36199999999997,332.276,332.6825,346.11199999999997,336.1725,335.95500000000004,338.1775,329.0525,330.475,329.34,343.06,349.78,337.47200000000004,335.33000000000004,338.7725,335.615,340.09,343.8525,349.61199999999997,345.24666666666667,355.63800000000003,356.822,343.90749999999997,355.622,342.206,336.668,347.51,338.508,341.8333333333333,338.49833333333333,346.98199999999997,341.74,338.22999999999996,337.14,335.038,325.73199999999997,322.652,319.342,332.308,335.85,329.15999999999997,317.31399999999996,276.9375,L8
2013-10-27 22:15:31.632,271.79499999999996,300.82,227.23,236.75,218.8825,243.82,250.86714285714285,233.3114285714286,221.64,217.16,212.36,216.51571428571427,238.26999999999998,270.98,227.85666666666665,260.45799999999997,265.88375,276.315,285.03333333333336,283.50625,285.81624999999997,290.34714285714284,305.0444444444445,296.136,328.2257142857143,320.2471428571429,330.4871428571428,359.0371428571429,349.79571428571427,361.18875,359.0242857142857,346.69,318.812,310.22499999999997,316.26,315.08166666666665,311.5442857142857,312.89142857142855,292.3314285714286,283.57666666666665,279.5416666666667,284.46,287.254,284.67333333333335,318.82666666666665,313.224,325.92,311.41333333333336,275.80833333333334,281.46,286.374,283.63199999999995,282.892,274.842,272.196,280.36,275.59714285714284,266.37833333333333,260.50857142857143,256.75500000000005,255.89000000000001,254.5885714285714,249.7942857142857,200.37,232.60333333333332,241.14499999999998,250.17499999999998,251.24,251.53000000000003,247.81500000000003,251.68599999999998,253.8385714285714,250.59833333333336,253.6016666666667,282.41285714285715,322.5683333333333,330.54,332.7,344.75333333333333,337.99,334.85,338.682,329.05,330.13,331.87,343.566,353.038,345.72333333333336,341.5916666666667,345.404,342.33000000000004,348.832,352.586,357.16499999999996,346.8514285714286,355.0466666666666,356.195,344.26,355.07,343.2366666666667,338.54333333333335,347.492,340.79,342.65000000000003,339.4271428571428,347.2,341.37166666666667,338.97285714285715,339.5683333333333,335.8966666666667,327.37666666666667,324.005,321.36833333333334,332.7716666666667,336.04333333333335,329.68600000000004,318.675,276.9375,L8
2013-11-12 22:15:31.992,266.19,300.82,223.68,236.246,218.22600000000003,240.5742857142857,244.9857142857143,226.36285714285714,220.77285714285713,214.8685714285714,211.24,209.18571428571428,231.885,274.81500000000005,227.85666666666665,252.17999999999998,260.69374999999997,271.9325,283.8514285714286,279.07124999999996,279.3825,284.15285714285716,299.3022222222222,294.97333333333336,318.92857142857144,311.02000000000004,321.50857142857143,351.08571428571435,342.1157142857143,354.1675,353.1257142857143,344.9742857142857,318.32,310.6842857142857,315.1485714285714,318.61285714285714,315.585,311.485,291.555,283.3328571428571,279.0057142857143,283.68,285.43666666666667,284.1742857142857,313.2885714285714,301.004,316.36,300.815,275.4614285714286,279.28000000000003,283.22333333333336,281.5933333333333,280.375,273.97833333333335,270.99333333333334,279.26375,275.19,266.0414285714286,260.03125,256.7557142857143,256.14714285714285,254.68375,248.64000000000001,197.5575,228.26999999999998,239.88714285714286,248.34714285714287,249.85142857142858,250.58833333333334,247.76285714285714,250.25666666666666,253.685,250.98285714285717,253.17285714285714,284.20125,321.8442857142857,332.13142857142856,331.4633333333333,342.5142857142857,335.98,333.02333333333337,336.2,327.43333333333334,328.87,329.506,341.01166666666666,349.55,344.5414285714286,340.69714285714286,342.32,339.085,346.805,349.565,354.2442857142857,346.54625,353.7314285714286,354.25,343.17,353.64,342.79714285714283,338.40857142857146,345.84833333333336,340.54285714285714,341.8825,338.65375,345.3757142857143,339.5385714285714,338.12624999999997,339.4557142857143,334.6557142857143,326.2757142857143,322.8285714285715,320.57428571428574,330.98,334.5414285714286,328.47499999999997,317.23,279.688,L8
2013-12-14 22:15:21.385,,,223.68,234.29333333333332,216.71833333333333,239.44285714285715,242.42142857142858,222.5171428571429,217.46571428571428,211.14857142857142,207.65000000000003,204.66,222.3083333333333,,227.85666666666665,236.60399999999998,252.75714285714284,265.35571428571427,273.3933333333333,273.5342857142858,276.425,283.28714285714284,291.21500000000003,293.8085714285714,308.435,309.0571428571429,321.7942857142857,343.75666666666666,339.8057142857143,350.69875,351.0885714285714,340.7457142857143,316.44428571428574,310.2625,314.11875,317.1325,314.72375,310.70124999999996,289.89750000000004,282.5625,278.30375,281.46999999999997,284.2471428571429,283.5575,305.07,297.59000000000003,300.63166666666666,285.3175,274.7725,278.42285714285714,281.36428571428576,279.5028571428571,283.0414285714286,271.7,270.83142857142855,278.04625,272.91499999999996,263.5675,258.6125,257.31875,256.3425,254.37,247.2425,205.538,225.94142857142856,238.4257142857143,246.5371428571428,247.9857142857143,249.20000000000002,245.99285714285716,247.83666666666667,252.34125,248.17428571428573,253.03142857142853,285.65,319.3328571428571,333.00125,334.04285714285714,342.74625,339.7628571428572,331.40999999999997,333.8528571428572,324.64833333333337,325.15,328.09,338.8171428571428,347.51142857142855,343.53,340.35625,340.73999999999995,338.06857142857143,345.01000000000005,350.38571428571424,353.53571428571433,348.84000000000003,353.4357142857143,352.4471428571428,339.9633333333333,351.8557142857143,342.175,337.97125,344.2471428571429,339.92,340.44375,336.24875,343.73999999999995,338.01000000000005,336.82124999999996,337.57571428571424,331.9485714285714,323.6557142857143,319.6714285714285,318.52,328.65,332.3642857142857,325.68,313.69,288.69,L8
2013-12-21 22:21:27.090,,,223.68,233.99285714285716,216.55714285714288,237.5825,240.8425,222.03,217.32,210.77499999999998,207.29875,204.95749999999998,217.1885714285714,298.77,227.85666666666665,236.60399999999998,253.30124999999998,264.2525,271.1685714285714,272.96125,276.09777777777776,282.6275,290.84888888888895,293.265,306.94571428571425,308.095,320.3225,344.8157142857143,341.61875000000003,352.21333333333337,352.60125,340.7457142857143,315.39875,310.2033333333333,313.62,316.2311111111111,312.80222222222227,309.72999999999996,290.1744444444445,282.6088888888889,278.3333333333333,281.67875,283.865,284.3577777777778,303.5642857142857,296.3983333333333,297.75142857142856,282.644,275.12666666666667,277.76625,279.7425,278.8,282.19875,270.84125,269.705,276.85555555555555,272.71333333333337,263.56666666666666,258.56111111111113,257.4011111111111,256.59666666666664,254.70111111111115,246.70222222222225,210.615,224.72,237.7875,245.84499999999997,247.375,248.8542857142857,246.13375000000002,247.34285714285716,252.38888888888889,247.91875,253.32375,286.5588888888889,319.6825,331.87111111111113,333.56624999999997,341.32,338.05625,330.4925,332.6,324.3742857142857,324.7928571428571,327.7657142857143,337.705,346.24125,343.3277777777778,340.84555555555556,340.04625,336.41375,344.5425,349.08375,351.94875,348.64000000000004,353.0975,352.23875,339.98,351.6675,342.98777777777775,338.38444444444445,343.8325,339.94555555555553,340.32666666666665,335.97444444444443,342.5175,336.97,336.38111111111107,337.82125,331.28125,323.5575,319.5775,318.44625,327.7975,331.61625,325.5,313.17375,288.69,L8
